year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.07226,288,3448,0.06361,0.08090
2015,30-45 y.,Upper Secondary Level,Not employed: no further information,0.08123,361,3448,0.07211,0.09035
2015,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.07169,50,975,0.05549,0.08789
2015,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.09344,133,975,0.07516,0.11172
2015,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.66385,602,975,0.63418,0.69352
2015,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05377,66,975,0.03961,0.06794
2015,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.08859,124,975,0.07074,0.10643
2015,30-45 y.,First Stage of Tertiary Education,Self-employed,0.07311,42,335,0.04519,0.10103
2015,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.10314,43,335,0.07052,0.13576
2015,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.70909,250,335,0.66038,0.75780
2015,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.09477,188,2311,0.08282,0.10671
2015,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01558,90,2311,0.01053,0.02063
2015,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13211,254,2311,0.11830,0.14592
2015,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.63872,1443,2311,0.61913,0.65831
2015,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03705,115,2311,0.02935,0.04476
2015,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06683,221,2311,0.05664,0.07701
2015,46-65 y.,Primary Level,Blue-collar worker,0.24335,47,79,0.14812,0.33858
2015,46-65 y.,Primary Level,Not employed: registered unemployed,0.16875,32,79,0.08563,0.25187
2015,46-65 y.,Lower Secondary Level,Blue-collar worker,0.30779,214,633,0.27181,0.34378
2015,46-65 y.,Lower Secondary Level,White-collar worker,0.22395,151,633,0.19145,0.25645
2015,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.21466,99,633,0.18265,0.24667
2015,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10218,88,633,0.07856,0.12579
2015,46-65 y.,Lower Secondary Level,Not employed: no further information,0.11691,81,633,0.09186,0.14196
2015,46-65 y.,Upper Secondary Level,Self-employed,0.05728,257,4384,0.05040,0.06416
2015,46-65 y.,Upper Secondary Level,Blue-collar worker,0.25951,1095,4384,0.24654,0.27249
2015,46-65 y.,Upper Secondary Level,Civil servant,0.02707,110,4384,0.02226,0.03187
2015,46-65 y.,Upper Secondary Level,White-collar worker,0.37573,1731,4384,0.36139,0.39007
2015,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.14240,561,4384,0.13205,0.15274
2015,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.07260,333,4384,0.06492,0.08028
2015,46-65 y.,Upper Secondary Level,Not employed: no further information,0.06102,297,4384,0.05393,0.06810
2015,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.08174,60,698,0.06140,0.10208
2015,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.15693,111,698,0.12993,0.18394
2015,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.58803,429,698,0.55149,0.62457
2015,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05860,52,698,0.04116,0.07604
2015,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.05355,46,698,0.03684,0.07027
2015,46-65 y.,First Stage of Tertiary Education,Self-employed,0.13948,111,689,0.11359,0.16537
2015,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.10598,69,689,0.08298,0.12898
2015,46-65 y.,First Stage of Tertiary Education,Civil servant,0.04612,36,689,0.03044,0.06179
2015,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.50945,386,689,0.47209,0.54680
2015,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.13863,87,689,0.11280,0.16445
2015,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.16830,356,2371,0.15324,0.18337
2015,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02946,70,2371,0.02265,0.03626
2015,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.15781,363,2371,0.14313,0.17248
2015,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.50371,1235,2371,0.48358,0.52383
2015,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.08253,181,2371,0.07145,0.09361
2015,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02808,77,2371,0.02143,0.03473
2015,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.02653,89,2371,0.02006,0.03300
2015,66 and older,Primary Level,Not employed: Pensioner,0.90292,39,39,0.80878,0.99705
2015,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95562,617,617,0.93936,0.97188
2015,66 and older,Upper Secondary Level,Self-employed,0.01759,44,2497,0.01244,0.02275
2015,66 and older,Upper Secondary Level,Blue-collar worker,0.02166,54,2497,0.01595,0.02738
2015,66 and older,Upper Secondary Level,White-collar worker,0.02447,58,2497,0.01841,0.03054
2015,66 and older,Upper Secondary Level,Not employed: Pensioner,0.92202,2341,2497,0.91150,0.93254
2015,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.87877,122,122,0.82061,0.93693
2015,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.92614,315,315,0.89722,0.95507
2015,66 and older,Second Stage of Tertiary Education,Self-employed,0.04960,66,1160,0.03710,0.06210
2015,66 and older,Second Stage of Tertiary Education,White-collar worker,0.02382,34,1160,0.01504,0.03260
2015,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.90979,1060,1160,0.89330,0.92629
2016,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.42657,293,802,0.39232,0.46082
2016,17-29 y.,Pre-primary Level,Not employed: no further information,0.49458,509,802,0.45995,0.52920
2016,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.16744,44,343,0.12787,0.20701
2016,17-29 y.,Primary Level,Not employed: no further information,0.24140,299,343,0.19605,0.28676
2016,17-29 y.,Lower Secondary Level,Blue-collar worker,0.10796,106,1074,0.08939,0.12653
2016,17-29 y.,Lower Secondary Level,White-collar worker,0.13004,90,1074,0.10992,0.15017
2016,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.47487,453,1074,0.44499,0.50475
2016,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.11717,117,1074,0.09793,0.13641
2016,17-29 y.,Lower Secondary Level,Not employed: no further information,0.12330,308,1074,0.10363,0.14297
2016,17-29 y.,Upper Secondary Level,Blue-collar worker,0.17670,246,1611,0.15807,0.19534
2016,17-29 y.,Upper Secondary Level,White-collar worker,0.34616,497,1611,0.32292,0.36940
2016,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.29254,495,1611,0.27032,0.31477
2016,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.01789,31,1611,0.01142,0.02437
2016,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.06680,98,1611,0.05461,0.07900
2016,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06156,244,1611,0.04982,0.07331
2016,17-29 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.09132,33,228,0.05385,0.12880
2016,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.62821,157,228,0.56534,0.69108
2016,17-29 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.08637,38,228,0.04983,0.12292
2016,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.10200,38,529,0.07619,0.12782
2016,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.54843,237,529,0.50598,0.59088
2016,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.23965,91,529,0.20324,0.27607
2016,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03780,163,529,0.02153,0.05406
2016,30-45 y.,Primary Level,Blue-collar worker,0.24855,73,631,0.21480,0.28229
2016,30-45 y.,Primary Level,Not employed: registered unemployed,0.28153,57,631,0.24641,0.31665
2016,30-45 y.,Primary Level,Not employed: no further information,0.22877,501,631,0.19597,0.26157
2016,30-45 y.,Lower Secondary Level,Blue-collar worker,0.32232,205,845,0.29079,0.35385
2016,30-45 y.,Lower Secondary Level,White-collar worker,0.28058,171,845,0.25027,0.31089
2016,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.19470,131,845,0.16798,0.22141
2016,30-45 y.,Lower Secondary Level,Not employed: no further information,0.13336,338,845,0.11042,0.15629
2016,30-45 y.,Upper Secondary Level,Self-employed,0.05491,159,3212,0.04703,0.06279
2016,30-45 y.,Upper Secondary Level,Blue-collar worker,0.24595,721,3212,0.23105,0.26084
2016,30-45 y.,Upper Secondary Level,Civil servant,0.01603,51,3212,0.01169,0.02037
2016,30-45 y.,Upper Secondary Level,White-collar worker,0.50002,1475,3212,0.48272,0.51731
2016,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01871,58,3212,0.01403,0.02340
2016,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.00963,33,3212,0.00625,0.01301
2016,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08167,227,3212,0.07220,0.09114
2016,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06755,488,3212,0.05887,0.07623
2016,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.07304,44,916,0.05618,0.08990
2016,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.11458,131,916,0.09394,0.13521
2016,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.65090,570,916,0.62002,0.68179
2016,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.06007,54,916,0.04468,0.07547
2016,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.07307,117,916,0.05620,0.08993
2016,30-45 y.,First Stage of Tertiary Education,Self-employed,0.07289,33,298,0.04333,0.10246
2016,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.10051,36,298,0.06631,0.13470
2016,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.69006,229,298,0.63747,0.74266
2016,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.07830,160,2316,0.06735,0.08924
2016,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01814,78,2316,0.01271,0.02358
2016,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13598,225,2316,0.12202,0.14995
2016,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.63258,1276,2316,0.61294,0.65222
2016,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02707,62,2316,0.02046,0.03368
2016,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02497,71,2316,0.01862,0.03133
2016,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.07623,444,2316,0.06542,0.08704
2016,46-65 y.,Primary Level,Blue-collar worker,0.29231,45,202,0.22943,0.35519
2016,46-65 y.,Primary Level,Not employed: no further information,0.21692,157,202,0.15994,0.27389
2016,46-65 y.,Lower Secondary Level,Blue-collar worker,0.33228,184,611,0.29490,0.36966
2016,46-65 y.,Lower Secondary Level,White-collar worker,0.21307,145,611,0.18057,0.24556
2016,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.17703,85,611,0.14673,0.20732
2016,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10991,79,611,0.08509,0.13473
2016,46-65 y.,Lower Secondary Level,Not employed: no further information,0.12302,118,611,0.09695,0.14908
2016,46-65 y.,Upper Secondary Level,Self-employed,0.06459,258,4213,0.05717,0.07201
2016,46-65 y.,Upper Secondary Level,Blue-collar worker,0.26772,1058,4213,0.25435,0.28109
2016,46-65 y.,Upper Secondary Level,Civil servant,0.02850,114,4213,0.02347,0.03352
2016,46-65 y.,Upper Secondary Level,White-collar worker,0.38458,1665,4213,0.36989,0.39927
2016,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.13780,522,4213,0.12739,0.14821
2016,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.06595,295,4213,0.05846,0.07345
2016,46-65 y.,Upper Secondary Level,Not employed: no further information,0.04633,301,4213,0.03998,0.05268
2016,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.09632,59,691,0.07430,0.11833
2016,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.15056,103,691,0.12388,0.17724
2016,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.60099,433,691,0.56445,0.63753
2016,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05344,46,691,0.03666,0.07022
2016,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.03245,50,691,0.01923,0.04567
2016,46-65 y.,First Stage of Tertiary Education,Self-employed,0.13163,105,646,0.10554,0.15772
2016,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11835,72,646,0.09342,0.14328
2016,46-65 y.,First Stage of Tertiary Education,Civil servant,0.05425,35,646,0.03677,0.07173
2016,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.51538,353,646,0.47681,0.55395
2016,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.12598,81,646,0.10037,0.15159
2016,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.16209,317,2377,0.14727,0.17691
2016,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03811,81,2377,0.03041,0.04581
2016,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.16041,353,2377,0.14565,0.17517
2016,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.49228,1214,2377,0.47217,0.51238
2016,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.07516,160,2377,0.06456,0.08576
2016,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03000,75,2377,0.02314,0.03686
2016,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03992,177,2377,0.03205,0.04779
2016,66 and older,Primary Level,Not employed: Pensioner,0.85584,37,37,0.74110,0.97058
2016,66 and older,Lower Secondary Level,Not employed: Pensioner,0.93955,575,575,0.92006,0.95905
2016,66 and older,Upper Secondary Level,Self-employed,0.01383,42,2384,0.00914,0.01851
2016,66 and older,Upper Secondary Level,Blue-collar worker,0.02165,45,2384,0.01581,0.02750
2016,66 and older,Upper Secondary Level,White-collar worker,0.02900,64,2384,0.02226,0.03574
2016,66 and older,Upper Secondary Level,Not employed: Pensioner,0.92516,2233,2384,0.91460,0.93573
2016,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.88390,113,113,0.82457,0.94323
2016,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.91938,298,298,0.88841,0.95034
2016,66 and older,Second Stage of Tertiary Education,Self-employed,0.04999,75,1165,0.03747,0.06251
2016,66 and older,Second Stage of Tertiary Education,White-collar worker,0.02737,38,1165,0.01800,0.03674
2016,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.90534,1052,1165,0.88853,0.92216
2017,17-29 y.,Pre-primary Level,White-collar worker,0.04827,41,873,0.03404,0.06249
2017,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.43399,335,873,0.40109,0.46688
2017,17-29 y.,Pre-primary Level,Not employed: no further information,0.44837,497,873,0.41536,0.48138
2017,17-29 y.,Primary Level,Blue-collar worker,0.18076,43,603,0.15002,0.21150
2017,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.08755,69,603,0.06497,0.11013
2017,17-29 y.,Primary Level,Not employed: registered unemployed,0.26192,101,603,0.22680,0.29704
2017,17-29 y.,Primary Level,Not employed: no further information,0.31762,390,603,0.28043,0.35481
2017,17-29 y.,Lower Secondary Level,Blue-collar worker,0.09498,92,1221,0.07853,0.11143
2017,17-29 y.,Lower Secondary Level,White-collar worker,0.14841,121,1221,0.12846,0.16836
2017,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.44917,490,1221,0.42126,0.47708
2017,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.14283,158,1221,0.12319,0.16246
2017,17-29 y.,Lower Secondary Level,Not employed: no further information,0.11408,360,1221,0.09624,0.13191
2017,17-29 y.,Upper Secondary Level,Self-employed,0.02200,39,2044,0.01564,0.02836
2017,17-29 y.,Upper Secondary Level,Blue-collar worker,0.13558,250,2044,0.12073,0.15042
2017,17-29 y.,Upper Secondary Level,Civil servant,0.01763,33,2044,0.01192,0.02334
2017,17-29 y.,Upper Secondary Level,White-collar worker,0.39027,666,2044,0.36912,0.41142
2017,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.30393,612,2044,0.28398,0.32387
2017,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.01462,34,2044,0.00942,0.01983
2017,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.05111,126,2044,0.04156,0.06066
2017,17-29 y.,Upper Secondary Level,Not employed: no further information,0.05855,284,2044,0.04837,0.06873
2017,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.55165,183,279,0.49319,0.61012
2017,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.20017,62,279,0.15314,0.24721
2017,17-29 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.08241,34,279,0.05009,0.11474
2017,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.11115,51,662,0.08719,0.13511
2017,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.60106,298,662,0.56373,0.63839
2017,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.17939,112,662,0.15014,0.20864
2017,17-29 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01519,50,662,0.00587,0.02451
2017,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03556,151,662,0.02144,0.04967
2017,30-45 y.,Primary Level,Blue-collar worker,0.22461,86,815,0.19594,0.25328
2017,30-45 y.,Primary Level,White-collar worker,0.18091,58,815,0.15446,0.20735
2017,30-45 y.,Primary Level,Not employed: registered unemployed,0.28400,232,815,0.25302,0.31498
2017,30-45 y.,Primary Level,Not employed: no further information,0.18150,439,815,0.15503,0.20798
2017,30-45 y.,Lower Secondary Level,Blue-collar worker,0.31058,214,979,0.28158,0.33958
2017,30-45 y.,Lower Secondary Level,White-collar worker,0.31511,219,979,0.28600,0.34423
2017,30-45 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.03364,33,979,0.02234,0.04494
2017,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.18902,236,979,0.16448,0.21355
2017,30-45 y.,Lower Secondary Level,Not employed: no further information,0.10214,277,979,0.08316,0.12112
2017,30-45 y.,Upper Secondary Level,Self-employed,0.04939,142,3222,0.04191,0.05687
2017,30-45 y.,Upper Secondary Level,Blue-collar worker,0.23300,673,3222,0.21840,0.24760
2017,30-45 y.,Upper Secondary Level,Civil servant,0.02007,52,3222,0.01523,0.02491
2017,30-45 y.,Upper Secondary Level,White-collar worker,0.51984,1555,3222,0.50258,0.53709
2017,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01610,57,3222,0.01176,0.02045
2017,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.00961,31,3222,0.00624,0.01298
2017,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.07409,301,3222,0.06505,0.08314
2017,30-45 y.,Upper Secondary Level,Not employed: no further information,0.07503,411,3222,0.06593,0.08412
2017,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.05680,41,912,0.04177,0.07183
2017,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.10411,106,912,0.08428,0.12395
2017,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.67552,603,912,0.64512,0.70592
2017,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05643,47,912,0.04144,0.07141
2017,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.06618,115,912,0.05004,0.08233
2017,30-45 y.,First Stage of Tertiary Education,Self-employed,0.08872,33,294,0.05617,0.12128
2017,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.06804,31,294,0.03920,0.09687
2017,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.71686,230,294,0.66528,0.76845
2017,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.06970,168,2504,0.05972,0.07967
2017,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01489,71,2504,0.01014,0.01963
2017,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13024,248,2504,0.11705,0.14342
2017,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.64862,1412,2504,0.62992,0.66733
2017,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02507,71,2504,0.01894,0.03119
2017,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02287,183,2504,0.01701,0.02872
2017,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.08415,351,2504,0.07327,0.09503
2017,46-65 y.,Primary Level,Blue-collar worker,0.22808,50,305,0.18091,0.27525
2017,46-65 y.,Primary Level,Not employed: registered unemployed,0.23805,87,305,0.19017,0.28593
2017,46-65 y.,Primary Level,Not employed: no further information,0.19259,168,305,0.14826,0.23692
2017,46-65 y.,Lower Secondary Level,Blue-collar worker,0.33424,230,749,0.30044,0.36805
2017,46-65 y.,Lower Secondary Level,White-collar worker,0.23540,186,749,0.20499,0.26580
2017,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.16283,99,749,0.13637,0.18929
2017,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.09923,105,749,0.07781,0.12066
2017,46-65 y.,Lower Secondary Level,Not employed: no further information,0.12209,129,749,0.09863,0.14555
2017,46-65 y.,Upper Secondary Level,Self-employed,0.06501,280,4870,0.05808,0.07193
2017,46-65 y.,Upper Secondary Level,Blue-collar worker,0.24759,1172,4870,0.23546,0.25971
2017,46-65 y.,Upper Secondary Level,Civil servant,0.02343,131,4870,0.01918,0.02768
2017,46-65 y.,Upper Secondary Level,White-collar worker,0.41844,2089,4870,0.40458,0.43229
2017,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.13695,580,4870,0.12729,0.14661
2017,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.05649,311,4870,0.05000,0.06297
2017,46-65 y.,Upper Secondary Level,Not employed: no further information,0.04644,307,4870,0.04053,0.05235
2017,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.09039,66,866,0.07128,0.10950
2017,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.14155,101,866,0.11832,0.16478
2017,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.60354,535,866,0.57094,0.63614
2017,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.05373,41,866,0.03870,0.06875
2017,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.06004,60,866,0.04421,0.07587
2017,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.04473,63,866,0.03096,0.05851
2017,46-65 y.,First Stage of Tertiary Education,Self-employed,0.14026,114,736,0.11515,0.16536
2017,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.09863,72,736,0.07707,0.12019
2017,46-65 y.,First Stage of Tertiary Education,Civil servant,0.05233,42,736,0.03623,0.06843
2017,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.54502,429,736,0.50902,0.58103
2017,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.09830,79,736,0.07678,0.11983
2017,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.15044,362,2754,0.13709,0.16380
2017,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03472,79,2754,0.02788,0.04155
2017,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.15327,407,2754,0.13981,0.16673
2017,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.52564,1446,2754,0.50699,0.54430
2017,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.06255,172,2754,0.05350,0.07159
2017,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03010,120,2754,0.02372,0.03649
2017,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03662,168,2754,0.02961,0.04364
2017,66 and older,Primary Level,Not employed: Pensioner,0.89055,46,46,0.79933,0.98177
2017,66 and older,Lower Secondary Level,Not employed: Pensioner,0.93054,565,565,0.90956,0.95152
2017,66 and older,Upper Secondary Level,Self-employed,0.01944,54,2513,0.01404,0.02484
2017,66 and older,Upper Secondary Level,Blue-collar worker,0.02151,62,2513,0.01584,0.02718
2017,66 and older,Upper Secondary Level,White-collar worker,0.02675,63,2513,0.02044,0.03306
2017,66 and older,Upper Secondary Level,Not employed: Pensioner,0.91561,2334,2513,0.90474,0.92648
2017,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.86653,119,119,0.80516,0.92789
2017,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.88955,309,309,0.85454,0.92456
2017,66 and older,Second Stage of Tertiary Education,Self-employed,0.05600,80,1229,0.04314,0.06886
2017,66 and older,Second Stage of Tertiary Education,White-collar worker,0.03047,48,1229,0.02086,0.04008
2017,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.89314,1101,1229,0.87586,0.91042
2018,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.46399,296,704,0.42712,0.50085
2018,17-29 y.,Pre-primary Level,Not employed: no further information,0.44104,408,704,0.40434,0.47775
2018,17-29 y.,Primary Level,Blue-collar worker,0.14805,66,590,0.11937,0.17674
2018,17-29 y.,Primary Level,White-collar worker,0.15695,38,590,0.12758,0.18633
2018,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.20016,98,590,0.16784,0.23247
2018,17-29 y.,Primary Level,Not employed: registered unemployed,0.23552,158,590,0.20125,0.26979
2018,17-29 y.,Primary Level,Not employed: no further information,0.23247,230,590,0.19836,0.26659
2018,17-29 y.,Lower Secondary Level,Blue-collar worker,0.09915,115,1188,0.08215,0.11615
2018,17-29 y.,Lower Secondary Level,White-collar worker,0.15795,125,1188,0.13721,0.17870
2018,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.42757,499,1188,0.39943,0.45572
2018,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.16367,207,1188,0.14262,0.18472
2018,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10327,242,1188,0.08596,0.12058
2018,17-29 y.,Upper Secondary Level,Blue-collar worker,0.15703,283,1853,0.14046,0.17360
2018,17-29 y.,Upper Secondary Level,Civil servant,0.01558,31,1853,0.00994,0.02122
2018,17-29 y.,Upper Secondary Level,White-collar worker,0.39936,642,1853,0.37706,0.42167
2018,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.28694,591,1853,0.26634,0.30755
2018,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.04650,128,1853,0.03691,0.05609
2018,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06418,178,1853,0.05302,0.07534
2018,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.63619,200,248,0.57619,0.69619
2018,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.16137,48,248,0.11549,0.20725
2018,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.64146,32,32,0.47264,0.81028
