year,age_gr,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,Saxony,Blue-collar worker,0.22991,134,586,0.19581,0.26401
2013,46-65 y.,Saxony,White-collar worker,0.38265,252,586,0.34327,0.42204
2013,46-65 y.,Saxony,Not employed: Pensioner,0.15539,91,586,0.12603,0.18475
2013,46-65 y.,Saxony,Not employed: registered unemployed,0.08400,52,586,0.06152,0.10648
2013,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.18284,66,323,0.14062,0.22506
2013,46-65 y.,Saxony-Anhalt,White-collar worker,0.36303,150,323,0.31051,0.41556
2013,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.15331,58,323,0.11396,0.19266
2013,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.14791,49,323,0.10913,0.18668
2013,46-65 y.,Thuringa,Self-employed,0.09331,34,350,0.06279,0.12382
2013,46-65 y.,Thuringa,Blue-collar worker,0.20738,87,350,0.16485,0.24992
2013,46-65 y.,Thuringa,White-collar worker,0.35294,126,350,0.30281,0.40308
2013,46-65 y.,Thuringa,Not employed: Pensioner,0.19236,64,350,0.15101,0.23371
2013,46-65 y.,Thuringa,Not employed: registered unemployed,0.09915,39,350,0.06779,0.13050
2013,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.88763,158,158,0.83822,0.93703
2013,66 and older,Hamburg,Not employed: Pensioner,0.93444,93,93,0.88386,0.98502
2013,66 and older,Lower Saxony,Not employed: Pensioner,0.93191,462,462,0.90892,0.95491
2013,66 and older,North Rhine-Westphalia,Self-employed,0.03305,35,900,0.02136,0.04474
2013,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.91216,865,900,0.89365,0.93066
2013,66 and older,Hesse,Not employed: Pensioner,0.92637,270,270,0.89516,0.95758
2013,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.96102,274,274,0.93806,0.98398
2013,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.93477,512,512,0.91336,0.95618
2013,66 and older,Bavaria,Not employed: Pensioner,0.92705,724,724,0.90810,0.94601
2013,66 and older,Berlin,Not employed: Pensioner,0.96453,199,199,0.93876,0.99029
2013,66 and older,Brandenburg,Not employed: Pensioner,0.98457,241,241,0.96898,1.00017
2013,66 and older,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.94016,114,114,0.89642,0.98389
2013,66 and older,Saxony,Not employed: Pensioner,0.97436,336,336,0.95743,0.99128
2013,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.98192,199,199,0.96336,1.00048
2013,66 and older,Thuringa,Not employed: Pensioner,0.97941,207,207,0.96002,0.99880
2014,17-29 y.,Schleswig-Holstein,White-collar worker,0.28689,34,136,0.21059,0.36319
2014,17-29 y.,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.28058,62,136,0.20479,0.35637
2014,17-29 y.,Schleswig-Holstein,Not employed: no further information,0.14372,40,136,0.08454,0.20289
2014,17-29 y.,Lower Saxony,Blue-collar worker,0.11848,63,493,0.08992,0.14703
2014,17-29 y.,Lower Saxony,White-collar worker,0.27358,109,493,0.23419,0.31297
2014,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.37814,195,493,0.33529,0.42099
2014,17-29 y.,Lower Saxony,Not employed: registered unemployed,0.05951,32,493,0.03860,0.08041
2014,17-29 y.,Lower Saxony,Not employed: no further information,0.12308,94,493,0.09405,0.15211
2014,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.11059,108,1037,0.09149,0.12969
2014,17-29 y.,North Rhine-Westphalia,White-collar worker,0.30613,246,1037,0.27807,0.33420
2014,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.33285,399,1037,0.30416,0.36155
2014,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07066,85,1037,0.05506,0.08627
2014,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.11340,199,1037,0.09409,0.13271
2014,17-29 y.,Hesse,Blue-collar worker,0.12047,34,310,0.08418,0.15677
2014,17-29 y.,Hesse,White-collar worker,0.28030,81,310,0.23022,0.33038
2014,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.33907,124,310,0.28628,0.39185
2014,17-29 y.,Hesse,Not employed: no further information,0.11830,71,310,0.08229,0.15430
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.15231,40,266,0.10905,0.19557
2014,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.30494,66,266,0.24951,0.36037
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.28739,101,266,0.23290,0.34187
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.12962,59,266,0.08918,0.17006
2014,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.15977,83,545,0.12898,0.19056
2014,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.24770,124,545,0.21143,0.28398
2014,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.37270,223,545,0.33206,0.41333
2014,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.12286,115,545,0.09527,0.15045
2014,17-29 y.,Bavaria,Blue-collar worker,0.13679,97,714,0.11157,0.16201
2014,17-29 y.,Bavaria,White-collar worker,0.34821,208,714,0.31324,0.38318
2014,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.32224,306,714,0.28793,0.35654
2014,17-29 y.,Bavaria,Not employed: no further information,0.09822,103,714,0.07638,0.12007
2014,17-29 y.,Berlin,White-collar worker,0.34002,46,108,0.25026,0.42978
2014,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.29598,62,108,0.20949,0.38248
2014,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.29721,47,47,0.16514,0.42929
2014,17-29 y.,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.37046,31,31,0.19765,0.54328
2014,17-29 y.,Saxony,Blue-collar worker,0.13700,32,176,0.08606,0.18795
2014,17-29 y.,Saxony,White-collar worker,0.32578,58,176,0.25635,0.39522
2014,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.36423,86,176,0.29293,0.43553
2014,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.36031,56,56,0.23343,0.48719
2014,17-29 y.,Thuringa,White-collar worker,0.30282,35,87,0.20571,0.39993
2014,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.31950,52,87,0.22095,0.41805
2014,30-45 y.,Schleswig-Holstein,Blue-collar worker,0.12902,52,241,0.08661,0.17143
2014,30-45 y.,Schleswig-Holstein,White-collar worker,0.54964,156,241,0.48670,0.61259
2014,30-45 y.,Schleswig-Holstein,Not employed: no further information,0.08488,33,241,0.04962,0.12014
2014,30-45 y.,Hamburg,White-collar worker,0.48738,88,88,0.38234,0.59241
2014,30-45 y.,Lower Saxony,Self-employed,0.04558,34,765,0.03079,0.06037
2014,30-45 y.,Lower Saxony,Blue-collar worker,0.17627,145,765,0.14925,0.20329
2014,30-45 y.,Lower Saxony,Civil servant,0.08700,61,765,0.06702,0.10699
2014,30-45 y.,Lower Saxony,White-collar worker,0.48531,360,765,0.44987,0.52075
2014,30-45 y.,Lower Saxony,Not employed: registered unemployed,0.06685,77,765,0.04914,0.08456
2014,30-45 y.,Lower Saxony,Not employed: no further information,0.10087,88,765,0.07952,0.12223
2014,30-45 y.,Bremen,White-collar worker,0.69189,38,38,0.54312,0.84067
2014,30-45 y.,North Rhine-Westphalia,Self-employed,0.09319,122,1762,0.07961,0.10676
2014,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.18228,340,1762,0.16425,0.20031
2014,30-45 y.,North Rhine-Westphalia,Civil servant,0.05304,72,1762,0.04257,0.06350
2014,30-45 y.,North Rhine-Westphalia,White-collar worker,0.48467,825,1762,0.46133,0.50802
2014,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.08187,166,1762,0.06907,0.09468
2014,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.07927,237,1762,0.06666,0.09189
2014,30-45 y.,Hesse,Self-employed,0.08684,38,531,0.06287,0.11082
2014,30-45 y.,Hesse,Blue-collar worker,0.12640,84,531,0.09811,0.15470
2014,30-45 y.,Hesse,White-collar worker,0.53083,295,531,0.48834,0.57332
2014,30-45 y.,Hesse,Not employed: registered unemployed,0.08313,44,531,0.05963,0.10664
2014,30-45 y.,Hesse,Not employed: no further information,0.09108,70,531,0.06658,0.11557
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.23991,103,414,0.19872,0.28109
2014,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.43523,219,414,0.38741,0.48305
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.08986,43,414,0.06228,0.11744
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.09402,49,414,0.06587,0.12216
2014,30-45 y.,Baden-Wuerttemberg,Self-employed,0.04889,54,1103,0.03616,0.06162
2014,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.21389,211,1103,0.18968,0.23810
2014,30-45 y.,Baden-Wuerttemberg,Civil servant,0.05447,58,1103,0.04107,0.06787
2014,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.52288,598,1103,0.49339,0.55237
2014,30-45 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.03319,48,1103,0.02261,0.04376
2014,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.10205,134,1103,0.08418,0.11993
2014,30-45 y.,Bavaria,Self-employed,0.06177,98,1388,0.04910,0.07444
2014,30-45 y.,Bavaria,Blue-collar worker,0.15409,241,1388,0.13509,0.17309
2014,30-45 y.,Bavaria,Civil servant,0.05382,71,1388,0.04194,0.06569
2014,30-45 y.,Bavaria,White-collar worker,0.56677,768,1388,0.54069,0.59285
2014,30-45 y.,Bavaria,Not employed: registered unemployed,0.05587,62,1388,0.04378,0.06796
2014,30-45 y.,Bavaria,Not employed: no further information,0.08032,148,1388,0.06602,0.09462
2014,30-45 y.,Berlin,Self-employed,0.11885,37,209,0.07487,0.16283
2014,30-45 y.,Berlin,White-collar worker,0.53326,172,209,0.46546,0.60106
2014,30-45 y.,Brandenburg,Blue-collar worker,0.18687,43,213,0.13440,0.23935
2014,30-45 y.,Brandenburg,White-collar worker,0.40742,134,213,0.34128,0.47357
2014,30-45 y.,Brandenburg,Not employed: registered unemployed,0.17340,36,213,0.12244,0.22436
2014,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.50802,76,76,0.39487,0.62117
2014,30-45 y.,Saxony,Self-employed,0.07687,54,429,0.05163,0.10210
2014,30-45 y.,Saxony,Blue-collar worker,0.18320,82,429,0.14655,0.21985
2014,30-45 y.,Saxony,White-collar worker,0.56647,256,429,0.51952,0.61342
2014,30-45 y.,Saxony,Not employed: registered unemployed,0.08954,37,429,0.06249,0.11659
2014,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.28144,63,245,0.22501,0.33787
2014,30-45 y.,Saxony-Anhalt,White-collar worker,0.42073,130,245,0.35878,0.48267
2014,30-45 y.,Saxony-Anhalt,Not employed: registered unemployed,0.17548,52,245,0.12775,0.22320
2014,30-45 y.,Thuringa,Blue-collar worker,0.18403,65,204,0.13072,0.23734
2014,30-45 y.,Thuringa,White-collar worker,0.51862,139,204,0.44988,0.58735
2014,46-65 y.,Schleswig-Holstein,Blue-collar worker,0.20443,50,154,0.14052,0.26833
2014,46-65 y.,Schleswig-Holstein,White-collar worker,0.32754,104,154,0.25317,0.40191
2014,46-65 y.,Hamburg,White-collar worker,0.53797,69,69,0.41947,0.65647
2014,46-65 y.,Lower Saxony,Self-employed,0.08707,69,869,0.06831,0.10583
2014,46-65 y.,Lower Saxony,Blue-collar worker,0.17799,134,869,0.15254,0.20343
2014,46-65 y.,Lower Saxony,Civil servant,0.06031,50,869,0.04447,0.07614
2014,46-65 y.,Lower Saxony,White-collar worker,0.43747,395,869,0.40447,0.47047
2014,46-65 y.,Lower Saxony,Not employed: Pensioner,0.14527,118,869,0.12183,0.16871
2014,46-65 y.,Lower Saxony,Not employed: registered unemployed,0.03702,48,869,0.02446,0.04958
2014,46-65 y.,Lower Saxony,Not employed: no further information,0.05339,55,869,0.03843,0.06834
2014,46-65 y.,North Rhine-Westphalia,Self-employed,0.07573,171,1931,0.06392,0.08753
2014,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.18045,325,1931,0.16329,0.19761
2014,46-65 y.,North Rhine-Westphalia,Civil servant,0.06358,130,1931,0.05270,0.07447
2014,46-65 y.,North Rhine-Westphalia,White-collar worker,0.42223,842,1931,0.40020,0.44427
2014,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.12868,200,1931,0.11374,0.14362
2014,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.06319,118,1931,0.05234,0.07405
2014,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.06210,145,1931,0.05134,0.07287
2014,46-65 y.,Hesse,Self-employed,0.09657,63,724,0.07504,0.11810
2014,46-65 y.,Hesse,Blue-collar worker,0.14855,104,724,0.12262,0.17447
2014,46-65 y.,Hesse,Civil servant,0.04707,39,724,0.03163,0.06251
2014,46-65 y.,Hesse,White-collar worker,0.44980,355,724,0.41354,0.48607
2014,46-65 y.,Hesse,Not employed: Pensioner,0.11899,75,724,0.09539,0.14259
2014,46-65 y.,Hesse,Not employed: registered unemployed,0.05087,34,724,0.03485,0.06689
2014,46-65 y.,Hesse,Not employed: no further information,0.07976,54,724,0.06002,0.09951
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Self-employed,0.08944,49,526,0.06503,0.11386
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.17096,117,526,0.13875,0.20316
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Civil servant,0.05857,33,526,0.03848,0.07866
2014,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.38929,218,526,0.34758,0.43099
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.16076,64,526,0.12934,0.19218
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.07906,45,526,0.05598,0.10215
2014,46-65 y.,Baden-Wuerttemberg,Self-employed,0.08888,96,1024,0.07144,0.10632
2014,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.22868,192,1024,0.20294,0.25441
2014,46-65 y.,Baden-Wuerttemberg,Civil servant,0.06302,63,1024,0.04813,0.07791
2014,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.39697,454,1024,0.36699,0.42696
2014,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.10619,91,1024,0.08731,0.12507
2014,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.02926,44,1024,0.01893,0.03959
2014,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.08221,84,1024,0.06537,0.09904
2014,46-65 y.,Bavaria,Self-employed,0.10251,149,1495,0.08713,0.11789
2014,46-65 y.,Bavaria,Blue-collar worker,0.22201,311,1495,0.20093,0.24308
2014,46-65 y.,Bavaria,Civil servant,0.04654,86,1495,0.03586,0.05722
2014,46-65 y.,Bavaria,White-collar worker,0.40772,624,1495,0.38280,0.43264
2014,46-65 y.,Bavaria,Not employed: Pensioner,0.10980,148,1495,0.09395,0.12566
2014,46-65 y.,Bavaria,Not employed: registered unemployed,0.04581,72,1495,0.03521,0.05641
2014,46-65 y.,Bavaria,Not employed: no further information,0.06378,105,1495,0.05139,0.07617
2014,46-65 y.,Berlin,Self-employed,0.10520,41,261,0.06790,0.14249
2014,46-65 y.,Berlin,White-collar worker,0.46777,151,261,0.40712,0.52843
2014,46-65 y.,Berlin,Not employed: Pensioner,0.13455,35,261,0.09307,0.17603
2014,46-65 y.,Berlin,Not employed: registered unemployed,0.09630,34,261,0.06044,0.13216
2014,46-65 y.,Brandenburg,Blue-collar worker,0.19639,73,351,0.15477,0.23801
2014,46-65 y.,Brandenburg,White-collar worker,0.32802,140,351,0.27884,0.37721
2014,46-65 y.,Brandenburg,Not employed: Pensioner,0.16337,79,351,0.12463,0.20210
2014,46-65 y.,Brandenburg,Not employed: registered unemployed,0.16895,59,351,0.12969,0.20821
2014,46-65 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.28842,41,158,0.21755,0.35928
2014,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.32957,77,158,0.25604,0.40309
2014,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.17808,40,158,0.11823,0.23792
2014,46-65 y.,Saxony,Self-employed,0.09757,50,547,0.07268,0.12246
2014,46-65 y.,Saxony,Blue-collar worker,0.26546,135,547,0.22842,0.30250
2014,46-65 y.,Saxony,White-collar worker,0.39018,231,547,0.34927,0.43110
2014,46-65 y.,Saxony,Not employed: Pensioner,0.12238,80,547,0.09489,0.14987
2014,46-65 y.,Saxony,Not employed: registered unemployed,0.09230,51,547,0.06803,0.11658
2014,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.20428,74,289,0.15771,0.25084
2014,46-65 y.,Saxony-Anhalt,White-collar worker,0.33751,125,289,0.28290,0.39212
2014,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.12891,46,289,0.09021,0.16761
2014,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.17646,44,289,0.13244,0.22049
2014,46-65 y.,Thuringa,Self-employed,0.10215,32,334,0.06962,0.13467
2014,46-65 y.,Thuringa,Blue-collar worker,0.21271,90,334,0.16875,0.25666
2014,46-65 y.,Thuringa,White-collar worker,0.33420,115,334,0.28354,0.38487
2014,46-65 y.,Thuringa,Not employed: Pensioner,0.20629,66,334,0.16283,0.24975
2014,46-65 y.,Thuringa,Not employed: registered unemployed,0.08170,31,334,0.05228,0.11112
2014,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.87392,159,159,0.82216,0.92568
2014,66 and older,Hamburg,Not employed: Pensioner,0.89548,86,86,0.83044,0.96052
2014,66 and older,Lower Saxony,Not employed: Pensioner,0.92424,444,444,0.89960,0.94888
2014,66 and older,Bremen,Not employed: Pensioner,0.98786,35,35,0.95104,1.02467
2014,66 and older,North Rhine-Westphalia,Self-employed,0.03058,36,873,0.01915,0.04201
2014,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.91484,837,873,0.89631,0.93336
2014,66 and older,Hesse,Not employed: Pensioner,0.90471,252,252,0.86839,0.94104
2014,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.93192,265,265,0.90154,0.96231
2014,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.94141,499,499,0.92078,0.96203
2014,66 and older,Bavaria,Not employed: Pensioner,0.91131,703,703,0.89027,0.93234
2014,66 and older,Berlin,Not employed: Pensioner,0.95556,192,192,0.92633,0.98478
2014,66 and older,Brandenburg,Not employed: Pensioner,0.98095,232,232,0.96331,0.99858
2014,66 and older,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.96281,115,115,0.92807,0.99755
2014,66 and older,Saxony,Not employed: Pensioner,0.96697,335,335,0.94780,0.98614
2014,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.98931,204,204,0.97516,1.00346
2014,66 and older,Thuringa,Not employed: Pensioner,0.96969,201,201,0.94593,0.99345
2015,17-29 y.,Schleswig-Holstein,White-collar worker,0.23298,35,106,0.15212,0.31383
2015,17-29 y.,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.34719,71,106,0.25613,0.43825
2015,17-29 y.,Lower Saxony,Blue-collar worker,0.08607,56,490,0.06121,0.11093
2015,17-29 y.,Lower Saxony,White-collar worker,0.29633,103,490,0.25585,0.33680
2015,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.36995,185,490,0.32716,0.41274
2015,17-29 y.,Lower Saxony,Not employed: registered unemployed,0.06901,40,490,0.04654,0.09147
2015,17-29 y.,Lower Saxony,Not employed: no further information,0.12216,106,490,0.09313,0.15118
2015,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.09037,103,1077,0.07324,0.10751
2015,17-29 y.,North Rhine-Westphalia,White-collar worker,0.25942,231,1077,0.23323,0.28561
2015,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.35456,403,1077,0.32598,0.38314
2015,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07255,95,1077,0.05705,0.08805
2015,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.14512,245,1077,0.12407,0.16616
2015,17-29 y.,Hesse,Blue-collar worker,0.08267,31,308,0.05187,0.11348
2015,17-29 y.,Hesse,White-collar worker,0.35691,98,308,0.30332,0.41050
2015,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.30457,117,308,0.25309,0.35605
2015,17-29 y.,Hesse,Not employed: no further information,0.12683,62,308,0.08960,0.16405
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.08970,40,283,0.05635,0.12306
2015,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.37384,78,283,0.31737,0.43031
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.31369,104,283,0.25953,0.36785
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.11583,61,283,0.07847,0.15318
2015,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.13381,77,551,0.10536,0.16226
2015,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.32102,163,551,0.28200,0.36003
2015,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.33936,220,551,0.29979,0.37893
2015,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.09011,91,551,0.06618,0.11404
2015,17-29 y.,Bavaria,Blue-collar worker,0.13198,101,798,0.10848,0.15548
2015,17-29 y.,Bavaria,White-collar worker,0.36491,242,798,0.33148,0.39833
2015,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.29586,292,798,0.26417,0.32755
2015,17-29 y.,Bavaria,Not employed: registered unemployed,0.03374,33,798,0.02120,0.04627
2015,17-29 y.,Bavaria,Not employed: no further information,0.10377,130,798,0.08260,0.12494
2015,17-29 y.,Berlin,White-collar worker,0.38241,56,109,0.29075,0.47406
2015,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.31388,53,109,0.22635,0.40140
2015,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.36025,50,50,0.22583,0.49467
2015,17-29 y.,Saxony,Blue-collar worker,0.15480,40,209,0.10564,0.20395
2015,17-29 y.,Saxony,White-collar worker,0.30839,55,209,0.24563,0.37116
2015,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.32666,80,209,0.26292,0.39039
2015,17-29 y.,Saxony,Not employed: no further information,0.12073,34,209,0.07645,0.16500
2015,17-29 y.,Saxony-Anhalt,White-collar worker,0.27164,33,85,0.17651,0.36676
2015,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.45474,52,85,0.34825,0.56123
2015,17-29 y.,Thuringa,White-collar worker,0.36785,45,87,0.26593,0.46977
2015,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.21193,42,87,0.12555,0.29830
2015,30-45 y.,Schleswig-Holstein,Blue-collar worker,0.17700,47,194,0.12316,0.23085
2015,30-45 y.,Schleswig-Holstein,White-collar worker,0.53137,147,194,0.46096,0.60177
2015,30-45 y.,Hamburg,White-collar worker,0.55765,92,92,0.45561,0.65970
2015,30-45 y.,Lower Saxony,Self-employed,0.06662,38,778,0.04909,0.08415
2015,30-45 y.,Lower Saxony,Blue-collar worker,0.12905,133,778,0.10547,0.15262
2015,30-45 y.,Lower Saxony,Civil servant,0.06849,50,778,0.05073,0.08625
2015,30-45 y.,Lower Saxony,White-collar worker,0.52937,381,778,0.49428,0.56447
2015,30-45 y.,Lower Saxony,Not employed: registered unemployed,0.07308,73,778,0.05478,0.09138
2015,30-45 y.,Lower Saxony,Not employed: no further information,0.09356,103,778,0.07309,0.11404
2015,30-45 y.,Bremen,White-collar worker,0.66747,35,35,0.50911,0.82583
2015,30-45 y.,North Rhine-Westphalia,Self-employed,0.08101,105,1720,0.06811,0.09391
2015,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.15877,308,1720,0.14149,0.17605
2015,30-45 y.,North Rhine-Westphalia,Civil servant,0.05622,71,1720,0.04533,0.06711
2015,30-45 y.,North Rhine-Westphalia,White-collar worker,0.51389,802,1720,0.49026,0.53752
2015,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.08543,199,1720,0.07222,0.09865
2015,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.07786,235,1720,0.06520,0.09053
2015,30-45 y.,Hesse,Self-employed,0.08467,40,553,0.06145,0.10790
2015,30-45 y.,Hesse,Blue-collar worker,0.09130,81,553,0.06727,0.11533
2015,30-45 y.,Hesse,White-collar worker,0.61974,317,553,0.57924,0.66024
2015,30-45 y.,Hesse,Not employed: registered unemployed,0.05476,46,553,0.03578,0.07374
2015,30-45 y.,Hesse,Not employed: no further information,0.07174,69,553,0.05021,0.09327
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.24075,100,385,0.19799,0.28351
2015,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.42983,198,385,0.38031,0.47934
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.05859,36,385,0.03510,0.08208
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.08439,51,385,0.05659,0.11219
2015,30-45 y.,Baden-Wuerttemberg,Self-employed,0.04319,41,1073,0.03102,0.05536
2015,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.19575,204,1073,0.17200,0.21951
2015,30-45 y.,Baden-Wuerttemberg,Civil servant,0.03628,41,1073,0.02508,0.04747
2015,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.57063,608,1073,0.54100,0.60026
2015,30-45 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.03162,54,1073,0.02115,0.04210
2015,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.09598,125,1073,0.07834,0.11361
2015,30-45 y.,Bavaria,Self-employed,0.05209,75,1351,0.04024,0.06395
2015,30-45 y.,Bavaria,Blue-collar worker,0.16384,249,1351,0.14409,0.18358
2015,30-45 y.,Bavaria,Civil servant,0.05441,60,1351,0.04231,0.06650
2015,30-45 y.,Bavaria,White-collar worker,0.57094,735,1351,0.54454,0.59734
2015,30-45 y.,Bavaria,Not employed: registered unemployed,0.03754,68,1351,0.02740,0.04767
2015,30-45 y.,Bavaria,Not employed: no further information,0.09798,164,1351,0.08212,0.11384
2015,30-45 y.,Berlin,Self-employed,0.11601,40,241,0.07549,0.15652
2015,30-45 y.,Berlin,White-collar worker,0.54439,163,241,0.48138,0.60740
2015,30-45 y.,Berlin,Not employed: registered unemployed,0.13954,38,241,0.09570,0.18338
2015,30-45 y.,Brandenburg,Blue-collar worker,0.17588,40,199,0.12285,0.22891
2015,30-45 y.,Brandenburg,White-collar worker,0.43960,127,199,0.37046,0.50873
2015,30-45 y.,Brandenburg,Not employed: registered unemployed,0.16780,32,199,0.11575,0.21985
2015,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.55112,82,82,0.44281,0.65944
2015,30-45 y.,Saxony,Self-employed,0.08163,45,403,0.05486,0.10839
2015,30-45 y.,Saxony,Blue-collar worker,0.20019,79,403,0.16108,0.23931
2015,30-45 y.,Saxony,White-collar worker,0.55990,227,403,0.51138,0.60843
