year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Direct migration background,Not employed: Pensioner,0.92877,415,415,0.90399,0.95355
2014,17-29 y.,No migration background,Self-employed,0.01625,44,3013,0.01173,0.02076
2014,17-29 y.,No migration background,Blue-collar worker,0.12883,310,3013,0.11686,0.14079
2014,17-29 y.,No migration background,Civil servant,0.03472,77,3013,0.02818,0.04126
2014,17-29 y.,No migration background,White-collar worker,0.30299,712,3013,0.28658,0.31940
2014,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.34878,1190,3013,0.33176,0.36580
2014,17-29 y.,No migration background,Not employed: Military/Community Service,0.00828,36,3013,0.00505,0.01152
2014,17-29 y.,No migration background,Not employed: registered unemployed,0.05949,193,3013,0.05104,0.06794
2014,17-29 y.,No migration background,Not employed: no further information,0.09003,451,3013,0.07981,0.10025
2014,17-29 y.,Direct migration background,Blue-collar worker,0.15969,142,821,0.13461,0.18476
2014,17-29 y.,Direct migration background,White-collar worker,0.33363,201,821,0.30135,0.36590
2014,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.25274,243,821,0.22299,0.28248
2014,17-29 y.,Direct migration background,Not employed: registered unemployed,0.07121,76,821,0.05361,0.08881
2014,17-29 y.,Direct migration background,Not employed: no further information,0.15031,159,821,0.12585,0.17477
2014,17-29 y.,Indirect migration background,Blue-collar worker,0.12132,105,925,0.10026,0.14237
2014,17-29 y.,Indirect migration background,White-collar worker,0.23211,185,925,0.20489,0.25934
2014,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.36478,365,925,0.33374,0.39582
2014,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.06774,70,925,0.05153,0.08394
2014,17-29 y.,Indirect migration background,Not employed: no further information,0.15057,200,925,0.12751,0.17363
2014,30-45 y.,No migration background,Self-employed,0.07638,396,5415,0.06930,0.08345
2014,30-45 y.,No migration background,Blue-collar worker,0.13979,753,5415,0.13055,0.14903
2014,30-45 y.,No migration background,Civil servant,0.06885,355,5415,0.06211,0.07560
2014,30-45 y.,No migration background,White-collar worker,0.55482,2998,5415,0.54158,0.56806
2014,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01663,82,5415,0.01323,0.02004
2014,30-45 y.,No migration background,Not employed: Pensioner,0.00951,45,5415,0.00693,0.01210
2014,30-45 y.,No migration background,Not employed: registered unemployed,0.06329,342,5415,0.05681,0.06978
2014,30-45 y.,No migration background,Not employed: no further information,0.06897,444,5415,0.06222,0.07572
2014,30-45 y.,Direct migration background,Self-employed,0.06315,122,2347,0.05330,0.07299
2014,30-45 y.,Direct migration background,Blue-collar worker,0.29301,644,2347,0.27459,0.31143
2014,30-45 y.,Direct migration background,White-collar worker,0.37303,907,2347,0.35346,0.39260
2014,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02519,51,2347,0.01885,0.03153
2014,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10253,265,2347,0.09026,0.11481
2014,30-45 y.,Direct migration background,Not employed: no further information,0.13084,358,2347,0.11719,0.14449
2014,30-45 y.,Indirect migration background,Self-employed,0.04549,42,658,0.02955,0.06142
2014,30-45 y.,Indirect migration background,Blue-collar worker,0.15722,107,658,0.12939,0.18505
2014,30-45 y.,Indirect migration background,White-collar worker,0.50329,349,658,0.46506,0.54153
2014,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.12217,64,658,0.09713,0.14721
2014,30-45 y.,Indirect migration background,Not employed: no further information,0.08243,96,658,0.06140,0.10346
2014,46-65 y.,No migration background,Self-employed,0.09391,715,7506,0.08731,0.10051
2014,46-65 y.,No migration background,Blue-collar worker,0.17452,1131,7506,0.16594,0.18311
2014,46-65 y.,No migration background,Civil servant,0.06135,518,7506,0.05592,0.06678
2014,46-65 y.,No migration background,White-collar worker,0.42618,3381,7506,0.41499,0.43736
2014,46-65 y.,No migration background,Not employed: Pensioner,0.13220,941,7506,0.12454,0.13987
2014,46-65 y.,No migration background,Not employed: registered unemployed,0.05470,404,7506,0.04956,0.05985
2014,46-65 y.,No migration background,Not employed: no further information,0.05292,416,7506,0.04786,0.05799
2014,46-65 y.,Direct migration background,Self-employed,0.06576,105,1580,0.05354,0.07799
2014,46-65 y.,Direct migration background,Blue-collar worker,0.32673,526,1580,0.30360,0.34987
2014,46-65 y.,Direct migration background,White-collar worker,0.27190,449,1580,0.24995,0.29385
2014,46-65 y.,Direct migration background,Not employed: Pensioner,0.11339,125,1580,0.09775,0.12903
2014,46-65 y.,Direct migration background,Not employed: registered unemployed,0.11815,211,1580,0.10223,0.13408
2014,46-65 y.,Direct migration background,Not employed: no further information,0.09080,164,1580,0.07663,0.10497
2014,46-65 y.,Indirect migration background,Blue-collar worker,0.24935,33,124,0.17289,0.32581
2014,46-65 y.,Indirect migration background,White-collar worker,0.47315,91,124,0.38491,0.56138
2014,66 and older,No migration background,Self-employed,0.02450,128,4488,0.01997,0.02902
2014,66 and older,No migration background,Blue-collar worker,0.01423,71,4488,0.01076,0.01769
2014,66 and older,No migration background,White-collar worker,0.01991,94,4488,0.01582,0.02400
2014,66 and older,No migration background,Not employed: Pensioner,0.92928,4156,4488,0.92178,0.93679
2014,66 and older,No migration background,Not employed: no further information,0.00878,39,4488,0.00605,0.01151
2014,66 and older,Direct migration background,Not employed: Pensioner,0.92258,400,400,0.89636,0.94881
2015,17-29 y.,No migration background,Self-employed,0.01789,48,2923,0.01308,0.02270
2015,17-29 y.,No migration background,Blue-collar worker,0.10776,279,2923,0.09652,0.11900
2015,17-29 y.,No migration background,Civil servant,0.03709,80,2923,0.03023,0.04394
2015,17-29 y.,No migration background,White-collar worker,0.30025,691,2923,0.28363,0.31687
2015,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.34799,1127,2923,0.33072,0.36526
2015,17-29 y.,No migration background,Not employed: Military/Community Service,0.01063,41,2923,0.00691,0.01434
2015,17-29 y.,No migration background,Not employed: registered unemployed,0.05235,177,2923,0.04427,0.06042
2015,17-29 y.,No migration background,Not employed: no further information,0.11065,480,2923,0.09928,0.12203
2015,17-29 y.,Direct migration background,Blue-collar worker,0.12931,185,1088,0.10936,0.14926
2015,17-29 y.,Direct migration background,White-collar worker,0.40772,333,1088,0.37850,0.43693
2015,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.22653,242,1088,0.20164,0.25141
2015,17-29 y.,Direct migration background,Not employed: registered unemployed,0.10135,118,1088,0.08341,0.11930
2015,17-29 y.,Direct migration background,Not employed: no further information,0.11469,210,1088,0.09575,0.13364
2015,17-29 y.,Indirect migration background,Blue-collar worker,0.10775,88,880,0.08726,0.12825
2015,17-29 y.,Indirect migration background,White-collar worker,0.28450,188,880,0.25467,0.31433
2015,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.38665,376,880,0.35446,0.41884
2015,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.07493,64,880,0.05753,0.09234
2015,17-29 y.,Indirect migration background,Not employed: no further information,0.11125,164,880,0.09046,0.13204
2015,30-45 y.,No migration background,Self-employed,0.07514,334,4817,0.06769,0.08258
2015,30-45 y.,No migration background,Blue-collar worker,0.13392,634,4817,0.12430,0.14354
2015,30-45 y.,No migration background,Civil servant,0.06347,318,4817,0.05659,0.07036
2015,30-45 y.,No migration background,White-collar worker,0.58119,2728,4817,0.56726,0.59513
2015,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01892,71,4817,0.01507,0.02277
2015,30-45 y.,No migration background,Not employed: Pensioner,0.00808,37,4817,0.00555,0.01061
2015,30-45 y.,No migration background,Not employed: registered unemployed,0.05806,310,4817,0.05146,0.06467
2015,30-45 y.,No migration background,Not employed: no further information,0.05749,385,4817,0.05092,0.06407
2015,30-45 y.,Direct migration background,Self-employed,0.05646,117,2784,0.04788,0.06503
2015,30-45 y.,Direct migration background,Blue-collar worker,0.24744,693,2784,0.23141,0.26347
2015,30-45 y.,Direct migration background,White-collar worker,0.41640,1121,2784,0.39809,0.43472
2015,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.01372,56,2784,0.00940,0.01804
2015,30-45 y.,Direct migration background,Not employed: registered unemployed,0.11926,374,2784,0.10722,0.13131
2015,30-45 y.,Direct migration background,Not employed: no further information,0.12698,423,2784,0.11461,0.13935
2015,30-45 y.,Indirect migration background,Self-employed,0.06169,45,593,0.04231,0.08107
2015,30-45 y.,Indirect migration background,Blue-collar worker,0.16552,96,593,0.13558,0.19546
2015,30-45 y.,Indirect migration background,White-collar worker,0.49348,309,593,0.45320,0.53375
2015,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.09435,57,593,0.07080,0.11789
2015,30-45 y.,Indirect migration background,Not employed: no further information,0.10099,86,593,0.07672,0.12526
2015,46-65 y.,No migration background,Self-employed,0.09108,683,7268,0.08446,0.09769
2015,46-65 y.,No migration background,Blue-collar worker,0.17298,1069,7268,0.16428,0.18167
2015,46-65 y.,No migration background,Civil servant,0.06333,511,7268,0.05773,0.06893
2015,46-65 y.,No migration background,White-collar worker,0.43356,3369,7268,0.42217,0.44496
2015,46-65 y.,No migration background,Not employed: Pensioner,0.12943,844,7268,0.12171,0.13715
2015,46-65 y.,No migration background,Not employed: registered unemployed,0.05361,383,7268,0.04843,0.05879
2015,46-65 y.,No migration background,Not employed: no further information,0.05179,409,7268,0.04670,0.05689
2015,46-65 y.,Direct migration background,Self-employed,0.06484,108,1636,0.05291,0.07678
2015,46-65 y.,Direct migration background,Blue-collar worker,0.31028,523,1636,0.28786,0.33270
2015,46-65 y.,Direct migration background,White-collar worker,0.28894,498,1636,0.26697,0.31091
2015,46-65 y.,Direct migration background,Not employed: Pensioner,0.13519,128,1636,0.11862,0.15177
2015,46-65 y.,Direct migration background,Not employed: registered unemployed,0.10545,226,1636,0.09056,0.12034
2015,46-65 y.,Direct migration background,Not employed: no further information,0.08179,153,1636,0.06851,0.09508
2015,46-65 y.,Indirect migration background,White-collar worker,0.51500,92,92,0.41231,0.61768
2015,66 and older,No migration background,Self-employed,0.02548,119,4439,0.02085,0.03012
2015,66 and older,No migration background,Blue-collar worker,0.01563,65,4439,0.01198,0.01928
2015,66 and older,No migration background,White-collar worker,0.01973,97,4439,0.01564,0.02382
2015,66 and older,No migration background,Not employed: Pensioner,0.92676,4122,4439,0.91910,0.93443
2015,66 and older,No migration background,Not employed: no further information,0.00774,36,4439,0.00516,0.01032
2015,66 and older,Direct migration background,Not employed: Pensioner,0.89237,391,391,0.86161,0.92313
2016,17-29 y.,No migration background,Self-employed,0.01308,34,2704,0.00879,0.01736
2016,17-29 y.,No migration background,Blue-collar worker,0.11080,254,2704,0.09897,0.12264
2016,17-29 y.,No migration background,Civil servant,0.03644,71,2704,0.02937,0.04350
2016,17-29 y.,No migration background,White-collar worker,0.29313,651,2704,0.27597,0.31029
2016,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.35933,1030,2704,0.34124,0.37742
2016,17-29 y.,No migration background,Not employed: Military/Community Service,0.01112,40,2704,0.00716,0.01507
2016,17-29 y.,No migration background,Not employed: registered unemployed,0.05674,166,2704,0.04802,0.06546
2016,17-29 y.,No migration background,Not employed: no further information,0.10611,458,2704,0.09450,0.11772
2016,17-29 y.,Direct migration background,Blue-collar worker,0.11900,149,1887,0.10439,0.13361
2016,17-29 y.,Direct migration background,White-collar worker,0.39536,282,1887,0.37329,0.41742
2016,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.17426,311,1887,0.15714,0.19138
2016,17-29 y.,Direct migration background,Not employed: registered unemployed,0.08164,87,1887,0.06928,0.09399
2016,17-29 y.,Direct migration background,Not employed: no further information,0.19113,1058,1887,0.17338,0.20887
2016,17-29 y.,Indirect migration background,Blue-collar worker,0.11824,78,807,0.09595,0.14053
2016,17-29 y.,Indirect migration background,White-collar worker,0.24895,177,807,0.21910,0.27880
2016,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.37491,330,807,0.34149,0.40833
2016,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.08131,67,807,0.06244,0.10018
2016,17-29 y.,Indirect migration background,Not employed: no further information,0.13484,155,807,0.11126,0.15842
2016,30-45 y.,No migration background,Self-employed,0.06310,282,4242,0.05578,0.07042
2016,30-45 y.,No migration background,Blue-collar worker,0.13771,569,4242,0.12734,0.14808
2016,30-45 y.,No migration background,Civil servant,0.06579,276,4242,0.05833,0.07325
2016,30-45 y.,No migration background,White-collar worker,0.57855,2443,4242,0.56369,0.59341
2016,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.02324,67,4242,0.01870,0.02777
2016,30-45 y.,No migration background,Not employed: Pensioner,0.00699,35,4242,0.00448,0.00950
2016,30-45 y.,No migration background,Not employed: registered unemployed,0.06177,245,4242,0.05452,0.06901
2016,30-45 y.,No migration background,Not employed: no further information,0.05933,325,4242,0.05222,0.06644
2016,30-45 y.,Direct migration background,Self-employed,0.06278,109,3747,0.05502,0.07055
2016,30-45 y.,Direct migration background,Blue-collar worker,0.22879,608,3747,0.21534,0.24224
2016,30-45 y.,Direct migration background,White-collar worker,0.43419,1023,3747,0.41832,0.45006
2016,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02055,118,3747,0.01601,0.02509
2016,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10208,262,3747,0.09238,0.11177
2016,30-45 y.,Direct migration background,Not employed: no further information,0.14144,1627,3747,0.13028,0.15260
2016,30-45 y.,Indirect migration background,Self-employed,0.05153,34,534,0.03276,0.07029
2016,30-45 y.,Indirect migration background,Blue-collar worker,0.17133,84,534,0.13934,0.20332
2016,30-45 y.,Indirect migration background,White-collar worker,0.49631,303,534,0.45386,0.53875
2016,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.08684,50,534,0.06294,0.11075
2016,30-45 y.,Indirect migration background,Not employed: no further information,0.07702,63,534,0.05438,0.09966
2016,46-65 y.,No migration background,Self-employed,0.09458,642,6864,0.08765,0.10150
2016,46-65 y.,No migration background,Blue-collar worker,0.18145,1049,6864,0.17233,0.19057
2016,46-65 y.,No migration background,Civil servant,0.06714,500,6864,0.06122,0.07306
2016,46-65 y.,No migration background,White-collar worker,0.43804,3231,6864,0.42630,0.44978
2016,46-65 y.,No migration background,Not employed: Pensioner,0.12571,776,6864,0.11786,0.13355
2016,46-65 y.,No migration background,Not employed: registered unemployed,0.04831,329,6864,0.04323,0.05338
2016,46-65 y.,No migration background,Not employed: no further information,0.04101,337,6864,0.03632,0.04571
2016,46-65 y.,Direct migration background,Self-employed,0.07553,107,1932,0.06374,0.08731
2016,46-65 y.,Direct migration background,Blue-collar worker,0.29821,467,1932,0.27781,0.31862
2016,46-65 y.,Direct migration background,White-collar worker,0.30881,520,1932,0.28820,0.32942
2016,46-65 y.,Direct migration background,Not employed: Pensioner,0.09872,115,1932,0.08541,0.11202
2016,46-65 y.,Direct migration background,Not employed: registered unemployed,0.11033,208,1932,0.09635,0.12430
2016,46-65 y.,Direct migration background,Not employed: no further information,0.09801,515,1932,0.08475,0.11128
2016,46-65 y.,Indirect migration background,Blue-collar worker,0.25321,37,123,0.17605,0.33038
2016,46-65 y.,Indirect migration background,White-collar worker,0.39418,86,123,0.30747,0.48090
2016,66 and older,No migration background,Self-employed,0.02426,129,4287,0.01965,0.02886
2016,66 and older,No migration background,Blue-collar worker,0.01508,63,4287,0.01143,0.01873
2016,66 and older,No migration background,White-collar worker,0.02403,105,4287,0.01945,0.02862
2016,66 and older,No migration background,Not employed: Pensioner,0.92570,3956,4287,0.91785,0.93355
2016,66 and older,No migration background,Not employed: no further information,0.00853,34,4287,0.00578,0.01128
2016,66 and older,Direct migration background,Not employed: Pensioner,0.87723,370,401,0.84507,0.90939
2016,66 and older,Direct migration background,Not employed: no further information,0.03749,31,401,0.01887,0.05610
2017,17-29 y.,No migration background,Self-employed,0.01592,43,3252,0.01162,0.02023
2017,17-29 y.,No migration background,Blue-collar worker,0.09426,280,3252,0.08422,0.10431
2017,17-29 y.,No migration background,Civil servant,0.03991,99,3252,0.03318,0.04663
2017,17-29 y.,No migration background,White-collar worker,0.33286,922,3252,0.31666,0.34906
2017,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.35120,1244,3252,0.33479,0.36761
2017,17-29 y.,No migration background,Not employed: Military/Community Service,0.01019,44,3252,0.00674,0.01364
2017,17-29 y.,No migration background,Not employed: registered unemployed,0.04984,175,3252,0.04236,0.05732
2017,17-29 y.,No migration background,Not employed: no further information,0.09776,445,3252,0.08755,0.10796
2017,17-29 y.,Direct migration background,Blue-collar worker,0.10788,158,2261,0.09509,0.12067
2017,17-29 y.,Direct migration background,White-collar worker,0.29580,265,2261,0.27699,0.31462
2017,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.21184,371,2261,0.19499,0.22868
2017,17-29 y.,Direct migration background,Not employed: registered unemployed,0.12131,283,2261,0.10785,0.13477
2017,17-29 y.,Direct migration background,Not employed: no further information,0.21985,1184,2261,0.20277,0.23692
2017,17-29 y.,Indirect migration background,Blue-collar worker,0.09019,71,882,0.07127,0.10910
2017,17-29 y.,Indirect migration background,White-collar worker,0.29694,230,882,0.26676,0.32711
2017,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.35686,345,882,0.32522,0.38849
2017,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.06881,64,882,0.05210,0.08553
2017,17-29 y.,Indirect migration background,Not employed: no further information,0.14252,172,882,0.11944,0.16561
2017,30-45 y.,No migration background,Self-employed,0.05544,275,4553,0.04879,0.06209
2017,30-45 y.,No migration background,Blue-collar worker,0.13310,567,4553,0.12323,0.14297
2017,30-45 y.,No migration background,Civil servant,0.06781,307,4553,0.06051,0.07512
2017,30-45 y.,No migration background,White-collar worker,0.59786,2719,4553,0.58362,0.61211
2017,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01975,77,4553,0.01571,0.02379
2017,30-45 y.,No migration background,Not employed: Pensioner,0.00928,40,4553,0.00650,0.01207
2017,30-45 y.,No migration background,Not employed: registered unemployed,0.04967,238,4553,0.04336,0.05598
2017,30-45 y.,No migration background,Not employed: no further information,0.06519,330,4553,0.05802,0.07236
2017,30-45 y.,Direct migration background,Self-employed,0.05951,104,3913,0.05210,0.06693
2017,30-45 y.,Direct migration background,Blue-collar worker,0.20392,554,3913,0.19130,0.21655
2017,30-45 y.,Direct migration background,White-collar worker,0.44114,1068,3913,0.42558,0.45670
2017,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02738,129,3913,0.02226,0.03249
2017,30-45 y.,Direct migration background,Not employed: registered unemployed,0.12414,767,3913,0.11381,0.13448
2017,30-45 y.,Direct migration background,Not employed: no further information,0.12635,1291,3913,0.11594,0.13676
2017,30-45 y.,Indirect migration background,Self-employed,0.06889,41,552,0.04774,0.09004
2017,30-45 y.,Indirect migration background,Blue-collar worker,0.14117,80,552,0.11210,0.17025
2017,30-45 y.,Indirect migration background,White-collar worker,0.52268,320,552,0.48097,0.56439
2017,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.08905,52,552,0.06527,0.11283
2017,30-45 y.,Indirect migration background,Not employed: no further information,0.07710,59,552,0.05482,0.09937
2017,46-65 y.,No migration background,Self-employed,0.09263,725,8119,0.08632,0.09893
2017,46-65 y.,No migration background,Blue-collar worker,0.16719,1201,8119,0.15908,0.17531
2017,46-65 y.,No migration background,Civil servant,0.06184,574,8119,0.05660,0.06707
2017,46-65 y.,No migration background,White-collar worker,0.46725,4036,8119,0.45639,0.47810
2017,46-65 y.,No migration background,Not employed: Pensioner,0.11759,856,8119,0.11058,0.12460
2017,46-65 y.,No migration background,Not employed: registered unemployed,0.04483,339,8119,0.04033,0.04933
2017,46-65 y.,No migration background,Not employed: no further information,0.04443,388,8119,0.03995,0.04892
2017,46-65 y.,Direct migration background,Self-employed,0.06903,107,2165,0.05835,0.07971
2017,46-65 y.,Direct migration background,Blue-collar worker,0.27395,473,2165,0.25516,0.29275
2017,46-65 y.,Direct migration background,White-collar worker,0.33575,583,2165,0.31585,0.35565
2017,46-65 y.,Direct migration background,Not employed: Pensioner,0.09959,127,2165,0.08697,0.11220
2017,46-65 y.,Direct migration background,Not employed: registered unemployed,0.11696,381,2165,0.10342,0.13050
2017,46-65 y.,Direct migration background,Not employed: no further information,0.08749,494,2165,0.07559,0.09940
2017,46-65 y.,Indirect migration background,Blue-collar worker,0.25414,42,149,0.18400,0.32429
2017,46-65 y.,Indirect migration background,White-collar worker,0.45505,107,149,0.37482,0.53527
2017,66 and older,No migration background,Self-employed,0.02768,152,4480,0.02287,0.03248
2017,66 and older,No migration background,Blue-collar worker,0.01356,69,4480,0.01017,0.01694
2017,66 and older,No migration background,White-collar worker,0.02692,123,4480,0.02218,0.03166
2017,66 and older,No migration background,Not employed: Pensioner,0.91962,4104,4480,0.91166,0.92758
2017,66 and older,No migration background,Not employed: no further information,0.00680,32,4480,0.00440,0.00921
2017,66 and older,Direct migration background,Not employed: Pensioner,0.81310,380,423,0.77591,0.85029
2017,66 and older,Direct migration background,Not employed: no further information,0.05793,43,423,0.03564,0.08021
2018,17-29 y.,No migration background,Self-employed,0.01588,39,3183,0.01154,0.02023
2018,17-29 y.,No migration background,Blue-collar worker,0.09757,283,3183,0.08726,0.10788
2018,17-29 y.,No migration background,Civil servant,0.03262,92,3183,0.02645,0.03879
2018,17-29 y.,No migration background,White-collar worker,0.35047,946,3183,0.33389,0.36704
2018,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.33304,1171,3183,0.31666,0.34941
2018,17-29 y.,No migration background,Not employed: Military/Community Service,0.00775,38,3183,0.00471,0.01080
2018,17-29 y.,No migration background,Not employed: registered unemployed,0.05283,184,3183,0.04506,0.06060
2018,17-29 y.,No migration background,Not employed: no further information,0.09990,430,3183,0.08948,0.11032
2018,17-29 y.,Direct migration background,Blue-collar worker,0.12032,221,1909,0.10572,0.13492
2018,17-29 y.,Direct migration background,White-collar worker,0.31971,264,1909,0.29879,0.34064
2018,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.20962,378,1909,0.19136,0.22788
2018,17-29 y.,Direct migration background,Not employed: registered unemployed,0.12028,378,1909,0.10568,0.13487
2018,17-29 y.,Direct migration background,Not employed: no further information,0.19613,668,1909,0.17832,0.21395
2018,17-29 y.,Indirect migration background,Blue-collar worker,0.08377,78,869,0.06534,0.10220
2018,17-29 y.,Indirect migration background,White-collar worker,0.34748,232,869,0.31580,0.37916
2018,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.34189,344,869,0.31033,0.37344
2018,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.07413,71,869,0.05670,0.09155
2018,17-29 y.,Indirect migration background,Not employed: no further information,0.11534,144,869,0.09409,0.13660
2018,30-45 y.,No migration background,Self-employed,0.05521,240,4208,0.04831,0.06211
2018,30-45 y.,No migration background,Blue-collar worker,0.11934,473,4208,0.10954,0.12913
2018,30-45 y.,No migration background,Civil servant,0.07080,273,4208,0.06305,0.07855
2018,30-45 y.,No migration background,White-collar worker,0.62291,2576,4208,0.60826,0.63755
2018,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01546,67,4208,0.01173,0.01919
2018,30-45 y.,No migration background,Not employed: Pensioner,0.00971,41,4208,0.00674,0.01267
2018,30-45 y.,No migration background,Not employed: registered unemployed,0.04645,246,4208,0.04009,0.05281
2018,30-45 y.,No migration background,Not employed: no further information,0.05776,292,4208,0.05071,0.06481
2018,30-45 y.,Direct migration background,Self-employed,0.05192,86,3562,0.04464,0.05921
2018,30-45 y.,Direct migration background,Blue-collar worker,0.20241,598,3562,0.18922,0.21561
2018,30-45 y.,Direct migration background,White-collar worker,0.46787,1055,3562,0.45149,0.48426
2018,30-45 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.02294,133,3562,0.01802,0.02786
2018,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10627,849,3562,0.09615,0.11639
2018,30-45 y.,Direct migration background,Not employed: no further information,0.12043,841,3562,0.10974,0.13112
2018,30-45 y.,Indirect migration background,Self-employed,0.04573,34,517,0.02771,0.06376
2018,30-45 y.,Indirect migration background,Blue-collar worker,0.13317,71,517,0.10385,0.16248
2018,30-45 y.,Indirect migration background,White-collar worker,0.56382,317,517,0.52103,0.60661
2018,30-45 y.,Indirect migration background,Not employed: registered unemployed,0.07650,41,517,0.05356,0.09943
2018,30-45 y.,Indirect migration background,Not employed: no further information,0.06489,54,517,0.04363,0.08614
2018,46-65 y.,No migration background,Self-employed,0.08934,667,7781,0.08300,0.09568
2018,46-65 y.,No migration background,Blue-collar worker,0.16339,1094,7781,0.15517,0.17160
2018,46-65 y.,No migration background,Civil servant,0.05967,545,7781,0.05441,0.06493
2018,46-65 y.,No migration background,White-collar worker,0.48163,3946,7781,0.47052,0.49273
2018,46-65 y.,No migration background,Not employed: Pensioner,0.11661,825,7781,0.10947,0.12374
2018,46-65 y.,No migration background,Not employed: registered unemployed,0.04309,341,7781,0.03857,0.04760
2018,46-65 y.,No migration background,Not employed: no further information,0.04177,363,7781,0.03732,0.04621
2018,46-65 y.,Direct migration background,Self-employed,0.06244,104,2172,0.05227,0.07262
2018,46-65 y.,Direct migration background,Blue-collar worker,0.24541,469,2172,0.22731,0.26351
2018,46-65 y.,Direct migration background,White-collar worker,0.39521,630,2172,0.37464,0.41577
2018,46-65 y.,Direct migration background,Not employed: Pensioner,0.09224,117,2172,0.08007,0.10441
2018,46-65 y.,Direct migration background,Not employed: registered unemployed,0.12044,478,2172,0.10675,0.13413
2018,46-65 y.,Direct migration background,Not employed: no further information,0.07448,374,2172,0.06344,0.08553
2018,46-65 y.,Indirect migration background,Blue-collar worker,0.26318,53,169,0.19659,0.32977
2018,46-65 y.,Indirect migration background,White-collar worker,0.46453,116,169,0.38912,0.53995
2018,66 and older,No migration background,Self-employed,0.03112,147,4461,0.02603,0.03622
2018,66 and older,No migration background,Blue-collar worker,0.01960,81,4461,0.01553,0.02366
2018,66 and older,No migration background,White-collar worker,0.02671,134,4461,0.02198,0.03144
2018,66 and older,No migration background,Not employed: Pensioner,0.90907,4099,4461,0.90063,0.91750
2018,66 and older,Direct migration background,Not employed: Pensioner,0.79050,395,395,0.75031,0.83068
2019,17-29 y.,No migration background,Self-employed,0.01603,44,2954,0.01150,0.02056
2019,17-29 y.,No migration background,Blue-collar worker,0.08038,237,2954,0.07058,0.09019
2019,17-29 y.,No migration background,Civil servant,0.03351,93,2954,0.02702,0.04000
2019,17-29 y.,No migration background,White-collar worker,0.38401,935,2954,0.36646,0.40155
2019,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.31793,1066,2954,0.30113,0.33473
2019,17-29 y.,No migration background,Not employed: Military/Community Service,0.00932,40,2954,0.00586,0.01279
2019,17-29 y.,No migration background,Not employed: registered unemployed,0.04771,158,2954,0.04002,0.05540
2019,17-29 y.,No migration background,Not employed: no further information,0.08448,381,2954,0.07445,0.09451
2019,17-29 y.,Direct migration background,Blue-collar worker,0.15520,205,1487,0.13679,0.17361
2019,17-29 y.,Direct migration background,White-collar worker,0.26956,259,1487,0.24700,0.29212
2019,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.18879,307,1487,0.16889,0.20869
2019,17-29 y.,Direct migration background,Not employed: registered unemployed,0.13873,348,1487,0.12116,0.15631
2019,17-29 y.,Direct migration background,Not employed: no further information,0.20149,368,1487,0.18109,0.22188
2019,17-29 y.,Indirect migration background,Blue-collar worker,0.06179,59,752,0.04457,0.07901
2019,17-29 y.,Indirect migration background,White-collar worker,0.32397,219,752,0.29050,0.35744
2019,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.34605,291,752,0.31202,0.38007
