year,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,First Stage of Tertiary Education,Not employed: registered unemployed,0.04669,58,1521,0.03609,0.05730
2007,First Stage of Tertiary Education,Not employed: no further information,0.03776,63,1521,0.02818,0.04734
2007,Second Stage of Tertiary Education,Self-employed,0.11502,540,4384,0.10558,0.12447
2007,Second Stage of Tertiary Education,Blue-collar worker,0.03283,98,4384,0.02756,0.03811
2007,Second Stage of Tertiary Education,Civil servant,0.11121,584,4384,0.10190,0.12051
2007,Second Stage of Tertiary Education,White-collar worker,0.41680,1817,4384,0.40220,0.43139
2007,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01194,34,4384,0.00872,0.01516
2007,Second Stage of Tertiary Education,Not employed: Pensioner,0.22896,995,4384,0.21652,0.24140
2007,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03544,126,4384,0.02997,0.04091
2007,Second Stage of Tertiary Education,Not employed: no further information,0.04633,190,4384,0.04011,0.05255
2008,Pre-primary Level,Apprentice/ Trainee/ Intern,0.53935,322,516,0.49630,0.58240
2008,Pre-primary Level,Not employed: no further information,0.39252,194,516,0.35035,0.43470
2008,Primary Level,Blue-collar worker,0.29797,50,139,0.22166,0.37428
2008,Primary Level,Not employed: Pensioner,0.30240,53,139,0.22577,0.37903
2008,Primary Level,Not employed: no further information,0.15083,36,139,0.09112,0.21054
2008,Lower Secondary Level,Blue-collar worker,0.19211,377,2022,0.17493,0.20928
2008,Lower Secondary Level,White-collar worker,0.06880,136,2022,0.05776,0.07983
2008,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13199,329,2022,0.11724,0.14675
2008,Lower Secondary Level,Not employed: Pensioner,0.39668,805,2022,0.37535,0.41801
2008,Lower Secondary Level,Not employed: registered unemployed,0.08476,155,2022,0.07261,0.09690
2008,Lower Secondary Level,Not employed: no further information,0.10506,220,2022,0.09169,0.11842
2008,Upper Secondary Level,Self-employed,0.04001,438,9685,0.03611,0.04392
2008,Upper Secondary Level,Blue-collar worker,0.22958,2088,9685,0.22120,0.23795
2008,Upper Secondary Level,Civil servant,0.02061,209,9685,0.01778,0.02343
2008,Upper Secondary Level,White-collar worker,0.25076,2527,9685,0.24212,0.25939
2008,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04258,442,9685,0.03856,0.04661
2008,Upper Secondary Level,Not employed: Pensioner,0.29279,2784,9685,0.28372,0.30185
2008,Upper Secondary Level,Not employed: registered unemployed,0.05884,567,9685,0.05415,0.06352
2008,Upper Secondary Level,Not employed: no further information,0.05922,630,9685,0.05452,0.06392
2008,Post-secondary Non-tertiary Level,Self-employed,0.05915,80,1083,0.04510,0.07321
2008,Post-secondary Non-tertiary Level,Blue-collar worker,0.12413,133,1083,0.10448,0.14378
2008,Post-secondary Non-tertiary Level,White-collar worker,0.51210,556,1083,0.48231,0.54188
2008,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.04308,51,1083,0.03098,0.05517
2008,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.13868,129,1083,0.11808,0.15927
2008,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03655,39,1083,0.02537,0.04774
2008,Post-secondary Non-tertiary Level,Not employed: no further information,0.07733,95,1083,0.06141,0.09324
2008,First Stage of Tertiary Education,Self-employed,0.09182,151,1410,0.07674,0.10690
2008,First Stage of Tertiary Education,Blue-collar worker,0.12914,165,1410,0.11163,0.14665
2008,First Stage of Tertiary Education,Civil servant,0.03943,64,1410,0.02926,0.04959
2008,First Stage of Tertiary Education,White-collar worker,0.37016,533,1410,0.34495,0.39537
2008,First Stage of Tertiary Education,Not employed: Pensioner,0.28600,388,1410,0.26240,0.30959
2008,First Stage of Tertiary Education,Not employed: registered unemployed,0.04440,53,1410,0.03364,0.05515
2008,First Stage of Tertiary Education,Not employed: no further information,0.03371,56,1410,0.02428,0.04313
2008,Second Stage of Tertiary Education,Self-employed,0.11916,498,4187,0.10935,0.12898
2008,Second Stage of Tertiary Education,Blue-collar worker,0.03014,81,4187,0.02496,0.03532
2008,Second Stage of Tertiary Education,Civil servant,0.10571,529,4187,0.09639,0.11502
2008,Second Stage of Tertiary Education,White-collar worker,0.42675,1763,4187,0.41177,0.44173
2008,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01037,45,4187,0.00730,0.01344
2008,Second Stage of Tertiary Education,Not employed: Pensioner,0.23054,999,4187,0.21778,0.24330
2008,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03194,94,4187,0.02661,0.03727
2008,Second Stage of Tertiary Education,Not employed: no further information,0.04417,178,4187,0.03794,0.05039
2009,Pre-primary Level,Apprentice/ Trainee/ Intern,0.56293,280,472,0.51813,0.60773
2009,Pre-primary Level,Not employed: no further information,0.36462,192,472,0.32115,0.40809
2009,Primary Level,Blue-collar worker,0.28546,46,99,0.19604,0.37488
2009,Primary Level,Not employed: Pensioner,0.33538,53,99,0.24191,0.42886
2009,Lower Secondary Level,Blue-collar worker,0.19728,334,1783,0.17880,0.21575
2009,Lower Secondary Level,White-collar worker,0.05377,114,1783,0.04330,0.06424
2009,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13459,292,1783,0.11874,0.15044
2009,Lower Secondary Level,Not employed: Pensioner,0.40389,725,1783,0.38110,0.42667
2009,Lower Secondary Level,Not employed: registered unemployed,0.08795,140,1783,0.07480,0.10110
2009,Lower Secondary Level,Not employed: no further information,0.09390,178,1783,0.08036,0.10745
2009,Upper Secondary Level,Self-employed,0.04200,413,9037,0.03786,0.04614
2009,Upper Secondary Level,Blue-collar worker,0.22387,1918,9037,0.21528,0.23247
2009,Upper Secondary Level,Civil servant,0.02038,187,9037,0.01747,0.02330
2009,Upper Secondary Level,White-collar worker,0.25284,2361,9037,0.24388,0.26180
2009,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04416,406,9037,0.03993,0.04840
2009,Upper Secondary Level,Not employed: Pensioner,0.29111,2631,9037,0.28174,0.30047
2009,Upper Secondary Level,Not employed: Military/Community Service,0.00366,39,9037,0.00241,0.00490
2009,Upper Secondary Level,Not employed: registered unemployed,0.06152,531,9037,0.05656,0.06647
2009,Upper Secondary Level,Not employed: no further information,0.05545,551,9037,0.05073,0.06017
2009,Post-secondary Non-tertiary Level,Self-employed,0.05281,66,986,0.03885,0.06678
2009,Post-secondary Non-tertiary Level,Blue-collar worker,0.11803,111,986,0.09788,0.13818
2009,Post-secondary Non-tertiary Level,White-collar worker,0.51668,512,986,0.48547,0.54789
2009,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.04476,50,986,0.03184,0.05767
2009,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.13300,118,986,0.11179,0.15421
2009,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03847,35,986,0.02646,0.05048
2009,Post-secondary Non-tertiary Level,Not employed: no further information,0.08769,94,986,0.07003,0.10536
2009,First Stage of Tertiary Education,Self-employed,0.09464,142,1325,0.07887,0.11040
2009,First Stage of Tertiary Education,Blue-collar worker,0.12495,146,1325,0.10714,0.14276
2009,First Stage of Tertiary Education,Civil servant,0.03824,57,1325,0.02791,0.04857
2009,First Stage of Tertiary Education,White-collar worker,0.36150,508,1325,0.33562,0.38738
2009,First Stage of Tertiary Education,Not employed: Pensioner,0.29279,379,1325,0.26828,0.31730
2009,First Stage of Tertiary Education,Not employed: registered unemployed,0.04185,42,1325,0.03107,0.05264
2009,First Stage of Tertiary Education,Not employed: no further information,0.03715,51,1325,0.02696,0.04733
2009,Second Stage of Tertiary Education,Self-employed,0.12152,486,4027,0.11142,0.13161
2009,Second Stage of Tertiary Education,Blue-collar worker,0.03047,78,4027,0.02516,0.03578
2009,Second Stage of Tertiary Education,Civil servant,0.10733,500,4027,0.09777,0.11689
2009,Second Stage of Tertiary Education,White-collar worker,0.43601,1689,4027,0.42069,0.45133
2009,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01123,40,4027,0.00798,0.01449
2009,Second Stage of Tertiary Education,Not employed: Pensioner,0.22268,980,4027,0.20983,0.23553
2009,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02953,97,4027,0.02430,0.03476
2009,Second Stage of Tertiary Education,Not employed: no further information,0.03838,157,4027,0.03245,0.04432
2010,Pre-primary Level,Apprentice/ Trainee/ Intern,0.61623,366,662,0.57916,0.65330
2010,Pre-primary Level,Not employed: no further information,0.32455,296,662,0.28886,0.36024
2010,Primary Level,Blue-collar worker,0.19923,79,307,0.15448,0.24398
2010,Primary Level,Not employed: Pensioner,0.32060,48,307,0.26831,0.37290
2010,Primary Level,Not employed: registered unemployed,0.20002,94,307,0.15520,0.24484
2010,Primary Level,Not employed: no further information,0.16137,86,307,0.12016,0.20259
2010,Lower Secondary Level,Self-employed,0.01179,37,2479,0.00754,0.01604
2010,Lower Secondary Level,Blue-collar worker,0.17932,465,2479,0.16422,0.19442
2010,Lower Secondary Level,White-collar worker,0.08068,221,2479,0.06995,0.09140
2010,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.14627,363,2479,0.13235,0.16018
2010,Lower Secondary Level,Not employed: Pensioner,0.38815,685,2479,0.36896,0.40734
2010,Lower Secondary Level,Not employed: registered unemployed,0.10038,364,2479,0.08855,0.11221
2010,Lower Secondary Level,Not employed: no further information,0.08657,344,2479,0.07550,0.09765
2010,Upper Secondary Level,Self-employed,0.04118,548,11711,0.03758,0.04478
2010,Upper Secondary Level,Blue-collar worker,0.21955,2432,11711,0.21205,0.22705
2010,Upper Secondary Level,Civil servant,0.02102,223,11711,0.01843,0.02362
2010,Upper Secondary Level,White-collar worker,0.25603,3344,11711,0.24812,0.26393
2010,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04875,486,11711,0.04485,0.05266
2010,Upper Secondary Level,Not employed: Pensioner,0.29147,2506,11711,0.28324,0.29970
2010,Upper Secondary Level,Not employed: Military/Community Service,0.00388,33,11711,0.00275,0.00500
2010,Upper Secondary Level,Not employed: registered unemployed,0.06165,932,11711,0.05729,0.06601
2010,Upper Secondary Level,Not employed: no further information,0.05310,1207,11711,0.04904,0.05716
2010,Post-secondary Non-tertiary Level,Self-employed,0.05214,107,1698,0.04156,0.06272
2010,Post-secondary Non-tertiary Level,Blue-collar worker,0.09951,153,1698,0.08527,0.11375
2010,Post-secondary Non-tertiary Level,White-collar worker,0.53862,875,1698,0.51490,0.56234
2010,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.05357,83,1698,0.04286,0.06428
2010,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.13299,122,1698,0.11683,0.14914
2010,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03348,83,1698,0.02492,0.04204
2010,Post-secondary Non-tertiary Level,Not employed: no further information,0.07616,275,1698,0.06353,0.08878
2010,First Stage of Tertiary Education,Self-employed,0.08657,187,1599,0.07278,0.10036
2010,First Stage of Tertiary Education,Blue-collar worker,0.09897,164,1599,0.08432,0.11361
2010,First Stage of Tertiary Education,Civil servant,0.04003,72,1599,0.03041,0.04964
2010,First Stage of Tertiary Education,White-collar worker,0.39628,649,1599,0.37230,0.42026
2010,First Stage of Tertiary Education,Not employed: Pensioner,0.29185,368,1599,0.26956,0.31414
2010,First Stage of Tertiary Education,Not employed: registered unemployed,0.04262,52,1599,0.03272,0.05253
2010,First Stage of Tertiary Education,Not employed: no further information,0.03237,107,1599,0.02370,0.04105
2010,Second Stage of Tertiary Education,Self-employed,0.11486,627,5358,0.10632,0.12339
2010,Second Stage of Tertiary Education,Blue-collar worker,0.02597,99,5358,0.02171,0.03023
2010,Second Stage of Tertiary Education,Civil servant,0.10883,631,5358,0.10049,0.11717
2010,Second Stage of Tertiary Education,White-collar worker,0.43549,2317,5358,0.42221,0.44877
2010,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01442,74,5358,0.01123,0.01761
2010,Second Stage of Tertiary Education,Not employed: Pensioner,0.22558,970,5358,0.21438,0.23677
2010,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02878,140,5358,0.02430,0.03326
2010,Second Stage of Tertiary Education,Not employed: no further information,0.04337,500,5358,0.03791,0.04882
2011,Pre-primary Level,Apprentice/ Trainee/ Intern,0.49055,417,838,0.45669,0.52442
2011,Pre-primary Level,Not employed: no further information,0.42525,421,838,0.39176,0.45875
2011,Primary Level,Blue-collar worker,0.24386,102,356,0.19919,0.28853
2011,Primary Level,Not employed: Pensioner,0.32836,82,356,0.27951,0.37722
2011,Primary Level,Not employed: registered unemployed,0.15076,97,356,0.11354,0.18798
2011,Primary Level,Not employed: no further information,0.14427,75,356,0.10772,0.18082
2011,Lower Secondary Level,Self-employed,0.01311,56,3012,0.00905,0.01718
2011,Lower Secondary Level,Blue-collar worker,0.17528,520,3012,0.16170,0.18886
2011,Lower Secondary Level,White-collar worker,0.09363,331,3012,0.08323,0.10404
2011,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13007,426,3012,0.11806,0.14209
2011,Lower Secondary Level,Not employed: Pensioner,0.40714,935,3012,0.38959,0.42469
2011,Lower Secondary Level,Not employed: registered unemployed,0.08857,356,3012,0.07842,0.09872
2011,Lower Secondary Level,Not employed: no further information,0.08333,388,3012,0.07346,0.09320
2011,Upper Secondary Level,Self-employed,0.04346,655,13826,0.04006,0.04686
2011,Upper Secondary Level,Blue-collar worker,0.20677,2759,13826,0.20002,0.21352
2011,Upper Secondary Level,Civil servant,0.02028,275,13826,0.01793,0.02263
2011,Upper Secondary Level,White-collar worker,0.26494,4144,13826,0.25758,0.27230
2011,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04945,589,13826,0.04583,0.05306
2011,Upper Secondary Level,Not employed: Pensioner,0.29986,3337,13826,0.29222,0.30750
2011,Upper Secondary Level,Not employed: registered unemployed,0.04947,930,13826,0.04586,0.05309
2011,Upper Secondary Level,Not employed: no further information,0.05730,1137,13826,0.05343,0.06118
2011,Post-secondary Non-tertiary Level,Self-employed,0.05014,127,1980,0.04052,0.05975
2011,Post-secondary Non-tertiary Level,Blue-collar worker,0.09709,177,1980,0.08405,0.11014
2011,Post-secondary Non-tertiary Level,White-collar worker,0.54724,1088,1980,0.52531,0.56917
2011,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.04966,86,1980,0.04009,0.05923
2011,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.12878,156,1980,0.11402,0.14353
2011,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03989,102,1980,0.03127,0.04852
2011,Post-secondary Non-tertiary Level,Not employed: no further information,0.06703,244,1980,0.05601,0.07805
2011,First Stage of Tertiary Education,Self-employed,0.10004,207,1836,0.08631,0.11377
2011,First Stage of Tertiary Education,Blue-collar worker,0.10913,189,1836,0.09486,0.12339
2011,First Stage of Tertiary Education,Civil servant,0.03120,76,1836,0.02325,0.03916
2011,First Stage of Tertiary Education,White-collar worker,0.39895,776,1836,0.37654,0.42135
2011,First Stage of Tertiary Education,Not employed: Pensioner,0.29789,452,1836,0.27696,0.31881
2011,First Stage of Tertiary Education,Not employed: registered unemployed,0.01937,39,1836,0.01306,0.02568
2011,First Stage of Tertiary Education,Not employed: no further information,0.03409,97,1836,0.02578,0.04239
2011,Second Stage of Tertiary Education,Self-employed,0.10977,704,6176,0.10198,0.11757
2011,Second Stage of Tertiary Education,Blue-collar worker,0.02382,113,6176,0.02002,0.02763
2011,Second Stage of Tertiary Education,Civil servant,0.10951,779,6176,0.10172,0.11729
2011,Second Stage of Tertiary Education,White-collar worker,0.43963,2767,6176,0.42725,0.45201
2011,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01326,81,6176,0.01041,0.01611
2011,Second Stage of Tertiary Education,Not employed: Pensioner,0.22585,1197,6176,0.21542,0.23628
2011,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02491,147,6176,0.02102,0.02880
2011,Second Stage of Tertiary Education,Not employed: no further information,0.04599,388,6176,0.04076,0.05121
2012,Pre-primary Level,Apprentice/ Trainee/ Intern,0.45362,400,832,0.41977,0.48747
2012,Pre-primary Level,Not employed: no further information,0.43377,432,832,0.40008,0.46747
2012,Primary Level,Blue-collar worker,0.25972,99,358,0.21423,0.30520
2012,Primary Level,White-collar worker,0.05074,31,358,0.02797,0.07350
2012,Primary Level,Not employed: Pensioner,0.31018,76,358,0.26220,0.35816
2012,Primary Level,Not employed: registered unemployed,0.18859,89,358,0.14801,0.22916
2012,Primary Level,Not employed: no further information,0.12055,63,358,0.08678,0.15433
2012,Lower Secondary Level,Self-employed,0.01631,58,2951,0.01174,0.02089
2012,Lower Secondary Level,Blue-collar worker,0.18985,535,2951,0.17570,0.20400
2012,Lower Secondary Level,White-collar worker,0.10550,350,2951,0.09441,0.11659
2012,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12295,435,2951,0.11110,0.13480
2012,Lower Secondary Level,Not employed: Pensioner,0.39422,899,2951,0.37659,0.41186
2012,Lower Secondary Level,Not employed: registered unemployed,0.08299,348,2951,0.07303,0.09294
2012,Lower Secondary Level,Not employed: no further information,0.07822,326,2951,0.06853,0.08791
2012,Upper Secondary Level,Self-employed,0.04274,592,13521,0.03933,0.04615
2012,Upper Secondary Level,Blue-collar worker,0.19665,2604,13521,0.18995,0.20335
2012,Upper Secondary Level,Civil servant,0.02043,266,13521,0.01804,0.02281
2012,Upper Secondary Level,White-collar worker,0.27975,4256,13521,0.27219,0.28732
2012,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04630,566,13521,0.04276,0.04985
2012,Upper Secondary Level,Not employed: Pensioner,0.30091,3348,13521,0.29318,0.30864
2012,Upper Secondary Level,Not employed: Military/Community Service,0.00251,34,13521,0.00167,0.00335
2012,Upper Secondary Level,Not employed: registered unemployed,0.05593,868,13521,0.05205,0.05980
2012,Upper Secondary Level,Not employed: no further information,0.05269,987,13521,0.04892,0.05646
2012,Post-secondary Non-tertiary Level,Self-employed,0.06962,147,1947,0.05831,0.08093
2012,Post-secondary Non-tertiary Level,Blue-collar worker,0.10929,193,1947,0.09543,0.12315
2012,Post-secondary Non-tertiary Level,White-collar worker,0.53588,1091,1947,0.51372,0.55804
2012,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.05243,82,1947,0.04252,0.06233
2012,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.12983,151,1947,0.11490,0.14477
2012,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03370,82,1947,0.02568,0.04172
2012,Post-secondary Non-tertiary Level,Not employed: no further information,0.05957,201,1947,0.04905,0.07009
2012,First Stage of Tertiary Education,Self-employed,0.10247,209,1801,0.08846,0.11648
2012,First Stage of Tertiary Education,Blue-collar worker,0.09079,158,1801,0.07752,0.10406
2012,First Stage of Tertiary Education,Civil servant,0.04219,77,1801,0.03291,0.05148
2012,First Stage of Tertiary Education,White-collar worker,0.41622,777,1801,0.39345,0.43899
2012,First Stage of Tertiary Education,Not employed: Pensioner,0.28753,452,1801,0.26662,0.30844
2012,First Stage of Tertiary Education,Not employed: registered unemployed,0.02633,49,1801,0.01893,0.03372
2012,First Stage of Tertiary Education,Not employed: no further information,0.02612,79,1801,0.01875,0.03348
2012,Second Stage of Tertiary Education,Self-employed,0.11249,689,6132,0.10458,0.12040
2012,Second Stage of Tertiary Education,Blue-collar worker,0.02152,110,6132,0.01789,0.02515
2012,Second Stage of Tertiary Education,Civil servant,0.11195,767,6132,0.10406,0.11985
2012,Second Stage of Tertiary Education,White-collar worker,0.42965,2731,6132,0.41726,0.44204
2012,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01523,84,6132,0.01216,0.01830
2012,Second Stage of Tertiary Education,Not employed: Pensioner,0.22919,1243,6132,0.21867,0.23971
2012,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02305,139,6132,0.01930,0.02681
2012,Second Stage of Tertiary Education,Not employed: no further information,0.05374,369,6132,0.04810,0.05939
2013,Pre-primary Level,Blue-collar worker,0.03776,37,1051,0.02623,0.04928
2013,Pre-primary Level,White-collar worker,0.03441,39,1051,0.02338,0.04544
2013,Pre-primary Level,Apprentice/ Trainee/ Intern,0.43970,444,1051,0.40968,0.46972
2013,Pre-primary Level,Not employed: no further information,0.47393,531,1051,0.44373,0.50413
2013,Primary Level,Blue-collar worker,0.21746,158,588,0.18409,0.25083
2013,Primary Level,White-collar worker,0.09684,60,588,0.07291,0.12076
2013,Primary Level,Not employed: Pensioner,0.27097,91,588,0.23502,0.30693
2013,Primary Level,Not employed: registered unemployed,0.19607,168,588,0.16395,0.22819
2013,Primary Level,Not employed: no further information,0.12699,111,588,0.10006,0.15393
2013,Lower Secondary Level,Self-employed,0.01675,76,3748,0.01264,0.02086
2013,Lower Secondary Level,Blue-collar worker,0.18016,767,3748,0.16785,0.19246
2013,Lower Secondary Level,White-collar worker,0.10392,488,3748,0.09415,0.11369
2013,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12709,611,3748,0.11642,0.13775
2013,Lower Secondary Level,Not employed: Pensioner,0.38189,857,3748,0.36633,0.39745
2013,Lower Secondary Level,Not employed: registered unemployed,0.09666,495,3748,0.08720,0.10613
2013,Lower Secondary Level,Not employed: no further information,0.08142,454,3748,0.07266,0.09017
2013,Upper Secondary Level,Self-employed,0.04602,651,14103,0.04257,0.04948
2013,Upper Secondary Level,Blue-collar worker,0.18725,2766,14103,0.18081,0.19369
2013,Upper Secondary Level,Civil servant,0.01797,234,14103,0.01578,0.02016
2013,Upper Secondary Level,White-collar worker,0.28493,4627,14103,0.27748,0.29238
2013,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04937,700,14103,0.04579,0.05294
2013,Upper Secondary Level,Not employed: Pensioner,0.30603,3174,14103,0.29843,0.31364
2013,Upper Secondary Level,Not employed: registered unemployed,0.05396,951,14103,0.05023,0.05769
2013,Upper Secondary Level,Not employed: no further information,0.05095,1000,14103,0.04732,0.05458
2013,Post-secondary Non-tertiary Level,Self-employed,0.06208,149,2345,0.05231,0.07185
2013,Post-secondary Non-tertiary Level,Blue-collar worker,0.10419,291,2345,0.09182,0.11655
2013,Post-secondary Non-tertiary Level,White-collar worker,0.55432,1300,2345,0.53420,0.57444
2013,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.04036,83,2345,0.03240,0.04833
2013,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11941,155,2345,0.10628,0.13254
2013,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04591,146,2345,0.03744,0.05438
2013,Post-secondary Non-tertiary Level,Not employed: no further information,0.06325,221,2345,0.05339,0.07310
2013,First Stage of Tertiary Education,Self-employed,0.08964,184,1714,0.07611,0.10317
2013,First Stage of Tertiary Education,Blue-collar worker,0.08365,147,1714,0.07054,0.09676
2013,First Stage of Tertiary Education,Civil servant,0.04001,76,1714,0.03073,0.04930
2013,First Stage of Tertiary Education,White-collar worker,0.42369,777,1714,0.40029,0.44709
2013,First Stage of Tertiary Education,Not employed: Pensioner,0.31370,427,1714,0.29173,0.33568
2013,First Stage of Tertiary Education,Not employed: registered unemployed,0.01992,39,1714,0.01330,0.02654
2013,First Stage of Tertiary Education,Not employed: no further information,0.02183,64,1714,0.01491,0.02875
2013,Second Stage of Tertiary Education,Self-employed,0.11437,776,6848,0.10684,0.12191
2013,Second Stage of Tertiary Education,Blue-collar worker,0.02406,212,6848,0.02043,0.02769
2013,Second Stage of Tertiary Education,Civil servant,0.10979,750,6848,0.10239,0.11720
2013,Second Stage of Tertiary Education,White-collar worker,0.43762,3152,6848,0.42587,0.44937
2013,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02261,131,6848,0.01909,0.02613
2013,Second Stage of Tertiary Education,Not employed: Pensioner,0.23162,1260,6848,0.22163,0.24161
2013,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02031,193,6848,0.01697,0.02365
2013,Second Stage of Tertiary Education,Not employed: no further information,0.03805,374,6848,0.03352,0.04258
2014,Pre-primary Level,White-collar worker,0.04287,33,856,0.02929,0.05644
2014,Pre-primary Level,Apprentice/ Trainee/ Intern,0.50344,388,856,0.46992,0.53695
2014,Pre-primary Level,Not employed: no further information,0.43925,435,856,0.40598,0.47251
2014,Primary Level,Blue-collar worker,0.18090,117,464,0.14584,0.21597
2014,Primary Level,White-collar worker,0.08732,42,464,0.06161,0.11303
2014,Primary Level,Not employed: Pensioner,0.23669,72,464,0.19798,0.27541
2014,Primary Level,Not employed: registered unemployed,0.23671,135,464,0.19799,0.27542
2014,Primary Level,Not employed: no further information,0.15217,98,464,0.11945,0.18489
2014,Lower Secondary Level,Self-employed,0.01886,69,3171,0.01413,0.02360
2014,Lower Secondary Level,Blue-collar worker,0.17791,620,3171,0.16459,0.19122
2014,Lower Secondary Level,White-collar worker,0.12951,444,3171,0.11782,0.14120
2014,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12289,500,3171,0.11146,0.13432
2014,Lower Secondary Level,Not employed: Pensioner,0.36630,779,3171,0.34952,0.38307
2014,Lower Secondary Level,Not employed: registered unemployed,0.09450,402,3171,0.08432,0.10469
2014,Lower Secondary Level,Not employed: no further information,0.07580,357,3171,0.06659,0.08502
2014,Upper Secondary Level,Self-employed,0.04366,574,12509,0.04007,0.04724
2014,Upper Secondary Level,Blue-collar worker,0.18468,2420,12509,0.17788,0.19148
2014,Upper Secondary Level,Civil servant,0.01805,216,12509,0.01572,0.02038
2014,Upper Secondary Level,White-collar worker,0.29119,4080,12509,0.28323,0.29915
2014,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04982,615,12509,0.04601,0.05363
2014,Upper Secondary Level,Not employed: Pensioner,0.30572,3029,12509,0.29764,0.31379
2014,Upper Secondary Level,Not employed: Military/Community Service,0.00266,36,12509,0.00176,0.00356
2014,Upper Secondary Level,Not employed: registered unemployed,0.05266,733,12509,0.04875,0.05658
2014,Upper Secondary Level,Not employed: no further information,0.04913,806,12509,0.04534,0.05292
2014,Post-secondary Non-tertiary Level,Self-employed,0.05916,120,2031,0.04890,0.06943
2014,Post-secondary Non-tertiary Level,Blue-collar worker,0.10410,254,2031,0.09082,0.11739
2014,Post-secondary Non-tertiary Level,White-collar worker,0.57415,1165,2031,0.55264,0.59566
2014,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.03242,66,2031,0.02471,0.04012
2014,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11624,144,2031,0.10229,0.13018
2014,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04288,98,2031,0.03406,0.05169
2014,Post-secondary Non-tertiary Level,Not employed: no further information,0.06020,184,2031,0.04985,0.07055
2014,First Stage of Tertiary Education,Self-employed,0.10275,179,1590,0.08783,0.11768
2014,First Stage of Tertiary Education,Blue-collar worker,0.10216,146,1590,0.08726,0.11705
2014,First Stage of Tertiary Education,Civil servant,0.03813,73,1590,0.02871,0.04754
2014,First Stage of Tertiary Education,White-collar worker,0.39851,689,1590,0.37443,0.42258
2014,First Stage of Tertiary Education,Not employed: Pensioner,0.30990,407,1590,0.28716,0.33263
2014,First Stage of Tertiary Education,Not employed: registered unemployed,0.02196,33,1590,0.01475,0.02917
2014,First Stage of Tertiary Education,Not employed: no further information,0.02347,63,1590,0.01603,0.03092
2014,Second Stage of Tertiary Education,Self-employed,0.10466,637,6213,0.09705,0.11228
2014,Second Stage of Tertiary Education,Blue-collar worker,0.02562,180,6213,0.02169,0.02955
2014,Second Stage of Tertiary Education,Civil servant,0.11290,694,6213,0.10503,0.12077
2014,Second Stage of Tertiary Education,White-collar worker,0.43482,2829,6213,0.42249,0.44714
