"hlf0071_h","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Etwas zu klein","2017","Berlin","3","113","0.308562746510029","0.259100501918298","0.358024991101761"
"Etwas zu klein","2017","Berlin","4","78","0.218241141072533","0.175454194457325","0.261028087687741"
"Etwas zu klein","2017","Berlin","5","105","0.182934505246049","0.150970868717883","0.214898141774215"
"Etwas zu klein","2017","Brandenburg","1","","","",""
"Etwas zu klein","2017","Brandenburg","2","196","0.144296542250616","0.11608579650787","0.172507287993362"
"Etwas zu klein","2017","Brandenburg","3","67","0.125608605148608","0.0926328414639108","0.158584368833305"
"Etwas zu klein","2017","Brandenburg","4","46","0.0839337075299939","0.056827627285118","0.11103978777487"
"Etwas zu klein","2017","Brandenburg","5","76","0.145729311007012","0.11302044121245","0.178438180801574"
"Etwas zu klein","2017","Mecklenburg-Vorpommern","1","","","",""
"Etwas zu klein","2017","Mecklenburg-Vorpommern","2","64","0.262830297477176","0.205695312229328","0.319965282725025"
"Etwas zu klein","2017","Mecklenburg-Vorpommern","3","43","0.145789073324784","0.099050970193321","0.192527176456246"
"Etwas zu klein","2017","Mecklenburg-Vorpommern","4","50","0.244000045865617","0.189999171382901","0.298000920348334"
"Etwas zu klein","2017","Mecklenburg-Vorpommern","5","30","0.0979011091428604","0.061281921064727","0.134520297220994"
"Etwas zu klein","2017","Sachsen","1","","","",""
"Etwas zu klein","2017","Sachsen","2","155","0.220764753556199","0.186922494387212","0.254607012725185"
"Etwas zu klein","2017","Sachsen","3","109","0.186351397256917","0.15477035667954","0.217932437834295"
"Etwas zu klein","2017","Sachsen","4","153","0.179722485846424","0.152948307179346","0.206496664513502"
"Etwas zu klein","2017","Sachsen","5","110","0.131114944295608","0.106546008298458","0.155683880292759"
"Etwas zu klein","2017","Sachsen-Anhalt","1","","","",""
"Etwas zu klein","2017","Sachsen-Anhalt","2","136","0.24283647223945","0.20431557314186","0.28135737133704"
"Etwas zu klein","2017","Sachsen-Anhalt","3","68","0.0842112488406398","0.0555246178483713","0.112897879832908"
"Etwas zu klein","2017","Sachsen-Anhalt","4","42","0.0641765199689601","0.0387551451853144","0.0895978947526058"
"Etwas zu klein","2017","Sachsen-Anhalt","5","61","0.145882280119707","0.111071826670638","0.180692733568775"
"Etwas zu klein","2017","Thüringen","1","","","",""
"Etwas zu klein","2017","Thüringen","2","55","0.109101665160846","0.077291591772101","0.140911738549591"
"Etwas zu klein","2017","Thüringen","3","66","0.181131223066298","0.142151722261545","0.220110723871052"
"Etwas zu klein","2017","Thüringen","4","74","0.125889412153704","0.0947162214971259","0.157062602810282"
"Etwas zu klein","2017","Thüringen","5","48","0.163194983753136","0.126935035219873","0.1994549322864"
"Gerade richtig","2017","Schleswig-Holstein","1","","","",""
"Gerade richtig","2017","Schleswig-Holstein","2","378","0.718300722400026","0.683930593377107","0.752670851422945"
"Gerade richtig","2017","Schleswig-Holstein","3","284","0.664076122046477","0.619691468676955","0.708460775415999"
"Gerade richtig","2017","Schleswig-Holstein","4","311","0.797988137245333","0.758089327081804","0.837886947408862"
"Gerade richtig","2017","Schleswig-Holstein","5","444","0.683081182952781","0.645727353191838","0.720435012713724"
"Gerade richtig","2017","Hamburg","1","","","",""
"Gerade richtig","2017","Hamburg","2","110","0.571005059271367","0.507993535598467","0.634016582944266"
"Gerade richtig","2017","Hamburg","3","71","0.789180469735622","0.710787880951226","0.867573058520018"
"Gerade richtig","2017","Hamburg","4","90","0.650018452194034","0.576113504144322","0.723923400243746"
"Gerade richtig","2017","Hamburg","5","275","0.679373611159251","0.633112753415722","0.72563446890278"
"Gerade richtig","2017","Niedersachsen","1","","","",""
"Gerade richtig","2017","Niedersachsen","2","1132","0.594925044686596","0.573225273392524","0.616624815980668"
"Gerade richtig","2017","Niedersachsen","3","677","0.722480648098496","0.694036733726611","0.750924562470382"
"Gerade richtig","2017","Niedersachsen","4","758","0.677058990525191","0.649002022627738","0.705115958422644"
"Gerade richtig","2017","Niedersachsen","5","1085","0.670417712704861","0.647136431106665","0.693698994303058"
"Gerade richtig","2017","Bremen","1","","","",""
"Gerade richtig","2017","Bremen","2","96","0.647712275302927","0.587775551948061","0.707648998657792"
"Gerade richtig","2017","Bremen","3","60","0.637598895890863","0.55230131587799","0.722896475903737"
"Gerade richtig","2017","Bremen","4","53","0.786131896697902","0.696280710414166","0.875983082981638"
"Gerade richtig","2017","Bremen","5","71","0.751754000707209","0.668326644374702","0.835181357039715"
"Gerade richtig","2017","Nordrhein-Westfalen","1","","","",""
"Gerade richtig","2017","Nordrhein-Westfalen","2","1796","0.679070912021809","0.662690195339378","0.695451628704241"
"Gerade richtig","2017","Nordrhein-Westfalen","3","1474","0.717850939288321","0.699015089599799","0.736686788976843"
"Gerade richtig","2017","Nordrhein-Westfalen","4","1557","0.737621707387635","0.718947796320887","0.756295618454384"
"Gerade richtig","2017","Nordrhein-Westfalen","5","2542","0.721952650066464","0.707015251759299","0.736890048373628"
"Gerade richtig","2017","Hessen","1","","","",""
"Gerade richtig","2017","Hessen","2","546","0.695146357747334","0.667966879617748","0.722325835876921"
"Gerade richtig","2017","Hessen","3","373","0.712947723952274","0.674469929412443","0.751425518492105"
"Gerade richtig","2017","Hessen","4","450","0.672500074986421","0.637882430662643","0.707117719310198"
"Gerade richtig","2017","Hessen","5","812","0.65582466178416","0.629316826878829","0.68233249668949"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","1","","","",""
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","2","335","0.734956321614603","0.70038225898117","0.769530384248036"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","3","368","0.656253847353714","0.616157153677273","0.696350541030155"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","4","396","0.696861153885392","0.658691834328745","0.735030473442039"
"Gerade richtig","2017","Rheinland-Pfalz,Saarland","5","531","0.743008310511363","0.710637360401641","0.775379260621085"
"Gerade richtig","2017","Baden-Württemberg","1","","","",""
"Gerade richtig","2017","Baden-Württemberg","2","727","0.584660589823777","0.558236603065613","0.611084576581941"
"Gerade richtig","2017","Baden-Württemberg","3","524","0.779723585666785","0.751094697261361","0.80835247407221"
"Gerade richtig","2017","Baden-Württemberg","4","874","0.710401495518843","0.685376817145055","0.735426173892631"
"Gerade richtig","2017","Baden-Württemberg","5","1700","0.698815628099332","0.680653197979223","0.71697805821944"
"Gerade richtig","2017","Bayern","1","","","",""
"Gerade richtig","2017","Bayern","2","912","0.72304993016845","0.699319389939863","0.746780470397037"
"Gerade richtig","2017","Bayern","3","828","0.68439822727162","0.658372420464801","0.71042403407844"
"Gerade richtig","2017","Bayern","4","1268","0.684430968619625","0.663544989038436","0.705316948200814"
"Gerade richtig","2017","Bayern","5","1995","0.668258949315653","0.65121335368776","0.685304544943547"
"Gerade richtig","2017","Saarland","1","","","",""
"Gerade richtig","2017","Saarland","2","174","0.947688205306994","0.919220877157411","0.976155533456577"
"Gerade richtig","2017","Saarland","3","86","0.545651888002103","0.459729679606898","0.631574096397308"
"Gerade richtig","2017","Saarland","4","73","0.796424685037848","0.715455232608713","0.877394137466983"
"Gerade richtig","2017","Saarland","5","76","0.814386974849016","0.745112213251537","0.883661736446496"
"Gerade richtig","2017","Berlin","1","","","",""
"Gerade richtig","2017","Berlin","2","175","0.51025548381839","0.459592481677409","0.560918485959372"
"Gerade richtig","2017","Berlin","3","177","0.529756190624566","0.476308954573343","0.583203426675789"
"Gerade richtig","2017","Berlin","4","239","0.668926514439604","0.620178381867888","0.717674647011321"
"Gerade richtig","2017","Berlin","5","381","0.688638824599656","0.650355652627513","0.726921996571798"
"Gerade richtig","2017","Brandenburg","1","","","",""
"Gerade richtig","2017","Brandenburg","2","282","0.605817344546228","0.566584972401967","0.64504971669049"
"Gerade richtig","2017","Brandenburg","3","252","0.721753050700696","0.677162611702575","0.766343489698818"
"Gerade richtig","2017","Brandenburg","4","302","0.786760652836581","0.7467210231095","0.826800282563663"
"Gerade richtig","2017","Brandenburg","5","295","0.704266112482252","0.661959011076634","0.746573213887869"
"Gerade richtig","2017","Mecklenburg-Vorpommern","1","","","",""
"Gerade richtig","2017","Mecklenburg-Vorpommern","2","124","0.666215241043447","0.605005407196153","0.72742507489074"
"Gerade richtig","2017","Mecklenburg-Vorpommern","3","142","0.79852069427211","0.745397480035379","0.851643908508842"
"Gerade richtig","2017","Mecklenburg-Vorpommern","4","173","0.66905434160855","0.609890822979155","0.728217860237945"
"Gerade richtig","2017","Mecklenburg-Vorpommern","5","179","0.709910390278791","0.653991868320391","0.765828912237191"
"Gerade richtig","2017","Sachsen","1","","","",""
"Gerade richtig","2017","Sachsen","2","331","0.703990646478364","0.666743213605961","0.741238079350767"
"Gerade richtig","2017","Sachsen","3","421","0.725627523280199","0.689439170704601","0.761815875855796"
"Gerade richtig","2017","Sachsen","4","572","0.715625248531316","0.684167843799698","0.747082653262935"
"Gerade richtig","2017","Sachsen","5","502","0.683241204763053","0.649377813083643","0.717104596442462"
"Gerade richtig","2017","Sachsen-Anhalt","1","","","",""
"Gerade richtig","2017","Sachsen-Anhalt","2","291","0.654803223373341","0.612092848348509","0.697513598398172"
"Gerade richtig","2017","Sachsen-Anhalt","3","260","0.791243997598242","0.749261183999395","0.83322681119709"
"Gerade richtig","2017","Sachsen-Anhalt","4","280","0.791287974922469","0.749132401432998","0.833443548411939"
"Gerade richtig","2017","Sachsen-Anhalt","5","270","0.710329567298566","0.665596201791832","0.7550629328053"
"Gerade richtig","2017","Thüringen","1","","","",""
"Gerade richtig","2017","Thüringen","2","261","0.813088712020398","0.773312663296473","0.852864760744323"
"Gerade richtig","2017","Thüringen","3","265","0.70856492132648","0.662571767225764","0.754558075427195"
"Gerade richtig","2017","Thüringen","4","307","0.73540438829651","0.693951204723062","0.776857571869958"
"Gerade richtig","2017","Thüringen","5","286","0.682174103413718","0.636485919227584","0.727862287599852"
"Etwas zu gross","2017","Schleswig-Holstein","1","","","",""
"Etwas zu gross","2017","Schleswig-Holstein","2","","","",""
"Etwas zu gross","2017","Schleswig-Holstein","3","31","0.108811932525973","0.0795484232285703","0.138075441823375"
"Etwas zu gross","2017","Schleswig-Holstein","4","30","0.110612650450306","0.079443772836124","0.141781528064488"
"Etwas zu gross","2017","Schleswig-Holstein","5","85","0.205788179445072","0.173331555251088","0.238244803639056"
"Etwas zu gross","2017","Hamburg","1","","","",""
"Etwas zu gross","2017","Hamburg","2","","","",""
"Etwas zu gross","2017","Hamburg","3","","","",""
"Etwas zu gross","2017","Hamburg","4","","","",""
"Etwas zu gross","2017","Hamburg","5","35","0.105508833228659","0.0750584929185964","0.135959173538721"
"Etwas zu gross","2017","Niedersachsen","1","","","",""
"Etwas zu gross","2017","Niedersachsen","2","56","0.110828631860584","0.0969522879398066","0.124704975781361"
"Etwas zu gross","2017","Niedersachsen","3","59","0.123012347553633","0.102148196922192","0.143876498185073"
"Etwas zu gross","2017","Niedersachsen","4","111","0.163872384855979","0.141662052775291","0.186082716936666"
"Etwas zu gross","2017","Niedersachsen","5","270","0.189705054886064","0.170286664466627","0.209123445305502"
"Etwas zu gross","2017","Bremen","1","","","",""
"Etwas zu gross","2017","Bremen","2","","","",""
"Etwas zu gross","2017","Bremen","3","","","",""
"Etwas zu gross","2017","Bremen","4","","","",""
"Etwas zu gross","2017","Bremen","5","","","",""
"Etwas zu gross","2017","Nordrhein-Westfalen","1","","","",""
"Etwas zu gross","2017","Nordrhein-Westfalen","2","83","0.054927137510265","0.0469325341148181","0.0629217409057118"
"Etwas zu gross","2017","Nordrhein-Westfalen","3","129","0.0976585292117728","0.085234303758011","0.110082754665535"
"Etwas zu gross","2017","Nordrhein-Westfalen","4","169","0.118272600944383","0.104564928035024","0.131980273853743"
"Etwas zu gross","2017","Nordrhein-Westfalen","5","441","0.149051879477019","0.137178304632421","0.160925454321617"
"Etwas zu gross","2017","Hessen","1","","","",""
"Etwas zu gross","2017","Hessen","2","46","0.05004450488943","0.0371712869466021","0.0629177228322579"
"Etwas zu gross","2017","Hessen","3","","","",""
"Etwas zu gross","2017","Hessen","4","73","0.158972705941246","0.132000773143043","0.185944638739449"
"Etwas zu gross","2017","Hessen","5","190","0.175690888973528","0.154457946585156","0.196923831361901"
"Etwas zu gross","2017","Rheinland-Pfalz,Saarland","1","","","",""
"Etwas zu gross","2017","Rheinland-Pfalz,Saarland","2","","","",""
"Etwas zu gross","2017","Rheinland-Pfalz,Saarland","3","","","",""
"Etwas zu gross","2017","Rheinland-Pfalz,Saarland","4","63","0.208283095534133","0.174559609311271","0.242006581756996"
"Etwas zu gross","2017","Rheinland-Pfalz,Saarland","5","82","0.149907190119157","0.123462196025901","0.176352184212413"
"Etwas zu gross","2017","Baden-Württemberg","1","","","",""
"Etwas zu gross","2017","Baden-Württemberg","2","36","0.0717835092250467","0.0579420510530472","0.0856249673970462"
"Etwas zu gross","2017","Baden-Württemberg","3","39","0.068087032110079","0.050686199457999","0.085487864762159"
"Etwas zu gross","2017","Baden-Württemberg","4","82","0.103742047301385","0.0869187030493431","0.120565391553427"
"Etwas zu gross","2017","Baden-Württemberg","5","301","0.139609648894204","0.12588877039815","0.153330527390258"
"Etwas zu gross","2017","Bayern","1","","","",""
"Etwas zu gross","2017","Bayern","2","","","",""
"Etwas zu gross","2017","Bayern","3","91","0.0947318857602863","0.0783329090222246","0.111130862498348"
"Etwas zu gross","2017","Bayern","4","192","0.125973586536223","0.11106127869307","0.140885894379377"
"Etwas zu gross","2017","Bayern","5","426","0.16507845892222","0.151638181975173","0.178518735869267"
"Etwas zu gross","2017","Saarland","1","","","",""
"Etwas zu gross","2017","Saarland","2","","","",""
"Etwas zu gross","2017","Saarland","3","","","",""
"Etwas zu gross","2017","Saarland","4","","","",""
"Etwas zu gross","2017","Saarland","5","","","",""
"Etwas zu gross","2017","Berlin","1","","","",""
"Etwas zu gross","2017","Berlin","2","","","",""
"Etwas zu gross","2017","Berlin","3","","","",""
"Etwas zu gross","2017","Berlin","4","","","",""
"Etwas zu gross","2017","Berlin","5","53","0.0988774971649556","0.0741988935098221","0.123556100820089"
"Etwas zu gross","2017","Brandenburg","1","","","",""
"Etwas zu gross","2017","Brandenburg","2","","","",""
"Etwas zu gross","2017","Brandenburg","3","","","",""
"Etwas zu gross","2017","Brandenburg","4","48","0.123640734441522","0.0914628902893492","0.155818578593694"
"Etwas zu gross","2017","Brandenburg","5","64","0.111412636379035","0.0822443025699092","0.140580970188162"
"Etwas zu gross","2017","Mecklenburg-Vorpommern","1","","","",""
"Etwas zu gross","2017","Mecklenburg-Vorpommern","2","","","",""
"Etwas zu gross","2017","Mecklenburg-Vorpommern","3","","","",""
"Etwas zu gross","2017","Mecklenburg-Vorpommern","4","","","",""
"Etwas zu gross","2017","Mecklenburg-Vorpommern","5","38","0.183139546132824","0.135479678384269","0.230799413881379"
"Etwas zu gross","2017","Sachsen","1","","","",""
"Etwas zu gross","2017","Sachsen","2","","","",""
"Etwas zu gross","2017","Sachsen","3","36","0.063877636204465","0.0440449109266065","0.0837103614823235"
"Etwas zu gross","2017","Sachsen","4","50","0.0868828902216712","0.0672418305327114","0.106523949910631"
"Etwas zu gross","2017","Sachsen","5","103","0.177130105055458","0.14933995673261","0.204920253378305"
"Etwas zu gross","2017","Sachsen-Anhalt","1","","","",""
"Etwas zu gross","2017","Sachsen-Anhalt","2","","","",""
"Etwas zu gross","2017","Sachsen-Anhalt","3","","","",""
"Etwas zu gross","2017","Sachsen-Anhalt","4","30","0.119604429408467","0.0859434661986501","0.153265392618284"
"Etwas zu gross","2017","Sachsen-Anhalt","5","48","0.1191045438095","0.0871615297129491","0.151047557906051"
"Etwas zu gross","2017","Thüringen","1","","","",""
"Etwas zu gross","2017","Thüringen","2","","","",""
"Etwas zu gross","2017","Thüringen","3","32","0.0755121380251991","0.0487702880921111","0.102253987958287"
"Etwas zu gross","2017","Thüringen","4","39","0.0915794986038705","0.0644747079879542","0.118684289219787"
"Etwas zu gross","2017","Thüringen","5","43","0.112463264173691","0.0814633740618138","0.143463154285569"
"Viel zu gross","2017","Schleswig-Holstein","1","","","",""
"Viel zu gross","2017","Schleswig-Holstein","2","","","",""
"Viel zu gross","2017","Schleswig-Holstein","3","","","",""
"Viel zu gross","2017","Schleswig-Holstein","4","","","",""
"Viel zu gross","2017","Schleswig-Holstein","5","","","",""
"Viel zu gross","2017","Hamburg","1","","","",""
"Viel zu gross","2017","Hamburg","2","","","",""
"Viel zu gross","2017","Hamburg","3","","","",""
"Viel zu gross","2017","Hamburg","4","","","",""
"Viel zu gross","2017","Hamburg","5","","","",""
"Viel zu gross","2017","Niedersachsen","1","","","",""
"Viel zu gross","2017","Niedersachsen","2","","","",""
"Viel zu gross","2017","Niedersachsen","3","","","",""
"Viel zu gross","2017","Niedersachsen","4","","","",""
"Viel zu gross","2017","Niedersachsen","5","46","0.0515309727468346","0.0405813801863098","0.0624805653073594"
"Viel zu gross","2017","Bremen","1","","","",""
"Viel zu gross","2017","Bremen","2","","","",""
"Viel zu gross","2017","Bremen","3","","","",""
"Viel zu gross","2017","Bremen","4","","","",""
"Viel zu gross","2017","Bremen","5","","","",""
"Viel zu gross","2017","Nordrhein-Westfalen","1","","","",""
"Viel zu gross","2017","Nordrhein-Westfalen","2","","","",""
"Viel zu gross","2017","Nordrhein-Westfalen","3","","","",""
"Viel zu gross","2017","Nordrhein-Westfalen","4","","","",""
"Viel zu gross","2017","Nordrhein-Westfalen","5","59","0.0252131333699928","0.0199864105522836","0.030439856187702"
"Viel zu gross","2017","Hessen","1","","","",""
"Viel zu gross","2017","Hessen","2","","","",""
"Viel zu gross","2017","Hessen","3","","","",""
"Viel zu gross","2017","Hessen","4","","","",""
"Viel zu gross","2017","Hessen","5","","","",""
"Viel zu gross","2017","Rheinland-Pfalz,Saarland","1","","","",""
"Viel zu gross","2017","Rheinland-Pfalz,Saarland","2","","","",""
"Viel zu gross","2017","Rheinland-Pfalz,Saarland","3","","","",""
"Viel zu gross","2017","Rheinland-Pfalz,Saarland","4","","","",""
"Viel zu gross","2017","Rheinland-Pfalz,Saarland","5","","","",""
"Viel zu gross","2017","Baden-Württemberg","1","","","",""
"Viel zu gross","2017","Baden-Württemberg","2","","","",""
"Viel zu gross","2017","Baden-Württemberg","3","","","",""
"Viel zu gross","2017","Baden-Württemberg","4","","","",""
"Viel zu gross","2017","Baden-Württemberg","5","42","0.0251016838996092","0.0189085920129554","0.0312947757862631"
"Viel zu gross","2017","Bayern","1","","","",""
"Viel zu gross","2017","Bayern","2","","","",""
"Viel zu gross","2017","Bayern","3","","","",""
"Viel zu gross","2017","Bayern","4","","","",""
"Viel zu gross","2017","Bayern","5","34","0.0124813471189875","0.00846211057586024","0.0165005836621147"
"Viel zu gross","2017","Saarland","1","","","",""
"Viel zu gross","2017","Saarland","2","","","",""
"Viel zu gross","2017","Saarland","3","","","",""
"Viel zu gross","2017","Saarland","4","","","",""
"Viel zu gross","2017","Saarland","5","","","",""
"Viel zu gross","2017","Berlin","1","","","",""
"Viel zu gross","2017","Berlin","2","","","",""
"Viel zu gross","2017","Berlin","3","","","",""
"Viel zu gross","2017","Berlin","4","","","",""
"Viel zu gross","2017","Berlin","5","","","",""
"Viel zu gross","2017","Brandenburg","1","","","",""
"Viel zu gross","2017","Brandenburg","2","","","",""
"Viel zu gross","2017","Brandenburg","3","","","",""
"Viel zu gross","2017","Brandenburg","4","","","",""
"Viel zu gross","2017","Brandenburg","5","","","",""
"Viel zu gross","2017","Mecklenburg-Vorpommern","1","","","",""
"Viel zu gross","2017","Mecklenburg-Vorpommern","2","","","",""
"Viel zu gross","2017","Mecklenburg-Vorpommern","3","","","",""
"Viel zu gross","2017","Mecklenburg-Vorpommern","4","","","",""
"Viel zu gross","2017","Mecklenburg-Vorpommern","5","","","",""
"Viel zu gross","2017","Sachsen","1","","","",""
"Viel zu gross","2017","Sachsen","2","","","",""
"Viel zu gross","2017","Sachsen","3","","","",""
"Viel zu gross","2017","Sachsen","4","","","",""
"Viel zu gross","2017","Sachsen","5","","","",""
"Viel zu gross","2017","Sachsen-Anhalt","1","","","",""
"Viel zu gross","2017","Sachsen-Anhalt","2","","","",""
"Viel zu gross","2017","Sachsen-Anhalt","3","","","",""
"Viel zu gross","2017","Sachsen-Anhalt","4","","","",""
"Viel zu gross","2017","Sachsen-Anhalt","5","","","",""
"Viel zu gross","2017","Thüringen","1","","","",""
"Viel zu gross","2017","Thüringen","2","","","",""
"Viel zu gross","2017","Thüringen","3","","","",""
"Viel zu gross","2017","Thüringen","4","","","",""
"Viel zu gross","2017","Thüringen","5","","","",""
"Viel zu klein","2018","Schleswig-Holstein","1","","","",""
"Viel zu klein","2018","Schleswig-Holstein","2","124","0.0722357977517682","0.0507369325956848","0.0937346629078516"
"Viel zu klein","2018","Schleswig-Holstein","3","36","0.0597455113467491","0.0357247018557706","0.0837663208377276"
"Viel zu klein","2018","Schleswig-Holstein","4","","","",""
"Viel zu klein","2018","Schleswig-Holstein","5","","","",""
"Viel zu klein","2018","Hamburg","1","","","",""
"Viel zu klein","2018","Hamburg","2","34","0.0139890041031647","-0.00293474213399828","0.0309127503403277"
"Viel zu klein","2018","Hamburg","3","","","",""
"Viel zu klein","2018","Hamburg","4","","","",""
"Viel zu klein","2018","Hamburg","5","","","",""
"Viel zu klein","2018","Niedersachsen","1","","","",""
"Viel zu klein","2018","Niedersachsen","2","256","0.0709717073797944","0.0581926362099378","0.0837507785496509"
"Viel zu klein","2018","Niedersachsen","3","64","0.0331704565734533","0.0219583882852378","0.0443825248616687"
"Viel zu klein","2018","Niedersachsen","4","30","0.0323462750397734","0.0216196754395998","0.0430728746399471"
"Viel zu klein","2018","Niedersachsen","5","","","",""
"Viel zu klein","2018","Bremen","1","","","",""
"Viel zu klein","2018","Bremen","2","","","",""
"Viel zu klein","2018","Bremen","3","","","",""
"Viel zu klein","2018","Bremen","4","","","",""
"Viel zu klein","2018","Bremen","5","","","",""
"Viel zu klein","2018","Nordrhein-Westfalen","1","","","",""
"Viel zu klein","2018","Nordrhein-Westfalen","2","348","0.0648203994003036","0.0553964030098893","0.0742443957907178"
"Viel zu klein","2018","Nordrhein-Westfalen","3","216","0.0536738357590853","0.0441738711685732","0.0631738003495973"
"Viel zu klein","2018","Nordrhein-Westfalen","4","52","0.0172972034905846","0.0118516945302049","0.0227427124509643"
"Viel zu klein","2018","Nordrhein-Westfalen","5","32","0.00615663632597607","0.00357730582610583","0.00873596682584631"
"Viel zu klein","2018","Hessen","1","","","",""
"Viel zu klein","2018","Hessen","2","180","0.142847373729476","0.120224095039034","0.165470652419918"
"Viel zu klein","2018","Hessen","3","66","0.0622892547676169","0.0424487975107613","0.0821297120244726"
"Viel zu klein","2018","Hessen","4","","","",""
"Viel zu klein","2018","Hessen","5","","","",""
"Viel zu klein","2018","Rheinland-Pfalz,Saarland","1","","","",""
"Viel zu klein","2018","Rheinland-Pfalz,Saarland","2","114","0.0645382441732938","0.0441877167650938","0.0848887715814938"
"Viel zu klein","2018","Rheinland-Pfalz,Saarland","3","","","",""
"Viel zu klein","2018","Rheinland-Pfalz,Saarland","4","","","",""
"Viel zu klein","2018","Rheinland-Pfalz,Saarland","5","","","",""
"Viel zu klein","2018","Baden-Württemberg","1","","","",""
"Viel zu klein","2018","Baden-Württemberg","2","216","0.112888371950179","0.0939181252271679","0.131858618673191"
"Viel zu klein","2018","Baden-Württemberg","3","72","0.0447445628178295","0.0304182974556466","0.0590708281800123"
"Viel zu klein","2018","Baden-Württemberg","4","36","0.0182965733553884","0.0107451218123518","0.0258480248984251"
"Viel zu klein","2018","Baden-Württemberg","5","37","0.0165506846673322","0.0114358321714571","0.0216655371632073"
"Viel zu klein","2018","Bayern","1","","","",""
"Viel zu klein","2018","Bayern","2","158","0.120248382282425","0.101088451364982","0.139408313199869"
"Viel zu klein","2018","Bayern","3","70","0.0312419807942889","0.0212563443190038","0.041227617269574"
"Viel zu klein","2018","Bayern","4","36","0.0183368219224903","0.0120219168187155","0.0246517270262651"
"Viel zu klein","2018","Bayern","5","31","0.00875365132047615","0.00540074697053853","0.0121065556704138"
"Viel zu klein","2018","Saarland","1","","","",""
"Viel zu klein","2018","Saarland","2","","","",""
"Viel zu klein","2018","Saarland","3","","","",""
"Viel zu klein","2018","Saarland","4","","","",""
"Viel zu klein","2018","Saarland","5","","","",""
"Viel zu klein","2018","Berlin","1","","","",""
"Viel zu klein","2018","Berlin","2","98","0.170870380457851","0.136361203683542","0.20537955723216"
"Viel zu klein","2018","Berlin","3","36","0.0753054469242847","0.0465719865825409","0.104038907266028"
"Viel zu klein","2018","Berlin","4","","","",""
"Viel zu klein","2018","Berlin","5","","","",""
"Viel zu klein","2018","Brandenburg","1","","","",""
"Viel zu klein","2018","Brandenburg","2","65","0.0215501022993423","0.00929131040324216","0.0338088941954425"
"Viel zu klein","2018","Brandenburg","3","","","",""
"Viel zu klein","2018","Brandenburg","4","","","",""
"Viel zu klein","2018","Brandenburg","5","","","",""
"Viel zu klein","2018","Mecklenburg-Vorpommern","1","","","",""
"Viel zu klein","2018","Mecklenburg-Vorpommern","2","","","",""
"Viel zu klein","2018","Mecklenburg-Vorpommern","3","","","",""
"Viel zu klein","2018","Mecklenburg-Vorpommern","4","","","",""
"Viel zu klein","2018","Mecklenburg-Vorpommern","5","","","",""
"Viel zu klein","2018","Sachsen","1","","","",""
"Viel zu klein","2018","Sachsen","2","32","0.0299610794298408","0.015077543143589","0.0448446157160926"
"Viel zu klein","2018","Sachsen","3","","","",""
"Viel zu klein","2018","Sachsen","4","","","",""
"Viel zu klein","2018","Sachsen","5","","","",""
"Viel zu klein","2018","Sachsen-Anhalt","1","","","",""
"Viel zu klein","2018","Sachsen-Anhalt","2","43","0.0755818525975526","0.0486485117842817","0.102515193410824"
"Viel zu klein","2018","Sachsen-Anhalt","3","31","0.0940681149969568","0.0643229609569884","0.123813269036925"
"Viel zu klein","2018","Sachsen-Anhalt","4","","","",""
"Viel zu klein","2018","Sachsen-Anhalt","5","","","",""
"Viel zu klein","2018","Thüringen","1","","","",""
"Viel zu klein","2018","Thüringen","2","33","0.0420671321074798","0.0207919136580354","0.0633423505569241"
"Viel zu klein","2018","Thüringen","3","","","",""
"Viel zu klein","2018","Thüringen","4","","","",""
"Viel zu klein","2018","Thüringen","5","","","",""
"Etwas zu klein","2018","Schleswig-Holstein","1","","","",""
"Etwas zu klein","2018","Schleswig-Holstein","2","133","0.169673224803456","0.138502157574909","0.200844292032004"
"Etwas zu klein","2018","Schleswig-Holstein","3","98","0.115041720527155","0.0827045979834229","0.147378843070886"
"Etwas zu klein","2018","Schleswig-Holstein","4","54","0.192545242286539","0.154096432243331","0.230994052329748"
"Etwas zu klein","2018","Schleswig-Holstein","5","73","0.107165052295804","0.0825778858001317","0.131752218791476"
"Etwas zu klein","2018","Hamburg","1","","","",""
"Etwas zu klein","2018","Hamburg","2","68","0.520852620839743","0.448865598107763","0.592839643571723"
"Etwas zu klein","2018","Hamburg","3","48","0.376973823091433","0.303908134283147","0.450039511899719"
"Etwas zu klein","2018","Hamburg","4","","","",""
"Etwas zu klein","2018","Hamburg","5","51","0.144103987890343","0.108222314985869","0.179985660794817"
"Etwas zu klein","2018","Niedersachsen","1","","","",""
"Etwas zu klein","2018","Niedersachsen","2","356","0.156203607070311","0.138135753857911","0.174271460282711"
"Etwas zu klein","2018","Niedersachsen","3","155","0.127258911533355","0.10639374444923","0.148124078617481"
"Etwas zu klein","2018","Niedersachsen","4","147","0.097076729915279","0.0791263792150316","0.115027080615526"
"Etwas zu klein","2018","Niedersachsen","5","133","0.0738034946000527","0.0608995563400808","0.0867074328600245"
"Etwas zu klein","2018","Bremen","1","","","",""
