"hlf0071_h","year","bula_h","hhtyp","n","percent","lower_confidence","upper_confidence"
"Gerade richtig","2016","Hamburg","Paar mit Kind(ern)","223","0.604434484506643","0.55633541592724","0.652533553086046"
"Gerade richtig","2016","Hamburg","Sonstige","","","",""
"Gerade richtig","2016","Niedersachsen","1-Pers.-HH","221","0.675718659647735","0.62490467796958","0.72653264132589"
"Gerade richtig","2016","Niedersachsen","(Ehe-)Paar ohne Kind(er)","530","0.644540072543802","0.611371759527775","0.677708385559829"
"Gerade richtig","2016","Niedersachsen","Alleinerziehende","311","0.645056782683112","0.601471887151548","0.688641678214675"
"Gerade richtig","2016","Niedersachsen","Paar mit Kind(ern)","1753","0.66060698427506","0.642500210084892","0.678713758465229"
"Gerade richtig","2016","Niedersachsen","Sonstige","186","0.820356993644486","0.77465132726684","0.866062660022132"
"Gerade richtig","2016","Bremen","1-Pers.-HH","","","",""
"Gerade richtig","2016","Bremen","(Ehe-)Paar ohne Kind(er)","34","0.733610342020066","0.608550212240309","0.858670471799823"
"Gerade richtig","2016","Bremen","Alleinerziehende","32","0.762455259325404","0.645655245300548","0.87925527335026"
"Gerade richtig","2016","Bremen","Paar mit Kind(ern)","130","0.659576530236851","0.597523009708987","0.721630050764716"
"Gerade richtig","2016","Bremen","Sonstige","","","",""
"Gerade richtig","2016","Nordrhein-Westfalen","1-Pers.-HH","505","0.694914043209266","0.660804514106518","0.729023572312013"
"Gerade richtig","2016","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1162","0.732016091222251","0.710273134315532","0.753759048128971"
"Gerade richtig","2016","Nordrhein-Westfalen","Alleinerziehende","613","0.65111618943348","0.620728208709541","0.681504170157419"
"Gerade richtig","2016","Nordrhein-Westfalen","Paar mit Kind(ern)","4123","0.745100977641735","0.734091224767792","0.756110730515677"
"Gerade richtig","2016","Nordrhein-Westfalen","Sonstige","297","0.85733060031448","0.824312731672405","0.890348468956556"
"Gerade richtig","2016","Hessen","1-Pers.-HH","158","0.672146649271789","0.612507499315328","0.731785799228251"
"Gerade richtig","2016","Hessen","(Ehe-)Paar ohne Kind(er)","410","0.754712774222503","0.719575734839061","0.789849813605946"
"Gerade richtig","2016","Hessen","Alleinerziehende","178","0.612975738175898","0.559102385315291","0.666849091036505"
"Gerade richtig","2016","Hessen","Paar mit Kind(ern)","1134","0.656968266354874","0.63518836031422","0.678748172395528"
"Gerade richtig","2016","Hessen","Sonstige","88","0.617747998936467","0.543602178285238","0.691893819587696"
"Gerade richtig","2016","Rheinland-Pfalz,Saarland","1-Pers.-HH","121","0.651285912067779","0.583163541101103","0.719408283034455"
"Gerade richtig","2016","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","316","0.748213021369437","0.706301951499483","0.790124091239392"
"Gerade richtig","2016","Rheinland-Pfalz,Saarland","Alleinerziehende","112","0.65658402044801","0.587021232442921","0.726146808453099"
"Gerade richtig","2016","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","916","0.697154232212805","0.672831937184334","0.721476527241276"
"Gerade richtig","2016","Rheinland-Pfalz,Saarland","Sonstige","54","0.512935884848566","0.42036728641774","0.605504483279391"
"Gerade richtig","2016","Baden-Württemberg","1-Pers.-HH","273","0.696569034049286","0.651115898542315","0.742022169556257"
"Gerade richtig","2016","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","584","0.702010620325378","0.671583527271316","0.73243771337944"
"Gerade richtig","2016","Baden-Württemberg","Alleinerziehende","264","0.622007325274988","0.578764509340019","0.665250141209958"
"Gerade richtig","2016","Baden-Württemberg","Paar mit Kind(ern)","2297","0.70761210657131","0.692611284352967","0.722612928789654"
"Gerade richtig","2016","Baden-Württemberg","Sonstige","126","0.720692393988234","0.661937989012674","0.779446798963794"
"Gerade richtig","2016","Bayern","1-Pers.-HH","399","0.723856124214774","0.686592991784768","0.761119256644779"
"Gerade richtig","2016","Bayern","(Ehe-)Paar ohne Kind(er)","878","0.657327399436256","0.631347669250708","0.683307129621803"
"Gerade richtig","2016","Bayern","Alleinerziehende","419","0.584138381667217","0.545833702915508","0.622443060418926"
"Gerade richtig","2016","Bayern","Paar mit Kind(ern)","2627","0.662312343277846","0.648033604678022","0.67659108187767"
"Gerade richtig","2016","Bayern","Sonstige","146","0.654176224683269","0.595216847317262","0.713135602049276"
"Gerade richtig","2016","Saarland","1-Pers.-HH","47","0.9191907687655","0.849050502707803","0.989331034823198"
"Gerade richtig","2016","Saarland","(Ehe-)Paar ohne Kind(er)","48","0.821464766326456","0.733006528955384","0.909923003697528"
"Gerade richtig","2016","Saarland","Alleinerziehende","42","0.658398373449584","0.543107281552393","0.773689465346775"
"Gerade richtig","2016","Saarland","Paar mit Kind(ern)","214","0.78286587539662","0.737407671506094","0.828324079287146"
"Gerade richtig","2016","Saarland","Sonstige","88","0.918002865446951","0.868914471376663","0.967091259517239"
"Gerade richtig","2016","Berlin","1-Pers.-HH","162","0.659741996762529","0.599421465502822","0.720062528022236"
"Gerade richtig","2016","Berlin","(Ehe-)Paar ohne Kind(er)","254","0.783860046060528","0.739848639949904","0.827871452171151"
"Gerade richtig","2016","Berlin","Alleinerziehende","125","0.555253254259364","0.488828369926038","0.62167813859269"
"Gerade richtig","2016","Berlin","Paar mit Kind(ern)","358","0.520028124077243","0.483356964987482","0.556699283167004"
"Gerade richtig","2016","Berlin","Sonstige","47","0.481233579477544","0.357854448610075","0.604612710345014"
"Gerade richtig","2016","Brandenburg","1-Pers.-HH","113","0.765092680671695","0.697021974679264","0.833163386664125"
"Gerade richtig","2016","Brandenburg","(Ehe-)Paar ohne Kind(er)","326","0.775890500359779","0.7363850918704","0.815395908849159"
"Gerade richtig","2016","Brandenburg","Alleinerziehende","97","0.641915492805175","0.570472977926956","0.713358007683394"
"Gerade richtig","2016","Brandenburg","Paar mit Kind(ern)","532","0.647424268177917","0.61565853394383","0.679190002412005"
"Gerade richtig","2016","Brandenburg","Sonstige","47","0.794551247240057","0.710136278039626","0.878966216440488"
"Gerade richtig","2016","Mecklenburg-Vorpommern","1-Pers.-HH","86","0.769911563652789","0.691257789636107","0.848565337669471"
"Gerade richtig","2016","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","158","0.759766759325402","0.703054553633546","0.816478965017258"
"Gerade richtig","2016","Mecklenburg-Vorpommern","Alleinerziehende","71","0.578745727932721","0.493207713591893","0.664283742273549"
"Gerade richtig","2016","Mecklenburg-Vorpommern","Paar mit Kind(ern)","252","0.70391972382501","0.660567677986132","0.747271769663889"
"Gerade richtig","2016","Mecklenburg-Vorpommern","Sonstige","","","",""
"Gerade richtig","2016","Sachsen","1-Pers.-HH","179","0.690610886578587","0.632492415837205","0.74872935731997"
"Gerade richtig","2016","Sachsen","(Ehe-)Paar ohne Kind(er)","442","0.762203927469593","0.727375804057619","0.797032050881568"
"Gerade richtig","2016","Sachsen","Alleinerziehende","176","0.567979261664548","0.510967084125756","0.624991439203341"
"Gerade richtig","2016","Sachsen","Paar mit Kind(ern)","768","0.660776451500364","0.635148315482803","0.686404587517926"
"Gerade richtig","2016","Sachsen","Sonstige","36","0.784052136598302","0.674303751584328","0.893800521612276"
"Gerade richtig","2016","Sachsen-Anhalt","1-Pers.-HH","114","0.725785063746864","0.657087687511471","0.794482439982258"
"Gerade richtig","2016","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","242","0.752305442210464","0.704860506214641","0.799750378206287"
"Gerade richtig","2016","Sachsen-Anhalt","Alleinerziehende","109","0.658164411051548","0.591928911935633","0.724399910167463"
"Gerade richtig","2016","Sachsen-Anhalt","Paar mit Kind(ern)","475","0.676759688635024","0.642332229408462","0.711187147861585"
"Gerade richtig","2016","Sachsen-Anhalt","Sonstige","","","",""
"Gerade richtig","2016","Thüringen","1-Pers.-HH","122","0.823102826056239","0.766405711049177","0.879799941063302"
"Gerade richtig","2016","Thüringen","(Ehe-)Paar ohne Kind(er)","288","0.760690872852629","0.716979818482234","0.804401927223025"
"Gerade richtig","2016","Thüringen","Alleinerziehende","92","0.664066133016788","0.589225933566298","0.738906332467277"
"Gerade richtig","2016","Thüringen","Paar mit Kind(ern)","468","0.671582449938901","0.637134622824344","0.706030277053459"
"Gerade richtig","2016","Thüringen","Sonstige","","","",""
"Etwas zu gross","2016","Schleswig-Holstein","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","44","0.256374466109806","0.204099323609689","0.308649608609923"
"Etwas zu gross","2016","Schleswig-Holstein","Alleinerziehende","","","",""
"Etwas zu gross","2016","Schleswig-Holstein","Paar mit Kind(ern)","51","0.139999879166465","0.1186216897203","0.161378068612629"
"Etwas zu gross","2016","Schleswig-Holstein","Sonstige","","","",""
"Etwas zu gross","2016","Hamburg","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","2016","Hamburg","Alleinerziehende","","","",""
"Etwas zu gross","2016","Hamburg","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2016","Hamburg","Sonstige","","","",""
"Etwas zu gross","2016","Niedersachsen","1-Pers.-HH","53","0.161316395126232","0.121388389153703","0.201244401098762"
"Etwas zu gross","2016","Niedersachsen","(Ehe-)Paar ohne Kind(er)","178","0.250151235758387","0.220139489641526","0.280162981875249"
"Etwas zu gross","2016","Niedersachsen","Alleinerziehende","41","0.135064973692764","0.10393199266623","0.166197954719298"
"Etwas zu gross","2016","Niedersachsen","Paar mit Kind(ern)","148","0.131658818649854","0.118729125131235","0.144588512168473"
"Etwas zu gross","2016","Niedersachsen","Sonstige","","","",""
"Etwas zu gross","2016","Bremen","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","2016","Bremen","Alleinerziehende","","","",""
"Etwas zu gross","2016","Bremen","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2016","Bremen","Sonstige","","","",""
"Etwas zu gross","2016","Nordrhein-Westfalen","1-Pers.-HH","96","0.170740579016178","0.142865721701284","0.198615436331073"
"Etwas zu gross","2016","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","272","0.163110107497925","0.144972561333904","0.181247653661945"
"Etwas zu gross","2016","Nordrhein-Westfalen","Alleinerziehende","56","0.11324255362156","0.0930384570412759","0.133446650201844"
"Etwas zu gross","2016","Nordrhein-Westfalen","Paar mit Kind(ern)","217","0.0489029313146129","0.0434545714251114","0.0543512912041143"
"Etwas zu gross","2016","Nordrhein-Westfalen","Sonstige","","","",""
"Etwas zu gross","2016","Hessen","1-Pers.-HH","35","0.175790119860197","0.127431293554123","0.224148946166271"
"Etwas zu gross","2016","Hessen","(Ehe-)Paar ohne Kind(er)","100","0.163061575630767","0.132892679478994","0.19323047178254"
"Etwas zu gross","2016","Hessen","Alleinerziehende","","","",""
"Etwas zu gross","2016","Hessen","Paar mit Kind(ern)","86","0.0907004149328834","0.0775246817954653","0.103876148070302"
"Etwas zu gross","2016","Hessen","Sonstige","","","",""
"Etwas zu gross","2016","Rheinland-Pfalz,Saarland","1-Pers.-HH","36","0.218140385537035","0.159106469253403","0.277174301820667"
"Etwas zu gross","2016","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","60","0.147514228523691","0.113272158684904","0.181756298362477"
"Etwas zu gross","2016","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Etwas zu gross","2016","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","68","0.110732022488464","0.0941215377470651","0.127342507229862"
"Etwas zu gross","2016","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Etwas zu gross","2016","Baden-Württemberg","1-Pers.-HH","51","0.150707127108718","0.115336117913061","0.186078136304374"
"Etwas zu gross","2016","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","172","0.18515462693042","0.15931459089194","0.210994662968899"
"Etwas zu gross","2016","Baden-Württemberg","Alleinerziehende","42","0.0886376461316601","0.0632904937733152","0.113984798490005"
"Etwas zu gross","2016","Baden-Württemberg","Paar mit Kind(ern)","175","0.082195488924924","0.0731373948026303","0.0912535830472177"
"Etwas zu gross","2016","Baden-Württemberg","Sonstige","","","",""
"Etwas zu gross","2016","Bayern","1-Pers.-HH","82","0.16265377778997","0.1318949248767","0.19341263070324"
"Etwas zu gross","2016","Bayern","(Ehe-)Paar ohne Kind(er)","226","0.200390890580904","0.178478894949043","0.222302886212764"
"Etwas zu gross","2016","Bayern","Alleinerziehende","55","0.164434452510318","0.135626910504517","0.193241994516119"
"Etwas zu gross","2016","Bayern","Paar mit Kind(ern)","269","0.0881669544425923","0.0796062124430539","0.0967276964421307"
"Etwas zu gross","2016","Bayern","Sonstige","","","",""
"Etwas zu gross","2016","Saarland","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","2016","Saarland","Alleinerziehende","","","",""
"Etwas zu gross","2016","Saarland","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2016","Saarland","Sonstige","","","",""
"Etwas zu gross","2016","Berlin","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","2016","Berlin","Alleinerziehende","","","",""
"Etwas zu gross","2016","Berlin","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2016","Berlin","Sonstige","","","",""
"Etwas zu gross","2016","Brandenburg","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Brandenburg","(Ehe-)Paar ohne Kind(er)","68","0.148703192632846","0.114995668411395","0.182410716854296"
"Etwas zu gross","2016","Brandenburg","Alleinerziehende","","","",""
"Etwas zu gross","2016","Brandenburg","Paar mit Kind(ern)","45","0.0651579724144221","0.0487486330103723","0.0815673118184718"
"Etwas zu gross","2016","Brandenburg","Sonstige","","","",""
"Etwas zu gross","2016","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","38","0.167660805728219","0.118071755368247","0.21724985608819"
"Etwas zu gross","2016","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Etwas zu gross","2016","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2016","Mecklenburg-Vorpommern","Sonstige","","","",""
"Etwas zu gross","2016","Sachsen","1-Pers.-HH","35","0.168070754226677","0.121055994101309","0.215085514352046"
"Etwas zu gross","2016","Sachsen","(Ehe-)Paar ohne Kind(er)","60","0.112479442120345","0.0866319785196962","0.138326905720995"
"Etwas zu gross","2016","Sachsen","Alleinerziehende","","","",""
"Etwas zu gross","2016","Sachsen","Paar mit Kind(ern)","48","0.0686782417454394","0.054988154875912","0.0823683286149668"
"Etwas zu gross","2016","Sachsen","Sonstige","","","",""
"Etwas zu gross","2016","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","36","0.116822555541127","0.0815187219992684","0.152126389082986"
"Etwas zu gross","2016","Sachsen-Anhalt","Alleinerziehende","","","",""
"Etwas zu gross","2016","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2016","Sachsen-Anhalt","Sonstige","","","",""
"Etwas zu gross","2016","Thüringen","1-Pers.-HH","","","",""
"Etwas zu gross","2016","Thüringen","(Ehe-)Paar ohne Kind(er)","44","0.150326634427059","0.113712268472998","0.18694100038112"
"Etwas zu gross","2016","Thüringen","Alleinerziehende","","","",""
"Etwas zu gross","2016","Thüringen","Paar mit Kind(ern)","","","",""
"Etwas zu gross","2016","Thüringen","Sonstige","","","",""
"Viel zu gross","2016","Schleswig-Holstein","1-Pers.-HH","","","",""
"Viel zu gross","2016","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Schleswig-Holstein","Alleinerziehende","","","",""
"Viel zu gross","2016","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Schleswig-Holstein","Sonstige","","","",""
"Viel zu gross","2016","Hamburg","1-Pers.-HH","","","",""
"Viel zu gross","2016","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Hamburg","Alleinerziehende","","","",""
"Viel zu gross","2016","Hamburg","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Hamburg","Sonstige","","","",""
"Viel zu gross","2016","Niedersachsen","1-Pers.-HH","","","",""
"Viel zu gross","2016","Niedersachsen","(Ehe-)Paar ohne Kind(er)","32","0.0318507967637411","0.0196823710776463","0.0440192224498359"
"Viel zu gross","2016","Niedersachsen","Alleinerziehende","","","",""
"Viel zu gross","2016","Niedersachsen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Niedersachsen","Sonstige","","","",""
"Viel zu gross","2016","Bremen","1-Pers.-HH","","","",""
"Viel zu gross","2016","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Bremen","Alleinerziehende","","","",""
"Viel zu gross","2016","Bremen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Bremen","Sonstige","","","",""
"Viel zu gross","2016","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Viel zu gross","2016","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","30","0.0192279689762285","0.0124864979073537","0.0259694400451033"
"Viel zu gross","2016","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Viel zu gross","2016","Nordrhein-Westfalen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Nordrhein-Westfalen","Sonstige","","","",""
"Viel zu gross","2016","Hessen","1-Pers.-HH","","","",""
"Viel zu gross","2016","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Hessen","Alleinerziehende","","","",""
"Viel zu gross","2016","Hessen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Hessen","Sonstige","","","",""
"Viel zu gross","2016","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Viel zu gross","2016","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Viel zu gross","2016","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Viel zu gross","2016","Baden-Württemberg","1-Pers.-HH","","","",""
"Viel zu gross","2016","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Baden-Württemberg","Alleinerziehende","","","",""
"Viel zu gross","2016","Baden-Württemberg","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Baden-Württemberg","Sonstige","","","",""
"Viel zu gross","2016","Bayern","1-Pers.-HH","","","",""
"Viel zu gross","2016","Bayern","(Ehe-)Paar ohne Kind(er)","34","0.0305902168125135","0.0211637475633015","0.0400166860617256"
"Viel zu gross","2016","Bayern","Alleinerziehende","","","",""
"Viel zu gross","2016","Bayern","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Bayern","Sonstige","","","",""
"Viel zu gross","2016","Saarland","1-Pers.-HH","","","",""
"Viel zu gross","2016","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Saarland","Alleinerziehende","","","",""
"Viel zu gross","2016","Saarland","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Saarland","Sonstige","","","",""
"Viel zu gross","2016","Berlin","1-Pers.-HH","","","",""
"Viel zu gross","2016","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Berlin","Alleinerziehende","","","",""
"Viel zu gross","2016","Berlin","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Berlin","Sonstige","","","",""
"Viel zu gross","2016","Brandenburg","1-Pers.-HH","","","",""
"Viel zu gross","2016","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Brandenburg","Alleinerziehende","","","",""
"Viel zu gross","2016","Brandenburg","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Brandenburg","Sonstige","","","",""
"Viel zu gross","2016","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Viel zu gross","2016","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Viel zu gross","2016","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Mecklenburg-Vorpommern","Sonstige","","","",""
"Viel zu gross","2016","Sachsen","1-Pers.-HH","","","",""
"Viel zu gross","2016","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Sachsen","Alleinerziehende","","","",""
"Viel zu gross","2016","Sachsen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Sachsen","Sonstige","","","",""
"Viel zu gross","2016","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Viel zu gross","2016","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Sachsen-Anhalt","Alleinerziehende","","","",""
"Viel zu gross","2016","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Sachsen-Anhalt","Sonstige","","","",""
"Viel zu gross","2016","Thüringen","1-Pers.-HH","","","",""
"Viel zu gross","2016","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","2016","Thüringen","Alleinerziehende","","","",""
"Viel zu gross","2016","Thüringen","Paar mit Kind(ern)","","","",""
"Viel zu gross","2016","Thüringen","Sonstige","","","",""
"Viel zu klein","2017","Schleswig-Holstein","1-Pers.-HH","","","",""
"Viel zu klein","2017","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Schleswig-Holstein","Alleinerziehende","","","",""
"Viel zu klein","2017","Schleswig-Holstein","Paar mit Kind(ern)","123","0.0385030615519103","0.0276484061505557","0.0493577169532649"
"Viel zu klein","2017","Schleswig-Holstein","Sonstige","51","0.112715858328482","0.0619374799059156","0.163494236751049"
"Viel zu klein","2017","Hamburg","1-Pers.-HH","","","",""
"Viel zu klein","2017","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Hamburg","Alleinerziehende","","","",""
"Viel zu klein","2017","Hamburg","Paar mit Kind(ern)","66","0.107922195502733","0.0801933169456354","0.13565107405983"
"Viel zu klein","2017","Hamburg","Sonstige","","","",""
"Viel zu klein","2017","Niedersachsen","1-Pers.-HH","","","",""
"Viel zu klein","2017","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Niedersachsen","Alleinerziehende","","","",""
"Viel zu klein","2017","Niedersachsen","Paar mit Kind(ern)","269","0.0345300405303181","0.0282176613101","0.0408424197505363"
"Viel zu klein","2017","Niedersachsen","Sonstige","59","0.0276533069796138","0.0128129011376852","0.0424937128215425"
"Viel zu klein","2017","Bremen","1-Pers.-HH","","","",""
"Viel zu klein","2017","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Bremen","Alleinerziehende","","","",""
"Viel zu klein","2017","Bremen","Paar mit Kind(ern)","67","0.118209870203857","0.084997163877114","0.1514225765306"
"Viel zu klein","2017","Bremen","Sonstige","","","",""
"Viel zu klein","2017","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Viel zu klein","2017","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Nordrhein-Westfalen","Alleinerziehende","59","0.0358457185662246","0.024340641372504","0.0473507957599453"
"Viel zu klein","2017","Nordrhein-Westfalen","Paar mit Kind(ern)","601","0.0481364537250256","0.0429585363113253","0.0533143711387259"
"Viel zu klein","2017","Nordrhein-Westfalen","Sonstige","91","0.0244256125313714","0.0126398330636466","0.0362113919990962"
"Viel zu klein","2017","Hessen","1-Pers.-HH","","","",""
"Viel zu klein","2017","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Hessen","Alleinerziehende","58","0.223200166396071","0.178809510722476","0.267590822069666"
"Viel zu klein","2017","Hessen","Paar mit Kind(ern)","190","0.0272064161115161","0.0202975892987001","0.0341152429243321"
"Viel zu klein","2017","Hessen","Sonstige","","","",""
"Viel zu klein","2017","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Viel zu klein","2017","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Viel zu klein","2017","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","171","0.0290462474711669","0.0203023017152089","0.0377901932271248"
"Viel zu klein","2017","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Viel zu klein","2017","Baden-Württemberg","1-Pers.-HH","","","",""
"Viel zu klein","2017","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Baden-Württemberg","Alleinerziehende","37","0.0222481917474977","0.00888571883574452","0.0356106646592508"
"Viel zu klein","2017","Baden-Württemberg","Paar mit Kind(ern)","219","0.0328492409862943","0.0271214603202186","0.0385770216523701"
"Viel zu klein","2017","Baden-Württemberg","Sonstige","40","0.091259576482059","0.0558443208616361","0.126674832102482"
"Viel zu klein","2017","Bayern","1-Pers.-HH","","","",""
"Viel zu klein","2017","Bayern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Bayern","Alleinerziehende","32","0.0493200905054825","0.0328501078484186","0.0657900731625464"
"Viel zu klein","2017","Bayern","Paar mit Kind(ern)","170","0.0220344468373038","0.017695516142031","0.0263733775325765"
"Viel zu klein","2017","Bayern","Sonstige","41","0.154794557170703","0.113726992984971","0.195862121356435"
"Viel zu klein","2017","Saarland","1-Pers.-HH","","","",""
"Viel zu klein","2017","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Saarland","Alleinerziehende","","","",""
"Viel zu klein","2017","Saarland","Paar mit Kind(ern)","","","",""
"Viel zu klein","2017","Saarland","Sonstige","","","",""
"Viel zu klein","2017","Berlin","1-Pers.-HH","","","",""
"Viel zu klein","2017","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Berlin","Alleinerziehende","","","",""
"Viel zu klein","2017","Berlin","Paar mit Kind(ern)","72","0.08249978785399","0.0622197908416762","0.102779784866304"
"Viel zu klein","2017","Berlin","Sonstige","","","",""
"Viel zu klein","2017","Brandenburg","1-Pers.-HH","","","",""
"Viel zu klein","2017","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Brandenburg","Alleinerziehende","","","",""
"Viel zu klein","2017","Brandenburg","Paar mit Kind(ern)","121","0.0977672461101063","0.0792102991015801","0.116324193118633"
"Viel zu klein","2017","Brandenburg","Sonstige","","","",""
"Viel zu klein","2017","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Viel zu klein","2017","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","2017","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Viel zu klein","2017","Mecklenburg-Vorpommern","Paar mit Kind(ern)","51","0.00970039182356035","0.000714360398437109","0.0186864232486836"
"Viel zu klein","2017","Mecklenburg-Vorpommern","Sonstige","","","",""
"Viel zu klein","2017","Sachsen","1-Pers.-HH","","","",""
"Viel zu klein","2017","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
