"beruf","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","2003","Ostdeutschland, neue Bundeslaender","weiblich","278","0.0874044380148365","0.0768735846107693","0.0979352914189036"
"In Rente oder Pension","2003","Westdeutschland, alte Bundeslaender","maennlich","1792","0.249107934121018","0.239688714365847","0.258527153876189"
"In Rente oder Pension","2003","Westdeutschland, alte Bundeslaender","weiblich","1899","0.287418209453426","0.277929294140511","0.296907124766341"
"In Rente oder Pension","2003","Ostdeutschland, neue Bundeslaender","maennlich","615","0.276837509219078","0.259602461970595","0.294072556467562"
"In Rente oder Pension","2003","Ostdeutschland, neue Bundeslaender","weiblich","805","0.381160314197904","0.36305105998953","0.399269568406278"
"Arbeitslose","2003","Westdeutschland, alte Bundeslaender","maennlich","419","0.0622706061045955","0.0570078565549361","0.0675333556542549"
"Arbeitslose","2003","Westdeutschland, alte Bundeslaender","weiblich","349","0.0456075323933279","0.041233078333096","0.0499819864535598"
"Arbeitslose","2003","Ostdeutschland, neue Bundeslaender","maennlich","321","0.139303449254918","0.125965531593639","0.152641366916196"
"Arbeitslose","2003","Ostdeutschland, neue Bundeslaender","weiblich","321","0.110528854921485","0.0988375923083922","0.122220117534578"
"Sonstige Nichterwerbspersonen","2003","Westdeutschland, alte Bundeslaender","maennlich","147","0.016154753108169","0.0134090982086035","0.0189004080077345"
"Sonstige Nichterwerbspersonen","2003","Westdeutschland, alte Bundeslaender","weiblich","1568","0.166176006812471","0.158371177242025","0.173980836382918"
"Sonstige Nichterwerbspersonen","2003","Ostdeutschland, neue Bundeslaender","maennlich","53","0.0215250514888627","0.0159348299289289","0.0271152730487965"
"Sonstige Nichterwerbspersonen","2003","Ostdeutschland, neue Bundeslaender","weiblich","113","0.0416887604460948","0.0342359439080712","0.0491415769841185"
"Beamte","2003","Westdeutschland, alte Bundeslaender","maennlich","513","0.046349091434091","0.0417703331481748","0.0509278497200072"
"Beamte","2003","Westdeutschland, alte Bundeslaender","weiblich","364","0.0235524875480173","0.0203727965749167","0.0267321785211179"
"Beamte","2003","Ostdeutschland, neue Bundeslaender","maennlich","79","0.0259108369739949","0.0197912495623571","0.0320304243856327"
"Beamte","2003","Ostdeutschland, neue Bundeslaender","weiblich","42","0.00691157039920122","0.00382241342364636","0.0100007273747561"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Westdeutschland, alte Bundeslaender","maennlich","936","0.129395727796032","0.121988383412324","0.13680307217974"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Westdeutschland, alte Bundeslaender","weiblich","1571","0.187900809714921","0.179603254851723","0.196198364578119"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Ostdeutschland, neue Bundeslaender","maennlich","260","0.107542965569781","0.0953989378647219","0.11968699327484"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Ostdeutschland, neue Bundeslaender","weiblich","391","0.130283536853034","0.117654217689725","0.142912856016343"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Westdeutschland, alte Bundeslaender","maennlich","2522","0.31155021008652","0.301329234976493","0.321771185196548"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Westdeutschland, alte Bundeslaender","weiblich","1828","0.192131937361833","0.183763367059811","0.200500507663855"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Ostdeutschland, neue Bundeslaender","maennlich","764","0.278186797275494","0.260621368530507","0.295752226020481"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Ostdeutschland, neue Bundeslaender","weiblich","702","0.209384709236373","0.194119547518445","0.224649870954301"
"Selbstständige/ManagerInnen","2004","Westdeutschland, alte Bundeslaender","maennlich","922","0.0988867539312219","0.09229879447244","0.105474713390004"
"Selbstständige/ManagerInnen","2004","Westdeutschland, alte Bundeslaender","weiblich","381","0.0368828842402817","0.0328794448650662","0.0408863236154971"
"Selbstständige/ManagerInnen","2004","Ostdeutschland, neue Bundeslaender","maennlich","220","0.0793868883248754","0.0687896901886911","0.0899840864610597"
"Selbstständige/ManagerInnen","2004","Ostdeutschland, neue Bundeslaender","weiblich","109","0.0308651153272279","0.0243761957964693","0.0373540348579864"
"In Ausbildung","2004","Westdeutschland, alte Bundeslaender","maennlich","701","0.0811027202603364","0.0750779101403571","0.0871275303803157"
"In Ausbildung","2004","Westdeutschland, alte Bundeslaender","weiblich","680","0.0657344517015377","0.0604704871305403","0.0709984162725352"
"In Ausbildung","2004","Ostdeutschland, neue Bundeslaender","maennlich","235","0.0743771288210272","0.06409187935524","0.0846623782868144"
"In Ausbildung","2004","Ostdeutschland, neue Bundeslaender","weiblich","281","0.0917723718791607","0.0809405962401451","0.102604147518176"
"In Rente oder Pension","2004","Westdeutschland, alte Bundeslaender","maennlich","1748","0.248466275053914","0.238929530888273","0.258003019219555"
"In Rente oder Pension","2004","Westdeutschland, alte Bundeslaender","weiblich","1895","0.293246173203384","0.283576060646821","0.302916285759946"
"In Rente oder Pension","2004","Ostdeutschland, neue Bundeslaender","maennlich","615","0.282870985680398","0.265215855037564","0.300526116323232"
"In Rente oder Pension","2004","Ostdeutschland, neue Bundeslaender","weiblich","794","0.378893678145688","0.360692982911275","0.3970943733801"
"Arbeitslose","2004","Westdeutschland, alte Bundeslaender","maennlich","437","0.0675186868813991","0.0619810530784009","0.0730563206843973"
"Arbeitslose","2004","Westdeutschland, alte Bundeslaender","weiblich","373","0.0500205299894289","0.0453901938209761","0.0546508661578816"
"Arbeitslose","2004","Ostdeutschland, neue Bundeslaender","maennlich","293","0.139445612355174","0.125866553358412","0.153024671351937"
"Arbeitslose","2004","Ostdeutschland, neue Bundeslaender","weiblich","293","0.111370205737963","0.0995672366606145","0.123173174815311"
"Sonstige Nichterwerbspersonen","2004","Westdeutschland, alte Bundeslaender","maennlich","127","0.0173609090875727","0.0144783685698637","0.0202434496052817"
"Sonstige Nichterwerbspersonen","2004","Westdeutschland, alte Bundeslaender","weiblich","1443","0.152041743437642","0.14441481054436","0.159668676330923"
"Sonstige Nichterwerbspersonen","2004","Ostdeutschland, neue Bundeslaender","maennlich","40","0.014430528815347","0.00975573101444575","0.0191053266162483"
"Sonstige Nichterwerbspersonen","2004","Ostdeutschland, neue Bundeslaender","weiblich","118","0.0405945038031416","0.0331902543340381","0.0479987532722452"
"Beamte","2004","Westdeutschland, alte Bundeslaender","maennlich","494","0.0457187169030039","0.0411089667200636","0.0503284670859441"
"Beamte","2004","Westdeutschland, alte Bundeslaender","weiblich","343","0.0220414703509727","0.0189228553134138","0.0251600853885317"
"Beamte","2004","Ostdeutschland, neue Bundeslaender","maennlich","73","0.0237590931579037","0.017789131832155","0.0297290544836525"
"Beamte","2004","Ostdeutschland, neue Bundeslaender","weiblich","41","0.00683587901741218","0.00374448744911999","0.00992727058570437"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Westdeutschland, alte Bundeslaender","maennlich","858","0.136303438096133","0.128525805115293","0.144081071076973"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Westdeutschland, alte Bundeslaender","weiblich","1514","0.191740146787271","0.183211162540728","0.200269131033814"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Ostdeutschland, neue Bundeslaender","maennlich","223","0.0993398218829464","0.0874273142831243","0.111252329482769"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Ostdeutschland, neue Bundeslaender","weiblich","343","0.123900381301632","0.111294324990482","0.136506437612782"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Westdeutschland, alte Bundeslaender","maennlich","2441","0.316535884424369","0.305992433544507","0.32707933530423"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Westdeutschland, alte Bundeslaender","weiblich","1762","0.198462737235207","0.189821685054859","0.207103789415555"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Ostdeutschland, neue Bundeslaender","maennlich","749","0.283022536686829","0.265082460478469","0.300962612895189"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Ostdeutschland, neue Bundeslaender","weiblich","667","0.203647744797436","0.188239307857038","0.219056181737834"
"Selbstständige/ManagerInnen","2005","Westdeutschland, alte Bundeslaender","maennlich","799","0.0908771882507192","0.0843616220309629","0.0973927544704755"
"Selbstständige/ManagerInnen","2005","Westdeutschland, alte Bundeslaender","weiblich","378","0.0355209863452371","0.0315108957879816","0.0395310769024925"
"Selbstständige/ManagerInnen","2005","Ostdeutschland, neue Bundeslaender","maennlich","208","0.0753125372815683","0.064802793077281","0.0858222814858556"
"Selbstständige/ManagerInnen","2005","Ostdeutschland, neue Bundeslaender","weiblich","117","0.0386156405926958","0.0312434539170278","0.0459878272683637"
"In Ausbildung","2005","Westdeutschland, alte Bundeslaender","maennlich","640","0.0798835425803172","0.07373795372717","0.0860291314334644"
"In Ausbildung","2005","Westdeutschland, alte Bundeslaender","weiblich","665","0.0698153606168014","0.0642942638975419","0.0753364573360609"
"In Ausbildung","2005","Ostdeutschland, neue Bundeslaender","maennlich","234","0.0948163623193659","0.0831490448896118","0.10648367974912"
"In Ausbildung","2005","Ostdeutschland, neue Bundeslaender","weiblich","249","0.0878891815437418","0.0770559583919447","0.0987224046955389"
"In Rente oder Pension","2005","Westdeutschland, alte Bundeslaender","maennlich","1712","0.241494099898813","0.231792436811447","0.251195762986179"
"In Rente oder Pension","2005","Westdeutschland, alte Bundeslaender","weiblich","1885","0.282342031940082","0.272589625239814","0.292094438640351"
"In Rente oder Pension","2005","Ostdeutschland, neue Bundeslaender","maennlich","620","0.272844372068076","0.255105246557036","0.290583497579116"
"In Rente oder Pension","2005","Ostdeutschland, neue Bundeslaender","weiblich","784","0.370408828772314","0.351931628967317","0.38888602857731"
"Arbeitslose","2005","Westdeutschland, alte Bundeslaender","maennlich","426","0.0703345402094435","0.0645381032238394","0.0761309771950476"
"Arbeitslose","2005","Westdeutschland, alte Bundeslaender","weiblich","340","0.0481507605672923","0.0435125448846112","0.0527889762499735"
"Arbeitslose","2005","Ostdeutschland, neue Bundeslaender","maennlich","288","0.14146559307819","0.127586365839895","0.155344820316486"
"Arbeitslose","2005","Ostdeutschland, neue Bundeslaender","weiblich","284","0.117834901674967","0.105498795935373","0.130171007414561"
"Sonstige Nichterwerbspersonen","2005","Westdeutschland, alte Bundeslaender","maennlich","129","0.0162764913260336","0.0134081530700735","0.0191448295819937"
"Sonstige Nichterwerbspersonen","2005","Westdeutschland, alte Bundeslaender","weiblich","1311","0.14955749771657","0.141830836792719","0.157284158640421"
"Sonstige Nichterwerbspersonen","2005","Ostdeutschland, neue Bundeslaender","maennlich","30","0.0105007278851118","0.00644117257098287","0.0145602831992407"
"Sonstige Nichterwerbspersonen","2005","Ostdeutschland, neue Bundeslaender","weiblich","134","0.0492032841808542","0.0409275399875746","0.0574790283741339"
"Beamte","2005","Westdeutschland, alte Bundeslaender","maennlich","471","0.048294815214172","0.0434350541557974","0.0531545762725467"
"Beamte","2005","Westdeutschland, alte Bundeslaender","weiblich","329","0.0244104787915387","0.0210670891465895","0.0277538684364878"
"Beamte","2005","Ostdeutschland, neue Bundeslaender","maennlich","70","0.0226980487979122","0.0167664786991895","0.0286296188966349"
"Beamte","2005","Ostdeutschland, neue Bundeslaender","weiblich","46","0.00850003713635859","0.00498748371211048","0.0120125905606067"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Westdeutschland, alte Bundeslaender","maennlich","877","0.127847184269961","0.120559529643924","0.135134838895998"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Westdeutschland, alte Bundeslaender","weiblich","1527","0.179467794727489","0.171487676256308","0.187447913198671"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Ostdeutschland, neue Bundeslaender","maennlich","236","0.0965147272019703","0.0851400416812463","0.107889412722694"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Ostdeutschland, neue Bundeslaender","weiblich","368","0.12310605665922","0.11093628805442","0.13527582526402"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Westdeutschland, alte Bundeslaender","maennlich","2555","0.320975671982485","0.310786834601301","0.331164509363669"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Westdeutschland, alte Bundeslaender","weiblich","1961","0.199990882082508","0.191672845494923","0.208308918670093"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Ostdeutschland, neue Bundeslaender","maennlich","771","0.283808338884717","0.266441960005104","0.301174717764329"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Ostdeutschland, neue Bundeslaender","weiblich","706","0.201645338837267","0.186783891676693","0.216506785997842"
"Selbstständige/ManagerInnen","2006","Westdeutschland, alte Bundeslaender","maennlich","906","0.0940903950303008","0.0877186119366123","0.100462178123989"
"Selbstständige/ManagerInnen","2006","Westdeutschland, alte Bundeslaender","weiblich","431","0.0382450855996111","0.0342567813093001","0.0422333898899221"
"Selbstständige/ManagerInnen","2006","Ostdeutschland, neue Bundeslaender","maennlich","225","0.0830370308983034","0.0724079950822033","0.0936660667144034"
"Selbstständige/ManagerInnen","2006","Ostdeutschland, neue Bundeslaender","weiblich","135","0.0512087006600728","0.0430442625679847","0.059373138752161"
"In Ausbildung","2006","Westdeutschland, alte Bundeslaender","maennlich","569","0.0696627758923398","0.064106721455427","0.0752188303292527"
"In Ausbildung","2006","Westdeutschland, alte Bundeslaender","weiblich","586","0.0621831876702469","0.0571613374243918","0.0672050379161021"
"In Ausbildung","2006","Ostdeutschland, neue Bundeslaender","maennlich","194","0.0709720740172255","0.0610810740913957","0.0808630739430554"
"In Ausbildung","2006","Ostdeutschland, neue Bundeslaender","weiblich","226","0.0726956262762357","0.0630787424299555","0.082312510122516"
"In Rente oder Pension","2006","Westdeutschland, alte Bundeslaender","maennlich","1978","0.241829423327102","0.232484323642719","0.251174523011485"
"In Rente oder Pension","2006","Westdeutschland, alte Bundeslaender","weiblich","2142","0.287424554477365","0.278013341105295","0.296835767849434"
"In Rente oder Pension","2006","Ostdeutschland, neue Bundeslaender","maennlich","705","0.274601449223498","0.257409630622501","0.291793267824494"
"In Rente oder Pension","2006","Ostdeutschland, neue Bundeslaender","weiblich","864","0.364992347526114","0.347160331967791","0.382824363084436"
"Arbeitslose","2006","Westdeutschland, alte Bundeslaender","maennlich","436","0.0643932765812442","0.0590363852764474","0.0697501678860411"
"Arbeitslose","2006","Westdeutschland, alte Bundeslaender","weiblich","409","0.0554234150645251","0.0506653158995938","0.0601815142294564"
"Arbeitslose","2006","Ostdeutschland, neue Bundeslaender","maennlich","298","0.132532628531818","0.119471820514764","0.145593436548872"
"Arbeitslose","2006","Ostdeutschland, neue Bundeslaender","weiblich","294","0.110224827826656","0.0986250697549306","0.121824585898381"
"Sonstige Nichterwerbspersonen","2006","Westdeutschland, alte Bundeslaender","maennlich","253","0.0336219034759193","0.0296879375622414","0.0375558693895972"
"Sonstige Nichterwerbspersonen","2006","Westdeutschland, alte Bundeslaender","weiblich","1494","0.153801712190858","0.14629957647817","0.161303847903545"
"Sonstige Nichterwerbspersonen","2006","Ostdeutschland, neue Bundeslaender","maennlich","90","0.0337875461354117","0.0268277469777167","0.0407473452931068"
"Sonstige Nichterwerbspersonen","2006","Ostdeutschland, neue Bundeslaender","weiblich","156","0.0654136175399019","0.0562553593410552","0.0745718757387487"
"Beamte","2006","Westdeutschland, alte Bundeslaender","maennlich","491","0.0475793694406478","0.0429334717336913","0.0522252671476042"
"Beamte","2006","Westdeutschland, alte Bundeslaender","weiblich","333","0.0234633681873968","0.0203155640101882","0.0266111723646053"
"Beamte","2006","Ostdeutschland, neue Bundeslaender","maennlich","70","0.0247462051070569","0.0187621553725932","0.0307302548415207"
"Beamte","2006","Ostdeutschland, neue Bundeslaender","weiblich","51","0.0107134846745329","0.00690023276521964","0.0145267365838462"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Westdeutschland, alte Bundeslaender","maennlich","894","0.135520614753539","0.127787650791588","0.143253578715489"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Westdeutschland, alte Bundeslaender","weiblich","1523","0.193516850514542","0.185015323516176","0.202018377512909"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Ostdeutschland, neue Bundeslaender","maennlich","256","0.121729873153236","0.108803705274872","0.134656041031601"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Ostdeutschland, neue Bundeslaender","weiblich","372","0.135671512488313","0.122636034096537","0.148706990880089"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Westdeutschland, alte Bundeslaender","maennlich","2397","0.328289854343844","0.317680580274868","0.338899128412819"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Westdeutschland, alte Bundeslaender","weiblich","1803","0.200416021292591","0.191801361012086","0.209030681573096"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Ostdeutschland, neue Bundeslaender","maennlich","743","0.28924322521267","0.271318634266888","0.307167816158453"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Ostdeutschland, neue Bundeslaender","weiblich","677","0.212010517411156","0.196451500938873","0.227569533883439"
"Selbstständige/ManagerInnen","2007","Westdeutschland, alte Bundeslaender","maennlich","819","0.089409151576302","0.0829627313668722","0.0958555717857319"
"Selbstständige/ManagerInnen","2007","Westdeutschland, alte Bundeslaender","weiblich","394","0.0361175171622932","0.0321022829459254","0.040132751378661"
"Selbstständige/ManagerInnen","2007","Ostdeutschland, neue Bundeslaender","maennlich","201","0.0745293639443234","0.0641468581768655","0.0849118697117813"
"Selbstständige/ManagerInnen","2007","Ostdeutschland, neue Bundeslaender","weiblich","122","0.0417282746355643","0.0341162045504552","0.0493403447206734"
"In Ausbildung","2007","Westdeutschland, alte Bundeslaender","maennlich","501","0.0649773113005846","0.0594085586635568","0.0705460639376125"
"In Ausbildung","2007","Westdeutschland, alte Bundeslaender","weiblich","551","0.0581959784316077","0.0531578799419846","0.0632340769212309"
"In Ausbildung","2007","Ostdeutschland, neue Bundeslaender","maennlich","214","0.0766266166560328","0.0661109780365271","0.0871422552755386"
"In Ausbildung","2007","Ostdeutschland, neue Bundeslaender","weiblich","208","0.0776847019861443","0.0674952533307981","0.0878741506414906"
"In Rente oder Pension","2007","Westdeutschland, alte Bundeslaender","maennlich","1868","0.24570981483663","0.235983541626326","0.255436088046934"
"In Rente oder Pension","2007","Westdeutschland, alte Bundeslaender","weiblich","2066","0.291709618810871","0.281927770075169","0.301491467546573"
"In Rente oder Pension","2007","Ostdeutschland, neue Bundeslaender","maennlich","680","0.276120749521532","0.258446550643388","0.293794948399676"
"In Rente oder Pension","2007","Ostdeutschland, neue Bundeslaender","weiblich","822","0.362431021009289","0.344132352171235","0.380729689847343"
"Arbeitslose","2007","Westdeutschland, alte Bundeslaender","maennlich","317","0.0532978601142984","0.0482229594042289","0.058372760824368"
"Arbeitslose","2007","Westdeutschland, alte Bundeslaender","weiblich","355","0.0523908746170622","0.0475959438893335","0.0571858053447909"
"Arbeitslose","2007","Ostdeutschland, neue Bundeslaender","maennlich","232","0.110322518740561","0.0979372471310642","0.122707790350058"
"Arbeitslose","2007","Ostdeutschland, neue Bundeslaender","weiblich","262","0.107482212327415","0.0956920450787964","0.119272379576034"
"Sonstige Nichterwerbspersonen","2007","Westdeutschland, alte Bundeslaender","maennlich","267","0.0343172711705014","0.030204452244759","0.0384300900962438"
"Sonstige Nichterwerbspersonen","2007","Westdeutschland, alte Bundeslaender","weiblich","1278","0.139881921382285","0.132417438466249","0.147346404298322"
"Sonstige Nichterwerbspersonen","2007","Ostdeutschland, neue Bundeslaender","maennlich","69","0.0277410420246385","0.0212485785732684","0.0342335054760086"
"Sonstige Nichterwerbspersonen","2007","Ostdeutschland, neue Bundeslaender","weiblich","133","0.0480385676786493","0.039898126752829","0.0561790086044695"
"Beamte","2007","Westdeutschland, alte Bundeslaender","maennlich","463","0.048478121904301","0.0436258149485446","0.0533304288600573"
"Beamte","2007","Westdeutschland, alte Bundeslaender","weiblich","325","0.0277712177887472","0.0242351417534218","0.0313072938240725"
"Beamte","2007","Ostdeutschland, neue Bundeslaender","maennlich","63","0.023686610747006","0.0176748285779479","0.029698392916064"
"Beamte","2007","Ostdeutschland, neue Bundeslaender","weiblich","55","0.0149531924634692","0.0103332281312725","0.0195731567956658"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Westdeutschland, alte Bundeslaender","maennlich","821","0.140327308854797","0.132212820833096","0.148441796876499"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Westdeutschland, alte Bundeslaender","weiblich","1399","0.194465644495684","0.185672624653118","0.203258664338249"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Ostdeutschland, neue Bundeslaender","maennlich","264","0.135465394147112","0.121575811654408","0.149354976639815"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Ostdeutschland, neue Bundeslaender","weiblich","365","0.153412932611092","0.139260599960383","0.167565265261801"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Westdeutschland, alte Bundeslaender","maennlich","2313","0.336071141768466","0.325035442845144","0.347106840691787"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Westdeutschland, alte Bundeslaender","weiblich","1805","0.216107652968269","0.206963618353156","0.225251687583381"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Ostdeutschland, neue Bundeslaender","maennlich","691","0.287145472728753","0.268782826776648","0.305508118680858"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Ostdeutschland, neue Bundeslaender","weiblich","659","0.222545138497115","0.206210562160969","0.238879714833262"
"Selbstständige/ManagerInnen","2008","Westdeutschland, alte Bundeslaender","maennlich","720","0.083148887215036","0.0766982727117855","0.0895995017182865"
"Selbstständige/ManagerInnen","2008","Westdeutschland, alte Bundeslaender","weiblich","383","0.0383766725041433","0.0341088069600373","0.0426445380482494"
"Selbstständige/ManagerInnen","2008","Ostdeutschland, neue Bundeslaender","maennlich","204","0.0860240343549489","0.0746435404944574","0.0974045282154403"
"Selbstständige/ManagerInnen","2008","Ostdeutschland, neue Bundeslaender","weiblich","112","0.0386204725992266","0.0310535820182289","0.0461873631802242"
"In Ausbildung","2008","Westdeutschland, alte Bundeslaender","maennlich","494","0.0687233933513059","0.0628130174308891","0.0746337692717226"
"In Ausbildung","2008","Westdeutschland, alte Bundeslaender","weiblich","531","0.060431014511599","0.0551371983595372","0.0657248306636609"
"In Ausbildung","2008","Ostdeutschland, neue Bundeslaender","maennlich","192","0.0728312757855409","0.0622844405018921","0.0833781110691897"
"In Ausbildung","2008","Ostdeutschland, neue Bundeslaender","weiblich","194","0.0788304094034142","0.0682481619046437","0.0894126569021847"
"In Rente oder Pension","2008","Westdeutschland, alte Bundeslaender","maennlich","1804","0.244394672026171","0.234355062258194","0.254434281794148"
"In Rente oder Pension","2008","Westdeutschland, alte Bundeslaender","weiblich","1983","0.29341336921928","0.283297639127978","0.303529099310582"
"In Rente oder Pension","2008","Ostdeutschland, neue Bundeslaender","maennlich","664","0.273586821035215","0.255493292822621","0.291680349247808"
"In Rente oder Pension","2008","Ostdeutschland, neue Bundeslaender","weiblich","772","0.344558971515904","0.32589690125711","0.363221041774699"
"Arbeitslose","2008","Westdeutschland, alte Bundeslaender","maennlich","254","0.0459748228676904","0.0410819558745204","0.0508676898608605"
"Arbeitslose","2008","Westdeutschland, alte Bundeslaender","weiblich","276","0.041961066708659","0.037506664642155","0.0464154687751631"
"Arbeitslose","2008","Ostdeutschland, neue Bundeslaender","maennlich","211","0.102477360916945","0.0901684255779168","0.114786296255974"
"Arbeitslose","2008","Ostdeutschland, neue Bundeslaender","weiblich","224","0.100297694386987","0.0885011143450581","0.112094274428916"
"Sonstige Nichterwerbspersonen","2008","Westdeutschland, alte Bundeslaender","maennlich","222","0.0339609846651225","0.0297293230708778","0.0381926462593672"
"Sonstige Nichterwerbspersonen","2008","Westdeutschland, alte Bundeslaender","weiblich","1105","0.129553734107397","0.122093189582146","0.137014278632647"
"Sonstige Nichterwerbspersonen","2008","Ostdeutschland, neue Bundeslaender","maennlich","46","0.0183300591165283","0.0128856782726056","0.023774439960451"
"Sonstige Nichterwerbspersonen","2008","Ostdeutschland, neue Bundeslaender","weiblich","115","0.0503648930897351","0.0417766650757963","0.058953121103674"
"Beamte","2008","Westdeutschland, alte Bundeslaender","maennlich","410","0.0473987892514111","0.042434436329176","0.0523631421736461"
"Beamte","2008","Westdeutschland, alte Bundeslaender","weiblich","301","0.0256908454849697","0.0221759520226424","0.0292057389472969"
"Beamte","2008","Ostdeutschland, neue Bundeslaender","maennlich","60","0.0241395819149573","0.0179102346574338","0.0303689291724807"
"Beamte","2008","Ostdeutschland, neue Bundeslaender","weiblich","50","0.0113694878965257","0.00720608266036687","0.0155328931326845"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2009","Westdeutschland, alte Bundeslaender","maennlich","725","0.134826090504079","0.1265536732154","0.143098507792758"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2009","Westdeutschland, alte Bundeslaender","weiblich","1322","0.192183714047421","0.183071162796016","0.201296265298825"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2009","Ostdeutschland, neue Bundeslaender","maennlich","243","0.118688185509195","0.105191911770754","0.132184459247637"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2009","Ostdeutschland, neue Bundeslaender","weiblich","356","0.154384898316915","0.139868850647604","0.168900945986226"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2009","Westdeutschland, alte Bundeslaender","maennlich","2105","0.332153009684534","0.320745224403779","0.34356079496529"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2009","Westdeutschland, alte Bundeslaender","weiblich","1677","0.220550197690895","0.210961200488086","0.230139194893704"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2009","Ostdeutschland, neue Bundeslaender","maennlich","670","0.296283118944774","0.277228609366535","0.315337628523014"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2009","Ostdeutschland, neue Bundeslaender","weiblich","628","0.228594188428392","0.21172346684907","0.245464910007714"
"Selbstständige/ManagerInnen","2009","Westdeutschland, alte Bundeslaender","maennlich","668","0.0814509365774533","0.074825828365956","0.0880760447889505"
"Selbstständige/ManagerInnen","2009","Westdeutschland, alte Bundeslaender","weiblich","368","0.0423223189975597","0.0376662457714273","0.0469783922236921"
"Selbstständige/ManagerInnen","2009","Ostdeutschland, neue Bundeslaender","maennlich","186","0.0959377963992158","0.0836481506944915","0.10822744210394"
"Selbstständige/ManagerInnen","2009","Ostdeutschland, neue Bundeslaender","weiblich","114","0.0449170361687649","0.0365958410120501","0.0532382313254797"
"In Ausbildung","2009","Westdeutschland, alte Bundeslaender","maennlich","501","0.0808187695053994","0.0742171506553603","0.0874203883554384"
"In Ausbildung","2009","Westdeutschland, alte Bundeslaender","weiblich","461","0.0598052542394551","0.0543211718464756","0.0652893366324346"
"In Ausbildung","2009","Ostdeutschland, neue Bundeslaender","maennlich","171","0.0693168744557243","0.0587178536972082","0.0799158952142404"
"In Ausbildung","2009","Ostdeutschland, neue Bundeslaender","weiblich","154","0.0705403182958764","0.0602532032264913","0.0808274333652614"
"In Rente oder Pension","2009","Westdeutschland, alte Bundeslaender","maennlich","1675","0.239050554926521","0.228720169244632","0.24938094060841"
"In Rente oder Pension","2009","Westdeutschland, alte Bundeslaender","weiblich","1874","0.293150138687802","0.28262242582804","0.303677851547565"
"In Rente oder Pension","2009","Ostdeutschland, neue Bundeslaender","maennlich","639","0.267876676068038","0.249396550872979","0.286356801263097"
