"beruf","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","indirekter Migrationshintergrund","maennlich","216","0.332056863148948","0.294835994057799","0.369277732240097"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","indirekter Migrationshintergrund","weiblich","188","0.265659834335332","0.234091565887904","0.297228102782759"
"Selbstständige/ManagerInnen","2012","kein Migrationshintergrund","maennlich","1113","0.0904192576343254","0.0850240982476362","0.0958144170210146"
"Selbstständige/ManagerInnen","2012","kein Migrationshintergrund","weiblich","659","0.0466783643859558","0.043041780961309","0.0503149478106026"
"Selbstständige/ManagerInnen","2012","direkter Migrationshintergrund","maennlich","103","0.0746473290586848","0.0606842947120295","0.0886103634053401"
"Selbstständige/ManagerInnen","2012","direkter Migrationshintergrund","weiblich","66","0.0384783981012101","0.0293376035285571","0.0476191926738631"
"Selbstständige/ManagerInnen","2012","indirekter Migrationshintergrund","maennlich","40","0.043752877250551","0.0275870135466312","0.0599187409544708"
"Selbstständige/ManagerInnen","2012","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2012","kein Migrationshintergrund","maennlich","682","0.0628567596441129","0.0582907989848144","0.0674227203034115"
"In Ausbildung","2012","kein Migrationshintergrund","weiblich","738","0.0532514827003537","0.0493806964981219","0.0571222689025856"
"In Ausbildung","2012","direkter Migrationshintergrund","maennlich","48","0.0349253293406331","0.0251716215136418","0.0446790371676243"
"In Ausbildung","2012","direkter Migrationshintergrund","weiblich","81","0.0524814092942967","0.0418841747023902","0.0630786438862032"
"In Ausbildung","2012","indirekter Migrationshintergrund","maennlich","126","0.219437096914325","0.186727927871542","0.252146265957108"
"In Ausbildung","2012","indirekter Migrationshintergrund","weiblich","133","0.184189015178222","0.156483526932591","0.211894503423852"
"In Rente oder Pension","2012","kein Migrationshintergrund","maennlich","2733","0.270725936770486","0.262366760198159","0.279085113342812"
"In Rente oder Pension","2012","kein Migrationshintergrund","weiblich","2994","0.331513153655022","0.323397699462247","0.339628607847798"
"In Rente oder Pension","2012","direkter Migrationshintergrund","maennlich","245","0.224954451742625","0.202770958408499","0.247137945076751"
"In Rente oder Pension","2012","direkter Migrationshintergrund","weiblich","243","0.197374619499673","0.178459981604344","0.216289257395002"
"In Rente oder Pension","2012","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2012","kein Migrationshintergrund","maennlich","512","0.0490639702906097","0.0450003775292445","0.0531275630519749"
"Arbeitslose","2012","kein Migrationshintergrund","weiblich","745","0.0410217060810044","0.0376024843648077","0.0444409277972011"
"Arbeitslose","2012","direkter Migrationshintergrund","maennlich","115","0.077605375019774","0.0633911459134588","0.0918196041260893"
"Arbeitslose","2012","direkter Migrationshintergrund","weiblich","153","0.0685244012763808","0.0565182364779558","0.0805305660748059"
"Arbeitslose","2012","indirekter Migrationshintergrund","maennlich","37","0.0678558223042121","0.047979060301199","0.0877325843072253"
"Arbeitslose","2012","indirekter Migrationshintergrund","weiblich","58","0.0768456749076074","0.0578092215225483","0.0958821282926664"
"Sonstige Nichterwerbspersonen","2012","kein Migrationshintergrund","maennlich","354","0.0246735116417596","0.0217551193184711","0.027591903965048"
"Sonstige Nichterwerbspersonen","2012","kein Migrationshintergrund","weiblich","1535","0.0837080916336353","0.0789337151596638","0.0884824681076068"
"Sonstige Nichterwerbspersonen","2012","direkter Migrationshintergrund","maennlich","37","0.0295641265316845","0.0205653187373839","0.038562934325985"
"Sonstige Nichterwerbspersonen","2012","direkter Migrationshintergrund","weiblich","410","0.188914939537896","0.170312826157554","0.207517052918238"
"Sonstige Nichterwerbspersonen","2012","indirekter Migrationshintergrund","maennlich","62","0.108260078823048","0.083703729240385","0.132816428405712"
"Sonstige Nichterwerbspersonen","2012","indirekter Migrationshintergrund","weiblich","171","0.166675955282785","0.140039121311009","0.193312789254562"
"Beamte","2012","kein Migrationshintergrund","maennlich","581","0.050088267216915","0.0459846880890288","0.0541918463448013"
"Beamte","2012","kein Migrationshintergrund","weiblich","509","0.033080671723496","0.0299974958714671","0.036163847575525"
"Beamte","2012","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2012","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","kein Migrationshintergrund","maennlich","1146","0.110114977320699","0.104077268338283","0.116152686303116"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","kein Migrationshintergrund","weiblich","2137","0.156385736178646","0.149956292704901","0.162815179652391"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","direkter Migrationshintergrund","maennlich","980","0.294791599337648","0.278145311765982","0.311437886909314"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","direkter Migrationshintergrund","weiblich","1099","0.307242656288725","0.291999679709313","0.322485632868136"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","indirekter Migrationshintergrund","maennlich","190","0.183265442755766","0.15991997299838","0.206610912513151"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","indirekter Migrationshintergrund","weiblich","224","0.190982768990485","0.168411233351451","0.213554304629518"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","kein Migrationshintergrund","maennlich","3544","0.336259342713215","0.327147243891647","0.345371441534783"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","kein Migrationshintergrund","weiblich","3416","0.251685143942853","0.244003152301509","0.259367135584198"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","direkter Migrationshintergrund","maennlich","791","0.271546021740412","0.255308345240602","0.287783698240222"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","direkter Migrationshintergrund","weiblich","592","0.163502375423728","0.151283454705169","0.175721296142288"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","indirekter Migrationshintergrund","maennlich","326","0.326398636428504","0.298104430639874","0.354692842217134"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","indirekter Migrationshintergrund","weiblich","279","0.259740600586344","0.234561105693257","0.284920095479431"
"Selbstständige/ManagerInnen","2013","kein Migrationshintergrund","maennlich","1022","0.0863511259323245","0.0809335414222853","0.0917687104423638"
"Selbstständige/ManagerInnen","2013","kein Migrationshintergrund","weiblich","639","0.0497773712605142","0.0459276302005468","0.0536271123204817"
"Selbstständige/ManagerInnen","2013","direkter Migrationshintergrund","maennlich","192","0.0693095839459762","0.0600370086296086","0.0785821592623439"
"Selbstständige/ManagerInnen","2013","direkter Migrationshintergrund","weiblich","150","0.0451830873817135","0.0383205225441731","0.052045652219254"
"Selbstständige/ManagerInnen","2013","indirekter Migrationshintergrund","maennlich","83","0.0564818611784998","0.0425518492727794","0.0704118730842201"
"Selbstständige/ManagerInnen","2013","indirekter Migrationshintergrund","weiblich","46","0.034951691506865","0.0244055461103845","0.0454978369033455"
"In Ausbildung","2013","kein Migrationshintergrund","maennlich","723","0.0683233941312017","0.0634570889389383","0.0731896993234651"
"In Ausbildung","2013","kein Migrationshintergrund","weiblich","719","0.0532501031693112","0.0492756195084969","0.0572245868301255"
"In Ausbildung","2013","direkter Migrationshintergrund","maennlich","146","0.040300892960258","0.0331208675261633","0.0474809183943528"
"In Ausbildung","2013","direkter Migrationshintergrund","weiblich","221","0.0486516613656671","0.0415435032914906","0.0557598194398435"
"In Ausbildung","2013","indirekter Migrationshintergrund","maennlich","244","0.210350159845445","0.185757213613103","0.234943106077787"
"In Ausbildung","2013","indirekter Migrationshintergrund","weiblich","211","0.185348893704869","0.163035483306796","0.207662304102941"
"In Rente oder Pension","2013","kein Migrationshintergrund","maennlich","2570","0.276793749163104","0.268164137446648","0.28542336087956"
"In Rente oder Pension","2013","kein Migrationshintergrund","weiblich","2859","0.340693414007332","0.332304061713895","0.349082766300769"
"In Rente oder Pension","2013","direkter Migrationshintergrund","maennlich","287","0.189268103504805","0.174966706990547","0.203569500019064"
"In Rente oder Pension","2013","direkter Migrationshintergrund","weiblich","284","0.174949572898905","0.162396930764486","0.187502215033324"
"In Rente oder Pension","2013","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2013","kein Migrationshintergrund","maennlich","443","0.0471360857850852","0.0430484308368362","0.0512237407333342"
"Arbeitslose","2013","kein Migrationshintergrund","weiblich","691","0.0385430689295598","0.0351355292709741","0.0419506085881455"
"Arbeitslose","2013","direkter Migrationshintergrund","maennlich","349","0.092364189482217","0.0817933683115735","0.102935010652861"
"Arbeitslose","2013","direkter Migrationshintergrund","weiblich","397","0.0836770097589455","0.0745281741267704","0.0928258453911206"
"Arbeitslose","2013","indirekter Migrationshintergrund","maennlich","89","0.0845060599805905","0.0677221351829947","0.101289984778186"
"Arbeitslose","2013","indirekter Migrationshintergrund","weiblich","97","0.0898564588913363","0.0734348870764915","0.106278030706181"
"Sonstige Nichterwerbspersonen","2013","kein Migrationshintergrund","maennlich","335","0.0258637078743577","0.022802186572043","0.0289252291766724"
"Sonstige Nichterwerbspersonen","2013","kein Migrationshintergrund","weiblich","1312","0.0774828631615877","0.0727503382646474","0.0822153880585279"
"Sonstige Nichterwerbspersonen","2013","direkter Migrationshintergrund","maennlich","120","0.0353538675732725","0.0286116372902457","0.0420960978562993"
"Sonstige Nichterwerbspersonen","2013","direkter Migrationshintergrund","weiblich","763","0.174117468717345","0.161588400607659","0.186646536827031"
"Sonstige Nichterwerbspersonen","2013","indirekter Migrationshintergrund","maennlich","99","0.0975190474513603","0.0796177046660723","0.115420390236648"
"Sonstige Nichterwerbspersonen","2013","indirekter Migrationshintergrund","weiblich","264","0.186280590071889","0.163923963715473","0.208637216428306"
"Beamte","2013","kein Migrationshintergrund","maennlich","543","0.0491576170800121","0.0449876588216016","0.0533275753384227"
"Beamte","2013","kein Migrationshintergrund","weiblich","487","0.0321822993501959","0.0290583198782726","0.0353062788221192"
"Beamte","2013","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2013","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2013","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","kein Migrationshintergrund","maennlich","985","0.10675725980218","0.100544301464275","0.112970218140084"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","kein Migrationshintergrund","weiblich","1856","0.154636816567184","0.147913722671204","0.161359910463163"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","direkter Migrationshintergrund","maennlich","742","0.285815568964872","0.267564303077216","0.304066834852529"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","direkter Migrationshintergrund","weiblich","879","0.29876281819261","0.28186633601163","0.31565930037359"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","indirekter Migrationshintergrund","maennlich","153","0.164596657494584","0.140248402067116","0.188944912922052"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","indirekter Migrationshintergrund","weiblich","233","0.233311936792217","0.20742003276282","0.259203840821614"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","kein Migrationshintergrund","maennlich","3302","0.349079878627634","0.339489378811902","0.358670378443366"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","kein Migrationshintergrund","weiblich","3137","0.256685528033886","0.248563246336642","0.26480780973113"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","direkter Migrationshintergrund","maennlich","699","0.284300290104455","0.266078168784269","0.302522411424641"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","direkter Migrationshintergrund","weiblich","484","0.158678047890787","0.145190279863932","0.172165815917641"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","indirekter Migrationshintergrund","maennlich","282","0.317943926922936","0.287366949957285","0.348520903888588"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","indirekter Migrationshintergrund","weiblich","242","0.260161708271847","0.233303548761881","0.287019867781814"
"Selbstständige/ManagerInnen","2014","kein Migrationshintergrund","maennlich","917","0.084220962917226","0.0786334256208154","0.0898085002136366"
"Selbstständige/ManagerInnen","2014","kein Migrationshintergrund","weiblich","580","0.0508166629527799","0.0467328185628843","0.0549005073426755"
"Selbstständige/ManagerInnen","2014","direkter Migrationshintergrund","maennlich","154","0.0730578450525147","0.0625453789765471","0.0835703111284822"
"Selbstständige/ManagerInnen","2014","direkter Migrationshintergrund","weiblich","108","0.0400002565659048","0.0327664398624702","0.0472340732693395"
"Selbstständige/ManagerInnen","2014","indirekter Migrationshintergrund","maennlich","62","0.0507749120287646","0.0363597863598189","0.0651900376977103"
"Selbstständige/ManagerInnen","2014","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2014","kein Migrationshintergrund","maennlich","647","0.0659119882254381","0.0609197984082087","0.0709041780426675"
"In Ausbildung","2014","kein Migrationshintergrund","weiblich","678","0.0495933852860169","0.0455563953755138","0.0536303751965201"
"In Ausbildung","2014","direkter Migrationshintergrund","maennlich","125","0.0456297620443121","0.0371997652893502","0.054059758799274"
"In Ausbildung","2014","direkter Migrationshintergrund","weiblich","175","0.050932195380314","0.0428161330857484","0.0590482576748795"
"In Ausbildung","2014","indirekter Migrationshintergrund","maennlich","200","0.249341838745583","0.220934671821899","0.277749005669267"
"In Ausbildung","2014","indirekter Migrationshintergrund","weiblich","179","0.176962291444138","0.153598872768499","0.200325710119777"
"In Rente oder Pension","2014","kein Migrationshintergrund","maennlich","2471","0.275054762078375","0.266070608450776","0.284038915705974"
"In Rente oder Pension","2014","kein Migrationshintergrund","weiblich","2716","0.335531555779435","0.326751547461549","0.344311564097321"
"In Rente oder Pension","2014","direkter Migrationshintergrund","maennlich","261","0.183058299768997","0.167436354699541","0.198680244838453"
"In Rente oder Pension","2014","direkter Migrationshintergrund","weiblich","270","0.170416970772705","0.156537052680339","0.184296888865071"
"In Rente oder Pension","2014","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2014","kein Migrationshintergrund","maennlich","387","0.0465664544074421","0.042327128699602","0.0508057801152823"
"Arbeitslose","2014","kein Migrationshintergrund","weiblich","554","0.0376582745358565","0.0341184158222175","0.0411981332494956"
"Arbeitslose","2014","direkter Migrationshintergrund","maennlich","252","0.0904893256709211","0.0789002863094831","0.102078365032359"
"Arbeitslose","2014","direkter Migrationshintergrund","weiblich","297","0.0848887268437136","0.0745999791856275","0.0951774745017997"
"Arbeitslose","2014","indirekter Migrationshintergrund","maennlich","79","0.102990827201937","0.0830332896898368","0.122948364714036"
"Arbeitslose","2014","indirekter Migrationshintergrund","weiblich","66","0.0692450777340976","0.0537033862812835","0.0847867691869117"
"Sonstige Nichterwerbspersonen","2014","kein Migrationshintergrund","maennlich","298","0.0242998379059712","0.0212018846418646","0.0273977911700777"
"Sonstige Nichterwerbspersonen","2014","kein Migrationshintergrund","weiblich","1115","0.0776266840655864","0.0726510326802449","0.082602335450928"
"Sonstige Nichterwerbspersonen","2014","direkter Migrationshintergrund","maennlich","107","0.0316441383936658","0.0245726799709498","0.0387155968163818"
"Sonstige Nichterwerbspersonen","2014","direkter Migrationshintergrund","weiblich","590","0.187538631955678","0.173129185923958","0.201948077987398"
"Sonstige Nichterwerbspersonen","2014","indirekter Migrationshintergrund","maennlich","89","0.0830119499987265","0.0648959886701085","0.101127911327345"
"Sonstige Nichterwerbspersonen","2014","indirekter Migrationshintergrund","weiblich","241","0.183531367271769","0.159833401895215","0.207229332648323"
"Beamte","2014","kein Migrationshintergrund","maennlich","483","0.0481088560357341","0.0438033803299333","0.0524143317415348"
"Beamte","2014","kein Migrationshintergrund","weiblich","474","0.0374510927792552","0.0339206050090847","0.0409815805494258"
"Beamte","2014","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2014","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","kein Migrationshintergrund","maennlich","997","0.117809290041078","0.111164414528986","0.12445416555317"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","kein Migrationshintergrund","weiblich","1817","0.156712206928513","0.149787834077324","0.163636579779702"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","direkter Migrationshintergrund","maennlich","933","0.282298107361273","0.265453487435528","0.299142727287017"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","direkter Migrationshintergrund","weiblich","985","0.297547089472949","0.281773335247621","0.313320843698278"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","indirekter Migrationshintergrund","maennlich","161","0.200027693825271","0.17273140172102","0.227323985929521"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","indirekter Migrationshintergrund","weiblich","186","0.187488408011013","0.162824462708701","0.212152353313326"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","kein Migrationshintergrund","maennlich","3012","0.336665906019146","0.326925398892432","0.346406413145859"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","kein Migrationshintergrund","weiblich","2949","0.259082398576388","0.250737039356534","0.267427757796241"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","direkter Migrationshintergrund","maennlich","801","0.28961171049457","0.272637439033119","0.306585981956022"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","direkter Migrationshintergrund","weiblich","586","0.190662562545045","0.177109228693858","0.204215896396233"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","indirekter Migrationshintergrund","maennlich","262","0.336531414046795","0.304287771031344","0.368775057062246"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","indirekter Migrationshintergrund","weiblich","229","0.297230779219718","0.268349673835898","0.326111884603537"
"Selbstständige/ManagerInnen","2015","kein Migrationshintergrund","maennlich","863","0.0853702497549865","0.0796106569903633","0.0911298425196097"
"Selbstständige/ManagerInnen","2015","kein Migrationshintergrund","weiblich","523","0.0487986935886945","0.0446949384318136","0.0529024487455754"
"Selbstständige/ManagerInnen","2015","direkter Migrationshintergrund","maennlich","168","0.0661938895317574","0.0568898297253672","0.0754979493381477"
"Selbstständige/ManagerInnen","2015","direkter Migrationshintergrund","weiblich","114","0.0386952461408556","0.0320408605886562","0.045349631693055"
"Selbstständige/ManagerInnen","2015","indirekter Migrationshintergrund","maennlich","58","0.0440132760142821","0.0300161492751992","0.058010402753365"
"Selbstständige/ManagerInnen","2015","indirekter Migrationshintergrund","weiblich","37","0.0337991997852063","0.0223796900118762","0.0452187095585364"
"In Ausbildung","2015","kein Migrationshintergrund","maennlich","610","0.0625115553671008","0.057521803449096","0.0675013072851056"
"In Ausbildung","2015","kein Migrationshintergrund","weiblich","633","0.0502669654313197","0.0461051460254703","0.0544287848371691"
"In Ausbildung","2015","direkter Migrationshintergrund","maennlich","134","0.0434503294190969","0.0358210154608979","0.0510796433772958"
"In Ausbildung","2015","direkter Migrationshintergrund","weiblich","179","0.0427344751643819","0.0357561049651675","0.0497128453635962"
"In Ausbildung","2015","indirekter Migrationshintergrund","maennlich","186","0.22977934905384","0.201072588061712","0.258486110045968"
"In Ausbildung","2015","indirekter Migrationshintergrund","weiblich","200","0.211977196108694","0.186150162997514","0.237804229219875"
"In Rente oder Pension","2015","kein Migrationshintergrund","maennlich","2414","0.278038573266907","0.268803818594964","0.287273327938849"
"In Rente oder Pension","2015","kein Migrationshintergrund","weiblich","2657","0.33927658098269","0.330258213742645","0.348294948222735"
"In Rente oder Pension","2015","direkter Migrationshintergrund","maennlich","257","0.185498303073594","0.170952049484665","0.200044556662524"
"In Rente oder Pension","2015","direkter Migrationshintergrund","weiblich","262","0.165821311372147","0.152989193915175","0.178653428829119"
"In Rente oder Pension","2015","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2015","kein Migrationshintergrund","maennlich","366","0.0459004546445643","0.0415870403052447","0.0502138689838839"
"Arbeitslose","2015","kein Migrationshintergrund","weiblich","514","0.0346387962933995","0.0311556842795695","0.0381219083072295"
"Arbeitslose","2015","direkter Migrationshintergrund","maennlich","339","0.103360722697434","0.0919681492942828","0.114753296100585"
"Arbeitslose","2015","direkter Migrationshintergrund","weiblich","379","0.0865303319762338","0.0768301505122887","0.096230513440179"
"Arbeitslose","2015","indirekter Migrationshintergrund","maennlich","62","0.0974794134107371","0.0772396175070227","0.117719209314451"
"Arbeitslose","2015","indirekter Migrationshintergrund","weiblich","72","0.0685982060643645","0.052625243666909","0.0845711684618201"
"Sonstige Nichterwerbspersonen","2015","kein Migrationshintergrund","maennlich","323","0.0277758938968356","0.024388754623269","0.0311630331704023"
"Sonstige Nichterwerbspersonen","2015","kein Migrationshintergrund","weiblich","1035","0.0727066430329042","0.0677608408086039","0.0776524452572045"
"Sonstige Nichterwerbspersonen","2015","direkter Migrationshintergrund","maennlich","98","0.0233180543129642","0.0176705324372557","0.0289655761886726"
"Sonstige Nichterwerbspersonen","2015","direkter Migrationshintergrund","weiblich","709","0.169575798900957","0.156628459197117","0.182523138604796"
"Sonstige Nichterwerbspersonen","2015","indirekter Migrationshintergrund","maennlich","76","0.06770105092484","0.0505576722110835","0.0848444296385965"
"Sonstige Nichterwerbspersonen","2015","indirekter Migrationshintergrund","weiblich","202","0.146399052514119","0.124060391786984","0.168737713241255"
"Beamte","2015","kein Migrationshintergrund","maennlich","457","0.0459280770093822","0.0416134274423212","0.0502427265764432"
"Beamte","2015","kein Migrationshintergrund","weiblich","460","0.0385177151660918","0.034852140867549","0.0421832894646346"
"Beamte","2015","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","2015","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","2015","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","kein Migrationshintergrund","maennlich","858","0.108827613684032","0.102172996758916","0.115482230609148"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","kein Migrationshintergrund","weiblich","1596","0.152341285500859","0.145247942165086","0.159434628836632"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","direkter Migrationshintergrund","maennlich","945","0.258263681162387","0.246186267361712","0.270341094963061"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","direkter Migrationshintergrund","weiblich","874","0.311518673613785","0.297907278168168","0.325130069059403"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","indirekter Migrationshintergrund","maennlich","139","0.183981909907376","0.156380097110225","0.211583722704528"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","indirekter Migrationshintergrund","weiblich","193","0.190354613115308","0.164889721727212","0.215819504503403"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","kein Migrationshintergrund","maennlich","2889","0.355989146673979","0.345757686489604","0.366220606858353"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","kein Migrationshintergrund","weiblich","2909","0.270926833468908","0.262153932530338","0.279699734407477"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","direkter Migrationshintergrund","maennlich","697","0.266042164657529","0.253848667041104","0.278235662273955"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","direkter Migrationshintergrund","weiblich","548","0.189480733996399","0.177962690169193","0.200998777823605"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","indirekter Migrationshintergrund","maennlich","234","0.32073315634423","0.287483107429478","0.353983205258982"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","indirekter Migrationshintergrund","weiblich","236","0.276843245128991","0.247820005235317","0.305866485022665"
"Selbstständige/ManagerInnen","2016","kein Migrationshintergrund","maennlich","767","0.0822242873382805","0.0763542483486723","0.0880943263278887"
"Selbstständige/ManagerInnen","2016","kein Migrationshintergrund","weiblich","476","0.0443662795570219","0.0403018098004961","0.0484307493135477"
"Selbstständige/ManagerInnen","2016","direkter Migrationshintergrund","maennlich","140","0.068123840479971","0.0611712577071689","0.0750764232527732"
"Selbstständige/ManagerInnen","2016","direkter Migrationshintergrund","weiblich","121","0.0492796680711676","0.0429179443555188","0.0556413917868165"
"Selbstständige/ManagerInnen","2016","indirekter Migrationshintergrund","maennlich","48","0.0412903023320854","0.0271171079666834","0.0554634966974873"
"Selbstständige/ManagerInnen","2016","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","2016","kein Migrationshintergrund","maennlich","555","0.0633648090641109","0.0581590753719128","0.068570542756309"
"In Ausbildung","2016","kein Migrationshintergrund","weiblich","568","0.0558981317087875","0.0513635238895247","0.0604327395280504"
"In Ausbildung","2016","direkter Migrationshintergrund","maennlich","350","0.0428727942468534","0.0372830333523875","0.0484625551413192"
"In Ausbildung","2016","direkter Migrationshintergrund","weiblich","200","0.0311840345026546","0.0260754413022776","0.0362926277030317"
"In Ausbildung","2016","indirekter Migrationshintergrund","maennlich","178","0.246696687674602","0.21598761169148","0.277405763657724"
"In Ausbildung","2016","indirekter Migrationshintergrund","weiblich","171","0.201674135313777","0.175646908061363","0.22770136256619"
"In Rente oder Pension","2016","kein Migrationshintergrund","maennlich","2311","0.271657789593275","0.262152803893869","0.281162775292681"
"In Rente oder Pension","2016","kein Migrationshintergrund","weiblich","2526","0.331241184174701","0.32195069499106","0.340531673358342"
"In Rente oder Pension","2016","direkter Migrationshintergrund","maennlich","250","0.175721400825145","0.165219525787645","0.186223275862644"
"In Rente oder Pension","2016","direkter Migrationshintergrund","weiblich","238","0.149148487870538","0.138678387593567","0.159618588147509"
"In Rente oder Pension","2016","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","2016","kein Migrationshintergrund","maennlich","310","0.045400527749779","0.0409520267536076","0.0498490287459504"
"Arbeitslose","2016","kein Migrationshintergrund","weiblich","436","0.0346186901028156","0.0310101094488234","0.0382272707568078"
"Arbeitslose","2016","direkter Migrationshintergrund","maennlich","258","0.0907987345783222","0.0828703005014742","0.0987271686551702"
"Arbeitslose","2016","direkter Migrationshintergrund","weiblich","296","0.0798159601331086","0.071850759022524","0.0877811612436933"
"Arbeitslose","2016","indirekter Migrationshintergrund","maennlich","61","0.0969168242105274","0.0758420168094583","0.117991631611596"
"Arbeitslose","2016","indirekter Migrationshintergrund","weiblich","75","0.0789632683267713","0.0614702909140714","0.0964562457394712"
"Sonstige Nichterwerbspersonen","2016","kein Migrationshintergrund","maennlich","311","0.0256760893925891","0.0222963067878866","0.0290558719972916"
"Sonstige Nichterwerbspersonen","2016","kein Migrationshintergrund","weiblich","905","0.0690437999042571","0.0640393237449746","0.0740482760635396"
"Sonstige Nichterwerbspersonen","2016","direkter Migrationshintergrund","maennlich","2391","0.0907657713287759","0.0828386328418344","0.0986929098157175"
"Sonstige Nichterwerbspersonen","2016","direkter Migrationshintergrund","weiblich","2160","0.187804764746694","0.176325923536863","0.199283605956525"
"Sonstige Nichterwerbspersonen","2016","indirekter Migrationshintergrund","maennlich","70","0.0687905414112455","0.0507608537047721","0.0868202291177189"
"Sonstige Nichterwerbspersonen","2016","indirekter Migrationshintergrund","weiblich","175","0.158205745867544","0.134534189826326","0.181877301908762"
"Beamte","2016","kein Migrationshintergrund","maennlich","412","0.0468597365039546","0.0423437672591759","0.0513757057487334"
