"beruf","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Hauptschulabschluss","kein Migrationshintergrund","959","0.167968930394266","0.157927089917657","0.178010770870875"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Hauptschulabschluss","direkter Migrationshintergrund","251","0.135266951538893","0.122475061883377","0.14805884119441"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Hauptschulabschluss","indirekter Migrationshintergrund","78","0.196304393141567","0.156049090451369","0.236559695831765"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Realschulabschluss","kein Migrationshintergrund","2490","0.388192275038482","0.376112202869493","0.400272347207472"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Realschulabschluss","direkter Migrationshintergrund","129","0.339871012928667","0.29010533394829","0.389636691909044"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Realschulabschluss","indirekter Migrationshintergrund","146","0.394712605667418","0.348022123807312","0.441403087527523"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(Fach-)Abitur","kein Migrationshintergrund","1100","0.40315023085479","0.384599498551274","0.421700963158306"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(Fach-)Abitur","direkter Migrationshintergrund","258","0.219335662539357","0.201122996276046","0.237548328802667"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(Fach-)Abitur","indirekter Migrationshintergrund","108","0.278497400869483","0.233604442336178","0.323390359402788"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","AkademikerInnen","kein Migrationshintergrund","2100","0.410154624893906","0.396612940628326","0.423696309159487"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","AkademikerInnen","direkter Migrationshintergrund","544","0.410572164724573","0.389532030042324","0.431612299406822"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","AkademikerInnen","indirekter Migrationshintergrund","157","0.576256315490281","0.518785363746559","0.633727267234003"
"Selbstständige/ManagerInnen","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2017","Hauptschulabschluss","kein Migrationshintergrund","187","0.0329283536573175","0.0281349566371888","0.0377217506774461"
"Selbstständige/ManagerInnen","2017","Hauptschulabschluss","direkter Migrationshintergrund","52","0.0315927460158604","0.0250505955330046","0.0381348964987162"
"Selbstständige/ManagerInnen","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2017","Realschulabschluss","kein Migrationshintergrund","358","0.0582176361939391","0.052413452256757","0.0640218201311211"
"Selbstständige/ManagerInnen","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2017","(Fach-)Abitur","kein Migrationshintergrund","201","0.0773196561434311","0.0672186257416659","0.0874206865451964"
"Selbstständige/ManagerInnen","2017","(Fach-)Abitur","direkter Migrationshintergrund","53","0.0654251916779314","0.0545417495836544","0.0763086337722084"
"Selbstständige/ManagerInnen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2017","AkademikerInnen","kein Migrationshintergrund","635","0.113754899720802","0.105013282865704","0.1224965165759"
"Selbstständige/ManagerInnen","2017","AkademikerInnen","direkter Migrationshintergrund","127","0.114125950817281","0.100526648203652","0.12772525343091"
"Selbstständige/ManagerInnen","2017","AkademikerInnen","indirekter Migrationshintergrund","37","0.0978447357480422","0.0632907382744524","0.132398733221632"
"In Ausbildung","2017","(noch) kein Abschluss","kein Migrationshintergrund","242","0.300560631241361","0.2674585400401","0.333662722442622"
"In Ausbildung","2017","(noch) kein Abschluss","direkter Migrationshintergrund","165","0.0542877939979029","0.0457928822872412","0.0627827057085647"
"In Ausbildung","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","68","0.309883876070962","0.249458771739345","0.370308980402579"
"In Ausbildung","2017","Hauptschulabschluss","kein Migrationshintergrund","104","0.0109265279916212","0.00813408422721798","0.0137189717560245"
"In Ausbildung","2017","Hauptschulabschluss","direkter Migrationshintergrund","148","0.0241438830714034","0.0184027940840901","0.0298849720587168"
"In Ausbildung","2017","Hauptschulabschluss","indirekter Migrationshintergrund","35","0.0889257025696377","0.0600785574143147","0.117772847724961"
"In Ausbildung","2017","Realschulabschluss","kein Migrationshintergrund","262","0.0366946943597793","0.0320343048091082","0.0413550839104503"
"In Ausbildung","2017","Realschulabschluss","direkter Migrationshintergrund","30","0.0643020146545753","0.03853057937228","0.0900734499368707"
"In Ausbildung","2017","Realschulabschluss","indirekter Migrationshintergrund","76","0.203391900609106","0.164941910778251","0.241841890439961"
"In Ausbildung","2017","(Fach-)Abitur","kein Migrationshintergrund","455","0.157426008570647","0.143652729294225","0.171199287847069"
"In Ausbildung","2017","(Fach-)Abitur","direkter Migrationshintergrund","138","0.0560881321933799","0.0459609657919093","0.0662152985948504"
"In Ausbildung","2017","(Fach-)Abitur","indirekter Migrationshintergrund","104","0.315600423998696","0.269055496415707","0.362145351581685"
"In Ausbildung","2017","AkademikerInnen","kein Migrationshintergrund","103","0.026175262606656","0.0217796874222392","0.0305708377910728"
"In Ausbildung","2017","AkademikerInnen","direkter Migrationshintergrund","97","0.0296283956283745","0.0223763329169416","0.0368804583398073"
"In Ausbildung","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2017","(noch) kein Abschluss","kein Migrationshintergrund","48","0.109064021766317","0.0865590563507221","0.131568987181912"
"In Rente oder Pension","2017","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.166122644189722","0.152168802770027","0.180076485609417"
"In Rente oder Pension","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2017","Hauptschulabschluss","kein Migrationshintergrund","2407","0.519688235007827","0.506267938152465","0.53310853186319"
"In Rente oder Pension","2017","Hauptschulabschluss","direkter Migrationshintergrund","231","0.221212521155837","0.205688216480065","0.236736825831609"
"In Rente oder Pension","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2017","Realschulabschluss","kein Migrationshintergrund","1177","0.227749008858922","0.217353491897473","0.238144525820371"
"In Rente oder Pension","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2017","(Fach-)Abitur","kein Migrationshintergrund","219","0.116431013064106","0.104301324315017","0.128560701813196"
"In Rente oder Pension","2017","(Fach-)Abitur","direkter Migrationshintergrund","93","0.121021063966281","0.106665956399086","0.135376171533476"
"In Rente oder Pension","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2017","AkademikerInnen","kein Migrationshintergrund","1196","0.251670631532799","0.239722707511963","0.263618555553636"
"In Rente oder Pension","2017","AkademikerInnen","direkter Migrationshintergrund","90","0.0915823697718758","0.0792460062259279","0.103918733317824"
"In Rente oder Pension","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2017","(noch) kein Abschluss","kein Migrationshintergrund","40","0.0658478972516683","0.0479420819490864","0.0837537125542503"
"Arbeitslose","2017","(noch) kein Abschluss","direkter Migrationshintergrund","468","0.212795966433615","0.197451435171468","0.228140497695762"
"Arbeitslose","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2017","Hauptschulabschluss","kein Migrationshintergrund","309","0.0449711385947425","0.0394043560414188","0.0505379211480662"
"Arbeitslose","2017","Hauptschulabschluss","direkter Migrationshintergrund","405","0.104700917191968","0.0932495553592493","0.116152279024687"
"Arbeitslose","2017","Hauptschulabschluss","indirekter Migrationshintergrund","54","0.154743847664625","0.118090541391553","0.191397153937698"
"Arbeitslose","2017","Realschulabschluss","kein Migrationshintergrund","260","0.0397241870855264","0.0348828635042017","0.044565510666851"
"Arbeitslose","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2017","Realschulabschluss","indirekter Migrationshintergrund","32","0.0836745970303322","0.057224411594173","0.110124782466491"
"Arbeitslose","2017","(Fach-)Abitur","kein Migrationshintergrund","57","0.0274577061808182","0.0212778059754799","0.0336376063861565"
"Arbeitslose","2017","(Fach-)Abitur","direkter Migrationshintergrund","273","0.0716475329456836","0.060296279976844","0.0829987859145232"
"Arbeitslose","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2017","AkademikerInnen","kein Migrationshintergrund","55","0.0108547406787462","0.00800195233634126","0.0137075290211511"
"Arbeitslose","2017","AkademikerInnen","direkter Migrationshintergrund","306","0.0712718401739174","0.0602680642853315","0.0822756160625033"
"Arbeitslose","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2017","(noch) kein Abschluss","kein Migrationshintergrund","269","0.29877327326207","0.265727611760287","0.331818934763853"
"Sonstige Nichterwerbspersonen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","1746","0.311427852263612","0.294066572860988","0.328789131666236"
"Sonstige Nichterwerbspersonen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","109","0.468670405316402","0.403466651292714","0.533874159340091"
"Sonstige Nichterwerbspersonen","2017","Hauptschulabschluss","kein Migrationshintergrund","244","0.0370204247813683","0.0319486693336516","0.042092180229085"
"Sonstige Nichterwerbspersonen","2017","Hauptschulabschluss","direkter Migrationshintergrund","879","0.104614816647434","0.0931676138861988","0.116062019408669"
"Sonstige Nichterwerbspersonen","2017","Hauptschulabschluss","indirekter Migrationshintergrund","34","0.0705505433459977","0.0445982727819586","0.0965028139100368"
"Sonstige Nichterwerbspersonen","2017","Realschulabschluss","kein Migrationshintergrund","333","0.0452810363857713","0.0401271533289064","0.0504349194426362"
"Sonstige Nichterwerbspersonen","2017","Realschulabschluss","direkter Migrationshintergrund","47","0.0928755681549602","0.0623795847345987","0.123371551575322"
"Sonstige Nichterwerbspersonen","2017","Realschulabschluss","indirekter Migrationshintergrund","46","0.0907802934290923","0.0633369352263992","0.118223651631785"
"Sonstige Nichterwerbspersonen","2017","(Fach-)Abitur","kein Migrationshintergrund","194","0.0479333763342582","0.0398545593922199","0.0560121932762965"
"Sonstige Nichterwerbspersonen","2017","(Fach-)Abitur","direkter Migrationshintergrund","655","0.114834798399006","0.100802278841556","0.128867317956457"
"Sonstige Nichterwerbspersonen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.0886554015652621","0.0601883415729302","0.117122461557594"
"Sonstige Nichterwerbspersonen","2017","AkademikerInnen","kein Migrationshintergrund","174","0.0323974597897407","0.0275229183411125","0.0372720012383689"
"Sonstige Nichterwerbspersonen","2017","AkademikerInnen","direkter Migrationshintergrund","628","0.128980814488154","0.114645247919751","0.143316381056557"
"Sonstige Nichterwerbspersonen","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2017","Hauptschulabschluss","kein Migrationshintergrund","40","0.00668546733582043","0.00449650470269284","0.00887442996894803"
"Beamte","2017","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2017","Realschulabschluss","kein Migrationshintergrund","153","0.0208492029283398","0.0173075326617155","0.0243908731949642"
"Beamte","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2017","(Fach-)Abitur","kein Migrationshintergrund","122","0.0475798870343139","0.0395294201249566","0.0556303539436712"
"Beamte","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","2017","AkademikerInnen","kein Migrationshintergrund","663","0.124904610196704","0.115802402942102","0.134006817451305"
"Beamte","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","2017","AkademikerInnen","indirekter Migrationshintergrund","32","0.123992363886273","0.0856622299456593","0.162322497826886"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(noch) kein Abschluss","kein Migrationshintergrund","74","0.127493952538147","0.101552741674139","0.153435163402154"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(noch) kein Abschluss","direkter Migrationshintergrund","322","0.258301421778871","0.239923491588908","0.276679351968834"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Hauptschulabschluss","kein Migrationshintergrund","988","0.182778416288165","0.172053998898329","0.193502833678"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Hauptschulabschluss","direkter Migrationshintergrund","784","0.354786258938933","0.335429762780151","0.374142755097715"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Hauptschulabschluss","indirekter Migrationshintergrund","130","0.342311345773375","0.294667542240669","0.389955149306081"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Realschulabschluss","kein Migrationshintergrund","1102","0.173914347239951","0.164271218281646","0.183557476198255"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Realschulabschluss","direkter Migrationshintergrund","73","0.22837879976859","0.182948967020489","0.273808632516691"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Realschulabschluss","indirekter Migrationshintergrund","90","0.20444002680963","0.165824629608943","0.243055424010317"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(Fach-)Abitur","kein Migrationshintergrund","376","0.134500265469504","0.121490282602167","0.147510248336842"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(Fach-)Abitur","direkter Migrationshintergrund","506","0.318791952692209","0.296646248527805","0.340937656856613"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.238610348514996","0.194083200250089","0.283137496779902"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","AkademikerInnen","kein Migrationshintergrund","119","0.0260985864836328","0.0216355809142375","0.0305615920530282"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","AkademikerInnen","direkter Migrationshintergrund","321","0.147997787900261","0.131715074055552","0.16428050174497"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.0205745227418072","0.0146141961221538","0.0265348493614606"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Hauptschulabschluss","kein Migrationshintergrund","873","0.163820152477657","0.153550048270779","0.174090256684535"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Hauptschulabschluss","direkter Migrationshintergrund","256","0.183961020894727","0.168285935925595","0.199636105863858"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Hauptschulabschluss","indirekter Migrationshintergrund","92","0.307572857289733","0.261233858235798","0.353911856343669"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Realschulabschluss","kein Migrationshintergrund","2379","0.40016649418525","0.387702034674305","0.412630953696195"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Realschulabschluss","direkter Migrationshintergrund","116","0.370416944945685","0.318155296131265","0.422678593760105"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Realschulabschluss","indirekter Migrationshintergrund","146","0.34562746818832","0.300091168669374","0.391163767707266"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(Fach-)Abitur","kein Migrationshintergrund","1075","0.410655383180672","0.391896580940303","0.429414185421041"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(Fach-)Abitur","direkter Migrationshintergrund","261","0.249070047883569","0.22851793862915","0.269622157137988"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","(Fach-)Abitur","indirekter Migrationshintergrund","104","0.290134007696587","0.242724629071895","0.337543386321279"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","AkademikerInnen","kein Migrationshintergrund","2066","0.420005649141927","0.406189058667877","0.433822239615976"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","AkademikerInnen","direkter Migrationshintergrund","544","0.430046669449021","0.407345080302871","0.452748258595171"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","AkademikerInnen","indirekter Migrationshintergrund","151","0.57129355671437","0.512802238048423","0.629784875380317"
"Selbstständige/ManagerInnen","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2018","Hauptschulabschluss","kein Migrationshintergrund","145","0.0273713824591436","0.0228438327483975","0.0318989321698897"
"Selbstständige/ManagerInnen","2018","Hauptschulabschluss","direkter Migrationshintergrund","47","0.0381287143064027","0.0303809552406309","0.0458764733721745"
"Selbstständige/ManagerInnen","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2018","Realschulabschluss","kein Migrationshintergrund","329","0.0606488806142503","0.0545764424260527","0.0667213188024478"
"Selbstständige/ManagerInnen","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2018","(Fach-)Abitur","kein Migrationshintergrund","182","0.0653678322692063","0.0559427730402053","0.0747928914982072"
"Selbstständige/ManagerInnen","2018","(Fach-)Abitur","direkter Migrationshintergrund","52","0.0677387474516322","0.0557965751690002","0.0796809197342642"
"Selbstständige/ManagerInnen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","2018","AkademikerInnen","kein Migrationshintergrund","582","0.114327570067376","0.105419707931922","0.12323543220283"
"Selbstständige/ManagerInnen","2018","AkademikerInnen","direkter Migrationshintergrund","102","0.0761058782045773","0.0639468456792587","0.0882649107298959"
"Selbstständige/ManagerInnen","2018","AkademikerInnen","indirekter Migrationshintergrund","33","0.0898251923790631","0.0560309100933789","0.123619474664747"
"In Ausbildung","2018","(noch) kein Abschluss","kein Migrationshintergrund","192","0.293736516519007","0.258310397730997","0.329162635307017"
"In Ausbildung","2018","(noch) kein Abschluss","direkter Migrationshintergrund","159","0.0548919071208823","0.0453284618509149","0.0644553523908498"
"In Ausbildung","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","75","0.38777816990457","0.321079489081313","0.454476850727828"
"In Ausbildung","2018","Hauptschulabschluss","kein Migrationshintergrund","99","0.0121566648808978","0.00911583167948522","0.0151974980823103"
"In Ausbildung","2018","Hauptschulabschluss","direkter Migrationshintergrund","116","0.0205612513391983","0.0148200211745928","0.0263024815038038"
"In Ausbildung","2018","Hauptschulabschluss","indirekter Migrationshintergrund","37","0.0992981819930839","0.0692687739319594","0.129327590054208"
"In Ausbildung","2018","Realschulabschluss","kein Migrationshintergrund","268","0.0323406847908568","0.0278400520419434","0.0368413175397703"
"In Ausbildung","2018","Realschulabschluss","direkter Migrationshintergrund","36","0.0484237929010609","0.0251930895952658","0.071654496206856"
"In Ausbildung","2018","Realschulabschluss","indirekter Migrationshintergrund","76","0.194064770194675","0.156197456190343","0.231932084199008"
"In Ausbildung","2018","(Fach-)Abitur","kein Migrationshintergrund","423","0.151169572161729","0.137510401037604","0.164828743285854"
"In Ausbildung","2018","(Fach-)Abitur","direkter Migrationshintergrund","142","0.0554576992795298","0.0445812393398095","0.0663341592192502"
"In Ausbildung","2018","(Fach-)Abitur","indirekter Migrationshintergrund","93","0.301455657222935","0.253517043793752","0.349394270652119"
"In Ausbildung","2018","AkademikerInnen","kein Migrationshintergrund","91","0.024025842399697","0.0197391738100191","0.0283125109893749"
"In Ausbildung","2018","AkademikerInnen","direkter Migrationshintergrund","97","0.0362676038536534","0.0276949265113222","0.0448402811959846"
"In Ausbildung","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2018","(noch) kein Abschluss","kein Migrationshintergrund","46","0.119467930581428","0.0942412860416367","0.14469457512122"
"In Rente oder Pension","2018","(noch) kein Abschluss","direkter Migrationshintergrund","58","0.162729742883716","0.147231381730321","0.178228104037111"
"In Rente oder Pension","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2018","Hauptschulabschluss","kein Migrationshintergrund","2311","0.529213139025356","0.515362531760876","0.543063746289836"
"In Rente oder Pension","2018","Hauptschulabschluss","direkter Migrationshintergrund","229","0.222688828848868","0.205856732188641","0.239520925509095"
"In Rente oder Pension","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2018","Realschulabschluss","kein Migrationshintergrund","1201","0.238064880058981","0.227229493957192","0.24890026616077"
"In Rente oder Pension","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2018","(Fach-)Abitur","kein Migrationshintergrund","232","0.114897110578377","0.102737123393373","0.127057097763381"
"In Rente oder Pension","2018","(Fach-)Abitur","direkter Migrationshintergrund","99","0.147846583899936","0.130978704937228","0.164714462862643"
"In Rente oder Pension","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2018","AkademikerInnen","kein Migrationshintergrund","1194","0.254569959098977","0.242375333828338","0.266764584369615"
"In Rente oder Pension","2018","AkademikerInnen","direkter Migrationshintergrund","93","0.121884013112328","0.106882739514401","0.136885286710254"
"In Rente oder Pension","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2018","(noch) kein Abschluss","kein Migrationshintergrund","63","0.0887547977007254","0.066635324733159","0.110874270668292"
"Arbeitslose","2018","(noch) kein Abschluss","direkter Migrationshintergrund","649","0.229410481133377","0.211756703472104","0.24706425879465"
"Arbeitslose","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2018","Hauptschulabschluss","kein Migrationshintergrund","320","0.0463036612988905","0.0404725133162531","0.0521348092815278"
"Arbeitslose","2018","Hauptschulabschluss","direkter Migrationshintergrund","460","0.0986085715272449","0.0865469529155724","0.110670190138917"
"Arbeitslose","2018","Hauptschulabschluss","indirekter Migrationshintergrund","53","0.122237973127657","0.0893469738940645","0.15512897236125"
"Arbeitslose","2018","Realschulabschluss","kein Migrationshintergrund","230","0.0360832404515281","0.0313385240268023","0.0408279568762539"
"Arbeitslose","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2018","(Fach-)Abitur","kein Migrationshintergrund","57","0.0211711590088617","0.0156819801754034","0.02666033784232"
"Arbeitslose","2018","(Fach-)Abitur","direkter Migrationshintergrund","299","0.06728579161586","0.0553807227043556","0.0791908605273644"
"Arbeitslose","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2018","AkademikerInnen","kein Migrationshintergrund","62","0.0130129565469938","0.00984043081614889","0.0161854822778386"
"Arbeitslose","2018","AkademikerInnen","direkter Migrationshintergrund","316","0.0676091809232128","0.056096389175492","0.0791219726709337"
"Arbeitslose","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2018","(noch) kein Abschluss","kein Migrationshintergrund","234","0.310857938675687","0.274858428750709","0.346857448600664"
"Sonstige Nichterwerbspersonen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","943","0.254675912988467","0.23638286851803","0.272968957458904"
"Sonstige Nichterwerbspersonen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","81","0.352655642982367","0.287250144108627","0.418061141856107"
"Sonstige Nichterwerbspersonen","2018","Hauptschulabschluss","kein Migrationshintergrund","221","0.0321693206310758","0.0272730887649669","0.0370655524971847"
"Sonstige Nichterwerbspersonen","2018","Hauptschulabschluss","direkter Migrationshintergrund","454","0.0808406316829594","0.0698125035244712","0.0918687598414476"
"Sonstige Nichterwerbspersonen","2018","Hauptschulabschluss","indirekter Migrationshintergrund","33","0.0609551919740958","0.0369318118743295","0.0849785720738622"
"Sonstige Nichterwerbspersonen","2018","Realschulabschluss","kein Migrationshintergrund","294","0.0399002942845063","0.0349208148038277","0.0448797737651849"
"Sonstige Nichterwerbspersonen","2018","Realschulabschluss","direkter Migrationshintergrund","40","0.111723858594232","0.0776314149651706","0.145816302223293"
"Sonstige Nichterwerbspersonen","2018","Realschulabschluss","indirekter Migrationshintergrund","50","0.0937592577545318","0.0658486077135797","0.121669907795484"
"Sonstige Nichterwerbspersonen","2018","(Fach-)Abitur","kein Migrationshintergrund","187","0.0596425045158943","0.0506121226473822","0.0686728863844064"
"Sonstige Nichterwerbspersonen","2018","(Fach-)Abitur","direkter Migrationshintergrund","338","0.0924158590877363","0.0786528741069074","0.106178844068565"
"Sonstige Nichterwerbspersonen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2018","AkademikerInnen","kein Migrationshintergrund","162","0.0271570836640068","0.0226069478149349","0.0317072195130788"
"Sonstige Nichterwerbspersonen","2018","AkademikerInnen","direkter Migrationshintergrund","334","0.108635715631545","0.0943667416377174","0.122904689625373"
"Sonstige Nichterwerbspersonen","2018","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2018","Hauptschulabschluss","kein Migrationshintergrund","32","0.00618726293881469","0.00401134303624737","0.00836318284138201"
"Beamte","2018","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2018","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","2018","Realschulabschluss","kein Migrationshintergrund","132","0.0188811783746771","0.0154184926178538","0.0223438641315004"
"Beamte","2018","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","2018","Realschulabschluss","indirekter Migrationshintergrund","","","",""
