"beruf","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"In Rente oder Pension","2014","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Hamburg","kein Migrationshintergrund","92","0.388300719466324","0.333605262662782","0.442996176269867"
"In Rente oder Pension","2014","Hamburg","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Niedersachsen","kein Migrationshintergrund","527","0.314338118365337","0.294226700144089","0.334449536586585"
"In Rente oder Pension","2014","Niedersachsen","direkter Migrationshintergrund","42","0.144124328296758","0.112931295676172","0.175317360917343"
"In Rente oder Pension","2014","Niedersachsen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Bremen","kein Migrationshintergrund","37","0.354175285045125","0.274952422670053","0.433398147420197"
"In Rente oder Pension","2014","Bremen","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Bremen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Nordrhein-Westfalen","kein Migrationshintergrund","912","0.293441108192767","0.279050534386398","0.307831681999136"
"In Rente oder Pension","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","134","0.183496608665541","0.163037356297402","0.20395586103368"
"In Rente oder Pension","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Hessen","kein Migrationshintergrund","294","0.290052404987232","0.26528932745399","0.314815482520473"
"In Rente oder Pension","2014","Hessen","direkter Migrationshintergrund","39","0.139832030430498","0.108275876495697","0.171388184365298"
"In Rente oder Pension","2014","Hessen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","258","0.356830838879918","0.326431250692098","0.387230427067738"
"In Rente oder Pension","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Baden-Wuerttemberg","kein Migrationshintergrund","510","0.313860585725515","0.294556635994435","0.333164535456596"
"In Rente oder Pension","2014","Baden-Wuerttemberg","direkter Migrationshintergrund","85","0.173214412801379","0.146112768330655","0.200316057272104"
"In Rente oder Pension","2014","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Bayern","kein Migrationshintergrund","760","0.282638245472287","0.267226140569007","0.298050350375568"
"In Rente oder Pension","2014","Bayern","direkter Migrationshintergrund","103","0.1924224192359","0.166753714496807","0.218091123974994"
"In Rente oder Pension","2014","Bayern","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Saarland","kein Migrationshintergrund","42","0.260005953165101","0.191610803159022","0.328401103171179"
"In Rente oder Pension","2014","Saarland","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Saarland","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Berlin","kein Migrationshintergrund","218","0.311073301113735","0.279153491851581","0.34299311037589"
"In Rente oder Pension","2014","Berlin","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Berlin","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Brandenburg","kein Migrationshintergrund","302","0.346315464875004","0.315670251770362","0.376960677979645"
"In Rente oder Pension","2014","Brandenburg","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","156","0.312708963937659","0.273535005486529","0.351882922388789"
"In Rente oder Pension","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Sachsen","kein Migrationshintergrund","408","0.280004488553158","0.257520875650396","0.302488101455921"
"In Rente oder Pension","2014","Sachsen","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Sachsen-Anhalt","kein Migrationshintergrund","242","0.320170386301701","0.289432990108997","0.350907782494405"
"In Rente oder Pension","2014","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Thueringen","kein Migrationshintergrund","263","0.310398707439533","0.281040273246277","0.339757141632789"
"In Rente oder Pension","2014","Thueringen","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","2014","Thueringen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Arbeitslose","2014","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Hamburg","kein Migrationshintergrund","","","",""
"Arbeitslose","2014","Hamburg","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Niedersachsen","kein Migrationshintergrund","86","0.0301228779517707","0.0227183775960115","0.03752737830753"
"Arbeitslose","2014","Niedersachsen","direkter Migrationshintergrund","62","0.0812255828734159","0.0569631428040545","0.105488022942777"
"Arbeitslose","2014","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Bremen","kein Migrationshintergrund","","","",""
"Arbeitslose","2014","Bremen","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Bremen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Nordrhein-Westfalen","kein Migrationshintergrund","163","0.0381795426007192","0.0321232644000499","0.0442358208013885"
"Arbeitslose","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","153","0.114576178787674","0.0977409311140191","0.131411426461328"
"Arbeitslose","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","53","0.0974663124280767","0.072791118327665","0.122141506528488"
"Arbeitslose","2014","Hessen","kein Migrationshintergrund","36","0.0334994887255589","0.0236803505988348","0.0433186268522829"
"Arbeitslose","2014","Hessen","direkter Migrationshintergrund","45","0.0901995918409781","0.0641341884456727","0.116264995236283"
"Arbeitslose","2014","Hessen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","38","0.0288010751740519","0.0181882172451136","0.0394139331029903"
"Arbeitslose","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Baden-Wuerttemberg","kein Migrationshintergrund","41","0.0177843783216412","0.012286509587106","0.0232822470561764"
"Arbeitslose","2014","Baden-Wuerttemberg","direkter Migrationshintergrund","55","0.0371728617620593","0.0236242642341877","0.0507214592899308"
"Arbeitslose","2014","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Bayern","kein Migrationshintergrund","78","0.0234499007349692","0.0182703135073998","0.0286294879625386"
"Arbeitslose","2014","Bayern","direkter Migrationshintergrund","73","0.0715435104733628","0.0547612717972135","0.088325749149512"
"Arbeitslose","2014","Bayern","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Saarland","kein Migrationshintergrund","","","",""
"Arbeitslose","2014","Saarland","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Saarland","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Berlin","kein Migrationshintergrund","52","0.0566227322408016","0.0406866880643402","0.072558776417263"
"Arbeitslose","2014","Berlin","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Berlin","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Brandenburg","kein Migrationshintergrund","90","0.126007177810105","0.104632765972691","0.147381589647519"
"Arbeitslose","2014","Brandenburg","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","50","0.0812160821127798","0.058133485436212","0.104298678789348"
"Arbeitslose","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Sachsen","kein Migrationshintergrund","90","0.0628723049938641","0.0507175058653429","0.0750271041223853"
"Arbeitslose","2014","Sachsen","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Sachsen-Anhalt","kein Migrationshintergrund","101","0.116909635602262","0.0957404484639951","0.13807882274053"
"Arbeitslose","2014","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Arbeitslose","2014","Thueringen","kein Migrationshintergrund","59","0.0636824574764021","0.0481873215277724","0.0791775934250319"
"Arbeitslose","2014","Thueringen","direkter Migrationshintergrund","","","",""
"Arbeitslose","2014","Thueringen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Schleswig-Holstein","kein Migrationshintergrund","68","0.07556766297684","0.0562350111742796","0.0949003147794004"
"Sonstige Nichterwerbspersonen","2014","Schleswig-Holstein","direkter Migrationshintergrund","33","0.106146365883069","0.0610223913379066","0.151270340428232"
"Sonstige Nichterwerbspersonen","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Hamburg","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Hamburg","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Niedersachsen","kein Migrationshintergrund","160","0.0602191528031647","0.0499136357743014","0.0705246698320279"
"Sonstige Nichterwerbspersonen","2014","Niedersachsen","direkter Migrationshintergrund","70","0.104716471178092","0.0775225767645665","0.131910365591618"
"Sonstige Nichterwerbspersonen","2014","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Bremen","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Bremen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Bremen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Nordrhein-Westfalen","kein Migrationshintergrund","319","0.057816462103393","0.0504401894159143","0.0651927347908718"
"Sonstige Nichterwerbspersonen","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","198","0.105154516371446","0.0889407193309145","0.121368313411977"
"Sonstige Nichterwerbspersonen","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","102","0.132003106657207","0.103841802643032","0.160164410671382"
"Sonstige Nichterwerbspersonen","2014","Hessen","kein Migrationshintergrund","102","0.0638265762086318","0.0504873031047656","0.077165849312498"
"Sonstige Nichterwerbspersonen","2014","Hessen","direkter Migrationshintergrund","68","0.138687580224723","0.107239927065085","0.170135233384362"
"Sonstige Nichterwerbspersonen","2014","Hessen","indirekter Migrationshintergrund","33","0.139900751461359","0.0889415753810951","0.190859927541624"
"Sonstige Nichterwerbspersonen","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","70","0.0490641433909225","0.035357483837811","0.062770802944034"
"Sonstige Nichterwerbspersonen","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","45","0.150164452820907","0.110461856144551","0.189867049497262"
"Sonstige Nichterwerbspersonen","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Baden-Wuerttemberg","kein Migrationshintergrund","206","0.0662149969123573","0.0558713608237108","0.0765586330010039"
"Sonstige Nichterwerbspersonen","2014","Baden-Wuerttemberg","direkter Migrationshintergrund","82","0.0949700985449245","0.0739743148161164","0.115965882273733"
"Sonstige Nichterwerbspersonen","2014","Baden-Wuerttemberg","indirekter Migrationshintergrund","60","0.146517981357481","0.108706725388622","0.184329237326341"
"Sonstige Nichterwerbspersonen","2014","Bayern","kein Migrationshintergrund","218","0.0511270009623181","0.0435881252034121","0.058665876721224"
"Sonstige Nichterwerbspersonen","2014","Bayern","direkter Migrationshintergrund","115","0.109405954351117","0.0890803079885089","0.129731600713725"
"Sonstige Nichterwerbspersonen","2014","Bayern","indirekter Migrationshintergrund","47","0.10916380016701","0.0745055886639789","0.143822011670041"
"Sonstige Nichterwerbspersonen","2014","Saarland","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Saarland","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Saarland","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Berlin","kein Migrationshintergrund","36","0.0298696098382879","0.0181322007827326","0.0416070188938431"
"Sonstige Nichterwerbspersonen","2014","Berlin","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Berlin","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Brandenburg","kein Migrationshintergrund","34","0.0255092008393262","0.0153542015878315","0.0356642000908209"
"Sonstige Nichterwerbspersonen","2014","Brandenburg","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Sachsen","kein Migrationshintergrund","55","0.0190427550631315","0.0121987765314274","0.0258867335948356"
"Sonstige Nichterwerbspersonen","2014","Sachsen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Sachsen-Anhalt","kein Migrationshintergrund","30","0.0163455717998023","0.00799150795092088","0.0246996356486836"
"Sonstige Nichterwerbspersonen","2014","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Thueringen","kein Migrationshintergrund","55","0.0509344238625242","0.0369827050963085","0.0648861426287399"
"Sonstige Nichterwerbspersonen","2014","Thueringen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","2014","Thueringen","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Schleswig-Holstein","kein Migrationshintergrund","45","0.0550799965603871","0.0383929167698153","0.0717670763509589"
"Beamte","2014","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Beamte","2014","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Hamburg","kein Migrationshintergrund","","","",""
"Beamte","2014","Hamburg","direkter Migrationshintergrund","","","",""
"Beamte","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Niedersachsen","kein Migrationshintergrund","109","0.0508981094600415","0.0413768058347904","0.0604194130852925"
"Beamte","2014","Niedersachsen","direkter Migrationshintergrund","","","",""
"Beamte","2014","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Bremen","kein Migrationshintergrund","","","",""
"Beamte","2014","Bremen","direkter Migrationshintergrund","","","",""
"Beamte","2014","Bremen","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Nordrhein-Westfalen","kein Migrationshintergrund","213","0.0476990634497153","0.0409633208481255","0.0544348060513051"
"Beamte","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Beamte","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Hessen","kein Migrationshintergrund","71","0.0490624329619564","0.037275419527229","0.0608494463966838"
"Beamte","2014","Hessen","direkter Migrationshintergrund","","","",""
"Beamte","2014","Hessen","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","52","0.0556579732908734","0.041110007987378","0.0702059385943689"
"Beamte","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Beamte","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Baden-Wuerttemberg","kein Migrationshintergrund","121","0.0540458608555246","0.0446402314249968","0.0634514902860524"
"Beamte","2014","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Beamte","2014","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Bayern","kein Migrationshintergrund","162","0.040285277728229","0.0335551757921504","0.0470153796643075"
"Beamte","2014","Bayern","direkter Migrationshintergrund","","","",""
"Beamte","2014","Bayern","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Saarland","kein Migrationshintergrund","","","",""
"Beamte","2014","Saarland","direkter Migrationshintergrund","","","",""
"Beamte","2014","Saarland","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Berlin","kein Migrationshintergrund","37","0.0404132759527694","0.0268349398587318","0.053991612046807"
"Beamte","2014","Berlin","direkter Migrationshintergrund","","","",""
"Beamte","2014","Berlin","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Brandenburg","kein Migrationshintergrund","31","0.0309147211834191","0.0197664823851113","0.042062959981727"
"Beamte","2014","Brandenburg","direkter Migrationshintergrund","","","",""
"Beamte","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Beamte","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Beamte","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Sachsen","kein Migrationshintergrund","","","",""
"Beamte","2014","Sachsen","direkter Migrationshintergrund","","","",""
"Beamte","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Beamte","2014","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Beamte","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Beamte","2014","Thueringen","kein Migrationshintergrund","","","",""
"Beamte","2014","Thueringen","direkter Migrationshintergrund","","","",""
"Beamte","2014","Thueringen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Schleswig-Holstein","kein Migrationshintergrund","123","0.154325405603079","0.127505820355793","0.181144990850365"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Schleswig-Holstein","direkter Migrationshintergrund","46","0.210377592076886","0.148375903253477","0.272379280900296"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Hamburg","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Hamburg","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Niedersachsen","kein Migrationshintergrund","322","0.158778494490571","0.142532324843294","0.175024664137849"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Niedersachsen","direkter Migrationshintergrund","205","0.286429214527992","0.250404745342008","0.322453683713976"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Bremen","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Bremen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Bremen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Nordrhein-Westfalen","kein Migrationshintergrund","498","0.138020922629821","0.126823446378921","0.149218398880721"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","496","0.263649527608192","0.241735704743785","0.2855633504726"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","95","0.191023859056591","0.157268642917623","0.22477907519556"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Hessen","kein Migrationshintergrund","145","0.122300471472485","0.103953387662553","0.140647555282417"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Hessen","direkter Migrationshintergrund","163","0.279790461303371","0.241858714771039","0.317722207835704"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Hessen","indirekter Migrationshintergrund","31","0.192824907823526","0.130916272037081","0.254733543609971"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","140","0.121866376879711","0.100716268932561","0.143016484826861"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","146","0.352520002996564","0.304035970270166","0.401004035722963"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Baden-Wuerttemberg","kein Migrationshintergrund","258","0.110630205839339","0.0972494076012309","0.124011004077446"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Baden-Wuerttemberg","direkter Migrationshintergrund","287","0.373063915844544","0.340609273226948","0.405518558462141"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Baden-Wuerttemberg","indirekter Migrationshintergrund","64","0.191928896512189","0.148230473388328","0.23562731963605"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Bayern","kein Migrationshintergrund","481","0.142798819819239","0.130559532715124","0.155038106923355"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Bayern","direkter Migrationshintergrund","372","0.28648377161668","0.259253495106908","0.313714048126452"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Bayern","indirekter Migrationshintergrund","47","0.142637564471378","0.102866332013342","0.182408796929415"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Saarland","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Saarland","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Berlin","kein Migrationshintergrund","76","0.119177289354723","0.0961122345045344","0.142242344204911"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Berlin","direkter Migrationshintergrund","40","0.147940064318403","0.0975889157809954","0.198291212855811"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Berlin","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Brandenburg","kein Migrationshintergrund","128","0.145466331516721","0.122380797839908","0.168551865193534"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Brandenburg","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","93","0.232311293574638","0.196526465304038","0.268096121845239"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Sachsen","kein Migrationshintergrund","208","0.150093996072911","0.131773434917559","0.168414557228262"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Sachsen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Sachsen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Sachsen-Anhalt","kein Migrationshintergrund","119","0.112934113108538","0.091440169641464","0.134428056575612"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Thueringen","kein Migrationshintergrund","155","0.171119343523782","0.146334747977143","0.195903939070421"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Thueringen","direkter Migrationshintergrund","33","0.301857842625132","0.207538544865263","0.396177140385"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Thueringen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Schleswig-Holstein","kein Migrationshintergrund","192","0.288964000661392","0.255312892743713","0.322615108579071"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Hamburg","kein Migrationshintergrund","95","0.2778276191581","0.227640123631577","0.328015114684624"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Hamburg","direkter Migrationshintergrund","37","0.20113529063513","0.131693028003249","0.270577553267011"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Niedersachsen","kein Migrationshintergrund","534","0.284602835242161","0.264544578811104","0.304661091673218"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Niedersachsen","direkter Migrationshintergrund","117","0.229143152396411","0.195653494374943","0.262632810417878"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Bremen","kein Migrationshintergrund","33","0.203722061272882","0.13042771611045","0.277016406435314"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Bremen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Bremen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Nordrhein-Westfalen","kein Migrationshintergrund","1051","0.274959479900999","0.260464593609711","0.289454366192287"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","294","0.201073974457627","0.181140014628619","0.221007934286634"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","127","0.277843276168802","0.239380121206161","0.316306431131442"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Hessen","kein Migrationshintergrund","421","0.328878283125986","0.302569649611359","0.355186916640613"
