"beruf","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","2013","indirekter Migrationshintergrund","Laendlicher Raum","33","0.0699050708069588","0.0444346743749323","0.0953754672389853"
"Sonstige Nichterwerbspersonen","2013","kein Migrationshintergrund","Staedtischer Raum","1036","0.0541096589505082","0.0503228680988396","0.0578964498021769"
"Sonstige Nichterwerbspersonen","2013","kein Migrationshintergrund","Laendlicher Raum","606","0.0506859861959515","0.0460937837317804","0.0552781886601227"
"Sonstige Nichterwerbspersonen","2013","direkter Migrationshintergrund","Staedtischer Raum","673","0.107606048695935","0.0988505289293062","0.116361568462563"
"Sonstige Nichterwerbspersonen","2013","direkter Migrationshintergrund","Laendlicher Raum","208","0.105261392593638","0.0900665488938278","0.120456236293448"
"Sonstige Nichterwerbspersonen","2013","indirekter Migrationshintergrund","Staedtischer Raum","298","0.131825793584985","0.116309022933356","0.147342564236615"
"Sonstige Nichterwerbspersonen","2013","indirekter Migrationshintergrund","Laendlicher Raum","64","0.174845219199406","0.136903909582013","0.212786528816799"
"Beamte","2013","kein Migrationshintergrund","Staedtischer Raum","685","0.0446835702025039","0.0412252828055809","0.0481418575994269"
"Beamte","2013","kein Migrationshintergrund","Laendlicher Raum","342","0.0328482070959793","0.0291167772023251","0.0365796369896336"
"Beamte","2013","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2013","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2013","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2013","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2014","kein Migrationshintergrund","Staedtischer Raum","1491","0.116468977800956","0.110849715503504","0.122088240098408"
"Angestellte, einfache Tätigkeiten","2014","kein Migrationshintergrund","Laendlicher Raum","1337","0.159052086991254","0.151025891140321","0.167078282842186"
"Angestellte, einfache Tätigkeiten","2014","direkter Migrationshintergrund","Staedtischer Raum","1172","0.276595966051579","0.262473659971814","0.290718272131343"
"Angestellte, einfache Tätigkeiten","2014","direkter Migrationshintergrund","Laendlicher Raum","442","0.355676741953682","0.329673814960528","0.381679668946836"
"Angestellte, einfache Tätigkeiten","2014","indirekter Migrationshintergrund","Staedtischer Raum","294","0.18666857012537","0.167270808416411","0.206066331834328"
"Angestellte, einfache Tätigkeiten","2014","indirekter Migrationshintergrund","Laendlicher Raum","90","0.252663143490169","0.207524111637148","0.297802175343189"
"Angestellte, qualifizierte Tätigkeiten","2014","kein Migrationshintergrund","Staedtischer Raum","4085","0.315638268213513","0.30749683329438","0.323779703132646"
"Angestellte, qualifizierte Tätigkeiten","2014","kein Migrationshintergrund","Laendlicher Raum","2347","0.280537469222627","0.270677965704585","0.29039697274067"
"Angestellte, qualifizierte Tätigkeiten","2014","direkter Migrationshintergrund","Staedtischer Raum","917","0.227892392001925","0.214649096637594","0.241135687366256"
"Angestellte, qualifizierte Tätigkeiten","2014","direkter Migrationshintergrund","Laendlicher Raum","266","0.183610057935887","0.16258003939847","0.204640076473305"
"Angestellte, qualifizierte Tätigkeiten","2014","indirekter Migrationshintergrund","Staedtischer Raum","437","0.298779397690029","0.275992515899821","0.321566279480238"
"Angestellte, qualifizierte Tätigkeiten","2014","indirekter Migrationshintergrund","Laendlicher Raum","88","0.283192172737633","0.236390100315","0.329994245160266"
"Selbstständige/ManagerInnen","2014","kein Migrationshintergrund","Staedtischer Raum","971","0.0705916390458323","0.0661047720935247","0.0750785059981399"
"Selbstständige/ManagerInnen","2014","kein Migrationshintergrund","Laendlicher Raum","524","0.0614906776003202","0.0562186284162891","0.0667627267843512"
"Selbstständige/ManagerInnen","2014","direkter Migrationshintergrund","Staedtischer Raum","215","0.0600129034911757","0.0525143844038599","0.0675114225784915"
"Selbstständige/ManagerInnen","2014","direkter Migrationshintergrund","Laendlicher Raum","46","0.0392922590384443","0.0287388749814939","0.0498456430953947"
"Selbstständige/ManagerInnen","2014","indirekter Migrationshintergrund","Staedtischer Raum","83","0.0463148333433013","0.0358521083893021","0.0567775582973004"
"Selbstständige/ManagerInnen","2014","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2014","kein Migrationshintergrund","Staedtischer Raum","801","0.0566349345797307","0.0525859570404686","0.0606839121189928"
"In Ausbildung","2014","kein Migrationshintergrund","Laendlicher Raum","501","0.0572701666557318","0.0521708337288748","0.0623694995825889"
"In Ausbildung","2014","direkter Migrationshintergrund","Staedtischer Raum","226","0.052300300519927","0.0452715245769039","0.0593290764629502"
"In Ausbildung","2014","direkter Migrationshintergrund","Laendlicher Raum","72","0.0347403526179429","0.0247935892675753","0.0446871159683105"
"In Ausbildung","2014","indirekter Migrationshintergrund","Staedtischer Raum","306","0.219953487643609","0.199332573312772","0.240574401974445"
"In Ausbildung","2014","indirekter Migrationshintergrund","Laendlicher Raum","67","0.178718650231747","0.138921313450723","0.21851598701277"
"In Rente oder Pension","2014","kein Migrationshintergrund","Staedtischer Raum","3133","0.304970466276714","0.296905662727515","0.313035269825912"
"In Rente oder Pension","2014","kein Migrationshintergrund","Laendlicher Raum","2002","0.303207523636656","0.29312017034578","0.313294876927531"
"In Rente oder Pension","2014","direkter Migrationshintergrund","Staedtischer Raum","372","0.176880295602263","0.164833724101448","0.188926867103079"
"In Rente oder Pension","2014","direkter Migrationshintergrund","Laendlicher Raum","155","0.18907144745235","0.167802457336224","0.210340437568477"
"In Rente oder Pension","2014","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2014","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2014","kein Migrationshintergrund","Staedtischer Raum","483","0.0353933186171854","0.0321566439623486","0.0386299932720222"
"Arbeitslose","2014","kein Migrationshintergrund","Laendlicher Raum","458","0.0552139319232564","0.0502015218241423","0.0602263420223704"
"Arbeitslose","2014","direkter Migrationshintergrund","Staedtischer Raum","416","0.0920409466002393","0.0829142018258349","0.101167691374644"
"Arbeitslose","2014","direkter Migrationshintergrund","Laendlicher Raum","132","0.0694742633919236","0.0556634655254749","0.0832850612583723"
"Arbeitslose","2014","indirekter Migrationshintergrund","Staedtischer Raum","123","0.0886529213718356","0.0745024577063575","0.102803385037314"
"Arbeitslose","2014","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2014","kein Migrationshintergrund","Staedtischer Raum","922","0.0546203000432956","0.0506397466995967","0.0586008533869946"
"Sonstige Nichterwerbspersonen","2014","kein Migrationshintergrund","Laendlicher Raum","486","0.0468174855581758","0.0421814410749417","0.05145353004141"
"Sonstige Nichterwerbspersonen","2014","direkter Migrationshintergrund","Staedtischer Raum","514","0.110103521712247","0.100221118147876","0.119985925276618"
"Sonstige Nichterwerbspersonen","2014","direkter Migrationshintergrund","Laendlicher Raum","181","0.110332701779909","0.0933147010029467","0.127350702556871"
"Sonstige Nichterwerbspersonen","2014","indirekter Migrationshintergrund","Staedtischer Raum","263","0.124383027254448","0.107953695897531","0.140812358611366"
"Sonstige Nichterwerbspersonen","2014","indirekter Migrationshintergrund","Laendlicher Raum","66","0.147515173933807","0.110678130292758","0.184352217574857"
"Beamte","2014","kein Migrationshintergrund","Staedtischer Raum","633","0.0456820954227737","0.0420246082168427","0.0493395826287046"
"Beamte","2014","kein Migrationshintergrund","Laendlicher Raum","321","0.0364106584119792","0.032299958456449","0.0405213583675094"
"Beamte","2014","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2014","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2014","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2014","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2015","kein Migrationshintergrund","Staedtischer Raum","1499","0.121252082920048","0.115383607955133","0.127120557884964"
"Angestellte, einfache Tätigkeiten","2015","kein Migrationshintergrund","Laendlicher Raum","1304","0.167544105800347","0.159167649551303","0.17592056204939"
"Angestellte, einfache Tätigkeiten","2015","direkter Migrationshintergrund","Staedtischer Raum","1334","0.269528716263107","0.256420995916426","0.282636436609789"
"Angestellte, einfache Tätigkeiten","2015","direkter Migrationshintergrund","Laendlicher Raum","572","0.362686816427837","0.338477411723217","0.386896221132457"
"Angestellte, einfache Tätigkeiten","2015","indirekter Migrationshintergrund","Staedtischer Raum","278","0.195302328056615","0.174791073569081","0.215813582544149"
"Angestellte, einfache Tätigkeiten","2015","indirekter Migrationshintergrund","Laendlicher Raum","67","0.207944952574988","0.165058438777747","0.250831466372229"
"Angestellte, qualifizierte Tätigkeiten","2015","kein Migrationshintergrund","Staedtischer Raum","3758","0.308339256858773","0.300036745620225","0.316641768097321"
"Angestellte, qualifizierte Tätigkeiten","2015","kein Migrationshintergrund","Laendlicher Raum","2193","0.281418425587841","0.271332182422855","0.291504668752827"
"Angestellte, qualifizierte Tätigkeiten","2015","direkter Migrationshintergrund","Staedtischer Raum","1085","0.250875108490682","0.238068652173276","0.263681564808087"
"Angestellte, qualifizierte Tätigkeiten","2015","direkter Migrationshintergrund","Laendlicher Raum","287","0.192032341105655","0.172197626702781","0.211867055508529"
"Angestellte, qualifizierte Tätigkeiten","2015","indirekter Migrationshintergrund","Staedtischer Raum","400","0.316383430184951","0.292321232190579","0.340445628179324"
"Angestellte, qualifizierte Tätigkeiten","2015","indirekter Migrationshintergrund","Laendlicher Raum","93","0.340977550813369","0.290883994178247","0.391071107448491"
"Selbstständige/ManagerInnen","2015","kein Migrationshintergrund","Staedtischer Raum","899","0.0706964379051078","0.0660882936606013","0.0753045821496144"
"Selbstständige/ManagerInnen","2015","kein Migrationshintergrund","Laendlicher Raum","486","0.0592111331104084","0.0539173895187184","0.0645048767020985"
"Selbstständige/ManagerInnen","2015","direkter Migrationshintergrund","Staedtischer Raum","220","0.0536325943245319","0.0469772985432421","0.0602878901058216"
"Selbstständige/ManagerInnen","2015","direkter Migrationshintergrund","Laendlicher Raum","60","0.0443704112436533","0.0340014966893224","0.0547393257979841"
"Selbstständige/ManagerInnen","2015","indirekter Migrationshintergrund","Staedtischer Raum","83","0.0415894676765135","0.031259722450599","0.0519192129024281"
"Selbstständige/ManagerInnen","2015","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2015","kein Migrationshintergrund","Staedtischer Raum","746","0.0572471984002446","0.0530705825460402","0.0614238142544491"
"In Ausbildung","2015","kein Migrationshintergrund","Laendlicher Raum","481","0.0537044653322608","0.0486481549518902","0.0587607757126314"
"In Ausbildung","2015","direkter Migrationshintergrund","Staedtischer Raum","228","0.0418747622961199","0.0359576421279084","0.0477918824643313"
"In Ausbildung","2015","direkter Migrationshintergrund","Laendlicher Raum","76","0.0428123375911954","0.0326188032265595","0.0530058719558314"
"In Ausbildung","2015","indirekter Migrationshintergrund","Staedtischer Raum","305","0.218786063180488","0.197395759094738","0.240176367266238"
"In Ausbildung","2015","indirekter Migrationshintergrund","Laendlicher Raum","75","0.222415504557988","0.178468913216673","0.266362095899302"
"In Rente oder Pension","2015","kein Migrationshintergrund","Staedtischer Raum","3026","0.305458453568966","0.297177627034392","0.313739280103541"
"In Rente oder Pension","2015","kein Migrationshintergrund","Laendlicher Raum","1980","0.309944697068871","0.299571821095494","0.320317573042247"
"In Rente oder Pension","2015","direkter Migrationshintergrund","Staedtischer Raum","362","0.179325004128711","0.167992416197792","0.190657592059629"
"In Rente oder Pension","2015","direkter Migrationshintergrund","Laendlicher Raum","151","0.173396435106993","0.154332590303716","0.192460279910271"
"In Rente oder Pension","2015","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2015","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2015","kein Migrationshintergrund","Staedtischer Raum","465","0.0352091481972682","0.0318956034057969","0.0385226929887395"
"Arbeitslose","2015","kein Migrationshintergrund","Laendlicher Raum","411","0.0492728678218151","0.0444183399899109","0.0541273956537192"
"Arbeitslose","2015","direkter Migrationshintergrund","Staedtischer Raum","551","0.103270305799046","0.0942806807288343","0.112259930869259"
"Arbeitslose","2015","direkter Migrationshintergrund","Laendlicher Raum","161","0.0646553572261161","0.0522722434296501","0.0770384710225821"
"Arbeitslose","2015","indirekter Migrationshintergrund","Staedtischer Raum","110","0.0902461531179498","0.0754210255165713","0.105071280719328"
"Arbeitslose","2015","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2015","kein Migrationshintergrund","Staedtischer Raum","881","0.054529398213574","0.0504472584946238","0.0586115379325241"
"Sonstige Nichterwerbspersonen","2015","kein Migrationshintergrund","Laendlicher Raum","476","0.045416421076165","0.0407462954346429","0.0500865467176872"
"Sonstige Nichterwerbspersonen","2015","direkter Migrationshintergrund","Staedtischer Raum","603","0.0994472793982029","0.0906068350110064","0.1082877237854"
"Sonstige Nichterwerbspersonen","2015","direkter Migrationshintergrund","Laendlicher Raum","201","0.0937040648971168","0.0790298117729218","0.108378318021312"
"Sonstige Nichterwerbspersonen","2015","indirekter Migrationshintergrund","Staedtischer Raum","219","0.100374073834918","0.084826454554071","0.115921693115764"
"Sonstige Nichterwerbspersonen","2015","indirekter Migrationshintergrund","Laendlicher Raum","58","0.104826601437195","0.072455445588519","0.137197757285871"
"Beamte","2015","kein Migrationshintergrund","Staedtischer Raum","611","0.0472680239360179","0.0434528214526676","0.0510832264193683"
"Beamte","2015","kein Migrationshintergrund","Laendlicher Raum","305","0.0334878842022926","0.0294527067602458","0.0375230616443394"
"Beamte","2015","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2015","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2015","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2015","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2016","kein Migrationshintergrund","Staedtischer Raum","1311","0.117924239219536","0.111913268014742","0.12393521042433"
"Angestellte, einfache Tätigkeiten","2016","kein Migrationshintergrund","Laendlicher Raum","1131","0.154952817971465","0.146538745115482","0.163366890827447"
"Angestellte, einfache Tätigkeiten","2016","direkter Migrationshintergrund","Staedtischer Raum","1213","0.276914192773046","0.265291496578933","0.288536888967159"
"Angestellte, einfache Tätigkeiten","2016","direkter Migrationshintergrund","Laendlicher Raum","531","0.342618991940653","0.322516307734211","0.362721676147095"
"Angestellte, einfache Tätigkeiten","2016","indirekter Migrationshintergrund","Staedtischer Raum","254","0.182282559535912","0.161494481365951","0.203070637705873"
"Angestellte, einfache Tätigkeiten","2016","indirekter Migrationshintergrund","Laendlicher Raum","77","0.218776932593774","0.174506478045037","0.26304738714251"
"Angestellte, qualifizierte Tätigkeiten","2016","kein Migrationshintergrund","Staedtischer Raum","3648","0.326115737532857","0.317378609542742","0.334852865522972"
"Angestellte, qualifizierte Tätigkeiten","2016","kein Migrationshintergrund","Laendlicher Raum","2141","0.293571138762529","0.282982090062613","0.304160187462444"
"Angestellte, qualifizierte Tätigkeiten","2016","direkter Migrationshintergrund","Staedtischer Raum","985","0.2486023316828","0.237376284067032","0.259828379298567"
"Angestellte, qualifizierte Tätigkeiten","2016","direkter Migrationshintergrund","Laendlicher Raum","252","0.18038559418138","0.164098429988613","0.196672758374147"
"Angestellte, qualifizierte Tätigkeiten","2016","indirekter Migrationshintergrund","Staedtischer Raum","395","0.308088517350781","0.283228399850195","0.332948634851368"
"Angestellte, qualifizierte Tätigkeiten","2016","indirekter Migrationshintergrund","Laendlicher Raum","75","0.281497188648946","0.23333824477024","0.329656132527653"
"Selbstständige/ManagerInnen","2016","kein Migrationshintergrund","Staedtischer Raum","780","0.0631431995358119","0.058610154216725","0.0676762448548988"
"Selbstständige/ManagerInnen","2016","kein Migrationshintergrund","Laendlicher Raum","462","0.0637233422539173","0.0580437465621997","0.0694029379456348"
"Selbstständige/ManagerInnen","2016","direkter Migrationshintergrund","Staedtischer Raum","210","0.0622818096112548","0.0560047516148008","0.0685588676077088"
"Selbstständige/ManagerInnen","2016","direkter Migrationshintergrund","Laendlicher Raum","50","0.0524816988303311","0.0430359258563294","0.0619274718043328"
"Selbstständige/ManagerInnen","2016","indirekter Migrationshintergrund","Staedtischer Raum","60","0.0313635391156025","0.0219785647700373","0.0407485134611676"
"Selbstständige/ManagerInnen","2016","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2016","kein Migrationshintergrund","Staedtischer Raum","708","0.0615664364100486","0.0570865816272332","0.0660462911928641"
"In Ausbildung","2016","kein Migrationshintergrund","Laendlicher Raum","405","0.0560326833236163","0.0506850054471748","0.0613803612000578"
"In Ausbildung","2016","direkter Migrationshintergrund","Staedtischer Raum","332","0.0320828647549456","0.0275057160838451","0.0366600134260461"
"In Ausbildung","2016","direkter Migrationshintergrund","Laendlicher Raum","108","0.0456333449670991","0.036793624375714","0.0544730655584842"
"In Ausbildung","2016","indirekter Migrationshintergrund","Staedtischer Raum","270","0.22234626829857","0.199956571904743","0.244735964692398"
"In Ausbildung","2016","indirekter Migrationshintergrund","Laendlicher Raum","74","0.192076276677902","0.149892279227258","0.234260274128547"
"In Rente oder Pension","2016","kein Migrationshintergrund","Staedtischer Raum","2880","0.29714510043364","0.28862769565281","0.305662505214469"
"In Rente oder Pension","2016","kein Migrationshintergrund","Laendlicher Raum","1889","0.302456746554961","0.291776451288314","0.313137041821607"
"In Rente oder Pension","2016","direkter Migrationshintergrund","Staedtischer Raum","335","0.170483535651659","0.160715818239983","0.180251253063334"
"In Rente oder Pension","2016","direkter Migrationshintergrund","Laendlicher Raum","148","0.164269004478354","0.148574383764082","0.179963625192627"
"In Rente oder Pension","2016","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","2016","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2016","kein Migrationshintergrund","Staedtischer Raum","390","0.0345148335805409","0.0311125864481285","0.0379170807129533"
"Arbeitslose","2016","kein Migrationshintergrund","Laendlicher Raum","351","0.0492245498036779","0.0441942264127728","0.0542548731945829"
"Arbeitslose","2016","direkter Migrationshintergrund","Staedtischer Raum","404","0.0905526300698619","0.0830988138669165","0.0980064462728073"
"Arbeitslose","2016","direkter Migrationshintergrund","Laendlicher Raum","145","0.0749081639804525","0.0637576019559422","0.0860587260049627"
"Arbeitslose","2016","indirekter Migrationshintergrund","Staedtischer Raum","109","0.0909261349850838","0.0754456663604689","0.106406603609699"
"Arbeitslose","2016","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2016","kein Migrationshintergrund","Staedtischer Raum","773","0.051266468395508","0.0471561166567254","0.0553768201342906"
"Sonstige Nichterwerbspersonen","2016","kein Migrationshintergrund","Laendlicher Raum","441","0.0426410022176929","0.0379429573143913","0.0473390471209944"
"Sonstige Nichterwerbspersonen","2016","direkter Migrationshintergrund","Staedtischer Raum","2197","0.116589169664413","0.108253320953876","0.12492501837495"
"Sonstige Nichterwerbspersonen","2016","direkter Migrationshintergrund","Laendlicher Raum","901","0.126513636863095","0.112432539798433","0.140594733927758"
"Sonstige Nichterwerbspersonen","2016","indirekter Migrationshintergrund","Staedtischer Raum","192","0.115191426482801","0.0980014654905718","0.13238138747503"
"Sonstige Nichterwerbspersonen","2016","indirekter Migrationshintergrund","Laendlicher Raum","48","0.0930680899419986","0.0619571287384943","0.124179051145503"
"Beamte","2016","kein Migrationshintergrund","Staedtischer Raum","569","0.0483239848920578","0.0443271510503543","0.0523208187337613"
"Beamte","2016","kein Migrationshintergrund","Laendlicher Raum","285","0.0373977191121413","0.0329859573647554","0.0418094808595271"
"Beamte","2016","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2016","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2016","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2016","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2017","kein Migrationshintergrund","Staedtischer Raum","1566","0.121173413560945","0.115448371732332","0.126898455389558"
"Angestellte, einfache Tätigkeiten","2017","kein Migrationshintergrund","Laendlicher Raum","1413","0.175886103813582","0.167549021140887","0.184223186486276"
"Angestellte, einfache Tätigkeiten","2017","direkter Migrationshintergrund","Staedtischer Raum","1268","0.264892189261913","0.253930221813179","0.275854156710647"
"Angestellte, einfache Tätigkeiten","2017","direkter Migrationshintergrund","Laendlicher Raum","565","0.368132361086493","0.349019094398019","0.387245627774968"
"Angestellte, einfache Tätigkeiten","2017","indirekter Migrationshintergrund","Staedtischer Raum","302","0.199467859400043","0.179088820728151","0.219846898071935"
"Angestellte, einfache Tätigkeiten","2017","indirekter Migrationshintergrund","Laendlicher Raum","81","0.255740423652372","0.208811460934009","0.302669386370735"
"Angestellte, qualifizierte Tätigkeiten","2017","kein Migrationshintergrund","Staedtischer Raum","4278","0.326547463433127","0.318320301353488","0.334774625512765"
"Angestellte, qualifizierte Tätigkeiten","2017","kein Migrationshintergrund","Laendlicher Raum","2472","0.291848198741663","0.28189308065741","0.301803316825917"
"Angestellte, qualifizierte Tätigkeiten","2017","direkter Migrationshintergrund","Staedtischer Raum","938","0.239602991981365","0.228999602081304","0.250206381881425"
"Angestellte, qualifizierte Tätigkeiten","2017","direkter Migrationshintergrund","Laendlicher Raum","258","0.15853921264752","0.144064659862581","0.173013765432459"
"Angestellte, qualifizierte Tätigkeiten","2017","indirekter Migrationshintergrund","Staedtischer Raum","428","0.312955454513451","0.289307610390023","0.336603298636879"
"Angestellte, qualifizierte Tätigkeiten","2017","indirekter Migrationshintergrund","Laendlicher Raum","81","0.296352348377127","0.247232065748739","0.345472631005514"
"Selbstständige/ManagerInnen","2017","kein Migrationshintergrund","Staedtischer Raum","889","0.0646266646968499","0.0603132445385477","0.0689400848551521"
"Selbstständige/ManagerInnen","2017","kein Migrationshintergrund","Laendlicher Raum","521","0.0633888441361717","0.0580531514918572","0.0687245367804862"
"Selbstständige/ManagerInnen","2017","direkter Migrationshintergrund","Staedtischer Raum","218","0.0592226408089301","0.0533590220403389","0.0650862595775212"
"Selbstständige/ManagerInnen","2017","direkter Migrationshintergrund","Laendlicher Raum","45","0.0518517636713507","0.0430647813646465","0.0606387459780549"
"Selbstständige/ManagerInnen","2017","indirekter Migrationshintergrund","Staedtischer Raum","77","0.0417230186635839","0.0315255769303809","0.0519204603967869"
"Selbstständige/ManagerInnen","2017","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","2017","kein Migrationshintergrund","Staedtischer Raum","852","0.0614162075940538","0.0572040809304911","0.0656283342576165"
"In Ausbildung","2017","kein Migrationshintergrund","Laendlicher Raum","498","0.0513358498877511","0.0465033556170541","0.0561683441584481"
"In Ausbildung","2017","direkter Migrationshintergrund","Staedtischer Raum","363","0.0383797797724943","0.033607439016605","0.0431521205283835"
"In Ausbildung","2017","direkter Migrationshintergrund","Laendlicher Raum","144","0.0455656050700462","0.0373012022673411","0.0538300078727513"
"In Ausbildung","2017","indirekter Migrationshintergrund","Staedtischer Raum","287","0.196418882697836","0.176157721909227","0.216680043486444"
"In Ausbildung","2017","indirekter Migrationshintergrund","Laendlicher Raum","64","0.185131791070826","0.143352291102282","0.226911291039369"
"In Rente oder Pension","2017","kein Migrationshintergrund","Staedtischer Raum","2998","0.294876643293943","0.286876898419801","0.302876388168086"
"In Rente oder Pension","2017","kein Migrationshintergrund","Laendlicher Raum","2009","0.300290159573517","0.29025245830884","0.310327860838194"
"In Rente oder Pension","2017","direkter Migrationshintergrund","Staedtischer Raum","360","0.170999668817324","0.161646615720979","0.18035272191367"
"In Rente oder Pension","2017","direkter Migrationshintergrund","Laendlicher Raum","142","0.145291480151036","0.131326222413505","0.159256737888567"
"In Rente oder Pension","2017","indirekter Migrationshintergrund","Staedtischer Raum","32","0.0284449361720456","0.0199669240146951","0.0369229483293961"
"In Rente oder Pension","2017","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","2017","kein Migrationshintergrund","Staedtischer Raum","402","0.0311991737652558","0.0281490869836145","0.034249260546897"
"Arbeitslose","2017","kein Migrationshintergrund","Laendlicher Raum","358","0.0419133557636683","0.0375251868645428","0.0463015246627938"
"Arbeitslose","2017","direkter Migrationshintergrund","Staedtischer Raum","1099","0.107834721936602","0.100129584616769","0.115539859256434"
"Arbeitslose","2017","direkter Migrationshintergrund","Laendlicher Raum","332","0.0937831055548873","0.0822300131530566","0.105336197956718"
"Arbeitslose","2017","indirekter Migrationshintergrund","Staedtischer Raum","107","0.0747058432991044","0.0612975025137039","0.0881141840845049"
"Arbeitslose","2017","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2017","kein Migrationshintergrund","Staedtischer Raum","833","0.0533828905871899","0.0494391202380035","0.0573266609363762"
"Sonstige Nichterwerbspersonen","2017","kein Migrationshintergrund","Laendlicher Raum","416","0.0388171074984254","0.0345873124298764","0.0430469025669743"
"Sonstige Nichterwerbspersonen","2017","direkter Migrationshintergrund","Staedtischer Raum","1958","0.115071619101709","0.107144478030981","0.122998760172437"
"Sonstige Nichterwerbspersonen","2017","direkter Migrationshintergrund","Laendlicher Raum","954","0.129646127224907","0.116333996559821","0.142958257889992"
"Sonstige Nichterwerbspersonen","2017","indirekter Migrationshintergrund","Staedtischer Raum","212","0.11727529179822","0.100866608003342","0.133683975593098"
"Sonstige Nichterwerbspersonen","2017","indirekter Migrationshintergrund","Laendlicher Raum","49","0.0826150820838271","0.0530019382202038","0.112228225947451"
"Beamte","2017","kein Migrationshintergrund","Staedtischer Raum","663","0.0467775430686356","0.0430729608680683","0.0504821252692029"
"Beamte","2017","kein Migrationshintergrund","Laendlicher Raum","324","0.036520380585222","0.0324127286264094","0.0406280325440347"
"Beamte","2017","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","2017","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","2017","indirekter Migrationshintergrund","Staedtischer Raum","32","0.0290087134557165","0.0204495810694206","0.0375678458420125"
"Beamte","2017","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2018","kein Migrationshintergrund","Staedtischer Raum","1483","0.117952463791974","0.112203381491409","0.123701546092538"
"Angestellte, einfache Tätigkeiten","2018","kein Migrationshintergrund","Laendlicher Raum","1309","0.172764533132411","0.164292500321871","0.181236565942952"
"Angestellte, einfache Tätigkeiten","2018","direkter Migrationshintergrund","Staedtischer Raum","1361","0.262604560048717","0.251335835511029","0.273873284586405"
"Angestellte, einfache Tätigkeiten","2018","direkter Migrationshintergrund","Laendlicher Raum","579","0.343136510459486","0.32305468927916","0.363218331639811"
"Angestellte, einfache Tätigkeiten","2018","indirekter Migrationshintergrund","Staedtischer Raum","308","0.219345316522755","0.198104901578769","0.240585731466741"
"Angestellte, einfache Tätigkeiten","2018","indirekter Migrationshintergrund","Laendlicher Raum","80","0.183199657864931","0.142321703511795","0.224077612218066"
"Angestellte, qualifizierte Tätigkeiten","2018","kein Migrationshintergrund","Staedtischer Raum","4184","0.336722505465295","0.328299196618723","0.345145814311867"
"Angestellte, qualifizierte Tätigkeiten","2018","kein Migrationshintergrund","Laendlicher Raum","2398","0.305284628577873","0.294964106113102","0.315605151042644"
"Angestellte, qualifizierte Tätigkeiten","2018","direkter Migrationshintergrund","Staedtischer Raum","967","0.26652398387385","0.255201687620847","0.277846280126853"
"Angestellte, qualifizierte Tätigkeiten","2018","direkter Migrationshintergrund","Laendlicher Raum","257","0.197906133537728","0.181053247130354","0.214759019945103"
