"beruf","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","2003","66 und älter","West","","","",""
"Arbeitslose","2003","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2003","16-34 J.","West","514","0.112445067062751","0.103078613215752","0.121811520909749"
"Sonstige Nichterwerbspersonen","2003","16-34 J.","Ost","101","0.0774677604509557","0.0637315204271273","0.0912040004747841"
"Sonstige Nichterwerbspersonen","2003","35-65 J.","West","1109","0.10966916586752","0.103446572547882","0.115891759187157"
"Sonstige Nichterwerbspersonen","2003","35-65 J.","Ost","61","0.0211705045500395","0.0159985969691391","0.0263424121309399"
"Sonstige Nichterwerbspersonen","2003","66 und älter","West","83","0.0260332243162161","0.0200709924548681","0.0319954561775642"
"Sonstige Nichterwerbspersonen","2003","66 und älter","Ost","","","",""
"Beamte","2003","16-34 J.","West","129","0.0287462944907166","0.0237921958209608","0.0337003931604724"
"Beamte","2003","16-34 J.","Ost","38","0.0275290318908365","0.0191218511093971","0.035936212672276"
"Beamte","2003","35-65 J.","West","747","0.0524590474967459","0.0480192553759069","0.0568988396175848"
"Beamte","2003","35-65 J.","Ost","83","0.0180116785877032","0.0132335054406358","0.0227898517347705"
"Beamte","2003","66 und älter","West","","","",""
"Beamte","2003","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2004","16-34 J.","West","764","0.189886955717271","0.177994151985656","0.201779759448886"
"Angestellte, einfache Tätigkeiten","2004","16-34 J.","Ost","209","0.151108259469855","0.132479918676934","0.169736600262776"
"Angestellte, einfache Tätigkeiten","2004","35-65 J.","West","1702","0.206741031663418","0.198546991887071","0.214935071439765"
"Angestellte, einfache Tätigkeiten","2004","35-65 J.","Ost","435","0.159074236495486","0.145634656134351","0.17251381685662"
"Angestellte, einfache Tätigkeiten","2004","66 und älter","West","39","0.014550900186429","0.0101226285751438","0.0189791717977141"
"Angestellte, einfache Tätigkeiten","2004","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","16-34 J.","West","1099","0.281896560561296","0.268253799746433","0.295539321376159"
"Angestellte, qualifizierte Tätigkeiten","2004","16-34 J.","Ost","354","0.238614674451135","0.216445233364357","0.260784115537913"
"Angestellte, qualifizierte Tätigkeiten","2004","35-65 J.","West","3224","0.336766733721503","0.327204156046072","0.346329311396934"
"Angestellte, qualifizierte Tätigkeiten","2004","35-65 J.","Ost","1107","0.359287785475513","0.341657486227445","0.37691808472358"
"Angestellte, qualifizierte Tätigkeiten","2004","66 und älter","West","","","",""
"Angestellte, qualifizierte Tätigkeiten","2004","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2004","16-34 J.","West","151","0.0391204809306656","0.0332415218945827","0.0449994399667485"
"Selbstständige/ManagerInnen","2004","16-34 J.","Ost","59","0.0427124670342136","0.0321952109506259","0.0532297231178012"
"Selbstständige/ManagerInnen","2004","35-65 J.","West","1074","0.0954456963847393","0.0895004106706412","0.101390982098837"
"Selbstständige/ManagerInnen","2004","35-65 J.","Ost","264","0.0842512406579395","0.0740445893630776","0.0944578919528014"
"Selbstständige/ManagerInnen","2004","66 und älter","West","74","0.0188873787013316","0.0138533290253674","0.0239214283772959"
"Selbstständige/ManagerInnen","2004","66 und älter","Ost","","","",""
"In Ausbildung","2004","16-34 J.","West","1353","0.294859784458191","0.281033375857425","0.308686193058958"
"In Ausbildung","2004","16-34 J.","Ost","506","0.329573399000957","0.305124707911587","0.354022090090326"
"In Ausbildung","2004","35-65 J.","West","57","0.00588305168466792","0.00433567052850497","0.00743043284083087"
"In Ausbildung","2004","35-65 J.","Ost","","","",""
"In Ausbildung","2004","66 und älter","West","","","",""
"In Ausbildung","2004","66 und älter","Ost","","","",""
"In Rente oder Pension","2004","16-34 J.","West","","","",""
"In Rente oder Pension","2004","16-34 J.","Ost","","","",""
"In Rente oder Pension","2004","35-65 J.","West","1022","0.122230467692031","0.115602853477229","0.128858081906833"
"In Rente oder Pension","2004","35-65 J.","Ost","456","0.180504489162638","0.166371818169704","0.194637160155572"
"In Rente oder Pension","2004","66 und älter","West","2576","0.931095951500294","0.921729139352273","0.940462763648314"
"In Rente oder Pension","2004","66 und älter","Ost","934","0.986766720397023","0.979500186901941","0.994033253892105"
"Arbeitslose","2004","16-34 J.","West","256","0.0702318410629217","0.0624833304115693","0.0779803517142742"
"Arbeitslose","2004","16-34 J.","Ost","170","0.148480075287324","0.12998588100464","0.166974269570007"
"Arbeitslose","2004","35-65 J.","West","549","0.0752900267487301","0.0699511643292331","0.080628889168227"
"Arbeitslose","2004","35-65 J.","Ost","415","0.168119813717629","0.154377913335892","0.181861714099366"
"Arbeitslose","2004","66 und älter","West","","","",""
"Arbeitslose","2004","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2004","16-34 J.","West","429","0.0963152802966336","0.0873694647530748","0.105261095840192"
"Sonstige Nichterwerbspersonen","2004","16-34 J.","Ost","91","0.0665335037571189","0.0535714599868253","0.0794955475274126"
"Sonstige Nichterwerbspersonen","2004","35-65 J.","West","1044","0.10601905870202","0.0997898434976981","0.112248273906342"
"Sonstige Nichterwerbspersonen","2004","35-65 J.","Ost","67","0.021758276625014","0.0163973199967477","0.0271192332532803"
"Sonstige Nichterwerbspersonen","2004","66 und älter","West","91","0.0276974551931684","0.0216287943507431","0.0337661160355937"
"Sonstige Nichterwerbspersonen","2004","66 und älter","Ost","","","",""
"Beamte","2004","16-34 J.","West","121","0.0268386235078297","0.0219381682962559","0.0317390787194035"
"Beamte","2004","16-34 J.","Ost","","","",""
"Beamte","2004","35-65 J.","West","711","0.0516239334028911","0.0471468717860166","0.0561009950197656"
"Beamte","2004","35-65 J.","Ost","85","0.0197878296137607","0.0146702326275656","0.0249054265999557"
"Beamte","2004","66 und älter","West","","","",""
"Beamte","2004","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2005","16-34 J.","West","714","0.192716084865534","0.180421839106854","0.205010330624214"
"Angestellte, einfache Tätigkeiten","2005","16-34 J.","Ost","184","0.137825547051876","0.119416694012347","0.156234400091405"
"Angestellte, einfache Tätigkeiten","2005","35-65 J.","West","1631","0.21507928928836","0.206534430358998","0.223624148217722"
"Angestellte, einfache Tätigkeiten","2005","35-65 J.","Ost","373","0.148115735832386","0.134786145371774","0.161445326292999"
"Angestellte, einfache Tätigkeiten","2005","66 und älter","West","33","0.0108644035220705","0.00703015376465865","0.0146986532794823"
"Angestellte, einfache Tätigkeiten","2005","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2005","16-34 J.","West","1044","0.280389165930385","0.266388160646217","0.294390171214554"
"Angestellte, qualifizierte Tätigkeiten","2005","16-34 J.","Ost","328","0.22957969834026","0.207120466778506","0.252038929902014"
"Angestellte, qualifizierte Tätigkeiten","2005","35-65 J.","West","3133","0.346491706342347","0.33659559255457","0.356387820130125"
"Angestellte, qualifizierte Tätigkeiten","2005","35-65 J.","Ost","1075","0.362828216157331","0.344785384272485","0.380871048042177"
"Angestellte, qualifizierte Tätigkeiten","2005","66 und älter","West","","","",""
"Angestellte, qualifizierte Tätigkeiten","2005","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2005","16-34 J.","West","137","0.0338348237927507","0.0281992595086964","0.0394703880768049"
"Selbstständige/ManagerInnen","2005","16-34 J.","Ost","54","0.0352821171673488","0.025429723041527","0.0451345112931705"
"Selbstständige/ManagerInnen","2005","35-65 J.","West","976","0.0913905596175562","0.0853977290766981","0.0973833901584142"
"Selbstständige/ManagerInnen","2005","35-65 J.","Ost","267","0.0922927136335996","0.0814313956998782","0.103154031567321"
"Selbstständige/ManagerInnen","2005","66 und älter","West","65","0.0185157198189694","0.0135296137431304","0.0235018258948083"
"Selbstständige/ManagerInnen","2005","66 und älter","Ost","","","",""
"In Ausbildung","2005","16-34 J.","West","1298","0.292324555328163","0.278147714260966","0.30650139639536"
"In Ausbildung","2005","16-34 J.","Ost","481","0.349119282591398","0.323662593749762","0.374575971433034"
"In Ausbildung","2005","35-65 J.","West","39","0.00490116403596193","0.00344880017207696","0.0063535278998469"
"In Ausbildung","2005","35-65 J.","Ost","","","",""
"In Ausbildung","2005","66 und älter","West","","","",""
"In Ausbildung","2005","66 und älter","Ost","","","",""
"In Rente oder Pension","2005","16-34 J.","West","","","",""
"In Rente oder Pension","2005","16-34 J.","Ost","","","",""
"In Rente oder Pension","2005","35-65 J.","West","954","0.112785754691006","0.106207145541424","0.119364363840588"
"In Rente oder Pension","2005","35-65 J.","Ost","450","0.174722499866721","0.160472976826477","0.188972022906966"
"In Rente oder Pension","2005","66 und älter","West","2601","0.936504169711143","0.927484783159881","0.945523556262406"
"In Rente oder Pension","2005","66 und älter","Ost","935","0.979202429159749","0.970165770382552","0.988239087936945"
"Arbeitslose","2005","16-34 J.","West","262","0.0821738481914354","0.0736137886558676","0.0907339077270031"
"Arbeitslose","2005","16-34 J.","Ost","184","0.165823265547798","0.145961581849119","0.185684949246477"
"Arbeitslose","2005","35-65 J.","West","496","0.0685320201213426","0.0632776164015262","0.073786423841159"
"Arbeitslose","2005","35-65 J.","Ost","386","0.16783023411548","0.153806393256875","0.181854074974085"
"Arbeitslose","2005","66 und älter","West","","","",""
"Arbeitslose","2005","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2005","16-34 J.","West","381","0.0917566437446631","0.0827585682376402","0.100754719251686"
"Sonstige Nichterwerbspersonen","2005","16-34 J.","Ost","87","0.0603018032356366","0.0475895176895815","0.0730140887816917"
"Sonstige Nichterwerbspersonen","2005","35-65 J.","West","970","0.104946964908412","0.0985731120572487","0.111320817759575"
"Sonstige Nichterwerbspersonen","2005","35-65 J.","Ost","78","0.0283240785146923","0.0220987177637017","0.0345494392656829"
"Sonstige Nichterwerbspersonen","2005","66 und älter","West","85","0.0263964605019618","0.0204670234963492","0.0323258975075743"
"Sonstige Nichterwerbspersonen","2005","66 und älter","Ost","","","",""
"Beamte","2005","16-34 J.","West","115","0.0265056645811494","0.0214988002710219","0.031512528891277"
"Beamte","2005","16-34 J.","Ost","","","",""
"Beamte","2005","35-65 J.","West","683","0.0558725409950138","0.051096069036662","0.0606490129533655"
"Beamte","2005","35-65 J.","Ost","90","0.0213463271077292","0.01592254788214","0.0267701063333184"
"Beamte","2005","66 und älter","West","","","",""
"Beamte","2005","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2006","16-34 J.","West","688","0.18476875215272","0.172769787893032","0.196767716412408"
"Angestellte, einfache Tätigkeiten","2006","16-34 J.","Ost","188","0.134818116288131","0.116785808228598","0.152850424347663"
"Angestellte, einfache Tätigkeiten","2006","35-65 J.","West","1665","0.201238882384473","0.193194076868539","0.209283687900406"
"Angestellte, einfache Tätigkeiten","2006","35-65 J.","Ost","408","0.15114451147528","0.138014833198424","0.164274189752135"
"Angestellte, einfache Tätigkeiten","2006","66 und älter","West","44","0.0122904581966291","0.00853301463677538","0.0160479017564828"
"Angestellte, einfache Tätigkeiten","2006","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2006","16-34 J.","West","1064","0.271920919586195","0.258164681794235","0.285677157378155"
"Angestellte, qualifizierte Tätigkeiten","2006","16-34 J.","Ost","328","0.232555328015081","0.210249920255187","0.254860735774974"
"Angestellte, qualifizierte Tätigkeiten","2006","35-65 J.","West","3421","0.358982858024226","0.34935736861997","0.368608347428481"
"Angestellte, qualifizierte Tätigkeiten","2006","35-65 J.","Ost","1138","0.366809744467929","0.349144137783377","0.384475351152482"
"Angestellte, qualifizierte Tätigkeiten","2006","66 und älter","West","","","",""
"Angestellte, qualifizierte Tätigkeiten","2006","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2006","16-34 J.","West","143","0.0374728740725559","0.0316013062936508","0.0433444418514609"
"Selbstständige/ManagerInnen","2006","16-34 J.","Ost","56","0.0454195017267228","0.0344256229533462","0.0564133805000994"
"Selbstständige/ManagerInnen","2006","35-65 J.","West","1098","0.0957535478928935","0.0898491993439065","0.10165789644188"
"Selbstständige/ManagerInnen","2006","35-65 J.","Ost","300","0.107331850451872","0.0959856528855156","0.118678048018229"
"Selbstständige/ManagerInnen","2006","66 und älter","West","96","0.022015480835153","0.0170114050086331","0.0270195566616729"
"Selbstständige/ManagerInnen","2006","66 und älter","Ost","","","",""
"In Ausbildung","2006","16-34 J.","West","1108","0.254154874257143","0.240694329468938","0.267615419045348"
"In Ausbildung","2006","16-34 J.","Ost","412","0.277458678533684","0.253818324100827","0.301099032966541"
"In Ausbildung","2006","35-65 J.","West","","","",""
"In Ausbildung","2006","35-65 J.","Ost","","","",""
"In Ausbildung","2006","66 und älter","West","","","",""
"In Ausbildung","2006","66 und älter","Ost","","","",""
"In Rente oder Pension","2006","16-34 J.","West","","","",""
"In Rente oder Pension","2006","16-34 J.","Ost","","","",""
"In Rente oder Pension","2006","35-65 J.","West","1025","0.107676045238522","0.101456309009775","0.113895781467268"
"In Rente oder Pension","2006","35-65 J.","Ost","443","0.154638425743877","0.141385218938249","0.167891632549504"
"In Rente oder Pension","2006","66 und älter","West","3046","0.933098068613301","0.924577339136072","0.94161879809053"
"In Rente oder Pension","2006","66 und älter","Ost","1104","0.981783926359528","0.973969318762092","0.989598533956965"
"Arbeitslose","2006","16-34 J.","West","298","0.0870443301968954","0.0783289933571905","0.0957596670366004"
"Arbeitslose","2006","16-34 J.","Ost","185","0.149329498488029","0.130511346490496","0.168147650485562"
"Arbeitslose","2006","35-65 J.","West","544","0.0719682319506012","0.0667825845750851","0.0771538793261173"
"Arbeitslose","2006","35-65 J.","Ost","402","0.166151549904873","0.152507704977061","0.179795394832685"
"Arbeitslose","2006","66 und älter","West","","","",""
"Arbeitslose","2006","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2006","16-34 J.","West","603","0.134729446917866","0.124173521491797","0.145285372343935"
"Sonstige Nichterwerbspersonen","2006","16-34 J.","Ost","174","0.127854446592445","0.110223489599468","0.145485403585423"
"Sonstige Nichterwerbspersonen","2006","35-65 J.","West","1051","0.106984631736167","0.100782495416221","0.113186768056112"
"Sonstige Nichterwerbspersonen","2006","35-65 J.","Ost","70","0.0294109726721847","0.0232177970480797","0.0356041482962897"
"Sonstige Nichterwerbspersonen","2006","66 und älter","West","88","0.0229412685630031","0.0178354796756827","0.0280470574503235"
"Sonstige Nichterwerbspersonen","2006","66 und älter","Ost","","","",""
"Beamte","2006","16-34 J.","West","110","0.0284406087557403","0.0233014360944462","0.0335797814170343"
"Beamte","2006","16-34 J.","Ost","30","0.0258761377497443","0.0174935076892047","0.034258767810284"
"Beamte","2006","35-65 J.","West","710","0.0540866789695379","0.0495480783118491","0.0586252796272267"
"Beamte","2006","35-65 J.","Ost","91","0.0215749607082921","0.0162492226864635","0.0269006987301208"
"Beamte","2006","66 und älter","West","","","",""
"Beamte","2006","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2007","16-34 J.","West","664","0.189153769242751","0.176561993238656","0.201745545246846"
"Angestellte, einfache Tätigkeiten","2007","16-34 J.","Ost","192","0.156176078241761","0.136465060164772","0.17588709631875"
"Angestellte, einfache Tätigkeiten","2007","35-65 J.","West","1696","0.216804458280227","0.208193529393085","0.225415387167369"
"Angestellte, einfache Tätigkeiten","2007","35-65 J.","Ost","428","0.177173469053172","0.162669143031706","0.191677795074638"
"Angestellte, einfache Tätigkeiten","2007","66 und älter","West","43","0.0137556370327141","0.00973073622895691","0.0177805378364712"
"Angestellte, einfache Tätigkeiten","2007","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2007","16-34 J.","West","1008","0.291091584909662","0.276485960460139","0.305697209359186"
"Angestellte, qualifizierte Tätigkeiten","2007","16-34 J.","Ost","338","0.253767518552101","0.230139300284495","0.277395736819706"
"Angestellte, qualifizierte Tätigkeiten","2007","35-65 J.","West","3167","0.36094865002262","0.350912402025087","0.370984898020153"
"Angestellte, qualifizierte Tätigkeiten","2007","35-65 J.","Ost","1072","0.375270002970424","0.356876596404497","0.39366340953635"
"Angestellte, qualifizierte Tätigkeiten","2007","66 und älter","West","","","",""
"Angestellte, qualifizierte Tätigkeiten","2007","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2007","16-34 J.","West","120","0.0332443091624403","0.0274802654828276","0.0390083528420529"
"Selbstständige/ManagerInnen","2007","16-34 J.","Ost","52","0.0378277596029786","0.0274690035688357","0.0481865156371216"
"Selbstständige/ManagerInnen","2007","35-65 J.","West","1006","0.0930960429107556","0.087024108743836","0.0991679770776752"
"Selbstständige/ManagerInnen","2007","35-65 J.","Ost","264","0.0952193160187321","0.0840692290613713","0.106369402976093"
"Selbstständige/ManagerInnen","2007","66 und älter","West","86","0.0195883069411285","0.0147995229017259","0.0243770909805312"
"Selbstständige/ManagerInnen","2007","66 und älter","Ost","","","",""
"In Ausbildung","2007","16-34 J.","West","1013","0.243022170150528","0.229231836754963","0.256812503546092"
"In Ausbildung","2007","16-34 J.","Ost","413","0.292637655666146","0.267933958426994","0.317341352905299"
"In Ausbildung","2007","35-65 J.","West","","","",""
"In Ausbildung","2007","35-65 J.","Ost","","","",""
"In Ausbildung","2007","66 und älter","West","","","",""
"In Ausbildung","2007","66 und älter","Ost","","","",""
"In Rente oder Pension","2007","16-34 J.","West","","","",""
"In Rente oder Pension","2007","16-34 J.","Ost","","","",""
"In Rente oder Pension","2007","35-65 J.","West","894","0.105377470501906","0.0989613192212283","0.111793621782583"
"In Rente oder Pension","2007","35-65 J.","Ost","384","0.15143492647765","0.137817354884782","0.165052498070517"
"In Rente oder Pension","2007","66 und älter","West","2989","0.938778551920952","0.930494249608471","0.947062854233433"
"In Rente oder Pension","2007","66 und älter","Ost","1095","0.980985595872773","0.972987036829848","0.988984154915699"
"Arbeitslose","2007","16-34 J.","West","214","0.0744472539118972","0.0660073953889073","0.0828871124348871"
"Arbeitslose","2007","16-34 J.","Ost","144","0.130404302284172","0.112119909833053","0.148688694735291"
"Arbeitslose","2007","35-65 J.","West","456","0.0649625211276351","0.0598122897548836","0.0701127525003866"
"Arbeitslose","2007","35-65 J.","Ost","349","0.151237968183678","0.137627675819763","0.164848260547593"
"Arbeitslose","2007","66 und älter","West","","","",""
"Arbeitslose","2007","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2007","16-34 J.","West","580","0.138434218121489","0.127330301667504","0.149538134575473"
"Sonstige Nichterwerbspersonen","2007","16-34 J.","Ost","139","0.101148922414858","0.0847769733410954","0.11752087148862"
"Sonstige Nichterwerbspersonen","2007","35-65 J.","West","886","0.0974569686776814","0.0912594020682584","0.103654535287104"
"Sonstige Nichterwerbspersonen","2007","35-65 J.","Ost","62","0.0229655661741894","0.0172752345297718","0.0286558978186071"
"Sonstige Nichterwerbspersonen","2007","66 und älter","West","74","0.0185351761165943","0.0138743994990157","0.0231959527341729"
"Sonstige Nichterwerbspersonen","2007","66 und älter","Ost","","","",""
"Beamte","2007","16-34 J.","West","111","0.0295817419068209","0.024134187333267","0.0350292964803748"
"Beamte","2007","16-34 J.","Ost","","","",""
"Beamte","2007","35-65 J.","West","670","0.0580593687091077","0.0531725220124021","0.0629462154058134"
"Beamte","2007","35-65 J.","Ost","95","0.0235969117683295","0.017830757970122","0.0293630655665369"
"Beamte","2007","66 und älter","West","","","",""
"Beamte","2007","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2008","16-34 J.","West","613","0.202432401308875","0.188936145617702","0.215928657000048"
"Angestellte, einfache Tätigkeiten","2008","16-34 J.","Ost","197","0.190299115624074","0.167835493922796","0.212762737325353"
"Angestellte, einfache Tätigkeiten","2008","35-65 J.","West","1548","0.217009929998252","0.208059020553432","0.225960839443072"
"Angestellte, einfache Tätigkeiten","2008","35-65 J.","Ost","421","0.188655866076941","0.173344214708858","0.203967517445025"
"Angestellte, einfache Tätigkeiten","2008","66 und älter","West","50","0.0179075690469583","0.0132976072518589","0.0225175308420577"
"Angestellte, einfache Tätigkeiten","2008","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2008","16-34 J.","West","970","0.300135550815307","0.284741418335511","0.315529683295103"
"Angestellte, qualifizierte Tätigkeiten","2008","16-34 J.","Ost","306","0.248058345687083","0.223342920950495","0.272773770423671"
"Angestellte, qualifizierte Tätigkeiten","2008","35-65 J.","West","3121","0.381995868647978","0.371445339175112","0.392546398120845"
"Angestellte, qualifizierte Tätigkeiten","2008","35-65 J.","Ost","1033","0.386252307317562","0.36719705057991","0.405307564055215"
"Angestellte, qualifizierte Tätigkeiten","2008","66 und älter","West","","","",""
"Angestellte, qualifizierte Tätigkeiten","2008","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2008","16-34 J.","West","107","0.026271916484981","0.0208996906848502","0.0316441422851117"
"Selbstständige/ManagerInnen","2008","16-34 J.","Ost","46","0.042464329325648","0.0309247839192928","0.0540038747320031"
"Selbstständige/ManagerInnen","2008","35-65 J.","West","894","0.0908898569720156","0.0846479801427944","0.0971317338012367"
"Selbstständige/ManagerInnen","2008","35-65 J.","Ost","263","0.102470101438302","0.0906012861690227","0.114338916707582"
"Selbstständige/ManagerInnen","2008","66 und älter","West","101","0.0249946641233498","0.01956803706672","0.0304212911799797"
"Selbstständige/ManagerInnen","2008","66 und älter","Ost","","","",""
"In Ausbildung","2008","16-34 J.","West","988","0.255384923306979","0.240737775196739","0.270032071417219"
"In Ausbildung","2008","16-34 J.","Ost","376","0.294640952783383","0.268552353588568","0.320729551978199"
"In Ausbildung","2008","35-65 J.","West","","","",""
"In Ausbildung","2008","35-65 J.","Ost","","","",""
"In Ausbildung","2008","66 und älter","West","","","",""
"In Ausbildung","2008","66 und älter","Ost","","","",""
"In Rente oder Pension","2008","16-34 J.","West","","","",""
"In Rente oder Pension","2008","16-34 J.","Ost","","","",""
"In Rente oder Pension","2008","35-65 J.","West","802","0.101526613647122","0.0949683059000006","0.108084921394244"
"In Rente oder Pension","2008","35-65 J.","Ost","327","0.127244059549982","0.114201900569813","0.14028621853015"
"In Rente oder Pension","2008","66 und älter","West","2931","0.930226585797738","0.921370492397762","0.939082679197713"
"In Rente oder Pension","2008","66 und älter","Ost","1086","0.97329523535652","0.963840743752331","0.98274972696071"
"Arbeitslose","2008","16-34 J.","West","159","0.0567296512855425","0.0489598004512765","0.0644995021198085"
"Arbeitslose","2008","16-34 J.","Ost","132","0.133756142838572","0.114276722143135","0.15323556353401"
"Arbeitslose","2008","35-65 J.","West","366","0.0567041270885049","0.0516820828429221","0.0617261713340878"
"Arbeitslose","2008","35-65 J.","Ost","301","0.137869580662013","0.124376688892875","0.151362472431151"
"Arbeitslose","2008","66 und älter","West","","","",""
"Arbeitslose","2008","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2008","16-34 J.","West","461","0.131272722783284","0.119929968905504","0.142615476661063"
"Sonstige Nichterwerbspersonen","2008","16-34 J.","Ost","92","0.0741566919855104","0.0591618116229879","0.0891515723480329"
"Sonstige Nichterwerbspersonen","2008","35-65 J.","West","791","0.0905235773432135","0.0842930356090637","0.0967541190773634"
"Sonstige Nichterwerbspersonen","2008","35-65 J.","Ost","65","0.0262856687903126","0.0200244393069178","0.0325468982737074"
"Sonstige Nichterwerbspersonen","2008","66 und älter","West","73","0.0186410654625383","0.0139393955755802","0.0233427353494965"
"Sonstige Nichterwerbspersonen","2008","66 und älter","Ost","","","",""
"Beamte","2008","16-34 J.","West","101","0.0262203076234933","0.02085321882332","0.0315873964236666"
"Beamte","2008","16-34 J.","Ost","","","",""
"Beamte","2008","35-65 J.","West","605","0.0576291144810602","0.0525687577208869","0.0626894712412334"
"Beamte","2008","35-65 J.","Ost","89","0.0269503071684836","0.0206125777349508","0.0332880366020163"
"Beamte","2008","66 und älter","West","","","",""
"Beamte","2008","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2009","16-34 J.","West","560","0.196667574983818","0.182713735601876","0.210621414365759"
"Angestellte, einfache Tätigkeiten","2009","16-34 J.","Ost","153","0.138931090034545","0.118129117980987","0.159733062088102"
"Angestellte, einfache Tätigkeiten","2009","35-65 J.","West","1421","0.21507089688675","0.20576099127048","0.224380802503021"
"Angestellte, einfache Tätigkeiten","2009","35-65 J.","Ost","435","0.201380020317427","0.185292090714513","0.217467949920341"
"Angestellte, einfache Tätigkeiten","2009","66 und älter","West","56","0.0160384369437634","0.011576488684455","0.0205003852030718"
"Angestellte, einfache Tätigkeiten","2009","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2009","16-34 J.","West","855","0.293831751286671","0.277840474330753","0.30982302824259"
"Angestellte, qualifizierte Tätigkeiten","2009","16-34 J.","Ost","297","0.299433928145666","0.271887779490093","0.326980076801239"
"Angestellte, qualifizierte Tätigkeiten","2009","35-65 J.","West","2892","0.385904598789577","0.374874049523798","0.396935148055356"
"Angestellte, qualifizierte Tätigkeiten","2009","35-65 J.","Ost","992","0.38259530109009","0.363097902836104","0.402092699344076"
"Angestellte, qualifizierte Tätigkeiten","2009","66 und älter","West","31","0.0119905660904433","0.00812462856135073","0.0158565036195358"
"Angestellte, qualifizierte Tätigkeiten","2009","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2009","16-34 J.","West","94","0.0267752819318199","0.0211082810341046","0.0324422828295353"
"Selbstständige/ManagerInnen","2009","16-34 J.","Ost","48","0.0589862087192467","0.0448165604993485","0.0731558569391448"
"Selbstständige/ManagerInnen","2009","35-65 J.","West","833","0.0921262060667488","0.0855731546969654","0.0986792574365322"
"Selbstständige/ManagerInnen","2009","35-65 J.","Ost","243","0.107365014838236","0.0949459118710961","0.119784117805376"
"Selbstständige/ManagerInnen","2009","66 und älter","West","108","0.0292980474879341","0.023308186638186","0.0352879083376822"
"Selbstständige/ManagerInnen","2009","66 und älter","Ost","","","",""
"In Ausbildung","2009","16-34 J.","West","933","0.275659200396412","0.259972290211649","0.291346110581175"
"In Ausbildung","2009","16-34 J.","Ost","318","0.265153992861359","0.238605914693041","0.291702071029677"
"In Ausbildung","2009","35-65 J.","West","","","",""
"In Ausbildung","2009","35-65 J.","Ost","","","",""
"In Ausbildung","2009","66 und älter","West","","","",""
"In Ausbildung","2009","66 und älter","Ost","","","",""
"In Rente oder Pension","2009","16-34 J.","West","","","",""
"In Rente oder Pension","2009","16-34 J.","Ost","","","",""
"In Rente oder Pension","2009","35-65 J.","West","722","0.0972395563016452","0.0905260873613232","0.103953025241967"
"In Rente oder Pension","2009","35-65 J.","Ost","295","0.112989078203217","0.100289052556793","0.125689103849641"
"In Rente oder Pension","2009","66 und älter","West","2776","0.922719265152941","0.91323453764841","0.932203992657472"
"In Rente oder Pension","2009","66 und älter","Ost","1088","0.975456486062909","0.966374455093468","0.984538517032349"
"Arbeitslose","2009","16-34 J.","West","159","0.059591379156782","0.0512808302606728","0.0679019280528911"
"Arbeitslose","2009","16-34 J.","Ost","135","0.145518266839729","0.124310449174458","0.166726084505"
"Arbeitslose","2009","35-65 J.","West","344","0.0583522585331134","0.0530408181807055","0.0636636988855212"
"Arbeitslose","2009","35-65 J.","Ost","264","0.137972919169301","0.124137916005895","0.151807922332707"
"Arbeitslose","2009","66 und älter","West","","","",""
"Arbeitslose","2009","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2009","16-34 J.","West","413","0.116574308192862","0.105308402123797","0.127840214261927"
"Sonstige Nichterwerbspersonen","2009","16-34 J.","Ost","89","0.0700785628745014","0.0547252692426331","0.0854318565063697"
"Sonstige Nichterwerbspersonen","2009","35-65 J.","West","707","0.0917197856110979","0.0851797414413","0.0982598297808959"
"Sonstige Nichterwerbspersonen","2009","35-65 J.","Ost","68","0.0263555259871753","0.0199292713954851","0.0327817805788654"
