"beruf","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","318","0.0605248574262532","0.0536406448663156","0.0674090699861908"
"In Ausbildung","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","72","0.0280742136037614","0.0208635841300373","0.0352848430774855"
"In Ausbildung","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","466","0.135763881259881","0.124655990913711","0.14687177160605"
"In Ausbildung","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","91","0.186998993339351","0.15380379008293","0.220194196595773"
"In Ausbildung","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","120","0.025531500980387","0.0211633800704678","0.0298996218903062"
"In Ausbildung","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","72","0.134536908370821","0.115092232134368","0.153981584607275"
"In Rente oder Pension","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2159","0.435471010808339","0.423580990164121","0.447361031452556"
"In Rente oder Pension","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","685","0.617285628552141","0.590078461427092","0.644492795677189"
"In Rente oder Pension","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","743","0.220946139828951","0.208968487907387","0.232923791750515"
"In Rente oder Pension","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","346","0.18070514964735","0.1639090592169","0.1975012400778"
"In Rente oder Pension","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","261","0.116520114893451","0.106115595117124","0.126924634669778"
"In Rente oder Pension","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","32","0.0617167203142936","0.0412297110221364","0.0822037296064508"
"In Rente oder Pension","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","819","0.206856379769531","0.19563921878673","0.218073540752332"
"In Rente oder Pension","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","431","0.324061213976436","0.299795158417123","0.348327269535748"
"Arbeitslose","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","146","0.112589093275867","0.094576914012375","0.130601272539359"
"Arbeitslose","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","500","0.0519517010201257","0.0466296997063816","0.0572737023338699"
"Arbeitslose","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","175","0.120088281757484","0.101892416083129","0.138284147431838"
"Arbeitslose","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","172","0.0388782795649512","0.0332975953032796","0.0444589638266229"
"Arbeitslose","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","174","0.0769604055137778","0.0653259338491336","0.0885948771784219"
"Arbeitslose","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","212","0.03978793787884","0.0334494954632655","0.0461263802944145"
"Arbeitslose","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","37","0.0585370776199002","0.0385510130942276","0.0785231421455727"
"Arbeitslose","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","174","0.0248414473161524","0.0205312352354092","0.0291516593968955"
"Arbeitslose","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","47","0.0268624027740581","0.0184795559441672","0.0352452496039489"
"Sonstige Nichterwerbspersonen","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","428","0.287403871535987","0.261615509709249","0.313192233362724"
"Sonstige Nichterwerbspersonen","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","73","0.287250980094643","0.221513739356657","0.35298822083263"
"Sonstige Nichterwerbspersonen","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","569","0.0585781046348898","0.0529466619946547","0.0642095472751248"
"Sonstige Nichterwerbspersonen","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","31","0.0166173343609334","0.00946175488924413","0.0237729138326226"
"Sonstige Nichterwerbspersonen","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","395","0.0581871785034131","0.051428828403758","0.0649455286030683"
"Sonstige Nichterwerbspersonen","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","75","0.0221137734014512","0.015694610171894","0.0285329366310084"
"Sonstige Nichterwerbspersonen","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","380","0.0775329222749668","0.0688604729827625","0.0862053715671711"
"Sonstige Nichterwerbspersonen","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","37","0.0475674867729575","0.0294464782128598","0.0656884953330551"
"Sonstige Nichterwerbspersonen","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","319","0.0411385811624423","0.0356384233322318","0.0466387389926527"
"Sonstige Nichterwerbspersonen","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","45","0.0199148819364732","0.0126713105910775","0.0271584532818689"
"Beamte","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","44","0.00918891087452311","0.00690074603067711","0.0114770757183691"
"Beamte","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","121","0.0225027767765337","0.0182210341433935","0.0267845194096738"
"Beamte","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","96","0.0295362665542922","0.0240460343942538","0.0350264987143307"
"Beamte","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","571","0.121417343675045","0.1123724336355","0.13046225371459"
"Beamte","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","89","0.0520885190416888","0.0405676066723428","0.0636094314110349"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","269","0.173307205486836","0.158540493593657","0.188073917380014"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","31","0.107685065253674","0.0804872113290709","0.134882919178277"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1570","0.215554682931409","0.205731135095777","0.225378230767042"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","195","0.152180873135623","0.132402460906765","0.17195928536448"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","718","0.153441347659064","0.142568579103833","0.164314116214295"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","414","0.214269190388779","0.195863085925046","0.232675294852511"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","779","0.194048570048754","0.181545330345341","0.206551809752166"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","93","0.20802371969723","0.176022511913166","0.240024927481294"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","309","0.04519325659037","0.0395461691701651","0.0508403440105748"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","62","0.0333919830678286","0.0242203715418355","0.0425635945938218"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1169","0.191589513711036","0.182187732674029","0.200991294748043"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","78","0.0673772292797724","0.0535743603216803","0.0811800982378645"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","1667","0.392971572548698","0.378237408626052","0.407705736471343"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","699","0.362239221511132","0.340678079188618","0.383800363833646"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1095","0.347278232671032","0.332225486853632","0.362330978488432"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","184","0.367568396002829","0.329555608553051","0.405581183452607"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","1904","0.409251447584139","0.39588467994367","0.422618215224608"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","571","0.413159585007048","0.388022305551582","0.438296864462515"
"Selbstständige/ManagerInnen","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","224","0.0344393510109197","0.0300829730311543","0.0387957289906852"
"Selbstständige/ManagerInnen","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","230","0.0517843132423073","0.0450994412819499","0.0584691852026646"
"Selbstständige/ManagerInnen","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","125","0.073027232519241","0.0613558840473044","0.0846985809911775"
"Selbstständige/ManagerInnen","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","207","0.0650389785214695","0.0572425355334962","0.0728354215094428"
"Selbstständige/ManagerInnen","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","41","0.0868422102248884","0.0646402049403475","0.109044215509429"
"Selbstständige/ManagerInnen","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","550","0.117699261221623","0.10893883687872","0.126459685564526"
"Selbstständige/ManagerInnen","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","138","0.0883468620008072","0.0738588189085598","0.102834905093055"
"In Ausbildung","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","333","0.224672904060433","0.208390398089091","0.240955410031774"
"In Ausbildung","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","55","0.174173032205303","0.140896902767716","0.207449161642889"
"In Ausbildung","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","216","0.0171502286090857","0.0140486212176189","0.0202518360005524"
"In Ausbildung","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","31","0.019708818905568","0.0120551859512151","0.027362451859921"
"In Ausbildung","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","287","0.0567482900281184","0.049768688880847","0.0637278911753899"
"In Ausbildung","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","62","0.0290040000083979","0.0214759447978639","0.0365320552189319"
"In Ausbildung","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","471","0.139983520289339","0.129013567945556","0.150953472633123"
"In Ausbildung","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","89","0.159716780749993","0.13083380252894","0.188599758971047"
"In Ausbildung","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","145","0.0327389205754544","0.0279012756571539","0.0375765654937548"
"In Ausbildung","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","30","0.0469137092097447","0.0361188906667314","0.057708527752758"
"In Rente oder Pension","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","72","0.123784988079391","0.110936774420081","0.136633201738701"
"In Rente oder Pension","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2031","0.422769968691759","0.410968533668736","0.434571403714781"
"In Rente oder Pension","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","606","0.590855476862347","0.563782326996067","0.617928626728627"
"In Rente oder Pension","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","717","0.222256719572404","0.209714165016437","0.234799274128371"
"In Rente oder Pension","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","353","0.19021066775452","0.172605158676532","0.207816176832508"
"In Rente oder Pension","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","249","0.11091437803373","0.100985992882176","0.120842763185283"
"In Rente oder Pension","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","34","0.0562386046586703","0.0380749922426103","0.0744022170747303"
"In Rente oder Pension","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","801","0.201929450854146","0.19101629323432","0.212842608473971"
"In Rente oder Pension","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","422","0.307435048609026","0.283878791141134","0.330991306076918"
"Arbeitslose","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","108","0.0811349374086017","0.0704828863878647","0.0917869884293387"
"Arbeitslose","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","406","0.051495834705374","0.0462160773001132","0.0567755921106348"
"Arbeitslose","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","148","0.125843955271018","0.107581025631427","0.144106884910608"
"Arbeitslose","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","171","0.0426305982815696","0.0365360587241397","0.0487251378389995"
"Arbeitslose","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","159","0.0885084579631355","0.0757671552046353","0.101249760721636"
"Arbeitslose","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","153","0.0367243956292523","0.0307778396950397","0.0426709515634648"
"Arbeitslose","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","125","0.020254451528311","0.0164249094433524","0.0240839936132696"
"Arbeitslose","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","30","0.0191172214044707","0.0121265274582438","0.0261079153506977"
"Sonstige Nichterwerbspersonen","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","1696","0.348688921882153","0.33009732375565","0.367280520008656"
"Sonstige Nichterwerbspersonen","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","376","0.405967217206257","0.362879993945333","0.449054440467181"
"Sonstige Nichterwerbspersonen","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1078","0.0594464065002404","0.0537975196889373","0.0650952933115435"
"Sonstige Nichterwerbspersonen","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","183","0.0187121600516027","0.0112507663898989","0.0261735537133064"
"Sonstige Nichterwerbspersonen","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","314","0.0538367925272261","0.0470281108261605","0.0606454742282916"
"Sonstige Nichterwerbspersonen","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","70","0.0271573785011385","0.0198659882354368","0.0344487687668402"
"Sonstige Nichterwerbspersonen","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","794","0.072664301661412","0.0644571598038055","0.0808714435190185"
"Sonstige Nichterwerbspersonen","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","138","0.0491160066555247","0.0320775934362211","0.0661544198748284"
"Sonstige Nichterwerbspersonen","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","825","0.0517607545910223","0.0457380825341975","0.0577834266478471"
"Sonstige Nichterwerbspersonen","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","137","0.0253442210820713","0.0173207100423004","0.0333677321218422"
"Beamte","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","37","0.00755401384017588","0.00548553718579967","0.00962249049455209"
"Beamte","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","117","0.026330366140613","0.0215000597761468","0.0311606725050792"
"Beamte","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","95","0.0333476231450117","0.0276711249662918","0.0390241213237316"
"Beamte","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","539","0.121172457054935","0.112301229072867","0.130043685037003"
"Beamte","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","84","0.0662913696190026","0.0535904978375124","0.0789922414004928"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","359","0.175122464847413","0.161931198173368","0.188313731521457"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","43","0.113333897613903","0.0857133173805923","0.140954477847214"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1769","0.233562554446909","0.223763115313466","0.243361993580352"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","223","0.167814820957266","0.147366393825185","0.188263248089347"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","852","0.157283121678838","0.147004105867032","0.167562137490644"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","535","0.248210201653317","0.230167670599037","0.266252732707597"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","831","0.187725567123153","0.176102612064363","0.199348522181943"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","103","0.167621002992051","0.140260986549537","0.194981019434565"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","379","0.0553895150521156","0.0495464430844898","0.0612325870197414"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","68","0.0290314469070126","0.0207132759274997","0.0373496178865254"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","34","0.0311041347146439","0.0250789766489952","0.0371292927802927"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1204","0.177019852213281","0.16817955389505","0.185860150531512"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","84","0.06171480515525","0.0485475007517251","0.0748821095587749"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","1969","0.395411278708058","0.381606667653254","0.409215889762862"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","796","0.36243357459305","0.342355763474142","0.382511385711957"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1242","0.341436943925143","0.327322707381954","0.355551180468332"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","224","0.384034460731169","0.348409459647965","0.419659461814373"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","2183","0.419174642353464","0.40657026610657","0.431779018600359"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","618","0.413061209187147","0.388666562494835","0.43745585587946"
"Selbstständige/ManagerInnen","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","30","0.0280266618357318","0.0222982571121874","0.0337550665592762"
"Selbstständige/ManagerInnen","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","228","0.0335377453802531","0.0293678934427001","0.0377075973178061"
"Selbstständige/ManagerInnen","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","259","0.0544053844198253","0.0480015061955615","0.0608092626440891"
"Selbstständige/ManagerInnen","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","132","0.0642779926392109","0.0540345955556721","0.0745213897227498"
"Selbstständige/ManagerInnen","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","228","0.0694378825486261","0.0618717425472235","0.0770040225500287"
"Selbstständige/ManagerInnen","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","46","0.0900755183513932","0.0691055565268297","0.111045480175957"
"Selbstständige/ManagerInnen","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","636","0.1139397541471","0.105823225271415","0.122056283022785"
"Selbstständige/ManagerInnen","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","163","0.109043360916772","0.093600817939737","0.124485903893807"
"In Ausbildung","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","403","0.199772483970534","0.185895489777866","0.213649478163201"
"In Ausbildung","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","72","0.27167935906087","0.232921260417474","0.310437457704266"
"In Ausbildung","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","254","0.0164060250669137","0.013463834021057","0.0193482161127704"
"In Ausbildung","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","33","0.017999421267398","0.0107246405754778","0.0252742019593183"
"In Ausbildung","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","303","0.055654327225682","0.0491816404129544","0.0621270140384096"
"In Ausbildung","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","65","0.0203211318768602","0.0144278766371956","0.0262143871165248"
"In Ausbildung","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","580","0.139663938146031","0.129346315032245","0.149981561259818"
"In Ausbildung","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","117","0.182442813250584","0.154154045486762","0.210731581014405"
"In Ausbildung","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","182","0.0262636935196053","0.0221786220818112","0.0303487649573995"
"In Ausbildung","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","89","0.118779223978633","0.107550421638722","0.130008026318544"
"In Rente oder Pension","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2066","0.425109231427766","0.413659265624588","0.436559197230943"
"In Rente oder Pension","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","591","0.59823074167302","0.571404645463596","0.625056837882444"
"In Rente oder Pension","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","787","0.218966610314385","0.207290629414362","0.230642591214407"
"In Rente oder Pension","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","424","0.203200487819985","0.186394024322433","0.220006951317537"
"In Rente oder Pension","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","274","0.11648173928491","0.106933129567669","0.126030349002152"
"In Rente oder Pension","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","40","0.0545949276881431","0.0379540322616458","0.0712358231146404"
"In Rente oder Pension","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","855","0.194232588209854","0.184126874953242","0.204338301466466"
"In Rente oder Pension","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","435","0.307897830404735","0.285027136589826","0.330768524219645"
"Arbeitslose","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","426","0.114238714276884","0.103198288257062","0.125279140296705"
"Arbeitslose","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","92","0.144240563256505","0.113628515238777","0.174852611274233"
"Arbeitslose","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","569","0.0530651276957603","0.047873232511691","0.0582570228798295"
"Arbeitslose","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","199","0.114896120643777","0.0974465571406269","0.132345684146927"
"Arbeitslose","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","164","0.0356880997184258","0.030450405951367","0.0409257934854846"
"Arbeitslose","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","147","0.069305676554484","0.058697826555559","0.079913526553409"
"Arbeitslose","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","285","0.0387995892746327","0.0330514935461846","0.0445476850030808"
"Arbeitslose","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","60","0.0474491998963904","0.0318769953481119","0.063021404444669"
"Arbeitslose","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","315","0.0205800997291275","0.0169534194346011","0.0242067800236539"
"Arbeitslose","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","53","0.0201393751111125","0.0131795861851691","0.027099164037056"
"Sonstige Nichterwerbspersonen","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","1847","0.328912201375027","0.312606086596229","0.345218316153825"
"Sonstige Nichterwerbspersonen","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","277","0.282962384169004","0.243715231444417","0.322209536893591"
"Sonstige Nichterwerbspersonen","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1031","0.055559185816244","0.0502536828213394","0.0608646888111486"
"Sonstige Nichterwerbspersonen","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","126","0.0162927503203456","0.00936543590176257","0.0232200647389286"
"Sonstige Nichterwerbspersonen","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","347","0.0589827063560942","0.0523310350829385","0.06563437762925"
"Sonstige Nichterwerbspersonen","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","79","0.0238215926313549","0.0174523260113134","0.0301908592513965"
"Sonstige Nichterwerbspersonen","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","778","0.0705608435056018","0.0629383718400149","0.0781833151711886"
