year,bula_h,pgisced97,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,Saxony-Anhalt,middle vocational,Ueberwiegend,0.36363636363636365,44486,0.35916612484289184,0.36810660242983545
2013,Saxony-Anhalt,middle vocational,In mancher Beziehung,0.1590909090909091,44486,0.1556919839616071,0.16248983422021107
2013,Saxony-Anhalt,middle vocational,Gar nicht,0.045454545454545456,44486,0.04351887527648081,0.0473902156326101
2013,Saxony-Anhalt,vocational + Abi,Voll und ganz,0.5,44486,0.49535362351305007,0.50464637648695
2013,Saxony-Anhalt,vocational + Abi,Ueberwiegend,0.5,44486,0.49535362351305007,0.50464637648695
2013,Saxony-Anhalt,higher education,In mancher Beziehung,0.3125,44486,0.3081926937158756,0.3168073062841244
2013,Saxony-Anhalt,higher education,Kaum,0.3125,44486,0.3081926937158756,0.3168073062841244
2013,Saxony-Anhalt,higher education,Ueberwiegend,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Saxony-Anhalt,higher education,Gar nicht,0.0625,44486,0.06025058265572914,0.06474941734427085
2013,Saxony-Anhalt,higher education,Voll und ganz,0.0625,44486,0.06025058265572914,0.06474941734427085
2013,Thuringa,in school,In mancher Beziehung,1.0,44486,1.0,1.0
2013,Thuringa,inadequately,Ueberwiegend,1.0,44486,1.0,1.0
2013,Thuringa,general elementary,Ueberwiegend,0.4444444444444444,44486,0.43982683836716585,0.449062050521723
2013,Thuringa,general elementary,In mancher Beziehung,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2013,Thuringa,general elementary,Gar nicht,0.2222222222222222,44486,0.21835885579908243,0.226085588645362
2013,Thuringa,middle vocational,Voll und ganz,0.36363636363636365,44486,0.35916612484289184,0.36810660242983545
2013,Thuringa,middle vocational,Ueberwiegend,0.2727272727272727,44486,0.2685886358014935,0.2768659096530519
2013,Thuringa,middle vocational,In mancher Beziehung,0.2727272727272727,44486,0.2685886358014935,0.2768659096530519
2013,Thuringa,middle vocational,Kaum,0.09090909090909091,44486,0.08823761226083392,0.0935805695573479
2013,Thuringa,vocational + Abi,In mancher Beziehung,0.375,44486,0.37050116531145827,0.37949883468854173
2013,Thuringa,vocational + Abi,Kaum,0.25,44486,0.24597611992675464,0.25402388007324533
2013,Thuringa,vocational + Abi,Gar nicht,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Thuringa,vocational + Abi,Voll und ganz,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Thuringa,vocational + Abi,Ueberwiegend,0.125,44486,0.12192671082948812,0.1280732891705119
2013,Thuringa,higher vocational,Voll und ganz,1.0,44486,1.0,1.0
2013,Thuringa,higher education,In mancher Beziehung,0.38461538461538464,44486,0.3800944207491036,0.3891363484816657
2013,Thuringa,higher education,Voll und ganz,0.23076923076923078,44486,0.22685396121143986,0.2346845003270217
2013,Thuringa,higher education,Gar nicht,0.23076923076923078,44486,0.22685396121143986,0.2346845003270217
2013,Thuringa,higher education,Ueberwiegend,0.07692307692307693,44486,0.07444684303184902,0.07939931081430483
2013,Thuringa,higher education,Kaum,0.07692307692307693,44486,0.07444684303184902,0.07939931081430483
2014,Schleswig-Holstein,in school,Ueberwiegend,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,Schleswig-Holstein,in school,Voll und ganz,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Schleswig-Holstein,inadequately,In mancher Beziehung,0.35714285714285715,38694,0.3523685266490786,0.3619171876366357
2014,Schleswig-Holstein,inadequately,Gar nicht,0.21428571428571427,38694,0.21019722191238102,0.21837420665904753
2014,Schleswig-Holstein,inadequately,Kaum,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Schleswig-Holstein,inadequately,Ueberwiegend,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Schleswig-Holstein,inadequately,Voll und ganz,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Schleswig-Holstein,general elementary,Kaum,0.2692307692307692,38694,0.2648111309129457,0.2736504075485927
2014,Schleswig-Holstein,general elementary,In mancher Beziehung,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Schleswig-Holstein,general elementary,Ueberwiegend,0.17307692307692307,38694,0.16930740008528078,0.17684644606856537
2014,Schleswig-Holstein,general elementary,Gar nicht,0.17307692307692307,38694,0.16930740008528078,0.17684644606856537
2014,Schleswig-Holstein,general elementary,Voll und ganz,0.1346153846153846,38694,0.13121454468678492,0.1380162245439843
2014,Schleswig-Holstein,middle vocational,Voll und ganz,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Schleswig-Holstein,middle vocational,In mancher Beziehung,0.26666666666666666,38694,0.26226041461166244,0.2710729187216709
2014,Schleswig-Holstein,middle vocational,Ueberwiegend,0.22666666666666666,38694,0.2224949822050724,0.2308383511282609
2014,Schleswig-Holstein,middle vocational,Kaum,0.09333333333333334,38694,0.09043481220351858,0.0962318544631481
2014,Schleswig-Holstein,middle vocational,Gar nicht,0.08,38694,0.07729683120809153,0.08270316879190848
2014,Schleswig-Holstein,vocational + Abi,Ueberwiegend,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Schleswig-Holstein,vocational + Abi,Voll und ganz,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Schleswig-Holstein,vocational + Abi,In mancher Beziehung,0.23333333333333334,38694,0.22911902855085786,0.2375476381158088
2014,Schleswig-Holstein,vocational + Abi,Kaum,0.06666666666666667,38694,0.06418120530282218,0.06915212803051116
2014,Schleswig-Holstein,vocational + Abi,Gar nicht,0.03333333333333333,38694,0.03154473837627233,0.03512192829039434
2014,Schleswig-Holstein,higher vocational,Ueberwiegend,0.4,38694,0.39511865078426905,0.404881349215731
2014,Schleswig-Holstein,higher vocational,Gar nicht,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Schleswig-Holstein,higher vocational,Voll und ganz,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Schleswig-Holstein,higher vocational,In mancher Beziehung,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Schleswig-Holstein,higher education,In mancher Beziehung,0.43243243243243246,38694,0.4274961253106857,0.4373687395541792
2014,Schleswig-Holstein,higher education,Ueberwiegend,0.2702702702702703,38694,0.2658452586479907,0.2746952818925499
2014,Schleswig-Holstein,higher education,Voll und ganz,0.21621621621621623,38694,0.21211439689859277,0.2203180355338397
2014,Schleswig-Holstein,higher education,Kaum,0.05405405405405406,38694,0.05180094841959232,0.056307159688515795
2014,Schleswig-Holstein,higher education,Gar nicht,0.02702702702702703,38694,0.025411241238530315,0.028642812815523742
2014,Hamburg,in school,In mancher Beziehung,1.0,38694,1.0,1.0
2014,Hamburg,inadequately,In mancher Beziehung,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Hamburg,inadequately,Ueberwiegend,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Hamburg,inadequately,Voll und ganz,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Hamburg,general elementary,Kaum,0.2608695652173913,38694,0.2564942786060903,0.2652448518286923
2014,Hamburg,general elementary,In mancher Beziehung,0.21739130434782608,38694,0.2132814382131416,0.22150117048251056
2014,Hamburg,general elementary,Voll und ganz,0.21739130434782608,38694,0.2132814382131416,0.22150117048251056
2014,Hamburg,general elementary,Ueberwiegend,0.21739130434782608,38694,0.2132814382131416,0.22150117048251056
2014,Hamburg,general elementary,Gar nicht,0.08695652173913043,38694,0.08414894867667733,0.08976409480158354
2014,Hamburg,middle vocational,Voll und ganz,0.36538461538461536,38694,0.3605865663227856,0.37018266444644515
2014,Hamburg,middle vocational,Ueberwiegend,0.3269230769230769,38694,0.3222490695092654,0.33159708433688845
2014,Hamburg,middle vocational,In mancher Beziehung,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Hamburg,middle vocational,Kaum,0.038461538461538464,38694,0.0365453822380007,0.04037769468507623
2014,Hamburg,middle vocational,Gar nicht,0.019230769230769232,38694,0.017862359977939037,0.020599178483599427
2014,Hamburg,vocational + Abi,In mancher Beziehung,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Hamburg,vocational + Abi,Voll und ganz,0.2857142857142857,38694,0.28121300375725033,0.29021556767132106
2014,Hamburg,vocational + Abi,Ueberwiegend,0.21428571428571427,38694,0.21019722191238102,0.21837420665904753
2014,Hamburg,vocational + Abi,Kaum,0.07142857142857142,38694,0.06886244589414448,0.07399469696299837
2014,Hamburg,higher vocational,Ueberwiegend,1.0,38694,1.0,1.0
2014,Hamburg,higher education,In mancher Beziehung,0.3409090909090909,38694,0.33618600103513097,0.3456321807830508
2014,Hamburg,higher education,Ueberwiegend,0.3409090909090909,38694,0.33618600103513097,0.3456321807830508
2014,Hamburg,higher education,Voll und ganz,0.20454545454545456,38694,0.2005262800843822,0.20856462900652692
2014,Hamburg,higher education,Kaum,0.06818181818181818,38694,0.06567031266237564,0.07069332370126072
2014,Hamburg,higher education,Gar nicht,0.045454545454545456,38694,0.0433790526874474,0.04753003822164351
2014,Lower Saxony,in school,Ueberwiegend,0.42105263157894735,38694,0.4161331199351937,0.425972143222701
2014,Lower Saxony,in school,Voll und ganz,0.3684210526315789,38694,0.3636146483288255,0.37322745693433235
2014,Lower Saxony,in school,In mancher Beziehung,0.15789473684210525,38694,0.15426143670338632,0.16152803698082419
2014,Lower Saxony,in school,Kaum,0.05263157894736842,38694,0.050406646091807235,0.0548565118029296
2014,Lower Saxony,inadequately,In mancher Beziehung,0.37209302325581395,38694,0.36727678818820975,0.37690925832341815
2014,Lower Saxony,inadequately,Ueberwiegend,0.23255813953488372,38694,0.2283487145734082,0.23676756449635925
2014,Lower Saxony,inadequately,Voll und ganz,0.18604651162790697,38694,0.18216907402441468,0.18992394923139927
2014,Lower Saxony,inadequately,Kaum,0.11627906976744186,38694,0.11308501320535577,0.11947312632952795
2014,Lower Saxony,inadequately,Gar nicht,0.09302325581395349,38694,0.09012905873213105,0.09591745289577593
2014,Lower Saxony,general elementary,Voll und ganz,0.3247863247863248,38694,0.32012022803205525,0.32945242154059434
2014,Lower Saxony,general elementary,In mancher Beziehung,0.29914529914529914,38694,0.29458294131616936,0.3037076569744289
2014,Lower Saxony,general elementary,Ueberwiegend,0.24786324786324787,38694,0.2435610663378429,0.25216542938865283
2014,Lower Saxony,general elementary,Kaum,0.07692307692307693,38694,0.07426797297555154,0.07957818087060231
2014,Lower Saxony,general elementary,Gar nicht,0.05128205128205128,38694,0.04908426473573929,0.05347983782836327
2014,Lower Saxony,middle vocational,Ueberwiegend,0.319634703196347,38694,0.3149881351977093,0.32428127119498473
2014,Lower Saxony,middle vocational,Voll und ganz,0.3013698630136986,38694,0.29679784612439897,0.30594187990299826
2014,Lower Saxony,middle vocational,In mancher Beziehung,0.2602739726027397,38694,0.2559019230261296,0.26464602217934985
2014,Lower Saxony,middle vocational,Kaum,0.0776255707762557,38694,0.07495938573007607,0.08029175582243533
2014,Lower Saxony,middle vocational,Gar nicht,0.0410958904109589,38694,0.03911791428702499,0.04307386653489281
2014,Lower Saxony,vocational + Abi,Ueberwiegend,0.4186046511627907,38694,0.4136891018307369,0.4235202004948445
2014,Lower Saxony,vocational + Abi,Kaum,0.18604651162790697,38694,0.18216907402441468,0.18992394923139927
2014,Lower Saxony,vocational + Abi,In mancher Beziehung,0.18604651162790697,38694,0.18216907402441468,0.18992394923139927
2014,Lower Saxony,vocational + Abi,Voll und ganz,0.13953488372093023,38694,0.13608231533642456,0.1429874521054359
2014,Lower Saxony,vocational + Abi,Gar nicht,0.06976744186046512,38694,0.06722906310039774,0.0723058206205325
2014,Lower Saxony,higher vocational,Voll und ganz,0.42857142857142855,38694,0.42364052124031,0.4335023359025471
2014,Lower Saxony,higher vocational,Ueberwiegend,0.35714285714285715,38694,0.3523685266490786,0.3619171876366357
2014,Lower Saxony,higher vocational,In mancher Beziehung,0.21428571428571427,38694,0.21019722191238102,0.21837420665904753
2014,Lower Saxony,higher education,In mancher Beziehung,0.30275229357798167,38694,0.2981743385098138,0.30733024864614955
2014,Lower Saxony,higher education,Voll und ganz,0.26605504587155965,38694,0.2616520147799614,0.2704580769631579
2014,Lower Saxony,higher education,Ueberwiegend,0.24770642201834864,38694,0.24340515337505222,0.2520076906616451
2014,Lower Saxony,higher education,Kaum,0.12844036697247707,38694,0.12510661273871185,0.1317741212062423
2014,Lower Saxony,higher education,Gar nicht,0.05504587155963303,38694,0.05277338147331186,0.0573183616459542
2014,Bremen,in school,In mancher Beziehung,0.625,38694,0.6201761932573793,0.6298238067426207
2014,Bremen,in school,Ueberwiegend,0.25,38694,0.24568545608527126,0.25431454391472874
2014,Bremen,in school,Kaum,0.125,38694,0.12170471265359074,0.12829528734640927
2014,Bremen,inadequately,Ueberwiegend,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Bremen,inadequately,Gar nicht,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Bremen,inadequately,In mancher Beziehung,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Bremen,general elementary,In mancher Beziehung,0.5384615384615384,38694,0.533494293812583,0.5434287831104939
2014,Bremen,general elementary,Ueberwiegend,0.15384615384615385,38694,0.15025112610648775,0.15744118158581996
2014,Bremen,general elementary,Voll und ganz,0.15384615384615385,38694,0.15025112610648775,0.15744118158581996
2014,Bremen,general elementary,Gar nicht,0.07692307692307693,38694,0.07426797297555154,0.07957818087060231
2014,Bremen,general elementary,Kaum,0.07692307692307693,38694,0.07426797297555154,0.07957818087060231
2014,Bremen,middle vocational,Voll und ganz,0.3870967741935484,38694,0.3822434423453494,0.39195010604174735
2014,Bremen,middle vocational,Ueberwiegend,0.3225806451612903,38694,0.31792283041783304,0.3272384599047476
2014,Bremen,middle vocational,In mancher Beziehung,0.16129032258064516,38694,0.15762557353839085,0.16495507162289946
2014,Bremen,middle vocational,Kaum,0.0967741935483871,38694,0.09382833284669953,0.09972005425007466
2014,Bremen,middle vocational,Gar nicht,0.03225806451612903,38694,0.030497576021243596,0.03401855301101447
2014,Bremen,vocational + Abi,Voll und ganz,0.4444444444444444,38694,0.43949328689534073,0.4493956019935481
2014,Bremen,vocational + Abi,Kaum,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,Bremen,vocational + Abi,In mancher Beziehung,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,Bremen,vocational + Abi,Ueberwiegend,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,Bremen,higher vocational,Voll und ganz,1.0,38694,1.0,1.0
2014,Bremen,higher education,Ueberwiegend,0.36363636363636365,38694,0.35884321840522293,0.36842950886750436
2014,Bremen,higher education,In mancher Beziehung,0.2727272727272727,38694,0.26828968253115365,0.27716486292339176
2014,Bremen,higher education,Gar nicht,0.18181818181818182,38694,0.17797511597675797,0.18566124765960568
2014,Bremen,higher education,Voll und ganz,0.18181818181818182,38694,0.17797511597675797,0.18566124765960568
2014,North Rhine-Westphalia,in school,Ueberwiegend,0.39473684210526316,38694,0.3898664916971307,0.3996071925133956
2014,North Rhine-Westphalia,in school,In mancher Beziehung,0.2631578947368421,38694,0.2587702679749955,0.26754552149868865
2014,North Rhine-Westphalia,in school,Voll und ganz,0.21052631578947367,38694,0.20646416274305618,0.21458846883589117
2014,North Rhine-Westphalia,in school,Kaum,0.10526315789473684,38694,0.10220528017027487,0.1083210356191988
2014,North Rhine-Westphalia,in school,Gar nicht,0.02631578947368421,38694,0.024720823130278603,0.027910755817089815
2014,North Rhine-Westphalia,inadequately,In mancher Beziehung,0.34782608695652173,38694,0.3430804223181349,0.35257175159490856
2014,North Rhine-Westphalia,inadequately,Ueberwiegend,0.1826086956521739,38694,0.1787591454158602,0.18645824588848764
2014,North Rhine-Westphalia,inadequately,Voll und ganz,0.16521739130434782,38694,0.16151698992356472,0.1689177926851309
2014,North Rhine-Westphalia,inadequately,Kaum,0.1565217391304348,38694,0.15290132261785777,0.16014215564301182
2014,North Rhine-Westphalia,inadequately,Gar nicht,0.14782608695652175,38694,0.1442895848925788,0.1513625890204647
2014,North Rhine-Westphalia,general elementary,In mancher Beziehung,0.31026252983293556,38694,0.30565316767239137,0.31487189199347976
2014,North Rhine-Westphalia,general elementary,Voll und ganz,0.26014319809069214,38694,0.25577186067075447,0.2645145355106298
2014,North Rhine-Westphalia,general elementary,Ueberwiegend,0.2529832935560859,38694,0.24865172356644494,0.25731486354572686
2014,North Rhine-Westphalia,general elementary,Kaum,0.10978520286396182,38694,0.10667023502925382,0.11290017069866981
2014,North Rhine-Westphalia,general elementary,Gar nicht,0.06682577565632458,38694,0.06433756223054529,0.06931398908210387
2014,North Rhine-Westphalia,middle vocational,Voll und ganz,0.31007751937984496,38694,0.30546891374621443,0.3146861250134755
2014,North Rhine-Westphalia,middle vocational,Ueberwiegend,0.28837209302325584,38694,0.28385834451465763,0.29288584153185404
2014,North Rhine-Westphalia,middle vocational,In mancher Beziehung,0.2651162790697674,38694,0.2607182127989908,0.269514345340544
2014,North Rhine-Westphalia,middle vocational,Kaum,0.08837209302325581,38694,0.08554395478400809,0.09120023126250354
2014,North Rhine-Westphalia,middle vocational,Gar nicht,0.04806201550387597,38694,0.04593074008734051,0.05019329092041143
2014,North Rhine-Westphalia,vocational + Abi,Ueberwiegend,0.30493273542600896,38694,0.3003455140425156,0.30951995680950234
2014,North Rhine-Westphalia,vocational + Abi,In mancher Beziehung,0.28699551569506726,38694,0.2824882003485056,0.29150283104162894
2014,North Rhine-Westphalia,vocational + Abi,Voll und ganz,0.2600896860986547,38694,0.25571864023356544,0.2644607319637439
2014,North Rhine-Westphalia,vocational + Abi,Kaum,0.09865470852017937,38694,0.0956834614686632,0.10162595557169553
2014,North Rhine-Westphalia,vocational + Abi,Gar nicht,0.04932735426008968,38694,0.04716964131208752,0.051485067208091845
2014,North Rhine-Westphalia,higher vocational,Voll und ganz,0.4838709677419355,38694,0.4788915543301979,0.4888503811536731
2014,North Rhine-Westphalia,higher vocational,Ueberwiegend,0.2903225806451613,38694,0.2857998038113878,0.2948453574789348
2014,North Rhine-Westphalia,higher vocational,In mancher Beziehung,0.1935483870967742,38694,0.18961181514860406,0.1974849590449443
2014,North Rhine-Westphalia,higher vocational,Gar nicht,0.03225806451612903,38694,0.030497576021243596,0.03401855301101447
2014,North Rhine-Westphalia,higher education,In mancher Beziehung,0.3028169014084507,38694,0.29823867002184107,0.3073951327950603
2014,North Rhine-Westphalia,higher education,Voll und ganz,0.27816901408450706,38694,0.27370416901098604,0.2826338591580281
2014,North Rhine-Westphalia,higher education,Ueberwiegend,0.25704225352112675,38694,0.25268795123660465,0.26139655580564886
2014,North Rhine-Westphalia,higher education,Kaum,0.10211267605633803,38694,0.09909560869400225,0.10512974341867382
2014,North Rhine-Westphalia,higher education,Gar nicht,0.05985915492957746,38694,0.05749543504313081,0.062222874816024114
2014,Hesse,in school,Ueberwiegend,0.5,38694,0.4950179938188018,0.5049820061811982
2014,Hesse,in school,In mancher Beziehung,0.3,38694,0.29543391591238427,0.3045660840876157
2014,Hesse,in school,Voll und ganz,0.2,38694,0.19601439505504145,0.20398560494495857
2014,Hesse,inadequately,In mancher Beziehung,0.3888888888888889,38694,0.38403145257580207,0.3937463252019757
2014,Hesse,inadequately,Ueberwiegend,0.2777777777777778,38694,0.2733148646737293,0.2822406908818263
2014,Hesse,inadequately,Voll und ganz,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Hesse,inadequately,Gar nicht,0.08333333333333333,38694,0.0805794257989557,0.08608724086771095
2014,Hesse,inadequately,Kaum,0.08333333333333333,38694,0.0805794257989557,0.08608724086771095
2014,Hesse,general elementary,In mancher Beziehung,0.28,38694,0.27552616954507997,0.2844738304549201
2014,Hesse,general elementary,Ueberwiegend,0.26,38694,0.255629442970321,0.26437055702967904
2014,Hesse,general elementary,Voll und ganz,0.23,38694,0.22580681968529856,0.23419318031470146
2014,Hesse,general elementary,Kaum,0.17,38694,0.16625719014285897,0.17374280985714105
2014,Hesse,general elementary,Gar nicht,0.06,38694,0.0576336781729886,0.06236632182701139
2014,Hesse,middle vocational,Voll und ganz,0.351931330472103,38694,0.3471727903385117,0.3566898706056943
2014,Hesse,middle vocational,Ueberwiegend,0.2875536480686695,38694,0.2830437182667295,0.2920635778706095
2014,Hesse,middle vocational,In mancher Beziehung,0.24892703862660945,38694,0.24461868484997815,0.2532353924032407
2014,Hesse,middle vocational,Kaum,0.07725321888412018,38694,0.07459289925326183,0.07991353851497852
2014,Hesse,middle vocational,Gar nicht,0.034334763948497854,38694,0.03252044101907028,0.03614908687792543
2014,Hesse,vocational + Abi,Ueberwiegend,0.3384615384615385,38694,0.3337467037823343,0.3431763731407427
2014,Hesse,vocational + Abi,In mancher Beziehung,0.3230769230769231,38694,0.3184172345600512,0.32773661159379497
2014,Hesse,vocational + Abi,Voll und ganz,0.27692307692307694,38694,0.27246439919739357,0.2813817546487603
2014,Hesse,vocational + Abi,Kaum,0.06153846153846154,38694,0.05914395617464196,0.06393296690228112
2014,Hesse,higher vocational,Voll und ganz,0.5454545454545454,38694,0.540493168787141,0.5504159221219498
2014,Hesse,higher vocational,Ueberwiegend,0.36363636363636365,38694,0.35884321840522293,0.36842950886750436
2014,Hesse,higher vocational,In mancher Beziehung,0.09090909090909091,38694,0.08804463875461385,0.09377354306356797
2014,Hesse,higher education,In mancher Beziehung,0.36879432624113473,38694,0.36398690896113733,0.3736017435211321
2014,Hesse,higher education,Ueberwiegend,0.2553191489361702,38694,0.25097443642089834,0.25966386145144205
2014,Hesse,higher education,Voll und ganz,0.24113475177304963,38694,0.23687242744983067,0.2453970760962686
2014,Hesse,higher education,Kaum,0.07801418439716312,38694,0.07534189699827569,0.08068647179605055
2014,Hesse,higher education,Gar nicht,0.05673758865248227,38694,0.05443250888374335,0.05904266842122119
2014,"Rhineland-Palatinate, Saarland",in school,Ueberwiegend,0.5,38694,0.4950179938188018,0.5049820061811982
2014,"Rhineland-Palatinate, Saarland",in school,Voll und ganz,0.5,38694,0.4950179938188018,0.5049820061811982
2014,"Rhineland-Palatinate, Saarland",inadequately,In mancher Beziehung,0.3157894736842105,38694,0.3111579066076937,0.3204210407607273
2014,"Rhineland-Palatinate, Saarland",inadequately,Ueberwiegend,0.21052631578947367,38694,0.20646416274305618,0.21458846883589117
2014,"Rhineland-Palatinate, Saarland",inadequately,Kaum,0.21052631578947367,38694,0.20646416274305618,0.21458846883589117
2014,"Rhineland-Palatinate, Saarland",inadequately,Gar nicht,0.15789473684210525,38694,0.15426143670338632,0.16152803698082419
2014,"Rhineland-Palatinate, Saarland",inadequately,Voll und ganz,0.10526315789473684,38694,0.10220528017027487,0.1083210356191988
2014,"Rhineland-Palatinate, Saarland",general elementary,Voll und ganz,0.296875,38694,0.29232263221818383,0.30142736778181617
2014,"Rhineland-Palatinate, Saarland",general elementary,Ueberwiegend,0.296875,38694,0.29232263221818383,0.30142736778181617
2014,"Rhineland-Palatinate, Saarland",general elementary,In mancher Beziehung,0.28125,38694,0.2767700883200383,0.2857299116799617
2014,"Rhineland-Palatinate, Saarland",general elementary,Kaum,0.078125,38694,0.07545097605626619,0.08079902394373381
2014,"Rhineland-Palatinate, Saarland",general elementary,Gar nicht,0.046875,38694,0.04476889592426905,0.04898110407573095
2014,"Rhineland-Palatinate, Saarland",middle vocational,Ueberwiegend,0.3617021276595745,38694,0.35691448764829753,0.36648976767085145
2014,"Rhineland-Palatinate, Saarland",middle vocational,Voll und ganz,0.31382978723404253,38694,0.3092060060918506,0.31845356837623445
2014,"Rhineland-Palatinate, Saarland",middle vocational,In mancher Beziehung,0.24468085106382978,38694,0.2403973439108131,0.24896435821684645
2014,"Rhineland-Palatinate, Saarland",middle vocational,Kaum,0.06382978723404255,38694,0.06139408964992912,0.06626548481815597
2014,"Rhineland-Palatinate, Saarland",middle vocational,Gar nicht,0.015957446808510637,38694,0.014708848046493042,0.017206045570528232
2014,"Rhineland-Palatinate, Saarland",vocational + Abi,Voll und ganz,0.36363636363636365,38694,0.35884321840522293,0.36842950886750436
2014,"Rhineland-Palatinate, Saarland",vocational + Abi,Ueberwiegend,0.29545454545454547,38694,0.2909084965405494,0.30000059436854154
2014,"Rhineland-Palatinate, Saarland",vocational + Abi,In mancher Beziehung,0.25,38694,0.24568545608527126,0.25431454391472874
2014,"Rhineland-Palatinate, Saarland",vocational + Abi,Gar nicht,0.045454545454545456,38694,0.0433790526874474,0.04753003822164351
2014,"Rhineland-Palatinate, Saarland",vocational + Abi,Kaum,0.045454545454545456,38694,0.0433790526874474,0.04753003822164351
2014,"Rhineland-Palatinate, Saarland",higher vocational,Ueberwiegend,0.5454545454545454,38694,0.540493168787141,0.5504159221219498
2014,"Rhineland-Palatinate, Saarland",higher vocational,In mancher Beziehung,0.18181818181818182,38694,0.17797511597675797,0.18566124765960568
2014,"Rhineland-Palatinate, Saarland",higher vocational,Voll und ganz,0.18181818181818182,38694,0.17797511597675797,0.18566124765960568
2014,"Rhineland-Palatinate, Saarland",higher vocational,Kaum,0.09090909090909091,38694,0.08804463875461385,0.09377354306356797
2014,"Rhineland-Palatinate, Saarland",higher education,Ueberwiegend,0.3472222222222222,38694,0.342478484222867,0.35196596022157745
2014,"Rhineland-Palatinate, Saarland",higher education,In mancher Beziehung,0.2916666666666667,38694,0.28713772740133114,0.2961956059320022
2014,"Rhineland-Palatinate, Saarland",higher education,Voll und ganz,0.25,38694,0.24568545608527126,0.25431454391472874
2014,"Rhineland-Palatinate, Saarland",higher education,Kaum,0.08333333333333333,38694,0.0805794257989557,0.08608724086771095
2014,"Rhineland-Palatinate, Saarland",higher education,Gar nicht,0.027777777777777776,38694,0.02614033633067422,0.02941521922488133
2014,Baden-Wuerttemberg,in school,Voll und ganz,0.47619047619047616,38694,0.47121412174811517,0.48116683063283716
2014,Baden-Wuerttemberg,in school,Ueberwiegend,0.19047619047619047,38694,0.18656355472141709,0.19438882623096385
2014,Baden-Wuerttemberg,in school,In mancher Beziehung,0.19047619047619047,38694,0.18656355472141709,0.19438882623096385
2014,Baden-Wuerttemberg,in school,Gar nicht,0.14285714285714285,38694,0.13937046484590646,0.14634382086837924
2014,Baden-Wuerttemberg,inadequately,Ueberwiegend,0.2962962962962963,38694,0.29174649649388795,0.3008460960987046
2014,Baden-Wuerttemberg,inadequately,In mancher Beziehung,0.25925925925925924,38694,0.25489274873364975,0.26362576978486874
2014,Baden-Wuerttemberg,inadequately,Voll und ganz,0.18518518518518517,38694,0.18131468728557107,0.18905568308479928
2014,Baden-Wuerttemberg,inadequately,Gar nicht,0.14814814814814814,38694,0.14460846484546233,0.15168783145083395
2014,Baden-Wuerttemberg,inadequately,Kaum,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,Baden-Wuerttemberg,general elementary,Voll und ganz,0.27751196172248804,38694,0.2730503636689588,0.2819735597760173
2014,Baden-Wuerttemberg,general elementary,Ueberwiegend,0.27751196172248804,38694,0.2730503636689588,0.2819735597760173
2014,Baden-Wuerttemberg,general elementary,In mancher Beziehung,0.23923444976076555,38694,0.2349836413040102,0.2434852582175209
2014,Baden-Wuerttemberg,general elementary,Kaum,0.14354066985645933,38694,0.1400470542864878,0.14703428542643085
2014,Baden-Wuerttemberg,general elementary,Gar nicht,0.06220095693779904,38694,0.05979444686723597,0.06460746700836212
2014,Baden-Wuerttemberg,middle vocational,Voll und ganz,0.3465346534653465,38694,0.3417931194132868,0.35127618751740625
2014,Baden-Wuerttemberg,middle vocational,Ueberwiegend,0.28217821782178215,38694,0.27769381809741844,0.28666261754614586
2014,Baden-Wuerttemberg,middle vocational,In mancher Beziehung,0.23267326732673269,38694,0.22846311638574074,0.23688341826772463
2014,Baden-Wuerttemberg,middle vocational,Kaum,0.08168316831683169,38694,0.07895421053289359,0.08441212610076979
