year,bula_h,migback,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,North Rhine-Westphalia,No migration background,No,0.07783,370,1352,0.06355,0.09212
2014,North Rhine-Westphalia,Direct migration background,Yes,0.18333,281,410,0.14583,0.22083
2014,North Rhine-Westphalia,Direct migration background,No,0.08714,129,410,0.05980,0.11447
2014,North Rhine-Westphalia,Indirect migration background,Yes,0.13711,117,155,0.08279,0.19144
2014,North Rhine-Westphalia,Indirect migration background,No,0.04033,38,155,0.00926,0.07140
2014,Hesse,No migration background,Yes,0.24908,401,550,0.21290,0.28525
2014,Hesse,No migration background,No,0.10195,149,550,0.07664,0.12726
2014,Hesse,Direct migration background,Yes,0.24260,102,147,0.17306,0.31213
2014,Hesse,Direct migration background,No,0.06962,45,147,0.02834,0.11090
2014,Hesse,Indirect migration background,Yes,0.14560,48,48,0.04476,0.24644
2014,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.19582,274,377,0.15571,0.23593
2014,"Rhineland-Palatinate, Saarland",No migration background,No,0.07963,103,377,0.05226,0.10699
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.17735,83,120,0.10873,0.24598
2014,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.07683,37,120,0.02898,0.12469
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.20776,33,33,0.06719,0.34833
2014,Baden-Wuerttemberg,No migration background,Yes,0.26192,671,878,0.23282,0.29102
2014,Baden-Wuerttemberg,No migration background,No,0.06099,207,878,0.04516,0.07683
2014,Baden-Wuerttemberg,Direct migration background,Yes,0.21824,201,272,0.16906,0.26742
2014,Baden-Wuerttemberg,Direct migration background,No,0.06888,71,272,0.03873,0.09903
2014,Baden-Wuerttemberg,Indirect migration background,Yes,0.15308,90,90,0.07827,0.22789
2014,Bavaria,No migration background,Yes,0.24045,951,1341,0.21757,0.26333
2014,Bavaria,No migration background,No,0.10016,390,1341,0.08409,0.11624
2014,Bavaria,Direct migration background,Yes,0.23740,229,336,0.19183,0.28296
2014,Bavaria,Direct migration background,No,0.09239,107,336,0.06138,0.12340
2014,Bavaria,Indirect migration background,Yes,0.22746,96,139,0.15752,0.29740
2014,Bavaria,Indirect migration background,No,0.06531,43,139,0.02408,0.10653
2014,Berlin,No migration background,Yes,0.25180,235,307,0.20317,0.30044
2014,Berlin,No migration background,No,0.07935,72,307,0.04906,0.10963
2014,Berlin,Direct migration background,Yes,0.18661,32,32,0.04946,0.32376
2014,Brandenburg,No migration background,Yes,0.16952,207,292,0.12641,0.21263
2014,Brandenburg,No migration background,No,0.09118,85,292,0.05810,0.12425
2014,Mecklenburg-Western Pomerania,No migration background,Yes,0.20593,124,176,0.14602,0.26585
2014,Mecklenburg-Western Pomerania,No migration background,No,0.10119,52,176,0.05651,0.14588
2014,Saxony,No migration background,Yes,0.24028,404,595,0.20592,0.27464
2014,Saxony,No migration background,No,0.11544,191,595,0.08974,0.14113
2014,Saxony-Anhalt,No migration background,Yes,0.19592,221,310,0.15167,0.24018
2014,Saxony-Anhalt,No migration background,No,0.07806,89,310,0.04815,0.10797
2014,Thuringa,No migration background,Yes,0.19635,242,337,0.15387,0.23882
2014,Thuringa,No migration background,No,0.09845,95,337,0.06660,0.13031
2015,Schleswig-Holstein,No migration background,Yes,0.25742,198,260,0.20417,0.31067
2015,Schleswig-Holstein,No migration background,No,0.07568,62,260,0.04347,0.10789
2015,Schleswig-Holstein,Direct migration background,Yes,0.10007,31,31,-0.00732,0.20746
2015,Hamburg,No migration background,Yes,0.17674,66,66,0.08400,0.26947
2015,Lower Saxony,No migration background,Yes,0.23335,513,690,0.20177,0.26493
2015,Lower Saxony,No migration background,No,0.08315,177,690,0.06254,0.10377
2015,Lower Saxony,Direct migration background,Yes,0.29091,149,199,0.22764,0.35417
2015,Lower Saxony,Direct migration background,No,0.05057,50,199,0.02005,0.08109
2015,Bremen,No migration background,Yes,0.18387,35,35,0.05366,0.31408
2015,North Rhine-Westphalia,No migration background,Yes,0.22387,949,1209,0.20036,0.24738
2015,North Rhine-Westphalia,No migration background,No,0.06610,260,1209,0.05209,0.08011
2015,North Rhine-Westphalia,Direct migration background,Yes,0.16052,268,374,0.12326,0.19777
2015,North Rhine-Westphalia,Direct migration background,No,0.06683,106,374,0.04148,0.09217
2015,North Rhine-Westphalia,Indirect migration background,Yes,0.11510,85,122,0.05823,0.17196
2015,North Rhine-Westphalia,Indirect migration background,No,0.03665,37,122,0.00317,0.07013
2015,Hesse,No migration background,Yes,0.25104,391,507,0.21326,0.28882
2015,Hesse,No migration background,No,0.09572,116,507,0.07008,0.12135
2015,Hesse,Direct migration background,Yes,0.23920,116,182,0.17705,0.30135
2015,Hesse,Direct migration background,No,0.10751,66,182,0.06238,0.15263
2015,Hesse,Indirect migration background,Yes,0.11534,44,44,0.01987,0.21082
2015,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.20742,257,328,0.16347,0.25136
2015,"Rhineland-Palatinate, Saarland",No migration background,No,0.06980,71,328,0.04218,0.09741
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.21328,94,129,0.14232,0.28425
2015,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.09757,35,129,0.04616,0.14897
2015,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.32291,39,39,0.17424,0.47158
2015,Baden-Wuerttemberg,No migration background,Yes,0.27283,700,844,0.24276,0.30290
2015,Baden-Wuerttemberg,No migration background,No,0.05021,144,844,0.03547,0.06495
2015,Baden-Wuerttemberg,Direct migration background,Yes,0.30251,270,336,0.25332,0.35170
2015,Baden-Wuerttemberg,Direct migration background,No,0.05061,66,336,0.02714,0.07408
2015,Baden-Wuerttemberg,Indirect migration background,Yes,0.14917,83,83,0.07206,0.22628
2015,Bavaria,No migration background,Yes,0.26719,999,1279,0.24293,0.29145
2015,Bavaria,No migration background,No,0.07335,280,1279,0.05905,0.08764
2015,Bavaria,Direct migration background,Yes,0.22347,277,377,0.18136,0.26558
2015,Bavaria,Direct migration background,No,0.08525,100,377,0.05703,0.11348
2015,Bavaria,Indirect migration background,Yes,0.18080,84,84,0.09800,0.26359
2015,Berlin,No migration background,Yes,0.24247,210,264,0.19068,0.29427
2015,Berlin,No migration background,No,0.06997,54,264,0.03914,0.10080
2015,Berlin,Direct migration background,Yes,0.13467,34,34,0.01820,0.25115
2015,Brandenburg,No migration background,Yes,0.18948,216,289,0.14422,0.23474
2015,Brandenburg,No migration background,No,0.08037,73,289,0.04897,0.11177
2015,Mecklenburg-Western Pomerania,No migration background,Yes,0.18285,111,157,0.12219,0.24351
2015,Mecklenburg-Western Pomerania,No migration background,No,0.07057,46,157,0.03038,0.11076
2015,Saxony,No migration background,Yes,0.25440,400,544,0.21777,0.29103
2015,Saxony,No migration background,No,0.10209,144,544,0.07662,0.12755
2015,Saxony-Anhalt,No migration background,Yes,0.19449,221,295,0.14924,0.23973
2015,Saxony-Anhalt,No migration background,No,0.08943,74,295,0.05681,0.12206
2015,Thuringa,No migration background,Yes,0.22887,228,303,0.18149,0.27625
2015,Thuringa,No migration background,No,0.06812,75,303,0.03970,0.09654
2016,Schleswig-Holstein,No migration background,Yes,0.23731,185,239,0.18326,0.29136
2016,Schleswig-Holstein,No migration background,No,0.08761,54,239,0.05169,0.12353
2016,Hamburg,No migration background,Yes,0.20875,67,67,0.11070,0.30680
2016,Lower Saxony,No migration background,Yes,0.25561,537,705,0.22338,0.28783
2016,Lower Saxony,No migration background,No,0.10466,168,705,0.08205,0.12727
2016,Lower Saxony,Direct migration background,Yes,0.25590,139,181,0.19215,0.31965
2016,Lower Saxony,Direct migration background,No,0.07406,42,181,0.03580,0.11231
2016,Bremen,No migration background,Yes,0.17312,32,32,0.03993,0.30631
2016,North Rhine-Westphalia,No migration background,Yes,0.24543,911,1175,0.22081,0.27004
2016,North Rhine-Westphalia,No migration background,No,0.05799,264,1175,0.04462,0.07136
2016,North Rhine-Westphalia,Direct migration background,Yes,0.18112,253,356,0.14106,0.22118
2016,North Rhine-Westphalia,Direct migration background,No,0.07652,103,356,0.04886,0.10417
2016,North Rhine-Westphalia,Indirect migration background,Yes,0.12752,101,135,0.07104,0.18399
2016,North Rhine-Westphalia,Indirect migration background,No,0.04834,34,135,0.01202,0.08466
2016,Hesse,No migration background,Yes,0.27174,369,461,0.23109,0.31240
2016,Hesse,No migration background,No,0.06703,92,461,0.04418,0.08989
2016,Hesse,Direct migration background,Yes,0.27358,113,157,0.20362,0.34353
2016,Hesse,Direct migration background,No,0.07483,44,157,0.03354,0.11611
2016,Hesse,Indirect migration background,Yes,0.11249,38,38,0.01068,0.21430
2016,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.23043,267,348,0.18612,0.27474
2016,"Rhineland-Palatinate, Saarland",No migration background,No,0.07509,81,348,0.04736,0.10282
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.17837,87,122,0.11016,0.24659
2016,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.13115,35,122,0.07100,0.19130
2016,Baden-Wuerttemberg,No migration background,Yes,0.27705,655,826,0.24651,0.30759
2016,Baden-Wuerttemberg,No migration background,No,0.07490,171,826,0.05694,0.09287
2016,Baden-Wuerttemberg,Direct migration background,Yes,0.29226,241,305,0.24113,0.34338
2016,Baden-Wuerttemberg,Direct migration background,No,0.06449,64,305,0.03688,0.09210
2016,Baden-Wuerttemberg,Indirect migration background,Yes,0.18859,75,75,0.09946,0.27772
2016,Bavaria,No migration background,Yes,0.26861,895,1179,0.24330,0.29392
2016,Bavaria,No migration background,No,0.07965,284,1179,0.06419,0.09511
2016,Bavaria,Direct migration background,Yes,0.22219,214,287,0.17401,0.27037
2016,Bavaria,Direct migration background,No,0.06885,73,287,0.03950,0.09819
2016,Bavaria,Indirect migration background,Yes,0.20146,83,117,0.12847,0.27445
2016,Bavaria,Indirect migration background,No,0.06563,34,117,0.02057,0.11070
2016,Berlin,No migration background,Yes,0.26259,205,254,0.20837,0.31681
2016,Berlin,No migration background,No,0.06434,49,254,0.03411,0.09457
2016,Berlin,Direct migration background,Yes,0.19792,38,38,0.06954,0.32631
2016,Brandenburg,No migration background,Yes,0.20907,214,278,0.16118,0.25696
2016,Brandenburg,No migration background,No,0.07735,64,278,0.04589,0.10881
2016,Mecklenburg-Western Pomerania,No migration background,Yes,0.19707,113,160,0.13524,0.25891
2016,Mecklenburg-Western Pomerania,No migration background,No,0.08635,47,160,0.04269,0.13000
2016,Saxony,No migration background,Yes,0.26102,387,536,0.22381,0.29824
2016,Saxony,No migration background,No,0.10140,149,536,0.07582,0.12697
2016,Saxony-Anhalt,No migration background,Yes,0.19833,212,281,0.15162,0.24503
2016,Saxony-Anhalt,No migration background,No,0.06562,69,281,0.03661,0.09462
2016,Thuringa,No migration background,Yes,0.22338,212,295,0.17577,0.27099
2016,Thuringa,No migration background,No,0.10929,83,295,0.07363,0.14496
2017,Schleswig-Holstein,No migration background,Yes,0.23593,235,297,0.18756,0.28429
2017,Schleswig-Holstein,No migration background,No,0.07229,62,297,0.04279,0.10179
2017,Schleswig-Holstein,Direct migration background,Yes,0.11052,42,42,0.01455,0.20649
2017,Hamburg,No migration background,Yes,0.17133,68,68,0.08111,0.26156
2017,Lower Saxony,No migration background,Yes,0.24084,613,797,0.21114,0.27055
2017,Lower Saxony,No migration background,No,0.08023,184,797,0.06136,0.09910
2017,Lower Saxony,Direct migration background,Yes,0.22703,118,153,0.16043,0.29363
2017,Lower Saxony,Direct migration background,No,0.04515,35,153,0.01214,0.07815
2017,Lower Saxony,Indirect migration background,Yes,0.11596,35,35,0.00834,0.22359
2017,Bremen,No migration background,Yes,0.19341,45,45,0.07670,0.31011
2017,North Rhine-Westphalia,No migration background,Yes,0.21648,972,1281,0.19392,0.23904
2017,North Rhine-Westphalia,No migration background,No,0.06767,309,1281,0.05391,0.08143
2017,North Rhine-Westphalia,Direct migration background,Yes,0.16786,238,339,0.12802,0.20771
2017,North Rhine-Westphalia,Direct migration background,No,0.07235,101,339,0.04473,0.09996
2017,North Rhine-Westphalia,Indirect migration background,Yes,0.12335,99,133,0.06725,0.17945
2017,North Rhine-Westphalia,Indirect migration background,No,0.04943,34,133,0.01245,0.08641
2017,Hesse,No migration background,Yes,0.26657,423,528,0.22882,0.30432
2017,Hesse,No migration background,No,0.06625,105,528,0.04502,0.08749
2017,Hesse,Direct migration background,Yes,0.17217,97,136,0.10848,0.23585
2017,Hesse,Direct migration background,No,0.06006,39,136,0.01998,0.10015
2017,Hesse,Indirect migration background,Yes,0.13108,47,47,0.03355,0.22861
2017,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.21971,286,375,0.17775,0.26168
2017,"Rhineland-Palatinate, Saarland",No migration background,No,0.06236,89,375,0.03786,0.08687
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.18920,77,127,0.12081,0.25759
2017,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.09399,50,127,0.04304,0.14495
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,Yes,0.17575,32,32,0.04177,0.30973
2017,Baden-Wuerttemberg,No migration background,Yes,0.26868,740,916,0.23996,0.29741
2017,Baden-Wuerttemberg,No migration background,No,0.06538,176,916,0.04936,0.08140
2017,Baden-Wuerttemberg,Direct migration background,Yes,0.25712,216,273,0.20518,0.30906
2017,Baden-Wuerttemberg,Direct migration background,No,0.07553,57,273,0.04412,0.10693
2017,Baden-Wuerttemberg,Indirect migration background,Yes,0.15371,92,92,0.07960,0.22781
2017,Bavaria,No migration background,Yes,0.25244,966,1292,0.22874,0.27614
2017,Bavaria,No migration background,No,0.08757,326,1292,0.07215,0.10299
2017,Bavaria,Direct migration background,Yes,0.22025,240,318,0.17463,0.26587
2017,Bavaria,Direct migration background,No,0.06411,78,318,0.03714,0.09107
2017,Bavaria,Indirect migration background,Yes,0.16424,70,70,0.07682,0.25166
2017,Berlin,No migration background,Yes,0.23834,218,263,0.18675,0.28993
2017,Berlin,No migration background,No,0.04615,45,263,0.02074,0.07155
2017,Berlin,Direct migration background,Yes,0.14551,33,33,0.02334,0.26769
2017,Brandenburg,No migration background,Yes,0.19232,218,292,0.14703,0.23760
2017,Brandenburg,No migration background,No,0.06212,74,292,0.03439,0.08985
2017,Mecklenburg-Western Pomerania,No migration background,Yes,0.20659,121,166,0.14482,0.26837
2017,Mecklenburg-Western Pomerania,No migration background,No,0.07491,45,166,0.03475,0.11508
2017,Saxony,No migration background,Yes,0.26901,432,613,0.23388,0.30415
2017,Saxony,No migration background,No,0.08984,181,613,0.06719,0.11250
2017,Saxony-Anhalt,No migration background,Yes,0.19533,236,304,0.15069,0.23997
2017,Saxony-Anhalt,No migration background,No,0.06294,68,304,0.03559,0.09028
2017,Thuringa,No migration background,Yes,0.22098,231,326,0.17587,0.26609
2017,Thuringa,No migration background,No,0.08696,95,326,0.05633,0.11760
2018,Schleswig-Holstein,No migration background,Yes,0.24571,224,307,0.19747,0.29395
2018,Schleswig-Holstein,No migration background,No,0.08740,83,307,0.05576,0.11905
2018,Schleswig-Holstein,Direct migration background,Yes,0.13240,41,41,0.02737,0.23744
2018,Hamburg,No migration background,Yes,0.18439,68,68,0.09153,0.27725
2018,Lower Saxony,No migration background,Yes,0.25790,586,792,0.22742,0.28839
2018,Lower Saxony,No migration background,No,0.09206,206,792,0.07191,0.11221
2018,Lower Saxony,Direct migration background,Yes,0.21178,139,190,0.15353,0.27003
2018,Lower Saxony,Direct migration background,No,0.07716,51,190,0.03911,0.11520
2018,Lower Saxony,Indirect migration background,Yes,0.12294,34,34,0.01090,0.23498
2018,Bremen,No migration background,Yes,0.28446,41,41,0.14465,0.42428
2018,North Rhine-Westphalia,No migration background,Yes,0.23815,1019,1346,0.21539,0.26092
2018,North Rhine-Westphalia,No migration background,No,0.07221,327,1346,0.05837,0.08604
2018,North Rhine-Westphalia,Direct migration background,Yes,0.20643,279,414,0.16739,0.24546
2018,North Rhine-Westphalia,Direct migration background,No,0.08790,135,414,0.06059,0.11520
2018,North Rhine-Westphalia,Indirect migration background,Yes,0.15773,111,148,0.09881,0.21665
2018,North Rhine-Westphalia,Indirect migration background,No,0.04610,37,148,0.01220,0.08000
2018,Hesse,No migration background,Yes,0.25752,386,514,0.21968,0.29536
2018,Hesse,No migration background,No,0.09947,128,514,0.07357,0.12537
2018,Hesse,Direct migration background,Yes,0.21004,103,145,0.14351,0.27658
2018,Hesse,Direct migration background,No,0.05320,42,145,0.01654,0.08986
2018,Hesse,Indirect migration background,Yes,0.19534,47,47,0.08077,0.30991
2018,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.23840,300,403,0.19674,0.28005
2018,"Rhineland-Palatinate, Saarland",No migration background,No,0.08579,103,403,0.05841,0.11317
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.20448,88,148,0.13928,0.26968
2018,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.13491,60,148,0.07968,0.19013
2018,Baden-Wuerttemberg,No migration background,Yes,0.29923,724,910,0.26946,0.32900
2018,Baden-Wuerttemberg,No migration background,No,0.06550,186,910,0.04942,0.08158
2018,Baden-Wuerttemberg,Direct migration background,Yes,0.29936,231,298,0.24727,0.35144
2018,Baden-Wuerttemberg,Direct migration background,No,0.07447,67,298,0.04461,0.10433
2018,Baden-Wuerttemberg,Indirect migration background,Yes,0.24004,84,84,0.14815,0.33193
2018,Bavaria,No migration background,Yes,0.26838,943,1290,0.24419,0.29257
2018,Bavaria,No migration background,No,0.09141,347,1290,0.07568,0.10715
2018,Bavaria,Direct migration background,Yes,0.28179,231,314,0.23195,0.33163
2018,Bavaria,Direct migration background,No,0.09015,83,314,0.05842,0.12188
2018,Bavaria,Indirect migration background,Yes,0.26219,93,93,0.17232,0.35207
2018,Berlin,No migration background,Yes,0.24354,207,281,0.19327,0.29382
2018,Berlin,No migration background,No,0.07850,74,281,0.04700,0.11001
2018,Berlin,Direct migration background,Yes,0.21985,46,46,0.09885,0.34085
2018,Brandenburg,No migration background,Yes,0.19466,218,308,0.15037,0.23896
2018,Brandenburg,No migration background,No,0.08370,90,308,0.05272,0.11468
2018,Mecklenburg-Western Pomerania,No migration background,Yes,0.21227,126,173,0.15116,0.27339
2018,Mecklenburg-Western Pomerania,No migration background,No,0.06588,47,173,0.02880,0.10295
2018,Saxony,No migration background,Yes,0.26132,427,639,0.22723,0.29542
2018,Saxony,No migration background,No,0.11879,212,639,0.09369,0.14390
2018,Saxony-Anhalt,No migration background,Yes,0.19219,221,303,0.14775,0.23663
2018,Saxony-Anhalt,No migration background,No,0.06283,82,303,0.03546,0.09020
2018,Thuringa,No migration background,Yes,0.21671,221,321,0.17157,0.26185
2018,Thuringa,No migration background,No,0.09893,100,321,0.06622,0.13165
2019,Schleswig-Holstein,No migration background,Yes,0.27330,222,281,0.22110,0.32550
2019,Schleswig-Holstein,No migration background,No,0.06681,59,281,0.03756,0.09606
2019,Schleswig-Holstein,Direct migration background,Yes,0.10937,36,36,0.00597,0.21277
2019,Hamburg,No migration background,Yes,0.19446,72,72,0.10239,0.28652
2019,Lower Saxony,No migration background,Yes,0.26349,581,734,0.23159,0.29538
2019,Lower Saxony,No migration background,No,0.06430,153,734,0.04654,0.08205
2019,Lower Saxony,Direct migration background,Yes,0.16219,91,137,0.10023,0.22414
2019,Lower Saxony,Direct migration background,No,0.07895,46,137,0.03363,0.12427
2019,Bremen,No migration background,Yes,0.33077,46,46,0.19330,0.46824
2019,North Rhine-Westphalia,No migration background,Yes,0.23519,944,1220,0.21138,0.25900
2019,North Rhine-Westphalia,No migration background,No,0.06347,276,1220,0.04978,0.07716
2019,North Rhine-Westphalia,Direct migration background,Yes,0.20120,263,363,0.15990,0.24249
2019,North Rhine-Westphalia,Direct migration background,No,0.05297,100,363,0.02990,0.07605
2019,North Rhine-Westphalia,Indirect migration background,Yes,0.17178,115,149,0.11101,0.23255
2019,North Rhine-Westphalia,Indirect migration background,No,0.02915,34,149,0.00205,0.05625
2019,Hesse,No migration background,Yes,0.27339,387,500,0.23428,0.31250
2019,Hesse,No migration background,No,0.08935,113,500,0.06433,0.11438
2019,Hesse,Direct migration background,Yes,0.27851,93,93,0.18691,0.37012
2019,Hesse,Indirect migration background,Yes,0.16941,38,38,0.04854,0.29028
2019,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.22674,277,354,0.18306,0.27042
2019,"Rhineland-Palatinate, Saarland",No migration background,No,0.06620,77,354,0.04026,0.09214
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.23520,85,127,0.16115,0.30926
2019,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.15341,42,127,0.09048,0.21633
2019,Baden-Wuerttemberg,No migration background,Yes,0.26524,627,823,0.23506,0.29542
2019,Baden-Wuerttemberg,No migration background,No,0.07499,196,823,0.05699,0.09300
2019,Baden-Wuerttemberg,Direct migration background,Yes,0.30742,200,260,0.25122,0.36361
2019,Baden-Wuerttemberg,Direct migration background,No,0.08694,60,260,0.05263,0.12126
2019,Baden-Wuerttemberg,Indirect migration background,Yes,0.18220,70,70,0.09112,0.27328
2019,Bavaria,No migration background,Yes,0.26458,867,1149,0.23907,0.29010
2019,Bavaria,No migration background,No,0.07410,282,1149,0.05895,0.08925
2019,Bavaria,Direct migration background,Yes,0.26820,233,303,0.21824,0.31817
2019,Bavaria,Direct migration background,No,0.09502,70,303,0.06195,0.12810
2019,Bavaria,Indirect migration background,Yes,0.14179,64,64,0.05565,0.22794
2019,Berlin,No migration background,Yes,0.23689,207,275,0.18655,0.28724
2019,Berlin,No migration background,No,0.07757,68,275,0.04589,0.10924
2019,Berlin,Direct migration background,Yes,0.16038,34,34,0.03518,0.28559
2019,Brandenburg,No migration background,Yes,0.19063,231,316,0.14725,0.23400
2019,Brandenburg,No migration background,No,0.08491,85,316,0.05413,0.11569
2019,Mecklenburg-Western Pomerania,No migration background,Yes,0.19140,114,154,0.12906,0.25373
2019,Mecklenburg-Western Pomerania,No migration background,No,0.09217,40,154,0.04633,0.13800
2019,Saxony,No migration background,Yes,0.26156,433,593,0.22616,0.29697
2019,Saxony,No migration background,No,0.10752,160,593,0.08257,0.13247
2019,Saxony-Anhalt,No migration background,Yes,0.22169,223,280,0.17295,0.27043
2019,Saxony-Anhalt,No migration background,No,0.04761,57,280,0.02262,0.07259
2019,Thuringa,No migration background,Yes,0.21845,231,299,0.17154,0.26537
2019,Thuringa,No migration background,No,0.06798,68,299,0.03940,0.09656
2020,Schleswig-Holstein,No migration background,Yes,0.25577,192,274,0.20401,0.30752
2020,Schleswig-Holstein,No migration background,No,0.10464,82,274,0.06833,0.14095
2020,Schleswig-Holstein,Direct migration background,Yes,0.06955,38,38,-0.01242,0.15152
2020,Hamburg,No migration background,Yes,0.22550,76,116,0.14912,0.30188
2020,Hamburg,No migration background,No,0.10237,40,116,0.04697,0.15778
2020,Lower Saxony,No migration background,Yes,0.24196,515,776,0.21181,0.27211
2020,Lower Saxony,No migration background,No,0.12624,261,776,0.10286,0.14963
2020,Lower Saxony,Direct migration background,Yes,0.15270,111,190,0.10142,0.20398
2020,Lower Saxony,Direct migration background,No,0.05558,79,190,0.02292,0.08825
2020,Bremen,No migration background,Yes,0.20272,35,35,0.06758,0.33785
2020,North Rhine-Westphalia,No migration background,Yes,0.21548,858,1283,0.19297,0.23799
2020,North Rhine-Westphalia,No migration background,No,0.10418,425,1283,0.08746,0.12091
2020,North Rhine-Westphalia,Direct migration background,Yes,0.18694,329,523,0.15350,0.22039
2020,North Rhine-Westphalia,Direct migration background,No,0.11012,194,523,0.08327,0.13698
2020,North Rhine-Westphalia,Indirect migration background,Yes,0.10988,99,166,0.06216,0.15759
2020,North Rhine-Westphalia,Indirect migration background,No,0.08223,67,166,0.04031,0.12415
2020,Hesse,No migration background,Yes,0.26767,336,509,0.22917,0.30618
2020,Hesse,No migration background,No,0.11173,173,509,0.08433,0.13913
2020,Hesse,Direct migration background,Yes,0.16655,120,199,0.11466,0.21845
2020,Hesse,Direct migration background,No,0.12294,79,199,0.07720,0.16867
2020,Hesse,Indirect migration background,Yes,0.13153,42,42,0.02807,0.23499
2020,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.23092,234,356,0.18708,0.27476
2020,"Rhineland-Palatinate, Saarland",No migration background,No,0.09720,122,356,0.06638,0.12801
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.13791,58,136,0.07975,0.19608
2020,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.21157,78,136,0.14267,0.28047
2020,Baden-Wuerttemberg,No migration background,Yes,0.23959,548,834,0.21060,0.26857
2020,Baden-Wuerttemberg,No migration background,No,0.11595,286,834,0.09421,0.13769
2020,Baden-Wuerttemberg,Direct migration background,Yes,0.21794,189,329,0.17326,0.26262
2020,Baden-Wuerttemberg,Direct migration background,No,0.13608,140,329,0.09897,0.17318
2020,Baden-Wuerttemberg,Indirect migration background,Yes,0.18481,67,102,0.10911,0.26051
2020,Baden-Wuerttemberg,Indirect migration background,No,0.08184,35,102,0.02838,0.13530
2020,Bavaria,No migration background,Yes,0.24579,778,1188,0.22130,0.27029
2020,Bavaria,No migration background,No,0.13329,410,1188,0.11395,0.15263
2020,Bavaria,Direct migration background,Yes,0.20741,289,500,0.17183,0.24298
2020,Bavaria,Direct migration background,No,0.15791,211,500,0.12591,0.18991
2020,Bavaria,Indirect migration background,Yes,0.12328,57,107,0.06069,0.18586
2020,Bavaria,Indirect migration background,No,0.11823,50,107,0.05676,0.17970
2020,Berlin,No migration background,Yes,0.23683,204,289,0.18772,0.28593
2020,Berlin,No migration background,No,0.08430,85,289,0.05221,0.11638
2020,Berlin,Direct migration background,Yes,0.16168,76,138,0.10003,0.22333
2020,Berlin,Direct migration background,No,0.13249,62,138,0.07572,0.18926
2020,Brandenburg,No migration background,Yes,0.21276,211,315,0.16749,0.25802
2020,Brandenburg,No migration background,No,0.11416,104,315,0.07898,0.14933
2020,Mecklenburg-Western Pomerania,No migration background,Yes,0.17849,90,134,0.11341,0.24357
2020,Mecklenburg-Western Pomerania,No migration background,No,0.07938,44,134,0.03343,0.12532
2020,Saxony,No migration background,Yes,0.23408,360,595,0.20003,0.26813
2020,Saxony,No migration background,No,0.15754,235,595,0.12824,0.18684
2020,Saxony-Anhalt,No migration background,Yes,0.22013,203,303,0.17340,0.26686
2020,Saxony-Anhalt,No migration background,No,0.09245,100,303,0.05978,0.12512
2020,Thuringa,No migration background,Yes,0.21297,176,295,0.16617,0.25977
2020,Thuringa,No migration background,No,0.11471,119,295,0.07828,0.15114
2021,Schleswig-Holstein,No migration background,Yes,0.23954,147,203,0.18068,0.29840
2021,Schleswig-Holstein,No migration background,No,0.08733,56,203,0.04840,0.12626
2021,Schleswig-Holstein,Direct migration background,Yes,0.20563,50,50,0.09246,0.31879
2021,Hamburg,No migration background,Yes,0.24378,56,56,0.13031,0.35726
2021,Lower Saxony,No migration background,Yes,0.30028,408,533,0.26133,0.33923
2021,Lower Saxony,No migration background,No,0.06739,125,533,0.04609,0.08870
2021,Lower Saxony,Direct migration background,Yes,0.20625,79,117,0.13262,0.27989
2021,Lower Saxony,Direct migration background,No,0.04282,38,117,0.00598,0.07966
2021,North Rhine-Westphalia,No migration background,Yes,0.22744,687,944,0.20069,0.25420
2021,North Rhine-Westphalia,No migration background,No,0.08870,257,944,0.07055,0.10685
2021,North Rhine-Westphalia,Direct migration background,Yes,0.23796,262,357,0.19373,0.28220
2021,North Rhine-Westphalia,Direct migration background,No,0.04216,95,357,0.02129,0.06304
2021,North Rhine-Westphalia,Indirect migration background,Yes,0.14088,77,77,0.06266,0.21910
2021,Hesse,No migration background,Yes,0.29158,264,334,0.24277,0.34040
