year,pgisced97,quintil_oecd,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Upper Secondary Level,1st Quintile,No,0.07503,260,746,0.05611,0.09394
2012,Upper Secondary Level,2nd Quintile,Yes,0.18599,674,1027,0.16219,0.20980
2012,Upper Secondary Level,2nd Quintile,No,0.11241,353,1027,0.09308,0.13173
2012,Upper Secondary Level,3rd Quintile,Yes,0.28213,771,1112,0.25567,0.30859
2012,Upper Secondary Level,3rd Quintile,No,0.13183,341,1112,0.11193,0.15172
2012,Upper Secondary Level,4th Quintile,Yes,0.30533,700,1005,0.27684,0.33382
2012,Upper Secondary Level,4th Quintile,No,0.12970,305,1005,0.10892,0.15048
2012,Upper Secondary Level,5th Quintile,Yes,0.33546,502,687,0.30013,0.37079
2012,Upper Secondary Level,5th Quintile,No,0.11203,185,687,0.08843,0.13563
2012,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.18731,59,59,0.08690,0.28772
2012,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.34053,117,158,0.26641,0.41466
2012,Post-secondary Non-tertiary Level,2nd Quintile,No,0.08024,41,158,0.03775,0.12274
2012,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.50348,175,228,0.43844,0.56853
2012,Post-secondary Non-tertiary Level,3rd Quintile,No,0.12946,53,228,0.08579,0.17314
2012,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.39133,164,217,0.32624,0.45642
2012,Post-secondary Non-tertiary Level,4th Quintile,No,0.13553,53,217,0.08988,0.18118
2012,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.44955,144,185,0.37767,0.52142
2012,Post-secondary Non-tertiary Level,5th Quintile,No,0.14720,41,185,0.09600,0.19839
2012,First Stage of Tertiary Education,1st Quintile,Yes,0.14358,42,42,0.03624,0.25091
2012,First Stage of Tertiary Education,2nd Quintile,Yes,0.22216,82,82,0.13163,0.31269
2012,First Stage of Tertiary Education,3rd Quintile,Yes,0.32744,132,171,0.25689,0.39798
2012,First Stage of Tertiary Education,3rd Quintile,No,0.12035,39,171,0.07144,0.16926
2012,First Stage of Tertiary Education,4th Quintile,Yes,0.43810,167,219,0.37224,0.50397
2012,First Stage of Tertiary Education,4th Quintile,No,0.11073,52,219,0.06908,0.15239
2012,First Stage of Tertiary Education,5th Quintile,Yes,0.44644,171,209,0.37888,0.51400
2012,First Stage of Tertiary Education,5th Quintile,No,0.12369,38,209,0.07895,0.16844
2012,Second Stage of Tertiary Education,1st Quintile,Yes,0.16470,72,106,0.09375,0.23564
2012,Second Stage of Tertiary Education,1st Quintile,No,0.05120,34,106,0.00904,0.09336
2012,Second Stage of Tertiary Education,2nd Quintile,Yes,0.22237,158,214,0.16653,0.27822
2012,Second Stage of Tertiary Education,2nd Quintile,No,0.09113,56,214,0.05248,0.12978
2012,Second Stage of Tertiary Education,3rd Quintile,Yes,0.31235,284,372,0.26519,0.35951
2012,Second Stage of Tertiary Education,3rd Quintile,No,0.08735,88,372,0.05862,0.11608
2012,Second Stage of Tertiary Education,4th Quintile,Yes,0.39098,513,655,0.35358,0.42838
2012,Second Stage of Tertiary Education,4th Quintile,No,0.10333,142,655,0.08000,0.12666
2012,Second Stage of Tertiary Education,5th Quintile,Yes,0.40687,994,1268,0.37982,0.43392
2012,Second Stage of Tertiary Education,5th Quintile,No,0.11113,274,1268,0.09383,0.12844
2013,Lower Secondary Level,1st Quintile,Yes,0.06675,103,150,0.02668,0.10683
2013,Lower Secondary Level,1st Quintile,No,0.03099,47,150,0.00316,0.05881
2013,Lower Secondary Level,2nd Quintile,Yes,0.10667,104,152,0.05743,0.15590
2013,Lower Secondary Level,2nd Quintile,No,0.04303,48,152,0.01066,0.07540
2013,Lower Secondary Level,3rd Quintile,Yes,0.09742,63,63,0.02361,0.17123
2013,Lower Secondary Level,4th Quintile,Yes,0.19223,52,83,0.10694,0.27752
2013,Lower Secondary Level,4th Quintile,No,0.10078,31,83,0.03562,0.16594
2013,Upper Secondary Level,1st Quintile,Yes,0.11868,454,678,0.09431,0.14304
2013,Upper Secondary Level,1st Quintile,No,0.06549,224,678,0.04686,0.08413
2013,Upper Secondary Level,2nd Quintile,Yes,0.19214,744,1062,0.16843,0.21584
2013,Upper Secondary Level,2nd Quintile,No,0.09626,318,1062,0.07851,0.11401
2013,Upper Secondary Level,3rd Quintile,Yes,0.25088,739,1034,0.22444,0.27732
2013,Upper Secondary Level,3rd Quintile,No,0.11497,295,1034,0.09552,0.13442
2013,Upper Secondary Level,4th Quintile,Yes,0.29330,699,1002,0.26510,0.32151
2013,Upper Secondary Level,4th Quintile,No,0.13005,303,1002,0.10922,0.15089
2013,Upper Secondary Level,5th Quintile,Yes,0.32194,497,676,0.28669,0.35718
2013,Upper Secondary Level,5th Quintile,No,0.09414,179,676,0.07211,0.11618
2013,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.19088,61,61,0.09144,0.29032
2013,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.31966,139,182,0.25172,0.38760
2013,Post-secondary Non-tertiary Level,2nd Quintile,No,0.09706,43,182,0.05393,0.14019
2013,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.38314,139,191,0.31401,0.45227
2013,Post-secondary Non-tertiary Level,3rd Quintile,No,0.12815,52,191,0.08062,0.17567
2013,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.39293,148,196,0.32438,0.46149
2013,Post-secondary Non-tertiary Level,4th Quintile,No,0.16810,48,196,0.11561,0.22059
2013,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.45233,165,210,0.38485,0.51981
2013,Post-secondary Non-tertiary Level,5th Quintile,No,0.12173,45,210,0.07740,0.16607
2013,First Stage of Tertiary Education,2nd Quintile,Yes,0.27312,81,81,0.17548,0.37076
2013,First Stage of Tertiary Education,3rd Quintile,Yes,0.29344,134,173,0.22539,0.36149
2013,First Stage of Tertiary Education,3rd Quintile,No,0.11078,39,173,0.06388,0.15769
2013,First Stage of Tertiary Education,4th Quintile,Yes,0.40051,161,211,0.33424,0.46679
2013,First Stage of Tertiary Education,4th Quintile,No,0.11208,50,211,0.06941,0.15474
2013,First Stage of Tertiary Education,5th Quintile,Yes,0.39859,167,206,0.33156,0.46561
2013,First Stage of Tertiary Education,5th Quintile,No,0.10413,39,206,0.06232,0.14595
2013,Second Stage of Tertiary Education,1st Quintile,Yes,0.13243,64,97,0.06463,0.20024
2013,Second Stage of Tertiary Education,1st Quintile,No,0.07319,33,97,0.02109,0.12530
2013,Second Stage of Tertiary Education,2nd Quintile,Yes,0.17370,138,202,0.12132,0.22607
2013,Second Stage of Tertiary Education,2nd Quintile,No,0.10444,64,202,0.06216,0.14672
2013,Second Stage of Tertiary Education,3rd Quintile,Yes,0.25906,271,365,0.21405,0.30407
2013,Second Stage of Tertiary Education,3rd Quintile,No,0.12004,94,365,0.08665,0.15343
2013,Second Stage of Tertiary Education,4th Quintile,Yes,0.40122,541,670,0.36408,0.43837
2013,Second Stage of Tertiary Education,4th Quintile,No,0.07962,129,670,0.05910,0.10013
2013,Second Stage of Tertiary Education,5th Quintile,Yes,0.38689,967,1225,0.35960,0.41418
2013,Second Stage of Tertiary Education,5th Quintile,No,0.10175,258,1225,0.08481,0.11868
2014,Lower Secondary Level,1st Quintile,Yes,0.08654,142,209,0.04833,0.12475
2014,Lower Secondary Level,1st Quintile,No,0.03779,67,209,0.01187,0.06370
2014,Lower Secondary Level,2nd Quintile,Yes,0.12042,128,198,0.07497,0.16586
2014,Lower Secondary Level,2nd Quintile,No,0.06809,70,198,0.03291,0.10326
2014,Lower Secondary Level,3rd Quintile,Yes,0.13231,92,146,0.07716,0.18747
2014,Lower Secondary Level,3rd Quintile,No,0.10903,54,146,0.05830,0.15976
2014,Lower Secondary Level,4th Quintile,Yes,0.23074,74,74,0.13410,0.32739
2014,Upper Secondary Level,1st Quintile,Yes,0.14463,480,694,0.11844,0.17082
2014,Upper Secondary Level,1st Quintile,No,0.06288,214,694,0.04480,0.08095
2014,Upper Secondary Level,2nd Quintile,Yes,0.18720,728,1025,0.16331,0.21110
2014,Upper Secondary Level,2nd Quintile,No,0.08443,297,1025,0.06740,0.10145
2014,Upper Secondary Level,3rd Quintile,Yes,0.25873,750,1092,0.23274,0.28472
2014,Upper Secondary Level,3rd Quintile,No,0.12559,342,1092,0.10592,0.14525
2014,Upper Secondary Level,4th Quintile,Yes,0.29640,736,1071,0.26904,0.32376
2014,Upper Secondary Level,4th Quintile,No,0.13423,335,1071,0.11380,0.15466
2014,Upper Secondary Level,5th Quintile,Yes,0.35441,503,678,0.31837,0.39044
2014,Upper Secondary Level,5th Quintile,No,0.10633,175,678,0.08311,0.12955
2014,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17543,66,99,0.10013,0.25073
2014,Post-secondary Non-tertiary Level,1st Quintile,No,0.05595,33,99,0.01045,0.10146
2014,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.28500,136,191,0.22081,0.34919
2014,Post-secondary Non-tertiary Level,2nd Quintile,No,0.11921,55,191,0.07313,0.16528
2014,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.40455,178,239,0.34219,0.46690
2014,Post-secondary Non-tertiary Level,3rd Quintile,No,0.14854,61,239,0.10336,0.19372
2014,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.48351,205,273,0.42412,0.54289
2014,Post-secondary Non-tertiary Level,4th Quintile,No,0.13260,68,273,0.09229,0.17290
2014,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.46887,176,223,0.40323,0.53452
2014,Post-secondary Non-tertiary Level,5th Quintile,No,0.11132,47,223,0.06994,0.15269
2014,First Stage of Tertiary Education,2nd Quintile,Yes,0.21555,72,72,0.11990,0.31120
2014,First Stage of Tertiary Education,3rd Quintile,Yes,0.30551,108,148,0.23104,0.37997
2014,First Stage of Tertiary Education,3rd Quintile,No,0.12030,40,148,0.06771,0.17289
2014,First Stage of Tertiary Education,4th Quintile,Yes,0.35456,159,212,0.29001,0.41911
2014,First Stage of Tertiary Education,4th Quintile,No,0.14486,53,212,0.09737,0.19235
2014,First Stage of Tertiary Education,5th Quintile,Yes,0.42711,166,213,0.36052,0.49370
2014,First Stage of Tertiary Education,5th Quintile,No,0.11132,47,213,0.06898,0.15366
2014,Second Stage of Tertiary Education,1st Quintile,Yes,0.20154,90,130,0.13231,0.27077
2014,Second Stage of Tertiary Education,1st Quintile,No,0.06042,40,130,0.01931,0.10154
2014,Second Stage of Tertiary Education,2nd Quintile,Yes,0.23416,150,214,0.17729,0.29103
2014,Second Stage of Tertiary Education,2nd Quintile,No,0.06855,64,214,0.03461,0.10248
2014,Second Stage of Tertiary Education,3rd Quintile,Yes,0.25019,280,398,0.20758,0.29279
2014,Second Stage of Tertiary Education,3rd Quintile,No,0.08411,118,398,0.05681,0.11141
2014,Second Stage of Tertiary Education,4th Quintile,Yes,0.39022,529,696,0.35396,0.42649
2014,Second Stage of Tertiary Education,4th Quintile,No,0.10647,167,696,0.08354,0.12941
2014,Second Stage of Tertiary Education,5th Quintile,Yes,0.40644,1040,1332,0.38005,0.43283
2014,Second Stage of Tertiary Education,5th Quintile,No,0.11164,292,1332,0.09472,0.12856
2015,Lower Secondary Level,1st Quintile,Yes,0.09847,132,190,0.05599,0.14095
2015,Lower Secondary Level,1st Quintile,No,0.03710,58,190,0.01016,0.06405
2015,Lower Secondary Level,2nd Quintile,Yes,0.11637,112,162,0.06684,0.16590
2015,Lower Secondary Level,2nd Quintile,No,0.05883,50,162,0.02248,0.09517
2015,Lower Secondary Level,3rd Quintile,Yes,0.16678,93,93,0.09061,0.24296
2015,Lower Secondary Level,4th Quintile,Yes,0.20609,54,54,0.09719,0.31499
2015,Upper Secondary Level,1st Quintile,Yes,0.12802,387,566,0.10047,0.15556
2015,Upper Secondary Level,1st Quintile,No,0.06228,179,566,0.04235,0.08221
2015,Upper Secondary Level,2nd Quintile,Yes,0.21089,696,962,0.18509,0.23668
2015,Upper Secondary Level,2nd Quintile,No,0.08721,266,962,0.06937,0.10505
2015,Upper Secondary Level,3rd Quintile,Yes,0.27277,725,977,0.24483,0.30072
2015,Upper Secondary Level,3rd Quintile,No,0.10602,252,977,0.08670,0.12533
2015,Upper Secondary Level,4th Quintile,Yes,0.32460,743,993,0.29546,0.35374
2015,Upper Secondary Level,4th Quintile,No,0.11424,250,993,0.09445,0.13404
2015,Upper Secondary Level,5th Quintile,Yes,0.31718,448,587,0.27950,0.35486
2015,Upper Secondary Level,5th Quintile,No,0.08622,139,587,0.06349,0.10894
2015,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.15290,64,64,0.06403,0.24177
2015,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.25228,138,193,0.19084,0.31371
2015,Post-secondary Non-tertiary Level,2nd Quintile,No,0.16772,55,193,0.11487,0.22056
2015,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.35561,161,221,0.29235,0.41886
2015,Post-secondary Non-tertiary Level,3rd Quintile,No,0.16193,60,221,0.11325,0.21061
2015,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.43701,184,236,0.37360,0.50043
2015,Post-secondary Non-tertiary Level,4th Quintile,No,0.12298,52,236,0.08099,0.16497
2015,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.46059,154,191,0.38971,0.53146
2015,Post-secondary Non-tertiary Level,5th Quintile,No,0.10870,37,191,0.06444,0.15296
2015,First Stage of Tertiary Education,2nd Quintile,Yes,0.27617,83,83,0.17939,0.37294
2015,First Stage of Tertiary Education,3rd Quintile,Yes,0.37996,124,124,0.29418,0.46574
2015,First Stage of Tertiary Education,4th Quintile,Yes,0.41064,175,209,0.34378,0.47749
2015,First Stage of Tertiary Education,4th Quintile,No,0.13277,34,209,0.08666,0.17889
2015,First Stage of Tertiary Education,5th Quintile,Yes,0.43830,169,205,0.37021,0.50638
2015,First Stage of Tertiary Education,5th Quintile,No,0.07588,36,205,0.03954,0.11222
2015,Second Stage of Tertiary Education,1st Quintile,Yes,0.17753,84,119,0.10859,0.24648
2015,Second Stage of Tertiary Education,1st Quintile,No,0.06525,35,119,0.02069,0.10981
2015,Second Stage of Tertiary Education,2nd Quintile,Yes,0.21543,148,199,0.15817,0.27270
2015,Second Stage of Tertiary Education,2nd Quintile,No,0.07663,51,199,0.03958,0.11369
2015,Second Stage of Tertiary Education,3rd Quintile,Yes,0.29404,297,370,0.24755,0.34053
2015,Second Stage of Tertiary Education,3rd Quintile,No,0.08617,73,370,0.05754,0.11480
2015,Second Stage of Tertiary Education,4th Quintile,Yes,0.35341,500,626,0.31594,0.39089
2015,Second Stage of Tertiary Education,4th Quintile,No,0.10422,126,626,0.08027,0.12817
2015,Second Stage of Tertiary Education,5th Quintile,Yes,0.43426,1023,1206,0.40627,0.46224
2015,Second Stage of Tertiary Education,5th Quintile,No,0.06494,183,1206,0.05103,0.07886
2016,Lower Secondary Level,1st Quintile,Yes,0.09556,116,175,0.05188,0.13925
2016,Lower Secondary Level,1st Quintile,No,0.04738,59,175,0.01581,0.07894
2016,Lower Secondary Level,2nd Quintile,Yes,0.11737,106,157,0.06686,0.16787
2016,Lower Secondary Level,2nd Quintile,No,0.05445,51,157,0.01884,0.09006
2016,Lower Secondary Level,3rd Quintile,Yes,0.16500,97,130,0.10094,0.22905
2016,Lower Secondary Level,3rd Quintile,No,0.08009,33,130,0.03325,0.12693
2016,Lower Secondary Level,4th Quintile,Yes,0.23600,50,50,0.11710,0.35489
2016,Upper Secondary Level,1st Quintile,Yes,0.14038,396,561,0.11161,0.16915
2016,Upper Secondary Level,1st Quintile,No,0.05331,165,561,0.03470,0.07191
2016,Upper Secondary Level,2nd Quintile,Yes,0.21493,687,934,0.18857,0.24129
2016,Upper Secondary Level,2nd Quintile,No,0.09516,247,934,0.07633,0.11399
2016,Upper Secondary Level,3rd Quintile,Yes,0.31211,757,994,0.28329,0.34093
2016,Upper Secondary Level,3rd Quintile,No,0.08986,237,994,0.07207,0.10765
2016,Upper Secondary Level,4th Quintile,Yes,0.32750,692,937,0.29744,0.35757
2016,Upper Secondary Level,4th Quintile,No,0.13162,245,937,0.10996,0.15328
2016,Upper Secondary Level,5th Quintile,Yes,0.33891,448,582,0.30042,0.37740
2016,Upper Secondary Level,5th Quintile,No,0.09289,134,582,0.06929,0.11650
2016,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.16006,69,69,0.07291,0.24721
2016,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.30956,155,213,0.24733,0.37179
2016,Post-secondary Non-tertiary Level,2nd Quintile,No,0.14449,58,213,0.09716,0.19182
2016,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.38067,175,222,0.31665,0.44469
2016,Post-secondary Non-tertiary Level,3rd Quintile,No,0.10525,47,222,0.06479,0.14571
2016,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.50653,208,259,0.44553,0.56754
2016,Post-secondary Non-tertiary Level,4th Quintile,No,0.11502,51,259,0.07609,0.15396
2016,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.43901,163,197,0.36953,0.50848
2016,Post-secondary Non-tertiary Level,5th Quintile,No,0.10651,34,197,0.06332,0.14969
2016,First Stage of Tertiary Education,2nd Quintile,Yes,0.25430,66,66,0.14843,0.36016
2016,First Stage of Tertiary Education,3rd Quintile,Yes,0.36875,104,104,0.27557,0.46192
2016,First Stage of Tertiary Education,4th Quintile,Yes,0.39578,142,182,0.32454,0.46703
2016,First Stage of Tertiary Education,4th Quintile,No,0.10622,40,182,0.06134,0.15111
2016,First Stage of Tertiary Education,5th Quintile,Yes,0.49687,163,203,0.42792,0.56582
2016,First Stage of Tertiary Education,5th Quintile,No,0.12773,40,203,0.08170,0.17376
2016,Second Stage of Tertiary Education,1st Quintile,Yes,0.16752,95,133,0.10381,0.23122
2016,Second Stage of Tertiary Education,1st Quintile,No,0.07058,38,133,0.02689,0.11427
2016,Second Stage of Tertiary Education,2nd Quintile,Yes,0.24848,175,225,0.19189,0.30507
2016,Second Stage of Tertiary Education,2nd Quintile,No,0.05331,50,225,0.02389,0.08273
2016,Second Stage of Tertiary Education,3rd Quintile,Yes,0.32405,290,384,0.27718,0.37092
2016,Second Stage of Tertiary Education,3rd Quintile,No,0.08073,94,384,0.05345,0.10802
2016,Second Stage of Tertiary Education,4th Quintile,Yes,0.42752,581,711,0.39113,0.46391
2016,Second Stage of Tertiary Education,4th Quintile,No,0.10178,130,711,0.07954,0.12402
2016,Second Stage of Tertiary Education,5th Quintile,Yes,0.41029,944,1167,0.38206,0.43853
2016,Second Stage of Tertiary Education,5th Quintile,No,0.08587,223,1167,0.06979,0.10195
2017,Primary Level,1st Quintile,Yes,0.05910,32,32,-0.02391,0.14211
2017,Lower Secondary Level,1st Quintile,Yes,0.06933,127,176,0.03170,0.10697
2017,Lower Secondary Level,1st Quintile,No,0.02968,49,176,0.00454,0.05482
2017,Lower Secondary Level,2nd Quintile,Yes,0.11158,90,141,0.05943,0.16374
2017,Lower Secondary Level,2nd Quintile,No,0.07356,51,141,0.03032,0.11681
2017,Lower Secondary Level,3rd Quintile,Yes,0.15964,84,84,0.08084,0.23844
2017,Lower Secondary Level,4th Quintile,Yes,0.18870,50,50,0.07915,0.29826
2017,Upper Secondary Level,1st Quintile,Yes,0.12030,358,522,0.09236,0.14823
2017,Upper Secondary Level,1st Quintile,No,0.06333,164,522,0.04241,0.08424
2017,Upper Secondary Level,2nd Quintile,Yes,0.19116,612,852,0.16474,0.21758
2017,Upper Secondary Level,2nd Quintile,No,0.08522,240,852,0.06646,0.10397
2017,Upper Secondary Level,3rd Quintile,Yes,0.26269,646,863,0.23331,0.29207
2017,Upper Secondary Level,3rd Quintile,No,0.07943,217,863,0.06138,0.09749
2017,Upper Secondary Level,4th Quintile,Yes,0.30835,605,823,0.27678,0.33992
2017,Upper Secondary Level,4th Quintile,No,0.10203,218,823,0.08134,0.12273
2017,Upper Secondary Level,5th Quintile,Yes,0.30652,404,551,0.26799,0.34506
2017,Upper Secondary Level,5th Quintile,No,0.12057,147,551,0.09336,0.14779
2017,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17821,73,73,0.08981,0.26661
2017,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.24182,115,164,0.17609,0.30756
2017,Post-secondary Non-tertiary Level,2nd Quintile,No,0.13389,49,164,0.08161,0.18617
2017,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.36791,162,212,0.30284,0.43297
2017,Post-secondary Non-tertiary Level,3rd Quintile,No,0.11924,50,212,0.07551,0.16297
2017,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.40383,164,212,0.33763,0.47004
2017,Post-secondary Non-tertiary Level,4th Quintile,No,0.13003,48,212,0.08465,0.17541
2017,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.39995,133,174,0.32695,0.47296
2017,Post-secondary Non-tertiary Level,5th Quintile,No,0.12429,41,174,0.07513,0.17345
2017,First Stage of Tertiary Education,2nd Quintile,Yes,0.20487,58,58,0.10009,0.30965
2017,First Stage of Tertiary Education,3rd Quintile,Yes,0.37498,100,100,0.27962,0.47035
2017,First Stage of Tertiary Education,4th Quintile,Yes,0.40354,122,158,0.32680,0.48028
2017,First Stage of Tertiary Education,4th Quintile,No,0.09211,36,158,0.04688,0.13735
2017,First Stage of Tertiary Education,5th Quintile,Yes,0.43348,138,138,0.35050,0.51647
2017,Second Stage of Tertiary Education,1st Quintile,Yes,0.17782,90,124,0.11024,0.24539
2017,Second Stage of Tertiary Education,1st Quintile,No,0.05633,34,124,0.01559,0.09708
2017,Second Stage of Tertiary Education,2nd Quintile,Yes,0.20905,174,226,0.15592,0.26219
2017,Second Stage of Tertiary Education,2nd Quintile,No,0.08732,52,226,0.05043,0.12420
2017,Second Stage of Tertiary Education,3rd Quintile,Yes,0.26811,272,354,0.22190,0.31432
2017,Second Stage of Tertiary Education,3rd Quintile,No,0.09306,82,354,0.06275,0.12336
2017,Second Stage of Tertiary Education,4th Quintile,Yes,0.38775,495,613,0.34915,0.42635
2017,Second Stage of Tertiary Education,4th Quintile,No,0.09061,118,613,0.06787,0.11335
2017,Second Stage of Tertiary Education,5th Quintile,Yes,0.39727,886,1082,0.36810,0.42644
2017,Second Stage of Tertiary Education,5th Quintile,No,0.07900,196,1082,0.06292,0.09508
2018,Primary Level,1st Quintile,Yes,0.02598,36,36,-0.02672,0.07868
2018,Lower Secondary Level,1st Quintile,Yes,0.09825,142,212,0.05809,0.13841
2018,Lower Secondary Level,1st Quintile,No,0.03236,70,212,0.00849,0.05624
2018,Lower Secondary Level,2nd Quintile,Yes,0.13560,115,177,0.08502,0.18618
2018,Lower Secondary Level,2nd Quintile,No,0.05841,62,177,0.02376,0.09305
2018,Lower Secondary Level,3rd Quintile,Yes,0.19847,87,121,0.12711,0.26983
2018,Lower Secondary Level,3rd Quintile,No,0.06627,34,121,0.02176,0.11078
2018,Lower Secondary Level,4th Quintile,Yes,0.22582,63,63,0.12174,0.32990
2018,Lower Secondary Level,5th Quintile,Yes,0.21479,31,31,0.06783,0.36175
2018,Upper Secondary Level,1st Quintile,Yes,0.13512,404,605,0.10785,0.16238
2018,Upper Secondary Level,1st Quintile,No,0.06475,201,605,0.04512,0.08437
2018,Upper Secondary Level,2nd Quintile,Yes,0.25581,729,1052,0.22944,0.28219
2018,Upper Secondary Level,2nd Quintile,No,0.10500,323,1052,0.08647,0.12354
2018,Upper Secondary Level,3rd Quintile,Yes,0.28229,733,1008,0.25449,0.31009
2018,Upper Secondary Level,3rd Quintile,No,0.10062,275,1008,0.08204,0.11920
2018,Upper Secondary Level,4th Quintile,Yes,0.33486,704,954,0.30490,0.36483
2018,Upper Secondary Level,4th Quintile,No,0.11289,250,954,0.09280,0.13298
2018,Upper Secondary Level,5th Quintile,Yes,0.36792,526,699,0.33214,0.40370
2018,Upper Secondary Level,5th Quintile,No,0.10283,173,699,0.08029,0.12536
2018,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.20318,77,77,0.11271,0.29364
2018,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.36022,146,213,0.29560,0.42484
2018,Post-secondary Non-tertiary Level,2nd Quintile,No,0.12493,67,213,0.08042,0.16944
2018,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.43160,202,270,0.37241,0.49079
2018,Post-secondary Non-tertiary Level,3rd Quintile,No,0.10468,68,270,0.06810,0.14127
2018,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.43020,194,252,0.36895,0.49146
2018,Post-secondary Non-tertiary Level,4th Quintile,No,0.11569,58,252,0.07612,0.15526
2018,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.44097,168,206,0.37300,0.50894
2018,Post-secondary Non-tertiary Level,5th Quintile,No,0.09019,38,206,0.05097,0.12940
2018,First Stage of Tertiary Education,2nd Quintile,Yes,0.22294,66,66,0.12175,0.32412
2018,First Stage of Tertiary Education,3rd Quintile,Yes,0.31640,103,140,0.23908,0.39371
2018,First Stage of Tertiary Education,3rd Quintile,No,0.14953,37,140,0.09025,0.20882
2018,First Stage of Tertiary Education,4th Quintile,Yes,0.44841,165,202,0.37966,0.51717
2018,First Stage of Tertiary Education,4th Quintile,No,0.15148,37,202,0.10192,0.20104
2018,First Stage of Tertiary Education,5th Quintile,Yes,0.46254,156,192,0.39183,0.53325
2018,First Stage of Tertiary Education,5th Quintile,No,0.08618,36,192,0.04638,0.12597
2018,Second Stage of Tertiary Education,1st Quintile,Yes,0.15637,110,162,0.10027,0.21248
2018,Second Stage of Tertiary Education,1st Quintile,No,0.10169,52,162,0.05500,0.14838
2018,Second Stage of Tertiary Education,2nd Quintile,Yes,0.23091,189,264,0.17997,0.28184
2018,Second Stage of Tertiary Education,2nd Quintile,No,0.08032,75,264,0.04747,0.11316
2018,Second Stage of Tertiary Education,3rd Quintile,Yes,0.32920,332,443,0.28539,0.37301
2018,Second Stage of Tertiary Education,3rd Quintile,No,0.10510,111,443,0.07651,0.13369
2018,Second Stage of Tertiary Education,4th Quintile,Yes,0.42550,577,745,0.38997,0.46103
2018,Second Stage of Tertiary Education,4th Quintile,No,0.10994,168,745,0.08746,0.13242
2018,Second Stage of Tertiary Education,5th Quintile,Yes,0.41830,990,1266,0.39112,0.44549
2018,Second Stage of Tertiary Education,5th Quintile,No,0.10726,276,1266,0.09021,0.12432
2019,Primary Level,1st Quintile,Yes,0.11099,59,91,0.04610,0.17589
2019,Primary Level,1st Quintile,No,0.01971,32,91,-0.00901,0.04842
2019,Lower Secondary Level,1st Quintile,Yes,0.11737,133,181,0.07035,0.16439
2019,Lower Secondary Level,1st Quintile,No,0.03118,48,181,0.00579,0.05657
2019,Lower Secondary Level,2nd Quintile,Yes,0.11513,102,147,0.06336,0.16690
2019,Lower Secondary Level,2nd Quintile,No,0.05767,45,147,0.01985,0.09548
2019,Lower Secondary Level,3rd Quintile,Yes,0.21906,78,78,0.12667,0.31144
2019,Lower Secondary Level,4th Quintile,Yes,0.18577,51,51,0.07797,0.29357
2019,Upper Secondary Level,1st Quintile,Yes,0.12963,340,498,0.10010,0.15916
2019,Upper Secondary Level,1st Quintile,No,0.05556,158,498,0.03542,0.07570
2019,Upper Secondary Level,2nd Quintile,Yes,0.22310,659,902,0.19591,0.25028
2019,Upper Secondary Level,2nd Quintile,No,0.08661,243,902,0.06825,0.10498
2019,Upper Secondary Level,3rd Quintile,Yes,0.29588,675,886,0.26581,0.32596
2019,Upper Secondary Level,3rd Quintile,No,0.10412,211,886,0.08399,0.12424
2019,Upper Secondary Level,4th Quintile,Yes,0.32173,612,824,0.28982,0.35365
2019,Upper Secondary Level,4th Quintile,No,0.10220,212,824,0.08150,0.12289
