year,age_gr,pgisced97,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,46-65 y.,Second Stage of Tertiary Education,No,0.16855,486,1496,0.14958,0.18753
2021,17-29 y.,Primary Level,Yes,0.11556,31,31,0.00116,0.22996
2021,17-29 y.,Lower Secondary Level,Yes,0.19876,99,138,0.13193,0.26559
2021,17-29 y.,Lower Secondary Level,No,0.04153,39,138,0.00812,0.07494
2021,17-29 y.,Upper Secondary Level,Yes,0.28682,293,436,0.24432,0.32933
2021,17-29 y.,Upper Secondary Level,No,0.13569,143,436,0.10350,0.16787
2021,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.52709,111,111,0.43379,0.62040
2021,17-29 y.,Second Stage of Tertiary Education,Yes,0.52081,217,278,0.46198,0.57965
2021,17-29 y.,Second Stage of Tertiary Education,No,0.10297,61,278,0.06718,0.13876
2021,30-45 y.,Primary Level,Yes,0.15897,46,46,0.05214,0.26581
2021,30-45 y.,Lower Secondary Level,Yes,0.14193,75,126,0.08075,0.20311
2021,30-45 y.,Lower Secondary Level,No,0.10265,51,126,0.04945,0.15586
2021,30-45 y.,Upper Secondary Level,Yes,0.45721,564,776,0.42214,0.49228
2021,30-45 y.,Upper Secondary Level,No,0.12944,212,776,0.10581,0.15307
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.47441,241,303,0.41809,0.53073
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.13944,62,303,0.10037,0.17851
2021,30-45 y.,First Stage of Tertiary Education,Yes,0.55077,98,140,0.46807,0.63346
2021,30-45 y.,First Stage of Tertiary Education,No,0.22547,42,140,0.15600,0.29495
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.49687,738,966,0.46533,0.52842
2021,30-45 y.,Second Stage of Tertiary Education,No,0.15194,228,966,0.12929,0.17459
2021,46-65 y.,Lower Secondary Level,Yes,0.24484,85,122,0.16822,0.32145
2021,46-65 y.,Lower Secondary Level,No,0.12230,37,122,0.06392,0.18068
2021,46-65 y.,Upper Secondary Level,Yes,0.32965,953,1337,0.30444,0.35485
2021,46-65 y.,Upper Secondary Level,No,0.13831,384,1337,0.11980,0.15682
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.45040,270,356,0.39864,0.50216
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.12967,86,356,0.09473,0.16462
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.38336,191,250,0.32296,0.44375
2021,46-65 y.,First Stage of Tertiary Education,No,0.13595,59,250,0.09337,0.17852
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.40318,883,1211,0.37554,0.43082
2021,46-65 y.,Second Stage of Tertiary Education,No,0.15112,328,1211,0.13094,0.17130
2022,17-29 y.,Lower Secondary Level,Yes,0.21974,125,179,0.15891,0.28057
2022,17-29 y.,Lower Secondary Level,No,0.09067,54,179,0.04849,0.13285
2022,17-29 y.,Upper Secondary Level,Yes,0.28506,491,712,0.25188,0.31825
2022,17-29 y.,Upper Secondary Level,No,0.12898,221,712,0.10434,0.15362
2022,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.45499,182,255,0.39375,0.51623
2022,17-29 y.,Post-secondary Non-tertiary Level,No,0.18734,73,255,0.13935,0.23532
2022,17-29 y.,First Stage of Tertiary Education,Yes,0.60853,47,47,0.46749,0.74958
2022,17-29 y.,Second Stage of Tertiary Education,Yes,0.51928,647,865,0.48596,0.55259
2022,17-29 y.,Second Stage of Tertiary Education,No,0.10633,218,865,0.08578,0.12689
2022,30-45 y.,Primary Level,Yes,0.12178,42,79,0.04920,0.19436
2022,30-45 y.,Primary Level,No,0.06401,37,79,0.00969,0.11833
2022,30-45 y.,Lower Secondary Level,Yes,0.26844,112,153,0.19799,0.33889
2022,30-45 y.,Lower Secondary Level,No,0.06784,41,153,0.02786,0.10782
2022,30-45 y.,Upper Secondary Level,Yes,0.46616,925,1303,0.43907,0.49326
2022,30-45 y.,Upper Secondary Level,No,0.15817,378,1303,0.13835,0.17799
2022,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.54340,418,549,0.50170,0.58511
2022,30-45 y.,Post-secondary Non-tertiary Level,No,0.12461,131,549,0.09695,0.15226
2022,30-45 y.,First Stage of Tertiary Education,Yes,0.63624,200,250,0.57649,0.69600
2022,30-45 y.,First Stage of Tertiary Education,No,0.13307,50,250,0.09088,0.17526
2022,30-45 y.,Second Stage of Tertiary Education,Yes,0.52910,1469,2016,0.50731,0.55090
2022,30-45 y.,Second Stage of Tertiary Education,No,0.18537,547,2016,0.16840,0.20233
2022,46-65 y.,Lower Secondary Level,Yes,0.29628,102,150,0.22297,0.36960
2022,46-65 y.,Lower Secondary Level,No,0.09712,48,150,0.04957,0.14467
2022,46-65 y.,Upper Secondary Level,Yes,0.35130,1141,1638,0.32817,0.37442
2022,46-65 y.,Upper Secondary Level,No,0.15659,497,1638,0.13899,0.17420
2022,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.47621,335,455,0.43027,0.52216
2022,46-65 y.,Post-secondary Non-tertiary Level,No,0.12749,120,455,0.09681,0.15817
2022,46-65 y.,First Stage of Tertiary Education,Yes,0.40895,245,344,0.35691,0.46098
2022,46-65 y.,First Stage of Tertiary Education,No,0.17039,99,344,0.13060,0.21018
2022,46-65 y.,Second Stage of Tertiary Education,Yes,0.42031,1127,1515,0.39545,0.44518
2022,46-65 y.,Second Stage of Tertiary Education,No,0.16879,388,1515,0.14992,0.18766
2022,66 and older,Second Stage of Tertiary Education,Yes,0.01729,31,31,-0.02936,0.06394
