,Unnamed: 0,year,quintil_oecd,sampreg,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1001,1001,2018,2nd Quintile,East,Comp. time,0.6139,267,9440,0.5439,0.70566
1002,1002,2018,2nd Quintile,East,Some of both,0.23491,119,9440,0.20459,0.26877
1003,1003,2018,2nd Quintile,East,Paid,0.15119,67,9440,0.11494,0.19233
1004,1004,2018,3rd Quintile,West,Comp. time,0.55241,876,9440,0.50884,0.58774
1005,1005,2018,3rd Quintile,West,Some of both,0.23364,351,9440,0.2044,0.26469
1006,1006,2018,3rd Quintile,West,Paid,0.115,199,9440,0.09372,0.13327
1007,1007,2018,3rd Quintile,West,Not compensated,0.09894,154,9440,0.07971,0.11804
1008,1008,2018,3rd Quintile,East,Comp. time,0.64695,271,9440,0.56446,0.73273
1009,1009,2018,3rd Quintile,East,Some of both,0.24093,117,9440,0.18774,0.301
1010,1010,2018,3rd Quintile,East,Not compensated,0.11212,43,9440,0.07607,0.15661
1011,1011,2018,4th Quintile,West,Comp. time,0.54734,1016,9440,0.50753,0.58386
1012,1012,2018,4th Quintile,West,Some of both,0.23623,398,9440,0.21234,0.25755
1013,1013,2018,4th Quintile,West,Paid,0.10485,187,9440,0.09088,0.12189
1014,1014,2018,4th Quintile,West,Not compensated,0.11159,214,9440,0.09416,0.12942
1015,1015,2018,4th Quintile,East,Comp. time,0.53082,211,9440,0.45302,0.62589
1016,1016,2018,4th Quintile,East,Some of both,0.2132,81,9440,0.16733,0.2622
1017,1017,2018,4th Quintile,East,Paid,0.08201,33,9440,0.05612,0.11463
1018,1018,2018,4th Quintile,East,Not compensated,0.17397,55,9440,0.11964,0.23494
1019,1019,2018,5th Quintile,West,Comp. time,0.52419,1104,9440,0.48746,0.56192
1020,1020,2018,5th Quintile,West,Some of both,0.19431,372,9440,0.17015,0.21669
1021,1021,2018,5th Quintile,West,Paid,0.06645,130,9440,0.05607,0.07838
1022,1022,2018,5th Quintile,West,Not compensated,0.21505,490,9440,0.19264,0.2381
1023,1023,2018,5th Quintile,East,Comp. time,0.64032,203,9440,0.53927,0.75896
1024,1024,2018,5th Quintile,East,Some of both,0.15154,50,9440,0.11261,0.19578
1025,1025,2018,5th Quintile,East,Not compensated,0.20814,69,9440,0.15861,0.25436
1026,1026,2020,1st Quintile,West,Comp. time,0.52723,306,9090,0.44667,0.5957
1027,1027,2020,1st Quintile,West,Some of both,0.2295,183,9090,0.19475,0.27437
1028,1028,2020,1st Quintile,West,Paid,0.17634,125,9090,0.14295,0.21174
1029,1029,2020,1st Quintile,West,Not compensated,0.06693,37,9090,0.04348,0.08981
1030,1030,2020,1st Quintile,East,Comp. time,0.61658,129,9090,0.47526,0.81398
1031,1031,2020,1st Quintile,East,Some of both,0.38342,75,9090,0.28078,0.49132
1032,1032,2020,2nd Quintile,West,Comp. time,0.47969,629,9090,0.43321,0.52708
1033,1033,2020,2nd Quintile,West,Some of both,0.28459,334,9090,0.25039,0.32767
1034,1034,2020,2nd Quintile,West,Paid,0.15403,168,9090,0.13026,0.1809
1035,1035,2020,2nd Quintile,West,Not compensated,0.08169,99,9090,0.06616,0.09801
1036,1036,2020,2nd Quintile,East,Comp. time,0.60594,237,9090,0.51262,0.70767
1037,1037,2020,2nd Quintile,East,Some of both,0.27434,117,9090,0.23179,0.336
1038,1038,2020,2nd Quintile,East,Paid,0.11972,56,9090,0.08342,0.16895
1039,1039,2020,3rd Quintile,West,Comp. time,0.55879,827,9090,0.51916,0.60372
1040,1040,2020,3rd Quintile,West,Some of both,0.29632,392,9090,0.2639,0.33591
1041,1041,2020,3rd Quintile,West,Paid,0.08578,137,9090,0.07124,0.10324
1042,1042,2020,3rd Quintile,West,Not compensated,0.05911,123,9090,0.04787,0.07257
1043,1043,2020,3rd Quintile,East,Comp. time,0.59976,258,9090,0.52118,0.68988
1044,1044,2020,3rd Quintile,East,Some of both,0.21947,113,9090,0.17722,0.27385
1045,1045,2020,3rd Quintile,East,Paid,0.09166,42,9090,0.06533,0.12383
1046,1046,2020,3rd Quintile,East,Not compensated,0.08911,38,9090,0.06611,0.11796
1047,1047,2020,4th Quintile,West,Comp. time,0.59022,1065,9090,0.54651,0.63357
1048,1048,2020,4th Quintile,West,Some of both,0.21845,353,9090,0.19581,0.24704
1049,1049,2020,4th Quintile,West,Paid,0.08513,143,9090,0.06596,0.10785
1050,1050,2020,4th Quintile,West,Not compensated,0.1062,218,9090,0.0913,0.12316
1051,1051,2020,4th Quintile,East,Comp. time,0.64426,232,9090,0.5488,0.75539
1052,1052,2020,4th Quintile,East,Some of both,0.21902,83,9090,0.16243,0.28132
1053,1053,2020,4th Quintile,East,Not compensated,0.13672,54,9090,0.09405,0.19404
1054,1054,2020,5th Quintile,West,Comp. time,0.55835,1145,9090,0.52241,0.59888
1055,1055,2020,5th Quintile,West,Some of both,0.17301,356,9090,0.15445,0.19431
1056,1056,2020,5th Quintile,West,Paid,0.0693,136,9090,0.05509,0.08201
1057,1057,2020,5th Quintile,West,Not compensated,0.19933,520,9090,0.18012,0.22503
1058,1058,2020,5th Quintile,East,Comp. time,0.62222,202,9090,0.51903,0.76578
1059,1059,2020,5th Quintile,East,Some of both,0.16969,68,9090,0.1308,0.2345
1060,1060,2020,5th Quintile,East,Not compensated,0.2081,90,9090,0.15837,0.27337
