year,bula_h,migback,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.11620,150,309,0.08041,0.15199
2005,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.05117,63,309,0.02656,0.07577
2005,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.03006,39,309,0.01099,0.04913
2005,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03743,57,309,0.01623,0.05863
2005,Baden-Wuerttemberg,No migration background,Comp. time,0.15504,310,653,0.12726,0.18282
2005,Baden-Wuerttemberg,No migration background,Some of both,0.06254,126,653,0.04396,0.08113
2005,Baden-Wuerttemberg,No migration background,Paid,0.02458,51,653,0.01270,0.03647
2005,Baden-Wuerttemberg,No migration background,Not compensated,0.06507,166,653,0.04614,0.08401
2005,Baden-Wuerttemberg,Direct migration background,Comp. time,0.13651,70,101,0.06922,0.20381
2005,Baden-Wuerttemberg,Direct migration background,Some of both,0.07308,31,101,0.02207,0.12409
2005,Bavaria,No migration background,Comp. time,0.17474,499,899,0.14990,0.19957
2005,Bavaria,No migration background,Some of both,0.05271,155,899,0.03809,0.06732
2005,Bavaria,No migration background,Paid,0.02531,68,899,0.01504,0.03558
2005,Bavaria,No migration background,Not compensated,0.04764,177,899,0.03370,0.06157
2005,Bavaria,Direct migration background,Comp. time,0.13901,46,46,0.03793,0.24009
2005,Berlin,No migration background,Comp. time,0.13976,120,199,0.09146,0.18806
2005,Berlin,No migration background,Some of both,0.03778,31,199,0.01122,0.06433
2005,Berlin,No migration background,Not compensated,0.04868,48,199,0.01870,0.07865
2005,Brandenburg,No migration background,Comp. time,0.13726,139,238,0.09345,0.18108
2005,Brandenburg,No migration background,Some of both,0.05477,57,238,0.02580,0.08373
2005,Brandenburg,No migration background,Not compensated,0.02851,42,238,0.00732,0.04969
2005,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.14858,83,118,0.08413,0.21303
2005,Mecklenburg-Western Pomerania,No migration background,Some of both,0.04978,35,118,0.01037,0.08919
2005,Saxony,No migration background,Comp. time,0.15019,276,519,0.11942,0.18095
2005,Saxony,No migration background,Some of both,0.06463,126,519,0.04346,0.08581
2005,Saxony,No migration background,Paid,0.02098,31,519,0.00864,0.03332
2005,Saxony,No migration background,Not compensated,0.03355,86,519,0.01804,0.04905
2005,Saxony-Anhalt,No migration background,Comp. time,0.13027,149,300,0.09212,0.16842
2005,Saxony-Anhalt,No migration background,Some of both,0.05508,54,300,0.02922,0.08094
2005,Saxony-Anhalt,No migration background,Paid,0.03563,34,300,0.01462,0.05664
2005,Saxony-Anhalt,No migration background,Not compensated,0.04490,63,300,0.02142,0.06837
2005,Thuringa,No migration background,Comp. time,0.12592,143,295,0.08800,0.16384
2005,Thuringa,No migration background,Some of both,0.05044,61,295,0.02542,0.07546
2005,Thuringa,No migration background,Paid,0.02574,34,295,0.00764,0.04384
2005,Thuringa,No migration background,Not compensated,0.04659,57,295,0.02250,0.07069
2006,Schleswig-Holstein,No migration background,Comp. time,0.15684,108,154,0.09922,0.21446
2006,Schleswig-Holstein,No migration background,Not compensated,0.06492,46,154,0.02588,0.10396
2006,Hamburg,No migration background,Comp. time,0.17129,41,41,0.05453,0.28805
2006,Lower Saxony,No migration background,Comp. time,0.13992,285,545,0.11077,0.16907
2006,Lower Saxony,No migration background,Some of both,0.05477,102,545,0.03565,0.07389
2006,Lower Saxony,No migration background,Paid,0.03392,65,545,0.01871,0.04913
2006,Lower Saxony,No migration background,Not compensated,0.04170,93,545,0.02490,0.05850
2006,North Rhine-Westphalia,No migration background,Comp. time,0.13235,588,1239,0.11347,0.15123
2006,North Rhine-Westphalia,No migration background,Some of both,0.05726,222,1239,0.04432,0.07021
2006,North Rhine-Westphalia,No migration background,Paid,0.03953,142,1239,0.02868,0.05039
2006,North Rhine-Westphalia,No migration background,Not compensated,0.05408,287,1239,0.04148,0.06668
2006,North Rhine-Westphalia,Direct migration background,Comp. time,0.08818,73,150,0.04265,0.13371
2006,North Rhine-Westphalia,Direct migration background,Some of both,0.05434,43,150,0.01794,0.09074
2006,North Rhine-Westphalia,Direct migration background,Paid,0.05431,34,150,0.01792,0.09070
2006,North Rhine-Westphalia,Indirect migration background,Comp. time,0.08768,36,36,-0.00602,0.18138
2006,Hesse,No migration background,Comp. time,0.15121,226,475,0.11895,0.18346
2006,Hesse,No migration background,Some of both,0.05130,70,475,0.03144,0.07116
2006,Hesse,No migration background,Paid,0.02760,41,475,0.01285,0.04234
2006,Hesse,No migration background,Not compensated,0.08960,138,475,0.06389,0.11531
2006,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.11747,161,347,0.08355,0.15140
2006,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.05352,68,347,0.02981,0.07724
2006,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.04400,50,347,0.02239,0.06561
2006,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.05461,68,347,0.03067,0.07855
2006,Baden-Wuerttemberg,No migration background,Comp. time,0.15922,351,743,0.13289,0.18554
2006,Baden-Wuerttemberg,No migration background,Some of both,0.05838,141,743,0.04151,0.07526
2006,Baden-Wuerttemberg,No migration background,Paid,0.02587,56,743,0.01445,0.03729
2006,Baden-Wuerttemberg,No migration background,Not compensated,0.07491,195,743,0.05596,0.09385
2006,Baden-Wuerttemberg,Direct migration background,Comp. time,0.13755,60,126,0.07717,0.19793
2006,Baden-Wuerttemberg,Direct migration background,Some of both,0.05415,33,126,0.01448,0.09383
2006,Baden-Wuerttemberg,Direct migration background,Paid,0.06235,33,126,0.01996,0.10474
2006,Bavaria,No migration background,Comp. time,0.17645,562,999,0.15280,0.20010
2006,Bavaria,No migration background,Some of both,0.04667,162,999,0.03358,0.05975
2006,Bavaria,No migration background,Paid,0.02277,69,999,0.01352,0.03202
2006,Bavaria,No migration background,Not compensated,0.05833,206,999,0.04379,0.07288
2006,Bavaria,Direct migration background,Comp. time,0.12343,44,44,0.02512,0.22175
2006,Berlin,No migration background,Comp. time,0.13477,115,227,0.09025,0.17929
2006,Berlin,No migration background,Some of both,0.06591,46,227,0.03356,0.09827
2006,Berlin,No migration background,Not compensated,0.06500,66,227,0.03286,0.09714
2006,Brandenburg,No migration background,Comp. time,0.14352,160,274,0.10193,0.18511
2006,Brandenburg,No migration background,Some of both,0.05973,66,274,0.03161,0.08784
2006,Brandenburg,No migration background,Not compensated,0.03511,48,274,0.01328,0.05695
2006,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.14998,98,166,0.09550,0.20447
2006,Mecklenburg-Western Pomerania,No migration background,Some of both,0.04526,34,166,0.01354,0.07698
2006,Mecklenburg-Western Pomerania,No migration background,Not compensated,0.04477,34,166,0.01322,0.07633
2006,Saxony,No migration background,Comp. time,0.15115,302,561,0.12148,0.18081
2006,Saxony,No migration background,Some of both,0.06111,115,561,0.04127,0.08095
2006,Saxony,No migration background,Paid,0.02310,39,561,0.01065,0.03554
2006,Saxony,No migration background,Not compensated,0.04178,105,561,0.02521,0.05835
2006,Saxony-Anhalt,No migration background,Comp. time,0.12355,152,285,0.08528,0.16182
2006,Saxony-Anhalt,No migration background,Some of both,0.06075,52,285,0.03297,0.08853
2006,Saxony-Anhalt,No migration background,Not compensated,0.06837,81,285,0.03902,0.09772
2006,Thuringa,No migration background,Comp. time,0.13304,160,298,0.09441,0.17166
2006,Thuringa,No migration background,Some of both,0.07125,74,298,0.04200,0.10051
2006,Thuringa,No migration background,Not compensated,0.04873,64,298,0.02424,0.07321
2007,Schleswig-Holstein,No migration background,Comp. time,0.12113,80,122,0.06299,0.17926
2007,Schleswig-Holstein,No migration background,Not compensated,0.06435,42,122,0.02063,0.10807
2007,Hamburg,No migration background,Comp. time,0.17501,43,43,0.06009,0.28992
2007,Lower Saxony,No migration background,Comp. time,0.14857,267,534,0.11838,0.17877
2007,Lower Saxony,No migration background,Some of both,0.06171,107,534,0.04129,0.08214
2007,Lower Saxony,No migration background,Paid,0.02784,52,534,0.01387,0.04180
2007,Lower Saxony,No migration background,Not compensated,0.05031,108,534,0.03175,0.06887
2007,North Rhine-Westphalia,No migration background,Comp. time,0.12794,541,1127,0.10843,0.14745
2007,North Rhine-Westphalia,No migration background,Some of both,0.05958,221,1127,0.04575,0.07341
2007,North Rhine-Westphalia,No migration background,Paid,0.03323,122,1127,0.02276,0.04370
2007,North Rhine-Westphalia,No migration background,Not compensated,0.05473,243,1127,0.04144,0.06801
2007,North Rhine-Westphalia,Direct migration background,Comp. time,0.07735,57,90,0.02185,0.13285
2007,North Rhine-Westphalia,Direct migration background,Some of both,0.06795,33,90,0.01566,0.12023
2007,Hesse,No migration background,Comp. time,0.14493,194,417,0.11110,0.17876
2007,Hesse,No migration background,Some of both,0.05533,76,417,0.03336,0.07730
2007,Hesse,No migration background,Paid,0.02613,32,417,0.01080,0.04146
2007,Hesse,No migration background,Not compensated,0.08122,115,417,0.05497,0.10748
2007,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.13235,155,312,0.09469,0.17002
2007,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.05305,61,312,0.02814,0.07796
2007,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.04240,38,312,0.02000,0.06479
2007,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03850,58,312,0.01711,0.05988
2007,Baden-Wuerttemberg,No migration background,Comp. time,0.15684,316,668,0.12925,0.18444
2007,Baden-Wuerttemberg,No migration background,Some of both,0.05347,119,668,0.03640,0.07054
2007,Baden-Wuerttemberg,No migration background,Paid,0.02702,50,668,0.01472,0.03933
2007,Baden-Wuerttemberg,No migration background,Not compensated,0.06766,183,668,0.04860,0.08672
2007,Baden-Wuerttemberg,Direct migration background,Comp. time,0.11279,52,83,0.04432,0.18126
2007,Baden-Wuerttemberg,Direct migration background,Not compensated,0.07000,31,83,0.01478,0.12523
2007,Bavaria,No migration background,Comp. time,0.17417,497,924,0.14970,0.19864
2007,Bavaria,No migration background,Some of both,0.05993,171,924,0.04462,0.07524
2007,Bavaria,No migration background,Paid,0.02093,60,924,0.01170,0.03017
2007,Bavaria,No migration background,Not compensated,0.06041,196,924,0.04504,0.07578
2007,Bavaria,Direct migration background,Comp. time,0.14126,53,53,0.04660,0.23593
2007,Berlin,No migration background,Comp. time,0.15516,116,214,0.10653,0.20378
2007,Berlin,No migration background,Some of both,0.05778,41,214,0.02645,0.08912
2007,Berlin,No migration background,Not compensated,0.05386,57,214,0.02354,0.08417
2007,Brandenburg,No migration background,Comp. time,0.14582,151,263,0.10308,0.18856
2007,Brandenburg,No migration background,Some of both,0.06164,62,263,0.03252,0.09076
2007,Brandenburg,No migration background,Not compensated,0.03241,50,263,0.01097,0.05386
2007,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.17118,101,137,0.10787,0.23448
2007,Mecklenburg-Western Pomerania,No migration background,Some of both,0.07358,36,137,0.02970,0.11747
2007,Saxony,No migration background,Comp. time,0.13855,279,541,0.10941,0.16769
2007,Saxony,No migration background,Some of both,0.08211,122,541,0.05895,0.10526
2007,Saxony,No migration background,Paid,0.02157,35,541,0.00932,0.03382
2007,Saxony,No migration background,Not compensated,0.05075,105,541,0.03224,0.06927
2007,Saxony-Anhalt,No migration background,Comp. time,0.14084,157,290,0.10074,0.18095
2007,Saxony-Anhalt,No migration background,Some of both,0.06205,59,290,0.03424,0.08987
2007,Saxony-Anhalt,No migration background,Not compensated,0.05595,74,290,0.02945,0.08244
2007,Thuringa,No migration background,Comp. time,0.16064,160,318,0.12022,0.20107
2007,Thuringa,No migration background,Some of both,0.06051,62,318,0.03426,0.08676
2007,Thuringa,No migration background,Paid,0.03841,38,318,0.01725,0.05956
2007,Thuringa,No migration background,Not compensated,0.05040,58,318,0.02631,0.07448
2008,Schleswig-Holstein,No migration background,Comp. time,0.12948,71,140,0.07367,0.18530
2008,Schleswig-Holstein,No migration background,Some of both,0.07731,35,140,0.03291,0.12172
2008,Schleswig-Holstein,No migration background,Not compensated,0.06089,34,140,0.02114,0.10065
2008,Hamburg,No migration background,Comp. time,0.13764,35,35,0.02184,0.25345
2008,Lower Saxony,No migration background,Comp. time,0.15261,251,523,0.12176,0.18346
2008,Lower Saxony,No migration background,Some of both,0.05787,108,523,0.03784,0.07791
2008,Lower Saxony,No migration background,Paid,0.02696,50,523,0.01306,0.04085
2008,Lower Saxony,No migration background,Not compensated,0.05823,114,523,0.03814,0.07831
2008,North Rhine-Westphalia,No migration background,Comp. time,0.13746,512,1113,0.11722,0.15770
2008,North Rhine-Westphalia,No migration background,Some of both,0.06496,213,1113,0.05048,0.07945
2008,North Rhine-Westphalia,No migration background,Paid,0.03943,134,1113,0.02799,0.05087
2008,North Rhine-Westphalia,No migration background,Not compensated,0.05579,254,1113,0.04230,0.06928
2008,North Rhine-Westphalia,Direct migration background,Comp. time,0.10321,50,82,0.03695,0.16946
2008,North Rhine-Westphalia,Direct migration background,Paid,0.05799,32,82,0.00709,0.10888
2008,Hesse,No migration background,Comp. time,0.15358,202,427,0.11934,0.18782
2008,Hesse,No migration background,Some of both,0.06041,80,427,0.03778,0.08303
2008,Hesse,No migration background,Paid,0.02930,32,427,0.01329,0.04532
2008,Hesse,No migration background,Not compensated,0.08214,113,427,0.05607,0.10822
2008,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.13902,154,309,0.10038,0.17766
2008,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.04156,45,309,0.01927,0.06385
2008,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.04231,38,309,0.01983,0.06479
2008,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.05647,72,309,0.03069,0.08225
2008,Baden-Wuerttemberg,No migration background,Comp. time,0.16237,314,666,0.13434,0.19040
2008,Baden-Wuerttemberg,No migration background,Some of both,0.06233,115,666,0.04395,0.08070
2008,Baden-Wuerttemberg,No migration background,Paid,0.02823,63,666,0.01564,0.04081
2008,Baden-Wuerttemberg,No migration background,Not compensated,0.07356,174,666,0.05372,0.09340
2008,Baden-Wuerttemberg,Direct migration background,Comp. time,0.12530,57,100,0.06009,0.19052
2008,Baden-Wuerttemberg,Direct migration background,Some of both,0.09049,43,100,0.03397,0.14700
2008,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.10435,33,33,-0.00158,0.21027
2008,Bavaria,No migration background,Comp. time,0.18381,500,928,0.15888,0.20875
2008,Bavaria,No migration background,Some of both,0.06022,171,928,0.04490,0.07553
2008,Bavaria,No migration background,Paid,0.02146,60,928,0.01213,0.03079
2008,Bavaria,No migration background,Not compensated,0.06653,197,928,0.05049,0.08257
2008,Bavaria,Direct migration background,Comp. time,0.14257,44,44,0.03806,0.24707
2008,Berlin,No migration background,Comp. time,0.14575,95,219,0.09891,0.19259
2008,Berlin,No migration background,Some of both,0.08130,62,219,0.04502,0.11757
2008,Berlin,No migration background,Not compensated,0.05779,62,219,0.02682,0.08877
2008,Brandenburg,No migration background,Comp. time,0.15276,132,229,0.10606,0.19945
2008,Brandenburg,No migration background,Some of both,0.06442,50,229,0.03255,0.09628
2008,Brandenburg,No migration background,Not compensated,0.04140,47,229,0.01554,0.06726
2008,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.14410,80,123,0.08178,0.20642
2008,Mecklenburg-Western Pomerania,No migration background,Some of both,0.08225,43,123,0.03350,0.13100
2008,Saxony,No migration background,Comp. time,0.17015,292,550,0.13872,0.20159
2008,Saxony,No migration background,Some of both,0.07688,125,550,0.05459,0.09916
2008,Saxony,No migration background,Paid,0.02618,40,550,0.01282,0.03954
2008,Saxony,No migration background,Not compensated,0.04717,93,550,0.02944,0.06491
2008,Saxony-Anhalt,No migration background,Comp. time,0.15110,152,321,0.11186,0.19034
2008,Saxony-Anhalt,No migration background,Some of both,0.07880,62,321,0.04928,0.10832
2008,Saxony-Anhalt,No migration background,Paid,0.02907,37,321,0.01066,0.04748
2008,Saxony-Anhalt,No migration background,Not compensated,0.05317,70,321,0.02859,0.07776
2008,Thuringa,No migration background,Comp. time,0.15903,155,292,0.11701,0.20105
2008,Thuringa,No migration background,Some of both,0.06829,51,292,0.03931,0.09728
2008,Thuringa,No migration background,Paid,0.02549,31,292,0.00738,0.04361
2008,Thuringa,No migration background,Not compensated,0.03952,55,292,0.01713,0.06190
2009,Schleswig-Holstein,No migration background,Comp. time,0.12571,66,66,0.04511,0.20630
2009,Lower Saxony,No migration background,Comp. time,0.14782,244,491,0.11639,0.17924
2009,Lower Saxony,No migration background,Some of both,0.06576,97,491,0.04382,0.08771
2009,Lower Saxony,No migration background,Paid,0.03199,52,491,0.01641,0.04758
2009,Lower Saxony,No migration background,Not compensated,0.05676,98,491,0.03627,0.07725
2009,North Rhine-Westphalia,No migration background,Comp. time,0.12426,430,960,0.10338,0.14514
2009,North Rhine-Westphalia,No migration background,Some of both,0.06164,201,960,0.04642,0.07686
2009,North Rhine-Westphalia,No migration background,Paid,0.03822,112,960,0.02609,0.05036
2009,North Rhine-Westphalia,No migration background,Not compensated,0.04819,217,960,0.03463,0.06174
2009,North Rhine-Westphalia,Direct migration background,Comp. time,0.07068,38,38,-0.01190,0.15326
2009,Hesse,No migration background,Comp. time,0.12637,165,355,0.09176,0.16099
2009,Hesse,No migration background,Some of both,0.06796,78,355,0.04174,0.09418
2009,Hesse,No migration background,Not compensated,0.09128,112,355,0.06128,0.12129
2009,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.13319,135,227,0.08889,0.17749
2009,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.04312,33,227,0.01664,0.06960
2009,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.06000,59,227,0.02904,0.09096
2009,Baden-Wuerttemberg,No migration background,Comp. time,0.15564,279,587,0.12629,0.18499
2009,Baden-Wuerttemberg,No migration background,Some of both,0.06761,110,587,0.04728,0.08793
2009,Baden-Wuerttemberg,No migration background,Paid,0.03025,49,587,0.01638,0.04412
2009,Baden-Wuerttemberg,No migration background,Not compensated,0.06895,149,587,0.04844,0.08947
2009,Baden-Wuerttemberg,Direct migration background,Comp. time,0.10742,39,39,0.00896,0.20587
2009,Bavaria,No migration background,Comp. time,0.19167,458,852,0.16523,0.21812
2009,Bavaria,No migration background,Some of both,0.05947,157,852,0.04358,0.07536
2009,Bavaria,No migration background,Paid,0.02143,54,852,0.01170,0.03116
2009,Bavaria,No migration background,Not compensated,0.05981,183,852,0.04388,0.07575
2009,Bavaria,Direct migration background,Comp. time,0.12687,42,42,0.02499,0.22875
2009,Berlin,No migration background,Comp. time,0.15084,94,184,0.09899,0.20270
2009,Berlin,No migration background,Some of both,0.05159,46,184,0.01954,0.08363
2009,Berlin,No migration background,Not compensated,0.05088,44,184,0.01904,0.08272
2009,Brandenburg,No migration background,Comp. time,0.17012,130,215,0.11978,0.22047
2009,Brandenburg,No migration background,Some of both,0.05085,45,215,0.02142,0.08029
2009,Brandenburg,No migration background,Not compensated,0.03219,40,215,0.00854,0.05583
2009,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.16449,85,123,0.09870,0.23027
2009,Mecklenburg-Western Pomerania,No migration background,Some of both,0.08037,38,123,0.03213,0.12861
2009,Saxony,No migration background,Comp. time,0.15173,262,512,0.12062,0.18283
2009,Saxony,No migration background,Some of both,0.09385,123,512,0.06857,0.11914
2009,Saxony,No migration background,Paid,0.02302,44,512,0.01001,0.03602
2009,Saxony,No migration background,Not compensated,0.03592,83,512,0.01978,0.05205
2009,Saxony-Anhalt,No migration background,Comp. time,0.14413,144,260,0.10135,0.18690
2009,Saxony-Anhalt,No migration background,Some of both,0.08327,60,260,0.04962,0.11692
2009,Saxony-Anhalt,No migration background,Not compensated,0.05120,56,260,0.02436,0.07805
2009,Thuringa,No migration background,Comp. time,0.16135,140,235,0.11421,0.20848
2009,Thuringa,No migration background,Some of both,0.05739,47,235,0.02759,0.08720
2009,Thuringa,No migration background,Not compensated,0.04155,48,235,0.01598,0.06712
2010,Schleswig-Holstein,No migration background,Comp. time,0.16311,121,202,0.11203,0.21419
2010,Schleswig-Holstein,No migration background,Some of both,0.05193,36,202,0.02125,0.08260
2010,Schleswig-Holstein,No migration background,Not compensated,0.06727,45,202,0.03264,0.10190
2010,Hamburg,No migration background,Comp. time,0.12145,38,76,0.04752,0.19537
2010,Hamburg,No migration background,Not compensated,0.11805,38,76,0.04502,0.19108
2010,Lower Saxony,No migration background,Comp. time,0.16959,342,658,0.14089,0.19828
2010,Lower Saxony,No migration background,Some of both,0.06719,149,658,0.04805,0.08633
2010,Lower Saxony,No migration background,Paid,0.03299,72,658,0.01934,0.04665
2010,Lower Saxony,No migration background,Not compensated,0.04167,95,658,0.02639,0.05695
2010,Lower Saxony,Direct migration background,Comp. time,0.10227,31,31,-0.00616,0.21069
2010,North Rhine-Westphalia,No migration background,Comp. time,0.13603,593,1258,0.11707,0.15498
2010,North Rhine-Westphalia,No migration background,Some of both,0.06327,250,1258,0.04981,0.07672
2010,North Rhine-Westphalia,No migration background,Paid,0.03710,166,1258,0.02665,0.04755
2010,North Rhine-Westphalia,No migration background,Not compensated,0.05123,249,1258,0.03904,0.06342
2010,North Rhine-Westphalia,Direct migration background,Comp. time,0.09001,76,184,0.04854,0.13148
2010,North Rhine-Westphalia,Direct migration background,Some of both,0.04865,49,184,0.01748,0.07982
2010,North Rhine-Westphalia,Direct migration background,Paid,0.06284,59,184,0.02768,0.09800
2010,North Rhine-Westphalia,Indirect migration background,Comp. time,0.09259,45,45,0.00694,0.17823
2010,Hesse,No migration background,Comp. time,0.16209,253,515,0.13023,0.19395
2010,Hesse,No migration background,Some of both,0.05216,88,515,0.03293,0.07138
2010,Hesse,No migration background,Paid,0.02792,46,515,0.01367,0.04216
2010,Hesse,No migration background,Not compensated,0.08237,128,515,0.05860,0.10613
2010,Hesse,Direct migration background,Comp. time,0.13156,51,51,0.03787,0.22525
2010,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.14931,196,371,0.11300,0.18563
2010,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.04860,63,371,0.02669,0.07051
2010,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.04253,47,371,0.02197,0.06309
2010,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03842,65,371,0.01883,0.05800
2010,Baden-Wuerttemberg,No migration background,Comp. time,0.18279,424,858,0.15692,0.20867
2010,Baden-Wuerttemberg,No migration background,Some of both,0.05944,145,858,0.04361,0.07527
2010,Baden-Wuerttemberg,No migration background,Paid,0.02641,71,858,0.01568,0.03715
2010,Baden-Wuerttemberg,No migration background,Not compensated,0.07470,218,858,0.05710,0.09230
2010,Baden-Wuerttemberg,Direct migration background,Comp. time,0.11398,55,160,0.06458,0.16338
2010,Baden-Wuerttemberg,Direct migration background,Some of both,0.05531,43,160,0.01978,0.09084
2010,Baden-Wuerttemberg,Direct migration background,Paid,0.03158,31,160,0.00440,0.05876
2010,Baden-Wuerttemberg,Direct migration background,Not compensated,0.05846,31,160,0.02199,0.09493
2010,Bavaria,No migration background,Comp. time,0.18884,691,1194,0.16663,0.21105
2010,Bavaria,No migration background,Some of both,0.04909,183,1194,0.03683,0.06135
2010,Bavaria,No migration background,Paid,0.02320,85,1194,0.01466,0.03174
2010,Bavaria,No migration background,Not compensated,0.06894,235,1194,0.05457,0.08332
2010,Bavaria,Direct migration background,Comp. time,0.13465,63,63,0.04968,0.21962
2010,Bavaria,Indirect migration background,Comp. time,0.15291,42,42,0.04274,0.26307
2010,Berlin,No migration background,Comp. time,0.16068,128,237,0.11383,0.20753
2010,Berlin,No migration background,Some of both,0.04788,50,237,0.02064,0.07512
2010,Berlin,No migration background,Not compensated,0.06219,59,237,0.03138,0.09300
2010,Brandenburg,No migration background,Comp. time,0.18604,165,294,0.14148,0.23060
2010,Brandenburg,No migration background,Some of both,0.03883,52,294,0.01671,0.06095
2010,Brandenburg,No migration background,Paid,0.01993,33,294,0.00393,0.03593
2010,Brandenburg,No migration background,Not compensated,0.03490,44,294,0.01389,0.05591
2010,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.16749,99,140,0.10541,0.22957
2010,Mecklenburg-Western Pomerania,No migration background,Some of both,0.07290,41,140,0.02968,0.11612
2010,Saxony,No migration background,Comp. time,0.18792,342,629,0.15737,0.21847
2010,Saxony,No migration background,Some of both,0.07475,132,629,0.05418,0.09532
2010,Saxony,No migration background,Paid,0.02238,47,629,0.01081,0.03394
2010,Saxony,No migration background,Not compensated,0.04836,108,629,0.03158,0.06513
2010,Saxony-Anhalt,No migration background,Comp. time,0.15709,166,318,0.11703,0.19715
2010,Saxony-Anhalt,No migration background,Some of both,0.05893,60,318,0.03300,0.08485
2010,Saxony-Anhalt,No migration background,Paid,0.02874,31,318,0.01035,0.04713
2010,Saxony-Anhalt,No migration background,Not compensated,0.05591,61,318,0.03062,0.08121
2010,Thuringa,No migration background,Comp. time,0.16357,173,351,0.12482,0.20232
2010,Thuringa,No migration background,Some of both,0.06128,69,351,0.03615,0.08641
2010,Thuringa,No migration background,Paid,0.03618,52,351,0.01662,0.05575
2010,Thuringa,No migration background,Not compensated,0.05570,57,351,0.03167,0.07973
2011,Schleswig-Holstein,No migration background,Comp. time,0.16929,157,319,0.12807,0.21051
2011,Schleswig-Holstein,No migration background,Some of both,0.05033,64,319,0.02630,0.07437
2011,Schleswig-Holstein,No migration background,Paid,0.03929,46,319,0.01794,0.06064
2011,Schleswig-Holstein,No migration background,Not compensated,0.05494,52,319,0.02990,0.07999
2011,Hamburg,No migration background,Comp. time,0.13163,48,48,0.03497,0.22828
2011,Lower Saxony,No migration background,Comp. time,0.15959,428,852,0.13498,0.18419
2011,Lower Saxony,No migration background,Some of both,0.06427,182,852,0.04779,0.08075
2011,Lower Saxony,No migration background,Paid,0.04141,111,852,0.02802,0.05479
2011,Lower Saxony,No migration background,Not compensated,0.04898,131,852,0.03448,0.06348
2011,Lower Saxony,Direct migration background,Comp. time,0.09461,36,36,-0.00235,0.19157
2011,North Rhine-Westphalia,No migration background,Comp. time,0.13253,685,1463,0.11515,0.14991
2011,North Rhine-Westphalia,No migration background,Some of both,0.05500,273,1463,0.04331,0.06668
2011,North Rhine-Westphalia,No migration background,Paid,0.04080,208,1463,0.03066,0.05094
2011,North Rhine-Westphalia,No migration background,Not compensated,0.05420,297,1463,0.04259,0.06580
2011,North Rhine-Westphalia,Direct migration background,Comp. time,0.12216,105,275,0.08338,0.16093
2011,North Rhine-Westphalia,Direct migration background,Some of both,0.05661,60,275,0.02925,0.08397
2011,North Rhine-Westphalia,Direct migration background,Paid,0.05177,68,275,0.02554,0.07801
2011,North Rhine-Westphalia,Direct migration background,Not compensated,0.04576,42,275,0.02102,0.07050
2011,North Rhine-Westphalia,Indirect migration background,Comp. time,0.07678,54,54,0.00510,0.14846
2011,Hesse,No migration background,Comp. time,0.16408,280,590,0.13417,0.19399
2011,Hesse,No migration background,Some of both,0.05596,120,590,0.03740,0.07453
2011,Hesse,No migration background,Paid,0.02488,53,590,0.01230,0.03745
2011,Hesse,No migration background,Not compensated,0.07395,137,590,0.05282,0.09509
2011,Hesse,Direct migration background,Comp. time,0.12745,57,57,0.04011,0.21480
2011,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.13028,222,431,0.09847,0.16210
2011,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.05177,73,431,0.03083,0.07271
2011,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.04160,65,431,0.02273,0.06048
2011,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03641,71,431,0.01870,0.05411
2011,Baden-Wuerttemberg,No migration background,Comp. time,0.15135,473,1053,0.12970,0.17301
