"pglfs","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Hessen","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Bayern","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Saarland","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Berlin","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Sachsen","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","2017","(Fach-)Abitur","Thueringen","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Hamburg","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Bremen","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Hessen","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Bayern","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Saarland","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Berlin","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Sachsen","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","2017","AkademikerInnen","Thueringen","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Schleswig-Holstein","36","0.223851504336644","0.162095173465166","0.285607835208122"
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Hamburg","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Niedersachsen","57","0.0962951198585632","0.0686369891099471","0.123953250607179"
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Bremen","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Nordrhein-Westfalen","109","0.0836221869966029","0.0655469608696855","0.10169741312352"
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Hessen","44","0.116969076122101","0.0851136661593192","0.148824486084884"
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Baden-Wuerttemberg","60","0.0819136276936508","0.0549038911234424","0.108923364263859"
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Bayern","43","0.0487211575976552","0.0303057575654578","0.0671365576298525"
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Saarland","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Berlin","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Brandenburg","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Sachsen","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","2017","(noch) kein Abschluss","Thueringen","","","",""
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Schleswig-Holstein","40","0.0625184007089365","0.0363186912555853","0.0887181101622877"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Hamburg","","","",""
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Niedersachsen","72","0.0533271031684931","0.0385574200195947","0.0680967863173915"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Bremen","","","",""
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Nordrhein-Westfalen","164","0.0633270662034664","0.0522498454937442","0.0744042869131886"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Hessen","50","0.0753837134711794","0.0533596177792444","0.0974078091631144"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Baden-Wuerttemberg","58","0.0234006440834889","0.0140636845173397","0.032737603649638"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Bayern","53","0.0230706306524997","0.0156539933145051","0.0304872679904943"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Saarland","","","",""
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Berlin","","","",""
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Brandenburg","44","0.126855288007706","0.0867849915128486","0.166925584502563"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Sachsen","43","0.10170711054058","0.0696255459210533","0.133788675160107"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Sachsen-Anhalt","41","0.115620565806928","0.0749952757276814","0.156245855886175"
"NE: arbeitslos registriert","2017","Hauptschulabschluss","Thueringen","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Hamburg","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Niedersachsen","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Bremen","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Nordrhein-Westfalen","48","0.0410777386215509","0.0295919360729476","0.0525635411701542"
"NE: arbeitslos registriert","2017","Realschulabschluss","Hessen","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Bayern","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Saarland","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Berlin","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Brandenburg","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Sachsen","32","0.0332502862649073","0.0199875157423979","0.0465130567874168"
"NE: arbeitslos registriert","2017","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","2017","Realschulabschluss","Thueringen","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Hamburg","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Niedersachsen","33","0.0408000025941948","0.0238940401936991","0.0577059649946905"
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Bremen","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Nordrhein-Westfalen","77","0.0455526962123345","0.0345394805847023","0.0565659118399668"
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Hessen","42","0.059760335658267","0.0379076573923472","0.0816130139241868"
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Baden-Wuerttemberg","37","0.0243698982639182","0.0118426393803894","0.0368971571474469"
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Bayern","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Saarland","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Berlin","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Brandenburg","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Sachsen","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","2017","(Fach-)Abitur","Thueringen","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Hamburg","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Niedersachsen","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Bremen","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Nordrhein-Westfalen","102","0.0208046004239652","0.0134783172521875","0.028130883595743"
"NE: arbeitslos registriert","2017","AkademikerInnen","Hessen","31","0.0247162793860891","0.0121670671764293","0.0372654915957489"
"NE: arbeitslos registriert","2017","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Baden-Wuerttemberg","43","0.0126618055423242","0.00565436450461885","0.0196692465800295"
"NE: arbeitslos registriert","2017","AkademikerInnen","Bayern","31","0.0149500385555247","0.00791177825511711","0.0219882988559322"
"NE: arbeitslos registriert","2017","AkademikerInnen","Saarland","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Berlin","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Brandenburg","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Sachsen","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","2017","AkademikerInnen","Thueringen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Bayern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(noch) kein Abschluss","Thueringen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Bayern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Hauptschulabschluss","Thueringen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Bayern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Realschulabschluss","Thueringen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Bayern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","(Fach-)Abitur","Thueringen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Bayern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","AkademikerInnen","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(noch) kein Abschluss","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Hauptschulabschluss","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Realschulabschluss","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","(Fach-)Abitur","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","AkademikerInnen","Bremen","","","",""
