"pglfs","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","Realschulabschluss","maennlich","138","0.0535871125730433","0.0450641770035285","0.062110048142558"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","Realschulabschluss","weiblich","373","0.0902287169958581","0.081330941556599","0.0991264924351172"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","(Fach-)Abitur","maennlich","67","0.0334524311267026","0.0251293638474459","0.0417754984059594"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","(Fach-)Abitur","weiblich","226","0.0642673715675647","0.054480799577709","0.0740539435574204"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","AkademikerInnen","maennlich","84","0.0257422510732625","0.0202697890573168","0.0312147130892081"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","AkademikerInnen","weiblich","224","0.0504532960668162","0.0429166430165737","0.0579899491170587"
"NE: 65 Jahre und älter","2015","(noch) kein Abschluss","maennlich","","","",""
"NE: 65 Jahre und älter","2015","(noch) kein Abschluss","weiblich","36","0.125150920697396","0.101657070277654","0.148644771117139"
"NE: 65 Jahre und älter","2015","Hauptschulabschluss","maennlich","1039","0.312715846909357","0.298214242511973","0.32721745130674"
"NE: 65 Jahre und älter","2015","Hauptschulabschluss","weiblich","1362","0.462472565278721","0.447038747523224","0.477906383034218"
"NE: 65 Jahre und älter","2015","Realschulabschluss","maennlich","286","0.115970989128688","0.103853109237304","0.128088869020072"
"NE: 65 Jahre und älter","2015","Realschulabschluss","weiblich","478","0.179937377447019","0.168007742893877","0.191867012000162"
"NE: 65 Jahre und älter","2015","(Fach-)Abitur","maennlich","112","0.0875683754663061","0.0744846399210043","0.100652111011608"
"NE: 65 Jahre und älter","2015","(Fach-)Abitur","weiblich","118","0.0957852097957946","0.0840404410504825","0.107529978541107"
"NE: 65 Jahre und älter","2015","AkademikerInnen","maennlich","658","0.217861242138712","0.203596811159521","0.232125673117903"
"NE: 65 Jahre und älter","2015","AkademikerInnen","weiblich","383","0.167862878134816","0.154993713207261","0.180732043062371"
"NE: derzeit in Ausbildung","2015","(noch) kein Abschluss","maennlich","245","0.359659554971416","0.321607444059699","0.397711665883133"
"NE: derzeit in Ausbildung","2015","(noch) kein Abschluss","weiblich","277","0.300932832408866","0.268366800468064","0.333498864349668"
"NE: derzeit in Ausbildung","2015","Hauptschulabschluss","maennlich","33","0.00838034092818106","0.00552882139476282","0.0112318604615993"
"NE: derzeit in Ausbildung","2015","Hauptschulabschluss","weiblich","42","0.00376684312036125","0.00187057682659019","0.00566310941413231"
"NE: derzeit in Ausbildung","2015","Realschulabschluss","maennlich","66","0.0183143080312881","0.0132397269963225","0.0233888890662537"
"NE: derzeit in Ausbildung","2015","Realschulabschluss","weiblich","68","0.0152506238799084","0.0114447919959078","0.0190564557639091"
"NE: derzeit in Ausbildung","2015","(Fach-)Abitur","maennlich","126","0.0786886572926759","0.0662258114639852","0.0911515031213666"
"NE: derzeit in Ausbildung","2015","(Fach-)Abitur","weiblich","148","0.0629345423646442","0.0532430882675601","0.0726259964617282"
"NE: derzeit in Ausbildung","2015","AkademikerInnen","maennlich","","","",""
"NE: derzeit in Ausbildung","2015","AkademikerInnen","weiblich","44","0.0190716230144981","0.0143619792141456","0.0237812668148506"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","(noch) kein Abschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Hauptschulabschluss","weiblich","124","0.0163573019928502","0.0124308111859307","0.0202837927997698"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Realschulabschluss","weiblich","137","0.0209614100539307","0.0165125054860133","0.0254103146218481"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","(Fach-)Abitur","weiblich","122","0.0427204599609902","0.034650027865917","0.0507908920560633"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","AkademikerInnen","weiblich","140","0.0290610685895556","0.0232770812555677","0.0348450559235435"
"NE: im Militär-/Zivildienst","2015","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2015","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2015","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2015","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","2015","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","2015","(noch) kein Abschluss","maennlich","65","0.100460607336473","0.0766244919582335","0.124296722714712"
"NE: arbeitslos registriert","2015","(noch) kein Abschluss","weiblich","77","0.0917600581958924","0.0712627069166542","0.112257409475131"
"NE: arbeitslos registriert","2015","Hauptschulabschluss","maennlich","310","0.0662927212422864","0.0585103626364937","0.0740750798480792"
"NE: arbeitslos registriert","2015","Hauptschulabschluss","weiblich","298","0.0408051781654541","0.0346810945052275","0.0469292618256806"
"NE: arbeitslos registriert","2015","Realschulabschluss","maennlich","115","0.04918208950915","0.0409979906049684","0.0573661884133315"
"NE: arbeitslos registriert","2015","Realschulabschluss","weiblich","189","0.0385818319912886","0.0326006017154512","0.044563062267126"
"NE: arbeitslos registriert","2015","(Fach-)Abitur","maennlich","97","0.047091872670601","0.037286672992144","0.0568970723490579"
"NE: arbeitslos registriert","2015","(Fach-)Abitur","weiblich","121","0.0274528794061157","0.0209319617422452","0.0339737970699863"
"NE: arbeitslos registriert","2015","AkademikerInnen","maennlich","86","0.0228941851272522","0.0177257870691864","0.028062583185318"
"NE: arbeitslos registriert","2015","AkademikerInnen","weiblich","111","0.0231714786008437","0.0179910985115131","0.0283518586901743"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","(noch) kein Abschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","(noch) kein Abschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Hauptschulabschluss","maennlich","37","0.0101270416946294","0.00699516992226849","0.0132589134669903"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Hauptschulabschluss","weiblich","30","0.00748976271214087","0.00482086708701432","0.0101586583372674"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Realschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Realschulabschluss","weiblich","34","0.00727736491323684","0.00463772931728793","0.00991700050918575"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","(Fach-)Abitur","maennlich","43","0.0206205202876343","0.0140426810383554","0.0271983595369131"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","(Fach-)Abitur","weiblich","30","0.0093534357801338","0.00551190433497558","0.013194967225292"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","AkademikerInnen","maennlich","36","0.0131998288281494","0.00925597038559231","0.0171436872707065"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","(Fach-)Abitur","weiblich","34","0.0140061129685679","0.00931630173103135","0.0186959242061044"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","AkademikerInnen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","(noch) kein Abschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Hauptschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Hauptschulabschluss","weiblich","33","0.00876844716181346","0.00588256252258398","0.0116543318010429"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Realschulabschluss","weiblich","37","0.00906011157646321","0.00611749710738226","0.0120027260455442"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","(Fach-)Abitur","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","(Fach-)Abitur","weiblich","30","0.010938798384558","0.00678776877578101","0.0150898279933349"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","AkademikerInnen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","AkademikerInnen","weiblich","","","",""
"Erwerbstätig","2015","(noch) kein Abschluss","maennlich","192","0.326064765530372","0.288895112848985","0.363234418211758"
"Erwerbstätig","2015","(noch) kein Abschluss","weiblich","171","0.25027265986108","0.219516721333149","0.281028598389012"
"Erwerbstätig","2015","Hauptschulabschluss","maennlich","2188","0.505160859375373","0.489521469292998","0.520800249457748"
"Erwerbstätig","2015","Hauptschulabschluss","weiblich","1506","0.328175679030878","0.313640810092171","0.342710547969585"
"Erwerbstätig","2015","Realschulabschluss","maennlich","1996","0.736820869763627","0.720155099642699","0.753486639884556"
"Erwerbstätig","2015","Realschulabschluss","weiblich","2604","0.623619411191299","0.608573573970939","0.63866524841166"
"Erwerbstätig","2015","(Fach-)Abitur","maennlich","1287","0.689299620169285","0.667878959675707","0.710720280662863"
"Erwerbstätig","2015","(Fach-)Abitur","weiblich","1553","0.654854203032917","0.635881332487139","0.673827073578695"
"Erwerbstätig","2015","AkademikerInnen","maennlich","2254","0.688265698816673","0.672259326318364","0.704272071314981"
"Erwerbstätig","2015","AkademikerInnen","weiblich","2244","0.682422617672698","0.666392855667679","0.698452379677718"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","(noch) kein Abschluss","weiblich","38","0.0301676220494305","0.0180228467474969","0.0423123973513642"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Hauptschulabschluss","maennlich","35","0.0105431010361563","0.00734821355141766","0.013737988520895"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Hauptschulabschluss","weiblich","40","0.0104932175892041","0.00733898445280245","0.0136474507256057"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Realschulabschluss","weiblich","38","0.00804174396457709","0.00526801030407579","0.0108154776250784"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","(Fach-)Abitur","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","(Fach-)Abitur","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","AkademikerInnen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","AkademikerInnen","weiblich","40","0.0128075710452129","0.00893579810048346","0.0166793439899424"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","(noch) kein Abschluss","maennlich","824","0.132672654015767","0.11611313186193","0.149232176169604"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","(noch) kein Abschluss","weiblich","718","0.163776847095","0.144616104224945","0.182937589965054"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Hauptschulabschluss","maennlich","707","0.0799503939373889","0.0716707812161382","0.0882300066586396"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Hauptschulabschluss","weiblich","739","0.104679633603394","0.0950887634971004","0.114270503709688"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Realschulabschluss","maennlich","132","0.0512455503749264","0.0425304213636475","0.0599606793862053"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Realschulabschluss","weiblich","347","0.0933803079863514","0.0839960775834934","0.102764538389209"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","(Fach-)Abitur","maennlich","419","0.0394350714978398","0.0310243040649114","0.0478458389307682"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","(Fach-)Abitur","weiblich","427","0.0626608921653819","0.0530408296125372","0.0722809547182267"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","AkademikerInnen","maennlich","470","0.035686751971031","0.0294840046290496","0.0418894993130125"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","AkademikerInnen","weiblich","442","0.0583733990051303","0.0503192539829188","0.0664275440273419"
"NE: 65 Jahre und älter","2016","(noch) kein Abschluss","maennlich","","","",""
"NE: 65 Jahre und älter","2016","(noch) kein Abschluss","weiblich","46","0.122179262277175","0.105223135177038","0.139135389377312"
"NE: 65 Jahre und älter","2016","Hauptschulabschluss","maennlich","973","0.302265630198326","0.288246097454039","0.316285162942613"
"NE: 65 Jahre und älter","2016","Hauptschulabschluss","weiblich","1271","0.451985973639391","0.436394182936732","0.46757776434205"
"NE: 65 Jahre und älter","2016","Realschulabschluss","maennlich","289","0.120801724262323","0.107920747192782","0.133682701331864"
"NE: 65 Jahre und älter","2016","Realschulabschluss","weiblich","466","0.18533823039283","0.172805964189354","0.197870496596307"
"NE: 65 Jahre und älter","2016","(Fach-)Abitur","maennlich","99","0.0706863898078356","0.0596104651043372","0.081762314511334"
"NE: 65 Jahre und älter","2016","(Fach-)Abitur","weiblich","115","0.10026913849075","0.0883465325308769","0.112191744450623"
"NE: 65 Jahre und älter","2016","AkademikerInnen","maennlich","654","0.211896470108342","0.198232559541212","0.225560380675472"
"NE: 65 Jahre und älter","2016","AkademikerInnen","weiblich","375","0.158805787744535","0.146249712901508","0.171361862587561"
"NE: derzeit in Ausbildung","2016","(noch) kein Abschluss","maennlich","386","0.385464952608137","0.361705778019118","0.409224127197156"
"NE: derzeit in Ausbildung","2016","(noch) kein Abschluss","weiblich","355","0.291091214082907","0.267571354534301","0.314611073631512"
"NE: derzeit in Ausbildung","2016","Hauptschulabschluss","maennlich","61","0.00810566089470222","0.00536836958550314","0.0108429522039013"
"NE: derzeit in Ausbildung","2016","Hauptschulabschluss","weiblich","36","0.00369184259518766","0.00179183161144349","0.00559185357893183"
"NE: derzeit in Ausbildung","2016","Realschulabschluss","maennlich","59","0.0146803108368594","0.00992668458459084","0.019433937089128"
"NE: derzeit in Ausbildung","2016","Realschulabschluss","weiblich","67","0.0137342925559629","0.00998060128251602","0.0174879838294098"
"NE: derzeit in Ausbildung","2016","(Fach-)Abitur","maennlich","139","0.0843714647102417","0.0723602093853175","0.0963827200351659"
"NE: derzeit in Ausbildung","2016","(Fach-)Abitur","weiblich","131","0.0545673699877192","0.0455513877976277","0.0635833521778107"
"NE: derzeit in Ausbildung","2016","AkademikerInnen","maennlich","46","0.0189729616723075","0.0144112317762186","0.0235346915683964"
"NE: derzeit in Ausbildung","2016","AkademikerInnen","weiblich","39","0.0195119636298427","0.0147603159351972","0.0242636113244882"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","(noch) kein Abschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Hauptschulabschluss","weiblich","96","0.0180385997504817","0.013869077461523","0.0222081220394405"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Realschulabschluss","weiblich","83","0.0172173604407869","0.0130219885796007","0.0214127323019731"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","(Fach-)Abitur","weiblich","84","0.0339170017506628","0.0267316640051849","0.0411023394961406"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","AkademikerInnen","weiblich","144","0.0405146532825093","0.0337413919675741","0.0472879145974445"
"NE: im Militär-/Zivildienst","2016","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","2016","(noch) kein Abschluss","maennlich","49","0.0722120697350692","0.0595765000293224","0.0848476394408161"
"NE: arbeitslos registriert","2016","(noch) kein Abschluss","weiblich","62","0.0715459174889232","0.0582015608724459","0.0848902741054005"
"NE: arbeitslos registriert","2016","Hauptschulabschluss","maennlich","255","0.0616963759564436","0.0543513113301603","0.0690414405827268"
"NE: arbeitslos registriert","2016","Hauptschulabschluss","weiblich","236","0.0419683747022284","0.0356865085511352","0.0482502408533215"
"NE: arbeitslos registriert","2016","Realschulabschluss","maennlich","99","0.0525332763799514","0.043715317822879","0.0613512349370237"
"NE: arbeitslos registriert","2016","Realschulabschluss","weiblich","195","0.0481353893884588","0.0412317472311043","0.0550390315458133"
"NE: arbeitslos registriert","2016","(Fach-)Abitur","maennlich","79","0.0524056067994958","0.0427755008909505","0.062035712708041"
"NE: arbeitslos registriert","2016","(Fach-)Abitur","weiblich","84","0.0200490246293893","0.0144851153539773","0.0256129339048012"
"NE: arbeitslos registriert","2016","AkademikerInnen","maennlich","51","0.0152576559764284","0.0111591390865702","0.0193561728662866"
"NE: arbeitslos registriert","2016","AkademikerInnen","weiblich","80","0.018685684728613","0.0140337761603063","0.0233375932969198"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","(noch) kein Abschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","(noch) kein Abschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Hauptschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Hauptschulabschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Realschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Realschulabschluss","weiblich","32","0.0112634561435154","0.00785988708870671","0.014667025198324"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","(Fach-)Abitur","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","(Fach-)Abitur","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","AkademikerInnen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","(Fach-)Abitur","weiblich","33","0.0154384149052476","0.010544526770629","0.0203323030398662"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","AkademikerInnen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","(noch) kein Abschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Hauptschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Hauptschulabschluss","weiblich","33","0.0123508198836906","0.00889073360468772","0.0158109061626934"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Realschulabschluss","weiblich","30","0.0070534700988725","0.00435434643237461","0.0097525937653704"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","(Fach-)Abitur","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","(Fach-)Abitur","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","AkademikerInnen","maennlich","34","0.0112676364711252","0.00773842809092189","0.0147968448513284"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","AkademikerInnen","weiblich","","","",""
"Erwerbstätig","2016","(noch) kein Abschluss","maennlich","282","0.28657316448265","0.26450033274621","0.308645996219091"
"Erwerbstätig","2016","(noch) kein Abschluss","weiblich","170","0.219590026414063","0.198156545586666","0.24102350724146"
"Erwerbstätig","2016","Hauptschulabschluss","maennlich","2032","0.51888643047383","0.503633473081658","0.534139387866002"
"Erwerbstätig","2016","Hauptschulabschluss","weiblich","1432","0.352216160441153","0.337251827085855","0.367180493796452"
"Erwerbstätig","2016","Realschulabschluss","maennlich","1796","0.72851154396722","0.710933816387593","0.746089271546846"
"Erwerbstätig","2016","Realschulabschluss","weiblich","2406","0.609213076801712","0.593476398856931","0.624949754746492"
"Erwerbstätig","2016","(Fach-)Abitur","maennlich","1243","0.711321952289367","0.691739326233028","0.730904578345705"
"Erwerbstätig","2016","(Fach-)Abitur","weiblich","1486","0.678413123719768","0.659872364272039","0.696953883167496"
"Erwerbstätig","2016","AkademikerInnen","maennlich","2110","0.681509181283952","0.665931391906796","0.697086970661109"
"Erwerbstätig","2016","AkademikerInnen","weiblich","2098","0.672815305496057","0.656697087861048","0.688933523131065"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","(noch) kein Abschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Hauptschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Hauptschulabschluss","weiblich","32","0.00637705432333345","0.00388327198575882","0.00887083666090807"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Realschulabschluss","weiblich","48","0.00918284374816406","0.0061064367299739","0.0122592507663542"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","(Fach-)Abitur","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","(Fach-)Abitur","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","AkademikerInnen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Realschulabschluss","weiblich","","","",""
