"pglfs","year","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Baden-Wuerttemberg","67","0.0209160177891055","0.0161192575123611","0.0257127780658498"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Bayern","52","0.0112364123503323","0.00814747778514491","0.0143253469155196"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Nordrhein-Westfalen","34","0.00747331573949186","0.00523256824500818","0.00971406323397553"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Bayern","43","0.00799191069260584","0.00538256535762421","0.0106012560275875"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Niedersachsen","32","0.0170669728429457","0.0121216119077218","0.0220123337781695"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Nordrhein-Westfalen","52","0.0101446975042201","0.00753752020605182","0.0127518748023883"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Baden-Wuerttemberg","36","0.00810464083447563","0.00509926800021496","0.0111100136687363"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Bayern","42","0.0103000819772522","0.00734124696110487","0.0132589169933995"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Thueringen","","","",""
"Erwerbstätig","2012","Schleswig-Holstein","589","0.520373828723309","0.489486935998521","0.551260721448097"
"Erwerbstätig","2012","Hamburg","255","0.534636184580813","0.488344163544318","0.580928205617308"
"Erwerbstätig","2012","Niedersachsen","1533","0.554662151903296","0.535685619756866","0.573638684049726"
"Erwerbstätig","2012","Bremen","113","0.461028371380557","0.391943990213778","0.530112752547335"
"Erwerbstätig","2012","Nordrhein-Westfalen","3330","0.571413449780584","0.558538081615603","0.584288817945565"
"Erwerbstätig","2012","Hessen","1175","0.580034109381241","0.558139260079033","0.601928958683449"
"Erwerbstätig","2012","Rheinland-Pfalz,Saarland","797","0.559451315339","0.533162808970998","0.585739821707003"
"Erwerbstätig","2012","Baden-Wuerttemberg","2137","0.598204631882407","0.581771290045149","0.614637973719664"
"Erwerbstätig","2012","Bayern","2791","0.597121291899506","0.582747641470145","0.611494942328868"
"Erwerbstätig","2012","Saarland","140","0.628562737560392","0.567304261119289","0.689821214001495"
"Erwerbstätig","2012","Berlin","589","0.531459757370534","0.501419489574184","0.561500025166884"
"Erwerbstätig","2012","Brandenburg","588","0.514646128538036","0.48531057675288","0.543981680323192"
"Erwerbstätig","2012","Mecklenburg-Vorpommern","360","0.529440418778322","0.491127948923297","0.567752888633347"
"Erwerbstätig","2012","Sachsen","1089","0.557779298590513","0.535317163878273","0.580241433302754"
"Erwerbstätig","2012","Sachsen-Anhalt","579","0.51499181012371","0.484834225262563","0.545149394984856"
"Erwerbstätig","2012","Thueringen","617","0.531235929242609","0.501772847387156","0.560699011098062"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Schleswig-Holstein","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Hamburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Niedersachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Nordrhein-Westfalen","58","0.00928213903379885","0.00678717557662453","0.0117771024909732"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Baden-Wuerttemberg","31","0.00903825297492368","0.00586598963654074","0.0122105163133066"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Bayern","48","0.00907122631069536","0.00629277454019788","0.0118496780811928"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Schleswig-Holstein","101","0.0902898580422336","0.0733379758988923","0.107241740185575"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Hamburg","42","0.0553336253769167","0.0366462650413328","0.0740209857125007"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Niedersachsen","267","0.0743183422268577","0.0648964635064454","0.08374022094727"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Nordrhein-Westfalen","676","0.0814521339549886","0.0748259693508103","0.0880782985591669"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Hessen","202","0.0753420063367929","0.0644408378331171","0.0862431748404686"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Rheinland-Pfalz,Saarland","146","0.0901077219479618","0.0757882013679587","0.104427242527965"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Baden-Wuerttemberg","313","0.0767350415634098","0.0683382285640783","0.0851318545627412"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Bayern","378","0.0780926842177124","0.0706606431405025","0.0855247252949224"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Saarland","35","0.100316718575298","0.0648097800669385","0.135823657083658"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Berlin","69","0.067953890933568","0.0536790331259671","0.082228748741169"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Brandenburg","88","0.0595849487988043","0.0459155340000764","0.0732543635975323"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Mecklenburg-Vorpommern","56","0.0929356555482564","0.0700816421589654","0.115789668937547"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Sachsen","110","0.0654570682738635","0.0540847624315333","0.0768293741161938"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Sachsen-Anhalt","79","0.0598547755906675","0.0457979807731517","0.0739115704081832"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Thueringen","79","0.0812699890111498","0.0648821564966126","0.0976578215256871"
"NE: 65 Jahre und älter","2013","Schleswig-Holstein","165","0.24371253417995","0.218318640020057","0.269106428339844"
"NE: 65 Jahre und älter","2013","Hamburg","97","0.319343512219503","0.281236297101544","0.357450727337462"
"NE: 65 Jahre und älter","2013","Niedersachsen","463","0.233387222733103","0.218192763844301","0.248581681621905"
"NE: 65 Jahre und älter","2013","Bremen","31","0.240288048482814","0.187004863241312","0.293571233724316"
"NE: 65 Jahre und älter","2013","Nordrhein-Westfalen","875","0.214127787603907","0.204190392168909","0.224065183038905"
"NE: 65 Jahre und älter","2013","Hessen","275","0.200037275228061","0.183515594000393","0.21655895645573"
"NE: 65 Jahre und älter","2013","Rheinland-Pfalz,Saarland","246","0.22913791260916","0.208120013511957","0.250155811706362"
"NE: 65 Jahre und älter","2013","Baden-Wuerttemberg","503","0.21420929563825","0.201266531445221","0.227152059831279"
"NE: 65 Jahre und älter","2013","Bayern","701","0.211345397497117","0.200037050830274","0.22265374416396"
"NE: 65 Jahre und älter","2013","Saarland","32","0.148508691837853","0.106479814448902","0.190537569226804"
"NE: 65 Jahre und älter","2013","Berlin","196","0.210012965754468","0.186909402649485","0.233116528859451"
"NE: 65 Jahre und älter","2013","Brandenburg","246","0.272750888661376","0.247032335191023","0.29846944213173"
"NE: 65 Jahre und älter","2013","Mecklenburg-Vorpommern","114","0.225719630174386","0.192812801075911","0.258626459272862"
"NE: 65 Jahre und älter","2013","Sachsen","334","0.22100251724616","0.201924323069033","0.240080711423287"
"NE: 65 Jahre und älter","2013","Sachsen-Anhalt","200","0.254793225831584","0.228972302645838","0.280614149017329"
"NE: 65 Jahre und älter","2013","Thueringen","204","0.218996698947179","0.194193500746888","0.24379989714747"
"NE: derzeit in Ausbildung","2013","Schleswig-Holstein","54","0.0422160654649205","0.0303222944678593","0.0541098364619818"
"NE: derzeit in Ausbildung","2013","Hamburg","","","",""
"NE: derzeit in Ausbildung","2013","Niedersachsen","141","0.0373517080297124","0.0305401301091062","0.0441632859503186"
"NE: derzeit in Ausbildung","2013","Bremen","","","",""
"NE: derzeit in Ausbildung","2013","Nordrhein-Westfalen","312","0.0413705661718864","0.0365463006540723","0.0461948316897004"
"NE: derzeit in Ausbildung","2013","Hessen","104","0.042610603319804","0.0342686636190219","0.0509525430205861"
"NE: derzeit in Ausbildung","2013","Rheinland-Pfalz,Saarland","59","0.0332904232490155","0.0243190246658781","0.042261821832153"
"NE: derzeit in Ausbildung","2013","Baden-Wuerttemberg","173","0.0387241582710111","0.0326376327703162","0.044810683771706"
"NE: derzeit in Ausbildung","2013","Bayern","238","0.0368680945554037","0.0316486110846842","0.0420875780261233"
"NE: derzeit in Ausbildung","2013","Saarland","","","",""
"NE: derzeit in Ausbildung","2013","Berlin","65","0.0376531167282841","0.0268558901517544","0.0484503433048137"
"NE: derzeit in Ausbildung","2013","Brandenburg","37","0.0164804316736379","0.00912856460948404","0.0238322987377918"
"NE: derzeit in Ausbildung","2013","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","2013","Sachsen","64","0.0310147383320572","0.0230437298034865","0.0389857468606278"
"NE: derzeit in Ausbildung","2013","Sachsen-Anhalt","43","0.041870449788786","0.0300016894468661","0.0537392101307059"
"NE: derzeit in Ausbildung","2013","Thueringen","43","0.034896009192645","0.0238898091578817","0.0459022092274083"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Schleswig-Holstein","33","0.0140412978207348","0.00708176786188951","0.0210008277795801"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Niedersachsen","51","0.0130547039802852","0.00897725318702711","0.0171321547735432"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Nordrhein-Westfalen","137","0.012646600597126","0.00993963145625472","0.0153535697379972"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Hessen","58","0.0142646320732468","0.00936713308737305","0.0191621310591206"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Baden-Wuerttemberg","108","0.0147858603418733","0.0109783327723277","0.018593387911419"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Bayern","107","0.0147369692675032","0.0113993293723778","0.0180746091626286"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Berlin","30","0.0131016141904524","0.00665183940461848","0.0195513889762863"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Sachsen","42","0.00898164226518232","0.00464364420212268","0.013319640328242"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Thueringen","","","",""
"NE: im Militär-/Zivildienst","2013","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","2013","Hamburg","","","",""
"NE: im Militär-/Zivildienst","2013","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","2013","Bremen","","","",""
"NE: im Militär-/Zivildienst","2013","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","2013","Hessen","","","",""
"NE: im Militär-/Zivildienst","2013","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","2013","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","2013","Bayern","","","",""
"NE: im Militär-/Zivildienst","2013","Saarland","","","",""
"NE: im Militär-/Zivildienst","2013","Berlin","","","",""
"NE: im Militär-/Zivildienst","2013","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","2013","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","2013","Sachsen","","","",""
"NE: im Militär-/Zivildienst","2013","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","2013","Thueringen","","","",""
"NE: arbeitslos registriert","2013","Schleswig-Holstein","78","0.0501415570509716","0.0372330721036964","0.0630500419982468"
"NE: arbeitslos registriert","2013","Hamburg","35","0.0332309091341536","0.0185806043923401","0.047881213875967"
"NE: arbeitslos registriert","2013","Niedersachsen","174","0.0437442557091668","0.0363973203635215","0.0510911910548122"
"NE: arbeitslos registriert","2013","Bremen","30","0.0949158027167416","0.0583636156249226","0.131467989808561"
"NE: arbeitslos registriert","2013","Nordrhein-Westfalen","407","0.0483447370656491","0.0431486727422611","0.053540801389037"
"NE: arbeitslos registriert","2013","Hessen","108","0.0349629043850404","0.0273764359872391","0.0425493727828417"
"NE: arbeitslos registriert","2013","Rheinland-Pfalz,Saarland","64","0.0300147644840216","0.0214817493669919","0.0385477796010513"
"NE: arbeitslos registriert","2013","Baden-Wuerttemberg","130","0.0242522349932832","0.019399359991122","0.0291051099954444"
"NE: arbeitslos registriert","2013","Bayern","193","0.0293022962214294","0.024630841716212","0.0339737507266469"
"NE: arbeitslos registriert","2013","Saarland","","","",""
"NE: arbeitslos registriert","2013","Berlin","106","0.0730725816970223","0.058310553936066","0.0878346094579787"
"NE: arbeitslos registriert","2013","Brandenburg","118","0.0925196571486171","0.0757872866641291","0.109252027633105"
"NE: arbeitslos registriert","2013","Mecklenburg-Vorpommern","54","0.056121492740438","0.0380049675668467","0.0742380179140293"
"NE: arbeitslos registriert","2013","Sachsen","112","0.0558992031243377","0.0453363165118451","0.0664620897368303"
"NE: arbeitslos registriert","2013","Sachsen-Anhalt","110","0.0717322046222045","0.0564413006411138","0.0870231086032952"
"NE: arbeitslos registriert","2013","Thueringen","69","0.0547322214892722","0.0410907434027278","0.0683736995758166"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Niedersachsen","36","0.0107687490223134","0.00706117171563073","0.0144763263289961"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Nordrhein-Westfalen","69","0.0127547881417025","0.0100364139819368","0.0154731623014681"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Baden-Wuerttemberg","39","0.0105931285687043","0.00736348926648911","0.0138227678709195"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Bayern","61","0.0129647591048526","0.00983141674063313","0.016098101469072"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Sachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Niedersachsen","30","0.0138267629430428","0.0096321147869145","0.0180214110991712"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Nordrhein-Westfalen","51","0.00772186514466746","0.00560136694653724","0.00984236334279768"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Baden-Wuerttemberg","37","0.0113903605829108","0.00804274488752967","0.0147379762782918"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Bayern","51","0.0137560497232174","0.0105297973284657","0.0169823021179691"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Thueringen","","","",""
"Erwerbstätig","2013","Schleswig-Holstein","631","0.522318707763102","0.492773719074019","0.551863696452186"
"Erwerbstätig","2013","Hamburg","350","0.530404263367774","0.489611817631386","0.571196709104163"
"Erwerbstätig","2013","Niedersachsen","1747","0.552434304719435","0.534572415597349","0.57029619384152"
"Erwerbstätig","2013","Bremen","135","0.442517326537841","0.38057600864135","0.504458644434331"
"Erwerbstätig","2013","Nordrhein-Westfalen","3914","0.564190049483227","0.552177882171174","0.576202216795279"
"Erwerbstätig","2013","Hessen","1415","0.591256900792668","0.570953105505305","0.61156069608003"
"Erwerbstätig","2013","Rheinland-Pfalz,Saarland","944","0.569085646355674","0.544320734909709","0.593850557801639"
"Erwerbstätig","2013","Baden-Wuerttemberg","2489","0.589811141136696","0.574294316400849","0.605327965872543"
"Erwerbstätig","2013","Bayern","3193","0.586601569659521","0.572961539916059","0.600241599402983"
"Erwerbstätig","2013","Saarland","166","0.566117181885635","0.507540989449645","0.624693374321625"
"Erwerbstätig","2013","Berlin","679","0.549435462239404","0.521213788002596","0.577657136476211"
"Erwerbstätig","2013","Brandenburg","603","0.5176570865317","0.488802099431952","0.546512073631448"
"Erwerbstätig","2013","Mecklenburg-Vorpommern","343","0.543488240193216","0.504280365029738","0.582696115356694"
"Erwerbstätig","2013","Sachsen","1095","0.581320372300335","0.558636389280009","0.60400435532066"
"Erwerbstätig","2013","Sachsen-Anhalt","605","0.521132922025692","0.491530913778295","0.550734930273089"
"Erwerbstätig","2013","Thueringen","625","0.566598353228528","0.536878586437572","0.596318120019484"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Schleswig-Holstein","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Hamburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Niedersachsen","44","0.0148029822992518","0.0104649295571569","0.0191410350413467"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Nordrhein-Westfalen","76","0.0121537824744133","0.00949941839992308","0.0148081465489035"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Hessen","33","0.0150828141860734","0.0100489099882316","0.0201167183839152"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Baden-Wuerttemberg","47","0.0160353746628779","0.0120727427103265","0.0199980066154293"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Bayern","61","0.0126849826674207","0.00958519386006461","0.0157847714747768"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Mecklenburg-Vorpommern","","","",""
