"pglfs","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","50","0.00910975669773829","0.0065146643908245","0.0117048490046521"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","Realschulabschluss","Westdeutschland, alte Bundeslaender","41","0.0192280141924166","0.0144520717155194","0.0240039566693138"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","34","0.0165847853783815","0.0104670068120634","0.0227025639446995"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2009","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","103","0.213415681936003","0.180128854480017","0.246702509391989"
"Erwerbstätig","2009","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2009","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2353","0.454732080914764","0.441131125542164","0.468333036287363"
"Erwerbstätig","2009","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","198","0.174099746688038","0.152019902449167","0.196179590926908"
"Erwerbstätig","2009","Realschulabschluss","Westdeutschland, alte Bundeslaender","2122","0.657386763846949","0.640881579079038","0.673891948614859"
"Erwerbstätig","2009","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1210","0.71037906121986","0.688644034673428","0.732114087766292"
"Erwerbstätig","2009","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1085","0.65962431698011","0.636925775299613","0.682322858660606"
"Erwerbstätig","2009","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","194","0.564577609636113","0.512781879027622","0.616373340244604"
"Erwerbstätig","2009","AkademikerInnen","Westdeutschland, alte Bundeslaender","2007","0.714423339951698","0.697811103915717","0.731035575987679"
"Erwerbstätig","2009","AkademikerInnen","Ostdeutschland, neue Bundeslaender","746","0.589433698802419","0.561704069018239","0.617163328586599"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","56","0.0114347304004768","0.00853069247170927","0.0143387683292444"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","AkademikerInnen","Westdeutschland, alte Bundeslaender","43","0.019113066016117","0.0140773228078241","0.0241488092244099"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","81","0.0943068694554219","0.0756733715921233","0.112940367318721"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","756","0.109910872918833","0.102237739577416","0.11758400626025"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","84","0.062980710508355","0.0491957377323715","0.0767656832843386"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","370","0.0693638005340852","0.0620485957670036","0.0766790053011668"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","141","0.0661703641906657","0.0558112858267407","0.0765294425545906"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","213","0.0607161423552429","0.0515030674237084","0.0699292172867775"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","215","0.0469008475321283","0.0403397656172391","0.0534619294470175"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","68","0.0482067116592872","0.0369742495856413","0.059439173732933"
"NE: 65 Jahre und älter","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","42","0.0934961194770913","0.0749345876854462","0.112057651268736"
"NE: 65 Jahre und älter","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1587","0.336323832345341","0.324733587738842","0.347914076951839"
"NE: 65 Jahre und älter","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","613","0.585065419485685","0.557106531174172","0.613024307797197"
"NE: 65 Jahre und älter","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","441","0.155728441857614","0.145288571036034","0.166168312679194"
"NE: 65 Jahre und älter","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","101","0.0594101726070331","0.0495590420339286","0.0692613031801377"
"NE: 65 Jahre und älter","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","144","0.0992508098952494","0.087715664882726","0.110785954907773"
"NE: 65 Jahre und älter","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","486","0.154242373696036","0.143034044339061","0.165450703053011"
"NE: 65 Jahre und älter","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","288","0.298511825803378","0.274515716287322","0.322507935319434"
"NE: derzeit in Ausbildung","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","384","0.409300440793199","0.377950507842011","0.440650373744387"
"NE: derzeit in Ausbildung","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","61","0.452142073792926","0.364892257724767","0.539391889861085"
"NE: derzeit in Ausbildung","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","42","0.00647549679681841","0.00450778492203384","0.00844320867160298"
"NE: derzeit in Ausbildung","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","67","0.018279080275695","0.0144221546070616","0.0221360059443283"
"NE: derzeit in Ausbildung","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","170","0.086069242973754","0.0752490569618509","0.0968894289856571"
"NE: derzeit in Ausbildung","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","91","0.211977924682723","0.176225068466655","0.247730780898791"
"NE: derzeit in Ausbildung","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","33","0.0100893291176387","0.00698801882615137","0.0131906394091261"
"NE: derzeit in Ausbildung","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","33","0.00900891085612566","0.00298465780565261","0.0150331639065987"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","222","0.0060608184049731","0.00415675585922287","0.00796488095072332"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","41","0.00863479559046921","0.00338465739021273","0.0138849337907257"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","350","0.0160549847639841","0.0124362192734841","0.019673750254484"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","111","0.011494402464523","0.00705230282490754","0.0159365021041386"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","198","0.0157143444261465","0.0109163161769582","0.0205123726753348"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","245","0.0147533297842685","0.011011934573749","0.018494724994788"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","63","0.00890163068485322","0.00397621312016658","0.0138270482495399"
"NE: im Militär-/Zivildienst","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","56","0.0540371444021112","0.0396221186065568","0.0684521701976655"
"NE: arbeitslos registriert","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","453","0.0590326266931926","0.0532507476059348","0.0648145057804504"
"NE: arbeitslos registriert","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","150","0.0942129735999448","0.0776363424921455","0.110789604707744"
"NE: arbeitslos registriert","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","206","0.0479172000422411","0.0417675110550449","0.0540668890294373"
"NE: arbeitslos registriert","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","218","0.0865025646396737","0.0747880664997886","0.0982170627795588"
"NE: arbeitslos registriert","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","93","0.0257069517594969","0.0196014103382618","0.0318124931807319"
"NE: arbeitslos registriert","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","83","0.0239911439352108","0.0192425128602484","0.0287397750101732"
"NE: arbeitslos registriert","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","38","0.0325394155710255","0.0232353791376133","0.0418434520044378"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","57","0.0510080169212265","0.0369804393726438","0.0650355944698092"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","61","0.0102885567451216","0.00781303244800797","0.0127640810422352"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","48","0.0104853426528325","0.0075526097891301","0.0134180755165348"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","44","0.014968828137695","0.0102842231451026","0.0196534331302874"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","33","0.0101619147989523","0.00704958273169585","0.0132742468662088"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","37","0.00358460996091037","0.00211846525735325","0.00505075466446749"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","36","0.00739033926260201","0.00492434811637781","0.00985633040882621"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","33","0.0132627390424895","0.00884935759395579","0.0176761204910231"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","41","0.0458234099726274","0.0324915646111257","0.0591552553341292"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","78","0.013456695327721","0.0106301044344816","0.0162832862209605"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","38","0.00904356696006926","0.00631793485434973","0.0117691990657888"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","33","0.0139789196739731","0.00944958936624765","0.0185082499816986"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","34","0.00946496953619898","0.00646020390828608","0.0124697351641119"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","195","0.197079825694902","0.171717477732627","0.222442173657176"
"Erwerbstätig","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3088","0.447527789690362","0.435329445260504","0.459726134120219"
"Erwerbstätig","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","263","0.199857214413286","0.177165279402818","0.222549149423754"
"Erwerbstätig","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","3036","0.658463229988301","0.644809397395174","0.672117062581428"
"Erwerbstätig","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1537","0.730912170966445","0.712430758742236","0.749393583190654"
"Erwerbstätig","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1625","0.650390586871164","0.631994189966311","0.668786983776017"
"Erwerbstätig","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","284","0.53887580731477","0.495269478061321","0.582482136568218"
"Erwerbstätig","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","2798","0.709666418710331","0.695580284046279","0.723752553374383"
"Erwerbstätig","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","886","0.577091210301341","0.55118550185095","0.602996918751731"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","36","0.0331281851307021","0.0217174017954582","0.0445389684659461"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","58","0.00730869279012856","0.00521909532903715","0.00939829025121998"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","42","0.00727401366257652","0.00482736376984027","0.00972066355531277"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","40","0.0155780565655056","0.0117351187761427","0.0194209943548685"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","81","0.0856417529903372","0.0695451975982237","0.101738308382451"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","958","0.113201285348294","0.106088768016979","0.120313802679608"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","117","0.0802923213920111","0.0661533177400598","0.0944313250439624"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","483","0.0756473629790045","0.0686236802117529","0.0826710457462561"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","182","0.0716018162219129","0.0615770346444786","0.0816265977993471"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","274","0.0698881970839098","0.0608913569580355","0.078885037209784"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","255","0.0519818562756835","0.045606821391313","0.0583568911600541"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","75","0.050280396236873","0.0394608103218358","0.0610999821519101"
"NE: 65 Jahre und älter","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","66","0.11315661362472","0.0949346398186226","0.131378587430818"
"NE: 65 Jahre und älter","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2123","0.355285325045507","0.344541534234857","0.366029115856158"
"NE: 65 Jahre und älter","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","714","0.56542185365366","0.53963032223735","0.59121338506997"
"NE: 65 Jahre und älter","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","574","0.160046573316174","0.150307896760852","0.169785249871495"
"NE: 65 Jahre und älter","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","146","0.0663198137862184","0.0566444683627836","0.0759951592096532"
"NE: 65 Jahre und älter","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","193","0.0898666796566401","0.0797747930529962","0.099958566260284"
"NE: 65 Jahre und älter","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","602","0.150940007673812","0.140659377855301","0.161220637492323"
"NE: 65 Jahre und älter","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","346","0.297582900356058","0.274946096037055","0.320219704675061"
"NE: derzeit in Ausbildung","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","511","0.372295826207702","0.34448886230832","0.400102790107083"
"NE: derzeit in Ausbildung","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","87","0.486853157594878","0.410355877654185","0.563350437535572"
"NE: derzeit in Ausbildung","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","61","0.00571652510852642","0.00402411231541603","0.00740893790163681"
"NE: derzeit in Ausbildung","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","78","0.0140864054357535","0.0109562300749731","0.017216580796534"
"NE: derzeit in Ausbildung","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","212","0.0763384724190944","0.0669682766022429","0.0857086682359458"
"NE: derzeit in Ausbildung","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","86","0.158321218282535","0.128432070587355","0.188210365977715"
"NE: derzeit in Ausbildung","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
