"pglfs","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"NE: arbeitslos registriert","2015","Sachsen","weiblich","61","0.055845208282602","0.0402236769892144","0.0714667395759896"
"NE: arbeitslos registriert","2015","Sachsen-Anhalt","maennlich","38","0.0968950714054201","0.0683310445476936","0.125459098263147"
"NE: arbeitslos registriert","2015","Sachsen-Anhalt","weiblich","42","0.0546017213873004","0.0347465029467512","0.0744569398278496"
"NE: arbeitslos registriert","2015","Thueringen","maennlich","","","",""
"NE: arbeitslos registriert","2015","Thueringen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Schleswig-Holstein","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Schleswig-Holstein","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Hamburg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Hamburg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Niedersachsen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Niedersachsen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Bremen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Bremen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Nordrhein-Westfalen","weiblich","32","0.00898935825867978","0.00567269340214387","0.0123060231152157"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Hessen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Hessen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Bayern","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Bayern","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Saarland","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Saarland","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Berlin","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Berlin","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Brandenburg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Brandenburg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Sachsen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Sachsen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Sachsen-Anhalt","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Sachsen-Anhalt","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Thueringen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Thueringen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Schleswig-Holstein","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Hamburg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Hamburg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Niedersachsen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Niedersachsen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Bremen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Bremen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Hessen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Hessen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Bayern","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Bayern","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Saarland","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Saarland","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Berlin","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Berlin","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Brandenburg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Brandenburg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Sachsen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Sachsen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Sachsen-Anhalt","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Sachsen-Anhalt","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Thueringen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Thueringen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Schleswig-Holstein","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Schleswig-Holstein","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Hamburg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Hamburg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Niedersachsen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Niedersachsen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Bremen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Bremen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Hessen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Hessen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Bayern","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Bayern","weiblich","34","0.0153739863405277","0.0104841400905252","0.0202638325905303"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Saarland","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Saarland","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Berlin","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Berlin","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Brandenburg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Brandenburg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Sachsen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Sachsen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Sachsen-Anhalt","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Sachsen-Anhalt","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Thueringen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Thueringen","weiblich","","","",""
"Erwerbstätig","2015","Schleswig-Holstein","maennlich","262","0.609798035904956","0.562979503100096","0.656616568709817"
"Erwerbstätig","2015","Schleswig-Holstein","weiblich","283","0.551743973694884","0.508196687485765","0.595291259904003"
"Erwerbstätig","2015","Hamburg","maennlich","143","0.614218198945434","0.549748114086763","0.678688283804105"
"Erwerbstätig","2015","Hamburg","weiblich","140","0.449684892800612","0.388386696321894","0.51098308927933"
"Erwerbstätig","2015","Niedersachsen","maennlich","776","0.604979454315405","0.577803007021459","0.63215590160935"
"Erwerbstätig","2015","Niedersachsen","weiblich","797","0.54487480282263","0.519127395153274","0.570622210491986"
"Erwerbstätig","2015","Bremen","maennlich","44","0.436769006840941","0.331943240882587","0.541594772799296"
"Erwerbstätig","2015","Bremen","weiblich","56","0.379265084246633","0.287330118014942","0.471200050478324"
"Erwerbstätig","2015","Nordrhein-Westfalen","maennlich","1655","0.592406114728166","0.573644017699826","0.611168211756505"
"Erwerbstätig","2015","Nordrhein-Westfalen","weiblich","1695","0.535548306565345","0.518022916778449","0.553073696352241"
"Erwerbstätig","2015","Hessen","maennlich","617","0.648895286798411","0.617606770369878","0.680183803226944"
"Erwerbstätig","2015","Hessen","weiblich","609","0.549704698124896","0.519379667096074","0.580029729153718"
"Erwerbstätig","2015","Rheinland-Pfalz,Saarland","maennlich","441","0.650434008860014","0.613692062556262","0.687175955163765"
"Erwerbstätig","2015","Rheinland-Pfalz,Saarland","weiblich","378","0.477738643889638","0.442037814715441","0.513439473063836"
"Erwerbstätig","2015","Baden-Wuerttemberg","maennlich","1093","0.685214472553268","0.661912565460532","0.708516379646004"
"Erwerbstätig","2015","Baden-Wuerttemberg","weiblich","1030","0.50939263575732","0.486116568966004","0.532668702548636"
"Erwerbstätig","2015","Bayern","maennlich","1443","0.668252726783014","0.648013454314318","0.688491999251709"
"Erwerbstätig","2015","Bayern","weiblich","1488","0.5636651033348","0.54395509291703","0.583375113752569"
"Erwerbstätig","2015","Saarland","maennlich","68","0.564799186995367","0.475345351221891","0.654253022768844"
"Erwerbstätig","2015","Saarland","weiblich","76","0.558036070324824","0.475476915189598","0.64059522546005"
"Erwerbstätig","2015","Berlin","maennlich","279","0.583281169295242","0.538276438403359","0.628285900187125"
"Erwerbstätig","2015","Berlin","weiblich","309","0.552655583791155","0.511139098182362","0.594172069399947"
"Erwerbstätig","2015","Brandenburg","maennlich","254","0.573149739942514","0.528337465246385","0.617962014638642"
"Erwerbstätig","2015","Brandenburg","weiblich","289","0.470890386277077","0.429877088041343","0.511903684512811"
"Erwerbstätig","2015","Mecklenburg-Vorpommern","maennlich","139","0.579194197893849","0.518119097259425","0.640269298528274"
"Erwerbstätig","2015","Mecklenburg-Vorpommern","weiblich","164","0.550275753125227","0.495513438013125","0.605038068237329"
"Erwerbstätig","2015","Sachsen","maennlich","465","0.662123497098017","0.62829547404749","0.695951520148544"
"Erwerbstätig","2015","Sachsen","weiblich","460","0.548151619510413","0.514294051413172","0.582009187607654"
"Erwerbstätig","2015","Sachsen-Anhalt","maennlich","234","0.566930096111232","0.519084359949592","0.614775832272872"
"Erwerbstätig","2015","Sachsen-Anhalt","weiblich","251","0.43019179486602","0.386924523323341","0.473459066408699"
"Erwerbstätig","2015","Thueringen","maennlich","277","0.564446504378868","0.519184917739444","0.609708091018291"
"Erwerbstätig","2015","Thueringen","weiblich","294","0.550014544567911","0.507898068946209","0.592131020189613"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Schleswig-Holstein","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Schleswig-Holstein","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Hamburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Hamburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Niedersachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Niedersachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Bremen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Bremen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Nordrhein-Westfalen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Nordrhein-Westfalen","weiblich","38","0.013422538064896","0.00937881874911732","0.0174662573806747"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Hessen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Hessen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Baden-Wuerttemberg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Baden-Wuerttemberg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Bayern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Bayern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Berlin","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Berlin","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Brandenburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Brandenburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Sachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Sachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Sachsen-Anhalt","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Sachsen-Anhalt","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Thueringen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Thueringen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Schleswig-Holstein","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Hamburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Hamburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Niedersachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Niedersachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Bremen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Bremen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Hessen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Hessen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Bayern","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Bayern","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Saarland","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Saarland","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Berlin","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Berlin","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Brandenburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Brandenburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Sachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Sachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Sachsen-Anhalt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Sachsen-Anhalt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Thueringen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Thueringen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Schleswig-Holstein","maennlich","134","0.0571095126362757","0.0376095627485748","0.0766094625239767"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Schleswig-Holstein","weiblich","108","0.0924284589916522","0.0677939380451882","0.117062979938116"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Hamburg","maennlich","57","0.0527467705522411","0.0253651534501511","0.0801283876543312"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Hamburg","weiblich","53","0.0484344155066231","0.0234222514813417","0.0734465795319044"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Niedersachsen","maennlich","235","0.0546219422275932","0.0426064642165315","0.0666374202386549"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Niedersachsen","weiblich","253","0.0840785896235758","0.0699357759877748","0.0982214032593769"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Bremen","maennlich","36","0.124496978355993","0.0651794781531364","0.18381447855885"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Bremen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Nordrhein-Westfalen","maennlich","516","0.0669789811038711","0.0579272996276737","0.0760306625800685"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Nordrhein-Westfalen","weiblich","621","0.0939480455237151","0.0837546202128709","0.104141470834559"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Hessen","maennlich","187","0.05487584741876","0.040499630243567","0.0692520645939529"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Hessen","weiblich","221","0.106850089876011","0.0881912975599074","0.125508882192114"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Rheinland-Pfalz,Saarland","maennlich","102","0.0364320370050597","0.0224520602641925","0.050412013745927"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Rheinland-Pfalz,Saarland","weiblich","138","0.128871826878274","0.104860436180262","0.152883217576286"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Baden-Wuerttemberg","maennlich","347","0.0529752416618758","0.0424267275802277","0.0635237557435239"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Baden-Wuerttemberg","weiblich","377","0.088914344821833","0.075969177748805","0.101859511894861"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Bayern","maennlich","399","0.0480148461307177","0.0392294722398138","0.0568002200216216"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Bayern","weiblich","407","0.0715471878237947","0.0612550428921737","0.0818393327554158"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Saarland","maennlich","92","0.101042393908557","0.0601825816190102","0.141902206198104"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Saarland","weiblich","56","0.127613052852682","0.0781784334011087","0.177047672304255"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Berlin","maennlich","163","0.0730136695000939","0.0521272635867153","0.0939000754134725"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Berlin","weiblich","151","0.0763247982552786","0.0556242414906921","0.097025355019865"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Brandenburg","maennlich","161","0.0969684482035702","0.0731914900556029","0.120745406351537"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Brandenburg","weiblich","122","0.106054494789487","0.0814785910536129","0.130630398525361"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Mecklenburg-Vorpommern","maennlich","57","0.0692256952376628","0.0403083718847286","0.0981430185905969"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Mecklenburg-Vorpommern","weiblich","58","0.0735328913504853","0.0454991024576265","0.101566680243344"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Sachsen","maennlich","114","0.0607014748426572","0.0442979443473095","0.0771050053380049"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Sachsen","weiblich","116","0.0553905815016264","0.0401559047784827","0.0706252582247701"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Sachsen-Anhalt","maennlich","67","0.062989149468655","0.0402113085948959","0.0857669903424141"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Sachsen-Anhalt","weiblich","83","0.0965131588507985","0.0712055316999297","0.121820786001667"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Thueringen","maennlich","97","0.0928666930321394","0.0671151221413502","0.118618263922929"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Thueringen","weiblich","65","0.0548948332942915","0.0355939580324454","0.0741957085561376"
"NE: 65 Jahre und älter","2016","Schleswig-Holstein","maennlich","72","0.23245082905618","0.196955819750189","0.267945838362172"
"NE: 65 Jahre und älter","2016","Schleswig-Holstein","weiblich","75","0.263285753636858","0.225826075228425","0.300745432045291"
"NE: 65 Jahre und älter","2016","Hamburg","maennlich","38","0.256323378880464","0.202840560835096","0.309806196925831"
"NE: 65 Jahre und älter","2016","Hamburg","weiblich","49","0.339273597067438","0.284111504109772","0.394435690025104"
"NE: 65 Jahre und älter","2016","Niedersachsen","maennlich","200","0.202100202833802","0.180867158004088","0.223333247663516"
"NE: 65 Jahre und älter","2016","Niedersachsen","weiblich","231","0.254471238808618","0.232273151395708","0.276669326221527"
"NE: 65 Jahre und älter","2016","Bremen","maennlich","","","",""
"NE: 65 Jahre und älter","2016","Bremen","weiblich","","","",""
"NE: 65 Jahre und älter","2016","Nordrhein-Westfalen","maennlich","400","0.189012983299501","0.174836547676132","0.203189418922869"
"NE: 65 Jahre und älter","2016","Nordrhein-Westfalen","weiblich","412","0.233009240740969","0.218239211411182","0.247779270070755"
"NE: 65 Jahre und älter","2016","Hessen","maennlich","114","0.155672740080684","0.132786667838806","0.178558812322563"
"NE: 65 Jahre und älter","2016","Hessen","weiblich","123","0.20117546913357","0.176962552132713","0.225388386134428"
"NE: 65 Jahre und älter","2016","Rheinland-Pfalz,Saarland","maennlich","104","0.2163307363428","0.185608765919144","0.247052706766456"
"NE: 65 Jahre und älter","2016","Rheinland-Pfalz,Saarland","weiblich","127","0.259832253254964","0.22840482091204","0.291259685597887"
"NE: 65 Jahre und älter","2016","Baden-Wuerttemberg","maennlich","205","0.185918628859859","0.167596771004455","0.204240486715262"
"NE: 65 Jahre und älter","2016","Baden-Wuerttemberg","weiblich","255","0.253769174018768","0.233976787440509","0.273561560597027"
