"pglfs","year","migback","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","kein Migrationshintergrund","129","0.00698015782341899","0.00577624988868575","0.00818406575815223"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","kein Migrationshintergrund","247","0.0136275202197332","0.011950993098751","0.0153040473407153"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2004","kein Migrationshintergrund","10406","0.521373537405352","0.514149923290263","0.528597151520441"
"Erwerbstätig","2004","direkter Migrationshintergrund","1311","0.499149485991968","0.479750584753392","0.518548387230545"
"Erwerbstätig","2004","indirekter Migrationshintergrund","469","0.563487809759721","0.529354522574897","0.597621096944546"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","kein Migrationshintergrund","180","0.01258431021554","0.010972379347149","0.014196241083931"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","kein Migrationshintergrund","1738","0.0939629730900659","0.0896514621962869","0.098274483983845"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","direkter Migrationshintergrund","403","0.148563168664099","0.134286503997813","0.162839833330385"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","indirekter Migrationshintergrund","53","0.0657732060569349","0.0489698659587445","0.0825765461551253"
"NE: 65 Jahre und älter","2005","kein Migrationshintergrund","3236","0.22350202904387","0.21734616474796","0.229657893339781"
"NE: 65 Jahre und älter","2005","direkter Migrationshintergrund","354","0.153683250650301","0.13920637971794","0.168160121582662"
"NE: 65 Jahre und älter","2005","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2005","kein Migrationshintergrund","717","0.0327321631859309","0.0301028709012939","0.035361455470568"
"NE: derzeit in Ausbildung","2005","direkter Migrationshintergrund","78","0.0327037228757666","0.0255641320857277","0.0398433136658055"
"NE: derzeit in Ausbildung","2005","indirekter Migrationshintergrund","142","0.171786484535237","0.146217669284226","0.197355299786248"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","kein Migrationshintergrund","260","0.0135740793187472","0.0118641995691796","0.0152839590683148"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","direkter Migrationshintergrund","44","0.0201071936459289","0.0144726340017494","0.0257417532901084"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","indirekter Migrationshintergrund","34","0.0336505700912259","0.0214267130319154","0.0458744271505363"
"NE: im Militär-/Zivildienst","2005","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2005","kein Migrationshintergrund","877","0.054010884630678","0.050670766286399","0.057351002974957"
"NE: arbeitslos registriert","2005","direkter Migrationshintergrund","206","0.101964290206954","0.0898173800612572","0.114111200352651"
"NE: arbeitslos registriert","2005","indirekter Migrationshintergrund","62","0.0808712509043986","0.0623900491595731","0.0993524526492241"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","kein Migrationshintergrund","310","0.0186325230040538","0.0166343651091732","0.0206306808989345"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","kein Migrationshintergrund","160","0.00837533063071108","0.00702868669029786","0.0097219745711243"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","kein Migrationshintergrund","252","0.0144943804668122","0.0127283120632194","0.016260448870405"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2005","kein Migrationshintergrund","9836","0.529189412046003","0.52181365125497","0.536565172837035"
"Erwerbstätig","2005","direkter Migrationshintergrund","1215","0.503001412122506","0.482930960500555","0.523071863744457"
"Erwerbstätig","2005","indirekter Migrationshintergrund","474","0.559964683819707","0.526315925897663","0.593613441741751"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","kein Migrationshintergrund","197","0.0111812877433495","0.00962753327790625","0.0127350422087927"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","kein Migrationshintergrund","1887","0.0921098264955504","0.088010651090796","0.0962090019003047"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","direkter Migrationshintergrund","387","0.155511669182812","0.141010224011383","0.170013114354242"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","indirekter Migrationshintergrund","69","0.0871746699000724","0.0683541467885266","0.105995193011618"
"NE: 65 Jahre und älter","2006","kein Migrationshintergrund","3847","0.233040932609059","0.227048142595728","0.239033722622389"
"NE: 65 Jahre und älter","2006","direkter Migrationshintergrund","368","0.152679603375601","0.138286736482816","0.167072470268387"
"NE: 65 Jahre und älter","2006","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2006","kein Migrationshintergrund","725","0.0298938493530791","0.0274799041226764","0.0323077945834819"
"NE: derzeit in Ausbildung","2006","direkter Migrationshintergrund","67","0.03031712323128","0.02345605363179","0.03717819283077"
"NE: derzeit in Ausbildung","2006","indirekter Migrationshintergrund","138","0.146065442891026","0.122502543570783","0.169628342211268"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","kein Migrationshintergrund","307","0.0160061360208049","0.0142271755044282","0.0177850965371816"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","direkter Migrationshintergrund","50","0.0255217184931728","0.019211069770033","0.0318323672163125"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2006","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2006","kein Migrationshintergrund","956","0.0540804955795706","0.0508744161031881","0.057286575055953"
"NE: arbeitslos registriert","2006","direkter Migrationshintergrund","210","0.100825965022939","0.0887772414842785","0.112874688561599"
"NE: arbeitslos registriert","2006","indirekter Migrationshintergrund","79","0.0953595186306319","0.0757637308635132","0.11495530639775"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","kein Migrationshintergrund","279","0.0138817950306604","0.0122233000387507","0.01554029002257"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","kein Migrationshintergrund","155","0.00811861203751704","0.0068465812375779","0.00939064283745618"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","kein Migrationshintergrund","219","0.0125097889537154","0.0109342895125331","0.0140852883948977"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2006","kein Migrationshintergrund","10489","0.526153098358673","0.519075238635042","0.533230958082305"
"Erwerbstätig","2006","direkter Migrationshintergrund","1239","0.500081168327678","0.480073201178999","0.520089135476356"
"Erwerbstätig","2006","indirekter Migrationshintergrund","491","0.572931212911146","0.539929016060468","0.605933409761823"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","kein Migrationshintergrund","246","0.0138681819068285","0.0122104888705382","0.0155258749431188"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","kein Migrationshintergrund","1586","0.0830915610197646","0.0790560046978994","0.0871271173416298"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","direkter Migrationshintergrund","331","0.148908562093521","0.133857129811766","0.163959994375276"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","indirekter Migrationshintergrund","62","0.0667665673555985","0.0499361686162242","0.0835969660949729"
"NE: 65 Jahre und älter","2007","kein Migrationshintergrund","3734","0.233390953991661","0.227206648305314","0.239575259678008"
"NE: 65 Jahre und älter","2007","direkter Migrationshintergrund","369","0.166763201867394","0.151002911433974","0.182523492300814"
"NE: 65 Jahre und älter","2007","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2007","kein Migrationshintergrund","731","0.0340345036034695","0.0313835478058748","0.0366854594010642"
"NE: derzeit in Ausbildung","2007","direkter Migrationshintergrund","60","0.0354763307092326","0.0276554497523744","0.0432972116660908"
"NE: derzeit in Ausbildung","2007","indirekter Migrationshintergrund","131","0.110064191873419","0.0889622655680464","0.131166118178791"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","kein Migrationshintergrund","247","0.013135952128548","0.0114713079694065","0.0148005962876895"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","direkter Migrationshintergrund","42","0.0219636776538095","0.0157669857206254","0.0281603695869936"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","indirekter Migrationshintergrund","31","0.0443042788371749","0.030430256377829","0.0581783012965208"
"NE: im Militär-/Zivildienst","2007","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2007","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2007","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2007","kein Migrationshintergrund","758","0.0457521328777065","0.042697224142484","0.0488070416129289"
"NE: arbeitslos registriert","2007","direkter Migrationshintergrund","170","0.0882897549692461","0.0762943902684555","0.100285119670037"
"NE: arbeitslos registriert","2007","indirekter Migrationshintergrund","41","0.078670815890861","0.060518419034635","0.096823212747087"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","kein Migrationshintergrund","279","0.014345213136952","0.0126067003502216","0.0160837259236824"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","kein Migrationshintergrund","139","0.00664744696834029","0.00545937946841059","0.00783551446826998"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","kein Migrationshintergrund","215","0.0121105724416594","0.0105113883029218","0.0137097565803971"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2007","kein Migrationshintergrund","10042","0.543653014479904","0.536370682685244","0.550935346274564"
"Erwerbstätig","2007","direkter Migrationshintergrund","1092","0.493338017143806","0.472200141700339","0.514475892587273"
"Erwerbstätig","2007","indirekter Migrationshintergrund","510","0.603905601427966","0.570929173070287","0.636882029785644"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","kein Migrationshintergrund","232","0.0130974428439156","0.0114352080756932","0.0147596776121379"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","kein Migrationshintergrund","1451","0.0793799204769553","0.0753085725302799","0.0834512684236308"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","direkter Migrationshintergrund","283","0.153766860620282","0.137631678753623","0.169902042486941"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","indirekter Migrationshintergrund","50","0.0638629992704029","0.0472287423181587","0.0804972562226472"
"NE: 65 Jahre und älter","2008","kein Migrationshintergrund","3685","0.235433147648833","0.229043392660594","0.241822902637072"
"NE: 65 Jahre und älter","2008","direkter Migrationshintergrund","354","0.171739315642832","0.154869285285685","0.188609345999979"
"NE: 65 Jahre und älter","2008","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2008","kein Migrationshintergrund","596","0.031356060161855","0.0287313249598259","0.0339807953638841"
"NE: derzeit in Ausbildung","2008","direkter Migrationshintergrund","46","0.0311342659358029","0.023365561653656","0.0389029702179497"
"NE: derzeit in Ausbildung","2008","indirekter Migrationshintergrund","124","0.123372341763294","0.100999274238781","0.145745409287807"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","kein Migrationshintergrund","206","0.0117713760477228","0.0101470058983746","0.013395746197071"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","indirekter Migrationshintergrund","33","0.034235594125118","0.0218651988538247","0.0466059893964114"
"NE: im Militär-/Zivildienst","2008","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2008","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2008","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2008","kein Migrationshintergrund","656","0.0406069546662323","0.0376343225759491","0.0435795867565154"
"NE: arbeitslos registriert","2008","direkter Migrationshintergrund","134","0.0779720151523821","0.0659787093521862","0.0899653209525779"
"NE: arbeitslos registriert","2008","indirekter Migrationshintergrund","47","0.0660466124291205","0.0491501059448533","0.0829431189133878"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","kein Migrationshintergrund","269","0.014581674668555","0.0127763442992016","0.0163870050379084"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","kein Migrationshintergrund","138","0.0096354507464793","0.00816423545759038","0.0111066660353682"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2008","kein Migrationshintergrund","210","0.012573798416657","0.0108956582254332","0.0142519386078807"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2008","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2008","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2008","kein Migrationshintergrund","9540","0.553463797429119","0.545976663270014","0.560950931588223"
"Erwerbstätig","2008","direkter Migrationshintergrund","1018","0.521303608365031","0.498958991153701","0.543648225576362"
"Erwerbstätig","2008","indirekter Migrationshintergrund","513","0.635798135670373","0.603061069804615","0.668535201536132"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2008","kein Migrationshintergrund","179","0.0108131543573953","0.00925554683469514","0.0123707618800955"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2008","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2008","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2008","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2008","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2008","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2009","kein Migrationshintergrund","1288","0.0774298731491271","0.0732794328528683","0.0815803134453858"
"Nicht erwerbstätig (NE): keine weitere Angabe","2009","direkter Migrationshintergrund","219","0.128093232403865","0.112093629619807","0.144092835187924"
"Nicht erwerbstätig (NE): keine weitere Angabe","2009","indirekter Migrationshintergrund","46","0.0584669662254628","0.0417532427752954","0.0751806896756302"
"NE: 65 Jahre und älter","2009","kein Migrationshintergrund","3564","0.238634959550656","0.232015787001045","0.245254132100267"
"NE: 65 Jahre und älter","2009","direkter Migrationshintergrund","321","0.168029066990601","0.150128888212517","0.185929245768685"
"NE: 65 Jahre und älter","2009","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2009","kein Migrationshintergrund","562","0.0321371140874793","0.0293983756398735","0.0348758525350852"
"NE: derzeit in Ausbildung","2009","direkter Migrationshintergrund","40","0.0267115364597813","0.0189921762582807","0.0344308966612819"
"NE: derzeit in Ausbildung","2009","indirekter Migrationshintergrund","111","0.121801085795735","0.0985028959880255","0.145099275603444"
"NE: Mutterschutz/Elternzeit (seit 1991)","2009","kein Migrationshintergrund","188","0.0115735458968968","0.00991263779959153","0.0132344539942021"
"NE: Mutterschutz/Elternzeit (seit 1991)","2009","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2009","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2009","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2009","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2009","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2009","kein Migrationshintergrund","613","0.0416474208846853","0.038545027133166","0.0447498146362045"
"NE: arbeitslos registriert","2009","direkter Migrationshintergrund","129","0.0910052509758868","0.0772355345348029","0.104774967416971"
"NE: arbeitslos registriert","2009","indirekter Migrationshintergrund","50","0.0674537439177775","0.0495872896330019","0.0853201982025532"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2009","kein Migrationshintergrund","226","0.0135855636167311","0.011787898698518","0.0153832285349442"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2009","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2009","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2009","kein Migrationshintergrund","174","0.0102370600668319","0.00867393609626102","0.0118001840374027"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2009","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2009","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","kein Migrationshintergrund","182","0.0119645387484284","0.010276142224394","0.0136529352724627"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2009","kein Migrationshintergrund","8949","0.551770237779779","0.544047528543846","0.559492947015713"
"Erwerbstätig","2009","direkter Migrationshintergrund","882","0.532759908821569","0.508873717759525","0.556646099883613"
"Erwerbstätig","2009","indirekter Migrationshintergrund","464","0.656050726240504","0.622211840035256","0.689889612445752"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","kein Migrationshintergrund","179","0.0108265806314847","0.00921955768038203","0.0124336035825873"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","kein Migrationshintergrund","1446","0.0681512769742937","0.0646831762535952","0.0716193776949922"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","direkter Migrationshintergrund","437","0.133132617099075","0.120812895936118","0.145452338262033"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","indirekter Migrationshintergrund","93","0.074860962261277","0.0601419009684806","0.0895800235540734"
"NE: 65 Jahre und älter","2010","kein Migrationshintergrund","3431","0.241229040361796","0.235341252679015","0.247116828044577"
"NE: 65 Jahre und älter","2010","direkter Migrationshintergrund","299","0.156154169011015","0.142990084586958","0.169318253435072"
"NE: 65 Jahre und älter","2010","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2010","kein Migrationshintergrund","708","0.034952975133626","0.0324254335594984","0.0374805167077535"
"NE: derzeit in Ausbildung","2010","direkter Migrationshintergrund","73","0.0291908644929432","0.0230860465329253","0.0352956824529611"
"NE: derzeit in Ausbildung","2010","indirekter Migrationshintergrund","165","0.151415843841536","0.13136733725117","0.171464350431902"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","kein Migrationshintergrund","966","0.00923712751487883","0.00792058367010884","0.0105536713596488"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","direkter Migrationshintergrund","244","0.0207114507602108","0.0155467767901547","0.025876124730267"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","indirekter Migrationshintergrund","113","0.0214429810764849","0.013341124385021","0.0295448377679487"
"NE: im Militär-/Zivildienst","2010","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2010","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2010","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2010","kein Migrationshintergrund","988","0.0412358860727182","0.0384995114988489","0.0439722606465875"
"NE: arbeitslos registriert","2010","direkter Migrationshintergrund","292","0.100618111885185","0.089708922958588","0.111527300811781"
"NE: arbeitslos registriert","2010","indirekter Migrationshintergrund","92","0.0860413974689641","0.070357070122779","0.101725724815149"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","kein Migrationshintergrund","264","0.0141665125572356","0.0125401579123015","0.0157928672021697"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","kein Migrationshintergrund","186","0.0079713928452396","0.00674759072861748","0.00919519496186172"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","kein Migrationshintergrund","238","0.012538263527694","0.0110069615956974","0.0140695654596906"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2010","kein Migrationshintergrund","11856","0.5610014429032","0.554171838770249","0.56783104703615"
"Erwerbstätig","2010","direkter Migrationshintergrund","1470","0.512927438578074","0.494801224248931","0.531053652907217"
"Erwerbstätig","2010","indirekter Migrationshintergrund","676","0.616373588035679","0.58917632710543","0.643570848965928"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","kein Migrationshintergrund","193","0.0092152742737333","0.00790027419183029","0.0105302743556363"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","direkter Migrationshintergrund","34","0.0175983552026471","0.0128300626561276","0.0223666477491667"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","kein Migrationshintergrund","1936","0.0743029213113191","0.0710072026517687","0.0775986399708695"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","direkter Migrationshintergrund","473","0.132290298162672","0.120695521346614","0.14388507497873"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","indirekter Migrationshintergrund","99","0.0615999364682403","0.0490549923660705","0.0741448805704101"
"NE: 65 Jahre und älter","2011","kein Migrationshintergrund","4416","0.243139817166243","0.237749074361843","0.248530559970643"
"NE: 65 Jahre und älter","2011","direkter Migrationshintergrund","403","0.164443665727052","0.151758165079881","0.177129166374223"
"NE: 65 Jahre und älter","2011","indirekter Migrationshintergrund","","","",""
