"pglfs","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","57","0.0130733107904526","0.0101967740889906","0.0159498474919147"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1086","0.0671278397314076","0.0631804048482127","0.0710752746146025"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","352","0.063265406241773","0.056669656733769","0.069861155749777"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","547","0.107495891702364","0.0987597326240676","0.11623205078066"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","141","0.0689806333797015","0.0573218637030905","0.0806394030563125"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","3014","0.253480282160316","0.246618367614864","0.260342196705767"
"NE: 65 Jahre und älter","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1120","0.239745769052691","0.228178585629244","0.251312952476139"
"NE: 65 Jahre und älter","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","361","0.137256560873351","0.127550860557076","0.146962261189626"
"NE: 65 Jahre und älter","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","49","0.212367985385562","0.169703457703898","0.255032513067225"
"NE: 65 Jahre und älter","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","640","0.0331703972995538","0.0303454985977795","0.0359952960013281"
"NE: derzeit in Ausbildung","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","161","0.0233805518391152","0.0192864109228152","0.0274746927554152"
"NE: derzeit in Ausbildung","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","151","0.0294050209156842","0.0246401706802437","0.0341698711511247"
"NE: derzeit in Ausbildung","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","30","0.0797972845766677","0.0515291890628146","0.108065380090521"
"NE: derzeit in Ausbildung","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","243","0.136032133892618","0.120260404147434","0.151803863637803"
"NE: derzeit in Ausbildung","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","242","0.0107629309550315","0.00913525465150504","0.0123906072585579"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","104","0.0141819103106426","0.0109783088539169","0.0173855117673682"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","156","0.0265714938481543","0.022035426396502","0.0311075612998065"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","64","0.023837461734025","0.016819663961962","0.0308552595060879"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","455","0.0266365139094884","0.0240965427193542","0.0291764850996225"
"NE: arbeitslos registriert","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","350","0.0716080297867475","0.064622179504282","0.078593880069213"
"NE: arbeitslos registriert","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","446","0.0774633520309415","0.0699235586422689","0.0850031454196142"
"NE: arbeitslos registriert","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","60","0.140592217431566","0.104331113651257","0.176853321211876"
"NE: arbeitslos registriert","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","119","0.0801507881734463","0.0676590752407065","0.092642501106186"
"NE: arbeitslos registriert","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","184","0.0111091393604918","0.00945578112970008","0.0127624975912835"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","62","0.0131402005688804","0.0100548717926511","0.0162255293451098"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","98","0.0061248350418364","0.00489409681441143","0.00735557326926136"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","44","0.00816607847103324","0.00572771200602726","0.0106044449360392"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","35","0.00690904608256872","0.0045727760087446","0.00924531615639284"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","152","0.00919822410475857","0.00769231779105175","0.0107041304184654"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","36","0.00727762207664647","0.00497468867328345","0.00958055548000948"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","9350","0.569645174992886","0.561834867677785","0.577455482307987"
"Erwerbstätig","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2951","0.548458050507064","0.534974834775074","0.561941266239054"
"Erwerbstätig","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","3037","0.593435595368384","0.579581730059564","0.607289460677205"
"Erwerbstätig","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","170","0.451814483118694","0.399898080581002","0.503730885656387"
"Erwerbstätig","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1146","0.640757282065982","0.618684832236229","0.662829731895734"
"Erwerbstätig","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","74","0.649165091475207","0.563058565809162","0.735271617141251"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","209","0.0125077868820746","0.0107546749367368","0.0142608988274124"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","48","0.00999885602154241","0.00730319220462437","0.0126945198384605"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","46","0.00881065933718553","0.00617492275322126","0.0114463959211498"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","997","0.065365754758953","0.0613727031504852","0.0693588063674207"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","336","0.0654105936078632","0.0585490892925581","0.0722720979231682"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","604","0.100625528901839","0.0927195260849641","0.108531531718714"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","33","0.0921592235238048","0.0649774550584172","0.119340991989192"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","118","0.0539795273719172","0.0432057115989842","0.0647533431448501"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2976","0.256605805006482","0.249549915689934","0.263661694323031"
"NE: 65 Jahre und älter","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1145","0.247372751392285","0.235398433949283","0.259347068835288"
"NE: 65 Jahre und älter","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","360","0.135778640671217","0.126776188455087","0.144781092887346"
"NE: 65 Jahre und älter","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","43","0.151421402062667","0.117735891733778","0.185106912391557"
"NE: 65 Jahre und älter","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","584","0.0318166961798927","0.0289812900540207","0.0346521023057647"
"NE: derzeit in Ausbildung","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","142","0.0218353658067899","0.0177796166832831","0.0258911149302968"
"NE: derzeit in Ausbildung","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","167","0.0227103515675932","0.0187951315109685","0.0266255716242179"
"NE: derzeit in Ausbildung","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","245","0.131614769410568","0.115496690912809","0.147732847908327"
"NE: derzeit in Ausbildung","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","199","0.00900063440097557","0.00747488858639429","0.0105263802155569"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","81","0.0102519552098122","0.00745651283005714","0.0130473975895673"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","213","0.0272622376284655","0.0229825582299319","0.0315419170269991"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","78","0.0319999592414072","0.023608893202046","0.0403910252807684"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","441","0.0270813920928911","0.0244590902161503","0.0297036939696319"
"NE: arbeitslos registriert","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","324","0.0642133709348883","0.0574105972830327","0.0710161445867439"
"NE: arbeitslos registriert","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","591","0.08507440709639","0.0777423649561769","0.0924064492366031"
"NE: arbeitslos registriert","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","75","0.128582256106943","0.097125989083122","0.160038523130765"
"NE: arbeitslos registriert","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","103","0.0692295322204815","0.0571271257541956","0.0813319386867674"
"NE: arbeitslos registriert","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","172","0.0102508814590981","0.00862363960603552","0.0118781233121606"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","54","0.01080166348264","0.00793305103351555","0.0136702759317645"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","123","0.00899478965982858","0.00746953481458312","0.010520044505074"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","39","0.00687232521139385","0.00457966727922645","0.00916498314356125"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","158","0.00877806186138412","0.00727112967279605","0.0102849940499722"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","35","0.0079250323596383","0.00546433821131008","0.0103857265079665"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","8864","0.568761549821319","0.56076076130104","0.576762338341597"
"Erwerbstätig","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2785","0.559081410329485","0.545302921152042","0.572859899506928"
"Erwerbstätig","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","3500","0.603658384166347","0.590803651329891","0.616513117002804"
"Erwerbstätig","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","236","0.567820395299207","0.521268100935909","0.614372689662505"
"Erwerbstätig","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1051","0.655685984540369","0.633032759485673","0.678339209595065"
"Erwerbstätig","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","73","0.706254350221007","0.624072980168972","0.788435720273041"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","200","0.0131732515766343","0.0113313098443456","0.0150151933089229"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","45","0.00592731724584161","0.00379710427586854","0.00805753021581468"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","45","0.0108001060959347","0.00808373787960963","0.0135164743122597"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","33","0.0155478526695791","0.00964941149769022","0.0214462938414679"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","912","0.0625684488127386","0.0585053155979483","0.066631582027529"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","325","0.0665843502931518","0.0594532931771267","0.073715407409177"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","3568","0.129188005270562","0.122013184804412","0.136362825736712"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","719","0.233199770224195","0.209133381746791","0.257266158701599"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","93","0.0491300949429168","0.0384591141731412","0.0598010757126923"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2862","0.252837052778193","0.245545137619284","0.260128967937102"
"NE: 65 Jahre und älter","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1086","0.232649087042675","0.220563215439746","0.244734958645604"
"NE: 65 Jahre und älter","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","360","0.134696016228075","0.127393047045768","0.141998985410383"
"NE: 65 Jahre und älter","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","39","0.0932638113918942","0.076713628366369","0.109813994417419"
"NE: 65 Jahre und älter","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","557","0.0331701541132784","0.0301657222926838","0.0361745859338731"
"NE: derzeit in Ausbildung","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","142","0.0245222711334014","0.0200982283632726","0.0289463139035303"
"NE: derzeit in Ausbildung","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","414","0.0203835895370345","0.0173608126044726","0.0234063664695963"
"NE: derzeit in Ausbildung","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","73","0.0607129628347293","0.0471221439636363","0.0743037817058224"
"NE: derzeit in Ausbildung","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","236","0.146273027707792","0.128826395283507","0.163719660132078"
"NE: derzeit in Ausbildung","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","181","0.0109033436797747","0.00916108433842159","0.0126456030211277"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","65","0.0112342006991985","0.00821947293992242","0.0142489284584745"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","156","0.0210786119457846","0.0180058235521948","0.0241514003393745"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","54","0.0295485638733224","0.0211882019813526","0.0379089257652922"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
