"pglfs","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","indirekter Migrationshintergrund","weiblich","108","0.0850659151256576","0.0680285601760574","0.102103270075258"
"NE: 65 Jahre und älter","2014","kein Migrationshintergrund","maennlich","1953","0.21833117033525","0.210032683960704","0.226629656709797"
"NE: 65 Jahre und älter","2014","kein Migrationshintergrund","weiblich","2181","0.281073827363568","0.272730418353144","0.289417236373993"
"NE: 65 Jahre und älter","2014","direkter Migrationshintergrund","maennlich","203","0.148454591543689","0.134106807093162","0.162802375994217"
"NE: 65 Jahre und älter","2014","direkter Migrationshintergrund","weiblich","207","0.133408948685779","0.120866214085169","0.14595168328639"
"NE: 65 Jahre und älter","2014","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","2014","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","2014","kein Migrationshintergrund","maennlich","390","0.033188041990544","0.0295897911215547","0.0367862928595332"
"NE: derzeit in Ausbildung","2014","kein Migrationshintergrund","weiblich","411","0.0291687527123222","0.0260453931339173","0.0322921122907271"
"NE: derzeit in Ausbildung","2014","direkter Migrationshintergrund","maennlich","75","0.0307870823118746","0.0238163567656944","0.0377578078580548"
"NE: derzeit in Ausbildung","2014","direkter Migrationshintergrund","weiblich","106","0.0326110522993847","0.0260590261948392","0.0391630784039303"
"NE: derzeit in Ausbildung","2014","indirekter Migrationshintergrund","maennlich","125","0.154254760401023","0.1306964963836","0.177813024418446"
"NE: derzeit in Ausbildung","2014","indirekter Migrationshintergrund","weiblich","136","0.115981189201417","0.0964263607416776","0.135536017661156"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","kein Migrationshintergrund","weiblich","331","0.0212274592364073","0.0185521063220731","0.0239028121507415"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","direkter Migrationshintergrund","weiblich","165","0.0498587450803965","0.0418298198908033","0.0578876702699896"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","indirekter Migrationshintergrund","weiblich","64","0.0503734772119269","0.0370165406934534","0.0637304137304005"
"NE: im Militär-/Zivildienst","2014","kein Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2014","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2014","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2014","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2014","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2014","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","2014","kein Migrationshintergrund","maennlich","340","0.0408439131889187","0.036867990485238","0.0448198358925994"
"NE: arbeitslos registriert","2014","kein Migrationshintergrund","weiblich","465","0.0315291227440236","0.0282857981930213","0.0347724472950259"
"NE: arbeitslos registriert","2014","direkter Migrationshintergrund","maennlich","243","0.0863962509669656","0.0750589283342688","0.0977335735996624"
"NE: arbeitslos registriert","2014","direkter Migrationshintergrund","weiblich","263","0.0746814497511652","0.0649842876305959","0.0843786118717346"
"NE: arbeitslos registriert","2014","indirekter Migrationshintergrund","maennlich","72","0.0958674169820911","0.0766650047320123","0.11506982923217"
"NE: arbeitslos registriert","2014","indirekter Migrationshintergrund","weiblich","58","0.0610779773644453","0.046453290875288","0.0757026638536026"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","maennlich","121","0.012521348754373","0.0102876786560644","0.0147550188526816"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","weiblich","125","0.0106026243451885","0.00870161939665218","0.0125036292937249"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","kein Migrationshintergrund","maennlich","70","0.00671948314170443","0.00507838894536597","0.00836057733804289"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","kein Migrationshintergrund","weiblich","72","0.0063943230434492","0.0049148893620684","0.00787375672483"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","maennlich","92","0.0100997233506335","0.00809118523084836","0.0121082614704187"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","kein Migrationshintergrund","weiblich","96","0.007565333229375","0.00595707353750468","0.00917359292124531"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","2014","kein Migrationshintergrund","maennlich","5988","0.617086553233239","0.607321986740027","0.626851119726452"
"Erwerbstätig","2014","kein Migrationshintergrund","weiblich","6313","0.516231562270161","0.506956171290898","0.525506953249424"
"Erwerbstätig","2014","direkter Migrationshintergrund","maennlich","1669","0.662807239735688","0.643729941764387","0.681884537706989"
"Erwerbstätig","2014","direkter Migrationshintergrund","weiblich","1538","0.515271833659007","0.496836118829437","0.533707548488578"
"Erwerbstätig","2014","indirekter Migrationshintergrund","maennlich","619","0.661745538639966","0.630887274401139","0.692603802878792"
"Erwerbstätig","2014","indirekter Migrationshintergrund","weiblich","601","0.617264135191401","0.587580671194767","0.646947599188034"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","kein Migrationshintergrund","maennlich","117","0.0124682221484072","0.0102392357289083","0.0146972085679062"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","kein Migrationshintergrund","weiblich","140","0.0115238719739458","0.00954292209107801","0.0135048218568137"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","direkter Migrationshintergrund","weiblich","35","0.0111966644606455","0.00731523279065565","0.0150780961306353"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","kein Migrationshintergrund","maennlich","433","0.052250614819758","0.0476724301622678","0.0568287994772483"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","kein Migrationshintergrund","weiblich","900","0.0778101344208974","0.0727181239581109","0.0829021448836839"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","direkter Migrationshintergrund","maennlich","116","0.0519287507491719","0.0436463901744956","0.0602111113238481"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","direkter Migrationshintergrund","weiblich","521","0.14613909266467","0.1339757664496","0.158302418879741"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","indirekter Migrationshintergrund","maennlich","32","0.0368355573370144","0.0240597399194924","0.0496113747545365"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","indirekter Migrationshintergrund","weiblich","92","0.0720743163636019","0.0558248712782918","0.0883237614489119"
"NE: 65 Jahre und älter","2015","kein Migrationshintergrund","maennlich","1932","0.220183861757296","0.211658953793914","0.228708769720678"
"NE: 65 Jahre und älter","2015","kein Migrationshintergrund","weiblich","2189","0.287354359144323","0.278752214452591","0.295956503836056"
"NE: 65 Jahre und älter","2015","direkter Migrationshintergrund","maennlich","200","0.143208831025405","0.130133517884272","0.156284144166537"
"NE: 65 Jahre und älter","2015","direkter Migrationshintergrund","weiblich","203","0.130280532441435","0.118689958443734","0.141871106439137"
"NE: 65 Jahre und älter","2015","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","2015","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","2015","kein Migrationshintergrund","maennlich","343","0.0302695503918362","0.0267447920350086","0.0337943087486637"
"NE: derzeit in Ausbildung","2015","kein Migrationshintergrund","weiblich","383","0.0292179264332195","0.026016477331323","0.032419375535116"
"NE: derzeit in Ausbildung","2015","direkter Migrationshintergrund","maennlich","77","0.0260345691729718","0.020090598240976","0.0319785401049677"
"NE: derzeit in Ausbildung","2015","direkter Migrationshintergrund","weiblich","111","0.0203655731080676","0.0155019946809617","0.0252291515351734"
"NE: derzeit in Ausbildung","2015","indirekter Migrationshintergrund","maennlich","124","0.135983386457276","0.112734142954764","0.159232629959789"
"NE: derzeit in Ausbildung","2015","indirekter Migrationshintergrund","weiblich","143","0.131923926668728","0.110660544317343","0.153187309020114"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","kein Migrationshintergrund","weiblich","268","0.0173464886538307","0.0148646872532241","0.0198282900544374"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","direkter Migrationshintergrund","weiblich","224","0.051000661392048","0.0434254205528876","0.0585759022312084"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","indirekter Migrationshintergrund","weiblich","78","0.0653605643404106","0.0498305585273135","0.0808905701535077"
"NE: im Militär-/Zivildienst","2015","kein Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2015","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2015","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2015","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","2015","kein Migrationshintergrund","maennlich","329","0.0411192210078432","0.0370340937195735","0.045204348296113"
"NE: arbeitslos registriert","2015","kein Migrationshintergrund","weiblich","436","0.0289020795739024","0.0257174634458549","0.03208669570195"
"NE: arbeitslos registriert","2015","direkter Migrationshintergrund","maennlich","326","0.0990734052559268","0.0879214002227493","0.110225410289104"
"NE: arbeitslos registriert","2015","direkter Migrationshintergrund","weiblich","340","0.0761302064166015","0.0669983416061047","0.0852620712270984"
"NE: arbeitslos registriert","2015","indirekter Migrationshintergrund","maennlich","57","0.0838023073812759","0.0650079518384603","0.102596662924092"
"NE: arbeitslos registriert","2015","indirekter Migrationshintergrund","weiblich","50","0.0479282022124142","0.0345060521289761","0.0613503522958523"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","maennlich","120","0.0123713147649555","0.010097235368108","0.0146453941618029"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","weiblich","106","0.00846613917614245","0.00672450271241885","0.010207775639866"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","kein Migrationshintergrund","maennlich","76","0.00940136984260394","0.00741598236712451","0.0113867573180834"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","kein Migrationshintergrund","weiblich","86","0.00774525181604623","0.00607880907476168","0.00941169455733078"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","maennlich","80","0.00724523893259939","0.0055004287272359","0.00899004913796288"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","kein Migrationshintergrund","weiblich","113","0.0098829822495464","0.00800259065089318","0.0117633738481996"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","2015","kein Migrationshintergrund","maennlich","5628","0.612982208423511","0.602961688696482","0.62300272815054"
"Erwerbstätig","2015","kein Migrationshintergrund","weiblich","6021","0.522922094642076","0.51342754914562","0.532416640138531"
"Erwerbstätig","2015","direkter Migrationshintergrund","maennlich","1983","0.660404701192221","0.642727413874199","0.678081988510243"
"Erwerbstätig","2015","direkter Migrationshintergrund","weiblich","1753","0.546015137535677","0.52887167220387","0.563158602867484"
"Erwerbstätig","2015","indirekter Migrationshintergrund","maennlich","579","0.706994042069828","0.676123023718956","0.737865060420701"
"Erwerbstätig","2015","indirekter Migrationshintergrund","weiblich","545","0.603283447401554","0.572544249121614","0.634022645681494"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","kein Migrationshintergrund","maennlich","118","0.0130937082476682","0.0107550318313188","0.0154323846640176"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","kein Migrationshintergrund","weiblich","127","0.0102978997571405","0.00837884393481681","0.0122169555794642"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","direkter Migrationshintergrund","weiblich","34","0.0163199984300558","0.0119572259666729","0.0206827708934386"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","kein Migrationshintergrund","maennlich","411","0.051704426484997","0.0469817957591185","0.0564270572108755"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","kein Migrationshintergrund","weiblich","826","0.0745655923402441","0.0693905200161007","0.0797406646643874"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","direkter Migrationshintergrund","maennlich","2332","0.113644001507917","0.104936970103715","0.122351032912119"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","direkter Migrationshintergrund","weiblich","1955","0.157063129745169","0.146404799007931","0.167721460482406"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","indirekter Migrationshintergrund","weiblich","75","0.0641053580733068","0.0482777669337034","0.0799329492129102"
"NE: 65 Jahre und älter","2016","kein Migrationshintergrund","maennlich","1858","0.2140499461132","0.205302056392478","0.222797835833922"
"NE: 65 Jahre und älter","2016","kein Migrationshintergrund","weiblich","2090","0.281609096334693","0.272748190566076","0.290470002103309"
"NE: 65 Jahre und älter","2016","direkter Migrationshintergrund","maennlich","199","0.133497860715839","0.124167149873015","0.142828571558662"
"NE: 65 Jahre und älter","2016","direkter Migrationshintergrund","weiblich","200","0.130965546546897","0.121083393604658","0.140847699489136"
"NE: 65 Jahre und älter","2016","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","2016","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","2016","kein Migrationshintergrund","maennlich","345","0.0333995471172347","0.0295674010871104","0.037231693147359"
"NE: derzeit in Ausbildung","2016","kein Migrationshintergrund","weiblich","354","0.0294295204044118","0.0261000167371149","0.0327590240717087"
"NE: derzeit in Ausbildung","2016","direkter Migrationshintergrund","maennlich","273","0.0233969622246156","0.0192499861428138","0.0275439383064174"
"NE: derzeit in Ausbildung","2016","direkter Migrationshintergrund","weiblich","214","0.0221718092744454","0.0178587404555973","0.0264848780932934"
"NE: derzeit in Ausbildung","2016","indirekter Migrationshintergrund","maennlich","127","0.166993352378368","0.140649665624289","0.193337039132446"
"NE: derzeit in Ausbildung","2016","indirekter Migrationshintergrund","weiblich","123","0.12544093685254","0.104038245224582","0.146843628480499"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","kein Migrationshintergrund","weiblich","230","0.0205752291751532","0.0177786169697461","0.0233718413805602"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","direkter Migrationshintergrund","weiblich","164","0.0411334960684433","0.0353160625448912","0.0469509295919954"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","indirekter Migrationshintergrund","weiblich","53","0.0568784475659225","0.0419122360324337","0.0718446590994112"
"NE: im Militär-/Zivildienst","2016","kein Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","2016","kein Migrationshintergrund","maennlich","277","0.0388706946104831","0.0347482927594376","0.0429930964615287"
"NE: arbeitslos registriert","2016","kein Migrationshintergrund","weiblich","372","0.0292631344695622","0.0259427715950072","0.0325834973441172"
"NE: arbeitslos registriert","2016","direkter Migrationshintergrund","maennlich","243","0.0867448346561727","0.0790231753015366","0.0944664940108088"
"NE: arbeitslos registriert","2016","direkter Migrationshintergrund","weiblich","256","0.0664428133621196","0.0591474149592449","0.0737382117649942"
"NE: arbeitslos registriert","2016","indirekter Migrationshintergrund","maennlich","59","0.0950194994603082","0.0743071813106759","0.11573181760994"
"NE: arbeitslos registriert","2016","indirekter Migrationshintergrund","weiblich","60","0.0666487723414846","0.0505321953964743","0.0827653492864948"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","maennlich","81","0.00992096112867654","0.0078071797331946","0.0120347425241585"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","weiblich","96","0.00935769694155042","0.00746091551178488","0.011254478371316"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","kein Migrationshintergrund","maennlich","70","0.00929990501710473","0.00725271279496052","0.0113470972392489"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","kein Migrationshintergrund","weiblich","77","0.00936426153624201","0.0074668211965976","0.0112617018758864"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","maennlich","85","0.00912717577671909","0.00709890735046939","0.0111554442029688"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","kein Migrationshintergrund","weiblich","96","0.0100348414439861","0.0080713022314698","0.0119983806565024"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","2016","kein Migrationshintergrund","maennlich","5212","0.623885523455945","0.613554086186155","0.634216960725734"
"Erwerbstätig","2016","kein Migrationshintergrund","weiblich","5638","0.526797364065598","0.516961336425533","0.536633391705663"
"Erwerbstätig","2016","direkter Migrationshintergrund","maennlich","2008","0.620201484300307","0.606886649256784","0.63351631934383"
"Erwerbstätig","2016","direkter Migrationshintergrund","weiblich","1613","0.556213445222144","0.541660115950958","0.570766774493329"
"Erwerbstätig","2016","indirekter Migrationshintergrund","maennlich","526","0.67797261339234","0.644969477495912","0.710975749288769"
"Erwerbstätig","2016","indirekter Migrationshintergrund","weiblich","558","0.609660193859319","0.578137776246886","0.641182611471751"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","kein Migrationshintergrund","maennlich","85","0.0085509199828443","0.00658715327825046","0.0105146866874381"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","kein Migrationshintergrund","weiblich","115","0.00868540931265321","0.00685741323092739","0.010513405394379"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","kein Migrationshintergrund","maennlich","433","0.0489319336006432","0.0446246676879545","0.0532391995133319"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","kein Migrationshintergrund","weiblich","913","0.0742525300199624","0.0693667584406281","0.0791383015992967"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","direkter Migrationshintergrund","maennlich","1888","0.0984348190922398","0.0906184703048054","0.106251167879674"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","direkter Migrationshintergrund","weiblich","1838","0.157206928916973","0.147040102961911","0.167373754872036"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","indirekter Migrationshintergrund","weiblich","85","0.070074943514","0.054165488670327","0.085984398357673"
"NE: 65 Jahre und älter","2017","kein Migrationshintergrund","maennlich","1955","0.214871898541657","0.206671031574354","0.22307276550896"
"NE: 65 Jahre und älter","2017","kein Migrationshintergrund","weiblich","2153","0.281931024627307","0.273546358375168","0.290315690879446"
"NE: 65 Jahre und älter","2017","direkter Migrationshintergrund","maennlich","202","0.130236591749577","0.121405832009703","0.13906735148945"
"NE: 65 Jahre und älter","2017","direkter Migrationshintergrund","weiblich","231","0.128022102771201","0.118689897449355","0.137354308093048"
