"pglfs","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","16-34 Jahre alt","kein Migrationshintergrund","89","0.0144395894313141","0.0111313312736503","0.0177478475889779"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","35-65 Jahre alt","kein Migrationshintergrund","184","0.0166157701199165","0.0144185095155977","0.0188130307242353"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","35-65 Jahre alt","direkter Migrationshintergrund","34","0.0123355006386758","0.00892681875842792","0.0157441825189236"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","66 und älter","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","16-34 Jahre alt","kein Migrationshintergrund","132","0.0200542699325393","0.0159349897858927","0.0241735500791859"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","16-34 Jahre alt","direkter Migrationshintergrund","136","0.0729287121330345","0.0596229770722258","0.0862344471938432"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","16-34 Jahre alt","indirekter Migrationshintergrund","85","0.0631231746279956","0.0496149249347455","0.0766314243212456"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","35-65 Jahre alt","kein Migrationshintergrund","1306","0.121248570153424","0.115323564417542","0.127173575889306"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","35-65 Jahre alt","direkter Migrationshintergrund","435","0.145714653351468","0.133627384538513","0.157801922164423"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","35-65 Jahre alt","indirekter Migrationshintergrund","63","0.079666012136825","0.0593589541649136","0.0999730701087364"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2014","66 und älter","kein Migrationshintergrund","4108","0.905600720381616","0.897117210376879","0.914084230386353"
"NE: 65 Jahre und älter","2014","66 und älter","direkter Migrationshintergrund","405","0.9322543415012","0.908825819171455","0.955682863830945"
"NE: 65 Jahre und älter","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2014","16-34 Jahre alt","kein Migrationshintergrund","767","0.139202828433352","0.129031180173841","0.149374476692862"
"NE: derzeit in Ausbildung","2014","16-34 Jahre alt","direkter Migrationshintergrund","169","0.115031732618856","0.0987047581406999","0.131358707097011"
"NE: derzeit in Ausbildung","2014","16-34 Jahre alt","indirekter Migrationshintergrund","258","0.190413805714712","0.168604382571104","0.212223228858321"
"NE: derzeit in Ausbildung","2014","35-65 Jahre alt","kein Migrationshintergrund","30","0.00249869611286952","0.00159248184322184","0.00340491038251721"
"NE: derzeit in Ausbildung","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2014","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2014","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","16-34 Jahre alt","kein Migrationshintergrund","198","0.0312814569907274","0.0261662974819463","0.0363966164995085"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","16-34 Jahre alt","direkter Migrationshintergrund","111","0.0711307886736943","0.057977355278075","0.0842842220693136"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","16-34 Jahre alt","indirekter Migrationshintergrund","43","0.0234509773052746","0.0150449477359527","0.0318570068745966"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","35-65 Jahre alt","kein Migrationshintergrund","148","0.00942708126065396","0.00767300168973305","0.0111811608315749"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","35-65 Jahre alt","direkter Migrationshintergrund","57","0.0147135232793716","0.0105886112612451","0.0188384352974981"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2014","16-34 Jahre alt","kein Migrationshintergrund","251","0.050635876933229","0.0441932577153457","0.0570784961511123"
"NE: arbeitslos registriert","2014","16-34 Jahre alt","direkter Migrationshintergrund","119","0.0614000659258874","0.0491155594807469","0.0736845723710279"
"NE: arbeitslos registriert","2014","16-34 Jahre alt","indirekter Migrationshintergrund","84","0.0734127692458738","0.0589253051023992","0.0879002333893484"
"NE: arbeitslos registriert","2014","35-65 Jahre alt","kein Migrationshintergrund","553","0.0492517138738169","0.0453238096522288","0.0531796180954051"
"NE: arbeitslos registriert","2014","35-65 Jahre alt","direkter Migrationshintergrund","386","0.108784384838938","0.0981172014352006","0.119451568242675"
"NE: arbeitslos registriert","2014","35-65 Jahre alt","indirekter Migrationshintergrund","46","0.0959876670945165","0.0738957891483639","0.118079545040669"
"NE: arbeitslos registriert","2014","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2014","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","kein Migrationshintergrund","102","0.01797895664362","0.0140745096810597","0.0218834036061803"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","kein Migrationshintergrund","81","0.00843267390399241","0.00677285312639123","0.0100924946815936"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","66 und älter","kein Migrationshintergrund","63","0.0123203980869288","0.00911971062018822","0.0155210855536695"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","16-34 Jahre alt","kein Migrationshintergrund","82","0.0170895172471958","0.0132811504606663","0.0208978840337253"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","35-65 Jahre alt","kein Migrationshintergrund","42","0.0031372206269808","0.00212212335384537","0.00415231790011622"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","kein Migrationshintergrund","63","0.0108812853709349","0.0078328204791879","0.0139297502626818"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","kein Migrationshintergrund","58","0.00397140575064774","0.00282977548641531","0.00511303601488018"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","66 und älter","kein Migrationshintergrund","67","0.0161487948743641","0.0124915197957554","0.0198060699529728"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2014","16-34 Jahre alt","kein Migrationshintergrund","2765","0.694001660093317","0.680460474890197","0.707542845296437"
"Erwerbstätig","2014","16-34 Jahre alt","direkter Migrationshintergrund","870","0.638006724301506","0.613414607450816","0.662598841152195"
"Erwerbstätig","2014","16-34 Jahre alt","indirekter Migrationshintergrund","683","0.589735572201641","0.562412847322493","0.617058297080789"
"Erwerbstätig","2014","35-65 Jahre alt","kein Migrationshintergrund","9262","0.78619441982788","0.778752380919432","0.793636458736329"
"Erwerbstätig","2014","35-65 Jahre alt","direkter Migrationshintergrund","2313","0.702860580152696","0.687204255540794","0.718516904764598"
"Erwerbstätig","2014","35-65 Jahre alt","indirekter Migrationshintergrund","537","0.772955988189464","0.741538594930084","0.804373381448843"
"Erwerbstätig","2014","66 und älter","kein Migrationshintergrund","274","0.0552431904929309","0.0486145838395732","0.0618717971462886"
"Erwerbstätig","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","16-34 Jahre alt","kein Migrationshintergrund","78","0.017638098849856","0.0137701695277294","0.0215060281719825"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","35-65 Jahre alt","kein Migrationshintergrund","151","0.0134891846967036","0.0113952592445551","0.0155831101488522"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","66 und älter","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","16-34 Jahre alt","kein Migrationshintergrund","128","0.0194552082480181","0.0152535242677123","0.0236568922283238"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","16-34 Jahre alt","direkter Migrationshintergrund","182","0.0607883861659791","0.0503451742790488","0.0712315980529094"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","16-34 Jahre alt","indirekter Migrationshintergrund","64","0.042402575716593","0.0305960898505454","0.0542090615826406"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","35-65 Jahre alt","kein Migrationshintergrund","1205","0.119816991349471","0.113756525196094","0.125877457502848"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","35-65 Jahre alt","direkter Migrationshintergrund","455","0.143691199155462","0.132149052882485","0.155233345428439"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","35-65 Jahre alt","indirekter Migrationshintergrund","60","0.0782620903407387","0.0581341430362283","0.0983900376452492"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2015","35-65 Jahre alt","kein Migrationshintergrund","43","0.00336994560765729","0.00228841511054966","0.00445147610476493"
"NE: 65 Jahre und älter","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2015","66 und älter","kein Migrationshintergrund","4078","0.904343165915284","0.895774455846821","0.912911875983746"
"NE: 65 Jahre und älter","2015","66 und älter","direkter Migrationshintergrund","395","0.90136437801676","0.87344034615355","0.92928840987997"
"NE: 65 Jahre und älter","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2015","16-34 Jahre alt","kein Migrationshintergrund","701","0.133458991258499","0.123113759997517","0.143804222519481"
"NE: derzeit in Ausbildung","2015","16-34 Jahre alt","direkter Migrationshintergrund","177","0.0815931637974069","0.0696288857808715","0.0935574418139424"
"NE: derzeit in Ausbildung","2015","16-34 Jahre alt","indirekter Migrationshintergrund","267","0.196922367292072","0.173622184033961","0.220222550550183"
"NE: derzeit in Ausbildung","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2015","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2015","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","16-34 Jahre alt","kein Migrationshintergrund","156","0.0280324639253169","0.0230110243607417","0.0330539034898922"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","16-34 Jahre alt","direkter Migrationshintergrund","154","0.0649271048296657","0.0541580445304431","0.0756961651288883"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","16-34 Jahre alt","indirekter Migrationshintergrund","53","0.0332791171559494","0.0227699210516153","0.0437883132602835"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","35-65 Jahre alt","kein Migrationshintergrund","124","0.00667635179564829","0.00515659067956681","0.00819611291172976"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","35-65 Jahre alt","direkter Migrationshintergrund","74","0.0156978157586098","0.0116076573930488","0.0197879741241707"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2015","16-34 Jahre alt","kein Migrationshintergrund","235","0.053176313187694","0.0463503271874462","0.0600022991879418"
"NE: arbeitslos registriert","2015","16-34 Jahre alt","direkter Migrationshintergrund","198","0.0805119527139133","0.0686202161499002","0.0924036892779265"
"NE: arbeitslos registriert","2015","16-34 Jahre alt","indirekter Migrationshintergrund","67","0.0584301171391844","0.0446872386822174","0.0721729955961515"
"NE: arbeitslos registriert","2015","35-65 Jahre alt","kein Migrationshintergrund","528","0.0459420529829318","0.0420349675229917","0.0498491384428719"
"NE: arbeitslos registriert","2015","35-65 Jahre alt","direkter Migrationshintergrund","467","0.111243567276929","0.100897266073243","0.121589868480616"
"NE: arbeitslos registriert","2015","35-65 Jahre alt","indirekter Migrationshintergrund","40","0.0857552252653104","0.0647715488905455","0.106738901640075"
"NE: arbeitslos registriert","2015","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2015","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","kein Migrationshintergrund","91","0.0167191745933381","0.0128186957556547","0.0206196534310216"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","kein Migrationshintergrund","70","0.00662345090043455","0.0051096824586609","0.0081372193422082"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","66 und älter","kein Migrationshintergrund","65","0.0124772897182468","0.00924340531424429","0.0157111741222492"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","16-34 Jahre alt","kein Migrationshintergrund","111","0.0287284493528082","0.0236468765626671","0.0338100221429492"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","35-65 Jahre alt","kein Migrationshintergrund","34","0.00256145403898","0.00161816086367601","0.003504747214284"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","kein Migrationshintergrund","66","0.011435567021004","0.00820109747306863","0.0146700365689394"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","kein Migrationshintergrund","69","0.00572050600540055","0.00431305981764143","0.00712795219315966"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","66 und älter","kein Migrationshintergrund","58","0.0117533708010436","0.00861355113066593","0.0148931904714213"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2015","16-34 Jahre alt","kein Migrationshintergrund","2561","0.692132643112045","0.678090020902574","0.706175265321515"
"Erwerbstätig","2015","16-34 Jahre alt","direkter Migrationshintergrund","1234","0.682190037461237","0.661839377596438","0.702540697326037"
"Erwerbstätig","2015","16-34 Jahre alt","indirekter Migrationshintergrund","585","0.602135340881759","0.573457411651113","0.630813270112405"
"Erwerbstätig","2015","35-65 Jahre alt","kein Migrationshintergrund","8817","0.794022630723718","0.7864754190851","0.801569842362336"
"Erwerbstätig","2015","35-65 Jahre alt","direkter Migrationshintergrund","2469","0.697605377847661","0.68249246328901","0.712718292406312"
"Erwerbstätig","2015","35-65 Jahre alt","indirekter Migrationshintergrund","539","0.786687607737109","0.755988253666436","0.817386961807781"
"Erwerbstätig","2015","66 und älter","kein Migrationshintergrund","271","0.057399051644997","0.0506225256148656","0.0641755776751285"
"Erwerbstätig","2015","66 und älter","direkter Migrationshintergrund","33","0.0734276119285636","0.0490000335873454","0.0978551902697819"
"Erwerbstätig","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","16-34 Jahre alt","kein Migrationshintergrund","95","0.0159028690958009","0.0120972225586861","0.0197085156329158"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
