"pglfs","year","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","Westdeutschland, alte Bundeslaender","1067","0.011540089724737","0.010017233981115","0.0130629454683591"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","Ostdeutschland, neue Bundeslaender","256","0.0102794985645812","0.00762273395391392","0.0129362631752484"
"NE: im Militär-/Zivildienst","2010","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2010","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2010","Westdeutschland, alte Bundeslaender","921","0.0459412371191753","0.0429561050628604","0.0489263691754902"
"NE: arbeitslos registriert","2010","Ostdeutschland, neue Bundeslaender","451","0.0747631264882446","0.0678355548935662","0.0816906980829231"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","Westdeutschland, alte Bundeslaender","252","0.0129157348635072","0.0113057888317088","0.0145256808953055"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","Ostdeutschland, neue Bundeslaender","64","0.0142766066805488","0.0111519604186108","0.0174012529424868"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","Westdeutschland, alte Bundeslaender","159","0.00720055024679987","0.00599499185787484","0.0084061086357249"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","Ostdeutschland, neue Bundeslaender","67","0.0122521152673973","0.00935450867922823","0.0151497218555664"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","Westdeutschland, alte Bundeslaender","228","0.0130294030941503","0.0114124813168213","0.0146463248714793"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","Ostdeutschland, neue Bundeslaender","53","0.0102310970795804","0.00758052978774139","0.0128816643714194"
"Erwerbstätig","2010","Westdeutschland, alte Bundeslaender","10951","0.562344232054209","0.555270606058327","0.56941785805009"
"Erwerbstätig","2010","Ostdeutschland, neue Bundeslaender","3051","0.532569493220882","0.51942761318214","0.545711373259625"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","Westdeutschland, alte Bundeslaender","204","0.0112466791482998","0.00974308449325181","0.0127502738033477"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","Ostdeutschland, neue Bundeslaender","42","0.00719859857967229","0.00497187658863425","0.00942532057071033"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","Westdeutschland, alte Bundeslaender","2104","0.0851942602588528","0.081554899983983","0.0888336205337225"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","Ostdeutschland, neue Bundeslaender","404","0.0634158243776594","0.0574511093408492","0.0693805394144696"
"NE: 65 Jahre und älter","2011","Westdeutschland, alte Bundeslaender","3583","0.218902357237467","0.213511804187324","0.224292910287611"
"NE: 65 Jahre und älter","2011","Ostdeutschland, neue Bundeslaender","1242","0.239692145665185","0.229244002590525","0.250140288739845"
"NE: derzeit in Ausbildung","2011","Westdeutschland, alte Bundeslaender","961","0.0358329739861532","0.0334098646762003","0.0382560832961061"
"NE: derzeit in Ausbildung","2011","Ostdeutschland, neue Bundeslaender","226","0.0330037592491","0.0286314429771793","0.0373760755210206"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","Westdeutschland, alte Bundeslaender","688","0.0116622285854033","0.0102626447656572","0.0130618124051494"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","Ostdeutschland, neue Bundeslaender","180","0.00974887760049581","0.00734414134256253","0.0121536138584291"
"NE: im Militär-/Zivildienst","2011","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2011","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2011","Westdeutschland, alte Bundeslaender","882","0.0329886195436902","0.030660242517918","0.0353169965694625"
"NE: arbeitslos registriert","2011","Ostdeutschland, neue Bundeslaender","536","0.0694826158559038","0.0632593579894818","0.0757058737223257"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","Westdeutschland, alte Bundeslaender","316","0.0138565540594345","0.012332665852082","0.015380442266787"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","Ostdeutschland, neue Bundeslaender","73","0.0133515802746088","0.0105424943800968","0.0161606661691207"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","Westdeutschland, alte Bundeslaender","178","0.00965738543606095","0.00838248004451236","0.0109322908276095"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","Ostdeutschland, neue Bundeslaender","59","0.00833729341001735","0.00611187331954831","0.0105627135004864"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","Westdeutschland, alte Bundeslaender","311","0.0162691783449263","0.0146199667061927","0.01791838998366"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","Ostdeutschland, neue Bundeslaender","70","0.0128400365464978","0.010084574917843","0.0155954981751526"
"Erwerbstätig","2011","Westdeutschland, alte Bundeslaender","13338","0.565486073068236","0.559024053796251","0.57194809234022"
"Erwerbstätig","2011","Ostdeutschland, neue Bundeslaender","3571","0.543126402588493","0.530934655096607","0.555318150080379"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","Westdeutschland, alte Bundeslaender","236","0.00996238903672532","0.00866770725432009","0.0112570708191306"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","Ostdeutschland, neue Bundeslaender","51","0.00691541223625722","0.0048871709024035","0.00894365357011093"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","Westdeutschland, alte Bundeslaender","1960","0.083214907380714","0.0795647585389214","0.0868650562225066"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","Ostdeutschland, neue Bundeslaender","426","0.070174820573374","0.063857112185872","0.0764925289608761"
"NE: 65 Jahre und älter","2012","Westdeutschland, alte Bundeslaender","3586","0.216512622322455","0.211069678553525","0.221955566091386"
"NE: 65 Jahre und älter","2012","Ostdeutschland, neue Bundeslaender","1249","0.240915082769893","0.230338498221971","0.251491667317816"
"NE: derzeit in Ausbildung","2012","Westdeutschland, alte Bundeslaender","962","0.0376300496428982","0.0351151847509676","0.0401449145348289"
"NE: derzeit in Ausbildung","2012","Ostdeutschland, neue Bundeslaender","220","0.0282414580027758","0.0241442217232234","0.0323386942823282"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","Westdeutschland, alte Bundeslaender","509","0.0114450017610083","0.0100393278465166","0.0128506756755"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","Ostdeutschland, neue Bundeslaender","133","0.0116552302766748","0.009000729036665","0.0143097315166846"
"NE: im Militär-/Zivildienst","2012","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2012","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2012","Westdeutschland, alte Bundeslaender","871","0.0359957023530808","0.0335339687916718","0.0384574359144898"
"NE: arbeitslos registriert","2012","Ostdeutschland, neue Bundeslaender","502","0.0741755756892838","0.0676942618885354","0.0806568894900322"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Westdeutschland, alte Bundeslaender","324","0.0137824228395744","0.0122416969166004","0.0153231487625484"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","Ostdeutschland, neue Bundeslaender","71","0.0120869376986714","0.00938431279182459","0.0147895626055182"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Westdeutschland, alte Bundeslaender","157","0.00719119577781511","0.00607456498081987","0.00830782657481035"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","Ostdeutschland, neue Bundeslaender","66","0.0120327343671705","0.00933610219535564","0.0147293665389854"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Westdeutschland, alte Bundeslaender","217","0.0111118452682145","0.00972654819862461","0.0124971423378044"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","Ostdeutschland, neue Bundeslaender","58","0.00838626447057165","0.00613086323919175","0.0106416657019515"
"Erwerbstätig","2012","Westdeutschland, alte Bundeslaender","13171","0.573106690862384","0.566570064684283","0.579643317040485"
"Erwerbstätig","2012","Ostdeutschland, neue Bundeslaender","3511","0.536900616098025","0.524568082084884","0.549233150111167"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Westdeutschland, alte Bundeslaender","233","0.0097870480611902","0.00848608071125924","0.0110880154111211"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","Ostdeutschland, neue Bundeslaender","44","0.00543128005355918","0.00361351911931415","0.00724904098780421"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Westdeutschland, alte Bundeslaender","2237","0.0789219333069904","0.0755849908315003","0.0822588757824805"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","Ostdeutschland, neue Bundeslaender","433","0.0706785048649301","0.0643195979976999","0.0770374117321603"
"NE: 65 Jahre und älter","2013","Westdeutschland, alte Bundeslaender","3485","0.218389538337442","0.213276103346723","0.223502973328161"
"NE: 65 Jahre und älter","2013","Ostdeutschland, neue Bundeslaender","1197","0.236691579867147","0.226145350146736","0.247237809587558"
"NE: derzeit in Ausbildung","2013","Westdeutschland, alte Bundeslaender","1167","0.0394388841431235","0.0370299415394255","0.0418478267468216"
"NE: derzeit in Ausbildung","2013","Ostdeutschland, neue Bundeslaender","230","0.0308800678536821","0.0265878309706293","0.0351723047367349"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Westdeutschland, alte Bundeslaender","552","0.0131604761392288","0.0117500163460511","0.0145709359324064"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","Ostdeutschland, neue Bundeslaender","108","0.00873963525213505","0.00643025035786091","0.0110490201464092"
"NE: im Militär-/Zivildienst","2013","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2013","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2013","Westdeutschland, alte Bundeslaender","1313","0.039599688929512","0.0371860423678708","0.0420133354911532"
"NE: arbeitslos registriert","2013","Ostdeutschland, neue Bundeslaender","494","0.0644542998031509","0.0583615373344706","0.0705470622718313"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Westdeutschland, alte Bundeslaender","270","0.0118775464571777","0.0105367267179304","0.013218366196425"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","Ostdeutschland, neue Bundeslaender","72","0.0114542955951499","0.00881408623689062","0.0140945049534092"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Westdeutschland, alte Bundeslaender","128","0.00464822321644958","0.00380637571402281","0.00549007071887635"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","Ostdeutschland, neue Bundeslaender","48","0.00715018328457198","0.0050596544439425","0.00924071212520147"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Westdeutschland, alte Bundeslaender","216","0.0107373155164308","0.00946174253013251","0.0120128885027292"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","Ostdeutschland, neue Bundeslaender","43","0.0105340341793636","0.00800092687018938","0.0130671414885377"
"Erwerbstätig","2013","Westdeutschland, alte Bundeslaender","15372","0.569222661676256","0.563093950471788","0.575351372880724"
"Erwerbstätig","2013","Ostdeutschland, neue Bundeslaender","3562","0.551370568882437","0.53903038966859","0.563710748096284"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Westdeutschland, alte Bundeslaender","329","0.0138135082051865","0.0123689562655267","0.0152580601448463"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","Ostdeutschland, neue Bundeslaender","52","0.00801269368253522","0.00580062746239511","0.0102247599026753"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Westdeutschland, alte Bundeslaender","1774","0.0738833381344779","0.0704332118508771","0.0773334644180788"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","Ostdeutschland, neue Bundeslaender","383","0.0625831864843237","0.0562974880981988","0.0688688848704487"
"NE: 65 Jahre und älter","2014","Westdeutschland, alte Bundeslaender","3379","0.219340051760579","0.213882236789478","0.22479786673168"
"NE: 65 Jahre und älter","2014","Ostdeutschland, neue Bundeslaender","1170","0.235788088263173","0.22477203151203","0.246804145014316"
"NE: derzeit in Ausbildung","2014","Westdeutschland, alte Bundeslaender","1034","0.0387340636626157","0.0361890085245809","0.0412791188006504"
"NE: derzeit in Ausbildung","2014","Ostdeutschland, neue Bundeslaender","209","0.0270395698966428","0.0228303093256044","0.0312488304676812"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Westdeutschland, alte Bundeslaender","462","0.0141507987699339","0.0125929524587205","0.0157086450811472"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","Ostdeutschland, neue Bundeslaender","118","0.0153001584898149","0.0121148006222325","0.0184855163573974"
"NE: im Militär-/Zivildienst","2014","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2014","Westdeutschland, alte Bundeslaender","1020","0.0382189741053709","0.0356902205673319","0.0407477276434098"
"NE: arbeitslos registriert","2014","Ostdeutschland, neue Bundeslaender","421","0.0741352779522983","0.0673362854695979","0.0809342704349987"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Westdeutschland, alte Bundeslaender","236","0.0104082473325306","0.00906966304226846","0.0117468316227928"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","Ostdeutschland, neue Bundeslaender","65","0.0132312241224192","0.0102659418244493","0.016196506420389"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Westdeutschland, alte Bundeslaender","158","0.00662822281670432","0.00555797747440929","0.00769846815899936"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","Ostdeutschland, neue Bundeslaender","47","0.00790312671555887","0.00560520702957956","0.0102010464015382"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Westdeutschland, alte Bundeslaender","196","0.00846091360924086","0.00725284266812307","0.00966898455035865"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2014","Ostdeutschland, neue Bundeslaender","41","0.00739652736396313","0.00517290946170115","0.00962014526622511"
"Erwerbstätig","2014","Westdeutschland, alte Bundeslaender","13533","0.577835621442454","0.571321260221147","0.584349982663761"
"Erwerbstätig","2014","Ostdeutschland, neue Bundeslaender","3195","0.546195097010566","0.533274968805343","0.559115225215789"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","Westdeutschland, alte Bundeslaender","280","0.0120391848030163","0.0106007264627488","0.0134776431432837"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2014","Ostdeutschland, neue Bundeslaender","50","0.00968877770100352","0.0071467593662123","0.0122307960357947"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2014","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","Westdeutschland, alte Bundeslaender","1719","0.0707406920478716","0.0673504844643579","0.0741308996313852"
"Nicht erwerbstätig (NE): keine weitere Angabe","2015","Ostdeutschland, neue Bundeslaender","375","0.0663014800667269","0.0597503086563871","0.0728526514770668"
"NE: 65 Jahre und älter","2015","Westdeutschland, alte Bundeslaender","3340","0.220980764535717","0.215494528283734","0.2264670007877"
"NE: 65 Jahre und älter","2015","Ostdeutschland, neue Bundeslaender","1189","0.240311629785074","0.229061458119884","0.251561801450263"
"NE: derzeit in Ausbildung","2015","Westdeutschland, alte Bundeslaender","996","0.036138763579738","0.033670923113653","0.038606604045823"
"NE: derzeit in Ausbildung","2015","Ostdeutschland, neue Bundeslaender","185","0.0242712625790608","0.0202193063212866","0.028323218836835"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Westdeutschland, alte Bundeslaender","490","0.0134879880878494","0.0119627137809705","0.0150132623947283"
"NE: Mutterschutz/Elternzeit (seit 1991)","2015","Ostdeutschland, neue Bundeslaender","98","0.0105921022139386","0.00789664288143796","0.0132875615464393"
"NE: im Militär-/Zivildienst","2015","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2015","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2015","Westdeutschland, alte Bundeslaender","1135","0.0395106537984299","0.0369347682470383","0.0420865393498215"
"NE: arbeitslos registriert","2015","Ostdeutschland, neue Bundeslaender","403","0.066370683854123","0.0598163372737356","0.0729250304345104"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Westdeutschland, alte Bundeslaender","221","0.00949531199593133","0.00821296350128412","0.0107776604905785"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2015","Ostdeutschland, neue Bundeslaender","58","0.01030454492315","0.00764553956586592","0.012963550280434"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Westdeutschland, alte Bundeslaender","165","0.00814984132618388","0.00696100849773554","0.00933867415463223"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2015","Ostdeutschland, neue Bundeslaender","47","0.00671670722118817","0.00456606191657188","0.00886735252580446"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Westdeutschland, alte Bundeslaender","203","0.00854120447576959","0.00732440203161249","0.00975800691992669"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2015","Ostdeutschland, neue Bundeslaender","40","0.00783073021362454","0.00550987508137525","0.0101515853458738"
"Erwerbstätig","2015","Westdeutschland, alte Bundeslaender","13415","0.579870149989099","0.573343650248976","0.586396649729222"
"Erwerbstätig","2015","Ostdeutschland, neue Bundeslaender","3094","0.561264795357275","0.548198900494249","0.574330690220301"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Westdeutschland, alte Bundeslaender","278","0.0129063080895532","0.011413845749282","0.0143987704298243"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2015","Ostdeutschland, neue Bundeslaender","49","0.0057197313029156","0.00373411083869956","0.00770535176713164"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Westdeutschland, alte Bundeslaender","4573","0.073713667655492","0.070381215092291","0.0770461202186929"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","Ostdeutschland, neue Bundeslaender","1047","0.074547672043322","0.0678988062570143","0.0811965378296298"
"NE: 65 Jahre und älter","2016","Westdeutschland, alte Bundeslaender","3227","0.215908453322434","0.210661157521544","0.221155749123324"
"NE: 65 Jahre und älter","2016","Ostdeutschland, neue Bundeslaender","1125","0.221504749442444","0.210993048364471","0.232016450520417"
"NE: derzeit in Ausbildung","2016","Westdeutschland, alte Bundeslaender","1207","0.0380249342430343","0.0355858124785893","0.0404640560074793"
"NE: derzeit in Ausbildung","2016","Ostdeutschland, neue Bundeslaender","229","0.0284926377366379","0.0242810788877275","0.0327041965855482"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Westdeutschland, alte Bundeslaender","391","0.0139153833011293","0.0124214816180558","0.0154092849842029"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","Ostdeutschland, neue Bundeslaender","75","0.0112075020596065","0.00854272738457327","0.0138722767346396"
"NE: im Militär-/Zivildienst","2016","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2016","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2016","Westdeutschland, alte Bundeslaender","916","0.0389606639836888","0.0364929143575074","0.0414284136098701"
"NE: arbeitslos registriert","2016","Ostdeutschland, neue Bundeslaender","351","0.0633717396334151","0.0572045835421702","0.06953889572466"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Westdeutschland, alte Bundeslaender","181","0.0091451879632007","0.00793118801727526","0.0103591879091261"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","Ostdeutschland, neue Bundeslaender","51","0.0112291554770437","0.00856183701571112","0.0138964739383763"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Westdeutschland, alte Bundeslaender","153","0.00820870522082057","0.00705799806436084","0.00935941237728029"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","Ostdeutschland, neue Bundeslaender","46","0.0123431656516993","0.00954824287629829","0.0151380884271004"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Westdeutschland, alte Bundeslaender","194","0.00941391562705775","0.00818237540592442","0.0106454558481911"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","Ostdeutschland, neue Bundeslaender","35","0.00868329519215581","0.00633473339453187","0.0110318569897797"
"Erwerbstätig","2016","Westdeutschland, alte Bundeslaender","12586","0.584638324485008","0.578353774427801","0.590922874542216"
"Erwerbstätig","2016","Ostdeutschland, neue Bundeslaender","2969","0.559778950638309","0.547212946989605","0.572344954287013"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Westdeutschland, alte Bundeslaender","183","0.00766103401974108","0.00654906917794044","0.00877299886154171"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","Ostdeutschland, neue Bundeslaender","62","0.00839118460190772","0.00608212403569392","0.0107002451681215"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Westdeutschland, alte Bundeslaender","4382","0.0727642205377687","0.0696399149697205","0.0758885261058169"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","Ostdeutschland, neue Bundeslaender","804","0.0701033782816752","0.0638911699394741","0.0763155866238763"
"NE: 65 Jahre und älter","2017","Westdeutschland, alte Bundeslaender","3386","0.214817421053452","0.209877505234758","0.219757336872146"
"NE: 65 Jahre und älter","2017","Ostdeutschland, neue Bundeslaender","1170","0.223237192944098","0.213105390999475","0.233368994888721"
"NE: derzeit in Ausbildung","2017","Westdeutschland, alte Bundeslaender","1420","0.0371981455880758","0.0349218504263944","0.0394744407497572"
"NE: derzeit in Ausbildung","2017","Ostdeutschland, neue Bundeslaender","265","0.0342073159420588","0.0297848890830085","0.0386297428011092"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","Westdeutschland, alte Bundeslaender","505","0.0135580840249605","0.0121670607688671","0.014949107281054"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","Ostdeutschland, neue Bundeslaender","131","0.0136132905436843","0.010793840741748","0.0164327403456206"
"NE: im Militär-/Zivildienst","2017","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2017","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2017","Westdeutschland, alte Bundeslaender","1710","0.0391771894285363","0.0368435284625109","0.0415108503945616"
"NE: arbeitslos registriert","2017","Ostdeutschland, neue Bundeslaender","517","0.060858329775121","0.0550415211719013","0.0666751383783407"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Westdeutschland, alte Bundeslaender","222","0.00925170234998955","0.00810012804822123","0.0104032766517579"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","Ostdeutschland, neue Bundeslaender","47","0.00731810405242758","0.00524431993123414","0.00939188817362103"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2017","Westdeutschland, alte Bundeslaender","14331","0.588621660382629","0.58270279719509","0.594540523570168"
"Erwerbstätig","2017","Ostdeutschland, neue Bundeslaender","3421","0.572124847241124","0.560086603224512","0.584163091257737"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","Westdeutschland, alte Bundeslaender","261","0.00994326655319854","0.00874984451577226","0.0111366885906248"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","Ostdeutschland, neue Bundeslaender","47","0.00499949052868566","0.00328342554159583","0.0067155555157755"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","Westdeutschland, alte Bundeslaender","325","0.014297058115285","0.0128691645418927","0.0157249516886773"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","Ostdeutschland, neue Bundeslaender","84","0.0134142551030971","0.0106152099616625","0.0162133002445316"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","Westdeutschland, alte Bundeslaender","2686","0.0670343825366692","0.0639042651237098","0.0701644999496285"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","Ostdeutschland, neue Bundeslaender","531","0.0649767714245336","0.0588674335982495","0.0710861092508177"
"NE: 65 Jahre und älter","2018","Westdeutschland, alte Bundeslaender","3353","0.217574286846127","0.212410071500179","0.222738502192075"
"NE: 65 Jahre und älter","2018","Ostdeutschland, neue Bundeslaender","1181","0.223559200139578","0.213232672200434","0.233885728078723"
"NE: derzeit in Ausbildung","2018","Westdeutschland, alte Bundeslaender","1226","0.0339867172936178","0.0317188107146094","0.0362546238726263"
"NE: derzeit in Ausbildung","2018","Ostdeutschland, neue Bundeslaender","251","0.0325118464129992","0.0281159492706402","0.0369077435553582"
"NE: Mutterschutz/Elternzeit (seit 1991)","2018","Westdeutschland, alte Bundeslaender","640","0.013735629293008","0.0122788292180415","0.0151924293679744"
"NE: Mutterschutz/Elternzeit (seit 1991)","2018","Ostdeutschland, neue Bundeslaender","134","0.0167113503646821","0.0135341093368303","0.0198885913925339"
"NE: im Militär-/Zivildienst","2018","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2018","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2018","Westdeutschland, alte Bundeslaender","1885","0.0385245274607518","0.0361156385773702","0.0409334163441334"
"NE: arbeitslos registriert","2018","Ostdeutschland, neue Bundeslaender","590","0.0572206635150525","0.0514638077439968","0.0629775192861082"
