"pglfs","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","282","0.0359151425286674","0.0309511847508005","0.0408791003065343"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","37","0.0311004855021089","0.0223011384235711","0.0398998325806468"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1678","0.144113398022903","0.137991297007291","0.150235499038515"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","389","0.12247447291363","0.111580819707119","0.133368126120141"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","36","0.00282163552474936","0.0018969861531257","0.00374628489637302"
"NE: 65 Jahre und älter","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2012","66 und älter","Westdeutschland, alte Bundeslaender","3550","0.904982371759831","0.895844562210881","0.91412018130878"
"NE: 65 Jahre und älter","2012","66 und älter","Ostdeutschland, neue Bundeslaender","1239","0.947598329032427","0.935512923900433","0.959683734164421"
"NE: derzeit in Ausbildung","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","927","0.144197489901523","0.134826245181809","0.153568734621236"
"NE: derzeit in Ausbildung","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","212","0.117378206834043","0.101062400064056","0.13369401360403"
"NE: derzeit in Ausbildung","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","33","0.00370877913593753","0.00264916233601692","0.00476839593585814"
"NE: derzeit in Ausbildung","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","309","0.0296300054856788","0.0251065929596662","0.0341534180116914"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","99","0.0398659214006677","0.0299486010958679","0.0497832417054674"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","200","0.00803503671160324","0.00647877620242977","0.00959129722077671"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","34","0.00455485524988352","0.0023173357288643","0.00679237477090274"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","272","0.0435114835451584","0.0380692963447898","0.0489536707455269"
"NE: arbeitslos registriert","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","178","0.119353601543372","0.10291949717885","0.135787705907893"
"NE: arbeitslos registriert","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","598","0.0488901292135108","0.0451311827962995","0.0526490756307221"
"NE: arbeitslos registriert","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","322","0.0898103247186749","0.0803097481520026","0.0993109012853473"
"NE: arbeitslos registriert","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","142","0.0230318924591844","0.0190302649837422","0.0270335199346265"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","113","0.00857544070322959","0.00696813584051912","0.0101827455659401"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","35","0.0108187064826363","0.00738117651296662","0.0142562364523059"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","66 und älter","Westdeutschland, alte Bundeslaender","69","0.0155019821987571","0.0116523344758383","0.0193516299216759"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","95","0.018758591267454","0.0151393320021121","0.022377850532796"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","38","0.0221966765784649","0.0147287983749198","0.0296645547820099"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","44","0.00314282161130434","0.00216712109737273","0.00411852212523596"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","81","0.0188520659724458","0.0152239732875593","0.0224801586573323"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","78","0.00526465568443465","0.0040031797807516","0.00652613158811771"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","31","0.00872172230978396","0.00563199750905723","0.0118114471105107"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","66 und älter","Westdeutschland, alte Bundeslaender","58","0.0157860794779913","0.0119018771543978","0.0196702818015848"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","3199","0.675081172552141","0.662587299536342","0.687575045567941"
"Erwerbstätig","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","881","0.643772397690535","0.619497497408436","0.668047297972635"
"Erwerbstätig","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","9738","0.764420101105287","0.757022764810094","0.771817437400481"
"Erwerbstätig","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2601","0.740856261236777","0.726296367191636","0.755416155281917"
"Erwerbstätig","2012","66 und älter","Westdeutschland, alte Bundeslaender","234","0.0519570257587705","0.045041007952867","0.0588730435646741"
"Erwerbstätig","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","86","0.0101489040139349","0.0074751210146734","0.0128226870131964"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","124","0.0110280022870403","0.00920754447353597","0.0128484601005447"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","30","0.00832286327423899","0.00530400720836085","0.0113417193401171"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","501","0.0453945380038125","0.0405144993624452","0.0502745766451797"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","44","0.0213845807065611","0.0139437541792951","0.0288254072338271"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1736","0.132246518578827","0.126681393668348","0.137811643489306"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","389","0.124431620356828","0.11354612601569","0.135317114697967"
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","45","0.00383481905753918","0.00281945279834036","0.00485018531673801"
"NE: 65 Jahre und älter","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2013","66 und älter","Westdeutschland, alte Bundeslaender","3440","0.900741529452713","0.891301439802588","0.910181619102838"
"NE: 65 Jahre und älter","2013","66 und älter","Ostdeutschland, neue Bundeslaender","1192","0.950736412206796","0.938767729502213","0.96270509491138"
"NE: derzeit in Ausbildung","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1118","0.151642443367987","0.143234120954244","0.160050765781729"
"NE: derzeit in Ausbildung","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","223","0.131680915876757","0.114288261166009","0.149073570587506"
"NE: derzeit in Ausbildung","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","47","0.00330289970467525","0.00236032908011232","0.00424547032923819"
"NE: derzeit in Ausbildung","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","341","0.0347507475761132","0.0304572490710995","0.0390442460811268"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","71","0.0272983264254624","0.0189168095126291","0.0356798433382956"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","211","0.0088709461611891","0.00733054199127122","0.010411350331107"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","37","0.00506153389158756","0.00272120481139593","0.00740186297177919"
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","445","0.0502664075175863","0.0451442924951179","0.0553885225400548"
"NE: arbeitslos registriert","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","151","0.0932243147247074","0.0782695592675727","0.108179070181842"
"NE: arbeitslos registriert","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","864","0.0527433755143399","0.0490713778508939","0.0564153731777859"
"NE: arbeitslos registriert","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","343","0.0825993365579666","0.0735210152830714","0.0916776578328617"
"NE: arbeitslos registriert","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","127","0.0175379166351749","0.0144607118221049","0.020615121448245"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","71","0.00584934226047395","0.00459659278585675","0.00710209173509115"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","33","0.00917121968074231","0.00602745089031875","0.0123149884711659"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","66 und älter","Westdeutschland, alte Bundeslaender","72","0.0188683171563501","0.0145727306465908","0.0231639036661093"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","74","0.00894672816940606","0.00673928198786378","0.0111541743509483"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","44","0.00342250148823404","0.0024630744097445","0.00438192856672358"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","80","0.0144773344193278","0.011677146904845","0.0172775219338107"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","73","0.00610367573190118","0.00482414453541688","0.00738320692838547"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","66 und älter","Westdeutschland, alte Bundeslaender","63","0.016741635435516","0.012690982807741","0.020792288063291"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","4169","0.660213181292032","0.649109810010992","0.671316552573072"
"Erwerbstätig","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","892","0.676317120094642","0.652251345861115","0.700382894328168"
"Erwerbstätig","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","10958","0.766745332239164","0.759797883479681","0.773692780998647"
"Erwerbstätig","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2636","0.746610828609347","0.73226654340957","0.760955113809125"
"Erwerbstätig","2013","66 und älter","Westdeutschland, alte Bundeslaender","245","0.0546881041571063","0.0475097276815751","0.0618664806326375"
"Erwerbstätig","2013","66 und älter","Ostdeutschland, neue Bundeslaender","34","0.0228903187247253","0.0146194553011234","0.0311611821483273"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","128","0.0161347954472551","0.0131811454157024","0.0190884454788079"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","183","0.0168171633134384","0.0147047537481132","0.0189295728787637"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","39","0.00990448686691531","0.0066386665987796","0.013170307135051"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","317","0.0378858436173795","0.0330096707070106","0.0427620165277484"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","36","0.016610220058428","0.00958669601119758","0.0236337441056584"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1457","0.126781657062311","0.120930497178276","0.132632816946345"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","347","0.111687921080965","0.10076259220315","0.122613249958781"
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2014","66 und älter","Westdeutschland, alte Bundeslaender","3352","0.89919649822938","0.889587349003022","0.908805647455738"
"NE: 65 Jahre und älter","2014","66 und älter","Ostdeutschland, neue Bundeslaender","1166","0.947815501096599","0.935431952859856","0.960199049333341"
"NE: derzeit in Ausbildung","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","992","0.148324830705443","0.139247226620756","0.157402434790129"
"NE: derzeit in Ausbildung","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","202","0.116646948818682","0.0990065506425074","0.134287346994857"
"NE: derzeit in Ausbildung","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","38","0.00306459326680557","0.00209257984829798","0.00403660668531317"
"NE: derzeit in Ausbildung","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","273","0.0342269915558428","0.0295834513579785","0.038870531753707"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","79","0.0458760169718005","0.0343786129202502","0.0573734210233507"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","189","0.0110645914765248","0.00922507372201999","0.0129041092310296"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","39","0.00948046015502749","0.00611925621457962","0.0128416640954754"
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","324","0.0471586318060328","0.0417446322704203","0.0525726313416453"
"NE: arbeitslos registriert","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","130","0.0991760583064897","0.0827502058616073","0.115601910751372"
"NE: arbeitslos registriert","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","695","0.0520097814011173","0.0481049995966524","0.0559145632055823"
"NE: arbeitslos registriert","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","290","0.0977685821967653","0.0874669209797335","0.108070243413797"
"NE: arbeitslos registriert","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","115","0.0155283048229058","0.0123704587645739","0.0186861508812377"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","70","0.00708526896417057","0.00561028779376713","0.00856025013457401"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","66 und älter","Westdeutschland, alte Bundeslaender","51","0.0121135300204093","0.0086220568953669","0.0156050031454517"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","103","0.0167989298001164","0.0135165465121092","0.0200813130881237"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","42","0.00269654347157394","0.00178459625167784","0.00360849069147004"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
