"pglfs","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","66 und älter","","","",""
"NE: 65 Jahre und älter","2006","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2006","35-65 Jahre alt","60","0.00413821507146456","0.00301007917152279","0.00526635097140634"
"NE: 65 Jahre und älter","2006","66 und älter","4166","0.929717152157556","0.922241857533726","0.937192446781387"
"NE: derzeit in Ausbildung","2006","16-34 Jahre alt","912","0.136901097814344","0.127774194821674","0.146028000807014"
"NE: derzeit in Ausbildung","2006","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","2006","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","16-34 Jahre alt","261","0.0491679259520786","0.0434269920973249","0.0549088598068323"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","35-65 Jahre alt","125","0.0104866034376458","0.00869647736179813","0.0122767295134936"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2006","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2006","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2006","66 und älter","","","",""
"NE: arbeitslos registriert","2006","16-34 Jahre alt","386","0.0792122205486473","0.0720414544853574","0.0863829866119372"
"NE: arbeitslos registriert","2006","35-65 Jahre alt","856","0.0803508648843582","0.0755737936392503","0.085127936129466"
"NE: arbeitslos registriert","2006","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","170","0.0278494484444105","0.0234806224282405","0.0322182744605805"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","102","0.00913480494799528","0.00746289730467736","0.0108067125913132"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","66 und älter","37","0.00609523010464611","0.00381910747084597","0.00837135273844625"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","16-34 Jahre alt","143","0.024294983033998","0.0202070172119231","0.0283829488560729"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","16-34 Jahre alt","80","0.0158703723561551","0.0125521200980993","0.0191886246142109"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","35-65 Jahre alt","114","0.0107147750044361","0.00890548723878016","0.0125240627700921"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","66 und älter","61","0.012798874325354","0.00951174398072487","0.0160860046699831"
"Erwerbstätig","2006","16-34 Jahre alt","3204","0.612217847015583","0.599280757335099","0.625154936696066"
"Erwerbstätig","2006","35-65 Jahre alt","8842","0.694684177425922","0.686590913252055","0.702777441599788"
"Erwerbstätig","2006","66 und älter","173","0.0365606393654017","0.0310722198388475","0.042049058891956"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","16-34 Jahre alt","80","0.0127785893595006","0.00979637795254464","0.0157608007664566"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","35-65 Jahre alt","158","0.0145126636978498","0.0124110424685144","0.0166142849271853"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","66 und älter","37","0.0097928539364051","0.00691316297156008","0.0126725449012501"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","16-34 Jahre alt","173","0.0319305966445205","0.0270915695963288","0.0367696236927122"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","35-65 Jahre alt","1806","0.15866629436864","0.151985417619978","0.165347171117301"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","66 und älter","","","",""
"NE: 65 Jahre und älter","2007","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2007","35-65 Jahre alt","55","0.00515389502824611","0.00384455419307945","0.00646323586341277"
"NE: 65 Jahre und älter","2007","66 und älter","4057","0.918443436547776","0.910361214071732","0.926525659023819"
"NE: derzeit in Ausbildung","2007","16-34 Jahre alt","906","0.149044736581038","0.139242775538689","0.158846697623387"
"NE: derzeit in Ausbildung","2007","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","2007","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","16-34 Jahre alt","233","0.0472388350754733","0.0413997756022872","0.0530778945486594"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","35-65 Jahre alt","87","0.00769763321775115","0.00609951980407101","0.00929574663143128"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2007","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2007","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2007","66 und älter","","","",""
"NE: arbeitslos registriert","2007","16-34 Jahre alt","252","0.064759063255423","0.0579855603899011","0.071532566120945"
"NE: arbeitslos registriert","2007","35-65 Jahre alt","717","0.0702524807318153","0.0655792166565879","0.0749257448070428"
"NE: arbeitslos registriert","2007","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","165","0.027055228434135","0.0225897192941918","0.0315207375740781"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","100","0.0108183484190678","0.00892676506104971","0.0127099317770859"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","66 und älter","57","0.0115001160768176","0.00835153734199852","0.0146486948116368"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","16-34 Jahre alt","126","0.0208494511107865","0.0169169094276411","0.0247819927939319"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","35-65 Jahre alt","43","0.00492581098087308","0.00364562349296478","0.00620599846878138"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","16-34 Jahre alt","78","0.0126025089945706","0.00953224440721945","0.0156727735819217"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","35-65 Jahre alt","101","0.0101180693517849","0.00828808447547672","0.011948054228093"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","66 und älter","67","0.0145445343528686","0.0110090937375503","0.018079974968187"
"Erwerbstätig","2007","16-34 Jahre alt","3071","0.634598374252232","0.621344708891548","0.647852039612915"
"Erwerbstätig","2007","35-65 Jahre alt","8398","0.716961699406317","0.70872453833635","0.725198860476284"
"Erwerbstätig","2007","66 und älter","175","0.0389056093862741","0.0331952391500034","0.0446159796225448"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","16-34 Jahre alt","58","0.00937327530981111","0.00672110143727981","0.0120254491823424"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","35-65 Jahre alt","168","0.014147742249706","0.0119882260637753","0.0163072584356367"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","66 und älter","41","0.0137903329868769","0.0103464598981795","0.0172342060755742"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","16-34 Jahre alt","149","0.0375398840804745","0.032065923696365","0.0430138444645839"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","35-65 Jahre alt","1635","0.151487067566984","0.14469198069318","0.158282154440787"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","66 und älter","","","",""
"NE: 65 Jahre und älter","2008","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2008","35-65 Jahre alt","42","0.00384352658005228","0.00267077311096032","0.00501628004914425"
"NE: 65 Jahre und älter","2008","66 und älter","4007","0.913807477394138","0.905477055518871","0.922137899269405"
"NE: derzeit in Ausbildung","2008","16-34 Jahre alt","755","0.144324479661906","0.134204296571346","0.154444662752466"
"NE: derzeit in Ausbildung","2008","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","2008","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","16-34 Jahre alt","168","0.0345683253923512","0.0293073804349131","0.0398292703497893"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","35-65 Jahre alt","96","0.00913094935259733","0.00732816367185176","0.0109337350333429"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2008","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2008","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2008","66 und älter","","","",""
"NE: arbeitslos registriert","2008","16-34 Jahre alt","234","0.0579650549671474","0.0512355913670104","0.0646945185672845"
"NE: arbeitslos registriert","2008","35-65 Jahre alt","599","0.0619401773711884","0.0573716157070865","0.0665087390352902"
"NE: arbeitslos registriert","2008","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","16-34 Jahre alt","152","0.0204960430444194","0.016415650688614","0.0245764354002249"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","35-65 Jahre alt","86","0.00851109934030283","0.00677003524558603","0.0102521634350196"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","66 und älter","57","0.015788731744329","0.0120885535805757","0.0194889099080823"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","16-34 Jahre alt","111","0.0253145581025964","0.0207909889829324","0.0298381272222604"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2008","16-34 Jahre alt","95","0.0169988567329997","0.0132762197810961","0.0207214936849033"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2008","35-65 Jahre alt","77","0.00746034929207277","0.00582943358804496","0.00909126499610056"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2008","66 und älter","65","0.0156450881914256","0.011961511548139","0.0193286648347122"
"Erwerbstätig","2008","16-34 Jahre alt","2885","0.647467622144154","0.633709082212972","0.661226162075336"
"Erwerbstätig","2008","35-65 Jahre alt","7998","0.741128566141355","0.732826869827921","0.749430262454789"
"Erwerbstätig","2008","66 und älter","188","0.0392272322114384","0.033464757639388","0.0449897067834888"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2008","16-34 Jahre alt","76","0.0138370054570755","0.0104729803950453","0.0172010305191057"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2008","35-65 Jahre alt","124","0.0126069349568225","0.0104923370716017","0.0147215328420433"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2008","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2008","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2008","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2008","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2009","16-34 Jahre alt","89","0.0230954531523126","0.0185758439465526","0.0276150623580727"
"Nicht erwerbstätig (NE): keine weitere Angabe","2009","35-65 Jahre alt","1464","0.149576440283999","0.142551254739212","0.156601625828786"
"Nicht erwerbstätig (NE): keine weitere Angabe","2009","66 und älter","","","",""
"NE: 65 Jahre und älter","2009","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2009","35-65 Jahre alt","39","0.00306757985978607","0.00197830028711653","0.00415685943245562"
"NE: 65 Jahre und älter","2009","66 und älter","3851","0.914162358838116","0.905709689439896","0.922615028236336"
"NE: derzeit in Ausbildung","2009","16-34 Jahre alt","700","0.141960728506969","0.131459278540081","0.152462178473857"
"NE: derzeit in Ausbildung","2009","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","2009","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2009","16-34 Jahre alt","138","0.0282770296954421","0.0232893368165276","0.0332647225743565"
"NE: Mutterschutz/Elternzeit (seit 1991)","2009","35-65 Jahre alt","93","0.00996942262440505","0.00801252607101915","0.0119263191777909"
"NE: Mutterschutz/Elternzeit (seit 1991)","2009","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2009","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2009","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2009","66 und älter","","","",""
"NE: arbeitslos registriert","2009","16-34 Jahre alt","241","0.0608702535927309","0.0536761459937396","0.0680643611917222"
"NE: arbeitslos registriert","2009","35-65 Jahre alt","549","0.0656477901802275","0.0607694292924814","0.0705261510679735"
"NE: arbeitslos registriert","2009","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2009","16-34 Jahre alt","135","0.0278111925006691","0.0228635684823799","0.0327588165189584"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2009","35-65 Jahre alt","60","0.00517446306371023","0.0037612271386246","0.00658769898879586"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2009","66 und älter","62","0.0153627189049461","0.0116515090896454","0.0190739287202467"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2009","16-34 Jahre alt","156","0.0347210946137311","0.0292125777032325","0.0402296115242297"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2009","35-65 Jahre alt","40","0.00353717648222925","0.00236776467243591","0.00470658829202259"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2009","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","16-34 Jahre alt","75","0.0159813428540803","0.0122080555364972","0.0197546301716634"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","35-65 Jahre alt","75","0.00873612394022901","0.00690312339542693","0.0105691244850311"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","66 und älter","62","0.0150146787348347","0.0113450998374161","0.0186842576322534"
"Erwerbstätig","2009","16-34 Jahre alt","2641","0.655098506921329","0.640795991748652","0.669401022094006"
"Erwerbstätig","2009","35-65 Jahre alt","7448","0.741745976724375","0.733124935765484","0.750367017683267"
"Erwerbstätig","2009","66 und älter","206","0.0434028132698227","0.0372543466698585","0.049551279869787"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","16-34 Jahre alt","62","0.0112115305730541","0.00804345360208523","0.014379607544023"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","35-65 Jahre alt","123","0.011586179160117","0.00947828847150942","0.0136940698487245"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","16-34 Jahre alt","319","0.0296227622267966","0.0256367487255814","0.0336087757280117"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","35-65 Jahre alt","1657","0.135900604945436","0.130099763046345","0.141701446844527"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","66 und älter","","","",""
"NE: 65 Jahre und älter","2010","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2010","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","2010","66 und älter","3709","0.912353495940756","0.903672293723071","0.921034698158442"
"NE: derzeit in Ausbildung","2010","16-34 Jahre alt","906","0.15316704799956","0.144699898375155","0.161634197623966"
"NE: derzeit in Ausbildung","2010","35-65 Jahre alt","36","0.00238957125339568","0.00156307865949874","0.00321606384729262"
"NE: derzeit in Ausbildung","2010","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","16-34 Jahre alt","861","0.0299771755904358","0.0259681205268787","0.0339862306539929"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","35-65 Jahre alt","462","0.00760801271031065","0.0061371378583099","0.00907888756231139"
"NE: Mutterschutz/Elternzeit (seit 1991)","2010","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2010","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2010","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2010","66 und älter","","","",""
"NE: arbeitslos registriert","2010","16-34 Jahre alt","525","0.0688902099467112","0.0629358526768254","0.0748445672165969"
"NE: arbeitslos registriert","2010","35-65 Jahre alt","846","0.0663757077507014","0.0621617600861041","0.0705896554152987"
"NE: arbeitslos registriert","2010","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","16-34 Jahre alt","162","0.0237297516027454","0.0201513645645331","0.0273081386409578"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","35-65 Jahre alt","89","0.00642521481592699","0.00507269825884669","0.00777773137300728"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2010","66 und älter","65","0.0167427956098745","0.012803862917622","0.0206817283021271"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","16-34 Jahre alt","154","0.0227645143238849","0.0192579282983814","0.0262711003493883"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","35-65 Jahre alt","58","0.00319905571146011","0.00224315319360339","0.00415495822931684"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2010","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","16-34 Jahre alt","106","0.0174936754441317","0.0144114535681002","0.0205758973201632"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","35-65 Jahre alt","103","0.00714058424316427","0.00571527455712592","0.00856589392920263"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2010","66 und älter","72","0.0189617136969158","0.0147746190874463","0.0231488083063852"
"Erwerbstätig","2010","16-34 Jahre alt","3820","0.641949516307052","0.630678106009698","0.653220926604406"
"Erwerbstätig","2010","35-65 Jahre alt","9984","0.755248643800446","0.747970744973015","0.762526542627877"
"Erwerbstätig","2010","66 und älter","198","0.0425520533205451","0.0363555191325243","0.0487485875085659"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","16-34 Jahre alt","89","0.0112778777202003","0.00879527912573994","0.0137604763146606"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","35-65 Jahre alt","144","0.0127976692187372","0.010894983712651","0.0147003547248235"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2010","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2010","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","16-34 Jahre alt","346","0.0357763087564988","0.0315302002757069","0.0400224172372907"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","35-65 Jahre alt","2162","0.14109251144836","0.135773580842029","0.14641144205469"
"Nicht erwerbstätig (NE): keine weitere Angabe","2011","66 und älter","","","",""
"NE: 65 Jahre und älter","2011","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2011","35-65 Jahre alt","35","0.00194867732575073","0.00127485476022278","0.00262249989127868"
"NE: 65 Jahre und älter","2011","66 und älter","4790","0.919466218420109","0.91207862777635","0.926853809063869"
"NE: derzeit in Ausbildung","2011","16-34 Jahre alt","1135","0.138687262725383","0.13078587916227","0.146588646288496"
"NE: derzeit in Ausbildung","2011","35-65 Jahre alt","49","0.0022694405422826","0.00154238901777489","0.00299649206679031"
"NE: derzeit in Ausbildung","2011","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","16-34 Jahre alt","519","0.0294930764318137","0.0256252784841496","0.0333608743794778"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","35-65 Jahre alt","349","0.00794904687019168","0.00659222240474085","0.00930587133564251"
"NE: Mutterschutz/Elternzeit (seit 1991)","2011","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2011","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2011","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2011","66 und älter","","","",""
"NE: arbeitslos registriert","2011","16-34 Jahre alt","490","0.0517697492358702","0.0467045170801312","0.0568349813916093"
"NE: arbeitslos registriert","2011","35-65 Jahre alt","927","0.0523448587817523","0.0489418636681493","0.0557478538953553"
"NE: arbeitslos registriert","2011","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","16-34 Jahre alt","195","0.0302660869687403","0.0263494902907726","0.0341826836467079"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","35-65 Jahre alt","125","0.00711672643908587","0.00583236167894746","0.00840109119922427"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2011","66 und älter","69","0.0111468533866064","0.00829657071909786","0.013997136054115"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","16-34 Jahre alt","151","0.0253202671474358","0.0217288195750812","0.0289117147197904"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","35-65 Jahre alt","59","0.00325959750302021","0.00238868972902262","0.00413050527701779"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2011","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","16-34 Jahre alt","153","0.0256090951095739","0.021997757017776","0.0292204332013718"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","35-65 Jahre alt","133","0.00922657781053266","0.00776572437574429","0.010687431245321"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","66 und älter","95","0.0191999903089502","0.0154744726784194","0.022925507939481"
"Erwerbstätig","2011","16-34 Jahre alt","4253","0.650633004361876","0.639733332991934","0.661532675731818"
"Erwerbstätig","2011","35-65 Jahre alt","12443","0.763883431240019","0.757394458876157","0.770372403603882"
"Erwerbstätig","2011","66 und älter","213","0.0393389045178389","0.0340612358710786","0.0446165731645993"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","16-34 Jahre alt","100","0.0117538360617205","0.00928991491674559","0.0142177572066954"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","35-65 Jahre alt","173","0.0109091320390053","0.00932200261589482","0.0124962614621158"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","16-34 Jahre alt","319","0.0350962920270026","0.0307520245499125","0.0394405595040927"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","35-65 Jahre alt","2067","0.140284064506693","0.134923213209862","0.145644915803524"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","66 und älter","","","",""
"NE: 65 Jahre und älter","2012","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2012","35-65 Jahre alt","46","0.00282830628085864","0.00200852066852071","0.00364809189319657"
"NE: 65 Jahre und älter","2012","66 und älter","4789","0.912942846040928","0.905325622574756","0.9205600695071"
"NE: derzeit in Ausbildung","2012","16-34 Jahre alt","1139","0.139636213101752","0.131453750214651","0.147818675988852"
"NE: derzeit in Ausbildung","2012","35-65 Jahre alt","41","0.00333257687433844","0.00244293068717491","0.00422222306150196"
"NE: derzeit in Ausbildung","2012","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","16-34 Jahre alt","408","0.0313708740118796","0.0272557206687937","0.0354860273549654"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","35-65 Jahre alt","234","0.00741916621680938","0.00609448128888765","0.00874385114473111"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2012","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2012","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2012","66 und älter","","","",""
"NE: arbeitslos registriert","2012","16-34 Jahre alt","450","0.0564102956573364","0.0509638304137774","0.0618567609008954"
"NE: arbeitslos registriert","2012","35-65 Jahre alt","920","0.0561315737559955","0.0525784409487053","0.0596847065632858"
"NE: arbeitslos registriert","2012","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","167","0.022037113093595","0.0185714807431929","0.025502745443997"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","35-65 Jahre alt","148","0.00897242034946753","0.00751679443652135","0.0104280462624137"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","66 und älter","80","0.0144653448331225","0.0112392805657432","0.0176914091005017"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","16-34 Jahre alt","133","0.0193433219899453","0.0160919401373717","0.022594703842519"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","35-65 Jahre alt","63","0.00435604418718327","0.0033394437991809","0.00537264457518564"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2012","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","92","0.0163603547727434","0.0133656202950493","0.0193550892504375"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","35-65 Jahre alt","109","0.00587643566099861","0.0046965789178811","0.00705629240411613"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2012","66 und älter","74","0.0149993581540033","0.0117151757980376","0.0182835405099689"
"Erwerbstätig","2012","16-34 Jahre alt","4080","0.669756347572809","0.658653877521546","0.680858817624072"
"Erwerbstätig","2012","35-65 Jahre alt","12339","0.760250124947811","0.753659758753459","0.766840491142162"
"Erwerbstätig","2012","66 und älter","263","0.0466395781933331","0.0409421542625807","0.0523370021240854"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","16-34 Jahre alt","100","0.00926445346386129","0.00700276529341444","0.0115261416343081"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","35-65 Jahre alt","154","0.0105492872198447","0.00897218173082254","0.0121263927088669"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2012","66 und älter","","","",""
