"pglfs","year","sex","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","weiblich","2856","0.0868063105121142","0.0823443014271351","0.0912683195970933"
"NE: 65 Jahre und älter","2016","maennlich","2058","0.188965249505995","0.182553117559277","0.195377381452712"
"NE: 65 Jahre und älter","2016","weiblich","2294","0.24384490794046","0.237039790314144","0.250650025566775"
"NE: derzeit in Ausbildung","2016","maennlich","745","0.0393982919801199","0.0362118785714905","0.0425847053887492"
"NE: derzeit in Ausbildung","2016","weiblich","691","0.0333971382908369","0.0305497151113486","0.0362445614703251"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","weiblich","447","0.025689730062967","0.0231824562716537","0.0281970038542803"
"NE: im Militär-/Zivildienst","2016","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","weiblich","","","",""
"NE: arbeitslos registriert","2016","maennlich","579","0.0497444155577165","0.0461833158958855","0.0533055152195474"
"NE: arbeitslos registriert","2016","weiblich","688","0.0370130890808424","0.034021091702405","0.0400050864592799"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","maennlich","108","0.00973201164375425","0.00812407317136446","0.011339950116144"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","weiblich","124","0.00930099093781697","0.00777971209530648","0.0108222697803275"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","maennlich","91","0.00835420170212179","0.00686339096215495","0.00984501244208864"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","weiblich","108","0.00950077666041946","0.007963401093932","0.0110381522269069"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","maennlich","107","0.00883027345132872","0.0072979415707277","0.0103626053319297"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","weiblich","122","0.00972393520311524","0.00816878436216442","0.0112790860440661"
"Erwerbstätig","2016","maennlich","7746","0.626372829862691","0.61844914075503","0.634296518970352"
"Erwerbstätig","2016","weiblich","7809","0.535755681008794","0.527851988391196","0.543659373626392"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","maennlich","97","0.00719338912328099","0.00580921459318626","0.00857756365337573"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","weiblich","148","0.00836523917008797","0.00692183351453713","0.00980864482563882"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","maennlich","2350","0.0566178081911243","0.0530441371490865","0.0601914792331621"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","weiblich","2836","0.0875487908451553","0.083296988166297","0.0918005935240135"
"NE: 65 Jahre und älter","2017","maennlich","2160","0.188700231387702","0.182650012290102","0.194750450485302"
"NE: 65 Jahre und älter","2017","weiblich","2396","0.243054220832262","0.236601733374571","0.249506708289953"
"NE: derzeit in Ausbildung","2017","maennlich","862","0.0401251194049262","0.0370904618391563","0.0431597769706961"
"NE: derzeit in Ausbildung","2017","weiblich","823","0.0333381585674674","0.0306376143589895","0.0360387027759454"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","weiblich","623","0.0261135864641521","0.0237145844407135","0.0285125884875906"
"NE: im Militär-/Zivildienst","2017","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","weiblich","","","",""
"NE: arbeitslos registriert","2017","maennlich","1237","0.0521395268396354","0.0487019694366364","0.0555770842426344"
"NE: arbeitslos registriert","2017","weiblich","990","0.0339478334310018","0.0312235673682069","0.0366720994937966"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","maennlich","114","0.00744479092403409","0.00611556807207115","0.00877401377599704"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","weiblich","155","0.0103505006134674","0.00882797508971529","0.0118730261372195"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","weiblich","","","",""
"Erwerbstätig","2017","maennlich","8968","0.630377773203102","0.622913737723158","0.637841808683046"
"Erwerbstätig","2017","weiblich","8784","0.542445589010048","0.534951089012775","0.54994008900732"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","maennlich","157","0.00933403169885866","0.00784709504385965","0.0108209683538577"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","weiblich","151","0.00885575859967413","0.00744639024656955","0.0102651269527787"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","maennlich","200","0.0142039034284606","0.0123741540334546","0.0160336528234665"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","weiblich","209","0.0140876712963397","0.0123147806318019","0.0158605619608775"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","maennlich","1286","0.0500361229906648","0.0465303975468585","0.0535418484344711"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","weiblich","1931","0.082795996870759","0.0785148993256537","0.0870770944158644"
"NE: 65 Jahre und älter","2018","maennlich","2141","0.190675388143299","0.184358674015153","0.196992102271444"
"NE: 65 Jahre und älter","2018","weiblich","2393","0.245653853229064","0.238966340658538","0.25234136579959"
"NE: derzeit in Ausbildung","2018","maennlich","751","0.0340478807394636","0.0311317608722771","0.0369640006066501"
"NE: derzeit in Ausbildung","2018","weiblich","726","0.0334267257366633","0.030634298963562","0.0362191525097646"
"NE: Mutterschutz/Elternzeit (seit 1991)","2018","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2018","weiblich","751","0.0273636771471398","0.0248292491713178","0.0298981051229618"
"NE: im Militär-/Zivildienst","2018","maennlich","","","",""
"NE: im Militär-/Zivildienst","2018","weiblich","","","",""
"NE: arbeitslos registriert","2018","maennlich","1344","0.0483924996467204","0.0449418530286644","0.0518431462647765"
"NE: arbeitslos registriert","2018","weiblich","1131","0.0353168061994548","0.032449325190835","0.0381842872080745"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2018","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2018","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2018","maennlich","114","0.00674330921630245","0.00542732761830246","0.00805929081430244"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2018","weiblich","119","0.00869354250623658","0.00725136126781498","0.0101357237446582"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2018","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2018","weiblich","","","",""
"Erwerbstätig","2018","maennlich","8791","0.642292391705274","0.634584901049188","0.649999882361359"
"Erwerbstätig","2018","weiblich","8470","0.543318440783772","0.53558003599882","0.551056845568724"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2018","maennlich","199","0.0104687049222299","0.00883210029178807","0.0121053095526717"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2018","weiblich","176","0.0108481184327207","0.00923885855862666","0.0124573783068148"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2018","maennlich","202","0.016306027410686","0.0142695170751167","0.0183425377462552"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2018","weiblich","211","0.0122802173940851","0.010569267124632","0.0139911676635382"
"Nicht erwerbstätig (NE): keine weitere Angabe","2019","maennlich","1052","0.0522321792165107","0.0486793922911185","0.0557849661419028"
"Nicht erwerbstätig (NE): keine weitere Angabe","2019","weiblich","1667","0.0811363355708431","0.0768225156180856","0.0854501555236006"
"NE: 65 Jahre und älter","2019","maennlich","2148","0.189707505630074","0.18344695871487","0.195968052545277"
"NE: 65 Jahre und älter","2019","weiblich","2336","0.243239711315762","0.236461342617815","0.250018080013709"
"NE: derzeit in Ausbildung","2019","maennlich","726","0.0345833996232828","0.031665701660388","0.0375010975861776"
"NE: derzeit in Ausbildung","2019","weiblich","669","0.0293221897404945","0.0266567766162039","0.0319876028647852"
"NE: Mutterschutz/Elternzeit (seit 1991)","2019","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2019","weiblich","667","0.0282093120671797","0.0255934707490884","0.030825153385271"
"NE: im Militär-/Zivildienst","2019","maennlich","","","",""
"NE: im Militär-/Zivildienst","2019","weiblich","","","",""
"NE: arbeitslos registriert","2019","maennlich","1124","0.0448540546607764","0.0415489529293685","0.0481591563921843"
"NE: arbeitslos registriert","2019","weiblich","1016","0.0333973230915813","0.0305586942772256","0.0362359519059371"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2019","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2019","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2019","maennlich","127","0.00729895456323905","0.00593973793424667","0.00865817119223143"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2019","weiblich","128","0.00722620540928092","0.00588804220195884","0.00856436861660301"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2019","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2019","weiblich","","","",""
"Erwerbstätig","2019","maennlich","9459","0.647179045849754","0.639548800230318","0.654809291469189"
"Erwerbstätig","2019","weiblich","8528","0.553398613972653","0.545544307416306","0.561252920529"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2019","maennlich","249","0.0106743057641198","0.00903338136292035","0.0123152301653192"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2019","weiblich","192","0.00950872290834785","0.00797546503085499","0.0110419807858407"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2019","maennlich","162","0.0128947681170806","0.0110932542695024","0.0146962819646589"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2019","weiblich","175","0.01367398035108","0.0118391897703865","0.0155087709317735"
