year,bula_h,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Hamburg,West,Apprentice/ Trainee/ Intern,0.06503,33,415,0.04127,0.08878
2016,Hamburg,West,Not employed: Pensioner,0.31646,91,415,0.27166,0.36126
2016,Hamburg,West,Not employed: no further information,0.05895,68,415,0.03626,0.08164
2016,Lower Saxony,West,Self-employed,0.04791,110,2772,0.03995,0.05586
2016,Lower Saxony,West,Blue-collar worker,0.13734,318,2772,0.12452,0.15016
2016,Lower Saxony,West,Civil servant,0.04363,108,2772,0.03603,0.05124
2016,Lower Saxony,West,White-collar worker,0.31999,851,2772,0.30262,0.33735
2016,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.07936,234,2772,0.06930,0.08943
2016,Lower Saxony,West,Not employed: Pensioner,0.27643,533,2772,0.25978,0.29309
2016,Lower Saxony,West,Not employed: registered unemployed,0.03792,141,2772,0.03081,0.04503
2016,Lower Saxony,West,Not employed: no further information,0.05339,477,2772,0.04502,0.06176
2016,Bremen,West,White-collar worker,0.25596,60,157,0.18748,0.32444
2016,Bremen,West,Not employed: Pensioner,0.30759,35,157,0.23517,0.38001
2016,Bremen,West,Not employed: no further information,0.07405,62,157,0.03296,0.11515
2016,North Rhine-Westphalia,West,Self-employed,0.05537,287,5843,0.04950,0.06123
2016,North Rhine-Westphalia,West,Blue-collar worker,0.12487,650,5843,0.11640,0.13335
2016,North Rhine-Westphalia,West,Civil servant,0.04168,206,5843,0.03655,0.04680
2016,North Rhine-Westphalia,West,White-collar worker,0.33686,1858,5843,0.32474,0.34898
2016,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.06747,426,5843,0.06104,0.07391
2016,North Rhine-Westphalia,West,Not employed: Pensioner,0.24944,968,5843,0.23834,0.26053
2016,North Rhine-Westphalia,West,Not employed: registered unemployed,0.04842,332,5843,0.04292,0.05393
2016,North Rhine-Westphalia,West,Not employed: no further information,0.07268,1116,5843,0.06602,0.07934
2016,Hesse,West,Self-employed,0.06210,98,1882,0.05119,0.07300
2016,Hesse,West,Blue-collar worker,0.10527,185,1882,0.09140,0.11914
2016,Hesse,West,Civil servant,0.03384,69,1882,0.02567,0.04201
2016,Hesse,West,White-collar worker,0.35748,652,1882,0.33583,0.37914
2016,Hesse,West,Apprentice/ Trainee/ Intern,0.07480,137,1882,0.06292,0.08669
2016,Hesse,West,Not employed: Pensioner,0.22772,292,1882,0.20877,0.24668
2016,Hesse,West,Not employed: registered unemployed,0.05206,88,1882,0.04202,0.06210
2016,Hesse,West,Not employed: no further information,0.07886,361,1882,0.06668,0.09104
2016,"Rhineland-Palatinate, Saarland",West,Self-employed,0.04543,67,1760,0.03570,0.05516
2016,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.13841,262,1760,0.12227,0.15455
2016,"Rhineland-Palatinate, Saarland",West,Civil servant,0.04303,56,1760,0.03355,0.05251
2016,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.31321,487,1760,0.29154,0.33489
2016,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.05650,106,1760,0.04571,0.06729
2016,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.26761,329,1760,0.24692,0.28830
2016,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.04928,89,1760,0.03917,0.05940
2016,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.07912,364,1760,0.06650,0.09173
2016,Baden-Wuerttemberg,West,Self-employed,0.04744,143,3241,0.04012,0.05476
2016,Baden-Wuerttemberg,West,Blue-collar worker,0.15241,443,3241,0.14004,0.16479
2016,Baden-Wuerttemberg,West,Civil servant,0.04089,116,3241,0.03407,0.04771
2016,Baden-Wuerttemberg,West,White-collar worker,0.33634,1143,3241,0.32008,0.35261
2016,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.05932,222,3241,0.05118,0.06745
2016,Baden-Wuerttemberg,West,Not employed: Pensioner,0.26571,537,3241,0.25050,0.28092
2016,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.02933,92,3241,0.02352,0.03514
2016,Baden-Wuerttemberg,West,Not employed: no further information,0.06040,545,3241,0.05219,0.06860
2016,Bavaria,West,Self-employed,0.05752,243,4287,0.05055,0.06449
2016,Bavaria,West,Blue-collar worker,0.15584,610,4287,0.14498,0.16670
2016,Bavaria,West,Civil servant,0.03464,152,4287,0.02916,0.04011
2016,Bavaria,West,White-collar worker,0.35892,1466,4287,0.34456,0.37328
2016,Bavaria,West,Apprentice/ Trainee/ Intern,0.05544,268,4287,0.04859,0.06230
2016,Bavaria,West,Not employed: Pensioner,0.24427,797,4287,0.23140,0.25713
2016,Bavaria,West,Not employed: registered unemployed,0.03229,142,4287,0.02699,0.03758
2016,Bavaria,West,Not employed: no further information,0.05911,609,4287,0.05205,0.06617
2016,Berlin,West,Self-employed,0.06571,56,566,0.04528,0.08614
2016,Berlin,West,Blue-collar worker,0.06794,31,566,0.04719,0.08868
2016,Berlin,West,White-collar worker,0.35868,185,566,0.31914,0.39823
2016,Berlin,West,Apprentice/ Trainee/ Intern,0.07778,41,566,0.05569,0.09986
2016,Berlin,West,Not employed: Pensioner,0.24337,119,566,0.20799,0.27875
2016,Berlin,West,Not employed: registered unemployed,0.08028,36,566,0.05787,0.10268
2016,Berlin,West,Not employed: no further information,0.06033,98,566,0.04070,0.07997
2016,Berlin,East,White-collar worker,0.38548,172,344,0.33397,0.43699
2016,Berlin,East,Not employed: Pensioner,0.28012,94,344,0.23260,0.32765
2016,Berlin,East,Not employed: registered unemployed,0.09332,35,344,0.06253,0.12410
2016,Berlin,East,Not employed: no further information,0.03865,43,344,0.01825,0.05904
2016,Brandenburg,East,Self-employed,0.06628,49,1069,0.05136,0.08120
2016,Brandenburg,East,Blue-collar worker,0.13274,135,1069,0.11239,0.15309
2016,Brandenburg,East,Civil servant,0.04702,35,1069,0.03432,0.05971
2016,Brandenburg,East,White-collar worker,0.25668,273,1069,0.23048,0.28288
2016,Brandenburg,East,Apprentice/ Trainee/ Intern,0.04027,51,1069,0.02848,0.05207
2016,Brandenburg,East,Not employed: Pensioner,0.33856,293,1069,0.31018,0.36694
2016,Brandenburg,East,Not employed: registered unemployed,0.08653,86,1069,0.06967,0.10339
2016,Brandenburg,East,Not employed: no further information,0.03051,147,1069,0.02019,0.04082
2016,Mecklenburg-Western Pomerania,East,Self-employed,0.04235,34,567,0.02576,0.05894
2016,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.16942,68,567,0.13852,0.20033
2016,Mecklenburg-Western Pomerania,East,White-collar worker,0.33485,179,567,0.29597,0.37373
2016,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.27767,154,567,0.24077,0.31456
2016,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.08770,45,567,0.06440,0.11101
2016,Mecklenburg-Western Pomerania,East,Not employed: no further information,0.03143,87,567,0.01706,0.04580
2016,Saxony,East,Self-employed,0.05766,95,1587,0.04618,0.06913
2016,Saxony,East,Blue-collar worker,0.17867,213,1587,0.15981,0.19752
2016,Saxony,East,White-collar worker,0.33295,510,1587,0.30976,0.35614
2016,Saxony,East,Apprentice/ Trainee/ Intern,0.06165,99,1587,0.04981,0.07349
2016,Saxony,East,Not employed: Pensioner,0.26001,389,1587,0.23842,0.28160
2016,Saxony,East,Not employed: registered unemployed,0.06265,96,1587,0.05072,0.07457
2016,Saxony,East,Not employed: no further information,0.02976,185,1587,0.02140,0.03813
2016,Saxony-Anhalt,East,Self-employed,0.04821,35,912,0.03430,0.06212
2016,Saxony-Anhalt,East,Blue-collar worker,0.14182,126,912,0.11917,0.16448
2016,Saxony-Anhalt,East,White-collar worker,0.24262,260,912,0.21479,0.27046
2016,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.08104,59,912,0.06332,0.09876
2016,Saxony-Anhalt,East,Not employed: Pensioner,0.32294,229,912,0.29258,0.35331
2016,Saxony-Anhalt,East,Not employed: registered unemployed,0.10296,88,912,0.08322,0.12269
2016,Saxony-Anhalt,East,Not employed: no further information,0.03524,115,912,0.02326,0.04721
2016,Thuringa,East,Self-employed,0.07838,61,964,0.06140,0.09535
2016,Thuringa,East,Blue-collar worker,0.15063,163,964,0.12804,0.17322
2016,Thuringa,East,White-collar worker,0.30531,272,964,0.27622,0.33440
2016,Thuringa,East,Apprentice/ Trainee/ Intern,0.04781,45,964,0.03433,0.06128
2016,Thuringa,East,Not employed: Pensioner,0.27814,255,964,0.24984,0.30644
2016,Thuringa,East,Not employed: registered unemployed,0.06902,54,964,0.05301,0.08503
2016,Thuringa,East,Not employed: no further information,0.03661,114,964,0.02475,0.04847
2017,Schleswig-Holstein,West,Self-employed,0.04986,49,1210,0.03759,0.06213
2017,Schleswig-Holstein,West,Blue-collar worker,0.11189,133,1210,0.09412,0.12966
2017,Schleswig-Holstein,West,Civil servant,0.05725,60,1210,0.04415,0.07034
2017,Schleswig-Holstein,West,White-collar worker,0.32114,354,1210,0.29482,0.34746
2017,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.05587,89,1210,0.04292,0.06882
2017,Schleswig-Holstein,West,Not employed: Pensioner,0.29884,195,1210,0.27304,0.32464
2017,Schleswig-Holstein,West,Not employed: registered unemployed,0.04901,142,1210,0.03684,0.06118
2017,Schleswig-Holstein,West,Not employed: no further information,0.05299,188,1210,0.04036,0.06561
2017,Hamburg,West,Self-employed,0.07899,42,497,0.05526,0.10273
2017,Hamburg,West,White-collar worker,0.37258,199,497,0.33003,0.41513
2017,Hamburg,West,Apprentice/ Trainee/ Intern,0.03177,37,497,0.01633,0.04720
2017,Hamburg,West,Not employed: Pensioner,0.30090,90,497,0.26054,0.34127
2017,Hamburg,West,Not employed: registered unemployed,0.05318,40,497,0.03343,0.07292
2017,Hamburg,West,Not employed: no further information,0.05602,89,497,0.03578,0.07625
2017,Lower Saxony,West,Self-employed,0.05223,136,3285,0.04462,0.05984
2017,Lower Saxony,West,Blue-collar worker,0.12321,362,3285,0.11197,0.13445
2017,Lower Saxony,West,Civil servant,0.04531,132,3285,0.03820,0.05243
2017,Lower Saxony,West,White-collar worker,0.33066,1032,3285,0.31457,0.34675
2017,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.07362,268,3285,0.06468,0.08255
2017,Lower Saxony,West,Not employed: Pensioner,0.27312,553,3285,0.25789,0.28836
2017,Lower Saxony,West,Not employed: registered unemployed,0.04091,249,3285,0.03414,0.04769
2017,Lower Saxony,West,Not employed: no further information,0.05904,553,3285,0.05098,0.06710
2017,Bremen,West,White-collar worker,0.32351,86,219,0.26141,0.38561
2017,Bremen,West,Not employed: Pensioner,0.29681,41,219,0.23616,0.35745
2017,Bremen,West,Not employed: registered unemployed,0.09321,32,219,0.05462,0.13181
2017,Bremen,West,Not employed: no further information,0.06640,60,219,0.03335,0.09945
2017,North Rhine-Westphalia,West,Self-employed,0.05297,312,6600,0.04756,0.05837
2017,North Rhine-Westphalia,West,Blue-collar worker,0.12002,688,6600,0.11218,0.12787
2017,North Rhine-Westphalia,West,Civil servant,0.04034,243,6600,0.03559,0.04509
2017,North Rhine-Westphalia,West,White-collar worker,0.33610,2118,6600,0.32470,0.34749
2017,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.06994,504,6600,0.06379,0.07610
2017,North Rhine-Westphalia,West,Not employed: Pensioner,0.24991,1030,6600,0.23947,0.26036
2017,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05082,559,6600,0.04552,0.05612
2017,North Rhine-Westphalia,West,Not employed: no further information,0.07499,1146,6600,0.06863,0.08134
2017,Hesse,West,Self-employed,0.04897,97,2188,0.03992,0.05801
2017,Hesse,West,Blue-collar worker,0.07569,168,2188,0.06460,0.08677
2017,Hesse,West,Civil servant,0.03504,79,2188,0.02734,0.04275
2017,Hesse,West,White-collar worker,0.39087,803,2188,0.37042,0.41132
2017,Hesse,West,Apprentice/ Trainee/ Intern,0.07877,159,2188,0.06748,0.09006
2017,Hesse,West,Not employed: Pensioner,0.21751,302,2188,0.20022,0.23480
2017,Hesse,West,Not employed: registered unemployed,0.06801,212,2188,0.05746,0.07857
2017,Hesse,West,Not employed: no further information,0.07690,368,2188,0.06573,0.08806
2017,"Rhineland-Palatinate, Saarland",West,Self-employed,0.03651,69,1811,0.02787,0.04515
2017,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.15163,269,1811,0.13511,0.16815
2017,"Rhineland-Palatinate, Saarland",West,Civil servant,0.04357,58,1811,0.03416,0.05297
2017,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.32968,554,1811,0.30803,0.35134
2017,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.04863,115,1811,0.03872,0.05854
2017,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.28214,343,1811,0.26141,0.30288
2017,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.03645,88,1811,0.02782,0.04509
2017,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.06730,315,1811,0.05576,0.07884
2017,Baden-Wuerttemberg,West,Self-employed,0.05502,169,3527,0.04750,0.06255
2017,Baden-Wuerttemberg,West,Blue-collar worker,0.13450,427,3527,0.12324,0.14576
2017,Baden-Wuerttemberg,West,Civil servant,0.03970,133,3527,0.03326,0.04615
2017,Baden-Wuerttemberg,West,White-collar worker,0.35578,1294,3527,0.33998,0.37159
2017,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.05827,259,3527,0.05054,0.06600
2017,Baden-Wuerttemberg,West,Not employed: Pensioner,0.26321,568,3527,0.24867,0.27775
2017,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.02703,221,3527,0.02167,0.03238
2017,Baden-Wuerttemberg,West,Not employed: no further information,0.06225,456,3527,0.05427,0.07022
2017,Bavaria,West,Self-employed,0.06185,258,4682,0.05495,0.06875
2017,Bavaria,West,Blue-collar worker,0.13393,615,4682,0.12417,0.14369
2017,Bavaria,West,Civil servant,0.03059,167,4682,0.02566,0.03553
2017,Bavaria,West,White-collar worker,0.38579,1724,4682,0.37185,0.39974
2017,Bavaria,West,Apprentice/ Trainee/ Intern,0.05742,332,4682,0.05076,0.06409
2017,Bavaria,West,Not employed: Pensioner,0.24172,830,4682,0.22946,0.25399
2017,Bavaria,West,Not employed: registered unemployed,0.02412,175,4682,0.01973,0.02852
2017,Bavaria,West,Not employed: no further information,0.06154,581,4682,0.05466,0.06843
2017,Berlin,West,Self-employed,0.04936,50,556,0.03134,0.06738
2017,Berlin,West,White-collar worker,0.40340,224,556,0.36259,0.44422
2017,Berlin,West,Apprentice/ Trainee/ Intern,0.06869,41,556,0.04765,0.08973
2017,Berlin,West,Not employed: Pensioner,0.21545,124,556,0.18124,0.24966
2017,Berlin,West,Not employed: registered unemployed,0.08474,49,556,0.06157,0.10791
2017,Berlin,West,Not employed: no further information,0.07090,68,556,0.04954,0.09225
2017,Berlin,East,Self-employed,0.08863,35,419,0.06139,0.11588
2017,Berlin,East,White-collar worker,0.41532,205,419,0.36808,0.46256
2017,Berlin,East,Not employed: Pensioner,0.26165,97,419,0.21952,0.30379
2017,Berlin,East,Not employed: registered unemployed,0.07500,47,419,0.04975,0.10025
2017,Berlin,East,Not employed: no further information,0.03186,35,419,0.01503,0.04870
2017,Brandenburg,East,Self-employed,0.05620,52,1177,0.04304,0.06937
2017,Brandenburg,East,Blue-collar worker,0.14626,141,1177,0.12606,0.16646
2017,Brandenburg,East,Civil servant,0.03504,34,1177,0.02453,0.04555
2017,Brandenburg,East,White-collar worker,0.27992,324,1177,0.25426,0.30558
2017,Brandenburg,East,Apprentice/ Trainee/ Intern,0.03688,57,1177,0.02611,0.04765
2017,Brandenburg,East,Not employed: Pensioner,0.33257,303,1177,0.30564,0.35950
2017,Brandenburg,East,Not employed: registered unemployed,0.06843,120,1177,0.05400,0.08286
2017,Brandenburg,East,Not employed: no further information,0.03827,146,1177,0.02730,0.04923
2017,Mecklenburg-Western Pomerania,East,Self-employed,0.02911,32,583,0.01545,0.04277
2017,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.13125,67,583,0.10381,0.15868
2017,Mecklenburg-Western Pomerania,East,White-collar worker,0.36891,202,583,0.32971,0.40811
2017,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.28456,171,583,0.24791,0.32122
2017,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.08057,61,583,0.05846,0.10268
2017,Mecklenburg-Western Pomerania,East,Not employed: no further information,0.03531,50,583,0.02031,0.05030
2017,Saxony,East,Self-employed,0.05359,95,1800,0.04319,0.06400
2017,Saxony,East,Blue-collar worker,0.16823,246,1800,0.15094,0.18552
2017,Saxony,East,White-collar worker,0.35544,613,1800,0.33332,0.37756
2017,Saxony,East,Apprentice/ Trainee/ Intern,0.05638,114,1800,0.04572,0.06704
2017,Saxony,East,Not employed: Pensioner,0.26343,419,1800,0.24308,0.28379
2017,Saxony,East,Not employed: registered unemployed,0.05874,146,1800,0.04787,0.06960
2017,Saxony,East,Not employed: no further information,0.02907,167,1800,0.02131,0.03684
2017,Saxony-Anhalt,East,Self-employed,0.05344,43,1014,0.03959,0.06729
2017,Saxony-Anhalt,East,Blue-collar worker,0.12756,119,1014,0.10701,0.14810
2017,Saxony-Anhalt,East,White-collar worker,0.30108,331,1014,0.27283,0.32933
2017,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.07002,60,1014,0.05430,0.08573
2017,Saxony-Anhalt,East,Not employed: Pensioner,0.32782,238,1014,0.29891,0.35673
2017,Saxony-Anhalt,East,Not employed: registered unemployed,0.07160,92,1014,0.05572,0.08748
2017,Saxony-Anhalt,East,Not employed: no further information,0.02848,131,1014,0.01823,0.03872
2017,Thuringa,East,Self-employed,0.07737,64,1058,0.06126,0.09347
2017,Thuringa,East,Blue-collar worker,0.13250,176,1058,0.11206,0.15294
2017,Thuringa,East,White-collar worker,0.33901,323,1058,0.31047,0.36755
2017,Thuringa,East,Apprentice/ Trainee/ Intern,0.05308,54,1058,0.03956,0.06659
2017,Thuringa,East,Not employed: Pensioner,0.26922,260,1058,0.24248,0.29596
2017,Thuringa,East,Not employed: registered unemployed,0.07298,86,1058,0.05730,0.08866
2017,Thuringa,East,Not employed: no further information,0.02694,95,1058,0.01718,0.03671
2018,Schleswig-Holstein,West,Self-employed,0.03286,39,1105,0.02235,0.04338
2018,Schleswig-Holstein,West,Blue-collar worker,0.12547,129,1105,0.10593,0.14501
2018,Schleswig-Holstein,West,Civil servant,0.06138,59,1105,0.04722,0.07554
2018,Schleswig-Holstein,West,White-collar worker,0.34090,368,1105,0.31294,0.36886
2018,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.03861,63,1105,0.02724,0.04997
2018,Schleswig-Holstein,West,Not employed: Pensioner,0.30357,194,1105,0.27645,0.33069
2018,Schleswig-Holstein,West,Not employed: registered unemployed,0.04774,113,1105,0.03516,0.06031
2018,Schleswig-Holstein,West,Not employed: no further information,0.04687,140,1105,0.03440,0.05934
2018,Hamburg,West,Self-employed,0.08653,47,523,0.06241,0.11065
2018,Hamburg,West,Blue-collar worker,0.05712,38,523,0.03721,0.07703
2018,Hamburg,West,White-collar worker,0.35383,204,523,0.31281,0.39485
2018,Hamburg,West,Apprentice/ Trainee/ Intern,0.05217,45,523,0.03310,0.07125
2018,Hamburg,West,Not employed: Pensioner,0.27820,93,523,0.23975,0.31664
2018,Hamburg,West,Not employed: registered unemployed,0.05488,43,523,0.03535,0.07442
2018,Hamburg,West,Not employed: no further information,0.06663,53,523,0.04523,0.08802
2018,Lower Saxony,West,Self-employed,0.04949,121,3100,0.04185,0.05713
2018,Lower Saxony,West,Blue-collar worker,0.11717,360,3100,0.10585,0.12849
2018,Lower Saxony,West,Civil servant,0.04280,126,3100,0.03568,0.04993
2018,Lower Saxony,West,White-collar worker,0.36372,1005,3100,0.34679,0.38066
2018,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.06360,248,3100,0.05501,0.07219
2018,Lower Saxony,West,Not employed: Pensioner,0.26717,513,3100,0.25160,0.28275
2018,Lower Saxony,West,Not employed: registered unemployed,0.04799,365,3100,0.04046,0.05551
2018,Lower Saxony,West,Not employed: no further information,0.04291,362,3100,0.03577,0.05005
2018,Bremen,West,Blue-collar worker,0.07983,32,264,0.04707,0.11258
2018,Bremen,West,White-collar worker,0.35815,86,264,0.30021,0.41610
2018,Bremen,West,Not employed: Pensioner,0.25069,44,264,0.19830,0.30307
2018,Bremen,West,Not employed: registered unemployed,0.08360,43,264,0.05015,0.11705
2018,Bremen,West,Not employed: no further information,0.04963,59,264,0.02338,0.07588
2018,North Rhine-Westphalia,West,Self-employed,0.05323,290,6279,0.04768,0.05879
2018,North Rhine-Westphalia,West,Blue-collar worker,0.10601,655,6279,0.09839,0.11362
2018,North Rhine-Westphalia,West,Civil servant,0.03558,222,6279,0.03099,0.04016
2018,North Rhine-Westphalia,West,White-collar worker,0.35923,2128,6279,0.34736,0.37110
2018,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.07028,509,6279,0.06396,0.07660
2018,North Rhine-Westphalia,West,Not employed: Pensioner,0.25060,1047,6279,0.23988,0.26132
2018,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05074,672,6279,0.04531,0.05617
2018,North Rhine-Westphalia,West,Not employed: no further information,0.06462,756,6279,0.05854,0.07071
2018,Hesse,West,Self-employed,0.05733,101,2109,0.04741,0.06726
2018,Hesse,West,Blue-collar worker,0.08561,190,2109,0.07367,0.09756
2018,Hesse,West,Civil servant,0.03559,78,2109,0.02768,0.04350
2018,Hesse,West,White-collar worker,0.39491,752,2109,0.37404,0.41578
2018,Hesse,West,Apprentice/ Trainee/ Intern,0.07659,177,2109,0.06524,0.08795
2018,Hesse,West,Not employed: Pensioner,0.22150,301,2109,0.20377,0.23923
2018,Hesse,West,Not employed: registered unemployed,0.05118,176,2109,0.04177,0.06059
2018,Hesse,West,Not employed: no further information,0.06945,334,2109,0.05859,0.08030
2018,"Rhineland-Palatinate, Saarland",West,Self-employed,0.03637,63,1737,0.02756,0.04518
2018,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.12866,270,1737,0.11291,0.14441
2018,"Rhineland-Palatinate, Saarland",West,Civil servant,0.04486,63,1737,0.03512,0.05460
2018,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.36032,558,1737,0.33774,0.38291
2018,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.04875,112,1737,0.03862,0.05888
2018,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.28588,338,1737,0.26463,0.30714
2018,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.02122,87,1737,0.01444,0.02800
2018,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.06651,246,1737,0.05478,0.07823
2018,Baden-Wuerttemberg,West,Self-employed,0.05031,137,3204,0.04274,0.05788
2018,Baden-Wuerttemberg,West,Blue-collar worker,0.13183,393,3204,0.12011,0.14355
2018,Baden-Wuerttemberg,West,Civil servant,0.03730,118,3204,0.03074,0.04387
2018,Baden-Wuerttemberg,West,White-collar worker,0.36946,1211,3204,0.35275,0.38618
2018,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.05768,220,3204,0.04961,0.06576
2018,Baden-Wuerttemberg,West,Not employed: Pensioner,0.25881,543,3204,0.24364,0.27398
2018,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.02827,207,3204,0.02253,0.03401
2018,Baden-Wuerttemberg,West,Not employed: no further information,0.06289,375,3204,0.05449,0.07130
2018,Bavaria,West,Self-employed,0.05743,225,4366,0.05053,0.06434
2018,Bavaria,West,Blue-collar worker,0.14301,588,4366,0.13263,0.15340
2018,Bavaria,West,Civil servant,0.02848,148,4366,0.02355,0.03342
2018,Bavaria,West,White-collar worker,0.38054,1621,4366,0.36613,0.39494
2018,Bavaria,West,Apprentice/ Trainee/ Intern,0.05029,319,4366,0.04380,0.05677
2018,Bavaria,West,Not employed: Pensioner,0.26313,857,4366,0.25007,0.27619
2018,Bavaria,West,Not employed: registered unemployed,0.02240,196,4366,0.01801,0.02679
2018,Bavaria,West,Not employed: no further information,0.05239,412,4366,0.04578,0.05900
2018,Berlin,West,Self-employed,0.05608,55,633,0.03814,0.07402
2018,Berlin,West,Blue-collar worker,0.05837,35,633,0.04009,0.07664
2018,Berlin,West,White-collar worker,0.42844,261,633,0.38986,0.46702
2018,Berlin,West,Not employed: Pensioner,0.20401,121,633,0.17259,0.23543
2018,Berlin,West,Not employed: registered unemployed,0.11447,84,633,0.08965,0.13930
2018,Berlin,West,Not employed: no further information,0.04760,77,633,0.03100,0.06420
2018,Berlin,East,White-collar worker,0.42031,189,357,0.36903,0.47158
2018,Berlin,East,Not employed: Pensioner,0.25647,97,357,0.21111,0.30183
2018,Berlin,East,Not employed: registered unemployed,0.05416,39,357,0.03065,0.07767
2018,Berlin,East,Not employed: no further information,0.04991,32,357,0.02729,0.07253
2018,Brandenburg,East,Self-employed,0.05178,46,1112,0.03875,0.06481
2018,Brandenburg,East,Blue-collar worker,0.12705,146,1112,0.10747,0.14663
2018,Brandenburg,East,White-collar worker,0.33270,347,1112,0.30499,0.36041
2018,Brandenburg,East,Apprentice/ Trainee/ Intern,0.02475,45,1112,0.01561,0.03389
2018,Brandenburg,East,Not employed: Pensioner,0.31359,302,1112,0.28631,0.34087
2018,Brandenburg,East,Not employed: registered unemployed,0.06372,114,1112,0.04936,0.07809
2018,Brandenburg,East,Not employed: no further information,0.04631,112,1112,0.03395,0.05866
2018,Mecklenburg-Western Pomerania,East,Self-employed,0.03722,37,650,0.02266,0.05179
2018,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.12537,66,650,0.09989,0.15085
2018,Mecklenburg-Western Pomerania,East,White-collar worker,0.34991,209,650,0.31321,0.38660
2018,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.03593,38,650,0.02161,0.05025
2018,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.29733,188,650,0.26216,0.33249
2018,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.09241,61,650,0.07013,0.11469
2018,Mecklenburg-Western Pomerania,East,Not employed: no further information,0.03530,51,650,0.02110,0.04950
2018,Saxony,East,Self-employed,0.05236,88,1724,0.04184,0.06288
2018,Saxony,East,Blue-collar worker,0.14971,222,1724,0.13286,0.16656
2018,Saxony,East,White-collar worker,0.38316,634,1724,0.36020,0.40611
2018,Saxony,East,Apprentice/ Trainee/ Intern,0.05345,112,1724,0.04283,0.06407
2018,Saxony,East,Not employed: Pensioner,0.26006,424,1724,0.23934,0.28077
2018,Saxony,East,Not employed: registered unemployed,0.05295,152,1724,0.04238,0.06353
2018,Saxony,East,Not employed: no further information,0.03506,92,1724,0.02637,0.04374
2018,Saxony-Anhalt,East,Self-employed,0.05632,37,999,0.04202,0.07062
2018,Saxony-Anhalt,East,Blue-collar worker,0.12756,125,999,0.10687,0.14826
2018,Saxony-Anhalt,East,White-collar worker,0.29111,333,999,0.26292,0.31929
2018,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.05572,58,999,0.04149,0.06995
2018,Saxony-Anhalt,East,Not employed: Pensioner,0.33078,232,999,0.30159,0.35997
2018,Saxony-Anhalt,East,Not employed: registered unemployed,0.08263,150,999,0.06555,0.09971
2018,Saxony-Anhalt,East,Not employed: no further information,0.03904,64,999,0.02703,0.05106
2018,Thuringa,East,Self-employed,0.05155,50,1036,0.03808,0.06502
2018,Thuringa,East,Blue-collar worker,0.16922,171,1036,0.14638,0.19207
2018,Thuringa,East,White-collar worker,0.32418,323,1036,0.29566,0.35269
