year,pgisced97,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Lower Secondary Level,East,Not employed: registered unemployed,0.19963,81,349,0.15763,0.24163
2015,Upper Secondary Level,West,Self-employed,0.04140,398,9364,0.03737,0.04544
2015,Upper Secondary Level,West,Blue-collar worker,0.16412,1654,9364,0.15661,0.17162
2015,Upper Secondary Level,West,Civil servant,0.01794,171,9364,0.01525,0.02063
2015,Upper Secondary Level,West,White-collar worker,0.31546,3263,9364,0.30605,0.32488
2015,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04667,506,9364,0.04240,0.05095
2015,Upper Secondary Level,West,Not employed: Pensioner,0.30871,2159,9364,0.29936,0.31807
2015,Upper Secondary Level,West,Not employed: registered unemployed,0.04184,469,9364,0.03778,0.04589
2015,Upper Secondary Level,West,Not employed: no further information,0.05788,744,9364,0.05315,0.06261
2015,Upper Secondary Level,East,Self-employed,0.04463,117,2706,0.03685,0.05242
2015,Upper Secondary Level,East,Blue-collar worker,0.23302,621,2706,0.21709,0.24895
2015,Upper Secondary Level,East,White-collar worker,0.24846,723,2706,0.23218,0.26474
2015,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.03581,104,2706,0.02881,0.04281
2015,Upper Secondary Level,East,Not employed: Pensioner,0.30851,778,2706,0.29110,0.32591
2015,Upper Secondary Level,East,Not employed: registered unemployed,0.09226,269,2706,0.08135,0.10316
2015,Upper Secondary Level,East,Not employed: no further information,0.02147,94,2706,0.01601,0.02693
2015,Post-secondary Non-tertiary Level,West,Self-employed,0.05947,100,1849,0.04869,0.07026
2015,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.10476,257,1849,0.09080,0.11872
2015,Post-secondary Non-tertiary Level,West,White-collar worker,0.55778,1030,1849,0.53514,0.58043
2015,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.03320,50,1849,0.02503,0.04137
2015,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.11955,134,1849,0.10476,0.13434
2015,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.04291,101,1849,0.03367,0.05215
2015,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.07301,177,1849,0.06115,0.08487
2015,Post-secondary Non-tertiary Level,East,White-collar worker,0.57303,158,158,0.49566,0.65040
2015,First Stage of Tertiary Education,West,Self-employed,0.08892,116,1105,0.07213,0.10571
2015,First Stage of Tertiary Education,West,Blue-collar worker,0.07112,86,1105,0.05596,0.08629
2015,First Stage of Tertiary Education,West,Civil servant,0.04855,62,1105,0.03587,0.06122
2015,First Stage of Tertiary Education,West,White-collar worker,0.44064,533,1105,0.41135,0.46992
2015,First Stage of Tertiary Education,West,Not employed: Pensioner,0.30151,262,1105,0.27444,0.32859
2015,First Stage of Tertiary Education,West,Not employed: no further information,0.02583,46,1105,0.01647,0.03518
2015,First Stage of Tertiary Education,East,Self-employed,0.12929,50,370,0.09505,0.16352
2015,First Stage of Tertiary Education,East,Blue-collar worker,0.10085,37,370,0.07012,0.13157
2015,First Stage of Tertiary Education,East,White-collar worker,0.36526,142,370,0.31613,0.41439
2015,First Stage of Tertiary Education,East,Not employed: Pensioner,0.34810,141,370,0.29950,0.39671
2015,Second Stage of Tertiary Education,West,Self-employed,0.10947,511,4986,0.10081,0.11814
2015,Second Stage of Tertiary Education,West,Blue-collar worker,0.01986,167,4986,0.01599,0.02373
2015,Second Stage of Tertiary Education,West,Civil servant,0.12216,571,4986,0.11307,0.13125
2015,Second Stage of Tertiary Education,West,White-collar worker,0.44573,2318,4986,0.43193,0.45952
2015,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.02611,114,4986,0.02168,0.03053
2015,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.20941,818,4986,0.19811,0.22070
2015,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02417,173,4986,0.01991,0.02843
2015,Second Stage of Tertiary Education,West,Not employed: no further information,0.03969,314,4986,0.03427,0.04511
2015,Second Stage of Tertiary Education,East,Self-employed,0.08320,119,1378,0.06861,0.09779
2015,Second Stage of Tertiary Education,East,Civil servant,0.05294,89,1378,0.04111,0.06477
2015,Second Stage of Tertiary Education,East,White-collar worker,0.45342,652,1378,0.42712,0.47971
2015,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.32529,426,1378,0.30054,0.35003
2015,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.02724,47,1378,0.01864,0.03584
2015,Second Stage of Tertiary Education,East,Not employed: no further information,0.02037,45,1378,0.01291,0.02784
2016,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.43600,255,679,0.39867,0.47332
2016,Pre-primary Level,West,Not employed: no further information,0.47996,424,679,0.44235,0.51757
2016,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.38159,40,128,0.29710,0.46608
2016,Pre-primary Level,East,Not employed: no further information,0.58327,88,128,0.49752,0.66901
2016,Primary Level,West,Blue-collar worker,0.21356,130,1187,0.19024,0.23689
2016,Primary Level,West,White-collar worker,0.09155,66,1187,0.07514,0.10796
2016,Primary Level,West,Apprentice/ Trainee/ Intern,0.03805,49,1187,0.02716,0.04894
2016,Primary Level,West,Not employed: Pensioner,0.24093,54,1187,0.21659,0.26527
2016,Primary Level,West,Not employed: registered unemployed,0.16466,88,1187,0.14355,0.18577
2016,Primary Level,West,Not employed: no further information,0.19132,800,1187,0.16894,0.21371
2016,Primary Level,East,Not employed: no further information,0.19846,169,169,0.13815,0.25877
2016,Lower Secondary Level,West,Self-employed,0.01741,49,2810,0.01257,0.02224
2016,Lower Secondary Level,West,Blue-collar worker,0.17750,474,2810,0.16337,0.19163
2016,Lower Secondary Level,West,White-collar worker,0.14213,372,2810,0.12922,0.15505
2016,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.12332,407,2810,0.11116,0.13548
2016,Lower Secondary Level,West,Not employed: Pensioner,0.35050,568,2810,0.33285,0.36814
2016,Lower Secondary Level,West,Not employed: registered unemployed,0.07708,253,2810,0.06722,0.08694
2016,Lower Secondary Level,West,Not employed: no further information,0.09900,687,2810,0.08795,0.11004
2016,Lower Secondary Level,East,Blue-collar worker,0.09918,37,419,0.07052,0.12783
2016,Lower Secondary Level,East,White-collar worker,0.10362,38,419,0.07440,0.13284
2016,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.18786,75,419,0.15041,0.22530
2016,Lower Secondary Level,East,Not employed: Pensioner,0.34588,101,419,0.30028,0.39148
2016,Lower Secondary Level,East,Not employed: registered unemployed,0.19571,74,419,0.15768,0.23375
2016,Lower Secondary Level,East,Not employed: no further information,0.03755,94,419,0.01932,0.05577
2016,Upper Secondary Level,West,Self-employed,0.04040,362,8827,0.03629,0.04450
2016,Upper Secondary Level,West,Blue-collar worker,0.17543,1502,8827,0.16749,0.18336
2016,Upper Secondary Level,West,Civil servant,0.01797,158,8827,0.01520,0.02074
2016,Upper Secondary Level,West,White-collar worker,0.32099,3001,8827,0.31125,0.33073
2016,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04569,465,8827,0.04134,0.05005
2016,Upper Secondary Level,West,Not employed: Pensioner,0.30337,2062,8827,0.29378,0.31296
2016,Upper Secondary Level,West,Not employed: registered unemployed,0.03988,382,8827,0.03580,0.04396
2016,Upper Secondary Level,West,Not employed: no further information,0.04758,895,8827,0.04314,0.05203
2016,Upper Secondary Level,East,Self-employed,0.04871,117,2601,0.04044,0.05699
2016,Upper Secondary Level,East,Blue-collar worker,0.22597,568,2601,0.20990,0.24205
2016,Upper Secondary Level,East,White-collar worker,0.25237,703,2601,0.23567,0.26906
2016,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.03403,89,2601,0.02706,0.04100
2016,Upper Secondary Level,East,Not employed: Pensioner,0.29981,729,2601,0.28220,0.31742
2016,Upper Secondary Level,East,Not employed: registered unemployed,0.10046,239,2601,0.08891,0.11202
2016,Upper Secondary Level,East,Not employed: no further information,0.02263,156,2601,0.01691,0.02834
2016,Post-secondary Non-tertiary Level,West,Self-employed,0.06584,92,1785,0.05433,0.07735
2016,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.10351,229,1785,0.08937,0.11764
2016,Post-secondary Non-tertiary Level,West,White-collar worker,0.56198,1012,1785,0.53896,0.58500
2016,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.03252,44,1785,0.02429,0.04075
2016,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.11650,128,1785,0.10161,0.13139
2016,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.04683,96,1785,0.03703,0.05663
2016,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.06190,184,1785,0.05072,0.07308
2016,Post-secondary Non-tertiary Level,East,Blue-collar worker,0.17523,40,193,0.12145,0.22900
2016,Post-secondary Non-tertiary Level,East,White-collar worker,0.59064,153,193,0.52109,0.66020
2016,First Stage of Tertiary Education,West,Self-employed,0.07943,107,1012,0.06276,0.09609
2016,First Stage of Tertiary Education,West,Blue-collar worker,0.09322,84,1012,0.07530,0.11114
2016,First Stage of Tertiary Education,West,Civil servant,0.06625,65,1012,0.05092,0.08158
2016,First Stage of Tertiary Education,West,White-collar worker,0.44122,483,1012,0.41061,0.47183
2016,First Stage of Tertiary Education,West,Not employed: Pensioner,0.27240,242,1012,0.24496,0.29985
2016,First Stage of Tertiary Education,West,Not employed: no further information,0.01817,31,1012,0.00994,0.02640
2016,First Stage of Tertiary Education,East,Self-employed,0.14847,45,344,0.11084,0.18610
2016,First Stage of Tertiary Education,East,Blue-collar worker,0.11091,37,344,0.07767,0.14414
2016,First Stage of Tertiary Education,East,White-collar worker,0.33498,125,344,0.28503,0.38493
2016,First Stage of Tertiary Education,East,Not employed: Pensioner,0.34645,137,344,0.29609,0.39680
2016,Second Stage of Tertiary Education,West,Self-employed,0.10195,457,5029,0.09358,0.11031
2016,Second Stage of Tertiary Education,West,Blue-collar worker,0.02450,152,5029,0.02023,0.02878
2016,Second Stage of Tertiary Education,West,Civil servant,0.12205,539,5029,0.11300,0.13110
2016,Second Stage of Tertiary Education,West,White-collar worker,0.44164,2137,5029,0.42791,0.45537
2016,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.03174,134,5029,0.02690,0.03659
2016,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.20500,800,5029,0.19384,0.21616
2016,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.01964,124,5029,0.01581,0.02348
2016,Second Stage of Tertiary Education,West,Not employed: no further information,0.04845,686,5029,0.04251,0.05438
2016,Second Stage of Tertiary Education,East,Self-employed,0.07410,111,1349,0.06011,0.08808
2016,Second Stage of Tertiary Education,East,Civil servant,0.06499,84,1349,0.05183,0.07815
2016,Second Stage of Tertiary Education,East,White-collar worker,0.44587,628,1349,0.41933,0.47240
2016,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.30951,415,1349,0.28483,0.33419
2016,Second Stage of Tertiary Education,East,Not employed: no further information,0.02436,111,1349,0.01613,0.03259
2017,Pre-primary Level,West,White-collar worker,0.05033,34,741,0.03458,0.06609
2017,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.42017,278,741,0.38460,0.45573
2017,Pre-primary Level,West,Not employed: no further information,0.45363,429,741,0.41776,0.48950
2017,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.53251,58,130,0.44641,0.61862
2017,Pre-primary Level,East,Not employed: no further information,0.40934,72,130,0.32449,0.49420
2017,Primary Level,West,Blue-collar worker,0.18487,161,1605,0.16587,0.20387
2017,Primary Level,West,White-collar worker,0.10674,100,1605,0.09163,0.12186
2017,Primary Level,West,Apprentice/ Trainee/ Intern,0.01789,79,1605,0.01140,0.02438
2017,Primary Level,West,Not employed: Pensioner,0.22049,69,1605,0.20021,0.24078
2017,Primary Level,West,Not employed: registered unemployed,0.22191,345,1605,0.20157,0.24224
2017,Primary Level,West,Not employed: no further information,0.18600,851,1605,0.16696,0.20504
2017,Primary Level,East,Not employed: registered unemployed,0.25810,77,236,0.20215,0.31405
2017,Primary Level,East,Not employed: no further information,0.17978,159,236,0.13069,0.22888
2017,Lower Secondary Level,West,Self-employed,0.01451,52,3133,0.01032,0.01870
2017,Lower Secondary Level,West,Blue-collar worker,0.17779,508,3133,0.16440,0.19119
2017,Lower Secondary Level,West,White-collar worker,0.16727,477,3133,0.15420,0.18035
2017,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.11399,439,3133,0.10286,0.12512
2017,Lower Secondary Level,West,Not employed: Pensioner,0.34032,577,3133,0.32373,0.35691
2017,Lower Secondary Level,West,Not employed: registered unemployed,0.08246,385,3133,0.07282,0.09209
2017,Lower Secondary Level,West,Not employed: no further information,0.08729,695,3133,0.07741,0.09718
2017,Lower Secondary Level,East,Blue-collar worker,0.10195,40,483,0.07494,0.12896
2017,Lower Secondary Level,East,White-collar worker,0.14862,60,483,0.11686,0.18037
2017,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.13478,79,483,0.10429,0.16527
2017,Lower Secondary Level,East,Not employed: Pensioner,0.31601,102,483,0.27451,0.35752
2017,Lower Secondary Level,East,Not employed: registered unemployed,0.22079,116,483,0.18376,0.25781
2017,Lower Secondary Level,East,Not employed: no further information,0.03924,86,483,0.02191,0.05658
2017,Upper Secondary Level,West,Self-employed,0.04317,395,9709,0.03913,0.04721
2017,Upper Secondary Level,West,Blue-collar worker,0.15835,1553,9709,0.15109,0.16561
2017,Upper Secondary Level,West,Civil servant,0.01695,187,9709,0.01438,0.01952
2017,Upper Secondary Level,West,White-collar worker,0.33373,3489,9709,0.32435,0.34311
2017,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04804,558,9709,0.04379,0.05230
2017,Upper Secondary Level,West,Not employed: Pensioner,0.30652,2160,9709,0.29734,0.31569
2017,Upper Secondary Level,West,Not employed: registered unemployed,0.03641,497,9709,0.03268,0.04014
2017,Upper Secondary Level,West,Not employed: no further information,0.04952,870,9709,0.04521,0.05384
2017,Upper Secondary Level,East,Self-employed,0.04588,120,2913,0.03828,0.05348
2017,Upper Secondary Level,East,Blue-collar worker,0.20809,608,2913,0.19335,0.22284
2017,Upper Secondary Level,East,White-collar worker,0.29767,886,2913,0.28106,0.31427
2017,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.03251,110,2913,0.02607,0.03895
2017,Upper Secondary Level,East,Not employed: Pensioner,0.30552,788,2913,0.28879,0.32225
2017,Upper Secondary Level,East,Not employed: registered unemployed,0.07492,244,2913,0.06536,0.08448
2017,Upper Secondary Level,East,Not employed: no further information,0.01982,157,2913,0.01476,0.02488
2017,Post-secondary Non-tertiary Level,West,Self-employed,0.06081,100,1940,0.05017,0.07145
2017,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.09964,198,1940,0.08631,0.11297
2017,Post-secondary Non-tertiary Level,West,White-collar worker,0.55357,1139,1940,0.53144,0.57569
2017,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.03890,71,1940,0.03029,0.04750
2017,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.12630,145,1940,0.11152,0.14109
2017,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.04545,96,1940,0.03618,0.05473
2017,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.06153,191,1940,0.05083,0.07222
2017,Post-secondary Non-tertiary Level,East,Blue-collar worker,0.10941,35,223,0.06834,0.15047
2017,Post-secondary Non-tertiary Level,East,White-collar worker,0.61098,188,223,0.54685,0.67512
2017,First Stage of Tertiary Education,West,Self-employed,0.09838,119,1106,0.08082,0.11595
2017,First Stage of Tertiary Education,West,Blue-collar worker,0.06953,81,1106,0.05453,0.08453
2017,First Stage of Tertiary Education,West,Civil servant,0.06279,73,1106,0.04849,0.07709
2017,First Stage of Tertiary Education,West,White-collar worker,0.45896,543,1106,0.42958,0.48835
2017,First Stage of Tertiary Education,West,Not employed: Pensioner,0.25588,250,1106,0.23015,0.28161
2017,First Stage of Tertiary Education,West,Not employed: no further information,0.02238,40,1106,0.01366,0.03110
2017,First Stage of Tertiary Education,East,Self-employed,0.11940,48,370,0.08632,0.15249
2017,First Stage of Tertiary Education,East,Blue-collar worker,0.09974,34,370,0.06917,0.13032
2017,First Stage of Tertiary Education,East,White-collar worker,0.36872,152,370,0.31950,0.41795
2017,First Stage of Tertiary Education,East,Not employed: Pensioner,0.36548,136,370,0.31635,0.41462
2017,Second Stage of Tertiary Education,West,Self-employed,0.09085,497,5692,0.08338,0.09832
2017,Second Stage of Tertiary Education,West,Blue-collar worker,0.02339,151,5692,0.01947,0.02732
2017,Second Stage of Tertiary Education,West,Civil servant,0.11901,623,5692,0.11060,0.12742
2017,Second Stage of Tertiary Education,West,White-collar worker,0.47161,2524,5692,0.45864,0.48458
2017,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.02465,157,5692,0.02062,0.02868
2017,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.19436,847,5692,0.18408,0.20464
2017,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02035,303,5692,0.01668,0.02402
2017,Second Stage of Tertiary Education,West,Not employed: no further information,0.05076,590,5692,0.04506,0.05647
2017,Second Stage of Tertiary Education,East,Self-employed,0.08990,128,1501,0.07542,0.10437
2017,Second Stage of Tertiary Education,East,Blue-collar worker,0.01429,31,1501,0.00829,0.02030
2017,Second Stage of Tertiary Education,East,Civil servant,0.05833,91,1501,0.04647,0.07019
2017,Second Stage of Tertiary Education,East,White-collar worker,0.44995,680,1501,0.42477,0.47512
2017,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.30834,427,1501,0.28496,0.33171
2017,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.01960,51,1501,0.01259,0.02662
2017,Second Stage of Tertiary Education,East,Not employed: no further information,0.02346,93,1501,0.01580,0.03112
2018,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.50141,246,585,0.46086,0.54197
2018,Pre-primary Level,West,Not employed: no further information,0.40194,339,585,0.36217,0.44170
2018,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.31982,51,121,0.23637,0.40327
2018,Pre-primary Level,East,Not employed: no further information,0.57034,70,121,0.48177,0.65891
2018,Primary Level,West,Blue-collar worker,0.16573,189,1526,0.14707,0.18440
2018,Primary Level,West,White-collar worker,0.14859,113,1526,0.13074,0.16644
2018,Primary Level,West,Apprentice/ Trainee/ Intern,0.03834,91,1526,0.02870,0.04797
2018,Primary Level,West,Not employed: Pensioner,0.18595,71,1526,0.16642,0.20548
2018,Primary Level,West,Not employed: registered unemployed,0.24718,515,1526,0.22553,0.26883
2018,Primary Level,West,Not employed: no further information,0.17286,547,1526,0.15388,0.19184
2018,Primary Level,East,Not employed: registered unemployed,0.32165,109,193,0.25558,0.38772
2018,Primary Level,East,Not employed: no further information,0.12206,84,193,0.07575,0.16836
2018,Lower Secondary Level,West,Self-employed,0.01712,48,2958,0.01245,0.02180
2018,Lower Secondary Level,West,Blue-collar worker,0.16913,504,2958,0.15562,0.18264
2018,Lower Secondary Level,West,White-collar worker,0.17532,488,2958,0.16161,0.18902
2018,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.11295,431,2958,0.10155,0.12436
2018,Lower Secondary Level,West,Not employed: Pensioner,0.35211,565,2958,0.33489,0.36932
2018,Lower Secondary Level,West,Not employed: registered unemployed,0.08155,440,2958,0.07169,0.09141
2018,Lower Secondary Level,West,Not employed: no further information,0.07330,482,2958,0.06391,0.08270
2018,Lower Secondary Level,East,Blue-collar worker,0.12558,53,516,0.09696,0.15420
2018,Lower Secondary Level,East,White-collar worker,0.15741,77,516,0.12596,0.18887
2018,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.11218,91,516,0.08493,0.13944
2018,Lower Secondary Level,East,Not employed: Pensioner,0.32907,111,516,0.28848,0.36965
2018,Lower Secondary Level,East,Not employed: registered unemployed,0.18652,130,516,0.15287,0.22016
2018,Lower Secondary Level,East,Not employed: no further information,0.04808,54,516,0.02960,0.06656
2018,Upper Secondary Level,West,Self-employed,0.04061,345,9191,0.03657,0.04465
2018,Upper Secondary Level,West,Blue-collar worker,0.16327,1477,9191,0.15571,0.17082
2018,Upper Secondary Level,West,Civil servant,0.01514,167,9191,0.01265,0.01764
2018,Upper Secondary Level,West,White-collar worker,0.34321,3349,9191,0.33351,0.35292
2018,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04426,552,9191,0.04006,0.04847
2018,Upper Secondary Level,West,Not employed: Pensioner,0.30754,2136,9191,0.29811,0.31698
2018,Upper Secondary Level,West,Not employed: registered unemployed,0.03448,500,9191,0.03075,0.03821
2018,Upper Secondary Level,West,Not employed: no further information,0.04450,665,9191,0.04029,0.04872
2018,Upper Secondary Level,East,Self-employed,0.04166,107,2818,0.03428,0.04904
2018,Upper Secondary Level,East,Blue-collar worker,0.19827,566,2818,0.18354,0.21299
2018,Upper Secondary Level,East,White-collar worker,0.30111,900,2818,0.28416,0.31805
2018,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.03504,98,2818,0.02825,0.04183
2018,Upper Secondary Level,East,Not employed: Pensioner,0.30491,789,2818,0.28791,0.32191
2018,Upper Secondary Level,East,Not employed: registered unemployed,0.07820,250,2818,0.06828,0.08811
2018,Upper Secondary Level,East,Not employed: no further information,0.02739,108,2818,0.02136,0.03342
2018,Post-secondary Non-tertiary Level,West,Self-employed,0.05404,88,1852,0.04374,0.06434
2018,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.07669,170,1852,0.06457,0.08881
2018,Post-secondary Non-tertiary Level,West,White-collar worker,0.58844,1125,1852,0.56602,0.61086
2018,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.03354,53,1852,0.02534,0.04175
2018,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.12854,155,1852,0.11329,0.14379
2018,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.03387,95,1852,0.02563,0.04211
2018,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.06454,166,1852,0.05334,0.07573
2018,Post-secondary Non-tertiary Level,East,Blue-collar worker,0.17763,41,233,0.12844,0.22681
2018,Post-secondary Non-tertiary Level,East,White-collar worker,0.58814,192,233,0.52480,0.65147
2018,First Stage of Tertiary Education,West,Self-employed,0.09082,104,1038,0.07333,0.10831
2018,First Stage of Tertiary Education,West,Blue-collar worker,0.06903,77,1038,0.05360,0.08446
2018,First Stage of Tertiary Education,West,Civil servant,0.05929,68,1038,0.04492,0.07367
2018,First Stage of Tertiary Education,West,White-collar worker,0.47528,505,1038,0.44488,0.50567
2018,First Stage of Tertiary Education,West,Not employed: Pensioner,0.25974,245,1038,0.23305,0.28643
2018,First Stage of Tertiary Education,West,Not employed: no further information,0.02588,39,1038,0.01622,0.03554
2018,First Stage of Tertiary Education,East,Self-employed,0.13257,46,367,0.09782,0.16731
2018,First Stage of Tertiary Education,East,Blue-collar worker,0.10294,37,367,0.07181,0.13407
2018,First Stage of Tertiary Education,East,White-collar worker,0.38964,157,367,0.33968,0.43960
2018,First Stage of Tertiary Education,East,Not employed: Pensioner,0.32557,127,367,0.27756,0.37357
2018,Second Stage of Tertiary Education,West,Self-employed,0.09102,470,5445,0.08338,0.09866
2018,Second Stage of Tertiary Education,West,Blue-collar worker,0.02349,187,5445,0.01947,0.02752
2018,Second Stage of Tertiary Education,West,Civil servant,0.11192,597,5445,0.10355,0.12030
2018,Second Stage of Tertiary Education,West,White-collar worker,0.47409,2469,5445,0.46083,0.48736
2018,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.02644,158,5445,0.02218,0.03070
2018,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.20034,850,5445,0.18970,0.21097
2018,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02272,285,5445,0.01876,0.02668
2018,Second Stage of Tertiary Education,West,Not employed: no further information,0.04528,429,5445,0.03976,0.05080
2018,Second Stage of Tertiary Education,East,Self-employed,0.07924,110,1425,0.06521,0.09327
2018,Second Stage of Tertiary Education,East,Civil servant,0.05519,83,1425,0.04333,0.06705
2018,Second Stage of Tertiary Education,East,White-collar worker,0.47916,676,1425,0.45321,0.50510
2018,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.30354,431,1425,0.27966,0.32742
2018,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.01561,72,1425,0.00917,0.02205
2018,Second Stage of Tertiary Education,East,Not employed: no further information,0.02399,53,1425,0.01604,0.03194
2019,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.47325,212,438,0.42644,0.52006
2019,Pre-primary Level,West,Not employed: no further information,0.42258,226,438,0.37626,0.46889
2019,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.54306,45,94,0.44182,0.64430
2019,Pre-primary Level,East,Not employed: no further information,0.36895,49,94,0.27088,0.46702
2019,Primary Level,West,Blue-collar worker,0.21637,198,1460,0.19524,0.23749
2019,Primary Level,West,White-collar worker,0.16747,168,1460,0.14831,0.18663
2019,Primary Level,West,Apprentice/ Trainee/ Intern,0.05478,92,1460,0.04310,0.06646
2019,Primary Level,West,Not employed: Pensioner,0.15062,59,1460,0.13227,0.16898
2019,Primary Level,West,Not employed: registered unemployed,0.22071,482,1460,0.19943,0.24199
2019,Primary Level,West,Not employed: no further information,0.15557,461,1460,0.13697,0.17417
2019,Primary Level,East,Not employed: registered unemployed,0.37093,96,158,0.29537,0.44649
2019,Primary Level,East,Not employed: no further information,0.09293,62,158,0.04751,0.13834
2019,Lower Secondary Level,West,Self-employed,0.01324,70,2655,0.00889,0.01759
2019,Lower Secondary Level,West,Blue-collar worker,0.16191,441,2655,0.14789,0.17592
2019,Lower Secondary Level,West,White-collar worker,0.19634,473,2655,0.18123,0.21145
2019,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.10607,388,2655,0.09435,0.11778
2019,Lower Secondary Level,West,Not employed: Pensioner,0.35391,524,2655,0.33572,0.37210
2019,Lower Secondary Level,West,Not employed: registered unemployed,0.08642,387,2655,0.07573,0.09711
2019,Lower Secondary Level,West,Not employed: no further information,0.06621,372,2655,0.05675,0.07567
2019,Lower Secondary Level,East,Blue-collar worker,0.09906,59,465,0.07188,0.12624
2019,Lower Secondary Level,East,White-collar worker,0.15408,66,465,0.12123,0.18693
2019,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.17250,84,465,0.13812,0.20687
2019,Lower Secondary Level,East,Not employed: Pensioner,0.30919,96,465,0.26714,0.35124
2019,Lower Secondary Level,East,Not employed: registered unemployed,0.17171,106,465,0.13740,0.20603
2019,Lower Secondary Level,East,Not employed: no further information,0.06594,54,465,0.04336,0.08852
2019,Upper Secondary Level,West,Self-employed,0.04333,645,8897,0.03910,0.04756
2019,Upper Secondary Level,West,Blue-collar worker,0.15439,1254,8897,0.14689,0.16190
2019,Upper Secondary Level,West,Civil servant,0.01663,159,8897,0.01398,0.01929
2019,Upper Secondary Level,West,White-collar worker,0.34900,3260,8897,0.33909,0.35891
2019,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04535,493,8897,0.04102,0.04967
2019,Upper Secondary Level,West,Not employed: Pensioner,0.31207,2094,8897,0.30244,0.32170
2019,Upper Secondary Level,West,Not employed: registered unemployed,0.02909,407,8897,0.02559,0.03258
2019,Upper Secondary Level,West,Not employed: no further information,0.04332,585,8897,0.03909,0.04755
2019,Upper Secondary Level,East,Self-employed,0.04264,146,2647,0.03494,0.05034
2019,Upper Secondary Level,East,Blue-collar worker,0.18857,482,2647,0.17366,0.20347
2019,Upper Secondary Level,East,White-collar worker,0.30919,878,2647,0.29158,0.32680
