year,migback,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Indirect migration background,female,Not employed: no further information,0.07959,173,671,0.05910,0.10009
2012,No migration background,male,Self-employed,0.06650,894,10753,0.06179,0.07121
2012,No migration background,male,Blue-collar worker,0.16052,1887,10753,0.15358,0.16746
2012,No migration background,male,Civil servant,0.04269,575,10753,0.03887,0.04651
2012,No migration background,male,White-collar worker,0.24035,3184,10753,0.23227,0.24843
2012,No migration background,male,Apprentice/ Trainee/ Intern,0.05348,673,10753,0.04922,0.05773
2012,No migration background,male,Not employed: Pensioner,0.23241,2715,10753,0.22443,0.24039
2012,No migration background,male,Not employed: registered unemployed,0.04242,506,10753,0.03861,0.04623
2012,No migration background,male,Not employed: no further information,0.01924,319,10753,0.01664,0.02184
2012,No migration background,female,Self-employed,0.03742,601,12797,0.03413,0.04071
2012,No migration background,female,Blue-collar worker,0.06384,934,12797,0.05961,0.06808
2012,No migration background,female,Civil servant,0.02866,508,12797,0.02577,0.03155
2012,No migration background,female,White-collar worker,0.29849,4841,12797,0.29056,0.30642
2012,No migration background,female,Apprentice/ Trainee/ Intern,0.04601,729,12797,0.04238,0.04964
2012,No migration background,female,Not employed: Pensioner,0.28683,2955,12797,0.27899,0.29467
2012,No migration background,female,Not employed: registered unemployed,0.03573,739,12797,0.03251,0.03894
2012,No migration background,female,Not employed: no further information,0.07162,1490,12797,0.06715,0.07609
2012,Direct migration background,male,Self-employed,0.06822,99,1394,0.05498,0.08146
2012,Direct migration background,male,Blue-collar worker,0.31075,488,1394,0.28645,0.33505
2012,Direct migration background,male,White-collar worker,0.21517,352,1394,0.19359,0.23675
2012,Direct migration background,male,Apprentice/ Trainee/ Intern,0.03389,50,1394,0.02438,0.04339
2012,Direct migration background,male,Not employed: Pensioner,0.22167,248,1394,0.19985,0.24348
2012,Direct migration background,male,Not employed: registered unemployed,0.07558,119,1394,0.06170,0.08946
2012,Direct migration background,male,Not employed: no further information,0.02833,38,1394,0.01962,0.03704
2012,Direct migration background,female,Self-employed,0.03381,66,1781,0.02542,0.04221
2012,Direct migration background,female,Blue-collar worker,0.17347,277,1781,0.15588,0.19106
2012,Direct migration background,female,White-collar worker,0.26989,517,1781,0.24927,0.29051
2012,Direct migration background,female,Apprentice/ Trainee/ Intern,0.05036,86,1781,0.04020,0.06052
2012,Direct migration background,female,Not employed: Pensioner,0.19765,256,1781,0.17915,0.21615
2012,Direct migration background,female,Not employed: registered unemployed,0.06437,160,1781,0.05297,0.07577
2012,Direct migration background,female,Not employed: no further information,0.17344,419,1781,0.15585,0.19103
2012,Indirect migration background,male,Self-employed,0.01961,33,571,0.00823,0.03100
2012,Indirect migration background,male,Blue-collar worker,0.11373,135,571,0.08766,0.13979
2012,Indirect migration background,male,White-collar worker,0.13982,181,571,0.11135,0.16829
2012,Indirect migration background,male,Apprentice/ Trainee/ Intern,0.10817,126,571,0.08267,0.13367
2012,Indirect migration background,male,Not employed: registered unemployed,0.03385,37,571,0.01900,0.04869
2012,Indirect migration background,male,Not employed: no further information,0.04607,59,571,0.02886,0.06328
2012,Indirect migration background,female,Blue-collar worker,0.04085,59,649,0.02561,0.05610
2012,Indirect migration background,female,White-collar worker,0.19323,242,649,0.16283,0.22363
2012,Indirect migration background,female,Apprentice/ Trainee/ Intern,0.09266,128,649,0.07034,0.11499
2012,Indirect migration background,female,Not employed: registered unemployed,0.03749,54,649,0.02286,0.05211
2012,Indirect migration background,female,Not employed: no further information,0.08209,166,649,0.06096,0.10323
2013,No migration background,male,Self-employed,0.06523,825,10241,0.06045,0.07001
2013,No migration background,male,Blue-collar worker,0.14552,1656,10241,0.13869,0.15235
2013,No migration background,male,Civil servant,0.04182,537,10241,0.03794,0.04570
2013,No migration background,male,White-collar worker,0.24739,3198,10241,0.23903,0.25575
2013,No migration background,male,Apprentice/ Trainee/ Intern,0.05882,713,10241,0.05426,0.06338
2013,No migration background,male,Not employed: Pensioner,0.23910,2554,10241,0.23084,0.24736
2013,No migration background,male,Not employed: registered unemployed,0.04058,441,10241,0.03675,0.04440
2013,No migration background,male,Not employed: no further information,0.02133,317,10241,0.01853,0.02413
2013,No migration background,female,Self-employed,0.04048,587,12133,0.03697,0.04398
2013,No migration background,female,Blue-collar worker,0.06190,856,12133,0.05761,0.06619
2013,No migration background,female,Civil servant,0.02834,487,12133,0.02539,0.03129
2013,No migration background,female,White-collar worker,0.29988,4717,12133,0.29173,0.30804
2013,No migration background,female,Apprentice/ Trainee/ Intern,0.04588,700,12133,0.04216,0.04960
2013,No migration background,female,Not employed: Pensioner,0.29657,2817,12133,0.28845,0.30470
2013,No migration background,female,Not employed: registered unemployed,0.03360,685,12133,0.03039,0.03681
2013,No migration background,female,Not employed: no further information,0.06700,1284,12133,0.06255,0.07145
2013,Direct migration background,male,Self-employed,0.06337,183,2912,0.05452,0.07222
2013,Direct migration background,male,Blue-collar worker,0.31199,1025,2912,0.29516,0.32882
2013,Direct migration background,male,White-collar worker,0.24634,795,2912,0.23069,0.26199
2013,Direct migration background,male,Apprentice/ Trainee/ Intern,0.03895,149,2912,0.03192,0.04598
2013,Direct migration background,male,Not employed: Pensioner,0.17856,294,2912,0.16465,0.19247
2013,Direct migration background,male,Not employed: registered unemployed,0.08778,350,2912,0.07750,0.09806
2013,Direct migration background,male,Not employed: no further information,0.03352,116,2912,0.02698,0.04006
2013,Direct migration background,female,Self-employed,0.04138,155,3596,0.03487,0.04789
2013,Direct migration background,female,Blue-collar worker,0.18087,645,3596,0.16829,0.19345
2013,Direct migration background,female,White-collar worker,0.27996,1106,3596,0.26528,0.29463
2013,Direct migration background,female,Apprentice/ Trainee/ Intern,0.04473,223,3596,0.03797,0.05149
2013,Direct migration background,female,Not employed: Pensioner,0.16751,295,3596,0.15531,0.17972
2013,Direct migration background,female,Not employed: registered unemployed,0.08229,401,3596,0.07331,0.09128
2013,Direct migration background,female,Not employed: no further information,0.16371,771,3596,0.15162,0.17581
2013,Indirect migration background,male,Self-employed,0.02497,69,998,0.01528,0.03465
2013,Indirect migration background,male,Blue-collar worker,0.09519,179,998,0.07697,0.11341
2013,Indirect migration background,male,White-collar worker,0.16537,321,998,0.14231,0.18843
2013,Indirect migration background,male,Apprentice/ Trainee/ Intern,0.10581,243,998,0.08672,0.12490
2013,Indirect migration background,male,Not employed: registered unemployed,0.04158,88,998,0.02919,0.05397
2013,Indirect migration background,male,Not employed: no further information,0.04562,98,998,0.03267,0.05858
2013,Indirect migration background,female,Self-employed,0.01528,39,1056,0.00788,0.02268
2013,Indirect migration background,female,Blue-collar worker,0.03979,82,1056,0.02800,0.05159
2013,Indirect migration background,female,White-collar worker,0.17830,381,1056,0.15520,0.20140
2013,Indirect migration background,female,Apprentice/ Trainee/ Intern,0.09277,213,1056,0.07527,0.11028
2013,Indirect migration background,female,Not employed: registered unemployed,0.04333,94,1056,0.03105,0.05562
2013,Indirect migration background,female,Not employed: no further information,0.09205,247,1056,0.07460,0.10949
2014,No migration background,male,Self-employed,0.06363,748,9393,0.05869,0.06856
2014,No migration background,male,Blue-collar worker,0.14682,1516,9393,0.13966,0.15397
2014,No migration background,male,Civil servant,0.04079,477,9393,0.03679,0.04479
2014,No migration background,male,White-collar worker,0.25699,2913,9393,0.24815,0.26583
2014,No migration background,male,Apprentice/ Trainee/ Intern,0.05590,627,9393,0.05125,0.06054
2014,No migration background,male,Not employed: Pensioner,0.23746,2452,9393,0.22885,0.24607
2014,No migration background,male,Not employed: registered unemployed,0.04008,385,9393,0.03612,0.04405
2014,No migration background,male,Not employed: no further information,0.01958,275,9393,0.01678,0.02238
2014,No migration background,female,Self-employed,0.04077,534,10976,0.03707,0.04447
2014,No migration background,female,Blue-collar worker,0.05851,746,10976,0.05412,0.06290
2014,No migration background,female,Civil servant,0.03264,474,10976,0.02932,0.03597
2014,No migration background,female,White-collar worker,0.30535,4257,10976,0.29673,0.31396
2014,No migration background,female,Apprentice/ Trainee/ Intern,0.04227,655,10976,0.03850,0.04603
2014,No migration background,female,Not employed: Pensioner,0.29234,2685,10976,0.28383,0.30085
2014,No migration background,female,Not employed: registered unemployed,0.03319,551,10976,0.02984,0.03654
2014,No migration background,female,Not employed: no further information,0.06595,1074,10976,0.06131,0.07059
2014,Direct migration background,male,Self-employed,0.06179,142,2385,0.05212,0.07146
2014,Direct migration background,male,Blue-collar worker,0.31476,848,2385,0.29612,0.33341
2014,Direct migration background,male,White-collar worker,0.25089,647,2385,0.23349,0.26829
2014,Direct migration background,male,Apprentice/ Trainee/ Intern,0.04340,125,2385,0.03522,0.05158
2014,Direct migration background,male,Not employed: Pensioner,0.17740,267,2385,0.16206,0.19273
2014,Direct migration background,male,Not employed: registered unemployed,0.08582,254,2385,0.07458,0.09707
2014,Direct migration background,male,Not employed: no further information,0.02925,102,2385,0.02249,0.03601
2014,Direct migration background,female,Self-employed,0.03550,106,2894,0.02875,0.04224
2014,Direct migration background,female,Blue-collar worker,0.16169,484,2894,0.14827,0.17510
2014,Direct migration background,female,White-collar worker,0.29177,946,2894,0.27521,0.30834
2014,Direct migration background,female,Apprentice/ Trainee/ Intern,0.04794,175,2894,0.04015,0.05572
2014,Direct migration background,female,Not employed: Pensioner,0.16121,279,2894,0.14781,0.17461
2014,Direct migration background,female,Not employed: registered unemployed,0.08281,301,2894,0.07276,0.09285
2014,Direct migration background,female,Not employed: no further information,0.17204,603,2894,0.15828,0.18579
2014,Indirect migration background,male,Self-employed,0.02496,52,827,0.01432,0.03560
2014,Indirect migration background,male,Blue-collar worker,0.10072,154,827,0.08020,0.12125
2014,Indirect migration background,male,White-collar worker,0.15147,260,827,0.12702,0.17592
2014,Indirect migration background,male,Apprentice/ Trainee/ Intern,0.12973,202,827,0.10681,0.15264
2014,Indirect migration background,male,Not employed: registered unemployed,0.05519,77,827,0.03962,0.07077
2014,Indirect migration background,male,Not employed: no further information,0.03501,82,827,0.02248,0.04755
2014,Indirect migration background,female,Blue-collar worker,0.04481,86,899,0.03128,0.05834
2014,Indirect migration background,female,White-collar worker,0.20417,350,899,0.17780,0.23053
2014,Indirect migration background,female,Apprentice/ Trainee/ Intern,0.09810,181,899,0.07865,0.11756
2014,Indirect migration background,female,Not employed: registered unemployed,0.03419,63,899,0.02230,0.04607
2014,Indirect migration background,female,Not employed: no further information,0.08855,219,899,0.06997,0.10713
2015,No migration background,male,Self-employed,0.06527,709,8934,0.06014,0.07039
2015,No migration background,male,Blue-collar worker,0.14126,1380,8934,0.13404,0.14848
2015,No migration background,male,Civil servant,0.03957,454,8934,0.03553,0.04361
2015,No migration background,male,White-collar worker,0.26081,2756,8934,0.25171,0.26992
2015,No migration background,male,Apprentice/ Trainee/ Intern,0.05367,598,8934,0.04899,0.05834
2015,No migration background,male,Not employed: Pensioner,0.23946,2386,8934,0.23061,0.24831
2015,No migration background,male,Not employed: registered unemployed,0.03879,358,8934,0.03479,0.04280
2015,No migration background,male,Not employed: no further information,0.02204,293,8934,0.01899,0.02508
2015,No migration background,female,Self-employed,0.03809,475,10457,0.03442,0.04176
2015,No migration background,female,Blue-collar worker,0.05567,664,10457,0.05128,0.06007
2015,No migration background,female,Civil servant,0.03387,460,10457,0.03040,0.03734
2015,No migration background,female,White-collar worker,0.31375,4113,10457,0.30485,0.32264
2015,No migration background,female,Apprentice/ Trainee/ Intern,0.04336,614,10457,0.03945,0.04726
2015,No migration background,female,Not employed: Pensioner,0.29488,2614,10457,0.28614,0.30362
2015,No migration background,female,Not employed: registered unemployed,0.03043,509,10457,0.02713,0.03372
2015,No migration background,female,Not employed: no further information,0.06315,1008,10457,0.05849,0.06781
2015,Direct migration background,male,Self-employed,0.05862,149,2756,0.04984,0.06739
2015,Direct migration background,male,Blue-collar worker,0.27725,907,2756,0.26053,0.29396
2015,Direct migration background,male,White-collar worker,0.28101,878,2756,0.26423,0.29780
2015,Direct migration background,male,Apprentice/ Trainee/ Intern,0.04080,131,2756,0.03341,0.04818
2015,Direct migration background,male,Not employed: Pensioner,0.18030,266,2756,0.16594,0.19465
2015,Direct migration background,male,Not employed: registered unemployed,0.10051,337,2756,0.08929,0.11174
2015,Direct migration background,male,Not employed: no further information,0.01955,88,2756,0.01438,0.02472
2015,Direct migration background,female,Self-employed,0.03499,109,3288,0.02871,0.04127
2015,Direct migration background,female,Blue-collar worker,0.14818,516,3288,0.13604,0.16033
2015,Direct migration background,female,White-collar worker,0.32899,1113,3288,0.31293,0.34506
2015,Direct migration background,female,Apprentice/ Trainee/ Intern,0.03933,178,3288,0.03269,0.04598
2015,Direct migration background,female,Not employed: Pensioner,0.15798,269,3288,0.14551,0.17044
2015,Direct migration background,female,Not employed: registered unemployed,0.08231,387,3288,0.07292,0.09171
2015,Direct migration background,female,Not employed: no further information,0.15873,716,3288,0.14624,0.17122
2015,Indirect migration background,male,Self-employed,0.02203,49,776,0.01169,0.03236
2015,Indirect migration background,male,Blue-collar worker,0.08292,133,776,0.06351,0.10234
2015,Indirect migration background,male,White-collar worker,0.19195,267,776,0.16423,0.21968
2015,Indirect migration background,male,Apprentice/ Trainee/ Intern,0.11944,186,776,0.09660,0.14227
2015,Indirect migration background,male,Not employed: registered unemployed,0.05122,63,776,0.03570,0.06674
2015,Indirect migration background,male,Not employed: no further information,0.03203,78,776,0.01963,0.04443
2015,Indirect migration background,female,Blue-collar worker,0.04883,74,838,0.03423,0.06343
2015,Indirect migration background,female,White-collar worker,0.19305,308,838,0.16631,0.21979
2015,Indirect migration background,female,Apprentice/ Trainee/ Intern,0.11098,204,838,0.08970,0.13226
2015,Indirect migration background,female,Not employed: registered unemployed,0.03465,67,838,0.02226,0.04704
2015,Indirect migration background,female,Not employed: no further information,0.07072,185,838,0.05335,0.08808
2016,No migration background,male,Self-employed,0.06286,648,8303,0.05764,0.06808
2016,No migration background,male,Blue-collar worker,0.14520,1275,8303,0.13762,0.15278
2016,No migration background,male,Civil servant,0.04029,408,8303,0.03606,0.04451
2016,No migration background,male,White-collar worker,0.26370,2560,8303,0.25422,0.27318
2016,No migration background,male,Apprentice/ Trainee/ Intern,0.05379,539,8303,0.04894,0.05864
2016,No migration background,male,Not employed: Pensioner,0.23291,2283,8303,0.22382,0.24201
2016,No migration background,male,Not employed: registered unemployed,0.03845,305,8303,0.03431,0.04258
2016,No migration background,male,Not employed: no further information,0.02051,285,8303,0.01746,0.02356
2016,No migration background,female,Self-employed,0.03626,439,9715,0.03255,0.03998
2016,No migration background,female,Blue-collar worker,0.05917,657,9715,0.05448,0.06387
2016,No migration background,female,Civil servant,0.03618,443,9715,0.03246,0.03989
2016,No migration background,female,White-collar worker,0.31501,3850,9715,0.30577,0.32425
2016,No migration background,female,Apprentice/ Trainee/ Intern,0.04792,549,9715,0.04368,0.05217
2016,No migration background,female,Not employed: Pensioner,0.28650,2481,9715,0.27751,0.29549
2016,No migration background,female,Not employed: registered unemployed,0.02998,432,9715,0.02659,0.03337
2016,No migration background,female,Not employed: no further information,0.05842,864,9715,0.05376,0.06308
2016,Direct migration background,male,Self-employed,0.06098,126,4050,0.05361,0.06835
2016,Direct migration background,male,Blue-collar worker,0.24785,790,4050,0.23455,0.26115
2016,Direct migration background,male,White-collar worker,0.28269,841,4050,0.26882,0.29656
2016,Direct migration background,male,Apprentice/ Trainee/ Intern,0.03409,255,4050,0.02850,0.03967
2016,Direct migration background,male,Not employed: Pensioner,0.17636,258,4050,0.16462,0.18810
2016,Direct migration background,male,Not employed: registered unemployed,0.08772,257,4050,0.07901,0.09644
2016,Direct migration background,male,Not employed: no further information,0.05548,1523,4050,0.04843,0.06253
2016,Direct migration background,female,Self-employed,0.04543,119,4050,0.03901,0.05184
2016,Direct migration background,female,Blue-collar worker,0.15291,452,4050,0.14183,0.16400
2016,Direct migration background,female,White-collar worker,0.33813,1024,4050,0.32356,0.35271
2016,Direct migration background,female,Apprentice/ Trainee/ Intern,0.02913,190,4050,0.02395,0.03431
2016,Direct migration background,female,Not employed: Pensioner,0.14128,246,4050,0.13055,0.15201
2016,Direct migration background,female,Not employed: registered unemployed,0.07531,306,4050,0.06718,0.08343
2016,Direct migration background,female,Not employed: no further information,0.16747,1713,4050,0.15597,0.17897
2016,Indirect migration background,male,Self-employed,0.01965,39,700,0.00936,0.02994
2016,Indirect migration background,male,Blue-collar worker,0.10615,129,700,0.08331,0.12898
2016,Indirect migration background,male,White-collar worker,0.16345,225,700,0.13604,0.19087
2016,Indirect migration background,male,Apprentice/ Trainee/ Intern,0.12509,179,700,0.10056,0.14961
2016,Indirect migration background,male,Not employed: registered unemployed,0.05069,60,700,0.03443,0.06695
2016,Indirect migration background,male,Not employed: no further information,0.03229,68,700,0.01919,0.04540
2016,Indirect migration background,female,Blue-collar worker,0.05214,66,790,0.03663,0.06765
2016,Indirect migration background,female,White-collar worker,0.20798,331,790,0.17966,0.23630
2016,Indirect migration background,female,Apprentice/ Trainee/ Intern,0.10893,167,790,0.08719,0.13067
2016,Indirect migration background,female,Not employed: registered unemployed,0.04230,66,790,0.02826,0.05635
2016,Indirect migration background,female,Not employed: no further information,0.08003,160,790,0.06110,0.09897
2017,No migration background,male,Self-employed,0.06234,724,9476,0.05747,0.06720
2017,No migration background,male,Blue-collar worker,0.13570,1427,9476,0.12880,0.14259
2017,No migration background,male,Civil servant,0.03977,484,9476,0.03584,0.04371
2017,No migration background,male,White-collar worker,0.28327,3168,9476,0.27419,0.29234
2017,No migration background,male,Apprentice/ Trainee/ Intern,0.05415,680,9476,0.04959,0.05871
2017,No migration background,male,Not employed: Pensioner,0.23041,2404,9476,0.22193,0.23889
2017,No migration background,male,Not employed: registered unemployed,0.03523,332,9476,0.03152,0.03894
2017,No migration background,male,Not employed: no further information,0.01895,257,9476,0.01621,0.02170
2017,No migration background,female,Self-employed,0.03476,471,10846,0.03132,0.03821
2017,No migration background,female,Blue-collar worker,0.05161,684,10846,0.04745,0.05578
2017,No migration background,female,Civil servant,0.03453,500,10846,0.03109,0.03796
2017,No migration background,female,White-collar worker,0.33084,4612,10846,0.32198,0.33969
2017,No migration background,female,Apprentice/ Trainee/ Intern,0.04457,633,10846,0.04068,0.04845
2017,No migration background,female,Not employed: Pensioner,0.28514,2587,10846,0.27665,0.29364
2017,No migration background,female,Not employed: registered unemployed,0.02530,425,10846,0.02234,0.02825
2017,No migration background,female,Not employed: no further information,0.06121,934,10846,0.05670,0.06573
2017,Direct migration background,male,Self-employed,0.05756,131,4442,0.05071,0.06441
2017,Direct migration background,male,Blue-collar worker,0.23510,810,4442,0.22263,0.24757
2017,Direct migration background,male,White-collar worker,0.28109,911,4442,0.26787,0.29431
2017,Direct migration background,male,Apprentice/ Trainee/ Intern,0.03956,297,4442,0.03383,0.04529
2017,Direct migration background,male,Not employed: Pensioner,0.16542,262,4442,0.15449,0.17634
2017,Direct migration background,male,Not employed: registered unemployed,0.10958,773,4442,0.10040,0.11877
2017,Direct migration background,male,Not employed: no further information,0.04930,1258,4442,0.04293,0.05567
2017,Direct migration background,female,Self-employed,0.04403,116,4465,0.03801,0.05005
2017,Direct migration background,female,Blue-collar worker,0.13589,401,4465,0.12583,0.14594
2017,Direct migration background,female,White-collar worker,0.33498,1053,4465,0.32113,0.34882
2017,Direct migration background,female,Apprentice/ Trainee/ Intern,0.03453,205,4465,0.02917,0.03988
2017,Direct migration background,female,Not employed: Pensioner,0.14089,269,4465,0.13068,0.15109
2017,Direct migration background,female,Not employed: registered unemployed,0.08685,665,4465,0.07859,0.09511
2017,Direct migration background,female,Not employed: no further information,0.16400,1756,4465,0.15314,0.17487
2017,Indirect migration background,male,Self-employed,0.02797,50,773,0.01634,0.03960
2017,Indirect migration background,male,Blue-collar worker,0.08980,123,773,0.06963,0.10997
2017,Indirect migration background,male,White-collar worker,0.17674,272,773,0.14984,0.20365
2017,Indirect migration background,male,Apprentice/ Trainee/ Intern,0.10783,184,773,0.08595,0.12971
2017,Indirect migration background,male,Not employed: registered unemployed,0.04725,66,773,0.03228,0.06222
2017,Indirect migration background,male,Not employed: no further information,0.04146,78,773,0.02740,0.05552
2017,Indirect migration background,female,Blue-collar worker,0.04170,69,837,0.02815,0.05525
2017,Indirect migration background,female,White-collar worker,0.23373,370,837,0.20504,0.26242
2017,Indirect migration background,female,Apprentice/ Trainee/ Intern,0.09865,175,837,0.07844,0.11886
2017,Indirect migration background,female,Not employed: registered unemployed,0.02655,58,837,0.01565,0.03745
2017,Indirect migration background,female,Not employed: no further information,0.07220,165,837,0.05465,0.08974
2018,No migration background,male,Self-employed,0.06162,656,9113,0.05668,0.06655
2018,No migration background,male,Blue-collar worker,0.13274,1322,9113,0.12577,0.13971
2018,No migration background,male,Civil servant,0.03834,444,9113,0.03439,0.04228
2018,No migration background,male,White-collar worker,0.29540,3092,9113,0.28604,0.30477
2018,No migration background,male,Apprentice/ Trainee/ Intern,0.05003,626,9113,0.04555,0.05451
2018,No migration background,male,Not employed: Pensioner,0.23339,2375,9113,0.22470,0.24207
2018,No migration background,male,Not employed: registered unemployed,0.03280,328,9113,0.02914,0.03645
2018,No migration background,male,Not employed: no further information,0.01868,270,9113,0.01590,0.02146
2018,No migration background,female,Self-employed,0.03523,437,10460,0.03169,0.03876
2018,No migration background,female,Blue-collar worker,0.05079,603,10460,0.04659,0.05500
2018,No migration background,female,Civil servant,0.03333,467,10460,0.02989,0.03677
2018,No migration background,female,White-collar worker,0.33899,4491,10460,0.32992,0.34806
2018,No migration background,female,Apprentice/ Trainee/ Intern,0.04268,597,10460,0.03881,0.04655
2018,No migration background,female,Not employed: Pensioner,0.28629,2582,10460,0.27762,0.29495
2018,No migration background,female,Not employed: registered unemployed,0.02633,447,10460,0.02326,0.02940
2018,No migration background,female,Not employed: no further information,0.05760,836,10460,0.05313,0.06206
2018,Direct migration background,male,Self-employed,0.05561,117,4130,0.04862,0.06260
2018,Direct migration background,male,Blue-collar worker,0.23169,919,4130,0.21882,0.24456
2018,Direct migration background,male,White-collar worker,0.31027,940,4130,0.29616,0.32438
2018,Direct migration background,male,Apprentice/ Trainee/ Intern,0.03996,299,4130,0.03399,0.04594
2018,Direct migration background,male,Not employed: Pensioner,0.16005,265,4130,0.14886,0.17123
2018,Direct migration background,male,Not employed: registered unemployed,0.10239,889,4130,0.09315,0.11164
2018,Direct migration background,male,Not employed: no further information,0.03618,701,4130,0.03049,0.04188
2018,Direct migration background,female,Self-employed,0.03476,101,4078,0.02914,0.04038
2018,Direct migration background,female,Blue-collar worker,0.12612,402,4078,0.11593,0.13631
2018,Direct migration background,female,White-collar worker,0.35747,1055,4078,0.34276,0.37218
2018,Direct migration background,female,Apprentice/ Trainee/ Intern,0.02493,203,4078,0.02014,0.02971
2018,Direct migration background,female,Not employed: Pensioner,0.15691,277,4078,0.14575,0.16808
2018,Direct migration background,female,Not employed: registered unemployed,0.08442,824,4078,0.07588,0.09295
2018,Direct migration background,female,Not employed: no further information,0.15643,1216,4078,0.14528,0.16759
2018,Indirect migration background,male,Self-employed,0.01958,37,756,0.00970,0.02946
2018,Indirect migration background,male,Blue-collar worker,0.09580,134,756,0.07481,0.11680
2018,Indirect migration background,male,White-collar worker,0.22427,284,756,0.19452,0.25402
2018,Indirect migration background,male,Apprentice/ Trainee/ Intern,0.09071,176,756,0.07022,0.11119
2018,Indirect migration background,male,Not employed: registered unemployed,0.04144,63,756,0.02722,0.05566
2018,Indirect migration background,male,Not employed: no further information,0.02212,62,756,0.01163,0.03261
2018,Indirect migration background,female,Blue-collar worker,0.03497,67,824,0.02242,0.04752
2018,Indirect migration background,female,White-collar worker,0.24006,367,824,0.21088,0.26924
2018,Indirect migration background,female,Apprentice/ Trainee/ Intern,0.10777,182,824,0.08659,0.12896
2018,Indirect migration background,female,Not employed: registered unemployed,0.03243,57,824,0.02033,0.04454
2018,Indirect migration background,female,Not employed: no further information,0.06985,151,824,0.05243,0.08726
2019,No migration background,male,Self-employed,0.06092,1532,9810,0.05618,0.06565
2019,No migration background,male,Blue-collar worker,0.12518,1152,9810,0.11863,0.13172
2019,No migration background,male,Civil servant,0.03891,427,9810,0.03508,0.04273
2019,No migration background,male,White-collar worker,0.30706,3212,9810,0.29793,0.31619
2019,No migration background,male,Apprentice/ Trainee/ Intern,0.04798,559,9810,0.04375,0.05221
2019,No migration background,male,Not employed: Pensioner,0.23318,2384,9810,0.22481,0.24155
2019,No migration background,male,Not employed: registered unemployed,0.02720,289,9810,0.02398,0.03042
2019,No migration background,male,Not employed: no further information,0.01729,255,9810,0.01471,0.01987
2019,No migration background,female,Self-employed,0.03473,709,10444,0.03122,0.03824
2019,No migration background,female,Blue-collar worker,0.04683,543,10444,0.04278,0.05088
2019,No migration background,female,Civil servant,0.03388,441,10444,0.03041,0.03735
2019,No migration background,female,White-collar worker,0.34516,4521,10444,0.33604,0.35428
2019,No migration background,female,Apprentice/ Trainee/ Intern,0.04041,565,10444,0.03664,0.04419
2019,No migration background,female,Not employed: Pensioner,0.28323,2515,10444,0.27459,0.29187
2019,No migration background,female,Not employed: registered unemployed,0.02393,355,10444,0.02100,0.02686
2019,No migration background,female,Not employed: no further information,0.05817,795,10444,0.05368,0.06266
2019,Direct migration background,male,Self-employed,0.05336,176,3741,0.04616,0.06056
2019,Direct migration background,male,Blue-collar worker,0.22649,833,3741,0.21308,0.23991
2019,Direct migration background,male,White-collar worker,0.31429,995,3741,0.29942,0.32917
2019,Direct migration background,male,Apprentice/ Trainee/ Intern,0.03768,261,3741,0.03157,0.04378
2019,Direct migration background,male,Not employed: Pensioner,0.15871,241,3741,0.14699,0.17042
2019,Direct migration background,male,Not employed: registered unemployed,0.10769,753,3741,0.09775,0.11762
2019,Direct migration background,male,Not employed: no further information,0.04319,482,3741,0.03667,0.04971
2019,Direct migration background,female,Self-employed,0.03475,132,3616,0.02878,0.04072
2019,Direct migration background,female,Blue-collar worker,0.12916,353,3616,0.11822,0.14009
2019,Direct migration background,female,White-collar worker,0.36490,963,3616,0.34921,0.38059
2019,Direct migration background,female,Apprentice/ Trainee/ Intern,0.02302,156,3616,0.01813,0.02790
2019,Direct migration background,female,Not employed: Pensioner,0.16647,272,3616,0.15432,0.17861
2019,Direct migration background,female,Not employed: registered unemployed,0.07845,770,3616,0.06968,0.08721
2019,Direct migration background,female,Not employed: no further information,0.14915,970,3616,0.13754,0.16077
2019,Indirect migration background,male,Self-employed,0.02405,78,738,0.01299,0.03511
2019,Indirect migration background,male,Blue-collar worker,0.07554,107,738,0.05646,0.09462
2019,Indirect migration background,male,White-collar worker,0.21990,288,738,0.19000,0.24981
2019,Indirect migration background,male,Apprentice/ Trainee/ Intern,0.10262,162,738,0.08071,0.12453
2019,Indirect migration background,male,Not employed: registered unemployed,0.03648,47,738,0.02294,0.05002
2019,Indirect migration background,male,Not employed: no further information,0.02282,56,738,0.01204,0.03360
2019,Indirect migration background,female,Self-employed,0.01321,50,807,0.00533,0.02110
2019,Indirect migration background,female,Blue-collar worker,0.03206,49,807,0.01990,0.04422
2019,Indirect migration background,female,White-collar worker,0.25735,375,807,0.22717,0.28753
2019,Indirect migration background,female,Apprentice/ Trainee/ Intern,0.09129,147,807,0.07141,0.11118
2019,Indirect migration background,female,Not employed: registered unemployed,0.03747,54,807,0.02436,0.05058
2019,Indirect migration background,female,Not employed: no further information,0.05936,132,807,0.04304,0.07567
2020,No migration background,male,Self-employed,0.06081,1115,8909,0.05585,0.06577
2020,No migration background,male,Blue-collar worker,0.12263,1051,8909,0.11581,0.12944
2020,No migration background,male,Civil servant,0.04013,405,8909,0.03605,0.04420
2020,No migration background,male,White-collar worker,0.30722,3047,8909,0.29764,0.31680
2020,No migration background,male,Apprentice/ Trainee/ Intern,0.04823,520,8909,0.04378,0.05268
2020,No migration background,male,Not employed: Pensioner,0.23127,2248,8909,0.22252,0.24003
