year,regtyp,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Rural regions,West,Self-employed,0.04199,474,5957,0.03689,0.04708
2019,Rural regions,West,Blue-collar worker,0.12911,866,5957,0.12059,0.13762
2019,Rural regions,West,Civil servant,0.03326,221,5957,0.02870,0.03781
2019,Rural regions,West,White-collar worker,0.30454,1974,5957,0.29285,0.31623
2019,Rural regions,West,Apprentice/ Trainee/ Intern,0.04029,387,5957,0.03530,0.04528
2019,Rural regions,West,Not employed: Pensioner,0.22310,1087,5957,0.21253,0.23368
2019,Rural regions,West,Not employed: registered unemployed,0.02913,416,5957,0.02486,0.03340
2019,Rural regions,West,Not employed: no further information,0.04392,532,5957,0.03871,0.04912
2019,Rural regions,East,Self-employed,0.04390,343,3846,0.03742,0.05037
2019,Rural regions,East,Blue-collar worker,0.12626,498,3846,0.11576,0.13675
2019,Rural regions,East,Civil servant,0.01878,80,3846,0.01449,0.02307
2019,Rural regions,East,White-collar worker,0.26566,1226,3846,0.25170,0.27962
2019,Rural regions,East,Apprentice/ Trainee/ Intern,0.03901,178,3846,0.03289,0.04513
2019,Rural regions,East,Not employed: Pensioner,0.26748,975,3846,0.25349,0.28147
2019,Rural regions,East,Not employed: registered unemployed,0.05042,293,3846,0.04350,0.05733
2019,Rural regions,East,Not employed: no further information,0.03547,253,3846,0.02962,0.04132
2020,Urban regions,West,Self-employed,0.04342,1262,17987,0.04044,0.04640
2020,Urban regions,West,Blue-collar worker,0.08105,1704,17987,0.07707,0.08504
2020,Urban regions,West,Civil servant,0.03265,593,17987,0.03005,0.03525
2020,Urban regions,West,White-collar worker,0.32830,6815,17987,0.32144,0.33516
2020,Urban regions,West,Apprentice/ Trainee/ Intern,0.05122,1296,17987,0.04800,0.05445
2020,Urban regions,West,Not employed: Pensioner,0.21676,2791,17987,0.21074,0.22279
2020,Urban regions,West,Not employed: Military/Community Service,0.00152,40,17987,0.00095,0.00209
2020,Urban regions,West,Not employed: registered unemployed,0.03209,1162,17987,0.02951,0.03466
2020,Urban regions,West,Not employed: no further information,0.05204,2239,17987,0.04879,0.05528
2020,Urban regions,West,100.0,0.00093,44,17987,0.00048,0.00137
2020,Urban regions,West,500.0,0.00138,41,17987,0.00084,0.00193
2020,Urban regions,East,Self-employed,0.05135,165,2199,0.04212,0.06058
2020,Urban regions,East,Blue-collar worker,0.06983,172,2199,0.05917,0.08048
2020,Urban regions,East,Civil servant,0.01722,40,2199,0.01178,0.02266
2020,Urban regions,East,White-collar worker,0.36659,861,2199,0.34645,0.38674
2020,Urban regions,East,Apprentice/ Trainee/ Intern,0.04687,135,2199,0.03803,0.05570
2020,Urban regions,East,Not employed: Pensioner,0.21786,435,2199,0.20061,0.23512
2020,Urban regions,East,Not employed: registered unemployed,0.05269,209,2199,0.04335,0.06203
2020,Urban regions,East,Not employed: no further information,0.03311,182,2199,0.02563,0.04059
2020,Rural regions,West,Self-employed,0.04244,369,5890,0.03729,0.04759
2020,Rural regions,West,Blue-collar worker,0.11743,921,5890,0.10921,0.12566
2020,Rural regions,West,Civil servant,0.03746,234,5890,0.03261,0.04231
2020,Rural regions,West,White-collar worker,0.29556,1983,5890,0.28391,0.30721
2020,Rural regions,West,Apprentice/ Trainee/ Intern,0.04200,389,5890,0.03687,0.04712
2020,Rural regions,West,Not employed: Pensioner,0.21820,1042,5890,0.20765,0.22875
2020,Rural regions,West,Not employed: registered unemployed,0.03121,359,5890,0.02677,0.03565
2020,Rural regions,West,Not employed: no further information,0.05402,593,5890,0.04824,0.05979
2020,Rural regions,East,Self-employed,0.04389,259,3682,0.03727,0.05051
2020,Rural regions,East,Blue-collar worker,0.12775,477,3682,0.11696,0.13853
2020,Rural regions,East,Civil servant,0.01963,82,3682,0.01515,0.02412
2020,Rural regions,East,White-collar worker,0.27683,1219,3682,0.26238,0.29129
2020,Rural regions,East,Apprentice/ Trainee/ Intern,0.03694,165,3682,0.03085,0.04304
2020,Rural regions,East,Not employed: Pensioner,0.25903,954,3682,0.24487,0.27318
2020,Rural regions,East,Not employed: registered unemployed,0.05049,259,3682,0.04342,0.05757
2020,Rural regions,East,Not employed: no further information,0.03570,267,3682,0.02971,0.04170
2021,Urban regions,West,Self-employed,0.03970,799,11822,0.03618,0.04322
2021,Urban regions,West,Blue-collar worker,0.06623,877,11822,0.06175,0.07072
2021,Urban regions,West,Civil servant,0.03381,471,11822,0.03056,0.03707
2021,Urban regions,West,White-collar worker,0.34722,4731,11822,0.33864,0.35581
2021,Urban regions,West,Apprentice/ Trainee/ Intern,0.04364,774,11822,0.03995,0.04732
2021,Urban regions,West,Not employed: Pensioner,0.20686,2022,11822,0.19956,0.21417
2021,Urban regions,West,Not employed: registered unemployed,0.03586,738,11822,0.03251,0.03921
2021,Urban regions,West,Not employed: no further information,0.05321,1369,11822,0.04916,0.05725
2021,Urban regions,West,100.0,0.00134,41,11822,0.00068,0.00200
2021,Urban regions,East,Self-employed,0.04149,114,1536,0.03151,0.05146
2021,Urban regions,East,Blue-collar worker,0.05109,111,1536,0.04008,0.06210
2021,Urban regions,East,Civil servant,0.02240,43,1536,0.01499,0.02980
2021,Urban regions,East,White-collar worker,0.37372,618,1536,0.34951,0.39792
2021,Urban regions,East,Apprentice/ Trainee/ Intern,0.06655,107,1536,0.05408,0.07902
2021,Urban regions,East,Not employed: Pensioner,0.18767,290,1536,0.16814,0.20721
2021,Urban regions,East,Not employed: registered unemployed,0.03665,118,1536,0.02725,0.04605
2021,Urban regions,East,Not employed: no further information,0.05289,135,1536,0.04169,0.06408
2021,Rural regions,West,Self-employed,0.03273,244,3885,0.02713,0.03832
2021,Rural regions,West,Blue-collar worker,0.11023,444,3885,0.10038,0.12008
2021,Rural regions,West,Civil servant,0.03397,171,3885,0.02827,0.03966
2021,Rural regions,West,White-collar worker,0.32441,1447,3885,0.30968,0.33913
2021,Rural regions,West,Apprentice/ Trainee/ Intern,0.03211,242,3885,0.02657,0.03765
2021,Rural regions,West,Not employed: Pensioner,0.22444,779,3885,0.21132,0.23756
2021,Rural regions,West,Not employed: registered unemployed,0.02516,167,3885,0.02024,0.03009
2021,Rural regions,West,Not employed: no further information,0.04540,391,3885,0.03885,0.05194
2021,Rural regions,East,Self-employed,0.03972,168,2394,0.03189,0.04754
2021,Rural regions,East,Blue-collar worker,0.11707,261,2394,0.10419,0.12995
2021,Rural regions,East,Civil servant,0.02700,63,2394,0.02050,0.03349
2021,Rural regions,East,White-collar worker,0.28469,858,2394,0.26661,0.30277
2021,Rural regions,East,Apprentice/ Trainee/ Intern,0.03576,93,2394,0.02832,0.04320
2021,Rural regions,East,Not employed: Pensioner,0.26163,670,2394,0.24402,0.27924
2021,Rural regions,East,Not employed: registered unemployed,0.04522,146,2394,0.03690,0.05355
2021,Rural regions,East,Not employed: no further information,0.02601,135,2394,0.01963,0.03239
2022,Urban regions,West,Self-employed,0.04102,982,16684,0.03801,0.04402
2022,Urban regions,West,Blue-collar worker,0.06075,1245,16684,0.05713,0.06438
2022,Urban regions,West,Civil servant,0.03497,696,16684,0.03218,0.03776
2022,Urban regions,West,White-collar worker,0.35960,8156,16684,0.35232,0.36689
2022,Urban regions,West,Apprentice/ Trainee/ Intern,0.03977,1058,16684,0.03681,0.04274
2022,Urban regions,West,Not employed: Pensioner,0.20156,2296,16684,0.19548,0.20765
2022,Urban regions,West,Not employed: Military/Community Service,0.00137,40,16684,0.00081,0.00193
2022,Urban regions,West,Not employed: registered unemployed,0.02659,706,16684,0.02415,0.02903
2022,Urban regions,West,Not employed: no further information,0.04867,1373,16684,0.04541,0.05194
2022,Urban regions,West,100.0,0.00160,88,16684,0.00099,0.00220
2022,Urban regions,West,500.0,0.00146,44,16684,0.00088,0.00204
2022,Urban regions,East,Self-employed,0.04869,152,2261,0.03982,0.05757
2022,Urban regions,East,Blue-collar worker,0.08650,183,2261,0.07491,0.09809
2022,Urban regions,East,Civil servant,0.02223,66,2261,0.01615,0.02831
2022,Urban regions,East,White-collar worker,0.36172,1106,2261,0.34191,0.38153
2022,Urban regions,East,Apprentice/ Trainee/ Intern,0.04083,135,2261,0.03267,0.04899
2022,Urban regions,East,Not employed: Pensioner,0.18873,338,2261,0.17260,0.20486
2022,Urban regions,East,Not employed: registered unemployed,0.02912,138,2261,0.02219,0.03606
2022,Urban regions,East,Not employed: no further information,0.04598,143,2261,0.03734,0.05461
2022,Rural regions,West,Self-employed,0.04223,316,5185,0.03675,0.04770
2022,Rural regions,West,Blue-collar worker,0.09327,591,5185,0.08535,0.10119
2022,Rural regions,West,Civil servant,0.03432,230,5185,0.02936,0.03928
2022,Rural regions,West,White-collar worker,0.32987,2259,5185,0.31707,0.34266
2022,Rural regions,West,Apprentice/ Trainee/ Intern,0.02905,281,5185,0.02448,0.03362
2022,Rural regions,West,Not employed: Pensioner,0.23135,933,5185,0.21987,0.24283
2022,Rural regions,West,Not employed: registered unemployed,0.02003,177,5185,0.01622,0.02384
2022,Rural regions,West,Not employed: no further information,0.04295,398,5185,0.03743,0.04846
2022,Rural regions,East,Self-employed,0.04133,200,3502,0.03473,0.04792
2022,Rural regions,East,Blue-collar worker,0.08061,346,3502,0.07159,0.08963
2022,Rural regions,East,Civil servant,0.02502,98,3502,0.01985,0.03019
2022,Rural regions,East,White-collar worker,0.31541,1522,3502,0.30001,0.33080
2022,Rural regions,East,Apprentice/ Trainee/ Intern,0.03745,183,3502,0.03116,0.04374
2022,Rural regions,East,Not employed: Pensioner,0.25866,792,3502,0.24415,0.27316
2022,Rural regions,East,Not employed: registered unemployed,0.03563,193,3502,0.02949,0.04177
2022,Rural regions,East,Not employed: no further information,0.02871,168,3502,0.02318,0.03424
