year,pgisced97,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.31828,239,895,0.28774,0.34881
2015,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.02331,36,895,0.01342,0.03320
2015,First Stage of Tertiary Education,Rural regions,Self-employed,0.12039,78,557,0.09334,0.14744
2015,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.10371,64,557,0.07837,0.12905
2015,First Stage of Tertiary Education,Rural regions,White-collar worker,0.38692,251,557,0.34643,0.42740
2015,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.30224,164,557,0.26407,0.34041
2015,Second Stage of Tertiary Education,Urban regions,Self-employed,0.10359,469,4646,0.09483,0.11236
2015,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.01494,122,4646,0.01145,0.01842
2015,Second Stage of Tertiary Education,Urban regions,Civil servant,0.10884,464,4646,0.09988,0.11779
2015,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.46154,2214,4646,0.44721,0.47588
2015,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.02676,99,4646,0.02212,0.03141
2015,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.21585,819,4646,0.20402,0.22768
2015,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.02776,173,4646,0.02304,0.03248
2015,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.03707,286,4646,0.03164,0.04251
2015,Second Stage of Tertiary Education,Rural regions,Self-employed,0.10755,161,1757,0.09306,0.12204
2015,Second Stage of Tertiary Education,Rural regions,Blue-collar worker,0.02712,67,1757,0.01952,0.03472
2015,Second Stage of Tertiary Education,Rural regions,Civil servant,0.11037,196,1757,0.09572,0.12503
2015,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.40276,756,1757,0.37982,0.42570
2015,Second Stage of Tertiary Education,Rural regions,Apprentice/ Trainee/ Intern,0.02546,32,1757,0.01809,0.03283
2015,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.27811,425,1757,0.25715,0.29906
2015,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.01544,47,1757,0.00967,0.02120
2015,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.03301,73,1757,0.02466,0.04137
2016,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.41165,212,558,0.37078,0.45252
2016,Pre-primary Level,Urban regions,Not employed: no further information,0.49807,346,558,0.45654,0.53959
2016,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.47592,83,249,0.41376,0.53807
2016,Pre-primary Level,Rural regions,Not employed: no further information,0.47461,166,249,0.41246,0.53676
2016,Primary Level,Urban regions,Blue-collar worker,0.20724,92,965,0.18165,0.23283
2016,Primary Level,Urban regions,White-collar worker,0.10482,58,965,0.08549,0.12416
2016,Primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.02506,41,965,0.01519,0.03493
2016,Primary Level,Urban regions,Not employed: Pensioner,0.24507,39,965,0.21792,0.27223
2016,Primary Level,Urban regions,Not employed: registered unemployed,0.14980,74,965,0.12727,0.17233
2016,Primary Level,Urban regions,Not employed: no further information,0.21578,661,965,0.18982,0.24175
2016,Primary Level,Rural regions,Blue-collar worker,0.21292,52,397,0.17260,0.25324
2016,Primary Level,Rural regions,Not employed: registered unemployed,0.23949,37,397,0.19745,0.28152
2016,Primary Level,Rural regions,Not employed: no further information,0.13073,308,397,0.09753,0.16394
2016,Lower Secondary Level,Urban regions,Self-employed,0.01890,37,2129,0.01312,0.02469
2016,Lower Secondary Level,Urban regions,Blue-collar worker,0.16925,328,2129,0.15332,0.18518
2016,Lower Secondary Level,Urban regions,White-collar worker,0.14835,292,2129,0.13324,0.16345
2016,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.12896,306,2129,0.11472,0.14320
2016,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.32876,399,2129,0.30880,0.34872
2016,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.09689,222,2129,0.08432,0.10946
2016,Lower Secondary Level,Urban regions,Not employed: no further information,0.09519,545,2129,0.08272,0.10766
2016,Lower Secondary Level,Rural regions,Blue-collar worker,0.16993,183,1088,0.14760,0.19225
2016,Lower Secondary Level,Rural regions,White-collar worker,0.11764,118,1088,0.09849,0.13680
2016,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.13192,176,1088,0.11180,0.15203
2016,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.39301,270,1088,0.36398,0.42205
2016,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.07376,105,1088,0.05822,0.08930
2016,Lower Secondary Level,Rural regions,Not employed: no further information,0.08767,236,1088,0.07086,0.10448
2016,Upper Secondary Level,Urban regions,Self-employed,0.04038,279,6934,0.03575,0.04502
2016,Upper Secondary Level,Urban regions,Blue-collar worker,0.16179,1067,6934,0.15312,0.17046
2016,Upper Secondary Level,Urban regions,Civil servant,0.01539,100,6934,0.01249,0.01828
2016,Upper Secondary Level,Urban regions,White-collar worker,0.31836,2347,6934,0.30739,0.32932
2016,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04990,402,6934,0.04477,0.05503
2016,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.30931,1681,6934,0.29843,0.32019
2016,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.04820,352,6934,0.04315,0.05324
2016,Upper Secondary Level,Urban regions,Not employed: no further information,0.04744,706,6934,0.04244,0.05244
2016,Upper Secondary Level,Rural regions,Self-employed,0.04489,200,4520,0.03885,0.05093
2016,Upper Secondary Level,Rural regions,Blue-collar worker,0.22647,1003,4520,0.21427,0.23868
2016,Upper Secondary Level,Rural regions,Civil servant,0.01777,84,4520,0.01392,0.02162
2016,Upper Secondary Level,Rural regions,White-collar worker,0.28869,1357,4520,0.27547,0.30190
2016,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03206,152,4520,0.02693,0.03720
2016,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.29107,1110,4520,0.27782,0.30431
2016,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.05792,269,4520,0.05111,0.06473
2016,Upper Secondary Level,Rural regions,Not employed: no further information,0.03441,345,4520,0.02910,0.03973
2016,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.07414,92,1505,0.06090,0.08738
2016,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.10159,184,1505,0.08632,0.11686
2016,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.57343,865,1505,0.54844,0.59843
2016,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.02586,36,1505,0.01784,0.03388
2016,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.10516,101,1505,0.08966,0.12066
2016,Post-secondary Non-tertiary Level,Urban regions,Not employed: registered unemployed,0.04940,81,1505,0.03845,0.06036
2016,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.06066,146,1505,0.04860,0.07273
2016,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.14630,85,526,0.11607,0.17653
2016,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.53766,300,526,0.49501,0.58031
2016,Post-secondary Non-tertiary Level,Rural regions,Not employed: Pensioner,0.12848,46,526,0.09986,0.15711
2016,Post-secondary Non-tertiary Level,Rural regions,Not employed: registered unemployed,0.04380,33,526,0.02630,0.06131
2016,Post-secondary Non-tertiary Level,Rural regions,Not employed: no further information,0.04698,62,526,0.02888,0.06508
2016,First Stage of Tertiary Education,Urban regions,Self-employed,0.07627,81,788,0.05773,0.09482
2016,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.09347,67,788,0.07313,0.11381
2016,First Stage of Tertiary Education,Urban regions,Civil servant,0.06497,52,788,0.04775,0.08219
2016,First Stage of Tertiary Education,Urban regions,White-collar worker,0.43605,367,788,0.40140,0.47069
2016,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.28709,221,788,0.25548,0.31870
2016,First Stage of Tertiary Education,Rural regions,Self-employed,0.13077,71,524,0.10188,0.15967
2016,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.10445,54,524,0.07824,0.13067
2016,First Stage of Tertiary Education,Rural regions,White-collar worker,0.38036,241,524,0.33876,0.42197
2016,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.29476,158,524,0.25568,0.33383
2016,Second Stage of Tertiary Education,Urban regions,Self-employed,0.09130,410,4650,0.08302,0.09958
2016,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.01986,115,4650,0.01585,0.02387
2016,Second Stage of Tertiary Education,Urban regions,Civil servant,0.10851,436,4650,0.09957,0.11746
2016,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.46091,2055,4650,0.44658,0.47524
2016,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.03444,128,4650,0.02920,0.03968
2016,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.21336,797,4650,0.20158,0.22513
2016,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.02106,110,4650,0.01693,0.02519
2016,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04588,599,4650,0.03987,0.05190
2016,Second Stage of Tertiary Education,Rural regions,Self-employed,0.11257,158,1815,0.09802,0.12711
2016,Second Stage of Tertiary Education,Rural regions,Blue-collar worker,0.02976,64,1815,0.02194,0.03758
2016,Second Stage of Tertiary Education,Rural regions,Civil servant,0.11926,187,1815,0.10435,0.13418
2016,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.38762,710,1815,0.36519,0.41004
2016,Second Stage of Tertiary Education,Rural regions,Apprentice/ Trainee/ Intern,0.03472,36,1815,0.02630,0.04314
2016,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.25891,418,1815,0.23875,0.27906
2016,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.01517,44,1815,0.00955,0.02080
2016,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.03792,198,1815,0.02913,0.04671
2017,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.42301,237,591,0.38314,0.46287
2017,Pre-primary Level,Urban regions,Not employed: no further information,0.45244,354,591,0.41228,0.49260
2017,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.47773,99,246,0.41519,0.54028
2017,Pre-primary Level,Rural regions,Not employed: no further information,0.43119,147,246,0.36918,0.49321
2017,Primary Level,Urban regions,Blue-collar worker,0.17090,117,1283,0.15029,0.19150
2017,Primary Level,Urban regions,White-collar worker,0.11862,82,1283,0.10092,0.13632
2017,Primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.01899,61,1283,0.01152,0.02646
2017,Primary Level,Urban regions,Not employed: Pensioner,0.22387,54,1283,0.20105,0.24669
2017,Primary Level,Urban regions,Not employed: registered unemployed,0.22822,322,1283,0.20525,0.25120
2017,Primary Level,Urban regions,Not employed: no further information,0.18338,647,1283,0.16219,0.20456
2017,Primary Level,Rural regions,Blue-collar worker,0.22662,62,525,0.19078,0.26247
2017,Primary Level,Rural regions,Not employed: registered unemployed,0.21819,100,525,0.18282,0.25355
2017,Primary Level,Rural regions,Not employed: no further information,0.19129,363,525,0.15761,0.22497
2017,Lower Secondary Level,Urban regions,Self-employed,0.01633,41,2336,0.01119,0.02147
2017,Lower Secondary Level,Urban regions,Blue-collar worker,0.16818,336,2336,0.15301,0.18335
2017,Lower Secondary Level,Urban regions,White-collar worker,0.16659,362,2336,0.15148,0.18171
2017,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.12126,328,2336,0.10801,0.13450
2017,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.33180,410,2336,0.31270,0.35090
2017,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.09889,338,2336,0.08678,0.11100
2017,Lower Secondary Level,Urban regions,Not employed: no further information,0.08052,521,2336,0.06948,0.09155
2017,Lower Secondary Level,Rural regions,Blue-collar worker,0.17290,212,1269,0.15209,0.19372
2017,Lower Secondary Level,Rural regions,White-collar worker,0.16268,175,1269,0.14237,0.18300
2017,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.10603,190,1269,0.08909,0.12298
2017,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.34969,269,1269,0.32344,0.37594
2017,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.09360,163,1269,0.07757,0.10964
2017,Lower Secondary Level,Rural regions,Not employed: no further information,0.08557,260,1269,0.07018,0.10097
2017,Upper Secondary Level,Urban regions,Self-employed,0.04234,307,7642,0.03783,0.04686
2017,Upper Secondary Level,Urban regions,Blue-collar worker,0.14748,1103,7642,0.13953,0.15543
2017,Upper Secondary Level,Urban regions,Civil servant,0.01559,126,7642,0.01282,0.01837
2017,Upper Secondary Level,Urban regions,White-collar worker,0.33169,2739,7642,0.32113,0.34225
2017,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04993,470,7642,0.04505,0.05482
2017,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.31193,1747,7642,0.30154,0.32232
2017,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.04256,472,7642,0.03804,0.04709
2017,Upper Secondary Level,Urban regions,Not employed: no further information,0.05150,678,7642,0.04654,0.05645
2017,Upper Secondary Level,Rural regions,Self-employed,0.04611,208,5008,0.04030,0.05192
2017,Upper Secondary Level,Rural regions,Blue-collar worker,0.20458,1058,5008,0.19340,0.21575
2017,Upper Secondary Level,Rural regions,Civil servant,0.01536,89,5008,0.01195,0.01876
2017,Upper Secondary Level,Rural regions,White-collar worker,0.31804,1636,5008,0.30514,0.33094
2017,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03630,198,5008,0.03112,0.04148
2017,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.29625,1201,5008,0.28360,0.30890
2017,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.04601,269,5008,0.04021,0.05182
2017,Upper Secondary Level,Rural regions,Not employed: no further information,0.03003,349,5008,0.02530,0.03476
2017,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.06841,95,1630,0.05615,0.08067
2017,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.08853,147,1630,0.07474,0.10233
2017,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.56405,972,1630,0.53996,0.58813
2017,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04485,66,1630,0.03480,0.05490
2017,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.11854,119,1630,0.10285,0.13424
2017,Post-secondary Non-tertiary Level,Urban regions,Not employed: registered unemployed,0.04684,82,1630,0.03658,0.05710
2017,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.05629,149,1630,0.04509,0.06748
2017,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.14193,86,597,0.11391,0.16995
2017,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.54919,355,597,0.50924,0.58913
2017,Post-secondary Non-tertiary Level,Rural regions,Not employed: Pensioner,0.12003,49,597,0.09394,0.14612
2017,Post-secondary Non-tertiary Level,Rural regions,Not employed: registered unemployed,0.04051,40,597,0.02468,0.05634
2017,Post-secondary Non-tertiary Level,Rural regions,Not employed: no further information,0.07186,67,597,0.05112,0.09259
2017,First Stage of Tertiary Education,Urban regions,Self-employed,0.09798,93,873,0.07824,0.11771
2017,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.06502,52,873,0.04865,0.08138
2017,First Stage of Tertiary Education,Urban regions,Civil servant,0.05830,57,873,0.04275,0.07385
2017,First Stage of Tertiary Education,Urban regions,White-collar worker,0.45215,416,873,0.41911,0.48518
2017,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.27005,221,873,0.24058,0.29952
2017,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.02324,34,873,0.01324,0.03324
2017,First Stage of Tertiary Education,Rural regions,Self-employed,0.11207,74,581,0.08640,0.13774
2017,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.09588,63,581,0.07192,0.11984
2017,First Stage of Tertiary Education,Rural regions,White-collar worker,0.41482,279,581,0.37473,0.45492
2017,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.29946,165,581,0.26218,0.33673
2017,Second Stage of Tertiary Education,Urban regions,Self-employed,0.08559,457,5210,0.07800,0.09319
2017,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.01877,114,5210,0.01509,0.02246
2017,Second Stage of Tertiary Education,Urban regions,Civil servant,0.10598,501,5210,0.09762,0.11434
2017,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.48504,2385,5210,0.47147,0.49862
2017,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.02713,140,5210,0.02272,0.03154
2017,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.20286,837,5210,0.19194,0.21378
2017,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.02260,273,5210,0.01857,0.02664
2017,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04895,503,5210,0.04310,0.05481
2017,Second Stage of Tertiary Education,Rural regions,Self-employed,0.10674,168,2010,0.09324,0.12025
2017,Second Stage of Tertiary Education,Rural regions,Blue-collar worker,0.03122,68,2010,0.02361,0.03882
2017,Second Stage of Tertiary Education,Rural regions,Civil servant,0.11495,213,2010,0.10100,0.12889
2017,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.41301,819,2010,0.39148,0.43454
2017,Second Stage of Tertiary Education,Rural regions,Apprentice/ Trainee/ Intern,0.02460,44,2010,0.01783,0.03138
2017,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.25244,437,2010,0.23344,0.27144
2017,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.01269,81,2010,0.00779,0.01758
2017,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.03613,180,2010,0.02797,0.04429
2018,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.49456,220,493,0.45038,0.53874
2018,Pre-primary Level,Urban regions,Not employed: no further information,0.40454,273,493,0.36117,0.44791
2018,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.37013,77,213,0.30514,0.43513
2018,Pre-primary Level,Rural regions,Not employed: no further information,0.53548,136,213,0.46834,0.60262
2018,Primary Level,Urban regions,Blue-collar worker,0.15528,144,1260,0.13527,0.17529
2018,Primary Level,Urban regions,White-collar worker,0.15654,91,1260,0.13647,0.17661
2018,Primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04184,72,1260,0.03078,0.05290
2018,Primary Level,Urban regions,Not employed: Pensioner,0.20209,61,1260,0.17991,0.22428
2018,Primary Level,Urban regions,Not employed: registered unemployed,0.24617,452,1260,0.22238,0.26997
2018,Primary Level,Urban regions,Not employed: no further information,0.16318,440,1260,0.14277,0.18359
2018,Primary Level,Rural regions,Blue-collar worker,0.19891,70,499,0.16385,0.23397
2018,Primary Level,Rural regions,White-collar worker,0.11331,31,499,0.08547,0.14115
2018,Primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.02146,35,499,0.00873,0.03419
2018,Primary Level,Rural regions,Not employed: registered unemployed,0.27819,172,499,0.23884,0.31755
2018,Primary Level,Rural regions,Not employed: no further information,0.18360,191,499,0.14960,0.21760
2018,Lower Secondary Level,Urban regions,Self-employed,0.01762,37,2253,0.01219,0.02306
2018,Lower Secondary Level,Urban regions,Blue-collar worker,0.15851,340,2253,0.14342,0.17359
2018,Lower Secondary Level,Urban regions,White-collar worker,0.18148,399,2253,0.16556,0.19740
2018,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.11735,320,2253,0.10405,0.13064
2018,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.33817,404,2253,0.31863,0.35771
2018,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.09278,381,2253,0.08080,0.10476
2018,Lower Secondary Level,Urban regions,Not employed: no further information,0.07490,372,2253,0.06403,0.08578
2018,Lower Secondary Level,Rural regions,Blue-collar worker,0.17705,217,1210,0.15553,0.19856
2018,Lower Secondary Level,Rural regions,White-collar worker,0.15733,166,1210,0.13681,0.17786
2018,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.10386,202,1210,0.08666,0.12106
2018,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.37306,272,1210,0.34580,0.40032
2018,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.09145,189,1210,0.07520,0.10770
2018,Lower Secondary Level,Rural regions,Not employed: no further information,0.06226,164,1210,0.04864,0.07588
2018,Upper Secondary Level,Urban regions,Self-employed,0.04140,285,7306,0.03683,0.04597
2018,Upper Secondary Level,Urban regions,Blue-collar worker,0.14843,1052,7306,0.14028,0.15658
2018,Upper Secondary Level,Urban regions,Civil servant,0.01302,108,7306,0.01042,0.01562
2018,Upper Secondary Level,Urban regions,White-collar worker,0.34163,2664,7306,0.33075,0.35250
2018,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04901,466,7306,0.04406,0.05396
2018,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.31067,1740,7306,0.30006,0.32129
2018,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.04220,461,7306,0.03759,0.04681
2018,Upper Secondary Level,Urban regions,Not employed: no further information,0.04592,530,7306,0.04112,0.05072
2018,Upper Secondary Level,Rural regions,Self-employed,0.03976,167,4730,0.03419,0.04533
2018,Upper Secondary Level,Rural regions,Blue-collar worker,0.20882,991,4730,0.19723,0.22040
2018,Upper Secondary Level,Rural regions,Civil servant,0.01581,86,4730,0.01225,0.01937
2018,Upper Secondary Level,Rural regions,White-collar worker,0.32333,1585,4730,0.31000,0.33666
2018,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03075,184,4730,0.02583,0.03567
2018,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.30050,1185,4730,0.28744,0.31357
2018,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.04421,289,4730,0.03835,0.05007
2018,Upper Secondary Level,Rural regions,Not employed: no further information,0.03271,243,4730,0.02764,0.03778
2018,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.05615,80,1554,0.04470,0.06760
2018,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.07443,129,1554,0.06138,0.08749
2018,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.59363,954,1554,0.56920,0.61805
2018,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.03932,53,1554,0.02965,0.04898
2018,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.12089,125,1554,0.10467,0.13710
2018,Post-secondary Non-tertiary Level,Urban regions,Not employed: registered unemployed,0.03208,76,1554,0.02331,0.04084
2018,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.06754,137,1554,0.05505,0.08002
2018,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.13471,82,587,0.10706,0.16235
2018,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.57216,363,587,0.53210,0.61222
2018,Post-secondary Non-tertiary Level,Rural regions,Not employed: Pensioner,0.12084,55,587,0.09445,0.14723
2018,Post-secondary Non-tertiary Level,Rural regions,Not employed: registered unemployed,0.04044,38,587,0.02449,0.05639
2018,Post-secondary Non-tertiary Level,Rural regions,Not employed: no further information,0.05107,49,587,0.03325,0.06889
2018,First Stage of Tertiary Education,Urban regions,Self-employed,0.09597,79,827,0.07588,0.11606
2018,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.05540,55,827,0.03980,0.07100
2018,First Stage of Tertiary Education,Urban regions,Civil servant,0.05660,52,827,0.04084,0.07236
2018,First Stage of Tertiary Education,Urban regions,White-collar worker,0.47027,393,827,0.43623,0.50431
2018,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.27491,216,827,0.24446,0.30536
2018,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.02775,32,827,0.01655,0.03895
2018,First Stage of Tertiary Education,Rural regions,Self-employed,0.10832,71,555,0.08244,0.13420
2018,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.11319,59,555,0.08681,0.13957
2018,First Stage of Tertiary Education,Rural regions,White-collar worker,0.43005,269,555,0.38882,0.47128
2018,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.27548,156,555,0.23828,0.31269
2018,Second Stage of Tertiary Education,Urban regions,Self-employed,0.08518,429,5040,0.07747,0.09289
2018,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.01949,141,5040,0.01567,0.02331
2018,Second Stage of Tertiary Education,Urban regions,Civil servant,0.10002,480,5040,0.09174,0.10831
2018,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.49208,2364,5040,0.47828,0.50588
2018,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.02761,140,5040,0.02309,0.03214
2018,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.20242,841,5040,0.19132,0.21351
2018,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.02352,277,5040,0.01933,0.02770
2018,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04479,368,5040,0.03907,0.05050
2018,Second Stage of Tertiary Education,Rural regions,Self-employed,0.10139,151,1883,0.08775,0.11503
2018,Second Stage of Tertiary Education,Rural regions,Blue-collar worker,0.02567,69,1883,0.01853,0.03282
2018,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10844,200,1883,0.09439,0.12249
2018,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.41874,781,1883,0.39646,0.44103
2018,Second Stage of Tertiary Education,Rural regions,Apprentice/ Trainee/ Intern,0.02600,48,1883,0.01881,0.03319
2018,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.27103,440,1883,0.25094,0.29111
2018,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.01476,80,1883,0.00931,0.02021
2018,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.03092,114,1883,0.02310,0.03874
2019,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.50955,189,375,0.45888,0.56021
2019,Pre-primary Level,Urban regions,Not employed: no further information,0.38657,186,375,0.33722,0.43592
2019,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.42297,68,157,0.34544,0.50049
2019,Pre-primary Level,Rural regions,Not employed: no further information,0.49024,89,157,0.41179,0.56868
2019,Primary Level,Urban regions,Blue-collar worker,0.19475,142,1178,0.17212,0.21737
2019,Primary Level,Urban regions,White-collar worker,0.17410,142,1178,0.15243,0.19576
2019,Primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.06296,75,1178,0.04908,0.07683
2019,Primary Level,Urban regions,Not employed: Pensioner,0.15034,43,1178,0.12992,0.17076
2019,Primary Level,Urban regions,Not employed: registered unemployed,0.23408,415,1178,0.20989,0.25827
2019,Primary Level,Urban regions,Not employed: no further information,0.15808,361,1178,0.13723,0.17892
2019,Primary Level,Rural regions,Blue-collar worker,0.24062,82,448,0.20099,0.28024
2019,Primary Level,Rural regions,White-collar worker,0.13638,41,448,0.10457,0.16820
2019,Primary Level,Rural regions,Not employed: registered unemployed,0.24510,163,448,0.20523,0.28498
2019,Primary Level,Rural regions,Not employed: no further information,0.12677,162,448,0.09592,0.15761
2019,Lower Secondary Level,Urban regions,Self-employed,0.01098,53,1981,0.00639,0.01557
