year,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,1st Quintile,Blue-collar worker,0.12643,833,4675,0.11691,0.13596
2011,1st Quintile,White-collar worker,0.10132,821,4675,0.09267,0.10997
2011,1st Quintile,Apprentice/ Trainee/ Intern,0.07134,429,4675,0.06396,0.07872
2011,1st Quintile,Not employed: Pensioner,0.28837,898,4675,0.27538,0.30135
2011,1st Quintile,Not employed: registered unemployed,0.12885,874,4675,0.11924,0.13845
2011,1st Quintile,Not employed: no further information,0.07437,676,4675,0.06685,0.08189
2011,2nd Quintile,Self-employed,0.02527,156,4395,0.02063,0.02991
2011,2nd Quintile,Blue-collar worker,0.17076,868,4395,0.15963,0.18189
2011,2nd Quintile,Civil servant,0.00623,53,4395,0.00390,0.00855
2011,2nd Quintile,White-collar worker,0.16961,1264,4395,0.15851,0.18070
2011,2nd Quintile,Apprentice/ Trainee/ Intern,0.05930,295,4395,0.05232,0.06629
2011,2nd Quintile,Not employed: Pensioner,0.30201,1053,4395,0.28843,0.31558
2011,2nd Quintile,Not employed: registered unemployed,0.03079,194,4395,0.02568,0.03590
2011,2nd Quintile,Not employed: no further information,0.07316,512,4395,0.06546,0.08086
2011,3rd Quintile,Self-employed,0.03271,222,4185,0.02732,0.03810
2011,3rd Quintile,Blue-collar worker,0.18410,727,4185,0.17236,0.19584
2011,3rd Quintile,Civil servant,0.01716,130,4185,0.01323,0.02110
2011,3rd Quintile,White-collar worker,0.22883,1401,4185,0.21610,0.24156
2011,3rd Quintile,Apprentice/ Trainee/ Intern,0.06135,279,4185,0.05408,0.06863
2011,3rd Quintile,Not employed: Pensioner,0.25636,945,4185,0.24313,0.26959
2011,3rd Quintile,Not employed: registered unemployed,0.02017,101,4185,0.01591,0.02443
2011,3rd Quintile,Not employed: no further information,0.05119,380,4185,0.04451,0.05787
2011,4th Quintile,Self-employed,0.04933,298,4171,0.04276,0.05590
2011,4th Quintile,Blue-collar worker,0.14022,570,4171,0.12968,0.15076
2011,4th Quintile,Civil servant,0.04809,270,4171,0.04159,0.05458
2011,4th Quintile,White-collar worker,0.32765,1688,4171,0.31341,0.34190
2011,4th Quintile,Apprentice/ Trainee/ Intern,0.04185,224,4171,0.03577,0.04793
2011,4th Quintile,Not employed: Pensioner,0.19229,741,4171,0.18033,0.20425
2011,4th Quintile,Not employed: registered unemployed,0.01112,62,4171,0.00794,0.01430
2011,4th Quintile,Not employed: no further information,0.04260,318,4171,0.03647,0.04873
2011,5th Quintile,Self-employed,0.10506,574,4746,0.09634,0.11379
2011,5th Quintile,Blue-collar worker,0.06283,251,4746,0.05593,0.06973
2011,5th Quintile,Civil servant,0.07108,441,4746,0.06377,0.07839
2011,5th Quintile,White-collar worker,0.40080,2050,4746,0.38686,0.41475
2011,5th Quintile,Apprentice/ Trainee/ Intern,0.03476,203,4746,0.02954,0.03997
2011,5th Quintile,Not employed: Pensioner,0.17506,892,4746,0.16425,0.18587
2011,5th Quintile,Not employed: registered unemployed,0.00916,50,4746,0.00645,0.01187
2011,5th Quintile,Not employed: no further information,0.03283,285,4746,0.02776,0.03790
2012,1st Quintile,Self-employed,0.02554,153,5451,0.02135,0.02973
2012,1st Quintile,Blue-collar worker,0.11955,955,5451,0.11093,0.12816
2012,1st Quintile,White-collar worker,0.11623,1057,5451,0.10772,0.12474
2012,1st Quintile,Apprentice/ Trainee/ Intern,0.07697,527,5451,0.06990,0.08405
2012,1st Quintile,Not employed: Pensioner,0.25840,1009,5451,0.24678,0.27002
2012,1st Quintile,Not employed: registered unemployed,0.13226,1017,5451,0.12327,0.14126
2012,1st Quintile,Not employed: no further information,0.07477,733,5451,0.06778,0.08175
2012,2nd Quintile,Self-employed,0.02739,194,5051,0.02289,0.03189
2012,2nd Quintile,Blue-collar worker,0.16274,908,5051,0.15256,0.17293
2012,2nd Quintile,Civil servant,0.00717,58,5051,0.00484,0.00949
2012,2nd Quintile,White-collar worker,0.17396,1490,5051,0.16350,0.18441
2012,2nd Quintile,Apprentice/ Trainee/ Intern,0.05062,333,5051,0.04458,0.05667
2012,2nd Quintile,Not employed: Pensioner,0.31219,1320,5051,0.29941,0.32498
2012,2nd Quintile,Not employed: registered unemployed,0.03448,223,5051,0.02945,0.03951
2012,2nd Quintile,Not employed: no further information,0.06224,525,5051,0.05558,0.06890
2012,3rd Quintile,Self-employed,0.03298,230,4906,0.02798,0.03798
2012,3rd Quintile,Blue-collar worker,0.15082,747,4906,0.14081,0.16084
2012,3rd Quintile,Civil servant,0.02173,172,4906,0.01765,0.02581
2012,3rd Quintile,White-collar worker,0.26942,1803,4906,0.25701,0.28184
2012,3rd Quintile,Apprentice/ Trainee/ Intern,0.05853,316,4906,0.05196,0.06510
2012,3rd Quintile,Not employed: Pensioner,0.23358,1099,4906,0.22174,0.24542
2012,3rd Quintile,Not employed: registered unemployed,0.02344,132,4906,0.01920,0.02767
2012,3rd Quintile,Not employed: no further information,0.05005,407,4906,0.04395,0.05615
2012,4th Quintile,Self-employed,0.04948,324,4868,0.04339,0.05558
2012,4th Quintile,Blue-collar worker,0.12778,612,4868,0.11840,0.13716
2012,4th Quintile,Civil servant,0.04213,305,4868,0.03648,0.04777
2012,4th Quintile,White-collar worker,0.32919,1956,4868,0.31599,0.34239
2012,4th Quintile,Apprentice/ Trainee/ Intern,0.04316,268,4868,0.03745,0.04887
2012,4th Quintile,Not employed: Pensioner,0.21658,1021,4868,0.20501,0.22816
2012,4th Quintile,Not employed: registered unemployed,0.01067,64,4868,0.00778,0.01356
2012,4th Quintile,Not employed: no further information,0.04250,318,4868,0.03683,0.04817
2012,5th Quintile,Self-employed,0.10787,667,5295,0.09952,0.11623
2012,5th Quintile,Blue-collar worker,0.05972,248,5295,0.05334,0.06610
2012,5th Quintile,Civil servant,0.07464,483,5295,0.06756,0.08172
2012,5th Quintile,White-collar worker,0.40566,2314,5295,0.39243,0.41888
2012,5th Quintile,Apprentice/ Trainee/ Intern,0.03409,216,5295,0.02921,0.03898
2012,5th Quintile,Not employed: Pensioner,0.16511,997,5295,0.15511,0.17511
2012,5th Quintile,Not employed: registered unemployed,0.00710,43,5295,0.00484,0.00937
2012,5th Quintile,Not employed: no further information,0.04039,327,5295,0.03509,0.04569
2013,1st Quintile,Self-employed,0.02327,141,5296,0.01921,0.02733
2013,1st Quintile,Blue-collar worker,0.10482,807,5296,0.09657,0.11307
2013,1st Quintile,White-collar worker,0.12760,1114,5296,0.11861,0.13659
2013,1st Quintile,Apprentice/ Trainee/ Intern,0.07757,560,5296,0.07036,0.08477
2013,1st Quintile,Not employed: Pensioner,0.29435,1074,5296,0.28207,0.30663
2013,1st Quintile,Not employed: registered unemployed,0.12882,941,5296,0.11980,0.13785
2013,1st Quintile,Not employed: no further information,0.06651,659,5296,0.05980,0.07322
2013,2nd Quintile,Self-employed,0.03255,232,5368,0.02781,0.03730
2013,2nd Quintile,Blue-collar worker,0.14544,936,5368,0.13601,0.15487
2013,2nd Quintile,Civil servant,0.00735,64,5368,0.00506,0.00963
2013,2nd Quintile,White-collar worker,0.18549,1603,5368,0.17509,0.19589
2013,2nd Quintile,Apprentice/ Trainee/ Intern,0.05674,403,5368,0.05055,0.06293
2013,2nd Quintile,Not employed: Pensioner,0.32305,1397,5368,0.31054,0.33556
2013,2nd Quintile,Not employed: registered unemployed,0.03342,227,5368,0.02861,0.03823
2013,2nd Quintile,Not employed: no further information,0.05692,506,5368,0.05073,0.06312
2013,3rd Quintile,Self-employed,0.02859,207,4971,0.02396,0.03323
2013,3rd Quintile,Blue-collar worker,0.13930,686,4971,0.12967,0.14893
2013,3rd Quintile,Civil servant,0.01677,160,4971,0.01320,0.02034
2013,3rd Quintile,White-collar worker,0.26852,1835,4971,0.25619,0.28084
2013,3rd Quintile,Apprentice/ Trainee/ Intern,0.04958,330,4971,0.04354,0.05561
2013,3rd Quintile,Not employed: Pensioner,0.28046,1253,4971,0.26797,0.29295
2013,3rd Quintile,Not employed: registered unemployed,0.02071,125,4971,0.01675,0.02467
2013,3rd Quintile,Not employed: no further information,0.04907,375,4971,0.04307,0.05508
2013,4th Quintile,Self-employed,0.04973,316,4914,0.04365,0.05581
2013,4th Quintile,Blue-collar worker,0.11817,593,4914,0.10914,0.12720
2013,4th Quintile,Civil servant,0.05042,327,4914,0.04430,0.05654
2013,4th Quintile,White-collar worker,0.32816,2009,4914,0.31503,0.34129
2013,4th Quintile,Apprentice/ Trainee/ Intern,0.05064,272,4914,0.04451,0.05678
2013,4th Quintile,Not employed: Pensioner,0.22705,1042,4914,0.21533,0.23876
2013,4th Quintile,Not employed: registered unemployed,0.01195,73,4914,0.00891,0.01498
2013,4th Quintile,Not employed: no further information,0.03683,282,4914,0.03157,0.04210
2013,5th Quintile,Self-employed,0.11416,699,5559,0.10580,0.12252
2013,5th Quintile,Blue-collar worker,0.04825,249,5559,0.04261,0.05388
2013,5th Quintile,Civil servant,0.07670,500,5559,0.06971,0.08370
2013,5th Quintile,White-collar worker,0.40566,2437,5559,0.39275,0.41857
2013,5th Quintile,Apprentice/ Trainee/ Intern,0.03451,232,5559,0.02971,0.03931
2013,5th Quintile,Not employed: Pensioner,0.17801,1077,5559,0.16796,0.18807
2013,5th Quintile,Not employed: registered unemployed,0.00660,43,5559,0.00447,0.00872
2013,5th Quintile,Not employed: no further information,0.03921,322,5559,0.03411,0.04432
2014,1st Quintile,Self-employed,0.01892,140,5942,0.01546,0.02239
2014,1st Quintile,Blue-collar worker,0.11716,1041,5942,0.10898,0.12534
2014,1st Quintile,White-collar worker,0.13176,1129,5942,0.12316,0.14036
2014,1st Quintile,Apprentice/ Trainee/ Intern,0.08133,664,5942,0.07438,0.08828
2014,1st Quintile,Not employed: Pensioner,0.23830,1050,5942,0.22746,0.24913
2014,1st Quintile,Not employed: registered unemployed,0.13511,1097,5942,0.12642,0.14380
2014,1st Quintile,Not employed: no further information,0.07337,821,5942,0.06674,0.08000
2014,2nd Quintile,Self-employed,0.03088,223,5627,0.02636,0.03540
2014,2nd Quintile,Blue-collar worker,0.14874,1092,5627,0.13944,0.15804
2014,2nd Quintile,Civil servant,0.00617,53,5627,0.00412,0.00821
2014,2nd Quintile,White-collar worker,0.19105,1626,5627,0.18078,0.20132
2014,2nd Quintile,Apprentice/ Trainee/ Intern,0.05518,430,5627,0.04922,0.06115
2014,2nd Quintile,Not employed: Pensioner,0.29340,1408,5627,0.28150,0.30530
2014,2nd Quintile,Not employed: registered unemployed,0.04134,270,5627,0.03614,0.04655
2014,2nd Quintile,Not employed: no further information,0.06153,525,5627,0.05525,0.06781
2014,3rd Quintile,Self-employed,0.03310,237,5229,0.02825,0.03794
2014,3rd Quintile,Blue-collar worker,0.14533,829,5229,0.13577,0.15488
2014,3rd Quintile,Civil servant,0.01822,150,5229,0.01460,0.02185
2014,3rd Quintile,White-collar worker,0.26831,1919,5229,0.25630,0.28032
2014,3rd Quintile,Apprentice/ Trainee/ Intern,0.05385,341,5229,0.04773,0.05996
2014,3rd Quintile,Not employed: Pensioner,0.26097,1231,5229,0.24907,0.27288
2014,3rd Quintile,Not employed: registered unemployed,0.01758,128,5229,0.01402,0.02114
2014,3rd Quintile,Not employed: no further information,0.04576,394,5229,0.04010,0.05143
2014,4th Quintile,Self-employed,0.05116,341,5227,0.04518,0.05713
2014,4th Quintile,Blue-collar worker,0.11850,635,5227,0.10974,0.12726
2014,4th Quintile,Civil servant,0.04498,315,5227,0.03936,0.05059
2014,4th Quintile,White-collar worker,0.34097,2186,5227,0.32811,0.35382
2014,4th Quintile,Apprentice/ Trainee/ Intern,0.04419,302,5227,0.03862,0.04976
2014,4th Quintile,Not employed: Pensioner,0.21203,1038,5227,0.20095,0.22311
2014,4th Quintile,Not employed: registered unemployed,0.01290,86,5227,0.00984,0.01595
2014,4th Quintile,Not employed: no further information,0.04274,324,5227,0.03726,0.04823
2014,5th Quintile,Self-employed,0.10954,665,5441,0.10124,0.11784
2014,5th Quintile,Blue-collar worker,0.05058,237,5441,0.04475,0.05640
2014,5th Quintile,Civil servant,0.07863,486,5441,0.07148,0.08578
2014,5th Quintile,White-collar worker,0.42650,2512,5441,0.41335,0.43964
2014,5th Quintile,Apprentice/ Trainee/ Intern,0.03570,227,5441,0.03077,0.04063
2014,5th Quintile,Not employed: Pensioner,0.15504,978,5441,0.14543,0.16466
2014,5th Quintile,Not employed: registered unemployed,0.00910,49,5441,0.00658,0.01162
2014,5th Quintile,Not employed: no further information,0.03661,287,5441,0.03162,0.04160
2015,1st Quintile,Self-employed,0.02451,144,5235,0.02032,0.02870
2015,1st Quintile,Blue-collar worker,0.11083,842,5235,0.10232,0.11933
2015,1st Quintile,White-collar worker,0.13605,1010,5235,0.12676,0.14533
2015,1st Quintile,Apprentice/ Trainee/ Intern,0.08531,613,5235,0.07774,0.09287
2015,1st Quintile,Not employed: Pensioner,0.24037,975,5235,0.22879,0.25194
2015,1st Quintile,Not employed: registered unemployed,0.13640,969,5235,0.12710,0.14570
2015,1st Quintile,Not employed: no further information,0.06610,682,5235,0.05937,0.07283
2015,2nd Quintile,Self-employed,0.02877,190,5345,0.02429,0.03326
2015,2nd Quintile,Blue-collar worker,0.14219,973,5345,0.13283,0.15156
2015,2nd Quintile,Civil servant,0.01015,57,5345,0.00746,0.01284
2015,2nd Quintile,White-collar worker,0.20355,1590,5345,0.19276,0.21435
2015,2nd Quintile,Apprentice/ Trainee/ Intern,0.05163,393,5345,0.04570,0.05756
2015,2nd Quintile,Not employed: Pensioner,0.31128,1421,5345,0.29887,0.32370
2015,2nd Quintile,Not employed: registered unemployed,0.03605,241,5345,0.03105,0.04105
2015,2nd Quintile,Not employed: no further information,0.05624,480,5345,0.05007,0.06242
2015,3rd Quintile,Self-employed,0.03278,216,4922,0.02781,0.03776
2015,3rd Quintile,Blue-collar worker,0.13774,700,4922,0.12811,0.14737
2015,3rd Quintile,Civil servant,0.02028,148,4922,0.01634,0.02422
2015,3rd Quintile,White-collar worker,0.28092,1868,4922,0.26836,0.29347
2015,3rd Quintile,Apprentice/ Trainee/ Intern,0.05576,336,4922,0.04935,0.06217
2015,3rd Quintile,Not employed: Pensioner,0.26252,1185,4922,0.25022,0.27481
2015,3rd Quintile,Not employed: registered unemployed,0.01620,118,4922,0.01267,0.01973
2015,3rd Quintile,Not employed: no further information,0.04069,351,4922,0.03517,0.04621
2015,4th Quintile,Self-employed,0.04699,292,4824,0.04101,0.05296
2015,4th Quintile,Blue-collar worker,0.11278,562,4824,0.10385,0.12171
2015,4th Quintile,Civil servant,0.04274,296,4824,0.03703,0.04845
2015,4th Quintile,White-collar worker,0.36112,2074,4824,0.34756,0.37467
2015,4th Quintile,Apprentice/ Trainee/ Intern,0.04100,272,4824,0.03541,0.04660
2015,4th Quintile,Not employed: Pensioner,0.20768,961,4824,0.19623,0.21913
2015,4th Quintile,Not employed: registered unemployed,0.01372,67,4824,0.01044,0.01700
2015,4th Quintile,Not employed: no further information,0.04373,300,4824,0.03796,0.04950
2015,5th Quintile,Self-employed,0.10795,623,5161,0.09948,0.11642
2015,5th Quintile,Blue-collar worker,0.04022,202,5161,0.03486,0.04558
2015,5th Quintile,Civil servant,0.07750,453,5161,0.07021,0.08480
2015,5th Quintile,White-collar worker,0.42070,2353,5161,0.40723,0.43417
2015,5th Quintile,Apprentice/ Trainee/ Intern,0.03346,206,5161,0.02855,0.03836
2015,5th Quintile,Not employed: Pensioner,0.17278,998,5161,0.16246,0.18309
2015,5th Quintile,Not employed: registered unemployed,0.00789,41,5161,0.00548,0.01031
2015,5th Quintile,Not employed: no further information,0.03891,285,5161,0.03363,0.04418
2016,1st Quintile,Self-employed,0.02125,135,5158,0.01731,0.02518
2016,1st Quintile,Blue-collar worker,0.11063,870,5158,0.10207,0.11919
2016,1st Quintile,White-collar worker,0.13621,1027,5158,0.12684,0.14557
2016,1st Quintile,Apprentice/ Trainee/ Intern,0.09119,582,5158,0.08333,0.09905
2016,1st Quintile,Not employed: Pensioner,0.21209,893,5158,0.20093,0.22325
2016,1st Quintile,Not employed: registered unemployed,0.14749,1015,5158,0.13781,0.15717
2016,1st Quintile,Not employed: no further information,0.07057,636,5158,0.06358,0.07756
2016,2nd Quintile,Self-employed,0.02504,159,5192,0.02079,0.02929
2016,2nd Quintile,Blue-collar worker,0.14785,972,5192,0.13820,0.15751
2016,2nd Quintile,Civil servant,0.00743,55,5192,0.00509,0.00976
2016,2nd Quintile,White-collar worker,0.21276,1587,5192,0.20163,0.22390
2016,2nd Quintile,Apprentice/ Trainee/ Intern,0.05295,364,5192,0.04686,0.05904
2016,2nd Quintile,Not employed: Pensioner,0.30118,1357,5192,0.28870,0.31366
2016,2nd Quintile,Not employed: registered unemployed,0.03372,219,5192,0.02881,0.03863
2016,2nd Quintile,Not employed: no further information,0.05697,479,5192,0.05066,0.06327
2016,3rd Quintile,Self-employed,0.03666,218,4669,0.03127,0.04205
2016,3rd Quintile,Blue-collar worker,0.13834,695,4669,0.12844,0.14825
2016,3rd Quintile,Civil servant,0.02170,138,4669,0.01752,0.02588
2016,3rd Quintile,White-collar worker,0.28965,1809,4669,0.27663,0.30266
2016,3rd Quintile,Apprentice/ Trainee/ Intern,0.05309,289,4669,0.04666,0.05953
2016,3rd Quintile,Not employed: Pensioner,0.24497,1120,4669,0.23263,0.25730
2016,3rd Quintile,Not employed: registered unemployed,0.01204,88,4669,0.00891,0.01516
2016,3rd Quintile,Not employed: no further information,0.04120,312,4669,0.03550,0.04690
2016,4th Quintile,Self-employed,0.04653,304,4678,0.04049,0.05256
2016,4th Quintile,Blue-collar worker,0.11962,549,4678,0.11032,0.12892
2016,4th Quintile,Civil servant,0.04330,277,4678,0.03746,0.04913
2016,4th Quintile,White-collar worker,0.37931,2073,4678,0.36541,0.39322
2016,4th Quintile,Apprentice/ Trainee/ Intern,0.03748,241,4678,0.03204,0.04292
2016,4th Quintile,Not employed: Pensioner,0.19543,918,4678,0.18407,0.20680
2016,4th Quintile,Not employed: registered unemployed,0.00927,52,4678,0.00653,0.01202
2016,4th Quintile,Not employed: no further information,0.03666,264,4678,0.03127,0.04205
2016,5th Quintile,Self-employed,0.10519,567,4913,0.09661,0.11377
2016,5th Quintile,Blue-collar worker,0.05205,195,4913,0.04584,0.05826
2016,5th Quintile,Civil servant,0.08219,431,4913,0.07451,0.08987
2016,5th Quintile,White-collar worker,0.40178,2211,4913,0.38807,0.41549
2016,5th Quintile,Apprentice/ Trainee/ Intern,0.03649,206,4913,0.03124,0.04173
2016,5th Quintile,Not employed: Pensioner,0.17605,997,4913,0.16540,0.18671
2016,5th Quintile,Not employed: registered unemployed,0.01005,49,4913,0.00726,0.01284
2016,5th Quintile,Not employed: no further information,0.03456,257,4913,0.02945,0.03967
2017,1st Quintile,Self-employed,0.02196,127,6368,0.01836,0.02556
2017,1st Quintile,Blue-collar worker,0.09614,838,6368,0.08890,0.10338
2017,1st Quintile,White-collar worker,0.15622,1193,6368,0.14730,0.16513
2017,1st Quintile,Apprentice/ Trainee/ Intern,0.08274,674,6368,0.07598,0.08951
2017,1st Quintile,Not employed: Pensioner,0.22398,872,6368,0.21374,0.23422
2017,1st Quintile,Not employed: registered unemployed,0.13437,1526,6368,0.12599,0.14275
2017,1st Quintile,Not employed: no further information,0.07437,1138,6368,0.06792,0.08081
2017,2nd Quintile,Self-employed,0.02185,143,4973,0.01778,0.02591
2017,2nd Quintile,Blue-collar worker,0.14110,894,4973,0.13142,0.15077
2017,2nd Quintile,Civil servant,0.00682,50,4973,0.00453,0.00911
2017,2nd Quintile,White-collar worker,0.21294,1563,4973,0.20156,0.22432
2017,2nd Quintile,Apprentice/ Trainee/ Intern,0.05607,369,4973,0.04967,0.06246
2017,2nd Quintile,Not employed: Pensioner,0.31162,1269,4973,0.29875,0.32449
2017,2nd Quintile,Not employed: registered unemployed,0.02732,244,4973,0.02279,0.03185
2017,2nd Quintile,Not employed: no further information,0.05234,441,4973,0.04614,0.05853
2017,3rd Quintile,Self-employed,0.02590,172,4496,0.02126,0.03054
2017,3rd Quintile,Blue-collar worker,0.11922,627,4496,0.10974,0.12869
2017,3rd Quintile,Civil servant,0.02189,141,4496,0.01761,0.02617
2017,3rd Quintile,White-collar worker,0.29912,1795,4496,0.28573,0.31250
2017,3rd Quintile,Apprentice/ Trainee/ Intern,0.03760,268,4496,0.03203,0.04316
2017,3rd Quintile,Not employed: Pensioner,0.27862,1103,4496,0.26551,0.29173
2017,3rd Quintile,Not employed: registered unemployed,0.01260,100,4496,0.00934,0.01586
2017,3rd Quintile,Not employed: no further information,0.04610,290,4496,0.03997,0.05223
2017,4th Quintile,Self-employed,0.05031,291,4392,0.04385,0.05678
2017,4th Quintile,Blue-collar worker,0.11461,479,4392,0.10519,0.12403
2017,4th Quintile,Civil servant,0.04487,275,4392,0.03875,0.05100
2017,4th Quintile,White-collar worker,0.36767,1935,4392,0.35340,0.38193
2017,4th Quintile,Apprentice/ Trainee/ Intern,0.04339,234,4392,0.03736,0.04942
2017,4th Quintile,Not employed: Pensioner,0.21688,903,4392,0.20469,0.22907
2017,4th Quintile,Not employed: registered unemployed,0.01115,50,4392,0.00805,0.01426
2017,4th Quintile,Not employed: no further information,0.03420,225,4392,0.02882,0.03957
2017,5th Quintile,Self-employed,0.10639,547,4569,0.09745,0.11533
2017,5th Quintile,Blue-collar worker,0.04614,190,4569,0.04006,0.05222
2017,5th Quintile,Civil servant,0.07496,391,4569,0.06733,0.08260
2017,5th Quintile,White-collar worker,0.40788,2102,4569,0.39363,0.42213
2017,5th Quintile,Apprentice/ Trainee/ Intern,0.03735,195,4569,0.03185,0.04284
2017,5th Quintile,Not employed: Pensioner,0.17704,906,4569,0.16597,0.18810
2017,5th Quintile,Not employed: registered unemployed,0.00617,35,4569,0.00390,0.00844
2017,5th Quintile,Not employed: no further information,0.03605,203,4569,0.03064,0.04145
2018,1st Quintile,Self-employed,0.01922,127,7307,0.01607,0.02237
2018,1st Quintile,Blue-collar worker,0.09495,980,7307,0.08823,0.10167
2018,1st Quintile,White-collar worker,0.17122,1331,7307,0.16258,0.17986
2018,1st Quintile,Apprentice/ Trainee/ Intern,0.08544,771,7307,0.07903,0.09185
2018,1st Quintile,Not employed: Pensioner,0.22023,930,7307,0.21073,0.22973
2018,1st Quintile,Not employed: registered unemployed,0.13416,1673,7307,0.12635,0.14198
2018,1st Quintile,Not employed: no further information,0.06846,1463,7307,0.06267,0.07425
2018,1st Quintile,100.0,0.00188,32,7307,0.00088,0.00287
2018,2nd Quintile,Self-employed,0.02438,161,5382,0.02026,0.02850
2018,2nd Quintile,Blue-collar worker,0.12942,888,5382,0.12045,0.13839
2018,2nd Quintile,Civil servant,0.00683,53,5382,0.00463,0.00903
2018,2nd Quintile,White-collar worker,0.25094,1804,5382,0.23936,0.26253
2018,2nd Quintile,Apprentice/ Trainee/ Intern,0.04261,400,5382,0.03721,0.04800
2018,2nd Quintile,Not employed: Pensioner,0.29185,1313,5382,0.27970,0.30400
2018,2nd Quintile,Not employed: registered unemployed,0.02475,283,5382,0.02060,0.02890
2018,2nd Quintile,Not employed: no further information,0.05396,480,5382,0.04792,0.06000
2018,3rd Quintile,Self-employed,0.02951,206,4860,0.02475,0.03427
2018,3rd Quintile,Blue-collar worker,0.12190,653,4860,0.11271,0.13110
2018,3rd Quintile,Civil servant,0.01941,143,4860,0.01553,0.02329
2018,3rd Quintile,White-collar worker,0.31646,2027,4860,0.30338,0.32953
2018,3rd Quintile,Apprentice/ Trainee/ Intern,0.04672,284,4860,0.04079,0.05266
2018,3rd Quintile,Not employed: Pensioner,0.25572,1132,4860,0.24345,0.26799
2018,3rd Quintile,Not employed: registered unemployed,0.01302,122,4860,0.00983,0.01621
2018,3rd Quintile,Not employed: no further information,0.04272,293,4860,0.03703,0.04841
2018,4th Quintile,Self-employed,0.04623,262,4768,0.04027,0.05219
2018,4th Quintile,Blue-collar worker,0.10835,508,4768,0.09953,0.11718
2018,4th Quintile,Civil servant,0.04075,292,4768,0.03514,0.04636
2018,4th Quintile,White-collar worker,0.39351,2238,4768,0.37964,0.40737
2018,4th Quintile,Apprentice/ Trainee/ Intern,0.03874,245,4768,0.03326,0.04422
2018,4th Quintile,Not employed: Pensioner,0.19616,913,4768,0.18489,0.20744
2018,4th Quintile,Not employed: registered unemployed,0.01122,70,4768,0.00823,0.01421
2018,4th Quintile,Not employed: no further information,0.03508,240,4768,0.02985,0.04030
2018,5th Quintile,Self-employed,0.10453,570,5108,0.09614,0.11292
2018,5th Quintile,Blue-collar worker,0.05007,221,5108,0.04409,0.05605
2018,5th Quintile,Civil servant,0.07878,469,5108,0.07140,0.08617
2018,5th Quintile,White-collar worker,0.42988,2412,5108,0.41631,0.44346
2018,5th Quintile,Apprentice/ Trainee/ Intern,0.03258,209,5108,0.02771,0.03745
2018,5th Quintile,Not employed: Pensioner,0.16243,949,5108,0.15231,0.17254
2018,5th Quintile,Not employed: registered unemployed,0.00623,47,5108,0.00407,0.00838
2018,5th Quintile,Not employed: no further information,0.03364,231,5108,0.02869,0.03858
2019,1st Quintile,Self-employed,0.01449,110,7129,0.01171,0.01726
2019,1st Quintile,Blue-collar worker,0.09423,950,7129,0.08745,0.10102
2019,1st Quintile,White-collar worker,0.17099,1395,7129,0.16225,0.17973
2019,1st Quintile,Apprentice/ Trainee/ Intern,0.08200,697,7129,0.07563,0.08837
2019,1st Quintile,Not employed: Pensioner,0.23303,972,7129,0.22321,0.24284
2019,1st Quintile,Not employed: registered unemployed,0.12253,1735,7129,0.11492,0.13014
2019,1st Quintile,Not employed: no further information,0.06814,1270,7129,0.06229,0.07399
2019,2nd Quintile,Self-employed,0.02076,130,4980,0.01680,0.02473
2019,2nd Quintile,Blue-collar worker,0.12482,800,4980,0.11564,0.13400
2019,2nd Quintile,Civil servant,0.00796,54,4980,0.00549,0.01043
2019,2nd Quintile,White-collar worker,0.25546,1685,4980,0.24334,0.26757
2019,2nd Quintile,Apprentice/ Trainee/ Intern,0.04567,378,4980,0.03987,0.05147
2019,2nd Quintile,Not employed: Pensioner,0.29556,1325,4980,0.28289,0.30823
2019,2nd Quintile,Not employed: registered unemployed,0.02551,227,4980,0.02113,0.02989
2019,2nd Quintile,Not employed: no further information,0.04844,381,4980,0.04247,0.05440
2019,3rd Quintile,Self-employed,0.02789,187,4490,0.02307,0.03270
2019,3rd Quintile,Blue-collar worker,0.11645,554,4490,0.10707,0.12584
2019,3rd Quintile,Civil servant,0.02036,136,4490,0.01623,0.02449
2019,3rd Quintile,White-collar worker,0.34189,1933,4490,0.32801,0.35576
2019,3rd Quintile,Apprentice/ Trainee/ Intern,0.04546,269,4490,0.03937,0.05156
2019,3rd Quintile,Not employed: Pensioner,0.23245,1058,4490,0.22009,0.24480
2019,3rd Quintile,Not employed: registered unemployed,0.01291,79,4490,0.00961,0.01622
2019,3rd Quintile,Not employed: no further information,0.04517,274,4490,0.03909,0.05124
2019,4th Quintile,Self-employed,0.03660,227,4309,0.03100,0.04221
2019,4th Quintile,Blue-collar worker,0.09986,435,4309,0.09091,0.10882
2019,4th Quintile,Civil servant,0.04775,275,4309,0.04139,0.05412
2019,4th Quintile,White-collar worker,0.39481,2017,4309,0.38021,0.40941
2019,4th Quintile,Apprentice/ Trainee/ Intern,0.03631,216,4309,0.03073,0.04190
2019,4th Quintile,Not employed: Pensioner,0.19088,883,4309,0.17915,0.20262
2019,4th Quintile,Not employed: registered unemployed,0.01106,40,4309,0.00794,0.01419
2019,4th Quintile,Not employed: no further information,0.04185,216,4309,0.03587,0.04783
2019,5th Quintile,Self-employed,0.09548,567,4852,0.08721,0.10375
2019,5th Quintile,Blue-collar worker,0.04976,193,4852,0.04364,0.05588
