year,pgisced97,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Post-secondary Non-tertiary Level,female,Self-employed,0.04386,60,1291,0.03269,0.05504
2014,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.07251,108,1291,0.05835,0.08666
2014,Post-secondary Non-tertiary Level,female,White-collar worker,0.60812,776,1291,0.58148,0.63476
2014,Post-secondary Non-tertiary Level,female,Apprentice/ Trainee/ Intern,0.02439,36,1291,0.01597,0.03280
2014,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.12403,79,1291,0.10604,0.14202
2014,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.02398,57,1291,0.01563,0.03233
2014,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.09968,175,1291,0.08333,0.11603
2014,First Stage of Tertiary Education,male,Self-employed,0.11641,131,952,0.09602,0.13679
2014,First Stage of Tertiary Education,male,Blue-collar worker,0.12548,116,952,0.10442,0.14653
2014,First Stage of Tertiary Education,male,Civil servant,0.03919,44,952,0.02686,0.05153
2014,First Stage of Tertiary Education,male,White-collar worker,0.37426,387,952,0.34350,0.40502
2014,First Stage of Tertiary Education,male,Not employed: Pensioner,0.31660,274,952,0.28703,0.34616
2014,First Stage of Tertiary Education,female,Self-employed,0.07822,48,533,0.05540,0.10103
2014,First Stage of Tertiary Education,female,White-collar worker,0.44101,299,533,0.39882,0.48320
2014,First Stage of Tertiary Education,female,Not employed: Pensioner,0.29678,132,533,0.25796,0.33560
2014,First Stage of Tertiary Education,female,Not employed: no further information,0.05444,54,533,0.03516,0.07372
2014,Second Stage of Tertiary Education,male,Self-employed,0.11332,353,3062,0.10209,0.12455
2014,Second Stage of Tertiary Education,male,Blue-collar worker,0.02565,95,3062,0.02005,0.03125
2014,Second Stage of Tertiary Education,male,Civil servant,0.09649,300,3062,0.08603,0.10695
2014,Second Stage of Tertiary Education,male,White-collar worker,0.45291,1431,3062,0.43527,0.47054
2014,Second Stage of Tertiary Education,male,Apprentice/ Trainee/ Intern,0.01552,34,3062,0.01114,0.01989
2014,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.26242,787,3062,0.24684,0.27801
2014,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.01735,62,3062,0.01272,0.02197
2014,Second Stage of Tertiary Education,female,Self-employed,0.09581,284,3120,0.08548,0.10614
2014,Second Stage of Tertiary Education,female,Blue-collar worker,0.02540,85,3120,0.01988,0.03092
2014,Second Stage of Tertiary Education,female,Civil servant,0.12894,394,3120,0.11718,0.14071
2014,Second Stage of Tertiary Education,female,White-collar worker,0.41656,1398,3120,0.39926,0.43386
2014,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.02881,90,3120,0.02294,0.03468
2014,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.19706,459,3120,0.18310,0.21102
2014,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.02875,102,3120,0.02289,0.03461
2014,Second Stage of Tertiary Education,female,Not employed: no further information,0.07612,308,3120,0.06681,0.08543
2015,No answer / don't know,male,Blue-collar worker,0.19164,46,266,0.14425,0.23903
2015,No answer / don't know,male,White-collar worker,0.10944,40,266,0.07185,0.14703
2015,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.41893,146,266,0.35952,0.47833
2015,No answer / don't know,male,Not employed: registered unemployed,0.09598,34,266,0.06051,0.13144
2015,No answer / don't know,female,White-collar worker,0.22277,52,226,0.16840,0.27714
2015,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.41798,140,226,0.35353,0.48243
2015,No answer / don't know,female,Not employed: no further information,0.05939,34,226,0.02851,0.09028
2015,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.48049,141,328,0.42634,0.53464
2015,Pre-primary Level,male,Not employed: no further information,0.46025,187,328,0.40623,0.51427
2015,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.42626,172,381,0.37654,0.47599
2015,Pre-primary Level,female,Not employed: no further information,0.47968,209,381,0.42944,0.52991
2015,Primary Level,male,Blue-collar worker,0.32582,79,142,0.24845,0.40318
2015,Primary Level,male,Not employed: registered unemployed,0.23769,63,142,0.16742,0.30795
2015,Primary Level,female,Blue-collar worker,0.15267,53,269,0.10961,0.19573
2015,Primary Level,female,Not employed: Pensioner,0.26847,41,269,0.21541,0.32153
2015,Primary Level,female,Not employed: registered unemployed,0.21610,87,269,0.16683,0.26538
2015,Primary Level,female,Not employed: no further information,0.19457,88,269,0.14717,0.24196
2015,Lower Secondary Level,male,Self-employed,0.02928,43,1222,0.01982,0.03873
2015,Lower Secondary Level,male,Blue-collar worker,0.25203,337,1222,0.22768,0.27639
2015,Lower Secondary Level,male,White-collar worker,0.14303,172,1222,0.12339,0.16267
2015,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.20645,274,1222,0.18375,0.22916
2015,Lower Secondary Level,male,Not employed: Pensioner,0.21420,166,1222,0.19119,0.23721
2015,Lower Secondary Level,male,Not employed: registered unemployed,0.11515,163,1222,0.09725,0.13306
2015,Lower Secondary Level,male,Not employed: no further information,0.02382,67,1222,0.01527,0.03238
2015,Lower Secondary Level,female,Blue-collar worker,0.12287,243,1800,0.10770,0.13804
2015,Lower Secondary Level,female,White-collar worker,0.13542,270,1800,0.11960,0.15123
2015,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.07936,205,1800,0.06687,0.09185
2015,Lower Secondary Level,female,Not employed: Pensioner,0.47453,559,1800,0.45146,0.49761
2015,Lower Secondary Level,female,Not employed: registered unemployed,0.07358,221,1800,0.06151,0.08564
2015,Lower Secondary Level,female,Not employed: no further information,0.10288,302,1800,0.08884,0.11692
2015,Upper Secondary Level,male,Self-employed,0.05525,311,5441,0.04918,0.06133
2015,Upper Secondary Level,male,Blue-collar worker,0.26909,1576,5441,0.25730,0.28087
2015,Upper Secondary Level,male,Civil servant,0.02348,131,5441,0.01946,0.02750
2015,Upper Secondary Level,male,White-collar worker,0.23933,1371,5441,0.22799,0.25067
2015,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04655,270,5441,0.04095,0.05214
2015,Upper Secondary Level,male,Not employed: Pensioner,0.27755,1333,5441,0.26566,0.28945
2015,Upper Secondary Level,male,Not employed: registered unemployed,0.06272,332,5441,0.05628,0.06917
2015,Upper Secondary Level,male,Not employed: no further information,0.02178,117,5441,0.01790,0.02566
2015,Upper Secondary Level,female,Self-employed,0.03025,204,6657,0.02614,0.03437
2015,Upper Secondary Level,female,Blue-collar worker,0.09557,699,6657,0.08851,0.10264
2015,Upper Secondary Level,female,Civil servant,0.01032,68,6657,0.00789,0.01274
2015,Upper Secondary Level,female,White-collar worker,0.36119,2615,6657,0.34965,0.37273
2015,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04295,340,6657,0.03808,0.04782
2015,Upper Secondary Level,female,Not employed: Pensioner,0.33872,1604,6657,0.32735,0.35009
2015,Upper Secondary Level,female,Not employed: registered unemployed,0.04212,406,6657,0.03729,0.04694
2015,Upper Secondary Level,female,Not employed: no further information,0.07730,721,6657,0.07088,0.08371
2015,Post-secondary Non-tertiary Level,male,Self-employed,0.08089,61,787,0.06182,0.09995
2015,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.16986,171,787,0.14361,0.19611
2015,Post-secondary Non-tertiary Level,male,White-collar worker,0.51375,407,787,0.47880,0.54869
2015,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.04845,32,787,0.03344,0.06346
2015,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.10117,67,787,0.08009,0.12225
2015,Post-secondary Non-tertiary Level,male,Not employed: registered unemployed,0.05848,49,787,0.04208,0.07488
2015,Post-secondary Non-tertiary Level,female,Self-employed,0.04296,61,1304,0.03195,0.05397
2015,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.05521,112,1304,0.04281,0.06761
2015,Post-secondary Non-tertiary Level,female,White-collar worker,0.59686,781,1304,0.57022,0.62349
2015,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.12411,86,1304,0.10621,0.14201
2015,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.03543,78,1304,0.02540,0.04547
2015,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.11942,186,1304,0.10182,0.13703
2015,First Stage of Tertiary Education,male,Self-employed,0.11787,126,918,0.09700,0.13874
2015,First Stage of Tertiary Education,male,Blue-collar worker,0.09579,100,918,0.07674,0.11484
2015,First Stage of Tertiary Education,male,Civil servant,0.03697,39,918,0.02476,0.04918
2015,First Stage of Tertiary Education,male,White-collar worker,0.39923,385,918,0.36753,0.43092
2015,First Stage of Tertiary Education,male,Not employed: Pensioner,0.31906,268,918,0.28889,0.34923
2015,First Stage of Tertiary Education,female,Self-employed,0.06303,40,542,0.04255,0.08350
2015,First Stage of Tertiary Education,female,Civil servant,0.05390,32,542,0.03487,0.07293
2015,First Stage of Tertiary Education,female,White-collar worker,0.47010,290,542,0.42804,0.51216
2015,First Stage of Tertiary Education,female,Not employed: Pensioner,0.30282,135,542,0.26411,0.34154
2015,First Stage of Tertiary Education,female,Not employed: no further information,0.04364,45,542,0.02642,0.06085
2015,Second Stage of Tertiary Education,male,Self-employed,0.11347,353,3189,0.10246,0.12448
2015,Second Stage of Tertiary Education,male,Blue-collar worker,0.01764,102,3189,0.01307,0.02221
2015,Second Stage of Tertiary Education,male,Civil servant,0.09356,286,3189,0.08346,0.10367
2015,Second Stage of Tertiary Education,male,White-collar worker,0.45575,1494,3189,0.43847,0.47304
2015,Second Stage of Tertiary Education,male,Apprentice/ Trainee/ Intern,0.02246,42,3189,0.01732,0.02760
2015,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.26117,784,3189,0.24592,0.27642
2015,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.02470,93,3189,0.01931,0.03008
2015,Second Stage of Tertiary Education,male,Not employed: no further information,0.01054,35,3189,0.00700,0.01409
2015,Second Stage of Tertiary Education,female,Self-employed,0.09477,277,3214,0.08464,0.10490
2015,Second Stage of Tertiary Education,female,Blue-collar worker,0.01827,87,3214,0.01364,0.02290
2015,Second Stage of Tertiary Education,female,Civil servant,0.12713,374,3214,0.11561,0.13865
2015,Second Stage of Tertiary Education,female,White-collar worker,0.43856,1476,3214,0.42140,0.45572
2015,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.03101,89,3214,0.02501,0.03700
2015,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.19769,460,3214,0.18392,0.21147
2015,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.02486,127,3214,0.01948,0.03024
2015,Second Stage of Tertiary Education,female,Not employed: no further information,0.06498,324,3214,0.05646,0.07351
2016,No answer / don't know,male,Blue-collar worker,0.16557,39,389,0.12858,0.20255
2016,No answer / don't know,male,White-collar worker,0.11409,40,389,0.08246,0.14572
2016,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.43350,146,389,0.38419,0.48281
2016,No answer / don't know,male,Not employed: registered unemployed,0.11638,36,389,0.08447,0.14829
2016,No answer / don't know,male,Not employed: no further information,0.10407,128,389,0.07369,0.13445
2016,No answer / don't know,female,White-collar worker,0.16984,40,323,0.12883,0.21085
2016,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.43153,122,323,0.37743,0.48563
2016,No answer / don't know,female,Not employed: registered unemployed,0.07792,33,323,0.04864,0.10719
2016,No answer / don't know,female,Not employed: no further information,0.09129,128,323,0.05983,0.12274
2016,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.41600,133,389,0.36695,0.46504
2016,Pre-primary Level,male,Not employed: no further information,0.53439,256,389,0.48476,0.58402
2016,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.44911,162,418,0.40136,0.49685
2016,Pre-primary Level,female,Not employed: no further information,0.45831,256,418,0.41048,0.50613
2016,Primary Level,male,Blue-collar worker,0.34351,95,684,0.30790,0.37913
2016,Primary Level,male,White-collar worker,0.09576,46,684,0.07369,0.11783
2016,Primary Level,male,Apprentice/ Trainee/ Intern,0.03058,44,684,0.01767,0.04350
2016,Primary Level,male,Not employed: registered unemployed,0.15004,44,684,0.12326,0.17682
2016,Primary Level,male,Not employed: no further information,0.10721,455,684,0.08401,0.13041
2016,Primary Level,female,Blue-collar worker,0.10210,49,669,0.07914,0.12506
2016,Primary Level,female,Not employed: Pensioner,0.27968,39,669,0.24564,0.31372
2016,Primary Level,female,Not employed: registered unemployed,0.19475,67,669,0.16472,0.22478
2016,Primary Level,female,Not employed: no further information,0.25984,514,669,0.22658,0.29310
2016,Lower Secondary Level,male,Self-employed,0.03067,36,1386,0.02159,0.03975
2016,Lower Secondary Level,male,Blue-collar worker,0.22825,290,1386,0.20615,0.25036
2016,Lower Secondary Level,male,White-collar worker,0.13821,154,1386,0.12004,0.15639
2016,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.20071,276,1386,0.17961,0.22180
2016,Lower Secondary Level,male,Not employed: Pensioner,0.21272,157,1386,0.19117,0.23427
2016,Lower Secondary Level,male,Not employed: registered unemployed,0.11155,127,1386,0.09497,0.12812
2016,Lower Secondary Level,male,Not employed: no further information,0.05886,346,1386,0.04646,0.07125
2016,Lower Secondary Level,female,Blue-collar worker,0.13150,221,1830,0.11601,0.14698
2016,Lower Secondary Level,female,White-collar worker,0.13877,256,1830,0.12292,0.15461
2016,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08388,206,1830,0.07118,0.09659
2016,Lower Secondary Level,female,Not employed: Pensioner,0.44197,512,1830,0.41921,0.46473
2016,Lower Secondary Level,female,Not employed: registered unemployed,0.07492,200,1830,0.06286,0.08699
2016,Lower Secondary Level,female,Not employed: no further information,0.11539,435,1830,0.10075,0.13004
2016,Upper Secondary Level,male,Self-employed,0.05159,272,5229,0.04560,0.05759
2016,Upper Secondary Level,male,Blue-collar worker,0.27726,1407,5229,0.26513,0.28939
2016,Upper Secondary Level,male,Civil servant,0.02474,126,5229,0.02053,0.02895
2016,Upper Secondary Level,male,White-collar worker,0.24255,1265,5229,0.23093,0.25416
2016,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04529,271,5229,0.03965,0.05093
2016,Upper Secondary Level,male,Not employed: Pensioner,0.27568,1281,5229,0.26357,0.28779
2016,Upper Secondary Level,male,Not employed: registered unemployed,0.05917,285,5229,0.05277,0.06557
2016,Upper Secondary Level,male,Not employed: no further information,0.01730,322,5229,0.01376,0.02083
2016,Upper Secondary Level,female,Self-employed,0.03324,207,6225,0.02878,0.03769
2016,Upper Secondary Level,female,Blue-collar worker,0.10006,663,6225,0.09260,0.10751
2016,Upper Secondary Level,female,Civil servant,0.00839,58,6225,0.00612,0.01065
2016,Upper Secondary Level,female,White-collar worker,0.36952,2439,6225,0.35753,0.38151
2016,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04182,283,6225,0.03685,0.04679
2016,Upper Secondary Level,female,Not employed: Pensioner,0.32905,1510,6225,0.31738,0.34073
2016,Upper Secondary Level,female,Not employed: registered unemployed,0.04498,336,6225,0.03983,0.05013
2016,Upper Secondary Level,female,Not employed: no further information,0.06661,729,6225,0.06042,0.07281
2016,Post-secondary Non-tertiary Level,male,Self-employed,0.08927,48,761,0.06900,0.10954
2016,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.15927,158,761,0.13325,0.18528
2016,Post-secondary Non-tertiary Level,male,White-collar worker,0.52378,402,761,0.48827,0.55929
2016,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.08077,57,761,0.06140,0.10015
2016,Post-secondary Non-tertiary Level,male,Not employed: registered unemployed,0.07458,49,761,0.05591,0.09326
2016,Post-secondary Non-tertiary Level,male,Not employed: no further information,0.00884,47,761,0.00219,0.01550
2016,Post-secondary Non-tertiary Level,female,Self-employed,0.04650,65,1255,0.03484,0.05815
2016,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.07484,111,1255,0.06028,0.08940
2016,Post-secondary Non-tertiary Level,female,White-collar worker,0.60132,763,1255,0.57422,0.62842
2016,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.13459,90,1255,0.11570,0.15348
2016,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.02747,65,1255,0.01842,0.03652
2016,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.09640,161,1255,0.08007,0.11274
2016,First Stage of Tertiary Education,male,Self-employed,0.11484,114,833,0.09317,0.13650
2016,First Stage of Tertiary Education,male,Blue-collar worker,0.10709,91,833,0.08608,0.12811
2016,First Stage of Tertiary Education,male,Civil servant,0.05310,39,833,0.03787,0.06834
2016,First Stage of Tertiary Education,male,White-collar worker,0.39515,339,833,0.36193,0.42837
2016,First Stage of Tertiary Education,male,Not employed: Pensioner,0.29302,250,833,0.26209,0.32395
2016,First Stage of Tertiary Education,female,Self-employed,0.06185,38,506,0.04084,0.08285
2016,First Stage of Tertiary Education,female,Civil servant,0.06944,35,506,0.04727,0.09161
2016,First Stage of Tertiary Education,female,White-collar worker,0.45343,269,506,0.41001,0.49684
2016,First Stage of Tertiary Education,female,Not employed: Pensioner,0.28417,129,506,0.24483,0.32351
2016,First Stage of Tertiary Education,female,Not employed: no further information,0.04156,35,506,0.02415,0.05897
2016,Second Stage of Tertiary Education,male,Self-employed,0.11162,332,3284,0.10085,0.12240
2016,Second Stage of Tertiary Education,male,Blue-collar worker,0.02426,106,3284,0.01899,0.02952
2016,Second Stage of Tertiary Education,male,Civil servant,0.09330,259,3284,0.08335,0.10324
2016,Second Stage of Tertiary Education,male,White-collar worker,0.45220,1372,3284,0.43517,0.46922
2016,Second Stage of Tertiary Education,male,Apprentice/ Trainee/ Intern,0.02839,76,3284,0.02270,0.03407
2016,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.25764,763,3284,0.24268,0.27260
2016,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.01760,58,3284,0.01310,0.02210
2016,Second Stage of Tertiary Education,male,Not employed: no further information,0.01415,318,3284,0.01011,0.01819
2016,Second Stage of Tertiary Education,female,Self-employed,0.08041,236,3181,0.07096,0.08986
2016,Second Stage of Tertiary Education,female,Blue-collar worker,0.02032,73,3181,0.01542,0.02522
2016,Second Stage of Tertiary Education,female,Civil servant,0.13153,364,3181,0.11978,0.14327
2016,Second Stage of Tertiary Education,female,White-collar worker,0.43324,1393,3181,0.41602,0.45046
2016,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.04144,88,3181,0.03451,0.04836
2016,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.18926,452,3181,0.17564,0.20287
2016,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.02184,96,3181,0.01676,0.02692
2016,Second Stage of Tertiary Education,female,Not employed: no further information,0.07703,479,3181,0.06777,0.08630
2017,No answer / don't know,male,Blue-collar worker,0.12784,45,434,0.09638,0.15929
2017,No answer / don't know,male,White-collar worker,0.11341,43,434,0.08354,0.14327
2017,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.44452,173,434,0.39772,0.49133
2017,No answer / don't know,male,Not employed: registered unemployed,0.09411,79,434,0.06660,0.12161
2017,No answer / don't know,male,Not employed: no further information,0.11618,94,434,0.08600,0.14637
2017,No answer / don't know,female,White-collar worker,0.20638,57,314,0.16155,0.25122
2017,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.38429,109,314,0.33040,0.43818
2017,No answer / don't know,female,Not employed: registered unemployed,0.07644,58,314,0.04701,0.10588
2017,No answer / don't know,female,Not employed: no further information,0.08950,90,314,0.05787,0.12113
2017,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.43209,166,409,0.38403,0.48016
2017,Pre-primary Level,male,Not employed: no further information,0.47147,243,409,0.42303,0.51991
2017,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.43909,170,428,0.39202,0.48616
2017,Pre-primary Level,female,Not employed: no further information,0.42493,258,428,0.37804,0.47182
2017,Primary Level,male,Blue-collar worker,0.28777,130,924,0.25857,0.31698
2017,Primary Level,male,White-collar worker,0.09549,65,924,0.07653,0.11445
2017,Primary Level,male,Apprentice/ Trainee/ Intern,0.03502,57,924,0.02316,0.04688
2017,Primary Level,male,Not employed: Pensioner,0.19662,32,924,0.17098,0.22226
2017,Primary Level,male,Not employed: registered unemployed,0.20882,209,924,0.18259,0.23504
2017,Primary Level,male,Not employed: no further information,0.09910,431,924,0.07982,0.11837
2017,Primary Level,female,Blue-collar worker,0.09892,49,961,0.08003,0.11780
2017,Primary Level,female,White-collar worker,0.11671,42,961,0.09640,0.13702
2017,Primary Level,female,Apprentice/ Trainee/ Intern,0.00542,32,961,0.00078,0.01007
2017,Primary Level,female,Not employed: Pensioner,0.23878,46,961,0.21181,0.26575
2017,Primary Level,female,Not employed: registered unemployed,0.24092,213,961,0.21387,0.26797
2017,Primary Level,female,Not employed: no further information,0.25863,579,961,0.23093,0.28633
2017,Lower Secondary Level,male,Self-employed,0.02075,33,1563,0.01368,0.02782
2017,Lower Secondary Level,male,Blue-collar worker,0.24454,312,1563,0.22322,0.26586
2017,Lower Secondary Level,male,White-collar worker,0.16459,221,1563,0.14620,0.18298
2017,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.15689,283,1563,0.13886,0.17493
2017,Lower Secondary Level,male,Not employed: Pensioner,0.21242,166,1563,0.19214,0.23271
2017,Lower Secondary Level,male,Not employed: registered unemployed,0.13123,254,1563,0.11448,0.14797
2017,Lower Secondary Level,male,Not employed: no further information,0.05032,294,1563,0.03948,0.06116
2017,Lower Secondary Level,female,Blue-collar worker,0.12273,236,2034,0.10847,0.13699
2017,Lower Secondary Level,female,White-collar worker,0.16728,316,2034,0.15105,0.18350
2017,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.09084,235,2034,0.07835,0.10333
2017,Lower Secondary Level,female,Not employed: Pensioner,0.42227,513,2034,0.40080,0.44374
2017,Lower Secondary Level,female,Not employed: registered unemployed,0.07589,247,2034,0.06438,0.08740
2017,Lower Secondary Level,female,Not employed: no further information,0.10366,487,2034,0.09041,0.11691
2017,Upper Secondary Level,male,Self-employed,0.05492,303,5812,0.04906,0.06078
2017,Upper Secondary Level,male,Blue-collar worker,0.25519,1516,5812,0.24398,0.26640
2017,Upper Secondary Level,male,Civil servant,0.02403,143,5812,0.02009,0.02797
2017,Upper Secondary Level,male,White-collar worker,0.26556,1541,5812,0.25421,0.27692
2017,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.05173,342,5812,0.04604,0.05743
2017,Upper Secondary Level,male,Not employed: Pensioner,0.27404,1352,5812,0.26257,0.28551
2017,Upper Secondary Level,male,Not employed: registered unemployed,0.05506,358,5812,0.04920,0.06093
2017,Upper Secondary Level,male,Not employed: no further information,0.01482,257,5812,0.01171,0.01793
2017,Upper Secondary Level,female,Self-employed,0.03337,212,6838,0.02911,0.03763
2017,Upper Secondary Level,female,Blue-collar worker,0.08693,645,6838,0.08025,0.09361
2017,Upper Secondary Level,female,Civil servant,0.00760,72,6838,0.00554,0.00966
2017,Upper Secondary Level,female,White-collar worker,0.38547,2834,6838,0.37393,0.39701
2017,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03901,326,6838,0.03442,0.04360
2017,Upper Secondary Level,female,Not employed: Pensioner,0.33781,1596,6838,0.32660,0.34902
2017,Upper Secondary Level,female,Not employed: registered unemployed,0.03344,383,6838,0.02918,0.03770
2017,Upper Secondary Level,female,Not employed: no further information,0.07114,770,6838,0.06505,0.07723
2017,Post-secondary Non-tertiary Level,male,Self-employed,0.07254,52,853,0.05512,0.08996
2017,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.16289,147,853,0.13809,0.18768
2017,Post-secondary Non-tertiary Level,male,White-collar worker,0.50023,449,853,0.46666,0.53381
2017,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.06980,50,853,0.05269,0.08692
2017,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.09818,63,853,0.07820,0.11816
2017,Post-secondary Non-tertiary Level,male,Not employed: registered unemployed,0.06220,61,853,0.04599,0.07842
2017,Post-secondary Non-tertiary Level,male,Not employed: no further information,0.01281,31,853,0.00526,0.02035
2017,Post-secondary Non-tertiary Level,female,Self-employed,0.04700,66,1421,0.03599,0.05801
2017,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.05242,86,1421,0.04083,0.06401
2017,Post-secondary Non-tertiary Level,female,White-collar worker,0.60865,878,1421,0.58327,0.63404
2017,Post-secondary Non-tertiary Level,female,Apprentice/ Trainee/ Intern,0.02094,40,1421,0.01349,0.02839
2017,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.13525,105,1421,0.11746,0.15304
2017,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.03228,61,1421,0.02308,0.04147
2017,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.09680,185,1421,0.08142,0.11218
2017,First Stage of Tertiary Education,male,Self-employed,0.12608,126,909,0.10449,0.14767
2017,First Stage of Tertiary Education,male,Blue-collar worker,0.08411,89,909,0.06606,0.10217
2017,First Stage of Tertiary Education,male,Civil servant,0.04975,48,909,0.03561,0.06389
2017,First Stage of Tertiary Education,male,White-collar worker,0.41313,392,909,0.38111,0.44516
2017,First Stage of Tertiary Education,male,Not employed: Pensioner,0.28363,254,909,0.25431,0.31295
2017,First Stage of Tertiary Education,female,Self-employed,0.06109,41,549,0.04104,0.08115
2017,First Stage of Tertiary Education,female,Civil servant,0.05728,34,549,0.03783,0.07674
2017,First Stage of Tertiary Education,female,White-collar worker,0.48468,303,549,0.44284,0.52653
2017,First Stage of Tertiary Education,female,Not employed: Pensioner,0.27597,132,549,0.23855,0.31340
2017,First Stage of Tertiary Education,female,Not employed: no further information,0.04545,39,549,0.02801,0.06289
2017,Second Stage of Tertiary Education,male,Self-employed,0.10657,371,3714,0.09664,0.11649
2017,Second Stage of Tertiary Education,male,Blue-collar worker,0.02421,109,3714,0.01927,0.02916
2017,Second Stage of Tertiary Education,male,Civil servant,0.09179,303,3714,0.08251,0.10108
2017,Second Stage of Tertiary Education,male,White-collar worker,0.48060,1628,3714,0.46453,0.49667
2017,Second Stage of Tertiary Education,male,Apprentice/ Trainee/ Intern,0.01961,86,3714,0.01515,0.02407
2017,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.24396,797,3714,0.23015,0.25778
2017,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.01880,184,3714,0.01443,0.02317
2017,Second Stage of Tertiary Education,male,Not employed: no further information,0.01318,236,3714,0.00951,0.01684
2017,Second Stage of Tertiary Education,female,Self-employed,0.07323,254,3506,0.06461,0.08186
2017,Second Stage of Tertiary Education,female,Blue-collar worker,0.01912,73,3506,0.01458,0.02365
2017,Second Stage of Tertiary Education,female,Civil servant,0.12715,411,3506,0.11612,0.13818
2017,Second Stage of Tertiary Education,female,White-collar worker,0.45569,1576,3506,0.43920,0.47218
2017,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.03446,98,3506,0.02843,0.04050
2017,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.18301,477,3506,0.17020,0.19581
2017,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.02193,170,3506,0.01708,0.02678
2017,Second Stage of Tertiary Education,female,Not employed: no further information,0.08300,447,3506,0.07387,0.09214
2018,No answer / don't know,male,Blue-collar worker,0.09444,57,444,0.06721,0.12167
2018,No answer / don't know,male,White-collar worker,0.23290,71,444,0.19354,0.27226
2018,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.35520,152,444,0.31063,0.39976
2018,No answer / don't know,male,Not employed: registered unemployed,0.11724,88,444,0.08728,0.14720
2018,No answer / don't know,male,Not employed: no further information,0.06787,76,444,0.04444,0.09129
