year,bula_h,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Berlin,Second Stage of Tertiary Education,Self-employed,0.11349,52,414,0.08290,0.14409
2018,Berlin,Second Stage of Tertiary Education,Civil servant,0.07662,33,414,0.05097,0.10228
2018,Berlin,Second Stage of Tertiary Education,White-collar worker,0.55260,227,414,0.50465,0.60056
2018,Berlin,Second Stage of Tertiary Education,Not employed: Pensioner,0.13545,71,414,0.10245,0.16845
2018,Berlin,Second Stage of Tertiary Education,Not employed: no further information,0.04768,31,414,0.02713,0.06823
2018,Brandenburg,Lower Secondary Level,Not employed: Pensioner,0.42548,33,68,0.30709,0.54386
2018,Brandenburg,Lower Secondary Level,Not employed: registered unemployed,0.24765,35,68,0.14429,0.35101
2018,Brandenburg,Upper Secondary Level,Blue-collar worker,0.17604,100,482,0.14201,0.21008
2018,Brandenburg,Upper Secondary Level,White-collar worker,0.29904,151,482,0.25812,0.33996
2018,Brandenburg,Upper Secondary Level,Not employed: Pensioner,0.33561,157,482,0.29341,0.37781
2018,Brandenburg,Upper Secondary Level,Not employed: registered unemployed,0.06716,43,482,0.04480,0.08953
2018,Brandenburg,Upper Secondary Level,Not employed: no further information,0.03312,31,482,0.01712,0.04911
2018,Brandenburg,Post-secondary Non-tertiary Level,White-collar worker,0.57863,47,47,0.43593,0.72132
2018,Brandenburg,Second Stage of Tertiary Education,White-collar worker,0.42839,103,184,0.35669,0.50009
2018,Brandenburg,Second Stage of Tertiary Education,Not employed: Pensioner,0.34353,81,184,0.27473,0.41234
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Blue-collar worker,0.18026,52,250,0.13251,0.22800
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,White-collar worker,0.35845,106,250,0.29888,0.41801
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: Pensioner,0.27753,92,250,0.22191,0.33315
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,White-collar worker,0.41722,59,122,0.32936,0.50509
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not employed: Pensioner,0.44390,63,122,0.35537,0.53243
2018,Saxony,Lower Secondary Level,Not employed: Pensioner,0.35315,32,32,0.18490,0.52140
2018,Saxony,Upper Secondary Level,Blue-collar worker,0.22996,175,751,0.19984,0.26008
2018,Saxony,Upper Secondary Level,White-collar worker,0.32644,292,751,0.29288,0.36000
2018,Saxony,Upper Secondary Level,Not employed: Pensioner,0.25952,216,751,0.22814,0.29089
2018,Saxony,Upper Secondary Level,Not employed: registered unemployed,0.08202,68,751,0.06238,0.10166
2018,Saxony,Post-secondary Non-tertiary Level,White-collar worker,0.53850,47,47,0.39443,0.68256
2018,Saxony,First Stage of Tertiary Education,White-collar worker,0.51415,52,89,0.40972,0.61857
2018,Saxony,First Stage of Tertiary Education,Not employed: Pensioner,0.23867,37,89,0.14961,0.32773
2018,Saxony,Second Stage of Tertiary Education,Self-employed,0.06886,39,377,0.04327,0.09446
2018,Saxony,Second Stage of Tertiary Education,White-collar worker,0.50827,209,377,0.45774,0.55881
2018,Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.32717,129,377,0.27975,0.37460
2018,Saxony-Anhalt,Primary Level,Not employed: registered unemployed,0.51579,31,31,0.33696,0.69463
2018,Saxony-Anhalt,Upper Secondary Level,Blue-collar worker,0.17748,94,429,0.14128,0.21368
2018,Saxony-Anhalt,Upper Secondary Level,White-collar worker,0.26523,157,429,0.22341,0.30706
2018,Saxony-Anhalt,Upper Secondary Level,Not employed: Pensioner,0.34465,117,429,0.29962,0.38967
2018,Saxony-Anhalt,Upper Secondary Level,Not employed: registered unemployed,0.08319,61,429,0.05703,0.10936
2018,Saxony-Anhalt,Post-secondary Non-tertiary Level,White-collar worker,0.65605,34,34,0.49397,0.81812
2018,Saxony-Anhalt,Second Stage of Tertiary Education,White-collar worker,0.38412,98,167,0.31012,0.45811
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Not employed: Pensioner,0.36740,69,167,0.29406,0.44074
2018,Thuringa,Upper Secondary Level,Blue-collar worker,0.23105,129,476,0.19314,0.26895
2018,Thuringa,Upper Secondary Level,White-collar worker,0.26513,142,476,0.22543,0.30483
2018,Thuringa,Upper Secondary Level,Not employed: Pensioner,0.31482,161,476,0.27305,0.35658
2018,Thuringa,Upper Secondary Level,Not employed: registered unemployed,0.06995,44,476,0.04701,0.09288
2018,Thuringa,Second Stage of Tertiary Education,White-collar worker,0.50047,113,166,0.42418,0.57677
2018,Thuringa,Second Stage of Tertiary Education,Not employed: Pensioner,0.20101,53,166,0.13986,0.26215
2019,Schleswig-Holstein,Primary Level,Not employed: registered unemployed,0.51002,54,54,0.37544,0.64461
2019,Schleswig-Holstein,Lower Secondary Level,Not employed: registered unemployed,0.09154,31,31,-0.01165,0.19473
2019,Schleswig-Holstein,Upper Secondary Level,Self-employed,0.03280,32,347,0.01403,0.05157
2019,Schleswig-Holstein,Upper Secondary Level,Blue-collar worker,0.14256,64,347,0.10572,0.17940
2019,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.33519,147,347,0.28545,0.38493
2019,Schleswig-Holstein,Upper Secondary Level,Not employed: Pensioner,0.35079,104,347,0.30050,0.40107
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,White-collar worker,0.57022,55,55,0.43818,0.70226
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Self-employed,0.04836,32,184,0.01728,0.07944
2019,Schleswig-Holstein,Second Stage of Tertiary Education,White-collar worker,0.50776,105,184,0.43533,0.58020
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Not employed: Pensioner,0.21466,47,184,0.15517,0.27415
2019,Hamburg,Upper Secondary Level,White-collar worker,0.32770,72,128,0.24606,0.40933
2019,Hamburg,Upper Secondary Level,Not employed: Pensioner,0.44265,56,128,0.35627,0.52904
2019,Hamburg,Second Stage of Tertiary Education,Self-employed,0.11698,50,136,0.06276,0.17120
2019,Hamburg,Second Stage of Tertiary Education,White-collar worker,0.49185,86,136,0.40751,0.57618
2019,Lower Saxony,Pre-primary Level,Not employed: no further information,0.38930,31,31,0.21482,0.56379
2019,Lower Saxony,Primary Level,Blue-collar worker,0.24435,32,202,0.18494,0.30375
2019,Lower Saxony,Primary Level,Not employed: registered unemployed,0.15960,44,202,0.10897,0.21023
2019,Lower Saxony,Primary Level,Not employed: no further information,0.15639,126,202,0.10618,0.20661
2019,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.13221,62,406,0.09922,0.16520
2019,Lower Saxony,Lower Secondary Level,White-collar worker,0.22607,72,406,0.18533,0.26680
2019,Lower Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15040,72,406,0.11558,0.18521
2019,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.33660,84,406,0.29058,0.38263
2019,Lower Saxony,Lower Secondary Level,Not employed: registered unemployed,0.08969,51,406,0.06186,0.11751
2019,Lower Saxony,Lower Secondary Level,Not employed: no further information,0.05110,65,406,0.02966,0.07255
2019,Lower Saxony,Upper Secondary Level,Self-employed,0.03711,67,1124,0.02606,0.04817
2019,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.16980,174,1124,0.14784,0.19176
2019,Lower Saxony,Upper Secondary Level,White-collar worker,0.34210,432,1124,0.31435,0.36985
2019,Lower Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.05271,66,1124,0.03964,0.06578
2019,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.31514,272,1124,0.28797,0.34231
2019,Lower Saxony,Upper Secondary Level,Not employed: registered unemployed,0.03469,49,1124,0.02398,0.04539
2019,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.02638,64,1124,0.01701,0.03575
2019,Lower Saxony,Post-secondary Non-tertiary Level,White-collar worker,0.60604,133,133,0.52268,0.68940
2019,Lower Saxony,First Stage of Tertiary Education,White-collar worker,0.46253,70,70,0.34488,0.58018
2019,Lower Saxony,Second Stage of Tertiary Education,Self-employed,0.11933,87,578,0.09288,0.14578
2019,Lower Saxony,Second Stage of Tertiary Education,Civil servant,0.14197,79,578,0.11350,0.17045
2019,Lower Saxony,Second Stage of Tertiary Education,White-collar worker,0.42265,278,578,0.38235,0.46296
2019,Lower Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.22499,98,578,0.19092,0.25907
2019,Lower Saxony,Second Stage of Tertiary Education,Not employed: no further information,0.02725,36,578,0.01396,0.04053
2019,Bremen,Primary Level,Not employed: registered unemployed,0.30604,31,31,0.14113,0.47095
2019,Bremen,Upper Secondary Level,White-collar worker,0.31455,37,37,0.16286,0.46623
2019,North Rhine-Westphalia,No answer / don't know,White-collar worker,0.23066,37,192,0.17092,0.29041
2019,North Rhine-Westphalia,No answer / don't know,Apprentice/ Trainee/ Intern,0.43065,55,192,0.36043,0.50088
2019,North Rhine-Westphalia,No answer / don't know,Not employed: registered unemployed,0.12882,56,192,0.08131,0.17632
2019,North Rhine-Westphalia,No answer / don't know,Not employed: no further information,0.07037,44,192,0.03409,0.10664
2019,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.50688,75,148,0.42606,0.58770
2019,North Rhine-Westphalia,Pre-primary Level,Not employed: no further information,0.40370,73,148,0.32438,0.48301
2019,North Rhine-Westphalia,Primary Level,Blue-collar worker,0.23273,54,380,0.19018,0.27527
2019,North Rhine-Westphalia,Primary Level,White-collar worker,0.14937,55,380,0.11349,0.18526
2019,North Rhine-Westphalia,Primary Level,Not employed: registered unemployed,0.24168,141,380,0.19858,0.28478
2019,North Rhine-Westphalia,Primary Level,Not employed: no further information,0.16331,130,380,0.12609,0.20053
2019,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.16977,110,704,0.14202,0.19752
2019,North Rhine-Westphalia,Lower Secondary Level,White-collar worker,0.23569,160,704,0.20432,0.26707
2019,North Rhine-Westphalia,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.08589,90,704,0.06517,0.10660
2019,North Rhine-Westphalia,Lower Secondary Level,Not employed: Pensioner,0.29733,113,704,0.26354,0.33112
2019,North Rhine-Westphalia,Lower Secondary Level,Not employed: registered unemployed,0.11662,116,704,0.09289,0.14035
2019,North Rhine-Westphalia,Lower Secondary Level,Not employed: no further information,0.07533,115,704,0.05582,0.09484
2019,North Rhine-Westphalia,Upper Secondary Level,Self-employed,0.04584,154,2356,0.03739,0.05428
2019,North Rhine-Westphalia,Upper Secondary Level,Blue-collar worker,0.13555,303,2356,0.12173,0.14938
2019,North Rhine-Westphalia,Upper Secondary Level,Civil servant,0.01185,41,2356,0.00748,0.01622
2019,North Rhine-Westphalia,Upper Secondary Level,White-collar worker,0.34532,826,2356,0.32611,0.36452
2019,North Rhine-Westphalia,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04384,142,2356,0.03557,0.05211
2019,North Rhine-Westphalia,Upper Secondary Level,Not employed: Pensioner,0.31831,571,2356,0.29949,0.33712
2019,North Rhine-Westphalia,Upper Secondary Level,Not employed: registered unemployed,0.03974,131,2356,0.03185,0.04763
2019,North Rhine-Westphalia,Upper Secondary Level,Not employed: no further information,0.05247,188,2356,0.04347,0.06148
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Self-employed,0.05891,63,587,0.03984,0.07797
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Blue-collar worker,0.07541,37,587,0.05403,0.09679
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,White-collar worker,0.63221,390,587,0.59316,0.67125
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.10623,46,587,0.08128,0.13118
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: no further information,0.05611,51,587,0.03748,0.07474
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Self-employed,0.06610,53,245,0.03492,0.09728
2019,North Rhine-Westphalia,First Stage of Tertiary Education,White-collar worker,0.41322,120,245,0.35143,0.47500
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Not employed: Pensioner,0.32057,72,245,0.26201,0.37913
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Self-employed,0.08758,223,1445,0.07300,0.10216
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Blue-collar worker,0.02206,33,1445,0.01448,0.02963
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Civil servant,0.11372,141,1445,0.09734,0.13009
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,White-collar worker,0.47712,632,1445,0.45136,0.50288
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: Pensioner,0.21238,230,1445,0.19128,0.23347
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01807,84,1445,0.01120,0.02494
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: no further information,0.05842,102,1445,0.04632,0.07052
2019,Hesse,Primary Level,Not employed: registered unemployed,0.17288,43,103,0.09950,0.24627
2019,Hesse,Primary Level,Not employed: no further information,0.12456,60,103,0.06048,0.18865
2019,Hesse,Lower Secondary Level,White-collar worker,0.26939,39,118,0.18900,0.34978
2019,Hesse,Lower Secondary Level,Not employed: Pensioner,0.29774,40,118,0.21488,0.38060
2019,Hesse,Lower Secondary Level,Not employed: no further information,0.11522,39,118,0.05737,0.17308
2019,Hesse,Upper Secondary Level,Self-employed,0.03741,69,737,0.02370,0.05112
2019,Hesse,Upper Secondary Level,Blue-collar worker,0.12874,93,737,0.10454,0.15294
2019,Hesse,Upper Secondary Level,White-collar worker,0.37895,290,737,0.34390,0.41400
2019,Hesse,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.06774,53,737,0.04958,0.08589
2019,Hesse,Upper Secondary Level,Not employed: Pensioner,0.26498,144,737,0.23310,0.29687
2019,Hesse,Upper Secondary Level,Not employed: registered unemployed,0.04974,35,737,0.03403,0.06545
2019,Hesse,Upper Secondary Level,Not employed: no further information,0.03518,53,737,0.02187,0.04849
2019,Hesse,Post-secondary Non-tertiary Level,White-collar worker,0.58624,91,91,0.48449,0.68799
2019,Hesse,First Stage of Tertiary Education,White-collar worker,0.58620,42,42,0.43544,0.73695
2019,Hesse,Second Stage of Tertiary Education,Self-employed,0.08763,88,531,0.06356,0.11170
2019,Hesse,Second Stage of Tertiary Education,Civil servant,0.10714,56,531,0.08080,0.13347
2019,Hesse,Second Stage of Tertiary Education,White-collar worker,0.52868,272,531,0.48618,0.57118
2019,Hesse,Second Stage of Tertiary Education,Not employed: Pensioner,0.17318,77,531,0.14096,0.20539
2019,Hesse,Second Stage of Tertiary Education,Not employed: no further information,0.06096,38,531,0.04059,0.08133
2019,"Rhineland-Palatinate, Saarland",Primary Level,Not employed: no further information,0.24632,38,38,0.10749,0.38516
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.20129,56,177,0.14205,0.26053
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,White-collar worker,0.14008,37,177,0.08881,0.19136
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.36852,50,177,0.29725,0.43979
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: no further information,0.08417,34,177,0.04315,0.12519
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Self-employed,0.04174,46,644,0.02628,0.05720
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.14400,100,644,0.11687,0.17114
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.33270,238,644,0.29628,0.36912
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04157,37,644,0.02614,0.05699
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.35560,180,644,0.31860,0.39260
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: no further information,0.03750,43,644,0.02281,0.05218
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,White-collar worker,0.60485,76,76,0.49420,0.71549
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,White-collar worker,0.50100,38,38,0.33988,0.66211
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Self-employed,0.07331,47,287,0.04310,0.10351
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Civil servant,0.12624,36,287,0.08775,0.16473
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,White-collar worker,0.42251,141,287,0.36526,0.47975
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not employed: Pensioner,0.25540,63,287,0.20486,0.30594
2019,Baden-Wuerttemberg,Pre-primary Level,Not employed: no further information,0.26283,33,33,0.11032,0.41534
2019,Baden-Wuerttemberg,Primary Level,Not employed: registered unemployed,0.25934,59,92,0.16929,0.34939
2019,Baden-Wuerttemberg,Primary Level,Not employed: no further information,0.08243,33,92,0.02592,0.13893
2019,Baden-Wuerttemberg,Lower Secondary Level,Blue-collar worker,0.18794,71,344,0.14659,0.22928
2019,Baden-Wuerttemberg,Lower Secondary Level,White-collar worker,0.11915,54,344,0.08487,0.15344
2019,Baden-Wuerttemberg,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11275,54,344,0.07927,0.14622
2019,Baden-Wuerttemberg,Lower Secondary Level,Not employed: Pensioner,0.44693,77,344,0.39431,0.49954
2019,Baden-Wuerttemberg,Lower Secondary Level,Not employed: registered unemployed,0.05842,47,344,0.03360,0.08324
2019,Baden-Wuerttemberg,Lower Secondary Level,Not employed: no further information,0.06517,41,344,0.03905,0.09129
2019,Baden-Wuerttemberg,Upper Secondary Level,Self-employed,0.04385,86,1173,0.03213,0.05558
2019,Baden-Wuerttemberg,Upper Secondary Level,Blue-collar worker,0.18413,179,1173,0.16193,0.20632
2019,Baden-Wuerttemberg,Upper Secondary Level,White-collar worker,0.35602,459,1173,0.32861,0.38343
2019,Baden-Wuerttemberg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.06460,77,1173,0.05052,0.07867
2019,Baden-Wuerttemberg,Upper Secondary Level,Not employed: Pensioner,0.27597,250,1173,0.25038,0.30156
2019,Baden-Wuerttemberg,Upper Secondary Level,Not employed: registered unemployed,0.01413,46,1173,0.00738,0.02089
2019,Baden-Wuerttemberg,Upper Secondary Level,Not employed: no further information,0.04736,76,1173,0.03520,0.05952
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,White-collar worker,0.58505,129,129,0.49970,0.67041
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Self-employed,0.12019,49,169,0.07101,0.16936
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,White-collar worker,0.52003,84,169,0.44449,0.59558
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Not employed: Pensioner,0.24524,36,169,0.18019,0.31030
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Self-employed,0.07180,138,880,0.05474,0.08887
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Civil servant,0.10915,80,880,0.08854,0.12977
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,White-collar worker,0.49144,427,880,0.45839,0.52449
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not employed: Pensioner,0.19532,135,880,0.16911,0.22153
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01764,34,880,0.00894,0.02635
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not employed: no further information,0.05590,66,880,0.04072,0.07109
2019,Bavaria,No answer / don't know,Apprentice/ Trainee/ Intern,0.45561,31,31,0.27739,0.63382
2019,Bavaria,Primary Level,Blue-collar worker,0.29817,38,133,0.22013,0.37621
2019,Bavaria,Primary Level,Not employed: registered unemployed,0.05350,60,133,0.01511,0.09189
2019,Bavaria,Primary Level,Not employed: no further information,0.10748,35,133,0.05464,0.16031
2019,Bavaria,Lower Secondary Level,Blue-collar worker,0.17017,73,429,0.13457,0.20577
2019,Bavaria,Lower Secondary Level,White-collar worker,0.16442,71,429,0.12931,0.19954
2019,Bavaria,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12827,85,429,0.09659,0.15995
2019,Bavaria,Lower Secondary Level,Not employed: Pensioner,0.40805,111,429,0.36149,0.45462
2019,Bavaria,Lower Secondary Level,Not employed: registered unemployed,0.04498,46,429,0.02534,0.06461
2019,Bavaria,Lower Secondary Level,Not employed: no further information,0.03485,43,429,0.01747,0.05223
2019,Bavaria,Upper Secondary Level,Self-employed,0.05447,153,1852,0.04413,0.06481
2019,Bavaria,Upper Secondary Level,Blue-collar worker,0.17786,304,1852,0.16043,0.19528
2019,Bavaria,Upper Secondary Level,Civil servant,0.01453,31,1852,0.00908,0.01999
2019,Bavaria,Upper Secondary Level,White-collar worker,0.35879,687,1852,0.33694,0.38064
2019,Bavaria,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.02244,77,1852,0.01569,0.02919
2019,Bavaria,Upper Secondary Level,Not employed: Pensioner,0.31097,445,1852,0.28988,0.33206
2019,Bavaria,Upper Secondary Level,Not employed: registered unemployed,0.01721,52,1852,0.01129,0.02314
2019,Bavaria,Upper Secondary Level,Not employed: no further information,0.04170,103,1852,0.03259,0.05080
2019,Bavaria,Post-secondary Non-tertiary Level,White-collar worker,0.62266,175,175,0.55064,0.69469
2019,Bavaria,First Stage of Tertiary Education,Self-employed,0.12176,67,248,0.08098,0.16255
2019,Bavaria,First Stage of Tertiary Education,White-collar worker,0.49753,124,248,0.43517,0.55988
2019,Bavaria,First Stage of Tertiary Education,Not employed: Pensioner,0.22203,57,248,0.17020,0.27387
2019,Bavaria,Second Stage of Tertiary Education,Self-employed,0.08862,188,1123,0.07199,0.10525
2019,Bavaria,Second Stage of Tertiary Education,Blue-collar worker,0.02080,34,1123,0.01245,0.02914
2019,Bavaria,Second Stage of Tertiary Education,Civil servant,0.08246,96,1123,0.06636,0.09855
2019,Bavaria,Second Stage of Tertiary Education,White-collar worker,0.51558,500,1123,0.48634,0.54483
2019,Bavaria,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02702,33,1123,0.01753,0.03650
2019,Bavaria,Second Stage of Tertiary Education,Not employed: Pensioner,0.20709,182,1123,0.18338,0.23080
2019,Bavaria,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01773,32,1123,0.01001,0.02545
2019,Bavaria,Second Stage of Tertiary Education,Not employed: no further information,0.03833,58,1123,0.02710,0.04957
2019,Berlin,Upper Secondary Level,White-collar worker,0.33089,130,229,0.26981,0.39197
2019,Berlin,Upper Secondary Level,Not employed: Pensioner,0.34981,99,229,0.28790,0.41171
2019,Berlin,Post-secondary Non-tertiary Level,White-collar worker,0.66665,45,45,0.52735,0.80594
2019,Berlin,Second Stage of Tertiary Education,Self-employed,0.11767,83,426,0.08703,0.14830
2019,Berlin,Second Stage of Tertiary Education,Civil servant,0.08687,33,426,0.06009,0.11365
2019,Berlin,Second Stage of Tertiary Education,White-collar worker,0.54182,242,426,0.49445,0.58919
2019,Berlin,Second Stage of Tertiary Education,Not employed: Pensioner,0.13659,68,426,0.10394,0.16924
2019,Brandenburg,Upper Secondary Level,Self-employed,0.02760,32,488,0.01305,0.04215
2019,Brandenburg,Upper Secondary Level,Blue-collar worker,0.17455,83,488,0.14084,0.20826
2019,Brandenburg,Upper Secondary Level,White-collar worker,0.29719,171,488,0.25660,0.33778
2019,Brandenburg,Upper Secondary Level,Not employed: Pensioner,0.33390,161,488,0.29201,0.37579
2019,Brandenburg,Upper Secondary Level,Not employed: registered unemployed,0.06207,41,488,0.04064,0.08349
2019,Brandenburg,Post-secondary Non-tertiary Level,White-collar worker,0.62274,44,44,0.47786,0.76761
2019,Brandenburg,First Stage of Tertiary Education,White-collar worker,0.37923,40,40,0.22695,0.53151
2019,Brandenburg,Second Stage of Tertiary Education,Self-employed,0.07992,43,245,0.04589,0.11394
2019,Brandenburg,Second Stage of Tertiary Education,White-collar worker,0.38853,113,245,0.32737,0.44969
2019,Brandenburg,Second Stage of Tertiary Education,Not employed: Pensioner,0.35393,89,245,0.29393,0.41393
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Blue-collar worker,0.21784,47,236,0.16506,0.27062
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,White-collar worker,0.34064,102,236,0.28005,0.40123
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: Pensioner,0.32853,87,236,0.26848,0.38858
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Self-employed,0.05359,35,154,0.01790,0.08927
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,White-collar worker,0.36113,58,154,0.28502,0.43724
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not employed: Pensioner,0.47952,61,154,0.40036,0.55869
2019,Saxony,Lower Secondary Level,Not employed: Pensioner,0.34505,31,31,0.17493,0.51516
2019,Saxony,Upper Secondary Level,Self-employed,0.04412,37,715,0.02906,0.05919
2019,Saxony,Upper Secondary Level,Blue-collar worker,0.21070,154,715,0.18079,0.24062
2019,Saxony,Upper Secondary Level,White-collar worker,0.36635,288,715,0.33101,0.40169
2019,Saxony,Upper Secondary Level,Not employed: Pensioner,0.27012,192,715,0.23755,0.30269
2019,Saxony,Upper Secondary Level,Not employed: registered unemployed,0.05580,44,715,0.03896,0.07263
2019,Saxony,Post-secondary Non-tertiary Level,White-collar worker,0.70786,56,56,0.58768,0.82804
2019,Saxony,First Stage of Tertiary Education,White-collar worker,0.44221,50,95,0.34181,0.54262
2019,Saxony,First Stage of Tertiary Education,Not employed: Pensioner,0.30148,45,95,0.20871,0.39425
2019,Saxony,Second Stage of Tertiary Education,Self-employed,0.07538,86,448,0.05091,0.09986
2019,Saxony,Second Stage of Tertiary Education,White-collar worker,0.52923,233,448,0.48296,0.57550
2019,Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.30320,129,448,0.26059,0.34581
2019,Saxony-Anhalt,Primary Level,Not employed: registered unemployed,0.49733,39,39,0.33836,0.65631
2019,Saxony-Anhalt,Lower Secondary Level,Not employed: registered unemployed,0.27079,31,31,0.11177,0.42980
2019,Saxony-Anhalt,Upper Secondary Level,Blue-collar worker,0.19543,82,385,0.15577,0.23509
2019,Saxony-Anhalt,Upper Secondary Level,White-collar worker,0.25119,141,385,0.20781,0.29457
2019,Saxony-Anhalt,Upper Secondary Level,Not employed: Pensioner,0.33803,109,385,0.29071,0.38534
2019,Saxony-Anhalt,Upper Secondary Level,Not employed: registered unemployed,0.07648,53,385,0.04990,0.10307
2019,Saxony-Anhalt,Second Stage of Tertiary Education,White-collar worker,0.40123,101,178,0.32902,0.47344
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Not employed: Pensioner,0.39803,77,178,0.32591,0.47014
2019,Thuringa,Upper Secondary Level,Self-employed,0.03847,33,463,0.02093,0.05600
2019,Thuringa,Upper Secondary Level,Blue-collar worker,0.19169,103,463,0.15579,0.22758
2019,Thuringa,Upper Secondary Level,White-collar worker,0.25023,129,463,0.21074,0.28973
2019,Thuringa,Upper Secondary Level,Not employed: Pensioner,0.36831,164,463,0.32432,0.41229
2019,Thuringa,Upper Secondary Level,Not employed: registered unemployed,0.07326,34,463,0.04950,0.09702
2019,Thuringa,Second Stage of Tertiary Education,Self-employed,0.06973,38,191,0.03352,0.10595
2019,Thuringa,Second Stage of Tertiary Education,White-collar worker,0.44651,111,191,0.37582,0.51720
2019,Thuringa,Second Stage of Tertiary Education,Not employed: Pensioner,0.15743,42,191,0.10564,0.20922
2020,Schleswig-Holstein,Upper Secondary Level,Blue-collar worker,0.11767,52,307,0.08156,0.15377
