year,regtyp,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Rural regions,female,Not employed: no further information,0.06315,808,5001,0.05641,0.06989
2017,Urban regions,male,Self-employed,0.05819,605,9591,0.05350,0.06287
2017,Urban regions,male,Blue-collar worker,0.12680,1307,9591,0.12014,0.13346
2017,Urban regions,male,Civil servant,0.03439,348,9591,0.03075,0.03804
2017,Urban regions,male,White-collar worker,0.28843,3046,9591,0.27937,0.29750
2017,Urban regions,male,Apprentice/ Trainee/ Intern,0.06065,773,9591,0.05587,0.06543
2017,Urban regions,male,Not employed: Pensioner,0.19554,1639,9591,0.18760,0.20348
2017,Urban regions,male,Not employed: registered unemployed,0.04588,814,9591,0.04169,0.05006
2017,Urban regions,male,Not employed: no further information,0.02802,1059,9591,0.02471,0.03132
2017,Urban regions,female,Self-employed,0.03443,413,10656,0.03097,0.03789
2017,Urban regions,female,Blue-collar worker,0.05314,627,10656,0.04889,0.05740
2017,Urban regions,female,Civil servant,0.02955,370,10656,0.02634,0.03277
2017,Urban regions,female,White-collar worker,0.32735,4009,10656,0.31844,0.33626
2017,Urban regions,female,Apprentice/ Trainee/ Intern,0.05131,714,10656,0.04712,0.05549
2017,Urban regions,female,Not employed: Pensioner,0.23409,1767,10656,0.22605,0.24213
2017,Urban regions,female,Not employed: registered unemployed,0.03478,797,10656,0.03130,0.03826
2017,Urban regions,female,Not employed: no further information,0.08309,1959,10656,0.07785,0.08833
2017,Rural regions,male,Self-employed,0.05875,300,5158,0.05233,0.06517
2017,Rural regions,male,Blue-collar worker,0.18266,1053,5158,0.17212,0.19321
2017,Rural regions,male,Civil servant,0.03166,180,5158,0.02688,0.03643
2017,Rural regions,male,White-collar worker,0.23844,1305,5158,0.22681,0.25007
2017,Rural regions,male,Apprentice/ Trainee/ Intern,0.05044,388,5158,0.04447,0.05642
2017,Rural regions,male,Not employed: Pensioner,0.21000,1041,5158,0.19888,0.22111
2017,Rural regions,male,Not employed: registered unemployed,0.04716,357,5158,0.04137,0.05294
2017,Rural regions,male,Not employed: no further information,0.01902,534,5158,0.01529,0.02275
2017,Rural regions,female,Self-employed,0.03326,194,5575,0.02855,0.03797
2017,Rural regions,female,Blue-collar worker,0.08443,527,5575,0.07713,0.09173
2017,Rural regions,female,Civil servant,0.02527,165,5575,0.02115,0.02939
2017,Rural regions,female,White-collar worker,0.31382,2026,5575,0.30164,0.32601
2017,Rural regions,female,Apprentice/ Trainee/ Intern,0.03972,299,5575,0.03459,0.04485
2017,Rural regions,female,Not employed: Pensioner,0.26123,1117,5575,0.24969,0.27276
2017,Rural regions,female,Not employed: registered unemployed,0.03286,351,5575,0.02818,0.03754
2017,Rural regions,female,Not employed: no further information,0.06275,896,5575,0.05639,0.06912
2018,Urban regions,male,Self-employed,0.05712,548,9270,0.05240,0.06185
2018,Urban regions,male,Blue-collar worker,0.11979,1341,9270,0.11318,0.12640
2018,Urban regions,male,Civil servant,0.03197,313,9270,0.02839,0.03555
2018,Urban regions,male,White-collar worker,0.31222,3066,9270,0.30279,0.32166
2018,Urban regions,male,Apprentice/ Trainee/ Intern,0.05715,745,9270,0.05243,0.06188
2018,Urban regions,male,Not employed: Pensioner,0.19606,1635,9270,0.18797,0.20414
2018,Urban regions,male,Not employed: registered unemployed,0.04320,876,9270,0.03906,0.04734
2018,Urban regions,male,Not employed: no further information,0.02146,714,9270,0.01851,0.02441
2018,Urban regions,male,100.0,0.00151,32,9270,0.00072,0.00229
2018,Urban regions,female,Self-employed,0.03364,392,10194,0.03014,0.03714
2018,Urban regions,female,Blue-collar worker,0.05230,586,10194,0.04798,0.05662
2018,Urban regions,female,Civil servant,0.02909,355,10194,0.02583,0.03235
2018,Urban regions,female,White-collar worker,0.33646,3938,10194,0.32729,0.34564
2018,Urban regions,female,Apprentice/ Trainee/ Intern,0.05025,691,10194,0.04601,0.05450
2018,Urban regions,female,Not employed: Pensioner,0.23345,1767,10194,0.22524,0.24166
2018,Urban regions,female,Not employed: registered unemployed,0.03428,902,10194,0.03075,0.03781
2018,Urban regions,female,Not employed: no further information,0.08011,1563,10194,0.07484,0.08538
2018,Rural regions,male,Self-employed,0.05559,262,4816,0.04911,0.06206
2018,Rural regions,male,Blue-collar worker,0.19319,1034,4816,0.18203,0.20434
2018,Rural regions,male,Civil servant,0.03185,172,4816,0.02689,0.03681
2018,Rural regions,male,White-collar worker,0.24246,1250,4816,0.23035,0.25456
2018,Rural regions,male,Apprentice/ Trainee/ Intern,0.04276,356,4816,0.03704,0.04847
2018,Rural regions,male,Not employed: Pensioner,0.21154,1019,4816,0.20000,0.22307
2018,Rural regions,male,Not employed: registered unemployed,0.04328,404,4816,0.03753,0.04903
2018,Rural regions,male,Not employed: no further information,0.02135,319,4816,0.01727,0.02543
2018,Rural regions,female,Self-employed,0.03192,172,5265,0.02717,0.03667
2018,Rural regions,female,Blue-collar worker,0.07837,486,5265,0.07111,0.08563
2018,Rural regions,female,Civil servant,0.02335,153,5265,0.01927,0.02743
2018,Rural regions,female,White-collar worker,0.32517,1975,5265,0.31251,0.33782
2018,Rural regions,female,Apprentice/ Trainee/ Intern,0.03592,291,5265,0.03090,0.04095
2018,Rural regions,female,Not employed: Pensioner,0.26904,1122,5265,0.25706,0.28102
2018,Rural regions,female,Not employed: registered unemployed,0.03762,426,5265,0.03248,0.04276
2018,Rural regions,female,Not employed: no further information,0.05725,640,5265,0.05097,0.06352
2019,Urban regions,male,Self-employed,0.05814,1219,9251,0.05337,0.06291
2019,Urban regions,male,Blue-collar worker,0.11677,1167,9251,0.11023,0.12331
2019,Urban regions,male,Civil servant,0.03359,295,9251,0.02992,0.03726
2019,Urban regions,male,White-collar worker,0.31645,3052,9251,0.30697,0.32593
2019,Urban regions,male,Apprentice/ Trainee/ Intern,0.05408,647,9251,0.04947,0.05868
2019,Urban regions,male,Not employed: Pensioner,0.19556,1590,9251,0.18747,0.20364
2019,Urban regions,male,Not employed: registered unemployed,0.03720,723,9251,0.03334,0.04106
2019,Urban regions,male,Not employed: no further information,0.02053,558,9251,0.01764,0.02342
2019,Urban regions,female,Self-employed,0.03128,589,9680,0.02781,0.03474
2019,Urban regions,female,Blue-collar worker,0.04756,478,9680,0.04332,0.05180
2019,Urban regions,female,Civil servant,0.02852,319,9680,0.02520,0.03183
2019,Urban regions,female,White-collar worker,0.34737,3871,9680,0.33788,0.35685
2019,Urban regions,female,Apprentice/ Trainee/ Intern,0.04545,595,9680,0.04130,0.04960
2019,Urban regions,female,Not employed: Pensioner,0.23506,1699,9680,0.22661,0.24351
2019,Urban regions,female,Not employed: registered unemployed,0.03376,805,9680,0.03016,0.03736
2019,Urban regions,female,Not employed: no further information,0.07684,1324,9680,0.07154,0.08215
2019,Rural regions,male,Self-employed,0.05116,540,4797,0.04492,0.05739
2019,Rural regions,male,Blue-collar worker,0.17621,906,4797,0.16543,0.18699
2019,Rural regions,male,Civil servant,0.03209,158,4797,0.02711,0.03708
2019,Rural regions,male,White-collar worker,0.25898,1325,4797,0.24658,0.27138
2019,Rural regions,male,Apprentice/ Trainee/ Intern,0.04521,311,4797,0.03933,0.05109
2019,Rural regions,male,Not employed: Pensioner,0.21228,986,4797,0.20071,0.22386
2019,Rural regions,male,Not employed: registered unemployed,0.04174,345,4797,0.03608,0.04740
2019,Rural regions,male,Not employed: no further information,0.02276,226,4797,0.01854,0.02698
2019,Rural regions,female,Self-employed,0.03421,277,5006,0.02918,0.03925
2019,Rural regions,female,Blue-collar worker,0.08016,458,5006,0.07263,0.08768
2019,Rural regions,female,Civil servant,0.02422,143,5006,0.01996,0.02848
2019,Rural regions,female,White-collar worker,0.32281,1875,5006,0.30985,0.33576
2019,Rural regions,female,Apprentice/ Trainee/ Intern,0.03451,254,5006,0.02945,0.03956
2019,Rural regions,female,Not employed: Pensioner,0.26544,1076,5006,0.25321,0.27767
2019,Rural regions,female,Not employed: registered unemployed,0.03160,364,5006,0.02675,0.03645
2019,Rural regions,female,Not employed: no further information,0.05911,559,5006,0.05258,0.06565
2020,Urban regions,male,Self-employed,0.05679,924,10000,0.05225,0.06133
2020,Urban regions,male,Blue-collar worker,0.11624,1347,10000,0.10996,0.12252
2020,Urban regions,male,Civil servant,0.03201,293,10000,0.02856,0.03546
2020,Urban regions,male,White-collar worker,0.32011,3661,10000,0.31097,0.32926
2020,Urban regions,male,Apprentice/ Trainee/ Intern,0.05440,751,10000,0.04996,0.05885
2020,Urban regions,male,Not employed: Pensioner,0.19524,1549,10000,0.18747,0.20301
2020,Urban regions,male,Not employed: registered unemployed,0.03426,645,10000,0.03070,0.03783
2020,Urban regions,male,Not employed: no further information,0.02252,830,10000,0.01961,0.02542
2020,Urban regions,female,Self-employed,0.03198,503,10054,0.02854,0.03541
2020,Urban regions,female,Blue-collar worker,0.04526,529,10054,0.04120,0.04932
2020,Urban regions,female,Civil servant,0.03059,340,10054,0.02723,0.03396
2020,Urban regions,female,White-collar worker,0.34319,4012,10054,0.33391,0.35247
2020,Urban regions,female,Apprentice/ Trainee/ Intern,0.04741,679,10054,0.04325,0.05156
2020,Urban regions,female,Not employed: Pensioner,0.23772,1675,10054,0.22939,0.24604
2020,Urban regions,female,Not employed: registered unemployed,0.03365,726,10054,0.03012,0.03717
2020,Urban regions,female,Not employed: no further information,0.07702,1590,10054,0.07181,0.08223
2020,Rural regions,male,Self-employed,0.05194,408,4726,0.04561,0.05826
2020,Rural regions,male,Blue-collar worker,0.17254,972,4726,0.16176,0.18331
2020,Rural regions,male,Civil servant,0.03582,167,4726,0.03052,0.04112
2020,Rural regions,male,White-collar worker,0.25029,1326,4726,0.23794,0.26265
2020,Rural regions,male,Apprentice/ Trainee/ Intern,0.04631,293,4726,0.04032,0.05230
2020,Rural regions,male,Not employed: Pensioner,0.20746,959,4726,0.19590,0.21902
2020,Rural regions,male,Not employed: registered unemployed,0.04648,299,4726,0.04048,0.05248
2020,Rural regions,male,Not employed: no further information,0.03287,302,4726,0.02778,0.03795
2020,Rural regions,female,Self-employed,0.03390,220,4846,0.02880,0.03900
2020,Rural regions,female,Blue-collar worker,0.06906,426,4846,0.06192,0.07620
2020,Rural regions,female,Civil servant,0.02660,149,4846,0.02207,0.03113
2020,Rural regions,female,White-collar worker,0.32857,1876,4846,0.31535,0.34180
2020,Rural regions,female,Apprentice/ Trainee/ Intern,0.03412,261,4846,0.02901,0.03923
2020,Rural regions,female,Not employed: Pensioner,0.25814,1037,4846,0.24582,0.27046
2020,Rural regions,female,Not employed: registered unemployed,0.02938,319,4846,0.02463,0.03414
2020,Rural regions,female,Not employed: no further information,0.06259,558,4846,0.05577,0.06941
2021,Urban regions,male,Self-employed,0.04936,588,6489,0.04409,0.05463
2021,Urban regions,male,Blue-collar worker,0.09530,715,6489,0.08815,0.10244
2021,Urban regions,male,Civil servant,0.03385,237,6489,0.02945,0.03825
2021,Urban regions,male,White-collar worker,0.33962,2491,6489,0.32810,0.35114
2021,Urban regions,male,Apprentice/ Trainee/ Intern,0.04960,470,6489,0.04431,0.05488
2021,Urban regions,male,Not employed: Pensioner,0.18647,1126,6489,0.17700,0.19595
2021,Urban regions,male,Not employed: registered unemployed,0.03766,388,6489,0.03303,0.04229
2021,Urban regions,male,Not employed: no further information,0.02691,474,6489,0.02298,0.03085
2021,Urban regions,female,Self-employed,0.03045,324,6821,0.02637,0.03453
2021,Urban regions,female,Blue-collar worker,0.03553,273,6821,0.03113,0.03992
2021,Urban regions,female,Civil servant,0.03183,277,6821,0.02766,0.03599
2021,Urban regions,female,White-collar worker,0.35936,2856,6821,0.34798,0.37075
2021,Urban regions,female,Apprentice/ Trainee/ Intern,0.04182,410,6821,0.03707,0.04657
2021,Urban regions,female,Not employed: Pensioner,0.22312,1184,6821,0.21324,0.23300
2021,Urban regions,female,Not employed: registered unemployed,0.03423,467,6821,0.02992,0.03855
2021,Urban regions,female,Not employed: no further information,0.07865,1030,6821,0.07226,0.08504
2021,Rural regions,male,Self-employed,0.04435,273,3030,0.03702,0.05168
2021,Rural regions,male,Blue-collar worker,0.15804,482,3030,0.14505,0.17103
2021,Rural regions,male,Civil servant,0.03234,113,3030,0.02604,0.03864
2021,Rural regions,male,White-collar worker,0.29556,987,3030,0.27931,0.31181
2021,Rural regions,male,Apprentice/ Trainee/ Intern,0.04214,183,3030,0.03499,0.04930
2021,Rural regions,male,Not employed: Pensioner,0.19927,683,3030,0.18504,0.21349
2021,Rural regions,male,Not employed: registered unemployed,0.03700,146,3030,0.03028,0.04372
2021,Rural regions,male,Not employed: no further information,0.02310,163,3030,0.01775,0.02845
2021,Rural regions,female,Self-employed,0.02580,139,3249,0.02035,0.03125
2021,Rural regions,female,Blue-collar worker,0.06653,223,3249,0.05796,0.07511
2021,Rural regions,female,Civil servant,0.03079,121,3249,0.02485,0.03673
2021,Rural regions,female,White-collar worker,0.32616,1318,3249,0.31003,0.34228
2021,Rural regions,female,Apprentice/ Trainee/ Intern,0.02448,152,3249,0.01916,0.02979
2021,Rural regions,female,Not employed: Pensioner,0.27576,766,3249,0.26039,0.29113
2021,Rural regions,female,Not employed: registered unemployed,0.02708,167,3249,0.02149,0.03266
2021,Rural regions,female,Not employed: no further information,0.05456,363,3249,0.04675,0.06237
2022,Urban regions,male,Self-employed,0.05270,727,9290,0.04815,0.05724
2022,Urban regions,male,Blue-collar worker,0.09370,1007,9290,0.08777,0.09963
2022,Urban regions,male,Civil servant,0.03478,366,9290,0.03106,0.03851
2022,Urban regions,male,White-collar worker,0.34892,4504,9290,0.33923,0.35861
2022,Urban regions,male,Apprentice/ Trainee/ Intern,0.04463,601,9290,0.04043,0.04882
2022,Urban regions,male,Not employed: Pensioner,0.18381,1278,9290,0.17593,0.19168
2022,Urban regions,male,Not employed: registered unemployed,0.02585,374,9290,0.02262,0.02908
2022,Urban regions,male,Not employed: no further information,0.02822,400,9290,0.02485,0.03159
2022,Urban regions,male,100.0,0.00092,33,9290,0.00031,0.00154
2022,Urban regions,female,Self-employed,0.03095,406,9565,0.02748,0.03442
2022,Urban regions,female,Blue-collar worker,0.03302,420,9565,0.02944,0.03660
2022,Urban regions,female,Civil servant,0.03227,394,9565,0.02872,0.03581
2022,Urban regions,female,White-collar worker,0.37114,4753,9565,0.36145,0.38082
2022,Urban regions,female,Apprentice/ Trainee/ Intern,0.03514,589,9565,0.03145,0.03883
2022,Urban regions,female,Not employed: Pensioner,0.21705,1354,9565,0.20879,0.22531
2022,Urban regions,female,Not employed: registered unemployed,0.02772,468,9565,0.02443,0.03101
2022,Urban regions,female,Not employed: no further information,0.06842,1114,9565,0.06336,0.07348
2022,Urban regions,female,100.0,0.00230,67,9565,0.00134,0.00326
2022,Rural regions,male,Self-employed,0.05222,339,4156,0.04545,0.05898
2022,Rural regions,male,Blue-collar worker,0.12299,626,4156,0.11300,0.13297
2022,Rural regions,male,Civil servant,0.03402,156,4156,0.02851,0.03954
2022,Rural regions,male,White-collar worker,0.31289,1693,4156,0.29879,0.32698
2022,Rural regions,male,Apprentice/ Trainee/ Intern,0.03821,236,4156,0.03238,0.04404
2022,Rural regions,male,Not employed: Pensioner,0.21391,805,4156,0.20144,0.22638
2022,Rural regions,male,Not employed: registered unemployed,0.02590,158,4156,0.02107,0.03073
2022,Rural regions,male,Not employed: no further information,0.01728,143,4156,0.01332,0.02124
2022,Rural regions,female,Self-employed,0.03209,177,4529,0.02696,0.03722
2022,Rural regions,female,Blue-collar worker,0.05674,311,4529,0.05000,0.06348
2022,Rural regions,female,Civil servant,0.02874,172,4529,0.02387,0.03360
2022,Rural regions,female,White-collar worker,0.33718,2086,4529,0.32341,0.35095
2022,Rural regions,female,Apprentice/ Trainee/ Intern,0.02560,228,4529,0.02100,0.03020
2022,Rural regions,female,Not employed: Pensioner,0.26572,920,4529,0.25286,0.27859
2022,Rural regions,female,Not employed: registered unemployed,0.02431,212,4529,0.01982,0.02880
2022,Rural regions,female,Not employed: no further information,0.05864,423,4529,0.05180,0.06549
