year,pgisced97,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Second Stage of Tertiary Education,3rd Quintile,Not employed: no further information,0.03445,45,828,0.02202,0.04688
2013,Second Stage of Tertiary Education,4th Quintile,Self-employed,0.07649,115,1282,0.06193,0.09104
2013,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.13764,210,1282,0.11877,0.15650
2013,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.48375,650,1282,0.45638,0.51111
2013,Second Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.24195,253,1282,0.21850,0.26540
2013,Second Stage of Tertiary Education,4th Quintile,Not employed: no further information,0.02667,54,1282,0.01785,0.03549
2013,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.14292,371,2593,0.12945,0.15639
2013,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.15442,396,2593,0.14051,0.16833
2013,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.45797,1209,2593,0.43879,0.47716
2013,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.20401,525,2593,0.18850,0.21952
2013,Second Stage of Tertiary Education,5th Quintile,Not employed: no further information,0.02577,92,2593,0.01967,0.03187
2014,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.47998,122,262,0.41937,0.54059
2014,Pre-primary Level,1st Quintile,Not employed: no further information,0.44013,140,262,0.37990,0.50035
2014,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.51262,84,185,0.44040,0.58485
2014,Pre-primary Level,2nd Quintile,Not employed: no further information,0.44596,101,185,0.37414,0.51779
2014,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.45396,53,128,0.36737,0.54055
2014,Pre-primary Level,3rd Quintile,Not employed: no further information,0.44669,75,128,0.36022,0.53315
2014,Pre-primary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.46170,59,129,0.37533,0.54806
2014,Pre-primary Level,4th Quintile,Not employed: no further information,0.49063,70,129,0.40402,0.57723
2014,Pre-primary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.59464,69,118,0.50567,0.68360
2014,Pre-primary Level,5th Quintile,Not employed: no further information,0.38123,49,118,0.29322,0.46924
2014,Primary Level,1st Quintile,Blue-collar worker,0.15369,63,292,0.11225,0.19512
2014,Primary Level,1st Quintile,Not employed: Pensioner,0.18803,38,292,0.14314,0.23293
2014,Primary Level,1st Quintile,Not employed: registered unemployed,0.34264,118,292,0.28812,0.39717
2014,Primary Level,1st Quintile,Not employed: no further information,0.17315,73,292,0.12967,0.21662
2014,Lower Secondary Level,1st Quintile,Blue-collar worker,0.15137,232,1293,0.13183,0.17091
2014,Lower Secondary Level,1st Quintile,White-collar worker,0.09116,148,1293,0.07546,0.10685
2014,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.09593,173,1293,0.07987,0.11199
2014,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.36792,256,1293,0.34162,0.39421
2014,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.18990,304,1293,0.16852,0.21129
2014,Lower Secondary Level,1st Quintile,Not employed: no further information,0.08902,180,1293,0.07349,0.10455
2014,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.21202,203,827,0.18414,0.23989
2014,Lower Secondary Level,2nd Quintile,White-collar worker,0.11214,124,827,0.09062,0.13366
2014,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.09394,119,827,0.07404,0.11383
2014,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.41377,231,827,0.38018,0.44736
2014,Lower Secondary Level,2nd Quintile,Not employed: registered unemployed,0.06755,63,827,0.05044,0.08467
2014,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.06184,87,827,0.04541,0.07826
2014,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.16626,110,522,0.13429,0.19823
2014,Lower Secondary Level,3rd Quintile,White-collar worker,0.17150,94,522,0.13913,0.20387
2014,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.16540,103,522,0.13349,0.19730
2014,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.35076,162,522,0.30978,0.39174
2014,Lower Secondary Level,3rd Quintile,Not employed: no further information,0.07251,53,522,0.05024,0.09478
2014,Lower Secondary Level,4th Quintile,Blue-collar worker,0.21945,60,287,0.17148,0.26742
2014,Lower Secondary Level,4th Quintile,White-collar worker,0.14364,50,287,0.10299,0.18429
2014,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.17912,79,287,0.13468,0.22356
2014,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.34116,98,287,0.28621,0.39610
2014,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.20851,32,32,0.06550,0.35152
2014,Upper Secondary Level,1st Quintile,Self-employed,0.02303,61,2744,0.01742,0.02865
2014,Upper Secondary Level,1st Quintile,Blue-collar worker,0.16377,565,2744,0.14992,0.17762
2014,Upper Secondary Level,1st Quintile,White-collar worker,0.17478,618,2744,0.16057,0.18899
2014,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.08446,195,2744,0.07405,0.09487
2014,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.32146,580,2744,0.30399,0.33894
2014,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.15665,468,2744,0.14305,0.17026
2014,Upper Secondary Level,1st Quintile,Not employed: no further information,0.06381,257,2744,0.05467,0.07296
2014,Upper Secondary Level,2nd Quintile,Self-employed,0.02634,93,2986,0.02059,0.03209
2014,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.18544,653,2986,0.17150,0.19938
2014,Upper Secondary Level,2nd Quintile,White-collar worker,0.23754,910,2986,0.22227,0.25281
2014,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.04336,122,2986,0.03605,0.05067
2014,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.37976,870,2986,0.36235,0.39717
2014,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.05388,136,2986,0.04578,0.06198
2014,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.06262,202,2986,0.05393,0.07131
2014,Upper Secondary Level,3rd Quintile,Self-employed,0.02435,77,2637,0.01847,0.03023
2014,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.22227,563,2637,0.20640,0.23814
2014,Upper Secondary Level,3rd Quintile,Civil servant,0.01255,45,2637,0.00830,0.01680
2014,Upper Secondary Level,3rd Quintile,White-collar worker,0.30439,943,2637,0.28682,0.32195
2014,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.04227,116,2637,0.03459,0.04995
2014,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.32210,685,2637,0.30426,0.33994
2014,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.02087,67,2637,0.01541,0.02632
2014,Upper Secondary Level,3rd Quintile,Not employed: no further information,0.04301,141,2637,0.03527,0.05076
2014,Upper Secondary Level,4th Quintile,Self-employed,0.05775,145,2417,0.04844,0.06705
2014,Upper Secondary Level,4th Quintile,Blue-collar worker,0.20685,472,2417,0.19070,0.22300
2014,Upper Secondary Level,4th Quintile,Civil servant,0.03036,74,2417,0.02352,0.03720
2014,Upper Secondary Level,4th Quintile,White-collar worker,0.34512,927,2417,0.32616,0.36408
2014,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.03948,105,2417,0.03172,0.04725
2014,Upper Secondary Level,4th Quintile,Not employed: Pensioner,0.26695,545,2417,0.24931,0.28459
2014,Upper Secondary Level,4th Quintile,Not employed: registered unemployed,0.01765,43,2417,0.01240,0.02290
2014,Upper Secondary Level,4th Quintile,Not employed: no further information,0.03408,106,2417,0.02685,0.04132
2014,Upper Secondary Level,5th Quintile,Self-employed,0.10918,198,1643,0.09410,0.12427
2014,Upper Secondary Level,5th Quintile,Blue-collar worker,0.12185,167,1643,0.10602,0.13767
2014,Upper Secondary Level,5th Quintile,Civil servant,0.04195,68,1643,0.03225,0.05165
2014,Upper Secondary Level,5th Quintile,White-collar worker,0.43448,684,1643,0.41051,0.45846
2014,Upper Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.03997,76,1643,0.03050,0.04945
2014,Upper Secondary Level,5th Quintile,Not employed: Pensioner,0.19951,351,1643,0.18018,0.21884
2014,Upper Secondary Level,5th Quintile,Not employed: no further information,0.03908,99,1643,0.02970,0.04845
2014,Post-secondary Non-tertiary Level,1st Quintile,Blue-collar worker,0.14632,67,333,0.10830,0.18433
2014,Post-secondary Non-tertiary Level,1st Quintile,White-collar worker,0.28559,116,333,0.23700,0.33418
2014,Post-secondary Non-tertiary Level,1st Quintile,Not employed: Pensioner,0.14402,34,333,0.10626,0.18179
2014,Post-secondary Non-tertiary Level,1st Quintile,Not employed: registered unemployed,0.20217,60,333,0.15897,0.24537
2014,Post-secondary Non-tertiary Level,1st Quintile,Not employed: no further information,0.09904,56,333,0.06691,0.13117
2014,Post-secondary Non-tertiary Level,2nd Quintile,Blue-collar worker,0.19127,78,331,0.14884,0.23371
2014,Post-secondary Non-tertiary Level,2nd Quintile,White-collar worker,0.46274,214,331,0.40895,0.51654
2014,Post-secondary Non-tertiary Level,2nd Quintile,Not employed: no further information,0.06700,39,331,0.04002,0.09397
2014,Post-secondary Non-tertiary Level,3rd Quintile,Blue-collar worker,0.12806,51,357,0.09335,0.16277
2014,Post-secondary Non-tertiary Level,3rd Quintile,White-collar worker,0.59820,266,357,0.54727,0.64913
2014,Post-secondary Non-tertiary Level,3rd Quintile,Not employed: no further information,0.06860,40,357,0.04234,0.09486
2014,Post-secondary Non-tertiary Level,4th Quintile,Blue-collar worker,0.07196,40,357,0.04512,0.09881
2014,Post-secondary Non-tertiary Level,4th Quintile,White-collar worker,0.70525,317,357,0.65789,0.75261
2014,Post-secondary Non-tertiary Level,5th Quintile,Self-employed,0.09976,37,288,0.06509,0.13443
2014,Post-secondary Non-tertiary Level,5th Quintile,White-collar worker,0.65320,251,288,0.59813,0.70827
2014,First Stage of Tertiary Education,1st Quintile,White-collar worker,0.17510,33,75,0.08851,0.26169
2014,First Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.55150,42,75,0.43819,0.66482
2014,First Stage of Tertiary Education,2nd Quintile,Blue-collar worker,0.11757,39,232,0.07603,0.15910
2014,First Stage of Tertiary Education,2nd Quintile,White-collar worker,0.23927,84,232,0.18426,0.29429
2014,First Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.54571,109,232,0.48150,0.60992
2014,First Stage of Tertiary Education,3rd Quintile,Self-employed,0.09021,41,317,0.05862,0.12179
2014,First Stage of Tertiary Education,3rd Quintile,Blue-collar worker,0.13959,31,317,0.10138,0.17780
2014,First Stage of Tertiary Education,3rd Quintile,White-collar worker,0.34502,148,317,0.29260,0.39743
2014,First Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.37746,97,317,0.32401,0.43091
2014,First Stage of Tertiary Education,4th Quintile,Self-employed,0.10639,47,378,0.07526,0.13751
2014,First Stage of Tertiary Education,4th Quintile,Blue-collar worker,0.09626,34,378,0.06649,0.12604
2014,First Stage of Tertiary Education,4th Quintile,White-collar worker,0.44569,203,378,0.39551,0.49586
2014,First Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.24412,94,378,0.20076,0.28748
2014,First Stage of Tertiary Education,5th Quintile,Self-employed,0.15318,63,345,0.11512,0.19124
2014,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.53540,218,345,0.48270,0.58811
2014,First Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.13219,64,345,0.09640,0.16798
2014,Second Stage of Tertiary Education,1st Quintile,Self-employed,0.06795,42,520,0.04630,0.08961
2014,Second Stage of Tertiary Education,1st Quintile,Blue-collar worker,0.06272,55,520,0.04186,0.08358
2014,Second Stage of Tertiary Education,1st Quintile,White-collar worker,0.29778,146,520,0.25844,0.33712
2014,Second Stage of Tertiary Education,1st Quintile,Apprentice/ Trainee/ Intern,0.09104,49,520,0.06629,0.11579
2014,Second Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.20439,83,520,0.16970,0.23909
2014,Second Stage of Tertiary Education,1st Quintile,Not employed: registered unemployed,0.13071,82,520,0.10171,0.15971
2014,Second Stage of Tertiary Education,1st Quintile,Not employed: no further information,0.08857,63,520,0.06412,0.11301
2014,Second Stage of Tertiary Education,2nd Quintile,Self-employed,0.09247,58,592,0.06911,0.11582
2014,Second Stage of Tertiary Education,2nd Quintile,Blue-collar worker,0.09933,61,592,0.07521,0.12344
2014,Second Stage of Tertiary Education,2nd Quintile,White-collar worker,0.33486,267,592,0.29681,0.37291
2014,Second Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.29469,152,592,0.25794,0.33145
2014,Second Stage of Tertiary Education,2nd Quintile,Not employed: no further information,0.09288,54,592,0.06948,0.11628
2014,Second Stage of Tertiary Education,3rd Quintile,Self-employed,0.10554,86,956,0.08605,0.12502
2014,Second Stage of Tertiary Education,3rd Quintile,Blue-collar worker,0.04115,39,956,0.02855,0.05375
2014,Second Stage of Tertiary Education,3rd Quintile,Civil servant,0.06951,85,956,0.05338,0.08564
2014,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.36051,442,956,0.33005,0.39096
2014,Second Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.32826,242,956,0.29847,0.35804
2014,Second Stage of Tertiary Education,3rd Quintile,Not employed: no further information,0.03947,62,956,0.02712,0.05182
2014,Second Stage of Tertiary Education,4th Quintile,Self-employed,0.06953,105,1314,0.05577,0.08329
2014,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.12803,198,1314,0.10995,0.14610
2014,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.46852,668,1314,0.44153,0.49551
2014,Second Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.25385,268,1314,0.23031,0.27739
2014,Second Stage of Tertiary Education,4th Quintile,Not employed: no further information,0.04409,75,1314,0.03299,0.05520
2014,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.13173,346,2619,0.11878,0.14469
2014,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.15005,383,2619,0.13637,0.16373
2014,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.49117,1306,2619,0.47202,0.51032
2014,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.17914,501,2619,0.16445,0.19383
2014,Second Stage of Tertiary Education,5th Quintile,Not employed: no further information,0.02381,83,2619,0.01797,0.02965
2015,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.45082,93,214,0.38399,0.51764
2015,Pre-primary Level,1st Quintile,Not employed: no further information,0.46349,121,214,0.39652,0.53046
2015,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.38494,62,136,0.30286,0.46702
2015,Pre-primary Level,2nd Quintile,Not employed: no further information,0.53230,74,136,0.44813,0.61647
2015,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.50851,53,123,0.41979,0.59722
2015,Pre-primary Level,3rd Quintile,Not employed: no further information,0.44533,70,123,0.35714,0.53352
2015,Pre-primary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.42715,42,106,0.33254,0.52177
2015,Pre-primary Level,4th Quintile,Not employed: no further information,0.51701,64,106,0.42143,0.61259
2015,Pre-primary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.43663,45,95,0.33637,0.53690
2015,Pre-primary Level,5th Quintile,Not employed: no further information,0.37550,50,95,0.27760,0.47340
2015,Primary Level,1st Quintile,Blue-collar worker,0.16636,40,230,0.11812,0.21459
2015,Primary Level,1st Quintile,Not employed: Pensioner,0.20733,31,230,0.15483,0.25984
2015,Primary Level,1st Quintile,Not employed: registered unemployed,0.32540,101,230,0.26472,0.38608
2015,Primary Level,1st Quintile,Not employed: no further information,0.14084,58,230,0.09578,0.18589
2015,Lower Secondary Level,1st Quintile,Blue-collar worker,0.16818,191,1133,0.14639,0.18997
2015,Lower Secondary Level,1st Quintile,White-collar worker,0.09752,130,1133,0.08024,0.11480
2015,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.12370,174,1133,0.10452,0.14288
2015,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.32696,228,1133,0.29963,0.35429
2015,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.18469,254,1133,0.16208,0.20729
2015,Lower Secondary Level,1st Quintile,Not employed: no further information,0.07756,156,1133,0.06198,0.09314
2015,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.17685,152,726,0.14908,0.20463
2015,Lower Secondary Level,2nd Quintile,White-collar worker,0.11199,106,726,0.08904,0.13495
2015,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.09793,109,726,0.07629,0.11956
2015,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.47669,231,726,0.44034,0.51305
2015,Lower Secondary Level,2nd Quintile,Not employed: registered unemployed,0.04445,44,726,0.02945,0.05945
2015,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.06740,84,726,0.04915,0.08565
2015,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.17326,88,459,0.13860,0.20793
2015,Lower Secondary Level,3rd Quintile,White-collar worker,0.17145,92,459,0.13693,0.20597
2015,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.16403,86,459,0.13011,0.19794
2015,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.39726,151,459,0.35244,0.44207
2015,Lower Secondary Level,3rd Quintile,Not employed: no further information,0.05613,42,459,0.03505,0.07721
2015,Lower Secondary Level,4th Quintile,Blue-collar worker,0.16161,38,231,0.11404,0.20918
2015,Lower Secondary Level,4th Quintile,White-collar worker,0.23647,58,231,0.18155,0.29138
2015,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.15105,58,231,0.10477,0.19733
2015,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.31307,77,231,0.25314,0.37300
2015,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.31492,34,34,0.15644,0.47340
2015,Upper Secondary Level,1st Quintile,Self-employed,0.02335,52,2428,0.01734,0.02935
2015,Upper Secondary Level,1st Quintile,Blue-collar worker,0.15117,466,2428,0.13692,0.16542
2015,Upper Secondary Level,1st Quintile,White-collar worker,0.17025,534,2428,0.15529,0.18520
2015,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.07235,175,2428,0.06204,0.08266
2015,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.32888,536,2428,0.31018,0.34757
2015,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.17034,426,2428,0.15539,0.18530
2015,Upper Secondary Level,1st Quintile,Not employed: no further information,0.07015,239,2428,0.05999,0.08031
2015,Upper Secondary Level,2nd Quintile,Self-employed,0.02792,81,2865,0.02189,0.03395
2015,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.19357,625,2865,0.17910,0.20804
2015,Upper Secondary Level,2nd Quintile,White-collar worker,0.24252,863,2865,0.22682,0.25822
2015,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.03806,121,2865,0.03106,0.04507
2015,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.38848,862,2865,0.37063,0.40633
2015,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.03974,117,2865,0.03259,0.04689
2015,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.05676,196,2865,0.04828,0.06523
2015,Upper Secondary Level,3rd Quintile,Self-employed,0.02953,91,2506,0.02290,0.03616
2015,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.20815,471,2506,0.19225,0.22404
2015,Upper Secondary Level,3rd Quintile,Civil servant,0.01213,42,2506,0.00784,0.01642
2015,Upper Secondary Level,3rd Quintile,White-collar worker,0.31526,927,2506,0.29706,0.33345
2015,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.04213,116,2506,0.03426,0.04999
2015,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.33324,675,2506,0.31478,0.35170
2015,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.01968,60,2506,0.01424,0.02512
2015,Upper Secondary Level,3rd Quintile,Not employed: no further information,0.03440,124,2506,0.02727,0.04154
2015,Upper Secondary Level,4th Quintile,Self-employed,0.05126,120,2237,0.04212,0.06040
2015,Upper Secondary Level,4th Quintile,Blue-collar worker,0.19546,422,2237,0.17902,0.21190
2015,Upper Secondary Level,4th Quintile,Civil servant,0.02745,69,2237,0.02068,0.03422
2015,Upper Secondary Level,4th Quintile,White-collar worker,0.37373,874,2237,0.35368,0.39378
2015,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.02926,102,2237,0.02227,0.03624
2015,Upper Secondary Level,4th Quintile,Not employed: Pensioner,0.25709,502,2237,0.23897,0.27520
2015,Upper Secondary Level,4th Quintile,Not employed: registered unemployed,0.01769,33,2237,0.01222,0.02315
2015,Upper Secondary Level,4th Quintile,Not employed: no further information,0.04371,115,2237,0.03524,0.05219
2015,Upper Secondary Level,5th Quintile,Self-employed,0.09441,154,1548,0.07984,0.10898
2015,Upper Secondary Level,5th Quintile,Blue-collar worker,0.10078,147,1548,0.08577,0.11578
2015,Upper Secondary Level,5th Quintile,Civil servant,0.03759,62,1548,0.02811,0.04707
2015,Upper Secondary Level,5th Quintile,White-collar worker,0.44085,661,1548,0.41611,0.46559
2015,Upper Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.04178,73,1548,0.03181,0.05176
2015,Upper Secondary Level,5th Quintile,Not employed: Pensioner,0.21724,357,1548,0.19669,0.23779
2015,Upper Secondary Level,5th Quintile,Not employed: no further information,0.04720,94,1548,0.03664,0.05777
2015,Post-secondary Non-tertiary Level,1st Quintile,Blue-collar worker,0.15012,62,305,0.10997,0.19027
2015,Post-secondary Non-tertiary Level,1st Quintile,White-collar worker,0.26413,101,305,0.21457,0.31369
2015,Post-secondary Non-tertiary Level,1st Quintile,Not employed: Pensioner,0.13982,40,305,0.10084,0.17881
2015,Post-secondary Non-tertiary Level,1st Quintile,Not employed: registered unemployed,0.20618,62,305,0.16070,0.25166
2015,Post-secondary Non-tertiary Level,1st Quintile,Not employed: no further information,0.10444,40,305,0.07006,0.13881
2015,Post-secondary Non-tertiary Level,2nd Quintile,Blue-collar worker,0.18815,72,344,0.14679,0.22951
2015,Post-secondary Non-tertiary Level,2nd Quintile,White-collar worker,0.48381,231,344,0.43092,0.53669
2015,Post-secondary Non-tertiary Level,2nd Quintile,Not employed: no further information,0.05529,41,344,0.03110,0.07948
2015,Post-secondary Non-tertiary Level,3rd Quintile,Blue-collar worker,0.10957,48,348,0.07670,0.14243
2015,Post-secondary Non-tertiary Level,3rd Quintile,White-collar worker,0.61416,263,348,0.56294,0.66538
2015,Post-secondary Non-tertiary Level,3rd Quintile,Not employed: no further information,0.06547,37,348,0.03944,0.09149
2015,Post-secondary Non-tertiary Level,4th Quintile,White-collar worker,0.62422,283,314,0.57057,0.67788
2015,Post-secondary Non-tertiary Level,4th Quintile,Not employed: Pensioner,0.11576,31,314,0.08031,0.15120
2015,Post-secondary Non-tertiary Level,5th Quintile,Self-employed,0.10106,34,274,0.06530,0.13681
2015,Post-secondary Non-tertiary Level,5th Quintile,White-collar worker,0.67673,240,274,0.62124,0.73221
2015,First Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.70531,53,53,0.58139,0.82922
2015,First Stage of Tertiary Education,2nd Quintile,Blue-collar worker,0.11852,31,237,0.07728,0.15976
2015,First Stage of Tertiary Education,2nd Quintile,White-collar worker,0.28524,99,237,0.22763,0.34284
2015,First Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.48517,107,237,0.42140,0.54893
2015,First Stage of Tertiary Education,3rd Quintile,Self-employed,0.11857,31,267,0.07972,0.15742
2015,First Stage of Tertiary Education,3rd Quintile,White-collar worker,0.38067,137,267,0.32231,0.43902
2015,First Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.36415,99,267,0.30632,0.42198
2015,First Stage of Tertiary Education,4th Quintile,Self-employed,0.08115,37,345,0.05229,0.11000
2015,First Stage of Tertiary Education,4th Quintile,Blue-collar worker,0.10866,39,345,0.07578,0.14155
2015,First Stage of Tertiary Education,4th Quintile,White-collar worker,0.49330,196,345,0.44046,0.54613
2015,First Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.21158,73,345,0.16841,0.25474
2015,First Stage of Tertiary Education,5th Quintile,Self-employed,0.16108,68,351,0.12257,0.19959
2015,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.55312,212,351,0.50103,0.60521
2015,First Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.15424,71,351,0.11640,0.19208
2015,Second Stage of Tertiary Education,1st Quintile,Self-employed,0.10550,46,475,0.07784,0.13315
2015,Second Stage of Tertiary Education,1st Quintile,Blue-collar worker,0.04547,40,475,0.02672,0.06423
2015,Second Stage of Tertiary Education,1st Quintile,White-collar worker,0.34803,165,475,0.30514,0.39091
2015,Second Stage of Tertiary Education,1st Quintile,Apprentice/ Trainee/ Intern,0.11504,36,475,0.08631,0.14376
2015,Second Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.18892,73,475,0.15368,0.22417
2015,Second Stage of Tertiary Education,1st Quintile,Not employed: registered unemployed,0.11420,78,475,0.08557,0.14283
2015,Second Stage of Tertiary Education,1st Quintile,Not employed: no further information,0.03934,37,475,0.02184,0.05684
2015,Second Stage of Tertiary Education,2nd Quintile,Self-employed,0.10477,59,576,0.07974,0.12981
2015,Second Stage of Tertiary Education,2nd Quintile,Blue-collar worker,0.03619,41,576,0.02093,0.05146
2015,Second Stage of Tertiary Education,2nd Quintile,White-collar worker,0.34481,257,576,0.30596,0.38366
2015,Second Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.31629,168,576,0.27828,0.35430
2015,Second Stage of Tertiary Education,2nd Quintile,Not employed: no further information,0.06384,51,576,0.04386,0.08382
2015,Second Stage of Tertiary Education,3rd Quintile,Self-employed,0.06847,60,864,0.05162,0.08532
2015,Second Stage of Tertiary Education,3rd Quintile,Blue-collar worker,0.03741,31,864,0.02475,0.05007
2015,Second Stage of Tertiary Education,3rd Quintile,Civil servant,0.07664,78,864,0.05889,0.09438
2015,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.40709,423,864,0.37431,0.43987
2015,Second Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.31716,219,864,0.28611,0.34821
2015,Second Stage of Tertiary Education,3rd Quintile,Not employed: no further information,0.03982,53,864,0.02677,0.05286
2015,Second Stage of Tertiary Education,4th Quintile,Self-employed,0.07177,101,1263,0.05753,0.08601
2015,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.11880,186,1263,0.10095,0.13665
2015,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.48022,644,1263,0.45266,0.50779
2015,Second Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.25650,274,1263,0.23240,0.28059
2015,Second Stage of Tertiary Education,4th Quintile,Not employed: no further information,0.03339,58,1263,0.02348,0.04330
2015,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.13663,343,2481,0.12311,0.15014
2015,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.15067,358,2481,0.13659,0.16475
2015,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.47088,1192,2481,0.45124,0.49053
2015,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.19999,503,2481,0.18425,0.21573
