year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06846,264,2356,0.05826,0.07866
2018,46-65 y.,No answer / don't know,Not employed: registered unemployed,0.22124,42,74,0.12602,0.31646
2018,46-65 y.,No answer / don't know,Not employed: no further information,0.07439,32,74,0.01419,0.13458
2018,46-65 y.,Primary Level,Blue-collar worker,0.17634,45,312,0.13398,0.21869
2018,46-65 y.,Primary Level,Not employed: registered unemployed,0.30276,143,312,0.25169,0.35382
2018,46-65 y.,Primary Level,Not employed: no further information,0.15457,124,312,0.11439,0.19474
2018,46-65 y.,Lower Secondary Level,Blue-collar worker,0.30027,207,749,0.26742,0.33312
2018,46-65 y.,Lower Secondary Level,White-collar worker,0.28936,213,749,0.25686,0.32185
2018,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.17967,108,749,0.15216,0.20718
2018,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.09927,122,749,0.07784,0.12070
2018,46-65 y.,Lower Secondary Level,Not employed: no further information,0.08532,99,749,0.06530,0.10534
2018,46-65 y.,Upper Secondary Level,Self-employed,0.06036,254,4705,0.05356,0.06717
2018,46-65 y.,Upper Secondary Level,Blue-collar worker,0.24718,1102,4705,0.23485,0.25951
2018,46-65 y.,Upper Secondary Level,Civil servant,0.02210,124,4705,0.01790,0.02630
2018,46-65 y.,Upper Secondary Level,White-collar worker,0.43565,2067,4705,0.42148,0.44982
2018,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.13083,556,4705,0.12120,0.14047
2018,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.05626,321,4705,0.04968,0.06285
2018,46-65 y.,Upper Secondary Level,Not employed: no further information,0.04346,281,4705,0.03764,0.04929
2018,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.07380,63,846,0.05618,0.09143
2018,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.13182,101,846,0.10901,0.15463
2018,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.63012,531,846,0.59756,0.66267
2018,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.05148,41,846,0.03658,0.06638
2018,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04492,57,846,0.03095,0.05888
2018,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.05410,53,846,0.03885,0.06935
2018,46-65 y.,First Stage of Tertiary Education,Self-employed,0.14405,107,717,0.11833,0.16977
2018,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.09807,66,717,0.07628,0.11985
2018,46-65 y.,First Stage of Tertiary Education,Civil servant,0.05543,41,717,0.03867,0.07219
2018,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.53076,405,717,0.49420,0.56731
2018,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.11128,67,717,0.08824,0.13431
2018,46-65 y.,First Stage of Tertiary Education,Not employed: no further information,0.03658,31,717,0.02283,0.05033
2018,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.14717,331,2639,0.13365,0.16069
2018,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02444,82,2639,0.01855,0.03034
2018,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14346,388,2639,0.13008,0.15683
2018,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.55597,1428,2639,0.53701,0.57493
2018,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.06084,156,2639,0.05172,0.06996
2018,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03023,129,2639,0.02370,0.03677
2018,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03277,125,2639,0.02598,0.03957
2018,66 and older,Primary Level,Not employed: Pensioner,0.83527,44,44,0.72440,0.94614
2018,66 and older,Lower Secondary Level,Not employed: Pensioner,0.92035,552,552,0.89775,0.94296
2018,66 and older,Upper Secondary Level,Self-employed,0.01763,48,2512,0.01248,0.02278
2018,66 and older,Upper Secondary Level,Blue-collar worker,0.02872,60,2512,0.02218,0.03525
2018,66 and older,Upper Secondary Level,White-collar worker,0.02608,75,2512,0.01984,0.03231
2018,66 and older,Upper Secondary Level,Not employed: Pensioner,0.91347,2329,2512,0.90247,0.92447
2018,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.85182,132,132,0.79098,0.91266
2018,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.83483,305,305,0.79309,0.87657
2018,66 and older,Second Stage of Tertiary Education,Self-employed,0.06580,82,1250,0.05205,0.07955
2018,66 and older,Second Stage of Tertiary Education,White-collar worker,0.02734,45,1250,0.01830,0.03638
2018,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.86986,1123,1250,0.85120,0.88852
2019,17-29 y.,No answer / don't know,Blue-collar worker,0.06313,46,426,0.04001,0.08625
2019,17-29 y.,No answer / don't know,White-collar worker,0.20833,66,426,0.16972,0.24695
2019,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.49090,187,426,0.44337,0.53843
2019,17-29 y.,No answer / don't know,Not employed: registered unemployed,0.12538,73,426,0.09389,0.15686
2019,17-29 y.,No answer / don't know,Not employed: no further information,0.05579,54,426,0.03397,0.07761
2019,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.48898,256,530,0.44638,0.53158
2019,17-29 y.,Pre-primary Level,Not employed: no further information,0.41553,274,530,0.37353,0.45752
2019,17-29 y.,Primary Level,Blue-collar worker,0.22035,64,486,0.18346,0.25724
2019,17-29 y.,Primary Level,White-collar worker,0.07810,41,486,0.05422,0.10198
2019,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.23382,88,486,0.19615,0.27149
2019,17-29 y.,Primary Level,Not employed: registered unemployed,0.23783,135,486,0.19994,0.27572
2019,17-29 y.,Primary Level,Not employed: no further information,0.19085,158,486,0.15588,0.22583
2019,17-29 y.,Lower Secondary Level,Blue-collar worker,0.10145,106,1044,0.08313,0.11977
2019,17-29 y.,Lower Secondary Level,White-collar worker,0.15213,125,1044,0.13033,0.17392
2019,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.42520,445,1044,0.39520,0.45520
2019,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.19270,191,1044,0.16876,0.21664
2019,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10412,177,1044,0.08559,0.12266
2019,17-29 y.,Upper Secondary Level,Self-employed,0.02283,37,1691,0.01571,0.02996
2019,17-29 y.,Upper Secondary Level,Blue-collar worker,0.11349,200,1691,0.09837,0.12861
2019,17-29 y.,Upper Secondary Level,Civil servant,0.02421,34,1691,0.01689,0.03154
2019,17-29 y.,Upper Secondary Level,White-collar worker,0.43319,625,1691,0.40957,0.45682
2019,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.29036,519,1691,0.26872,0.31201
2019,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.01720,31,1691,0.01100,0.02340
2019,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.03194,97,1691,0.02356,0.04033
2019,17-29 y.,Upper Secondary Level,Not employed: no further information,0.05921,148,1691,0.04795,0.07046
2019,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.65437,189,234,0.59330,0.71543
2019,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.12228,45,234,0.08022,0.16435
2019,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.53831,38,38,0.37768,0.69895
2019,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.10585,51,530,0.07963,0.13207
2019,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.60810,299,530,0.56650,0.64970
2019,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.15341,93,530,0.12270,0.18412
2019,17-29 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01844,42,530,0.00698,0.02991
2019,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.07043,45,530,0.04862,0.09223
2019,30-45 y.,No answer / don't know,Blue-collar worker,0.24002,34,173,0.17619,0.30385
2019,30-45 y.,No answer / don't know,White-collar worker,0.23774,39,173,0.17412,0.30136
2019,30-45 y.,No answer / don't know,Not employed: registered unemployed,0.18200,59,173,0.12433,0.23966
2019,30-45 y.,No answer / don't know,Not employed: no further information,0.21214,41,173,0.15104,0.27324
2019,30-45 y.,Primary Level,Blue-collar worker,0.24942,113,752,0.21848,0.28037
2019,30-45 y.,Primary Level,White-collar worker,0.28826,110,752,0.25586,0.32065
2019,30-45 y.,Primary Level,Not employed: registered unemployed,0.29099,295,752,0.25850,0.32347
2019,30-45 y.,Primary Level,Not employed: no further information,0.09876,234,752,0.07742,0.12010
2019,30-45 y.,Lower Secondary Level,Blue-collar worker,0.26770,183,745,0.23588,0.29951
2019,30-45 y.,Lower Secondary Level,White-collar worker,0.42560,214,745,0.39007,0.46113
2019,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.11386,184,745,0.09104,0.13668
2019,30-45 y.,Lower Secondary Level,Not employed: no further information,0.09864,164,745,0.07721,0.12006
2019,30-45 y.,Upper Secondary Level,Self-employed,0.04890,184,2622,0.04064,0.05715
2019,30-45 y.,Upper Secondary Level,Blue-collar worker,0.23583,517,2622,0.21958,0.25209
2019,30-45 y.,Upper Secondary Level,Civil servant,0.01626,33,2622,0.01142,0.02110
2019,30-45 y.,Upper Secondary Level,White-collar worker,0.54321,1309,2622,0.52414,0.56228
2019,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01499,53,2622,0.01034,0.01965
2019,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.01021,33,2622,0.00636,0.01406
2019,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06708,223,2622,0.05750,0.07665
2019,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06184,270,2622,0.05262,0.07107
2019,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.04418,60,800,0.02993,0.05843
2019,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.05897,67,800,0.04263,0.07530
2019,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.70356,538,800,0.67189,0.73522
2019,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03173,46,800,0.01957,0.04388
2019,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.10738,89,800,0.08591,0.12884
2019,30-45 y.,First Stage of Tertiary Education,Self-employed,0.04898,64,278,0.02356,0.07439
2019,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.73827,214,278,0.68651,0.79004
2019,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.05695,222,2318,0.04751,0.06638
2019,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01190,68,2318,0.00748,0.01632
2019,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12652,214,2318,0.11298,0.14006
2019,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.68226,1365,2318,0.66330,0.70122
2019,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02310,61,2318,0.01698,0.02921
2019,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01801,150,2318,0.01259,0.02342
2019,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.07711,238,2318,0.06624,0.08797
2019,46-65 y.,No answer / don't know,Not employed: registered unemployed,0.30125,34,72,0.19453,0.40797
2019,46-65 y.,No answer / don't know,Not employed: no further information,0.17110,38,72,0.08350,0.25870
2019,46-65 y.,Primary Level,Blue-collar worker,0.21215,50,348,0.16913,0.25516
2019,46-65 y.,Primary Level,White-collar worker,0.12940,32,348,0.09409,0.16472
2019,46-65 y.,Primary Level,Not employed: registered unemployed,0.25048,144,348,0.20489,0.29606
2019,46-65 y.,Primary Level,Not employed: no further information,0.21869,122,348,0.17519,0.26218
2019,46-65 y.,Lower Secondary Level,Self-employed,0.02819,47,726,0.01615,0.04024
2019,46-65 y.,Lower Secondary Level,Blue-collar worker,0.30552,197,726,0.27199,0.33905
2019,46-65 y.,Lower Secondary Level,White-collar worker,0.29156,186,726,0.25847,0.32464
2019,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.17021,97,726,0.14285,0.19757
2019,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10781,118,726,0.08524,0.13039
2019,46-65 y.,Lower Secondary Level,Not employed: no further information,0.08176,81,726,0.06182,0.10171
2019,46-65 y.,Upper Secondary Level,Self-employed,0.06493,473,4736,0.05791,0.07195
2019,46-65 y.,Upper Secondary Level,Blue-collar worker,0.24201,961,4736,0.22981,0.25421
2019,46-65 y.,Upper Secondary Level,Civil servant,0.02286,115,4736,0.01860,0.02711
2019,46-65 y.,Upper Secondary Level,White-collar worker,0.44129,2122,4736,0.42714,0.45543
2019,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.13449,523,4736,0.12477,0.14421
2019,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.04833,287,4736,0.04222,0.05444
2019,46-65 y.,Upper Secondary Level,Not employed: no further information,0.04338,255,4736,0.03758,0.04918
2019,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.06786,143,940,0.05177,0.08395
2019,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.11833,92,940,0.09767,0.13899
2019,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.66114,563,940,0.63086,0.69141
2019,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.04267,39,940,0.02975,0.05560
2019,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03379,38,940,0.02224,0.04535
2019,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.06648,65,940,0.05055,0.08242
2019,46-65 y.,First Stage of Tertiary Education,Self-employed,0.13739,232,826,0.11389,0.16088
2019,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.10487,59,826,0.08396,0.12577
2019,46-65 y.,First Stage of Tertiary Education,Civil servant,0.05279,38,826,0.03753,0.06805
2019,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.54128,428,826,0.50728,0.57528
2019,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.10702,69,826,0.08592,0.12811
2019,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.15705,779,3198,0.14444,0.16966
2019,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02830,76,3198,0.02255,0.03405
2019,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.13987,379,3198,0.12785,0.15190
2019,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.54425,1579,3198,0.52699,0.56151
2019,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.07107,162,3198,0.06216,0.07998
2019,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02464,95,3198,0.01927,0.03001
2019,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03442,128,3198,0.02810,0.04074
2019,66 and older,Primary Level,Not employed: Pensioner,0.79849,35,35,0.66366,0.93333
2019,66 and older,Lower Secondary Level,Not employed: Pensioner,0.94896,506,506,0.92977,0.96816
2019,66 and older,Upper Secondary Level,Self-employed,0.01938,98,2541,0.01402,0.02474
2019,66 and older,Upper Secondary Level,Blue-collar worker,0.02189,58,2541,0.01620,0.02758
2019,66 and older,Upper Secondary Level,White-collar worker,0.02662,93,2541,0.02036,0.03288
2019,66 and older,Upper Secondary Level,Not employed: Pensioner,0.91950,2292,2541,0.90892,0.93008
2019,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.85219,131,131,0.79118,0.91320
2019,66 and older,First Stage of Tertiary Education,Self-employed,0.06685,37,351,0.04069,0.09302
2019,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.86567,314,351,0.82995,0.90140
2019,66 and older,Second Stage of Tertiary Education,Self-employed,0.06280,164,1422,0.05018,0.07541
2019,66 and older,Second Stage of Tertiary Education,White-collar worker,0.04089,82,1422,0.03060,0.05119
2019,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.87207,1176,1422,0.85470,0.88944
2020,17-29 y.,No answer / don't know,Blue-collar worker,0.07236,47,505,0.04974,0.09498
2020,17-29 y.,No answer / don't know,White-collar worker,0.20695,97,505,0.17158,0.24232
2020,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.49458,197,505,0.45093,0.53823
2020,17-29 y.,No answer / don't know,Not employed: registered unemployed,0.10736,58,505,0.08034,0.13439
2020,17-29 y.,No answer / don't know,Not employed: no further information,0.06737,106,505,0.04549,0.08925
2020,17-29 y.,Pre-primary Level,White-collar worker,0.06096,31,716,0.04342,0.07849
2020,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.37454,278,716,0.33907,0.41002
2020,17-29 y.,Pre-primary Level,Not employed: no further information,0.52904,407,716,0.49245,0.56563
2020,17-29 y.,Primary Level,Blue-collar worker,0.13924,78,504,0.10899,0.16950
2020,17-29 y.,Primary Level,White-collar worker,0.13276,62,504,0.10311,0.16241
2020,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.13313,70,504,0.10344,0.16282
2020,17-29 y.,Primary Level,Not employed: registered unemployed,0.25418,102,504,0.21613,0.29223
2020,17-29 y.,Primary Level,Not employed: no further information,0.31558,192,504,0.27496,0.35619
2020,17-29 y.,Lower Secondary Level,Blue-collar worker,0.09742,112,1093,0.07983,0.11501
2020,17-29 y.,Lower Secondary Level,White-collar worker,0.08665,132,1093,0.06996,0.10333
2020,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.46114,446,1093,0.43157,0.49070
2020,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.18750,189,1093,0.16435,0.21065
2020,17-29 y.,Lower Secondary Level,Not employed: no further information,0.12816,214,1093,0.10833,0.14799
2020,17-29 y.,Upper Secondary Level,Blue-collar worker,0.11991,223,1777,0.10480,0.13502
2020,17-29 y.,Upper Secondary Level,White-collar worker,0.41365,686,1777,0.39075,0.43656
2020,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.32342,574,1777,0.30167,0.34518
2020,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.01458,35,1777,0.00901,0.02015
2020,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.03884,99,1777,0.02985,0.04782
2020,17-29 y.,Upper Secondary Level,Not employed: no further information,0.05046,160,1777,0.04028,0.06065
2020,17-29 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.08737,36,304,0.05557,0.11916
2020,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.68194,212,304,0.62950,0.73438
2020,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.12389,56,304,0.08679,0.16098
2020,17-29 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01895,46,714,0.00895,0.02896
2020,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.12346,53,714,0.09931,0.14761
2020,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.62747,451,714,0.59198,0.66296
2020,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.14329,114,714,0.11757,0.16901
2020,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03689,50,714,0.02305,0.05072
2020,30-45 y.,No answer / don't know,Blue-collar worker,0.16949,59,314,0.12793,0.21106
2020,30-45 y.,No answer / don't know,White-collar worker,0.39825,100,314,0.34402,0.45249
2020,30-45 y.,No answer / don't know,Not employed: registered unemployed,0.08419,50,314,0.05343,0.11495
2020,30-45 y.,No answer / don't know,Not employed: no further information,0.24993,105,314,0.20196,0.29790
2020,30-45 y.,Primary Level,Blue-collar worker,0.28300,165,841,0.25254,0.31347
2020,30-45 y.,Primary Level,White-collar worker,0.21382,144,841,0.18609,0.24154
2020,30-45 y.,Primary Level,Not employed: registered unemployed,0.22555,225,841,0.19728,0.25381
2020,30-45 y.,Primary Level,Not employed: no further information,0.16045,307,841,0.13563,0.18527
2020,30-45 y.,Lower Secondary Level,Blue-collar worker,0.25144,215,854,0.22232,0.28055
2020,30-45 y.,Lower Secondary Level,White-collar worker,0.40485,281,854,0.37191,0.43779
2020,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.12767,165,854,0.10528,0.15007
2020,30-45 y.,Lower Secondary Level,Not employed: no further information,0.11402,193,854,0.09269,0.13535
2020,30-45 y.,Upper Secondary Level,Self-employed,0.04107,120,2625,0.03348,0.04866
2020,30-45 y.,Upper Secondary Level,Blue-collar worker,0.20570,528,2625,0.19023,0.22117
2020,30-45 y.,Upper Secondary Level,Civil servant,0.02305,41,2625,0.01731,0.02879
2020,30-45 y.,Upper Secondary Level,White-collar worker,0.57664,1344,2625,0.55773,0.59554
2020,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01261,56,2625,0.00834,0.01688
2020,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.01093,31,2625,0.00695,0.01491
2020,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06306,219,2625,0.05376,0.07236
2020,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06392,286,2625,0.05456,0.07328
2020,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.05709,45,814,0.04114,0.07304
2020,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.06267,86,814,0.04601,0.07933
2020,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.69115,566,814,0.65939,0.72291
2020,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05116,39,814,0.03601,0.06631
2020,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.07332,78,814,0.05540,0.09124
2020,30-45 y.,First Stage of Tertiary Education,Self-employed,0.04985,35,230,0.02166,0.07804
2020,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.73087,195,230,0.67343,0.78832
2020,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.06359,173,2493,0.05401,0.07317
2020,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02059,122,2493,0.01501,0.02616
2020,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12900,233,2493,0.11584,0.14216
2020,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.66454,1508,2493,0.64600,0.68307
2020,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01532,73,2493,0.01050,0.02014
2020,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02801,114,2493,0.02153,0.03449
2020,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.07041,270,2493,0.06037,0.08046
2020,46-65 y.,No answer / don't know,White-collar worker,0.25016,43,95,0.16260,0.33771
2020,46-65 y.,No answer / don't know,Not employed: no further information,0.25510,52,95,0.16697,0.34322
2020,46-65 y.,Primary Level,Blue-collar worker,0.21172,57,339,0.16817,0.25527
2020,46-65 y.,Primary Level,White-collar worker,0.14383,34,339,0.10642,0.18124
2020,46-65 y.,Primary Level,Not employed: registered unemployed,0.21362,96,339,0.16993,0.25732
2020,46-65 y.,Primary Level,Not employed: no further information,0.19795,152,339,0.15547,0.24043
2020,46-65 y.,Lower Secondary Level,Self-employed,0.02483,36,723,0.01348,0.03618
2020,46-65 y.,Lower Secondary Level,Blue-collar worker,0.31571,199,723,0.28181,0.34962
2020,46-65 y.,Lower Secondary Level,White-collar worker,0.27917,169,723,0.24645,0.31189
2020,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.17205,89,723,0.14452,0.19958
2020,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.07642,112,723,0.05704,0.09580
2020,46-65 y.,Lower Secondary Level,Not employed: no further information,0.11212,118,723,0.08910,0.13513
2020,46-65 y.,Upper Secondary Level,Self-employed,0.06272,367,4403,0.05556,0.06989
2020,46-65 y.,Upper Secondary Level,Blue-collar worker,0.24529,906,4403,0.23258,0.25800
2020,46-65 y.,Upper Secondary Level,Civil servant,0.02452,113,4403,0.01995,0.02909
2020,46-65 y.,Upper Secondary Level,White-collar worker,0.43501,1980,4403,0.42037,0.44966
2020,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.12808,491,4403,0.11821,0.13795
2020,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.05451,276,4403,0.04780,0.06122
2020,46-65 y.,Upper Secondary Level,Not employed: no further information,0.04769,270,4403,0.04140,0.05399
2020,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.07212,101,963,0.05577,0.08846
2020,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.09721,90,963,0.07849,0.11593
2020,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.66897,622,963,0.63924,0.69871
2020,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.04609,36,963,0.03284,0.05934
2020,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04824,40,963,0.03470,0.06179
2020,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.05719,74,963,0.04252,0.07187
2020,46-65 y.,First Stage of Tertiary Education,Self-employed,0.12591,172,724,0.10173,0.15009
2020,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.09736,59,724,0.07575,0.11897
2020,46-65 y.,First Stage of Tertiary Education,Civil servant,0.05522,39,724,0.03857,0.07187
2020,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.58355,399,724,0.54761,0.61948
2020,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.08719,55,724,0.06662,0.10775
2020,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.14384,612,3048,0.13138,0.15630
2020,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02932,91,3048,0.02333,0.03531
2020,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14129,369,3048,0.12893,0.15366
2020,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.55635,1588,3048,0.53871,0.57399
2020,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.06638,160,3048,0.05754,0.07522
2020,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02211,96,3048,0.01688,0.02733
2020,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.03907,132,3048,0.03219,0.04594
2020,66 and older,Primary Level,Not employed: Pensioner,0.84451,31,31,0.71483,0.97418
2020,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95531,467,467,0.93654,0.97407
2020,66 and older,Upper Secondary Level,Self-employed,0.02169,72,2417,0.01588,0.02750
2020,66 and older,Upper Secondary Level,Blue-collar worker,0.02393,47,2417,0.01783,0.03002
2020,66 and older,Upper Secondary Level,White-collar worker,0.03270,100,2417,0.02561,0.03980
2020,66 and older,Upper Secondary Level,Not employed: Pensioner,0.91177,2198,2417,0.90046,0.92308
2020,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.84006,137,137,0.77845,0.90167
2020,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.85842,303,303,0.81910,0.89774
2020,66 and older,Second Stage of Tertiary Education,Self-employed,0.06467,141,1358,0.05159,0.07776
2020,66 and older,Second Stage of Tertiary Education,White-collar worker,0.03328,74,1358,0.02374,0.04283
2020,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.88277,1143,1358,0.86565,0.89988
2021,17-29 y.,No answer / don't know,White-collar worker,0.33768,72,205,0.27278,0.40258
2021,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.33206,79,205,0.26744,0.39669
