year,bula_h,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Thuringa,female,Not employed: registered unemployed,0.05905,44,517,0.03871,0.07939
2017,Thuringa,female,Not employed: no further information,0.04439,62,517,0.02662,0.06217
2018,Schleswig-Holstein,male,Blue-collar worker,0.17593,88,508,0.14279,0.20908
2018,Schleswig-Holstein,male,Civil servant,0.07194,33,508,0.04945,0.09443
2018,Schleswig-Holstein,male,White-collar worker,0.28669,147,508,0.24733,0.32606
2018,Schleswig-Holstein,male,Apprentice/ Trainee/ Intern,0.04748,38,508,0.02897,0.06600
2018,Schleswig-Holstein,male,Not employed: Pensioner,0.28918,92,508,0.24972,0.32865
2018,Schleswig-Holstein,male,Not employed: registered unemployed,0.04808,59,508,0.02945,0.06670
2018,Schleswig-Holstein,male,Not employed: no further information,0.02652,51,508,0.01253,0.04051
2018,Schleswig-Holstein,female,Blue-collar worker,0.07918,41,507,0.05565,0.10270
2018,Schleswig-Holstein,female,White-collar worker,0.39063,221,507,0.34812,0.43314
2018,Schleswig-Holstein,female,Not employed: Pensioner,0.31677,102,507,0.27624,0.35731
2018,Schleswig-Holstein,female,Not employed: registered unemployed,0.04742,54,507,0.02890,0.06594
2018,Schleswig-Holstein,female,Not employed: no further information,0.06555,89,507,0.04398,0.08711
2018,Hamburg,male,Blue-collar worker,0.09507,31,162,0.04976,0.14037
2018,Hamburg,male,White-collar worker,0.40768,89,162,0.33177,0.48359
2018,Hamburg,male,Not employed: Pensioner,0.22563,42,162,0.16106,0.29020
2018,Hamburg,female,White-collar worker,0.30048,115,206,0.23772,0.36324
2018,Hamburg,female,Not employed: Pensioner,0.33027,51,206,0.26589,0.39465
2018,Hamburg,female,Not employed: no further information,0.09679,40,206,0.05631,0.13726
2018,Lower Saxony,male,Self-employed,0.06130,74,1477,0.04907,0.07354
2018,Lower Saxony,male,Blue-collar worker,0.16154,252,1477,0.14277,0.18032
2018,Lower Saxony,male,Civil servant,0.04770,64,1477,0.03683,0.05857
2018,Lower Saxony,male,White-collar worker,0.33838,415,1477,0.31424,0.36252
2018,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.08086,137,1477,0.06695,0.09477
2018,Lower Saxony,male,Not employed: Pensioner,0.24117,245,1477,0.21934,0.26299
2018,Lower Saxony,male,Not employed: registered unemployed,0.04180,159,1477,0.03159,0.05201
2018,Lower Saxony,male,Not employed: no further information,0.02163,131,1477,0.01420,0.02905
2018,Lower Saxony,female,Self-employed,0.03781,47,1623,0.02853,0.04709
2018,Lower Saxony,female,Blue-collar worker,0.07329,108,1623,0.06061,0.08598
2018,Lower Saxony,female,Civil servant,0.03797,62,1623,0.02867,0.04727
2018,Lower Saxony,female,White-collar worker,0.38878,590,1623,0.36506,0.41251
2018,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.04653,111,1623,0.03628,0.05678
2018,Lower Saxony,female,Not employed: Pensioner,0.29289,268,1623,0.27074,0.31504
2018,Lower Saxony,female,Not employed: registered unemployed,0.05411,206,1623,0.04310,0.06512
2018,Lower Saxony,female,Not employed: no further information,0.06396,231,1623,0.05205,0.07586
2018,Bremen,female,White-collar worker,0.38802,57,92,0.28790,0.48814
2018,Bremen,female,Not employed: no further information,0.07365,35,92,0.01998,0.12732
2018,North Rhine-Westphalia,male,Self-employed,0.06348,167,2989,0.05474,0.07223
2018,North Rhine-Westphalia,male,Blue-collar worker,0.15686,457,2989,0.14382,0.16990
2018,North Rhine-Westphalia,male,Civil servant,0.03732,113,2989,0.03053,0.04412
2018,North Rhine-Westphalia,male,White-collar worker,0.33628,909,2989,0.31934,0.35322
2018,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.07619,255,2989,0.06667,0.08570
2018,North Rhine-Westphalia,male,Not employed: Pensioner,0.23349,520,2989,0.21832,0.24866
2018,North Rhine-Westphalia,male,Not employed: registered unemployed,0.05986,339,2989,0.05136,0.06837
2018,North Rhine-Westphalia,male,Not employed: no further information,0.02778,229,2989,0.02189,0.03368
2018,North Rhine-Westphalia,female,Self-employed,0.04325,123,3290,0.03630,0.05021
2018,North Rhine-Westphalia,female,Blue-collar worker,0.05650,198,3290,0.04861,0.06439
2018,North Rhine-Westphalia,female,Civil servant,0.03387,109,3290,0.02769,0.04006
2018,North Rhine-Westphalia,female,White-collar worker,0.38158,1219,3290,0.36497,0.39818
2018,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.06453,254,3290,0.05613,0.07293
2018,North Rhine-Westphalia,female,Not employed: Pensioner,0.26727,527,3290,0.25214,0.28239
2018,North Rhine-Westphalia,female,Not employed: registered unemployed,0.04185,333,3290,0.03501,0.04869
2018,North Rhine-Westphalia,female,Not employed: no further information,0.10049,527,3290,0.09022,0.11077
2018,Hesse,male,Self-employed,0.06388,53,1017,0.04884,0.07892
2018,Hesse,male,Blue-collar worker,0.13461,137,1017,0.11363,0.15560
2018,Hesse,male,Civil servant,0.04517,41,1017,0.03240,0.05795
2018,Hesse,male,White-collar worker,0.38047,336,1017,0.35061,0.41032
2018,Hesse,male,Apprentice/ Trainee/ Intern,0.07899,101,1017,0.06240,0.09557
2018,Hesse,male,Not employed: Pensioner,0.20373,149,1017,0.17897,0.22850
2018,Hesse,male,Not employed: registered unemployed,0.05708,85,1017,0.04282,0.07135
2018,Hesse,male,Not employed: no further information,0.03132,115,1017,0.02061,0.04203
2018,Hesse,female,Self-employed,0.05100,48,1092,0.03795,0.06406
2018,Hesse,female,Blue-collar worker,0.03825,53,1092,0.02687,0.04963
2018,Hesse,female,Civil servant,0.02633,37,1092,0.01683,0.03583
2018,Hesse,female,White-collar worker,0.40887,416,1092,0.37970,0.43805
2018,Hesse,female,Apprentice/ Trainee/ Intern,0.07428,76,1092,0.05872,0.08984
2018,Hesse,female,Not employed: Pensioner,0.23868,152,1092,0.21338,0.26397
2018,Hesse,female,Not employed: registered unemployed,0.04547,91,1092,0.03311,0.05783
2018,Hesse,female,Not employed: no further information,0.10630,219,1092,0.08801,0.12459
2018,"Rhineland-Palatinate, Saarland",male,Self-employed,0.05227,41,816,0.03699,0.06755
2018,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.18921,175,816,0.16232,0.21610
2018,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.33819,247,816,0.30571,0.37067
2018,"Rhineland-Palatinate, Saarland",male,Apprentice/ Trainee/ Intern,0.04063,52,816,0.02708,0.05419
2018,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.28402,169,816,0.25306,0.31498
2018,"Rhineland-Palatinate, Saarland",male,Not employed: registered unemployed,0.02013,41,816,0.01049,0.02977
2018,"Rhineland-Palatinate, Saarland",male,Not employed: no further information,0.02671,91,816,0.01564,0.03778
2018,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.07304,95,872,0.05576,0.09032
2018,"Rhineland-Palatinate, Saarland",female,Civil servant,0.05049,36,872,0.03595,0.06503
2018,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.38065,311,872,0.34841,0.41290
2018,"Rhineland-Palatinate, Saarland",female,Apprentice/ Trainee/ Intern,0.05621,60,872,0.04091,0.07151
2018,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.28759,169,872,0.25753,0.31765
2018,"Rhineland-Palatinate, Saarland",female,Not employed: registered unemployed,0.02222,46,872,0.01243,0.03201
2018,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.10306,155,872,0.08287,0.12326
2018,Baden-Wuerttemberg,male,Self-employed,0.07003,89,1531,0.05724,0.08282
2018,Baden-Wuerttemberg,male,Blue-collar worker,0.17825,262,1531,0.15908,0.19743
2018,Baden-Wuerttemberg,male,Civil servant,0.04143,51,1531,0.03144,0.05142
2018,Baden-Wuerttemberg,male,White-collar worker,0.35502,543,1531,0.33104,0.37899
2018,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.06365,123,1531,0.05142,0.07589
2018,Baden-Wuerttemberg,male,Not employed: Pensioner,0.23867,255,1531,0.21731,0.26003
2018,Baden-Wuerttemberg,male,Not employed: registered unemployed,0.03248,104,1531,0.02360,0.04136
2018,Baden-Wuerttemberg,male,Not employed: no further information,0.01535,104,1531,0.00919,0.02151
2018,Baden-Wuerttemberg,female,Self-employed,0.03169,48,1673,0.02329,0.04008
2018,Baden-Wuerttemberg,female,Blue-collar worker,0.08799,131,1673,0.07441,0.10157
2018,Baden-Wuerttemberg,female,Civil servant,0.03340,67,1673,0.02479,0.04202
2018,Baden-Wuerttemberg,female,White-collar worker,0.38310,668,1673,0.35980,0.40640
2018,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.05205,97,1673,0.04140,0.06269
2018,Baden-Wuerttemberg,female,Not employed: Pensioner,0.27783,288,1673,0.25636,0.29930
2018,Baden-Wuerttemberg,female,Not employed: registered unemployed,0.02429,103,1673,0.01691,0.03167
2018,Baden-Wuerttemberg,female,Not employed: no further information,0.10779,271,1673,0.09293,0.12266
2018,Bavaria,male,Self-employed,0.07868,137,2050,0.06702,0.09034
2018,Bavaria,male,Blue-collar worker,0.18320,377,2050,0.16645,0.19995
2018,Bavaria,male,Civil servant,0.03547,72,2050,0.02746,0.04348
2018,Bavaria,male,White-collar worker,0.35756,669,2050,0.33681,0.37832
2018,Bavaria,male,Apprentice/ Trainee/ Intern,0.05642,166,2050,0.04643,0.06641
2018,Bavaria,male,Not employed: Pensioner,0.23740,414,2050,0.21898,0.25583
2018,Bavaria,male,Not employed: registered unemployed,0.02553,97,2050,0.01870,0.03236
2018,Bavaria,male,Not employed: no further information,0.02406,118,2050,0.01742,0.03069
2018,Bavaria,female,Self-employed,0.03720,88,2316,0.02949,0.04491
2018,Bavaria,female,Blue-collar worker,0.10474,211,2316,0.09226,0.11721
2018,Bavaria,female,Civil servant,0.02182,76,2316,0.01587,0.02777
2018,Bavaria,female,White-collar worker,0.40242,952,2316,0.38244,0.42239
2018,Bavaria,female,Apprentice/ Trainee/ Intern,0.04444,153,2316,0.03605,0.05284
2018,Bavaria,female,Not employed: Pensioner,0.28763,443,2316,0.26919,0.30607
2018,Bavaria,female,Not employed: registered unemployed,0.01941,99,2316,0.01379,0.02503
2018,Bavaria,female,Not employed: no further information,0.07936,294,2316,0.06835,0.09038
2018,Berlin,male,Self-employed,0.07956,46,553,0.05699,0.10214
2018,Berlin,male,Blue-collar worker,0.08844,47,553,0.06476,0.11213
2018,Berlin,male,White-collar worker,0.41798,217,553,0.37683,0.45913
2018,Berlin,male,Apprentice/ Trainee/ Intern,0.05017,34,553,0.03196,0.06839
2018,Berlin,male,Not employed: Pensioner,0.19816,111,553,0.16490,0.23141
2018,Berlin,male,Not employed: registered unemployed,0.11055,66,553,0.08439,0.13671
2018,Berlin,male,Not employed: no further information,0.02559,32,553,0.01242,0.03877
2018,Berlin,female,Self-employed,0.05640,38,512,0.03639,0.07640
2018,Berlin,female,White-collar worker,0.43289,233,512,0.38993,0.47585
2018,Berlin,female,Not employed: Pensioner,0.25581,107,512,0.21798,0.29364
2018,Berlin,female,Not employed: registered unemployed,0.06661,57,512,0.04499,0.08823
2018,Berlin,female,Not employed: no further information,0.07375,77,512,0.05109,0.09641
2018,Brandenburg,male,Blue-collar worker,0.22150,113,488,0.18462,0.25839
2018,Brandenburg,male,White-collar worker,0.29628,134,488,0.25573,0.33684
2018,Brandenburg,male,Not employed: Pensioner,0.24863,134,488,0.21024,0.28702
2018,Brandenburg,male,Not employed: registered unemployed,0.07525,66,488,0.05182,0.09867
2018,Brandenburg,male,Not employed: no further information,0.02855,41,488,0.01376,0.04334
2018,Brandenburg,female,Blue-collar worker,0.03853,33,533,0.02218,0.05489
2018,Brandenburg,female,White-collar worker,0.36683,213,533,0.32587,0.40778
2018,Brandenburg,female,Not employed: Pensioner,0.37446,168,533,0.33334,0.41559
2018,Brandenburg,female,Not employed: registered unemployed,0.05293,48,533,0.03390,0.07195
2018,Brandenburg,female,Not employed: no further information,0.06295,71,533,0.04231,0.08359
2018,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.17878,45,241,0.13031,0.22726
2018,Mecklenburg-Western Pomerania,male,White-collar worker,0.30594,78,241,0.24764,0.36424
2018,Mecklenburg-Western Pomerania,male,Not employed: Pensioner,0.28501,87,241,0.22790,0.34212
2018,Mecklenburg-Western Pomerania,male,Not employed: registered unemployed,0.09145,31,241,0.05499,0.12792
2018,Mecklenburg-Western Pomerania,female,White-collar worker,0.39171,131,265,0.33283,0.45059
2018,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.30904,101,265,0.25329,0.36478
2018,Mecklenburg-Western Pomerania,female,Not employed: no further information,0.03709,33,265,0.01429,0.05988
2018,Saxony,male,Self-employed,0.07402,52,799,0.05586,0.09219
2018,Saxony,male,Blue-collar worker,0.20524,156,799,0.17722,0.23326
2018,Saxony,male,White-collar worker,0.35034,263,799,0.31724,0.38344
2018,Saxony,male,Apprentice/ Trainee/ Intern,0.05007,56,799,0.03494,0.06521
2018,Saxony,male,Not employed: Pensioner,0.23170,198,799,0.20242,0.26097
2018,Saxony,male,Not employed: registered unemployed,0.05134,74,799,0.03603,0.06666
2018,Saxony,female,Self-employed,0.02989,36,898,0.01874,0.04103
2018,Saxony,female,Blue-collar worker,0.09211,66,898,0.07318,0.11103
2018,Saxony,female,White-collar worker,0.41719,371,898,0.38492,0.44946
2018,Saxony,female,Apprentice/ Trainee/ Intern,0.05695,56,898,0.04178,0.07212
2018,Saxony,female,Not employed: Pensioner,0.28947,226,898,0.25979,0.31915
2018,Saxony,female,Not employed: registered unemployed,0.05463,78,898,0.03975,0.06950
2018,Saxony,female,Not employed: no further information,0.05169,65,898,0.03720,0.06618
2018,Saxony-Anhalt,male,Blue-collar worker,0.22024,91,380,0.17851,0.26196
2018,Saxony-Anhalt,male,White-collar worker,0.24009,120,380,0.19708,0.28309
2018,Saxony-Anhalt,male,Not employed: Pensioner,0.27854,101,380,0.23341,0.32368
2018,Saxony-Anhalt,male,Not employed: registered unemployed,0.09668,68,380,0.06693,0.12643
2018,Saxony-Anhalt,female,Blue-collar worker,0.04161,34,501,0.02411,0.05912
2018,Saxony-Anhalt,female,White-collar worker,0.33843,213,501,0.29695,0.37990
2018,Saxony-Anhalt,female,Not employed: Pensioner,0.37924,131,501,0.33671,0.42177
2018,Saxony-Anhalt,female,Not employed: registered unemployed,0.06960,82,501,0.04729,0.09190
2018,Saxony-Anhalt,female,Not employed: no further information,0.04115,41,501,0.02374,0.05856
2018,Thuringa,male,Self-employed,0.07463,32,470,0.05084,0.09841
2018,Thuringa,male,Blue-collar worker,0.25617,119,470,0.21667,0.29568
2018,Thuringa,male,White-collar worker,0.27229,120,470,0.23200,0.31258
2018,Thuringa,male,Apprentice/ Trainee/ Intern,0.05759,35,470,0.03650,0.07867
2018,Thuringa,male,Not employed: Pensioner,0.19793,112,470,0.16187,0.23400
2018,Thuringa,male,Not employed: registered unemployed,0.07269,52,470,0.04919,0.09619
2018,Thuringa,female,Blue-collar worker,0.09030,52,532,0.06593,0.11468
2018,Thuringa,female,White-collar worker,0.37127,203,532,0.33018,0.41237
2018,Thuringa,female,Apprentice/ Trainee/ Intern,0.05044,31,532,0.03182,0.06905
2018,Thuringa,female,Not employed: Pensioner,0.31316,137,532,0.27371,0.35261
2018,Thuringa,female,Not employed: registered unemployed,0.05679,54,532,0.03710,0.07647
2018,Thuringa,female,Not employed: no further information,0.06647,55,532,0.04529,0.08766
2019,Schleswig-Holstein,male,Self-employed,0.04832,77,565,0.03062,0.06601
2019,Schleswig-Holstein,male,Blue-collar worker,0.15073,85,565,0.12120,0.18025
2019,Schleswig-Holstein,male,White-collar worker,0.36386,158,565,0.32415,0.40357
2019,Schleswig-Holstein,male,Apprentice/ Trainee/ Intern,0.05050,38,565,0.03243,0.06857
2019,Schleswig-Holstein,male,Not employed: Pensioner,0.24357,91,565,0.20815,0.27900
2019,Schleswig-Holstein,male,Not employed: registered unemployed,0.03212,76,565,0.01757,0.04667
2019,Schleswig-Holstein,male,Not employed: no further information,0.04157,40,565,0.02509,0.05804
2019,Schleswig-Holstein,female,Blue-collar worker,0.06654,43,498,0.04463,0.08845
2019,Schleswig-Holstein,female,White-collar worker,0.38464,205,498,0.34187,0.42742
2019,Schleswig-Holstein,female,Not employed: Pensioner,0.32354,104,498,0.28241,0.36467
2019,Schleswig-Holstein,female,Not employed: registered unemployed,0.04262,73,498,0.02486,0.06038
2019,Schleswig-Holstein,female,Not employed: no further information,0.08985,73,498,0.06471,0.11499
2019,Hamburg,male,Self-employed,0.08884,56,203,0.04960,0.12807
2019,Hamburg,male,White-collar worker,0.45816,97,203,0.38945,0.52687
2019,Hamburg,male,Not employed: Pensioner,0.23216,50,203,0.17394,0.29039
2019,Hamburg,female,White-collar worker,0.32830,116,248,0.26974,0.38687
2019,Hamburg,female,Not employed: Pensioner,0.33040,56,248,0.27174,0.38906
2019,Hamburg,female,Not employed: registered unemployed,0.03673,40,248,0.01327,0.06019
2019,Hamburg,female,Not employed: no further information,0.11036,36,248,0.07129,0.14944
2019,Lower Saxony,male,Self-employed,0.05666,131,1419,0.04463,0.06869
2019,Lower Saxony,male,Blue-collar worker,0.15102,216,1419,0.13238,0.16966
2019,Lower Saxony,male,Civil servant,0.04748,59,1419,0.03641,0.05855
2019,Lower Saxony,male,White-collar worker,0.32927,437,1419,0.30481,0.35373
2019,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.09961,134,1419,0.08402,0.11520
2019,Lower Saxony,male,Not employed: Pensioner,0.24822,246,1419,0.22573,0.27070
2019,Lower Saxony,male,Not employed: registered unemployed,0.04962,90,1419,0.03832,0.06093
2019,Lower Saxony,male,Not employed: no further information,0.01515,106,1419,0.00879,0.02151
2019,Lower Saxony,female,Self-employed,0.04305,73,1535,0.03290,0.05321
2019,Lower Saxony,female,Blue-collar worker,0.09422,107,1535,0.07960,0.10884
2019,Lower Saxony,female,Civil servant,0.03819,56,1535,0.02860,0.04778
2019,Lower Saxony,female,White-collar worker,0.38412,588,1535,0.35978,0.40846
2019,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.04497,94,1535,0.03460,0.05534
2019,Lower Saxony,female,Not employed: Pensioner,0.27926,261,1535,0.25681,0.30171
2019,Lower Saxony,female,Not employed: registered unemployed,0.04499,103,1535,0.03462,0.05536
2019,Lower Saxony,female,Not employed: no further information,0.07043,253,1535,0.05763,0.08324
2019,Bremen,male,White-collar worker,0.32310,36,70,0.21276,0.43345
2019,Bremen,male,Not employed: registered unemployed,0.07833,34,70,0.01493,0.14173
2019,Bremen,female,White-collar worker,0.41260,53,87,0.30855,0.51665
2019,Bremen,female,Not employed: registered unemployed,0.05575,34,87,0.00726,0.10424
2019,North Rhine-Westphalia,male,Self-employed,0.06626,345,3089,0.05748,0.07503
2019,North Rhine-Westphalia,male,Blue-collar worker,0.15348,404,3089,0.14076,0.16619
2019,North Rhine-Westphalia,male,Civil servant,0.03626,111,3089,0.02967,0.04285
2019,North Rhine-Westphalia,male,White-collar worker,0.35350,983,3089,0.33664,0.37036
2019,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.06071,227,3089,0.05229,0.06913
2019,North Rhine-Westphalia,male,Not employed: Pensioner,0.23797,536,3089,0.22295,0.25299
2019,North Rhine-Westphalia,male,Not employed: registered unemployed,0.05537,276,3089,0.04730,0.06344
2019,North Rhine-Westphalia,male,Not employed: no further information,0.03135,207,3089,0.02520,0.03749
2019,North Rhine-Westphalia,female,Self-employed,0.03614,180,3207,0.02968,0.04260
2019,North Rhine-Westphalia,female,Blue-collar worker,0.05240,164,3207,0.04469,0.06011
2019,North Rhine-Westphalia,female,Civil servant,0.03468,102,3207,0.02835,0.04102
2019,North Rhine-Westphalia,female,White-collar worker,0.40714,1243,3207,0.39013,0.42414
2019,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.05446,206,3207,0.04661,0.06232
2019,North Rhine-Westphalia,female,Not employed: Pensioner,0.26264,525,3207,0.24741,0.27787
2019,North Rhine-Westphalia,female,Not employed: registered unemployed,0.04577,281,3207,0.03853,0.05300
2019,North Rhine-Westphalia,female,Not employed: no further information,0.10100,506,3207,0.09057,0.11143
2019,Hesse,male,Self-employed,0.05872,141,1025,0.04432,0.07312
2019,Hesse,male,Blue-collar worker,0.12301,117,1025,0.10289,0.14312
2019,Hesse,male,Civil servant,0.05010,36,1025,0.03674,0.06346
2019,Hesse,male,White-collar worker,0.42499,367,1025,0.39471,0.45527
2019,Hesse,male,Apprentice/ Trainee/ Intern,0.06421,72,1025,0.04920,0.07923
2019,Hesse,male,Not employed: Pensioner,0.18387,137,1025,0.16015,0.20760
2019,Hesse,male,Not employed: registered unemployed,0.06064,67,1025,0.04602,0.07526
2019,Hesse,male,Not employed: no further information,0.02688,88,1025,0.01697,0.03678
2019,Hesse,female,Self-employed,0.04963,69,987,0.03607,0.06319
2019,Hesse,female,Blue-collar worker,0.03964,48,987,0.02746,0.05182
2019,Hesse,female,Civil servant,0.03090,34,987,0.02010,0.04170
2019,Hesse,female,White-collar worker,0.42509,403,987,0.39424,0.45595
2019,Hesse,female,Apprentice/ Trainee/ Intern,0.05244,55,987,0.03853,0.06636
2019,Hesse,female,Not employed: Pensioner,0.23847,154,987,0.21187,0.26507
2019,Hesse,female,Not employed: registered unemployed,0.03993,73,987,0.02771,0.05215
2019,Hesse,female,Not employed: no further information,0.11114,151,987,0.09152,0.13076
2019,"Rhineland-Palatinate, Saarland",male,Self-employed,0.05540,92,777,0.03930,0.07149
2019,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.18046,128,777,0.15340,0.20752
2019,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.33779,244,777,0.30451,0.37107
2019,"Rhineland-Palatinate, Saarland",male,Apprentice/ Trainee/ Intern,0.04618,55,777,0.03141,0.06094
2019,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.28978,159,777,0.25786,0.32170
2019,"Rhineland-Palatinate, Saarland",male,Not employed: registered unemployed,0.03255,53,777,0.02006,0.04504
2019,"Rhineland-Palatinate, Saarland",male,Not employed: no further information,0.01274,46,777,0.00485,0.02063
2019,"Rhineland-Palatinate, Saarland",female,Self-employed,0.02568,41,829,0.01491,0.03645
2019,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.08518,73,829,0.06616,0.10419
2019,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.35465,310,829,0.32206,0.38724
2019,"Rhineland-Palatinate, Saarland",female,Apprentice/ Trainee/ Intern,0.06109,61,829,0.04478,0.07740
2019,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.31242,166,829,0.28085,0.34399
2019,"Rhineland-Palatinate, Saarland",female,Not employed: registered unemployed,0.03415,52,829,0.02178,0.04651
2019,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.08580,126,829,0.06672,0.10487
2019,Baden-Wuerttemberg,male,Self-employed,0.06960,212,1557,0.05696,0.08225
2019,Baden-Wuerttemberg,male,Blue-collar worker,0.17496,254,1557,0.15608,0.19384
2019,Baden-Wuerttemberg,male,Civil servant,0.04378,50,1557,0.03361,0.05394
2019,Baden-Wuerttemberg,male,White-collar worker,0.37346,519,1557,0.34943,0.39750
2019,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.06606,114,1557,0.05372,0.07840
2019,Baden-Wuerttemberg,male,Not employed: Pensioner,0.23116,249,1557,0.21021,0.25211
2019,Baden-Wuerttemberg,male,Not employed: registered unemployed,0.02347,101,1557,0.01594,0.03099
2019,Baden-Wuerttemberg,male,Not employed: no further information,0.01621,58,1557,0.00994,0.02248
2019,Baden-Wuerttemberg,female,Self-employed,0.03278,92,1641,0.02416,0.04140
2019,Baden-Wuerttemberg,female,Blue-collar worker,0.08284,105,1641,0.06950,0.09618
2019,Baden-Wuerttemberg,female,Civil servant,0.02864,58,1641,0.02057,0.03672
2019,Baden-Wuerttemberg,female,White-collar worker,0.39584,669,1641,0.37217,0.41951
2019,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.06382,101,1641,0.05199,0.07565
2019,Baden-Wuerttemberg,female,Not employed: Pensioner,0.27847,280,1641,0.25678,0.30017
2019,Baden-Wuerttemberg,female,Not employed: registered unemployed,0.02255,114,1641,0.01536,0.02973
2019,Baden-Wuerttemberg,female,Not employed: no further information,0.09010,222,1641,0.07624,0.10396
2019,Bavaria,male,Self-employed,0.08403,307,2147,0.07229,0.09577
2019,Bavaria,male,Blue-collar worker,0.16831,338,2147,0.15248,0.18414
2019,Bavaria,male,Civil servant,0.04000,72,2147,0.03171,0.04829
2019,Bavaria,male,White-collar worker,0.35794,682,2147,0.33766,0.37823
2019,Bavaria,male,Apprentice/ Trainee/ Intern,0.05446,152,2147,0.04486,0.06406
2019,Bavaria,male,Not employed: Pensioner,0.24109,414,2147,0.22300,0.25919
2019,Bavaria,male,Not employed: registered unemployed,0.02765,109,2147,0.02071,0.03459
2019,Bavaria,male,Not employed: no further information,0.02430,73,2147,0.01779,0.03082
2019,Bavaria,female,Self-employed,0.04104,154,2196,0.03274,0.04934
2019,Bavaria,female,Blue-collar worker,0.08446,176,2196,0.07283,0.09610
2019,Bavaria,female,Civil servant,0.02518,71,2196,0.01863,0.03174
2019,Bavaria,female,White-collar worker,0.42392,916,2196,0.40325,0.44459
2019,Bavaria,female,Apprentice/ Trainee/ Intern,0.04344,126,2196,0.03492,0.05197
2019,Bavaria,female,Not employed: Pensioner,0.28530,423,2196,0.26641,0.30420
2019,Bavaria,female,Not employed: registered unemployed,0.01633,107,2196,0.01103,0.02163
2019,Bavaria,female,Not employed: no further information,0.07575,223,2196,0.06468,0.08681
2019,Berlin,male,Self-employed,0.08235,80,546,0.05927,0.10543
2019,Berlin,male,Blue-collar worker,0.08041,57,546,0.05758,0.10324
2019,Berlin,male,White-collar worker,0.41000,219,546,0.36870,0.45129
2019,Berlin,male,Apprentice/ Trainee/ Intern,0.06837,33,546,0.04718,0.08956
2019,Berlin,male,Not employed: Pensioner,0.20918,108,546,0.17503,0.24333
2019,Berlin,male,Not employed: registered unemployed,0.08596,49,546,0.06242,0.10949
2019,Berlin,female,Self-employed,0.05303,49,489,0.03315,0.07292
2019,Berlin,female,White-collar worker,0.44622,239,489,0.40212,0.49033
2019,Berlin,female,Not employed: Pensioner,0.24661,94,489,0.20837,0.28486
2019,Berlin,female,Not employed: registered unemployed,0.05250,44,489,0.03271,0.07229
2019,Berlin,female,Not employed: no further information,0.09839,63,489,0.07196,0.12482
2019,Brandenburg,male,Self-employed,0.04063,58,551,0.02413,0.05713
2019,Brandenburg,male,Blue-collar worker,0.17499,99,551,0.14323,0.20674
2019,Brandenburg,male,White-collar worker,0.31674,167,551,0.27786,0.35562
2019,Brandenburg,male,Not employed: Pensioner,0.26005,143,551,0.22339,0.29671
2019,Brandenburg,male,Not employed: registered unemployed,0.06344,46,551,0.04307,0.08381
2019,Brandenburg,male,Not employed: no further information,0.04698,38,551,0.02930,0.06466
2019,Brandenburg,female,Self-employed,0.04976,37,616,0.03257,0.06694
2019,Brandenburg,female,Blue-collar worker,0.07108,42,616,0.05077,0.09139
2019,Brandenburg,female,White-collar worker,0.32030,216,616,0.28342,0.35717
2019,Brandenburg,female,Apprentice/ Trainee/ Intern,0.04751,33,616,0.03070,0.06432
2019,Brandenburg,female,Not employed: Pensioner,0.34619,169,616,0.30859,0.38379
2019,Brandenburg,female,Not employed: registered unemployed,0.06350,55,616,0.04423,0.08278
2019,Brandenburg,female,Not employed: no further information,0.06008,64,616,0.04130,0.07886
2019,Mecklenburg-Western Pomerania,male,Self-employed,0.05797,53,262,0.02962,0.08632
