year,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,"Rhineland-Palatinate, Saarland",White-collar worker,0.26416,511,1638,0.24280,0.28552
2015,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.05441,112,1638,0.04342,0.06540
2015,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.24272,346,1638,0.22195,0.26349
2015,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.03518,103,1638,0.02626,0.04411
2015,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.07141,169,1638,0.05894,0.08389
2015,Baden-Wuerttemberg,Self-employed,0.04508,162,3243,0.03793,0.05222
2015,Baden-Wuerttemberg,Blue-collar worker,0.12493,471,3243,0.11355,0.13632
2015,Baden-Wuerttemberg,Civil servant,0.03202,120,3243,0.02596,0.03808
2015,Baden-Wuerttemberg,White-collar worker,0.28527,1270,3243,0.26972,0.30081
2015,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.05603,233,3243,0.04811,0.06395
2015,Baden-Wuerttemberg,Not employed: Pensioner,0.23098,574,3243,0.21647,0.24549
2015,Baden-Wuerttemberg,Not employed: registered unemployed,0.02479,118,3243,0.01944,0.03014
2015,Baden-Wuerttemberg,Not employed: no further information,0.05010,295,3243,0.04259,0.05761
2015,Bavaria,Self-employed,0.04912,263,4456,0.04277,0.05547
2015,Bavaria,Blue-collar worker,0.11902,672,4456,0.10951,0.12853
2015,Bavaria,Civil servant,0.02883,164,4456,0.02392,0.03375
2015,Bavaria,White-collar worker,0.31175,1658,4456,0.29815,0.32535
2015,Bavaria,Apprentice/ Trainee/ Intern,0.04375,310,4456,0.03774,0.04975
2015,Bavaria,Not employed: Pensioner,0.21639,832,4456,0.20430,0.22848
2015,Bavaria,Not employed: registered unemployed,0.02265,163,4456,0.01828,0.02702
2015,Bavaria,Not employed: no further information,0.05549,394,4456,0.04876,0.06221
2015,Berlin,Self-employed,0.06640,96,995,0.05092,0.08188
2015,Berlin,Blue-collar worker,0.07068,69,995,0.05475,0.08661
2015,Berlin,Civil servant,0.02819,37,995,0.01790,0.03848
2015,Berlin,White-collar worker,0.30794,367,995,0.27924,0.33664
2015,Berlin,Apprentice/ Trainee/ Intern,0.05150,64,995,0.03776,0.06524
2015,Berlin,Not employed: Pensioner,0.22452,217,995,0.19858,0.25046
2015,Berlin,Not employed: registered unemployed,0.07875,90,995,0.06201,0.09550
2015,Berlin,Not employed: no further information,0.02590,55,995,0.01602,0.03577
2015,Brandenburg,Self-employed,0.04792,48,1024,0.03483,0.06101
2015,Brandenburg,Blue-collar worker,0.12727,124,1024,0.10685,0.14770
2015,Brandenburg,Civil servant,0.03158,39,1024,0.02087,0.04230
2015,Brandenburg,White-collar worker,0.21553,293,1024,0.19033,0.24073
2015,Brandenburg,Apprentice/ Trainee/ Intern,0.02906,59,1024,0.01877,0.03936
2015,Brandenburg,Not employed: Pensioner,0.29611,305,1024,0.26813,0.32409
2015,Brandenburg,Not employed: registered unemployed,0.07650,97,1024,0.06021,0.09278
2015,Brandenburg,Not employed: no further information,0.02745,59,1024,0.01744,0.03746
2015,Mecklenburg-Western Pomerania,Self-employed,0.04282,37,527,0.02552,0.06013
2015,Mecklenburg-Western Pomerania,Blue-collar worker,0.13127,62,527,0.10241,0.16013
2015,Mecklenburg-Western Pomerania,White-collar worker,0.26652,173,527,0.22873,0.30430
2015,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.03823,32,527,0.02184,0.05461
2015,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.26561,167,527,0.22787,0.30335
2015,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.07361,56,527,0.05129,0.09593
2015,Saxony,Self-employed,0.04964,98,1529,0.03875,0.06054
2015,Saxony,Blue-collar worker,0.14672,248,1529,0.12898,0.16446
2015,Saxony,White-collar worker,0.29882,506,1529,0.27586,0.32177
2015,Saxony,Apprentice/ Trainee/ Intern,0.05043,89,1529,0.03946,0.06140
2015,Saxony,Not employed: Pensioner,0.23043,404,1529,0.20932,0.25155
2015,Saxony,Not employed: registered unemployed,0.05100,116,1529,0.03996,0.06203
2015,Saxony,Not employed: no further information,0.02857,68,1529,0.02021,0.03692
2015,Saxony-Anhalt,Self-employed,0.04491,37,887,0.03128,0.05855
2015,Saxony-Anhalt,Blue-collar worker,0.12673,122,887,0.10482,0.14863
2015,Saxony-Anhalt,White-collar worker,0.21042,283,887,0.18358,0.23726
2015,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.05887,54,887,0.04337,0.07437
2015,Saxony-Anhalt,Not employed: Pensioner,0.29899,250,887,0.26885,0.32914
2015,Saxony-Anhalt,Not employed: registered unemployed,0.09252,95,887,0.07344,0.11160
2015,Saxony-Anhalt,Not employed: no further information,0.02119,46,887,0.01171,0.03068
2015,Thuringa,Self-employed,0.05812,58,962,0.04332,0.07291
2015,Thuringa,Blue-collar worker,0.12972,179,962,0.10847,0.15096
2015,Thuringa,White-collar worker,0.26378,297,962,0.23592,0.29164
2015,Thuringa,Apprentice/ Trainee/ Intern,0.02694,45,962,0.01670,0.03717
2015,Thuringa,Not employed: Pensioner,0.25880,268,962,0.23111,0.28649
2015,Thuringa,Not employed: registered unemployed,0.06458,66,962,0.04904,0.08011
2015,Thuringa,Not employed: no further information,0.03151,49,962,0.02046,0.04255
2016,Schleswig-Holstein,Self-employed,0.03497,37,1016,0.02367,0.04627
2016,Schleswig-Holstein,Blue-collar worker,0.08251,100,1016,0.06558,0.09944
2016,Schleswig-Holstein,Civil servant,0.04353,44,1016,0.03097,0.05608
2016,Schleswig-Holstein,White-collar worker,0.27372,279,1016,0.24629,0.30115
2016,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.04553,95,1016,0.03270,0.05835
2016,Schleswig-Holstein,Not employed: Pensioner,0.26043,177,1016,0.23343,0.28743
2016,Schleswig-Holstein,Not employed: registered unemployed,0.04514,62,1016,0.03237,0.05791
2016,Schleswig-Holstein,Not employed: no further information,0.05242,222,1016,0.03871,0.06613
2016,Hamburg,Self-employed,0.07080,39,415,0.04610,0.09551
2016,Hamburg,White-collar worker,0.30983,184,415,0.26529,0.35438
2016,Hamburg,Apprentice/ Trainee/ Intern,0.05524,33,415,0.03324,0.07725
2016,Hamburg,Not employed: Pensioner,0.26885,91,415,0.22614,0.31156
2016,Hamburg,Not employed: no further information,0.05008,68,415,0.02907,0.07109
2016,Lower Saxony,Self-employed,0.04119,110,2772,0.03379,0.04859
2016,Lower Saxony,Blue-collar worker,0.11808,318,2772,0.10607,0.13010
2016,Lower Saxony,Civil servant,0.03752,108,2772,0.03044,0.04459
2016,Lower Saxony,White-collar worker,0.27512,851,2772,0.25849,0.29174
2016,Lower Saxony,Apprentice/ Trainee/ Intern,0.06823,234,2772,0.05885,0.07762
2016,Lower Saxony,Not employed: Pensioner,0.23767,533,2772,0.22182,0.25352
2016,Lower Saxony,Not employed: registered unemployed,0.03260,141,2772,0.02599,0.03921
2016,Lower Saxony,Not employed: no further information,0.04591,477,2772,0.03811,0.05370
2016,Bremen,White-collar worker,0.21249,60,157,0.14830,0.27669
2016,Bremen,Not employed: Pensioner,0.25536,35,157,0.18693,0.32379
2016,Bremen,Not employed: no further information,0.06148,62,157,0.02378,0.09917
2016,North Rhine-Westphalia,Self-employed,0.04708,287,5843,0.04164,0.05251
2016,North Rhine-Westphalia,Blue-collar worker,0.10617,650,5843,0.09827,0.11407
2016,North Rhine-Westphalia,Civil servant,0.03544,206,5843,0.03070,0.04018
2016,North Rhine-Westphalia,White-collar worker,0.28641,1858,5843,0.27482,0.29801
2016,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.05737,426,5843,0.05141,0.06333
2016,North Rhine-Westphalia,Not employed: Pensioner,0.21208,968,5843,0.20160,0.22257
2016,North Rhine-Westphalia,Not employed: registered unemployed,0.04117,332,5843,0.03607,0.04626
2016,North Rhine-Westphalia,Not employed: no further information,0.06180,1116,5843,0.05562,0.06797
2016,Hesse,Self-employed,0.05237,98,1882,0.04230,0.06244
2016,Hesse,Blue-collar worker,0.08878,185,1882,0.07592,0.10163
2016,Hesse,Civil servant,0.02854,69,1882,0.02101,0.03606
2016,Hesse,White-collar worker,0.30148,652,1882,0.28074,0.32222
2016,Hesse,Apprentice/ Trainee/ Intern,0.06308,137,1882,0.05210,0.07407
2016,Hesse,Not employed: Pensioner,0.19205,292,1882,0.17424,0.20985
2016,Hesse,Not employed: registered unemployed,0.04391,88,1882,0.03465,0.05317
2016,Hesse,Not employed: no further information,0.06650,361,1882,0.05524,0.07776
2016,"Rhineland-Palatinate, Saarland",Self-employed,0.03861,67,1760,0.02960,0.04761
2016,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.11763,262,1760,0.10258,0.13269
2016,"Rhineland-Palatinate, Saarland",Civil servant,0.03657,56,1760,0.02780,0.04534
2016,"Rhineland-Palatinate, Saarland",White-collar worker,0.26619,487,1760,0.24553,0.28684
2016,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.04801,106,1760,0.03802,0.05801
2016,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.22744,329,1760,0.20785,0.24703
2016,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.04188,89,1760,0.03252,0.05125
2016,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.06724,364,1760,0.05554,0.07894
2016,Baden-Wuerttemberg,Self-employed,0.03991,143,3241,0.03317,0.04665
2016,Baden-Wuerttemberg,Blue-collar worker,0.12821,443,3241,0.11669,0.13972
2016,Baden-Wuerttemberg,Civil servant,0.03440,116,3241,0.02812,0.04067
2016,Baden-Wuerttemberg,White-collar worker,0.28293,1143,3241,0.26742,0.29844
2016,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.04990,222,3241,0.04240,0.05739
2016,Baden-Wuerttemberg,Not employed: Pensioner,0.22351,537,3241,0.20916,0.23785
2016,Baden-Wuerttemberg,Not employed: registered unemployed,0.02467,92,3241,0.01933,0.03001
2016,Baden-Wuerttemberg,Not employed: no further information,0.05080,545,3241,0.04324,0.05837
2016,Bavaria,Self-employed,0.04866,243,4287,0.04222,0.05510
2016,Bavaria,Blue-collar worker,0.13185,610,4287,0.12172,0.14197
2016,Bavaria,Civil servant,0.02931,152,4287,0.02426,0.03435
2016,Bavaria,White-collar worker,0.30366,1466,4287,0.28989,0.31743
2016,Bavaria,Apprentice/ Trainee/ Intern,0.04691,268,4287,0.04058,0.05324
2016,Bavaria,Not employed: Pensioner,0.20666,797,4287,0.19454,0.21878
2016,Bavaria,Not employed: registered unemployed,0.02732,142,4287,0.02244,0.03220
2016,Bavaria,Not employed: no further information,0.05001,609,4287,0.04348,0.05653
2016,Berlin,Self-employed,0.06193,85,1015,0.04709,0.07676
2016,Berlin,Blue-collar worker,0.05821,56,1015,0.04380,0.07262
2016,Berlin,Civil servant,0.02843,32,1015,0.01820,0.03865
2016,Berlin,White-collar worker,0.31707,357,1015,0.28843,0.34571
2016,Berlin,Apprentice/ Trainee/ Intern,0.04918,60,1015,0.03587,0.06249
2016,Berlin,Not employed: Pensioner,0.22188,213,1015,0.19630,0.24746
2016,Berlin,Not employed: registered unemployed,0.07352,71,1015,0.05746,0.08958
2016,Berlin,Not employed: no further information,0.04382,141,1015,0.03122,0.05642
2016,Brandenburg,Self-employed,0.05688,49,1069,0.04299,0.07078
2016,Brandenburg,Blue-collar worker,0.11393,135,1069,0.09487,0.13298
2016,Brandenburg,Civil servant,0.04035,35,1069,0.02855,0.05215
2016,Brandenburg,White-collar worker,0.22030,273,1069,0.19544,0.24515
2016,Brandenburg,Apprentice/ Trainee/ Intern,0.03457,51,1069,0.02361,0.04552
2016,Brandenburg,Not employed: Pensioner,0.29057,293,1069,0.26334,0.31780
2016,Brandenburg,Not employed: registered unemployed,0.07426,86,1069,0.05854,0.08999
2016,Brandenburg,Not employed: no further information,0.02618,147,1069,0.01661,0.03576
2016,Mecklenburg-Western Pomerania,Self-employed,0.03577,34,567,0.02047,0.05106
2016,Mecklenburg-Western Pomerania,Blue-collar worker,0.14308,68,567,0.11423,0.17192
2016,Mecklenburg-Western Pomerania,White-collar worker,0.28278,179,567,0.24568,0.31988
2016,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.23449,154,567,0.19958,0.26939
2016,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.07407,45,567,0.05249,0.09564
2016,Mecklenburg-Western Pomerania,Not employed: no further information,0.02654,87,567,0.01330,0.03979
2016,Saxony,Self-employed,0.04973,95,1587,0.03903,0.06042
2016,Saxony,Blue-collar worker,0.15409,213,1587,0.13633,0.17186
2016,Saxony,White-collar worker,0.28716,510,1587,0.26489,0.30943
2016,Saxony,Apprentice/ Trainee/ Intern,0.05317,99,1587,0.04213,0.06421
2016,Saxony,Not employed: Pensioner,0.22425,389,1587,0.20372,0.24478
2016,Saxony,Not employed: registered unemployed,0.05403,96,1587,0.04290,0.06516
2016,Saxony,Not employed: no further information,0.02567,185,1587,0.01789,0.03345
2016,Saxony-Anhalt,Self-employed,0.04164,35,912,0.02867,0.05462
2016,Saxony-Anhalt,Blue-collar worker,0.12252,126,912,0.10122,0.14381
2016,Saxony-Anhalt,White-collar worker,0.20960,260,912,0.18317,0.23603
2016,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.07001,59,912,0.05344,0.08658
2016,Saxony-Anhalt,Not employed: Pensioner,0.27898,229,912,0.24986,0.30811
2016,Saxony-Anhalt,Not employed: registered unemployed,0.08894,88,912,0.07046,0.10743
2016,Saxony-Anhalt,Not employed: no further information,0.03044,115,912,0.01928,0.04159
2016,Thuringa,Self-employed,0.06709,61,964,0.05129,0.08289
2016,Thuringa,Blue-collar worker,0.12893,163,964,0.10776,0.15010
2016,Thuringa,White-collar worker,0.26132,272,964,0.23357,0.28907
2016,Thuringa,Apprentice/ Trainee/ Intern,0.04092,45,964,0.02841,0.05343
2016,Thuringa,Not employed: Pensioner,0.23806,255,964,0.21116,0.26496
2016,Thuringa,Not employed: registered unemployed,0.05907,54,964,0.04418,0.07396
2016,Thuringa,Not employed: no further information,0.03134,114,964,0.02033,0.04234
2017,Schleswig-Holstein,Self-employed,0.04179,49,1210,0.03051,0.05307
2017,Schleswig-Holstein,Blue-collar worker,0.09379,133,1210,0.07736,0.11022
2017,Schleswig-Holstein,Civil servant,0.04799,60,1210,0.03594,0.06003
2017,Schleswig-Holstein,White-collar worker,0.26918,354,1210,0.24418,0.29418
2017,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.04683,89,1210,0.03492,0.05874
2017,Schleswig-Holstein,Not employed: Pensioner,0.25049,195,1210,0.22607,0.27492
2017,Schleswig-Holstein,Not employed: registered unemployed,0.04108,142,1210,0.02989,0.05227
2017,Schleswig-Holstein,Not employed: no further information,0.04441,188,1210,0.03280,0.05603
2017,Hamburg,Self-employed,0.06556,42,497,0.04378,0.08734
2017,Hamburg,White-collar worker,0.30921,199,497,0.26854,0.34988
2017,Hamburg,Apprentice/ Trainee/ Intern,0.02636,37,497,0.01226,0.04046
2017,Hamburg,Not employed: Pensioner,0.24972,90,497,0.21163,0.28782
2017,Hamburg,Not employed: registered unemployed,0.04413,40,497,0.02606,0.06221
2017,Hamburg,Not employed: no further information,0.04649,89,497,0.02796,0.06502
2017,Lower Saxony,Self-employed,0.04432,136,3285,0.03728,0.05136
2017,Lower Saxony,Blue-collar worker,0.10456,362,3285,0.09410,0.11503
2017,Lower Saxony,Civil servant,0.03846,132,3285,0.03188,0.04503
2017,Lower Saxony,White-collar worker,0.28061,1032,3285,0.26525,0.29598
2017,Lower Saxony,Apprentice/ Trainee/ Intern,0.06247,268,3285,0.05420,0.07075
2017,Lower Saxony,Not employed: Pensioner,0.23178,553,3285,0.21735,0.24622
2017,Lower Saxony,Not employed: registered unemployed,0.03472,249,3285,0.02846,0.04098
2017,Lower Saxony,Not employed: no further information,0.05010,553,3285,0.04264,0.05756
2017,Bremen,White-collar worker,0.26839,86,219,0.20956,0.32721
2017,Bremen,Not employed: Pensioner,0.24624,41,219,0.18905,0.30343
2017,Bremen,Not employed: registered unemployed,0.07733,32,219,0.04187,0.11279
2017,Bremen,Not employed: no further information,0.05508,60,219,0.02480,0.08537
2017,North Rhine-Westphalia,Self-employed,0.04525,312,6600,0.04023,0.05026
2017,North Rhine-Westphalia,Blue-collar worker,0.10253,688,6600,0.09522,0.10985
2017,North Rhine-Westphalia,Civil servant,0.03446,243,6600,0.03006,0.03886
2017,North Rhine-Westphalia,White-collar worker,0.28712,2118,6600,0.27620,0.29804
2017,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.05975,504,6600,0.05403,0.06547
2017,North Rhine-Westphalia,Not employed: Pensioner,0.21349,1030,6600,0.20361,0.22338
2017,North Rhine-Westphalia,Not employed: registered unemployed,0.04342,559,6600,0.03850,0.04833
2017,North Rhine-Westphalia,Not employed: no further information,0.06406,1146,6600,0.05815,0.06997
2017,Hesse,Self-employed,0.04109,97,2188,0.03277,0.04941
2017,Hesse,Blue-collar worker,0.06351,168,2188,0.05329,0.07373
2017,Hesse,Civil servant,0.02941,79,2188,0.02233,0.03649
2017,Hesse,White-collar worker,0.32799,803,2188,0.30831,0.34766
2017,Hesse,Apprentice/ Trainee/ Intern,0.06610,159,2188,0.05568,0.07651
2017,Hesse,Not employed: Pensioner,0.18252,302,2188,0.16633,0.19871
2017,Hesse,Not employed: registered unemployed,0.05707,212,2188,0.04735,0.06679
2017,Hesse,Not employed: no further information,0.06452,368,2188,0.05423,0.07482
2017,"Rhineland-Palatinate, Saarland",Self-employed,0.03071,69,1811,0.02276,0.03866
2017,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.12755,269,1811,0.11218,0.14292
2017,"Rhineland-Palatinate, Saarland",Civil servant,0.03665,58,1811,0.02799,0.04530
2017,"Rhineland-Palatinate, Saarland",White-collar worker,0.27732,554,1811,0.25670,0.29795
2017,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.04091,115,1811,0.03178,0.05003
2017,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.23733,343,1811,0.21773,0.25693
2017,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.03066,88,1811,0.02272,0.03861
2017,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.05661,315,1811,0.04596,0.06726
2017,Baden-Wuerttemberg,Self-employed,0.04619,169,3527,0.03926,0.05312
2017,Baden-Wuerttemberg,Blue-collar worker,0.11290,427,3527,0.10246,0.12335
2017,Baden-Wuerttemberg,Civil servant,0.03333,133,3527,0.02740,0.03925
2017,Baden-Wuerttemberg,White-collar worker,0.29865,1294,3527,0.28355,0.31376
2017,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.04892,259,3527,0.04180,0.05603
2017,Baden-Wuerttemberg,Not employed: Pensioner,0.22094,568,3527,0.20725,0.23464
2017,Baden-Wuerttemberg,Not employed: registered unemployed,0.02269,221,3527,0.01777,0.02760
2017,Baden-Wuerttemberg,Not employed: no further information,0.05225,456,3527,0.04491,0.05960
2017,Bavaria,Self-employed,0.05243,258,4682,0.04604,0.05882
2017,Bavaria,Blue-collar worker,0.11353,615,4682,0.10444,0.12262
2017,Bavaria,Civil servant,0.02593,167,4682,0.02138,0.03049
2017,Bavaria,White-collar worker,0.32703,1724,4682,0.31359,0.34047
2017,Bavaria,Apprentice/ Trainee/ Intern,0.04868,332,4682,0.04251,0.05484
2017,Bavaria,Not employed: Pensioner,0.20490,830,4682,0.19334,0.21647
2017,Bavaria,Not employed: registered unemployed,0.02045,175,4682,0.01639,0.02450
2017,Bavaria,Not employed: no further information,0.05217,581,4682,0.04580,0.05854
2017,Berlin,Self-employed,0.05684,85,1099,0.04315,0.07054
2017,Berlin,Blue-collar worker,0.05059,56,1099,0.03763,0.06356
2017,Berlin,Civil servant,0.03259,40,1099,0.02209,0.04310
2017,Berlin,White-collar worker,0.35400,429,1099,0.32571,0.38228
2017,Berlin,Apprentice/ Trainee/ Intern,0.05064,69,1099,0.03767,0.06361
2017,Berlin,Not employed: Pensioner,0.20332,221,1099,0.17951,0.22712
2017,Berlin,Not employed: registered unemployed,0.06998,96,1099,0.05489,0.08507
2017,Berlin,Not employed: no further information,0.04750,103,1099,0.03492,0.06008
2017,Brandenburg,Self-employed,0.04690,52,1177,0.03482,0.05898
2017,Brandenburg,Blue-collar worker,0.12205,141,1177,0.10334,0.14075
2017,Brandenburg,Civil servant,0.02924,34,1177,0.01961,0.03886
2017,Brandenburg,White-collar worker,0.23358,324,1177,0.20940,0.25776
2017,Brandenburg,Apprentice/ Trainee/ Intern,0.03077,57,1177,0.02090,0.04064
2017,Brandenburg,Not employed: Pensioner,0.27751,303,1177,0.25192,0.30311
2017,Brandenburg,Not employed: registered unemployed,0.05710,120,1177,0.04384,0.07036
2017,Brandenburg,Not employed: no further information,0.03193,146,1177,0.02188,0.04198
2017,Mecklenburg-Western Pomerania,Self-employed,0.02443,32,583,0.01188,0.03697
2017,Mecklenburg-Western Pomerania,Blue-collar worker,0.11013,67,583,0.08470,0.13557
2017,Mecklenburg-Western Pomerania,White-collar worker,0.30956,202,583,0.27200,0.34712
2017,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.23878,171,583,0.20415,0.27342
2017,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.06761,61,583,0.04721,0.08801
2017,Mecklenburg-Western Pomerania,Not employed: no further information,0.02963,50,583,0.01585,0.04340
2017,Saxony,Self-employed,0.04611,95,1800,0.03642,0.05580
2017,Saxony,Blue-collar worker,0.14474,246,1800,0.12848,0.16099
2017,Saxony,White-collar worker,0.30580,613,1800,0.28451,0.32709
2017,Saxony,Apprentice/ Trainee/ Intern,0.04851,114,1800,0.03858,0.05844
2017,Saxony,Not employed: Pensioner,0.22664,419,1800,0.20730,0.24599
2017,Saxony,Not employed: registered unemployed,0.05053,146,1800,0.04041,0.06066
2017,Saxony,Not employed: no further information,0.02501,167,1800,0.01780,0.03223
2017,Saxony-Anhalt,Self-employed,0.04539,43,1014,0.03257,0.05821
2017,Saxony-Anhalt,Blue-collar worker,0.10835,119,1014,0.08921,0.12749
2017,Saxony-Anhalt,White-collar worker,0.25574,331,1014,0.22887,0.28261
2017,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.05947,60,1014,0.04491,0.07404
2017,Saxony-Anhalt,Not employed: Pensioner,0.27845,238,1014,0.25085,0.30606
2017,Saxony-Anhalt,Not employed: registered unemployed,0.06082,92,1014,0.04610,0.07554
2017,Saxony-Anhalt,Not employed: no further information,0.02419,131,1014,0.01473,0.03365
2017,Thuringa,Self-employed,0.06647,64,1058,0.05146,0.08149
2017,Thuringa,Blue-collar worker,0.11385,176,1058,0.09470,0.13299
2017,Thuringa,White-collar worker,0.29128,323,1058,0.26389,0.31867
2017,Thuringa,Apprentice/ Trainee/ Intern,0.04561,54,1058,0.03303,0.05818
2017,Thuringa,Not employed: Pensioner,0.23132,260,1058,0.20590,0.25674
2017,Thuringa,Not employed: registered unemployed,0.06270,86,1058,0.04809,0.07732
2017,Thuringa,Not employed: no further information,0.02315,95,1058,0.01409,0.03222
2018,Schleswig-Holstein,Self-employed,0.02743,39,1105,0.01780,0.03707
2018,Schleswig-Holstein,Blue-collar worker,0.10473,129,1105,0.08667,0.12279
2018,Schleswig-Holstein,Civil servant,0.05123,59,1105,0.03823,0.06424
2018,Schleswig-Holstein,White-collar worker,0.28454,368,1105,0.25792,0.31115
2018,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.03223,63,1105,0.02181,0.04264
2018,Schleswig-Holstein,Not employed: Pensioner,0.25338,194,1105,0.22772,0.27904
2018,Schleswig-Holstein,Not employed: registered unemployed,0.03984,113,1105,0.02831,0.05138
2018,Schleswig-Holstein,Not employed: no further information,0.03912,140,1105,0.02769,0.05056
2018,Hamburg,Self-employed,0.07184,47,523,0.04969,0.09400
2018,Hamburg,Blue-collar worker,0.04742,38,523,0.02919,0.06566
2018,Hamburg,White-collar worker,0.29377,204,523,0.25469,0.33284
2018,Hamburg,Apprentice/ Trainee/ Intern,0.04332,45,523,0.02585,0.06078
2018,Hamburg,Not employed: Pensioner,0.23097,93,523,0.19482,0.26713
2018,Hamburg,Not employed: registered unemployed,0.04557,43,523,0.02768,0.06346
2018,Hamburg,Not employed: no further information,0.05532,53,523,0.03571,0.07493
2018,Lower Saxony,Self-employed,0.04242,121,3100,0.03532,0.04951
2018,Lower Saxony,Blue-collar worker,0.10042,360,3100,0.08984,0.11101
2018,Lower Saxony,Civil servant,0.03669,126,3100,0.03007,0.04331
2018,Lower Saxony,White-collar worker,0.31175,1005,3100,0.29544,0.32805
2018,Lower Saxony,Apprentice/ Trainee/ Intern,0.05451,248,3100,0.04652,0.06250
2018,Lower Saxony,Not employed: Pensioner,0.22899,513,3100,0.21420,0.24379
2018,Lower Saxony,Not employed: registered unemployed,0.04113,365,3100,0.03414,0.04812
2018,Lower Saxony,Not employed: no further information,0.03678,362,3100,0.03015,0.04340
2018,Bremen,Blue-collar worker,0.06572,32,264,0.03577,0.09567
2018,Bremen,White-collar worker,0.29485,86,264,0.23974,0.34996
2018,Bremen,Not employed: Pensioner,0.20638,44,264,0.15747,0.25529
2018,Bremen,Not employed: registered unemployed,0.06883,43,264,0.03823,0.09942
2018,Bremen,Not employed: no further information,0.04086,59,264,0.01693,0.06479
2018,North Rhine-Westphalia,Self-employed,0.04585,290,6279,0.04068,0.05103
2018,North Rhine-Westphalia,Blue-collar worker,0.09131,655,6279,0.08419,0.09844
2018,North Rhine-Westphalia,Civil servant,0.03064,222,6279,0.02638,0.03491
2018,North Rhine-Westphalia,White-collar worker,0.30943,2128,6279,0.29799,0.32086
2018,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.06054,509,6279,0.05464,0.06644
2018,North Rhine-Westphalia,Not employed: Pensioner,0.21586,1047,6279,0.20568,0.22604
2018,North Rhine-Westphalia,Not employed: registered unemployed,0.04370,672,6279,0.03865,0.04876
2018,North Rhine-Westphalia,Not employed: no further information,0.05567,756,6279,0.04999,0.06134
2018,Hesse,Self-employed,0.04857,101,2109,0.03940,0.05775
2018,Hesse,Blue-collar worker,0.07253,190,2109,0.06146,0.08361
2018,Hesse,Civil servant,0.03015,78,2109,0.02285,0.03745
2018,Hesse,White-collar worker,0.33458,752,2109,0.31443,0.35472
2018,Hesse,Apprentice/ Trainee/ Intern,0.06489,177,2109,0.05437,0.07541
2018,Hesse,Not employed: Pensioner,0.18766,301,2109,0.17099,0.20433
2018,Hesse,Not employed: registered unemployed,0.04336,176,2109,0.03466,0.05205
2018,Hesse,Not employed: no further information,0.05884,334,2109,0.04879,0.06888
2018,"Rhineland-Palatinate, Saarland",Self-employed,0.03061,63,1737,0.02250,0.03871
2018,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.10827,270,1737,0.09365,0.12289
2018,"Rhineland-Palatinate, Saarland",Civil servant,0.03775,63,1737,0.02879,0.04672
2018,"Rhineland-Palatinate, Saarland",White-collar worker,0.30323,558,1737,0.28161,0.32485
2018,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.04103,112,1737,0.03170,0.05036
2018,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.24059,338,1737,0.22048,0.26069
2018,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.01786,87,1737,0.01163,0.02409
2018,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.05597,246,1737,0.04516,0.06678
2018,Baden-Wuerttemberg,Self-employed,0.04232,137,3204,0.03535,0.04930
2018,Baden-Wuerttemberg,Blue-collar worker,0.11090,393,3204,0.10003,0.12178
