year,bula_h,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Saxony-Anhalt,4th Quintile,White-collar worker,0.39824,53,53,0.26519,0.53130
2017,Saxony-Anhalt,5th Quintile,White-collar worker,0.54545,55,55,0.41264,0.67826
2017,Thuringa,1st Quintile,Blue-collar worker,0.13923,40,178,0.08823,0.19023
2017,Thuringa,1st Quintile,White-collar worker,0.23816,42,178,0.17541,0.30092
2017,Thuringa,1st Quintile,Not employed: Pensioner,0.24637,42,178,0.18289,0.30985
2017,Thuringa,1st Quintile,Not employed: registered unemployed,0.22663,54,178,0.16495,0.28831
2017,Thuringa,2nd Quintile,Blue-collar worker,0.18035,60,216,0.12896,0.23174
2017,Thuringa,2nd Quintile,White-collar worker,0.21846,66,216,0.16322,0.27369
2017,Thuringa,2nd Quintile,Not employed: Pensioner,0.38663,90,216,0.32154,0.45173
2017,Thuringa,3rd Quintile,White-collar worker,0.44918,60,117,0.35866,0.53970
2017,Thuringa,3rd Quintile,Not employed: Pensioner,0.34891,57,117,0.26217,0.43565
2017,Thuringa,4th Quintile,White-collar worker,0.47079,60,60,0.34342,0.59815
2017,Thuringa,5th Quintile,White-collar worker,0.44257,45,45,0.29580,0.58933
2018,Schleswig-Holstein,1st Quintile,Blue-collar worker,0.16161,45,260,0.11678,0.20644
2018,Schleswig-Holstein,1st Quintile,White-collar worker,0.16483,40,260,0.11964,0.21001
2018,Schleswig-Holstein,1st Quintile,Not employed: Pensioner,0.21891,32,260,0.16855,0.26927
2018,Schleswig-Holstein,1st Quintile,Not employed: registered unemployed,0.22984,78,260,0.17860,0.28108
2018,Schleswig-Holstein,1st Quintile,Not employed: no further information,0.08115,65,260,0.04790,0.11441
2018,Schleswig-Holstein,2nd Quintile,Blue-collar worker,0.15862,31,168,0.10322,0.21403
2018,Schleswig-Holstein,2nd Quintile,White-collar worker,0.24922,89,168,0.18361,0.31482
2018,Schleswig-Holstein,2nd Quintile,Not employed: Pensioner,0.41770,48,168,0.34290,0.49250
2018,Schleswig-Holstein,3rd Quintile,White-collar worker,0.32888,79,127,0.24685,0.41091
2018,Schleswig-Holstein,3rd Quintile,Not employed: Pensioner,0.37206,48,127,0.28766,0.45646
2018,Schleswig-Holstein,4th Quintile,White-collar worker,0.39599,68,101,0.30014,0.49185
2018,Schleswig-Holstein,4th Quintile,Not employed: Pensioner,0.31499,33,101,0.22395,0.40604
2018,Schleswig-Holstein,5th Quintile,White-collar worker,0.52177,77,77,0.40946,0.63408
2018,Hamburg,2nd Quintile,White-collar worker,0.22218,32,32,0.07584,0.36852
2018,Hamburg,3rd Quintile,White-collar worker,0.33709,36,36,0.18048,0.49370
2018,Hamburg,4th Quintile,White-collar worker,0.45270,42,42,0.30034,0.60507
2018,Hamburg,5th Quintile,White-collar worker,0.53911,56,56,0.40737,0.67085
2018,Lower Saxony,1st Quintile,Blue-collar worker,0.12716,114,841,0.10463,0.14969
2018,Lower Saxony,1st Quintile,White-collar worker,0.20028,142,841,0.17321,0.22734
2018,Lower Saxony,1st Quintile,Apprentice/ Trainee/ Intern,0.14017,91,841,0.11669,0.16365
2018,Lower Saxony,1st Quintile,Not employed: Pensioner,0.24353,87,841,0.21450,0.27256
2018,Lower Saxony,1st Quintile,Not employed: registered unemployed,0.18060,264,841,0.15459,0.20662
2018,Lower Saxony,1st Quintile,Not employed: no further information,0.08844,143,841,0.06924,0.10764
2018,Lower Saxony,2nd Quintile,Blue-collar worker,0.18960,79,476,0.15434,0.22485
2018,Lower Saxony,2nd Quintile,White-collar worker,0.31712,200,476,0.27527,0.35897
2018,Lower Saxony,2nd Quintile,Apprentice/ Trainee/ Intern,0.06422,46,476,0.04218,0.08627
2018,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.33006,97,476,0.28777,0.37234
2018,Lower Saxony,2nd Quintile,Not employed: no further information,0.05314,54,476,0.03297,0.07331
2018,Lower Saxony,3rd Quintile,Blue-collar worker,0.14482,70,372,0.10901,0.18063
2018,Lower Saxony,3rd Quintile,White-collar worker,0.33160,189,372,0.28369,0.37950
2018,Lower Saxony,3rd Quintile,Not employed: Pensioner,0.35388,113,372,0.30522,0.40254
2018,Lower Saxony,4th Quintile,Blue-collar worker,0.10781,47,397,0.07727,0.13836
2018,Lower Saxony,4th Quintile,Civil servant,0.06576,42,397,0.04135,0.09017
2018,Lower Saxony,4th Quintile,White-collar worker,0.46291,215,397,0.41380,0.51202
2018,Lower Saxony,4th Quintile,Not employed: Pensioner,0.24472,93,397,0.20237,0.28706
2018,Lower Saxony,5th Quintile,Self-employed,0.13120,55,474,0.10077,0.16163
2018,Lower Saxony,5th Quintile,Civil servant,0.10697,58,474,0.07912,0.13483
2018,Lower Saxony,5th Quintile,White-collar worker,0.48513,243,474,0.44009,0.53017
2018,Lower Saxony,5th Quintile,Not employed: Pensioner,0.20082,118,474,0.16472,0.23692
2018,Bremen,1st Quintile,Not employed: no further information,0.08679,36,36,-0.00648,0.18007
2018,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.09990,198,1566,0.08505,0.11476
2018,North Rhine-Westphalia,1st Quintile,White-collar worker,0.23345,309,1566,0.21249,0.25441
2018,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.11444,188,1566,0.09867,0.13021
2018,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.24463,182,1566,0.22333,0.26593
2018,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.16261,371,1566,0.14433,0.18090
2018,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.10621,318,1566,0.09095,0.12148
2018,North Rhine-Westphalia,2nd Quintile,Self-employed,0.03947,34,1097,0.02794,0.05100
2018,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.15634,191,1097,0.13484,0.17784
2018,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.30430,369,1097,0.27706,0.33154
2018,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.07117,95,1097,0.05595,0.08639
2018,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.30617,206,1097,0.27888,0.33346
2018,North Rhine-Westphalia,2nd Quintile,Not employed: registered unemployed,0.03383,77,1097,0.02312,0.04453
2018,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.07251,125,1097,0.05716,0.08787
2018,North Rhine-Westphalia,3rd Quintile,Self-employed,0.02781,33,1000,0.01761,0.03801
2018,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.11998,98,1000,0.09983,0.14013
2018,North Rhine-Westphalia,3rd Quintile,White-collar worker,0.37736,448,1000,0.34730,0.40742
2018,North Rhine-Westphalia,3rd Quintile,Apprentice/ Trainee/ Intern,0.07953,89,1000,0.06275,0.09630
2018,North Rhine-Westphalia,3rd Quintile,Not employed: Pensioner,0.28514,204,1000,0.25714,0.31314
2018,North Rhine-Westphalia,3rd Quintile,Not employed: registered unemployed,0.02562,55,1000,0.01583,0.03542
2018,North Rhine-Westphalia,3rd Quintile,Not employed: no further information,0.05836,73,1000,0.04383,0.07290
2018,North Rhine-Westphalia,4th Quintile,Self-employed,0.04326,57,960,0.03039,0.05614
2018,North Rhine-Westphalia,4th Quintile,Blue-collar worker,0.09979,86,960,0.08082,0.11876
2018,North Rhine-Westphalia,4th Quintile,Civil servant,0.05710,73,960,0.04242,0.07179
2018,North Rhine-Westphalia,4th Quintile,White-collar worker,0.42282,437,960,0.39156,0.45409
2018,North Rhine-Westphalia,4th Quintile,Apprentice/ Trainee/ Intern,0.04909,52,960,0.03541,0.06276
2018,North Rhine-Westphalia,4th Quintile,Not employed: Pensioner,0.25257,191,960,0.22507,0.28007
2018,North Rhine-Westphalia,4th Quintile,Not employed: no further information,0.04970,64,960,0.03594,0.06345
2018,North Rhine-Westphalia,5th Quintile,Self-employed,0.13236,133,1072,0.11207,0.15266
2018,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.05609,46,1072,0.04231,0.06987
2018,North Rhine-Westphalia,5th Quintile,Civil servant,0.08671,99,1072,0.06986,0.10357
2018,North Rhine-Westphalia,5th Quintile,White-collar worker,0.45476,481,1072,0.42493,0.48458
2018,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.03668,45,1072,0.02542,0.04794
2018,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.18813,216,1072,0.16472,0.21153
2018,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.03320,52,1072,0.02247,0.04394
2018,Hesse,1st Quintile,Blue-collar worker,0.09814,50,553,0.07332,0.12296
2018,Hesse,1st Quintile,White-collar worker,0.15109,84,553,0.12121,0.18096
2018,Hesse,1st Quintile,Apprentice/ Trainee/ Intern,0.09769,67,553,0.07292,0.12246
2018,Hesse,1st Quintile,Not employed: Pensioner,0.25598,44,553,0.21957,0.29239
2018,Hesse,1st Quintile,Not employed: registered unemployed,0.23603,127,553,0.20060,0.27145
2018,Hesse,1st Quintile,Not employed: no further information,0.12893,181,553,0.10097,0.15688
2018,Hesse,2nd Quintile,Blue-collar worker,0.12459,48,268,0.08497,0.16420
2018,Hesse,2nd Quintile,White-collar worker,0.32491,107,268,0.26873,0.38108
2018,Hesse,2nd Quintile,Apprentice/ Trainee/ Intern,0.08190,31,268,0.04901,0.11479
2018,Hesse,2nd Quintile,Not employed: Pensioner,0.28399,47,268,0.22990,0.33808
2018,Hesse,2nd Quintile,Not employed: no further information,0.06817,35,268,0.03794,0.09840
2018,Hesse,3rd Quintile,Blue-collar worker,0.11041,34,248,0.07132,0.14949
2018,Hesse,3rd Quintile,White-collar worker,0.46784,158,248,0.40562,0.53007
2018,Hesse,3rd Quintile,Not employed: Pensioner,0.23891,56,248,0.18573,0.29209
2018,Hesse,4th Quintile,White-collar worker,0.51290,171,232,0.44844,0.57736
2018,Hesse,4th Quintile,Not employed: Pensioner,0.20900,61,232,0.15656,0.26143
2018,Hesse,5th Quintile,Self-employed,0.12359,48,365,0.08978,0.15740
2018,Hesse,5th Quintile,Civil servant,0.09104,45,365,0.06149,0.12060
2018,Hesse,5th Quintile,White-collar worker,0.44088,193,365,0.38987,0.49188
2018,Hesse,5th Quintile,Not employed: Pensioner,0.15936,79,365,0.12176,0.19697
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Blue-collar worker,0.15235,88,463,0.11958,0.18512
2018,"Rhineland-Palatinate, Saarland",1st Quintile,White-collar worker,0.29572,94,463,0.25411,0.33734
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Apprentice/ Trainee/ Intern,0.10073,45,463,0.07329,0.12818
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: Pensioner,0.28089,52,463,0.23991,0.32188
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: registered unemployed,0.05273,45,463,0.03235,0.07311
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: no further information,0.10277,139,463,0.07508,0.13045
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Blue-collar worker,0.17014,77,233,0.12179,0.21850
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,White-collar worker,0.34583,91,233,0.28463,0.40704
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Not employed: Pensioner,0.32525,65,233,0.26497,0.38554
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Blue-collar worker,0.14587,41,208,0.09779,0.19396
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,White-collar worker,0.28510,88,208,0.22360,0.34661
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Not employed: Pensioner,0.34274,79,208,0.27808,0.40740
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Blue-collar worker,0.13797,39,230,0.09331,0.18264
2018,"Rhineland-Palatinate, Saarland",4th Quintile,White-collar worker,0.43208,135,230,0.36792,0.49624
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Not employed: Pensioner,0.24095,56,230,0.18556,0.29634
2018,"Rhineland-Palatinate, Saarland",5th Quintile,White-collar worker,0.44967,112,179,0.37659,0.52275
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Not employed: Pensioner,0.24995,67,179,0.18634,0.31356
2018,Baden-Wuerttemberg,1st Quintile,Blue-collar worker,0.11636,87,613,0.09095,0.14176
2018,Baden-Wuerttemberg,1st Quintile,White-collar worker,0.24486,116,613,0.21079,0.27893
2018,Baden-Wuerttemberg,1st Quintile,Apprentice/ Trainee/ Intern,0.11221,57,613,0.08720,0.13722
2018,Baden-Wuerttemberg,1st Quintile,Not employed: Pensioner,0.29359,55,613,0.25751,0.32967
2018,Baden-Wuerttemberg,1st Quintile,Not employed: registered unemployed,0.12705,147,613,0.10067,0.15344
2018,Baden-Wuerttemberg,1st Quintile,Not employed: no further information,0.10022,151,613,0.07643,0.12402
2018,Baden-Wuerttemberg,2nd Quintile,Blue-collar worker,0.12916,81,480,0.09913,0.15920
2018,Baden-Wuerttemberg,2nd Quintile,White-collar worker,0.29738,184,480,0.25645,0.33832
2018,Baden-Wuerttemberg,2nd Quintile,Apprentice/ Trainee/ Intern,0.05496,43,480,0.03455,0.07537
2018,Baden-Wuerttemberg,2nd Quintile,Not employed: Pensioner,0.36861,108,480,0.32540,0.41181
2018,Baden-Wuerttemberg,2nd Quintile,Not employed: no further information,0.09852,64,480,0.07183,0.12521
2018,Baden-Wuerttemberg,3rd Quintile,Blue-collar worker,0.16257,85,507,0.13042,0.19472
2018,Baden-Wuerttemberg,3rd Quintile,White-collar worker,0.33480,233,507,0.29368,0.37592
2018,Baden-Wuerttemberg,3rd Quintile,Apprentice/ Trainee/ Intern,0.05186,36,507,0.03254,0.07118
2018,Baden-Wuerttemberg,3rd Quintile,Not employed: Pensioner,0.29601,106,507,0.25624,0.33579
2018,Baden-Wuerttemberg,3rd Quintile,Not employed: no further information,0.06797,47,507,0.04603,0.08990
2018,Baden-Wuerttemberg,4th Quintile,Blue-collar worker,0.15222,84,625,0.12403,0.18041
2018,Baden-Wuerttemberg,4th Quintile,Civil servant,0.04614,34,625,0.02968,0.06260
2018,Baden-Wuerttemberg,4th Quintile,White-collar worker,0.40474,301,625,0.36623,0.44325
2018,Baden-Wuerttemberg,4th Quintile,Apprentice/ Trainee/ Intern,0.05005,45,625,0.03294,0.06716
2018,Baden-Wuerttemberg,4th Quintile,Not employed: Pensioner,0.24742,119,625,0.21357,0.28128
2018,Baden-Wuerttemberg,4th Quintile,Not employed: no further information,0.04296,42,625,0.02705,0.05887
2018,Baden-Wuerttemberg,5th Quintile,Self-employed,0.10985,78,719,0.08698,0.13273
2018,Baden-Wuerttemberg,5th Quintile,Blue-collar worker,0.09798,42,719,0.07623,0.11972
2018,Baden-Wuerttemberg,5th Quintile,Civil servant,0.07848,66,719,0.05881,0.09815
2018,Baden-Wuerttemberg,5th Quintile,White-collar worker,0.46540,362,719,0.42891,0.50189
2018,Baden-Wuerttemberg,5th Quintile,Not employed: Pensioner,0.16164,134,719,0.13471,0.18856
2018,Baden-Wuerttemberg,5th Quintile,Not employed: no further information,0.03924,37,719,0.02504,0.05344
2018,Bavaria,1st Quintile,Blue-collar worker,0.13517,135,790,0.11131,0.15903
2018,Bavaria,1st Quintile,White-collar worker,0.18211,129,790,0.15518,0.20904
2018,Bavaria,1st Quintile,Apprentice/ Trainee/ Intern,0.10672,108,790,0.08517,0.12826
2018,Bavaria,1st Quintile,Not employed: Pensioner,0.38346,145,790,0.34953,0.41739
2018,Bavaria,1st Quintile,Not employed: registered unemployed,0.09680,122,790,0.07617,0.11743
2018,Bavaria,1st Quintile,Not employed: no further information,0.06142,151,790,0.04466,0.07817
2018,Bavaria,2nd Quintile,Blue-collar worker,0.16642,135,680,0.13841,0.19444
2018,Bavaria,2nd Quintile,White-collar worker,0.33065,254,680,0.29527,0.36604
2018,Bavaria,2nd Quintile,Apprentice/ Trainee/ Intern,0.04106,66,680,0.02613,0.05598
2018,Bavaria,2nd Quintile,Not employed: Pensioner,0.33560,166,680,0.30008,0.37112
2018,Bavaria,2nd Quintile,Not employed: no further information,0.05513,59,680,0.03796,0.07229
2018,Bavaria,3rd Quintile,Self-employed,0.04091,31,701,0.02624,0.05558
2018,Bavaria,3rd Quintile,Blue-collar worker,0.15476,116,701,0.12796,0.18155
2018,Bavaria,3rd Quintile,White-collar worker,0.39564,310,701,0.35941,0.43186
2018,Bavaria,3rd Quintile,Apprentice/ Trainee/ Intern,0.05689,44,701,0.03973,0.07404
2018,Bavaria,3rd Quintile,Not employed: Pensioner,0.28326,155,701,0.24988,0.31664
2018,Bavaria,3rd Quintile,Not employed: no further information,0.04703,45,701,0.03134,0.06271
2018,Bavaria,4th Quintile,Self-employed,0.05055,41,847,0.03579,0.06531
2018,Bavaria,4th Quintile,Blue-collar worker,0.20476,124,847,0.17757,0.23196
2018,Bavaria,4th Quintile,Civil servant,0.04005,43,847,0.02684,0.05326
2018,Bavaria,4th Quintile,White-collar worker,0.42869,398,847,0.39534,0.46204
2018,Bavaria,4th Quintile,Apprentice/ Trainee/ Intern,0.03316,44,847,0.02109,0.04522
2018,Bavaria,4th Quintile,Not employed: Pensioner,0.19175,150,847,0.16522,0.21828
2018,Bavaria,4th Quintile,Not employed: no further information,0.04554,47,847,0.03149,0.05959
2018,Bavaria,5th Quintile,Self-employed,0.11093,110,981,0.09127,0.13059
2018,Bavaria,5th Quintile,Blue-collar worker,0.05712,45,981,0.04259,0.07165
2018,Bavaria,5th Quintile,Civil servant,0.05081,74,981,0.03706,0.06456
2018,Bavaria,5th Quintile,White-collar worker,0.47736,468,981,0.44609,0.50864
2018,Bavaria,5th Quintile,Apprentice/ Trainee/ Intern,0.03637,41,981,0.02465,0.04809
2018,Bavaria,5th Quintile,Not employed: Pensioner,0.20722,184,981,0.18184,0.23260
2018,Bavaria,5th Quintile,Not employed: no further information,0.04455,59,981,0.03164,0.05747
2018,Berlin,1st Quintile,White-collar worker,0.24402,79,263,0.19201,0.29603
2018,Berlin,1st Quintile,Not employed: Pensioner,0.23588,41,263,0.18448,0.28729
2018,Berlin,1st Quintile,Not employed: registered unemployed,0.22053,85,263,0.17033,0.27073
2018,Berlin,1st Quintile,Not employed: no further information,0.07098,58,263,0.03989,0.10208
2018,Berlin,2nd Quintile,White-collar worker,0.32219,64,122,0.23892,0.40546
2018,Berlin,2nd Quintile,Not employed: Pensioner,0.38203,58,122,0.29545,0.46860
2018,Berlin,3rd Quintile,White-collar worker,0.47084,64,96,0.37047,0.57122
2018,Berlin,3rd Quintile,Not employed: Pensioner,0.20534,32,96,0.12411,0.28657
2018,Berlin,4th Quintile,White-collar worker,0.62198,96,139,0.54108,0.70289
2018,Berlin,4th Quintile,Not employed: Pensioner,0.20938,43,139,0.14150,0.27727
2018,Berlin,5th Quintile,White-collar worker,0.54763,103,103,0.45103,0.64422
2018,Brandenburg,1st Quintile,Blue-collar worker,0.10957,43,280,0.07292,0.14623
2018,Brandenburg,1st Quintile,White-collar worker,0.24073,57,280,0.19057,0.29090
2018,Brandenburg,1st Quintile,Not employed: Pensioner,0.25021,48,280,0.19939,0.30104
2018,Brandenburg,1st Quintile,Not employed: registered unemployed,0.19600,64,280,0.14942,0.24258
2018,Brandenburg,1st Quintile,Not employed: no further information,0.06550,68,280,0.03647,0.09453
2018,Brandenburg,2nd Quintile,Blue-collar worker,0.13751,39,208,0.09059,0.18442
2018,Brandenburg,2nd Quintile,White-collar worker,0.28504,66,208,0.22355,0.34654
2018,Brandenburg,2nd Quintile,Not employed: Pensioner,0.41380,103,208,0.34670,0.48089
2018,Brandenburg,3rd Quintile,Blue-collar worker,0.16798,31,191,0.11482,0.22114
2018,Brandenburg,3rd Quintile,White-collar worker,0.32332,80,191,0.25681,0.38983
2018,Brandenburg,3rd Quintile,Not employed: Pensioner,0.41461,80,191,0.34456,0.48467
2018,Brandenburg,4th Quintile,White-collar worker,0.41281,57,88,0.30935,0.51626
2018,Brandenburg,4th Quintile,Not employed: Pensioner,0.28101,31,88,0.18655,0.37546
2018,Brandenburg,5th Quintile,White-collar worker,0.54856,63,63,0.42468,0.67243
2018,Mecklenburg-Western Pomerania,1st Quintile,White-collar worker,0.28010,45,141,0.20571,0.35448
2018,Mecklenburg-Western Pomerania,1st Quintile,Not employed: Pensioner,0.26907,47,141,0.19560,0.34253
2018,Mecklenburg-Western Pomerania,1st Quintile,Not employed: registered unemployed,0.24129,49,141,0.17042,0.31217
2018,Mecklenburg-Western Pomerania,2nd Quintile,White-collar worker,0.33166,55,115,0.24523,0.41808
2018,Mecklenburg-Western Pomerania,2nd Quintile,Not employed: Pensioner,0.36613,60,115,0.27769,0.45456
2018,Mecklenburg-Western Pomerania,3rd Quintile,White-collar worker,0.37074,38,38,0.21511,0.52638
2018,Mecklenburg-Western Pomerania,4th Quintile,White-collar worker,0.51552,35,35,0.34753,0.68350
2018,Saxony,1st Quintile,Blue-collar worker,0.12485,44,391,0.09205,0.15766
2018,Saxony,1st Quintile,White-collar worker,0.20036,88,391,0.16063,0.24008
2018,Saxony,1st Quintile,Apprentice/ Trainee/ Intern,0.11058,40,391,0.07946,0.14171
2018,Saxony,1st Quintile,Not employed: Pensioner,0.28446,84,391,0.23968,0.32924
2018,Saxony,1st Quintile,Not employed: registered unemployed,0.17305,94,391,0.13551,0.21060
2018,Saxony,1st Quintile,Not employed: no further information,0.05176,41,391,0.02977,0.07375
2018,Saxony,2nd Quintile,Blue-collar worker,0.20060,79,423,0.16239,0.23881
2018,Saxony,2nd Quintile,White-collar worker,0.28651,149,423,0.24337,0.32965
2018,Saxony,2nd Quintile,Not employed: Pensioner,0.36190,164,423,0.31605,0.40775
2018,Saxony,2nd Quintile,Not employed: registered unemployed,0.03869,31,423,0.02029,0.05709
2018,Saxony,3rd Quintile,Blue-collar worker,0.18122,58,304,0.13785,0.22459
2018,Saxony,3rd Quintile,White-collar worker,0.44148,145,304,0.38557,0.49739
2018,Saxony,3rd Quintile,Not employed: Pensioner,0.28301,101,304,0.23229,0.33374
2018,Saxony,4th Quintile,White-collar worker,0.56656,135,179,0.49376,0.63936
2018,Saxony,4th Quintile,Not employed: Pensioner,0.12855,44,179,0.07938,0.17772
2018,Saxony,5th Quintile,White-collar worker,0.58721,103,103,0.49166,0.68276
2018,Saxony-Anhalt,1st Quintile,Blue-collar worker,0.17709,54,296,0.13353,0.22066
2018,Saxony-Anhalt,1st Quintile,White-collar worker,0.12933,56,296,0.09104,0.16762
2018,Saxony-Anhalt,1st Quintile,Not employed: Pensioner,0.28898,44,296,0.23725,0.34070
2018,Saxony-Anhalt,1st Quintile,Not employed: registered unemployed,0.23237,109,296,0.18417,0.28056
2018,Saxony-Anhalt,1st Quintile,Not employed: no further information,0.04221,33,296,0.01926,0.06515
2018,Saxony-Anhalt,2nd Quintile,White-collar worker,0.26516,68,144,0.19281,0.33751
2018,Saxony-Anhalt,2nd Quintile,Not employed: Pensioner,0.52315,76,144,0.44128,0.60501
2018,Saxony-Anhalt,3rd Quintile,White-collar worker,0.32725,62,120,0.24295,0.41155
2018,Saxony-Anhalt,3rd Quintile,Not employed: Pensioner,0.36766,58,120,0.28103,0.45429
2018,Saxony-Anhalt,4th Quintile,White-collar worker,0.40830,64,64,0.28692,0.52967
2018,Saxony-Anhalt,5th Quintile,White-collar worker,0.55689,61,61,0.43119,0.68258
2018,Thuringa,1st Quintile,Blue-collar worker,0.17700,49,249,0.12950,0.22450
2018,Thuringa,1st Quintile,White-collar worker,0.21475,49,249,0.16364,0.26586
2018,Thuringa,1st Quintile,Not employed: Pensioner,0.26159,49,249,0.20689,0.31629
2018,Thuringa,1st Quintile,Not employed: registered unemployed,0.15823,70,249,0.11281,0.20365
2018,Thuringa,1st Quintile,Not employed: no further information,0.04907,32,249,0.02218,0.07595
2018,Thuringa,2nd Quintile,Blue-collar worker,0.24647,55,205,0.18733,0.30561
2018,Thuringa,2nd Quintile,White-collar worker,0.19923,59,205,0.14442,0.25405
2018,Thuringa,2nd Quintile,Not employed: Pensioner,0.37648,91,205,0.30999,0.44297
2018,Thuringa,3rd Quintile,Blue-collar worker,0.19515,34,172,0.13575,0.25455
2018,Thuringa,3rd Quintile,White-collar worker,0.39767,84,172,0.32431,0.47103
2018,Thuringa,3rd Quintile,Not employed: Pensioner,0.25628,54,172,0.19084,0.32172
2018,Thuringa,4th Quintile,White-collar worker,0.48106,71,103,0.38409,0.57802
2018,Thuringa,4th Quintile,Not employed: Pensioner,0.17210,32,103,0.09884,0.24535
2018,Thuringa,5th Quintile,White-collar worker,0.49014,47,47,0.34568,0.63461
2019,Schleswig-Holstein,1st Quintile,Blue-collar worker,0.09847,48,284,0.06376,0.13319
2019,Schleswig-Holstein,1st Quintile,White-collar worker,0.25092,47,284,0.20040,0.30143
2019,Schleswig-Holstein,1st Quintile,Not employed: Pensioner,0.28689,32,284,0.23419,0.33958
2019,Schleswig-Holstein,1st Quintile,Not employed: registered unemployed,0.17823,112,284,0.13364,0.22282
2019,Schleswig-Holstein,1st Quintile,Not employed: no further information,0.12418,45,284,0.08576,0.16260
2019,Schleswig-Holstein,2nd Quintile,White-collar worker,0.26742,75,126,0.18983,0.34502
2019,Schleswig-Holstein,2nd Quintile,Not employed: Pensioner,0.39390,51,126,0.30825,0.47956
2019,Schleswig-Holstein,3rd Quintile,White-collar worker,0.42525,72,113,0.33369,0.51681
2019,Schleswig-Holstein,3rd Quintile,Not employed: Pensioner,0.30463,41,113,0.21939,0.38986
2019,Schleswig-Holstein,4th Quintile,White-collar worker,0.38807,64,97,0.29058,0.48555
2019,Schleswig-Holstein,4th Quintile,Not employed: Pensioner,0.32060,33,97,0.22724,0.41396
2019,Schleswig-Holstein,5th Quintile,White-collar worker,0.52074,80,80,0.41058,0.63090
2019,Hamburg,1st Quintile,Not employed: registered unemployed,0.10341,45,45,0.01344,0.19338
2019,Hamburg,2nd Quintile,White-collar worker,0.44125,31,31,0.26357,0.61893
2019,Hamburg,3rd Quintile,White-collar worker,0.40614,38,38,0.24790,0.56439
2019,Hamburg,4th Quintile,White-collar worker,0.49834,48,48,0.35539,0.64128
2019,Hamburg,5th Quintile,White-collar worker,0.45822,47,47,0.31423,0.60221
2019,Lower Saxony,1st Quintile,Blue-collar worker,0.13219,108,746,0.10787,0.15652
2019,Lower Saxony,1st Quintile,White-collar worker,0.17059,131,746,0.14358,0.19760
2019,Lower Saxony,1st Quintile,Apprentice/ Trainee/ Intern,0.16276,84,746,0.13625,0.18926
2019,Lower Saxony,1st Quintile,Not employed: Pensioner,0.27945,96,746,0.24723,0.31167
2019,Lower Saxony,1st Quintile,Not employed: registered unemployed,0.16535,146,746,0.13868,0.19203
2019,Lower Saxony,1st Quintile,Not employed: no further information,0.07161,181,746,0.05310,0.09013
2019,Lower Saxony,2nd Quintile,Blue-collar worker,0.18843,82,451,0.15230,0.22456
2019,Lower Saxony,2nd Quintile,White-collar worker,0.32851,181,451,0.28511,0.37190
2019,Lower Saxony,2nd Quintile,Apprentice/ Trainee/ Intern,0.08080,48,451,0.05562,0.10598
2019,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.29313,97,451,0.25108,0.33519
2019,Lower Saxony,2nd Quintile,Not employed: no further information,0.06779,43,451,0.04456,0.09102
2019,Lower Saxony,3rd Quintile,Blue-collar worker,0.13206,41,363,0.09719,0.16694
2019,Lower Saxony,3rd Quintile,White-collar worker,0.30101,188,363,0.25375,0.34826
2019,Lower Saxony,3rd Quintile,Apprentice/ Trainee/ Intern,0.08245,34,363,0.05412,0.11079
2019,Lower Saxony,3rd Quintile,Not employed: Pensioner,0.35778,100,363,0.30840,0.40716
2019,Lower Saxony,4th Quintile,Blue-collar worker,0.12614,58,366,0.09208,0.16020
