year,bula_h,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Schleswig-Holstein,Direct migration background,Not employed: registered unemployed,0.11410,101,347,0.08060,0.14760
2017,Schleswig-Holstein,Direct migration background,Not employed: no further information,0.11277,143,347,0.07944,0.14610
2017,Hamburg,No migration background,Self-employed,0.06775,33,245,0.03621,0.09928
2017,Hamburg,No migration background,White-collar worker,0.30682,131,245,0.24896,0.36469
2017,Hamburg,No migration background,Not employed: Pensioner,0.31445,81,245,0.25619,0.37271
2017,Hamburg,Direct migration background,White-collar worker,0.31779,48,111,0.23078,0.40481
2017,Hamburg,Direct migration background,Not employed: no further information,0.14432,63,111,0.07865,0.20999
2017,Lower Saxony,No migration background,Self-employed,0.04601,113,2121,0.03709,0.05493
2017,Lower Saxony,No migration background,Blue-collar worker,0.08924,213,2121,0.07710,0.10138
2017,Lower Saxony,No migration background,Civil servant,0.04482,121,2121,0.03601,0.05363
2017,Lower Saxony,No migration background,White-collar worker,0.29647,802,2121,0.27703,0.31591
2017,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.06278,170,2121,0.05245,0.07311
2017,Lower Saxony,No migration background,Not employed: Pensioner,0.26562,504,2121,0.24682,0.28442
2017,Lower Saxony,No migration background,Not employed: registered unemployed,0.02602,77,2121,0.01925,0.03280
2017,Lower Saxony,No migration background,Not employed: no further information,0.03974,121,2121,0.03142,0.04805
2017,Lower Saxony,Direct migration background,Blue-collar worker,0.23572,137,1000,0.20940,0.26204
2017,Lower Saxony,Direct migration background,White-collar worker,0.25689,182,1000,0.22980,0.28398
2017,Lower Saxony,Direct migration background,Apprentice/ Trainee/ Intern,0.04392,65,1000,0.03121,0.05663
2017,Lower Saxony,Direct migration background,Not employed: Pensioner,0.13110,47,1000,0.11017,0.15203
2017,Lower Saxony,Direct migration background,Not employed: registered unemployed,0.08355,164,1000,0.06639,0.10071
2017,Lower Saxony,Direct migration background,Not employed: no further information,0.10679,405,1000,0.08764,0.12594
2017,Lower Saxony,Indirect migration background,White-collar worker,0.12854,48,81,0.05520,0.20188
2017,Lower Saxony,Indirect migration background,Apprentice/ Trainee/ Intern,0.09494,33,81,0.03070,0.15917
2017,Bremen,No migration background,White-collar worker,0.29820,56,91,0.20369,0.39272
2017,Bremen,No migration background,Not employed: Pensioner,0.34806,35,91,0.24965,0.44648
2017,Bremen,Direct migration background,Not employed: no further information,0.08877,50,50,0.00914,0.16841
2017,North Rhine-Westphalia,No migration background,Self-employed,0.04637,218,3832,0.03971,0.05303
2017,North Rhine-Westphalia,No migration background,Blue-collar worker,0.09817,351,3832,0.08874,0.10759
2017,North Rhine-Westphalia,No migration background,Civil servant,0.04330,226,3832,0.03685,0.04974
2017,North Rhine-Westphalia,No migration background,White-collar worker,0.29538,1437,3832,0.28093,0.30983
2017,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.05384,271,3832,0.04669,0.06099
2017,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.25837,896,3832,0.24450,0.27223
2017,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.02823,128,3832,0.02299,0.03348
2017,North Rhine-Westphalia,No migration background,Not employed: no further information,0.05046,305,3832,0.04353,0.05739
2017,North Rhine-Westphalia,Direct migration background,Self-employed,0.06156,69,2249,0.05162,0.07149
2017,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.14695,287,2249,0.13232,0.16159
2017,North Rhine-Westphalia,Direct migration background,White-collar worker,0.30667,493,2249,0.28761,0.32573
2017,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.04213,122,2249,0.03383,0.05044
2017,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.15114,124,2249,0.13633,0.16595
2017,North Rhine-Westphalia,Direct migration background,Not employed: registered unemployed,0.11516,392,2249,0.10197,0.12836
2017,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.12467,762,2249,0.11102,0.13833
2017,North Rhine-Westphalia,Indirect migration background,Blue-collar worker,0.06836,50,467,0.04544,0.09127
2017,North Rhine-Westphalia,Indirect migration background,White-collar worker,0.20705,188,467,0.17026,0.24384
2017,North Rhine-Westphalia,Indirect migration background,Apprentice/ Trainee/ Intern,0.12215,111,467,0.09242,0.15188
2017,North Rhine-Westphalia,Indirect migration background,Not employed: registered unemployed,0.04013,39,467,0.02231,0.05795
2017,North Rhine-Westphalia,Indirect migration background,Not employed: no further information,0.06623,79,467,0.04365,0.08880
2017,Hesse,No migration background,Self-employed,0.04055,71,1267,0.02968,0.05141
2017,Hesse,No migration background,Blue-collar worker,0.05868,82,1267,0.04574,0.07163
2017,Hesse,No migration background,Civil servant,0.03764,74,1267,0.02716,0.04813
2017,Hesse,No migration background,White-collar worker,0.34444,548,1267,0.31827,0.37062
2017,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.06535,94,1267,0.05174,0.07896
2017,Hesse,No migration background,Not employed: Pensioner,0.22496,265,1267,0.20196,0.24796
2017,Hesse,No migration background,Not employed: registered unemployed,0.03779,47,1267,0.02729,0.04830
2017,Hesse,No migration background,Not employed: no further information,0.04869,86,1267,0.03683,0.06054
2017,Hesse,Direct migration background,Blue-collar worker,0.09688,74,748,0.07567,0.11809
2017,Hesse,Direct migration background,White-collar worker,0.34942,194,748,0.31523,0.38361
2017,Hesse,Direct migration background,Apprentice/ Trainee/ Intern,0.03720,37,748,0.02363,0.05077
2017,Hesse,Direct migration background,Not employed: Pensioner,0.12031,36,748,0.09698,0.14364
2017,Hesse,Direct migration background,Not employed: registered unemployed,0.15680,155,748,0.13072,0.18288
2017,Hesse,Direct migration background,Not employed: no further information,0.13903,252,748,0.11422,0.16384
2017,Hesse,Indirect migration background,White-collar worker,0.19953,61,61,0.09840,0.30065
2017,"Rhineland-Palatinate, Saarland",No migration background,Self-employed,0.03511,49,1027,0.02385,0.04637
2017,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.09683,118,1027,0.07874,0.11493
2017,"Rhineland-Palatinate, Saarland",No migration background,Civil servant,0.04745,55,1027,0.03444,0.06045
2017,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.28578,375,1027,0.25813,0.31342
2017,"Rhineland-Palatinate, Saarland",No migration background,Apprentice/ Trainee/ Intern,0.03632,59,1027,0.02487,0.04777
2017,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.29353,306,1027,0.26566,0.32139
2017,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.04594,65,1027,0.03313,0.05876
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.27235,133,627,0.23747,0.30722
2017,"Rhineland-Palatinate, Saarland",Direct migration background,White-collar worker,0.29106,137,627,0.25548,0.32665
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Apprentice/ Trainee/ Intern,0.02687,33,627,0.01420,0.03954
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: Pensioner,0.13801,34,627,0.11099,0.16503
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: registered unemployed,0.07402,52,627,0.05352,0.09453
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: no further information,0.10823,238,627,0.08389,0.13256
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,White-collar worker,0.19683,42,42,0.07512,0.31854
2017,Baden-Wuerttemberg,No migration background,Self-employed,0.05401,124,2080,0.04429,0.06372
2017,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.07246,168,2080,0.06132,0.08361
2017,Baden-Wuerttemberg,No migration background,Civil servant,0.04409,118,2080,0.03526,0.05291
2017,Baden-Wuerttemberg,No migration background,White-collar worker,0.31647,924,2080,0.29648,0.33646
2017,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.04407,140,2080,0.03525,0.05290
2017,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.26551,476,2080,0.24652,0.28449
2017,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.04348,130,2080,0.03471,0.05225
2017,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.27325,213,1083,0.24670,0.29980
2017,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.31067,261,1083,0.28310,0.33825
2017,Baden-Wuerttemberg,Direct migration background,Apprentice/ Trainee/ Intern,0.02201,60,1083,0.01327,0.03075
2017,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.18103,83,1083,0.15808,0.20397
2017,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.05776,175,1083,0.04386,0.07166
2017,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.07747,291,1083,0.06154,0.09340
2017,Baden-Wuerttemberg,Indirect migration background,Blue-collar worker,0.11088,46,249,0.07180,0.14995
2017,Baden-Wuerttemberg,Indirect migration background,White-collar worker,0.17983,109,249,0.13203,0.22763
2017,Baden-Wuerttemberg,Indirect migration background,Apprentice/ Trainee/ Intern,0.11546,59,249,0.07568,0.15523
2017,Baden-Wuerttemberg,Indirect migration background,Not employed: no further information,0.06568,35,249,0.03485,0.09651
2017,Bavaria,No migration background,Self-employed,0.05527,209,3146,0.04728,0.06326
2017,Bavaria,No migration background,Blue-collar worker,0.10163,362,3146,0.09107,0.11219
2017,Bavaria,No migration background,Civil servant,0.03021,153,3146,0.02423,0.03619
2017,Bavaria,No migration background,White-collar worker,0.33575,1264,3146,0.31924,0.35225
2017,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.04950,219,3146,0.04192,0.05708
2017,Bavaria,No migration background,Not employed: Pensioner,0.23673,710,3146,0.22188,0.25159
2017,Bavaria,No migration background,Not employed: registered unemployed,0.01310,50,3146,0.00913,0.01708
2017,Bavaria,No migration background,Not employed: no further information,0.04126,179,3146,0.03431,0.04822
2017,Bavaria,Direct migration background,Self-employed,0.05650,42,1277,0.04383,0.06917
2017,Bavaria,Direct migration background,Blue-collar worker,0.20703,223,1277,0.18480,0.22927
2017,Bavaria,Direct migration background,White-collar worker,0.33541,355,1277,0.30951,0.36132
2017,Bavaria,Direct migration background,Apprentice/ Trainee/ Intern,0.03405,68,1277,0.02410,0.04400
2017,Bavaria,Direct migration background,Not employed: Pensioner,0.16140,108,1277,0.14122,0.18159
2017,Bavaria,Direct migration background,Not employed: registered unemployed,0.05536,110,1277,0.04281,0.06790
2017,Bavaria,Direct migration background,Not employed: no further information,0.10444,371,1277,0.08766,0.12122
2017,Bavaria,Indirect migration background,White-collar worker,0.24403,105,181,0.18128,0.30678
2017,Bavaria,Indirect migration background,Apprentice/ Trainee/ Intern,0.06675,45,181,0.03029,0.10321
2017,Bavaria,Indirect migration background,Not employed: no further information,0.05041,31,181,0.01845,0.08237
2017,Berlin,No migration background,Self-employed,0.05798,62,777,0.04153,0.07442
2017,Berlin,No migration background,Blue-collar worker,0.05003,38,777,0.03469,0.06536
2017,Berlin,No migration background,Civil servant,0.04041,38,777,0.02655,0.05426
2017,Berlin,No migration background,White-collar worker,0.35127,312,777,0.31769,0.38486
2017,Berlin,No migration background,Apprentice/ Trainee/ Intern,0.04450,37,777,0.02999,0.05900
2017,Berlin,No migration background,Not employed: Pensioner,0.24648,207,777,0.21616,0.27681
2017,Berlin,No migration background,Not employed: registered unemployed,0.05880,44,777,0.04225,0.07536
2017,Berlin,No migration background,Not employed: no further information,0.04347,39,777,0.02912,0.05781
2017,Berlin,Direct migration background,White-collar worker,0.44688,90,196,0.37709,0.51666
2017,Berlin,Direct migration background,Not employed: registered unemployed,0.12681,45,196,0.08011,0.17352
2017,Berlin,Direct migration background,Not employed: no further information,0.09467,61,196,0.05358,0.13576
2017,Brandenburg,No migration background,Self-employed,0.04654,47,922,0.03294,0.06014
2017,Brandenburg,No migration background,Blue-collar worker,0.12610,120,922,0.10466,0.14754
2017,Brandenburg,No migration background,Civil servant,0.03177,34,922,0.02044,0.04309
2017,Brandenburg,No migration background,White-collar worker,0.23660,295,922,0.20915,0.26405
2017,Brandenburg,No migration background,Apprentice/ Trainee/ Intern,0.02463,39,922,0.01462,0.03464
2017,Brandenburg,No migration background,Not employed: Pensioner,0.29508,288,922,0.26562,0.32453
2017,Brandenburg,No migration background,Not employed: registered unemployed,0.04875,53,922,0.03484,0.06265
2017,Brandenburg,No migration background,Not employed: no further information,0.02879,46,922,0.01799,0.03959
2017,Brandenburg,Direct migration background,Not employed: registered unemployed,0.22075,67,162,0.15668,0.28482
2017,Brandenburg,Direct migration background,Not employed: no further information,0.07691,95,162,0.03575,0.11807
2017,Mecklenburg-Western Pomerania,No migration background,Self-employed,0.02549,32,485,0.01145,0.03954
2017,Mecklenburg-Western Pomerania,No migration background,Blue-collar worker,0.11400,61,485,0.08569,0.14231
2017,Mecklenburg-Western Pomerania,No migration background,White-collar worker,0.30751,184,485,0.26640,0.34862
2017,Mecklenburg-Western Pomerania,No migration background,Not employed: Pensioner,0.24301,166,485,0.20480,0.28123
2017,Mecklenburg-Western Pomerania,No migration background,Not employed: registered unemployed,0.06676,42,485,0.04452,0.08900
2017,Saxony,No migration background,Self-employed,0.04679,89,1539,0.03624,0.05735
2017,Saxony,No migration background,Blue-collar worker,0.14912,231,1539,0.13131,0.16692
2017,Saxony,No migration background,White-collar worker,0.30782,575,1539,0.28476,0.33089
2017,Saxony,No migration background,Apprentice/ Trainee/ Intern,0.04648,97,1539,0.03596,0.05700
2017,Saxony,No migration background,Not employed: Pensioner,0.23492,403,1539,0.21374,0.25611
2017,Saxony,No migration background,Not employed: registered unemployed,0.04485,84,1539,0.03451,0.05520
2017,Saxony,No migration background,Not employed: no further information,0.02159,60,1539,0.01433,0.02886
2017,Saxony,Direct migration background,Not employed: registered unemployed,0.17152,58,160,0.11293,0.23011
2017,Saxony,Direct migration background,Not employed: no further information,0.10011,102,160,0.05346,0.14677
2017,Saxony-Anhalt,No migration background,Self-employed,0.04365,37,838,0.02981,0.05749
2017,Saxony-Anhalt,No migration background,Blue-collar worker,0.11123,105,838,0.08993,0.13253
2017,Saxony-Anhalt,No migration background,White-collar worker,0.26531,314,838,0.23540,0.29522
2017,Saxony-Anhalt,No migration background,Apprentice/ Trainee/ Intern,0.05543,50,838,0.03993,0.07093
2017,Saxony-Anhalt,No migration background,Not employed: Pensioner,0.29000,231,838,0.25926,0.32074
2017,Saxony-Anhalt,No migration background,Not employed: registered unemployed,0.05592,68,838,0.04035,0.07149
2017,Saxony-Anhalt,No migration background,Not employed: no further information,0.01875,33,838,0.00956,0.02794
2017,Saxony-Anhalt,Direct migration background,Not employed: no further information,0.15414,96,96,0.08153,0.22675
2017,Thuringa,No migration background,Self-employed,0.06474,60,870,0.04838,0.08111
2017,Thuringa,No migration background,Blue-collar worker,0.10927,150,870,0.08853,0.13001
2017,Thuringa,No migration background,White-collar worker,0.30065,288,870,0.27016,0.33114
2017,Thuringa,No migration background,Apprentice/ Trainee/ Intern,0.04022,35,870,0.02716,0.05328
2017,Thuringa,No migration background,Not employed: Pensioner,0.25209,255,870,0.22322,0.28096
2017,Thuringa,No migration background,Not employed: registered unemployed,0.06257,51,870,0.04646,0.07867
2017,Thuringa,No migration background,Not employed: no further information,0.01825,31,870,0.00935,0.02715
2017,Thuringa,Direct migration background,White-collar worker,0.27245,32,127,0.19471,0.35019
2017,Thuringa,Direct migration background,Not employed: registered unemployed,0.08909,34,127,0.03935,0.13884
2017,Thuringa,Direct migration background,Not employed: no further information,0.09590,61,127,0.04449,0.14732
2018,Schleswig-Holstein,No migration background,Self-employed,0.03232,33,740,0.01957,0.04508
2018,Schleswig-Holstein,No migration background,Blue-collar worker,0.10124,84,740,0.07949,0.12299
2018,Schleswig-Holstein,No migration background,Civil servant,0.05705,51,740,0.04033,0.07377
2018,Schleswig-Holstein,No migration background,White-collar worker,0.30580,286,740,0.27258,0.33902
2018,Schleswig-Holstein,No migration background,Apprentice/ Trainee/ Intern,0.03477,42,740,0.02156,0.04798
2018,Schleswig-Holstein,No migration background,Not employed: Pensioner,0.25511,165,740,0.22368,0.28654
2018,Schleswig-Holstein,No migration background,Not employed: registered unemployed,0.03029,36,740,0.01794,0.04265
2018,Schleswig-Holstein,No migration background,Not employed: no further information,0.03042,43,740,0.01804,0.04280
2018,Schleswig-Holstein,Direct migration background,Blue-collar worker,0.17191,43,266,0.12648,0.21734
2018,Schleswig-Holstein,Direct migration background,White-collar worker,0.16618,64,266,0.12136,0.21099
2018,Schleswig-Holstein,Direct migration background,Not employed: registered unemployed,0.10839,72,266,0.07096,0.14582
2018,Schleswig-Holstein,Direct migration background,Not employed: no further information,0.09771,87,266,0.06196,0.13346
2018,Hamburg,No migration background,Self-employed,0.08342,35,245,0.04872,0.11811
2018,Hamburg,No migration background,White-collar worker,0.30097,125,245,0.24342,0.35852
2018,Hamburg,No migration background,Not employed: Pensioner,0.29299,85,245,0.23588,0.35009
2018,Hamburg,Direct migration background,White-collar worker,0.29585,60,92,0.20207,0.38963
2018,Hamburg,Direct migration background,Not employed: no further information,0.17111,32,92,0.09373,0.24849
2018,Lower Saxony,No migration background,Self-employed,0.04291,95,1969,0.03396,0.05187
2018,Lower Saxony,No migration background,Blue-collar worker,0.08799,179,1969,0.07548,0.10051
2018,Lower Saxony,No migration background,Civil servant,0.04241,113,1969,0.03351,0.05132
2018,Lower Saxony,No migration background,White-collar worker,0.32775,782,1969,0.30701,0.34849
2018,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.05536,139,1969,0.04526,0.06546
2018,Lower Saxony,No migration background,Not employed: Pensioner,0.26310,472,1969,0.24365,0.28256
2018,Lower Saxony,No migration background,Not employed: registered unemployed,0.02732,86,1969,0.02011,0.03452
2018,Lower Saxony,No migration background,Not employed: no further information,0.02601,103,1969,0.01898,0.03304
2018,Lower Saxony,Direct migration background,Blue-collar worker,0.20261,169,960,0.17717,0.22805
2018,Lower Saxony,Direct migration background,White-collar worker,0.30609,177,960,0.27692,0.33526
2018,Lower Saxony,Direct migration background,Apprentice/ Trainee/ Intern,0.02907,76,960,0.01843,0.03970
2018,Lower Saxony,Direct migration background,Not employed: Pensioner,0.14534,39,960,0.12304,0.16765
2018,Lower Saxony,Direct migration background,Not employed: registered unemployed,0.11747,263,960,0.09709,0.13785
2018,Lower Saxony,Direct migration background,Not employed: no further information,0.09455,236,960,0.07604,0.11307
2018,Lower Saxony,Indirect migration background,White-collar worker,0.14347,46,79,0.06567,0.22126
2018,Lower Saxony,Indirect migration background,Apprentice/ Trainee/ Intern,0.09270,33,79,0.02834,0.15707
2018,Bremen,No migration background,White-collar worker,0.32971,59,95,0.23468,0.42475
2018,Bremen,No migration background,Not employed: Pensioner,0.28870,36,95,0.19709,0.38031
2018,Bremen,Direct migration background,Not employed: registered unemployed,0.24033,33,78,0.14489,0.33577
2018,Bremen,Direct migration background,Not employed: no further information,0.11647,45,78,0.04482,0.18812
2018,North Rhine-Westphalia,No migration background,Self-employed,0.04916,208,3669,0.04216,0.05616
2018,North Rhine-Westphalia,No migration background,Blue-collar worker,0.07863,268,3669,0.06992,0.08734
2018,North Rhine-Westphalia,No migration background,Civil servant,0.03908,204,3669,0.03281,0.04535
2018,North Rhine-Westphalia,No migration background,White-collar worker,0.31454,1428,3669,0.29951,0.32956
2018,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.05394,266,3669,0.04663,0.06125
2018,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.26946,895,3669,0.25510,0.28382
2018,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.02732,136,3669,0.02204,0.03259
2018,North Rhine-Westphalia,No migration background,Not employed: no further information,0.04547,264,3669,0.03873,0.05221
2018,North Rhine-Westphalia,Direct migration background,Self-employed,0.05685,64,2080,0.04690,0.06680
2018,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.16854,343,2080,0.15244,0.18463
2018,North Rhine-Westphalia,Direct migration background,White-collar worker,0.32996,501,2080,0.30975,0.35017
2018,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.04018,118,2080,0.03174,0.04862
2018,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.14497,143,2080,0.12983,0.16010
2018,North Rhine-Westphalia,Direct migration background,Not employed: registered unemployed,0.10069,491,2080,0.08776,0.11363
2018,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.09983,420,2080,0.08695,0.11272
2018,North Rhine-Westphalia,Indirect migration background,Blue-collar worker,0.05116,44,485,0.03153,0.07079
2018,North Rhine-Westphalia,Indirect migration background,White-collar worker,0.24955,199,485,0.21100,0.28811
2018,North Rhine-Westphalia,Indirect migration background,Apprentice/ Trainee/ Intern,0.12880,125,485,0.09895,0.15864
2018,North Rhine-Westphalia,Indirect migration background,Not employed: registered unemployed,0.05485,45,485,0.03457,0.07514
2018,North Rhine-Westphalia,Indirect migration background,Not employed: no further information,0.04977,72,485,0.03040,0.06915
2018,Hesse,No migration background,Self-employed,0.05264,75,1222,0.04012,0.06517
2018,Hesse,No migration background,Blue-collar worker,0.06664,91,1222,0.05265,0.08063
2018,Hesse,No migration background,Civil servant,0.03976,73,1222,0.02880,0.05072
2018,Hesse,No migration background,White-collar worker,0.34828,509,1222,0.32156,0.37501
2018,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.06330,93,1222,0.04964,0.07696
2018,Hesse,No migration background,Not employed: Pensioner,0.22792,259,1222,0.20439,0.25145
2018,Hesse,No migration background,Not employed: registered unemployed,0.02533,40,1222,0.01652,0.03415
2018,Hesse,No migration background,Not employed: no further information,0.04838,82,1222,0.03634,0.06042
2018,Hesse,Direct migration background,Blue-collar worker,0.12274,87,726,0.09886,0.14663
2018,Hesse,Direct migration background,White-collar worker,0.36759,185,726,0.33249,0.40269
2018,Hesse,Direct migration background,Apprentice/ Trainee/ Intern,0.01265,48,726,0.00451,0.02078
2018,Hesse,Direct migration background,Not employed: Pensioner,0.14221,38,726,0.11678,0.16763
2018,Hesse,Direct migration background,Not employed: registered unemployed,0.12998,131,726,0.10550,0.15446
2018,Hesse,Direct migration background,Not employed: no further information,0.11349,237,726,0.09040,0.13658
2018,Hesse,Indirect migration background,White-collar worker,0.21527,58,94,0.13174,0.29881
2018,Hesse,Indirect migration background,Apprentice/ Trainee/ Intern,0.14065,36,94,0.06999,0.21131
2018,"Rhineland-Palatinate, Saarland",No migration background,Self-employed,0.03741,45,1025,0.02578,0.04903
2018,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.07900,110,1025,0.06248,0.09552
2018,"Rhineland-Palatinate, Saarland",No migration background,Civil servant,0.04888,58,1025,0.03567,0.06208
2018,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.31733,388,1025,0.28883,0.34584
2018,"Rhineland-Palatinate, Saarland",No migration background,Apprentice/ Trainee/ Intern,0.03996,63,1025,0.02796,0.05195
2018,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.28451,297,1025,0.25688,0.31215
2018,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.03940,64,1025,0.02748,0.05131
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.22962,135,565,0.19491,0.26433
2018,"Rhineland-Palatinate, Saarland",Direct migration background,White-collar worker,0.32989,137,565,0.29109,0.36870
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Apprentice/ Trainee/ Intern,0.01458,33,565,0.00469,0.02447
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: Pensioner,0.18075,38,565,0.14899,0.21250
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: registered unemployed,0.03630,54,565,0.02086,0.05173
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: no further information,0.12314,168,565,0.09602,0.15026
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,White-collar worker,0.15295,33,33,0.02824,0.27766
2018,Baden-Wuerttemberg,No migration background,Self-employed,0.04847,107,1968,0.03898,0.05796
2018,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.09045,180,1968,0.07777,0.10312
2018,Baden-Wuerttemberg,No migration background,Civil servant,0.04184,106,1968,0.03300,0.05069
2018,Baden-Wuerttemberg,No migration background,White-collar worker,0.31316,829,1968,0.29267,0.33366
2018,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.05007,125,1968,0.04043,0.05970
2018,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.26063,457,1968,0.24123,0.28003
2018,Baden-Wuerttemberg,No migration background,Not employed: registered unemployed,0.01399,33,1968,0.00880,0.01918
2018,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.04237,131,1968,0.03347,0.05127
2018,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.19371,173,958,0.16868,0.21875
2018,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.35440,283,958,0.32410,0.38471
2018,Baden-Wuerttemberg,Direct migration background,Apprentice/ Trainee/ Intern,0.01526,45,958,0.00750,0.02303
2018,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.17844,78,958,0.15419,0.20270
2018,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.06530,164,958,0.04964,0.08095
2018,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.09754,215,958,0.07874,0.11634
2018,Baden-Wuerttemberg,Indirect migration background,Blue-collar worker,0.10855,40,189,0.06408,0.15301
2018,Baden-Wuerttemberg,Indirect migration background,White-collar worker,0.23388,99,189,0.17337,0.29439
2018,Baden-Wuerttemberg,Indirect migration background,Apprentice/ Trainee/ Intern,0.08800,50,189,0.04751,0.12850
2018,Bavaria,No migration background,Self-employed,0.05483,184,2980,0.04666,0.06301
2018,Bavaria,No migration background,Blue-collar worker,0.10761,336,2980,0.09648,0.11873
2018,Bavaria,No migration background,Civil servant,0.02827,134,2980,0.02231,0.03422
2018,Bavaria,No migration background,White-collar worker,0.32087,1182,2980,0.30410,0.33763
2018,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.04412,201,2980,0.03674,0.05149
2018,Bavaria,No migration background,Not employed: Pensioner,0.25624,732,2980,0.24056,0.27191
2018,Bavaria,No migration background,Not employed: registered unemployed,0.01402,51,2980,0.00980,0.01824
2018,Bavaria,No migration background,Not employed: no further information,0.03846,160,2980,0.03156,0.04537
2018,Bavaria,Direct migration background,Self-employed,0.03475,33,1119,0.02402,0.04549
2018,Bavaria,Direct migration background,Blue-collar worker,0.22161,214,1119,0.19726,0.24595
2018,Bavaria,Direct migration background,White-collar worker,0.34947,327,1119,0.32153,0.37742
2018,Bavaria,Direct migration background,Apprentice/ Trainee/ Intern,0.02652,69,1119,0.01710,0.03594
2018,Bavaria,Direct migration background,Not employed: Pensioner,0.18940,115,1119,0.16643,0.21237
2018,Bavaria,Direct migration background,Not employed: registered unemployed,0.04710,134,1119,0.03468,0.05952
2018,Bavaria,Direct migration background,Not employed: no further information,0.08483,227,1119,0.06849,0.10116
2018,Bavaria,Indirect migration background,Blue-collar worker,0.06459,38,199,0.03035,0.09883
2018,Bavaria,Indirect migration background,White-collar worker,0.29609,112,199,0.23250,0.35968
2018,Bavaria,Indirect migration background,Apprentice/ Trainee/ Intern,0.05799,49,199,0.02544,0.09055
2018,Berlin,No migration background,Self-employed,0.06240,64,761,0.04520,0.07959
2018,Berlin,No migration background,Blue-collar worker,0.05603,39,761,0.03968,0.07238
2018,Berlin,No migration background,Civil servant,0.03896,41,761,0.02520,0.05271
2018,Berlin,No migration background,White-collar worker,0.36882,325,761,0.33452,0.40313
2018,Berlin,No migration background,Not employed: Pensioner,0.23583,202,761,0.20565,0.26602
2018,Berlin,No migration background,Not employed: registered unemployed,0.06582,43,761,0.04819,0.08345
2018,Berlin,No migration background,Not employed: no further information,0.03934,47,761,0.02551,0.05316
