,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
877,877,2006,Single-person household,5th Quintile,Reasonable,0.54697,138,5185,0.50091,0.60211
878,878,2006,Single-person household,5th Quintile,Slightly Expensive,0.18053,48,5185,0.14528,0.21369
879,879,2006,Couple without children,1st Quintile,Inexpensive,0.27435,81,5185,0.23418,0.31135
880,880,2006,Couple without children,1st Quintile,Reasonable,0.51417,151,5185,0.45617,0.56529
881,881,2006,Couple without children,1st Quintile,Slightly Expensive,0.21149,64,5185,0.17483,0.24123
882,882,2006,Couple without children,2nd Quintile,Inexpensive,0.27057,89,5185,0.23334,0.30739
883,883,2006,Couple without children,2nd Quintile,Reasonable,0.50937,150,5185,0.46505,0.55281
884,884,2006,Couple without children,2nd Quintile,Slightly Expensive,0.22006,63,5185,0.1832,0.25621
885,885,2006,Couple without children,3rd Quintile,Inexpensive,0.27198,87,5185,0.23365,0.31058
886,886,2006,Couple without children,3rd Quintile,Reasonable,0.5422,167,5185,0.48189,0.60495
887,887,2006,Couple without children,3rd Quintile,Slightly Expensive,0.18582,66,5185,0.15355,0.22268
888,888,2006,Couple without children,4th Quintile,Inexpensive,0.31381,90,5185,0.27341,0.36077
889,889,2006,Couple without children,4th Quintile,Reasonable,0.50291,169,5185,0.45227,0.55693
890,890,2006,Couple without children,4th Quintile,Slightly Expensive,0.18328,45,5185,0.15089,0.22018
891,891,2006,Couple without children,5th Quintile,Very Inexpensive,0.10761,37,5185,0.08072,0.14129
892,892,2006,Couple without children,5th Quintile,Inexpensive,0.23123,93,5185,0.19835,0.26829
893,893,2006,Couple without children,5th Quintile,Reasonable,0.53287,199,5185,0.47712,0.5997
894,894,2006,Couple without children,5th Quintile,Slightly Expensive,0.12829,51,5185,0.10185,0.16154
895,895,2006,Single parent,1st Quintile,Inexpensive,0.2369,60,5185,0.20222,0.26938
896,896,2006,Single parent,1st Quintile,Reasonable,0.4898,128,5185,0.44435,0.53788
897,897,2006,Single parent,1st Quintile,Slightly Expensive,0.2733,70,5185,0.23689,0.31734
898,898,2006,Single parent,2nd Quintile,Inexpensive,0.36789,31,5185,0.29911,0.44097
899,899,2006,Single parent,2nd Quintile,Reasonable,0.63211,56,5185,0.51583,0.77678
900,900,2006,Single parent,3rd Quintile,Reasonable,1.0,39,5185,0.84912,1.17895
901,901,2006,Couple with children,1st Quintile,Inexpensive,0.27629,77,5185,0.2345,0.3191
902,902,2006,Couple with children,1st Quintile,Reasonable,0.45593,140,5185,0.39756,0.51266
903,903,2006,Couple with children,1st Quintile,Slightly Expensive,0.26778,86,5185,0.22682,0.30119
904,904,2006,Couple with children,2nd Quintile,Inexpensive,0.24236,92,5185,0.20542,0.27462
905,905,2006,Couple with children,2nd Quintile,Reasonable,0.50742,183,5185,0.45753,0.5823
906,906,2006,Couple with children,2nd Quintile,Slightly Expensive,0.25022,86,5185,0.20125,0.29302
907,907,2006,Couple with children,3rd Quintile,Inexpensive,0.26759,73,5185,0.22521,0.31518
908,908,2006,Couple with children,3rd Quintile,Reasonable,0.50469,140,5185,0.42303,0.57508
909,909,2006,Couple with children,3rd Quintile,Slightly Expensive,0.22773,53,5185,0.18413,0.27833
910,910,2006,Couple with children,4th Quintile,Inexpensive,0.25249,46,5185,0.19385,0.31422
911,911,2006,Couple with children,4th Quintile,Reasonable,0.46739,89,5185,0.37987,0.54748
912,912,2006,Couple with children,4th Quintile,Slightly Expensive,0.28011,53,5185,0.24053,0.32928
913,913,2006,Couple with children,5th Quintile,Reasonable,1.0,79,5185,0.79608,1.22599
914,914,2007,Single-person household,1st Quintile,Very Inexpensive,0.06966,49,4707,0.05767,0.0853
915,915,2007,Single-person household,1st Quintile,Inexpensive,0.23506,158,4707,0.21042,0.25827
916,916,2007,Single-person household,1st Quintile,Reasonable,0.50448,337,4707,0.47073,0.53148
917,917,2007,Single-person household,1st Quintile,Slightly Expensive,0.1908,124,4707,0.17089,0.209
918,918,2007,Single-person household,2nd Quintile,Inexpensive,0.3054,111,4707,0.27662,0.33817
919,919,2007,Single-person household,2nd Quintile,Reasonable,0.5188,203,4707,0.47597,0.55913
920,920,2007,Single-person household,2nd Quintile,Slightly Expensive,0.1758,79,4707,0.14612,0.19855
921,921,2007,Single-person household,3rd Quintile,Inexpensive,0.263,81,4707,0.22823,0.29218
922,922,2007,Single-person household,3rd Quintile,Reasonable,0.55289,157,4707,0.50617,0.60156
923,923,2007,Single-person household,3rd Quintile,Slightly Expensive,0.18411,59,4707,0.15269,0.21874
924,924,2007,Single-person household,4th Quintile,Inexpensive,0.22227,62,4707,0.19728,0.25458
925,925,2007,Single-person household,4th Quintile,Reasonable,0.56147,157,4707,0.5144,0.61853
926,926,2007,Single-person household,4th Quintile,Slightly Expensive,0.21626,60,4707,0.18208,0.24688
927,927,2007,Single-person household,5th Quintile,Inexpensive,0.33629,69,4707,0.28435,0.38209
928,928,2007,Single-person household,5th Quintile,Reasonable,0.4932,119,4707,0.43085,0.54609
929,929,2007,Single-person household,5th Quintile,Slightly Expensive,0.17051,43,4707,0.13068,0.20063
930,930,2007,Couple without children,1st Quintile,Inexpensive,0.20853,56,4707,0.16693,0.2551
931,931,2007,Couple without children,1st Quintile,Reasonable,0.58105,134,4707,0.5206,0.65039
932,932,2007,Couple without children,1st Quintile,Slightly Expensive,0.21042,56,4707,0.1596,0.26285
933,933,2007,Couple without children,2nd Quintile,Inexpensive,0.30089,104,4707,0.27084,0.34204
934,934,2007,Couple without children,2nd Quintile,Reasonable,0.5216,159,4707,0.46356,0.57342
935,935,2007,Couple without children,2nd Quintile,Slightly Expensive,0.17751,57,4707,0.15097,0.21125
936,936,2007,Couple without children,3rd Quintile,Inexpensive,0.2533,79,4707,0.2161,0.29956
937,937,2007,Couple without children,3rd Quintile,Reasonable,0.55731,149,4707,0.4924,0.62691
938,938,2007,Couple without children,3rd Quintile,Slightly Expensive,0.1894,53,4707,0.15515,0.22687
939,939,2007,Couple without children,4th Quintile,Inexpensive,0.28199,78,4707,0.24162,0.32426
940,940,2007,Couple without children,4th Quintile,Reasonable,0.5329,153,4707,0.46235,0.59333
941,941,2007,Couple without children,4th Quintile,Slightly Expensive,0.18511,54,4707,0.14012,0.23332
942,942,2007,Couple without children,5th Quintile,Inexpensive,0.19163,70,4707,0.1581,0.22275
943,943,2007,Couple without children,5th Quintile,Reasonable,0.59951,158,4707,0.52483,0.67941
944,944,2007,Couple without children,5th Quintile,Slightly Expensive,0.20886,63,4707,0.16668,0.25688
945,945,2007,Single parent,1st Quintile,Inexpensive,0.22858,57,4707,0.19531,0.27087
946,946,2007,Single parent,1st Quintile,Reasonable,0.49787,119,4707,0.43824,0.56579
947,947,2007,Single parent,1st Quintile,Slightly Expensive,0.27355,56,4707,0.22899,0.32311
948,948,2007,Single parent,2nd Quintile,Reasonable,1.0,55,4707,0.83169,1.17825
949,949,2007,Single parent,3rd Quintile,Reasonable,1.0,36,4707,0.781,1.20106
950,950,2007,Couple with children,1st Quintile,Inexpensive,0.24352,74,4707,0.19535,0.29436
951,951,2007,Couple with children,1st Quintile,Reasonable,0.49038,131,4707,0.43157,0.56357
952,952,2007,Couple with children,1st Quintile,Slightly Expensive,0.2661,69,4707,0.21008,0.31569
953,953,2007,Couple with children,2nd Quintile,Inexpensive,0.26663,90,4707,0.21805,0.30852
954,954,2007,Couple with children,2nd Quintile,Reasonable,0.49589,181,4707,0.43751,0.54942
955,955,2007,Couple with children,2nd Quintile,Slightly Expensive,0.23748,77,4707,0.19308,0.27701
956,956,2007,Couple with children,3rd Quintile,Inexpensive,0.2231,66,4707,0.18632,0.25131
957,957,2007,Couple with children,3rd Quintile,Reasonable,0.51829,119,4707,0.45559,0.59729
958,958,2007,Couple with children,3rd Quintile,Slightly Expensive,0.25861,55,4707,0.2117,0.3155
959,959,2007,Couple with children,4th Quintile,Inexpensive,0.34144,46,4707,0.25815,0.42252
960,960,2007,Couple with children,4th Quintile,Reasonable,0.47103,79,4707,0.39291,0.55608
961,961,2007,Couple with children,4th Quintile,Slightly Expensive,0.18753,33,4707,0.14164,0.24865
962,962,2007,Couple with children,5th Quintile,Reasonable,1.0,73,4707,0.79416,1.25314
963,963,2008,Single-person household,1st Quintile,Very Inexpensive,0.09131,55,4396,0.07961,0.10547
964,964,2008,Single-person household,1st Quintile,Inexpensive,0.26353,160,4396,0.24364,0.28854
965,965,2008,Single-person household,1st Quintile,Reasonable,0.47255,299,4396,0.44296,0.50399
966,966,2008,Single-person household,1st Quintile,Slightly Expensive,0.17261,103,4396,0.14957,0.19083
967,967,2008,Single-person household,2nd Quintile,Inexpensive,0.26325,102,4396,0.23181,0.29639
968,968,2008,Single-person household,2nd Quintile,Reasonable,0.52947,191,4396,0.48634,0.57642
969,969,2008,Single-person household,2nd Quintile,Slightly Expensive,0.20728,74,4396,0.18317,0.23333
970,970,2008,Single-person household,3rd Quintile,Very Inexpensive,0.09508,31,4396,0.07726,0.11715
971,971,2008,Single-person household,3rd Quintile,Inexpensive,0.22562,74,4396,0.20113,0.25822
972,972,2008,Single-person household,3rd Quintile,Reasonable,0.47518,160,4396,0.43395,0.51814
973,973,2008,Single-person household,3rd Quintile,Slightly Expensive,0.20411,68,4396,0.16934,0.23307
974,974,2008,Single-person household,4th Quintile,Inexpensive,0.27109,72,4396,0.22935,0.3068
975,975,2008,Single-person household,4th Quintile,Reasonable,0.50351,149,4396,0.45592,0.56294
976,976,2008,Single-person household,4th Quintile,Slightly Expensive,0.22539,50,4396,0.19638,0.26485
977,977,2008,Single-person household,5th Quintile,Inexpensive,0.3537,57,4396,0.31392,0.4024
978,978,2008,Single-person household,5th Quintile,Reasonable,0.50005,109,4396,0.43893,0.5649
979,979,2008,Single-person household,5th Quintile,Slightly Expensive,0.14625,32,4396,0.10875,0.19022
980,980,2008,Couple without children,1st Quintile,Inexpensive,0.26768,74,4396,0.22031,0.30991
981,981,2008,Couple without children,1st Quintile,Reasonable,0.51517,147,4396,0.45648,0.56903
982,982,2008,Couple without children,1st Quintile,Slightly Expensive,0.21715,55,4396,0.17783,0.25961
983,983,2008,Couple without children,2nd Quintile,Inexpensive,0.29915,84,4396,0.25481,0.34091
984,984,2008,Couple without children,2nd Quintile,Reasonable,0.52598,152,4396,0.46217,0.58803
985,985,2008,Couple without children,2nd Quintile,Slightly Expensive,0.17487,49,4396,0.13783,0.213
986,986,2008,Couple without children,3rd Quintile,Inexpensive,0.24651,76,4396,0.20581,0.29179
987,987,2008,Couple without children,3rd Quintile,Reasonable,0.52132,146,4396,0.45049,0.59308
988,988,2008,Couple without children,3rd Quintile,Slightly Expensive,0.23218,66,4396,0.19126,0.26761
989,989,2008,Couple without children,4th Quintile,Inexpensive,0.33246,77,4396,0.28341,0.38888
990,990,2008,Couple without children,4th Quintile,Reasonable,0.52551,131,4396,0.45799,0.59229
991,991,2008,Couple without children,4th Quintile,Slightly Expensive,0.14202,44,4396,0.11781,0.16754
992,992,2008,Couple without children,5th Quintile,Inexpensive,0.26591,72,4396,0.20559,0.3276
993,993,2008,Couple without children,5th Quintile,Reasonable,0.54051,155,4396,0.44887,0.62888
994,994,2008,Couple without children,5th Quintile,Slightly Expensive,0.19358,58,4396,0.14673,0.2465
995,995,2008,Single parent,1st Quintile,Inexpensive,0.1747,47,4396,0.14404,0.21129
996,996,2008,Single parent,1st Quintile,Reasonable,0.52907,118,4396,0.46925,0.59908
997,997,2008,Single parent,1st Quintile,Slightly Expensive,0.29622,55,4396,0.24043,0.35458
998,998,2008,Single parent,2nd Quintile,Inexpensive,0.42951,31,4396,0.34168,0.53267
999,999,2008,Single parent,2nd Quintile,Reasonable,0.57049,42,4396,0.46602,0.67819
1000,1000,2008,Couple with children,1st Quintile,Inexpensive,0.20618,60,4396,0.16116,0.25433
1001,1001,2008,Couple with children,1st Quintile,Reasonable,0.46367,116,4396,0.40368,0.51918
1002,1002,2008,Couple with children,1st Quintile,Slightly Expensive,0.33015,72,4396,0.27073,0.40058
1003,1003,2008,Couple with children,2nd Quintile,Inexpensive,0.26847,85,4396,0.2222,0.31643
1004,1004,2008,Couple with children,2nd Quintile,Reasonable,0.49051,145,4396,0.42652,0.555
1005,1005,2008,Couple with children,2nd Quintile,Slightly Expensive,0.24103,61,4396,0.1937,0.30226
1006,1006,2008,Couple with children,3rd Quintile,Inexpensive,0.29497,71,4396,0.23928,0.3554
1007,1007,2008,Couple with children,3rd Quintile,Reasonable,0.49863,109,4396,0.4157,0.57266
1008,1008,2008,Couple with children,3rd Quintile,Slightly Expensive,0.20639,44,4396,0.15825,0.25083
1009,1009,2008,Couple with children,4th Quintile,Inexpensive,0.29911,38,4396,0.22718,0.38393
1010,1010,2008,Couple with children,4th Quintile,Reasonable,0.70089,73,4396,0.57151,0.84048
1011,1011,2008,Couple with children,5th Quintile,Reasonable,1.0,57,4396,0.74292,1.22591
1012,1012,2009,Single-person household,1st Quintile,Very Inexpensive,0.06966,46,4099,0.05732,0.08156
1013,1013,2009,Single-person household,1st Quintile,Inexpensive,0.27419,172,4099,0.25123,0.30147
1014,1014,2009,Single-person household,1st Quintile,Reasonable,0.46722,286,4099,0.42644,0.50437
1015,1015,2009,Single-person household,1st Quintile,Slightly Expensive,0.18893,113,4099,0.16198,0.21301
1016,1016,2009,Single-person household,2nd Quintile,Inexpensive,0.26831,100,4099,0.23383,0.30256
1017,1017,2009,Single-person household,2nd Quintile,Reasonable,0.51718,193,4099,0.46917,0.56307
1018,1018,2009,Single-person household,2nd Quintile,Slightly Expensive,0.21451,67,4099,0.1875,0.24173
1019,1019,2009,Single-person household,3rd Quintile,Very Inexpensive,0.08459,31,4099,0.07024,0.1018
1020,1020,2009,Single-person household,3rd Quintile,Inexpensive,0.24215,74,4099,0.20767,0.27511
1021,1021,2009,Single-person household,3rd Quintile,Reasonable,0.50176,154,4099,0.45264,0.55631
1022,1022,2009,Single-person household,3rd Quintile,Slightly Expensive,0.1715,55,4099,0.14236,0.20878
1023,1023,2009,Single-person household,4th Quintile,Inexpensive,0.27969,69,4099,0.23342,0.31824
1024,1024,2009,Single-person household,4th Quintile,Reasonable,0.52306,128,4099,0.46933,0.57915
1025,1025,2009,Single-person household,4th Quintile,Slightly Expensive,0.19725,39,4099,0.16034,0.23573
1026,1026,2009,Single-person household,5th Quintile,Inexpensive,0.30902,51,4099,0.2551,0.37649
1027,1027,2009,Single-person household,5th Quintile,Reasonable,0.4834,96,4099,0.40902,0.56838
1028,1028,2009,Single-person household,5th Quintile,Slightly Expensive,0.20758,34,4099,0.16494,0.251
1029,1029,2009,Couple without children,1st Quintile,Inexpensive,0.27157,73,4099,0.21812,0.32123
1030,1030,2009,Couple without children,1st Quintile,Reasonable,0.47679,116,4099,0.41546,0.54921
1031,1031,2009,Couple without children,1st Quintile,Slightly Expensive,0.25165,58,4099,0.19502,0.31307
1032,1032,2009,Couple without children,2nd Quintile,Inexpensive,0.32774,93,4099,0.28881,0.37449
1033,1033,2009,Couple without children,2nd Quintile,Reasonable,0.47661,146,4099,0.41778,0.53959
1034,1034,2009,Couple without children,2nd Quintile,Slightly Expensive,0.19565,61,4099,0.1573,0.23269
1035,1035,2009,Couple without children,3rd Quintile,Inexpensive,0.25765,68,4099,0.21388,0.30623
1036,1036,2009,Couple without children,3rd Quintile,Reasonable,0.52648,128,4099,0.44729,0.6012
1037,1037,2009,Couple without children,3rd Quintile,Slightly Expensive,0.21587,49,4099,0.16242,0.27069
1038,1038,2009,Couple without children,4th Quintile,Inexpensive,0.19226,53,4099,0.14407,0.23934
1039,1039,2009,Couple without children,4th Quintile,Reasonable,0.62514,153,4099,0.52885,0.73356
1040,1040,2009,Couple without children,4th Quintile,Slightly Expensive,0.1826,46,4099,0.14678,0.22195
1041,1041,2009,Couple without children,5th Quintile,Inexpensive,0.24963,66,4099,0.18843,0.30737
1042,1042,2009,Couple without children,5th Quintile,Reasonable,0.5106,133,4099,0.41954,0.61307
1043,1043,2009,Couple without children,5th Quintile,Slightly Expensive,0.23976,55,4099,0.18737,0.30533
1044,1044,2009,Single parent,1st Quintile,Inexpensive,0.21977,53,4099,0.18078,0.27599
1045,1045,2009,Single parent,1st Quintile,Reasonable,0.55037,110,4099,0.46169,0.62498
1046,1046,2009,Single parent,1st Quintile,Slightly Expensive,0.22986,42,4099,0.1782,0.28884
1047,1047,2009,Single parent,2nd Quintile,Reasonable,1.0,38,4099,0.74887,1.28767
1048,1048,2009,Single parent,3rd Quintile,Reasonable,1.0,31,4099,0.73288,1.26864
1049,1049,2009,Couple with children,1st Quintile,Inexpensive,0.19897,49,4099,0.14454,0.25984
1050,1050,2009,Couple with children,1st Quintile,Reasonable,0.52304,120,4099,0.45588,0.588
1051,1051,2009,Couple with children,1st Quintile,Slightly Expensive,0.27798,72,4099,0.2309,0.31979
1052,1052,2009,Couple with children,2nd Quintile,Inexpensive,0.20899,68,4099,0.17331,0.25875
1053,1053,2009,Couple with children,2nd Quintile,Reasonable,0.62337,130,4099,0.53444,0.71904
1054,1054,2009,Couple with children,2nd Quintile,Slightly Expensive,0.16764,49,4099,0.13002,0.21914
1055,1055,2009,Couple with children,3rd Quintile,Inexpensive,0.27359,63,4099,0.2119,0.34928
1056,1056,2009,Couple with children,3rd Quintile,Reasonable,0.54876,106,4099,0.45007,0.67177
1057,1057,2009,Couple with children,3rd Quintile,Slightly Expensive,0.17765,36,4099,0.12268,0.24308
1058,1058,2009,Couple with children,4th Quintile,Reasonable,1.0,75,4099,0.79015,1.24058
1059,1059,2009,Couple with children,5th Quintile,Reasonable,1.0,51,4099,0.77085,1.2607
1060,1060,2010,Single-person household,1st Quintile,Very Inexpensive,0.08922,51,6474,0.07064,0.10447
1061,1061,2010,Single-person household,1st Quintile,Inexpensive,0.21528,135,6474,0.19926,0.23734
1062,1062,2010,Single-person household,1st Quintile,Reasonable,0.49405,282,6474,0.46542,0.53616
1063,1063,2010,Single-person household,1st Quintile,Slightly Expensive,0.20145,106,6474,0.17778,0.22497
1064,1064,2010,Single-person household,2nd Quintile,Inexpensive,0.27551,107,6474,0.24065,0.31519
1065,1065,2010,Single-person household,2nd Quintile,Reasonable,0.54915,193,6474,0.50442,0.60275
1066,1066,2010,Single-person household,2nd Quintile,Slightly Expensive,0.17534,59,6474,0.149,0.19883
1067,1067,2010,Single-person household,3rd Quintile,Inexpensive,0.24243,64,6474,0.20615,0.28054
1068,1068,2010,Single-person household,3rd Quintile,Reasonable,0.55897,139,6474,0.49827,0.62506
1069,1069,2010,Single-person household,3rd Quintile,Slightly Expensive,0.1986,43,6474,0.16506,0.23121
1070,1070,2010,Single-person household,4th Quintile,Inexpensive,0.30118,64,6474,0.25721,0.35808
1071,1071,2010,Single-person household,4th Quintile,Reasonable,0.44796,108,6474,0.39138,0.51608
1072,1072,2010,Single-person household,4th Quintile,Slightly Expensive,0.25086,49,6474,0.21019,0.29835
1073,1073,2010,Single-person household,5th Quintile,Inexpensive,0.33422,45,6474,0.27482,0.39079
1074,1074,2010,Single-person household,5th Quintile,Reasonable,0.66578,88,6474,0.56602,0.76497
1075,1075,2010,Couple without children,1st Quintile,Inexpensive,0.29472,75,6474,0.25749,0.34404
1076,1076,2010,Couple without children,1st Quintile,Reasonable,0.43126,101,6474,0.37269,0.49725
1077,1077,2010,Couple without children,1st Quintile,Slightly Expensive,0.27402,58,6474,0.22283,0.34288
1078,1078,2010,Couple without children,2nd Quintile,Inexpensive,0.27691,84,6474,0.23507,0.32317
1079,1079,2010,Couple without children,2nd Quintile,Reasonable,0.51852,136,6474,0.45719,0.58608
1080,1080,2010,Couple without children,2nd Quintile,Slightly Expensive,0.20457,44,6474,0.15683,0.25282
1081,1081,2010,Couple without children,3rd Quintile,Inexpensive,0.28516,70,6474,0.23825,0.33437
1082,1082,2010,Couple without children,3rd Quintile,Reasonable,0.47998,127,6474,0.40543,0.55751
1083,1083,2010,Couple without children,3rd Quintile,Slightly Expensive,0.23485,53,6474,0.18792,0.29959
1084,1084,2010,Couple without children,4th Quintile,Inexpensive,0.29195,64,6474,0.23365,0.36031
1085,1085,2010,Couple without children,4th Quintile,Reasonable,0.5515,125,6474,0.47751,0.65132
1086,1086,2010,Couple without children,4th Quintile,Slightly Expensive,0.15655,45,6474,0.10854,0.19533
1087,1087,2010,Couple without children,5th Quintile,Inexpensive,0.29433,69,6474,0.22967,0.35616
1088,1088,2010,Couple without children,5th Quintile,Reasonable,0.4946,136,6474,0.42644,0.57252
1089,1089,2010,Couple without children,5th Quintile,Slightly Expensive,0.21108,50,6474,0.15875,0.26
1090,1090,2010,Single parent,1st Quintile,Very Inexpensive,0.04062,39,6474,0.02854,0.05349
1091,1091,2010,Single parent,1st Quintile,Inexpensive,0.22388,210,6474,0.20061,0.25895
1092,1092,2010,Single parent,1st Quintile,Reasonable,0.41605,320,6474,0.36415,0.47275
1093,1093,2010,Single parent,1st Quintile,Slightly Expensive,0.27755,189,6474,0.2171,0.32587
1094,1094,2010,Single parent,1st Quintile,Too Expensive,0.04189,45,6474,0.03381,0.0507
1095,1095,2010,Single parent,2nd Quintile,Very Inexpensive,0.15159,42,6474,0.09265,0.25165
1096,1096,2010,Single parent,2nd Quintile,Inexpensive,0.25783,84,6474,0.20082,0.3194
1097,1097,2010,Single parent,2nd Quintile,Reasonable,0.3702,127,6474,0.30029,0.46962
1098,1098,2010,Single parent,2nd Quintile,Slightly Expensive,0.22038,57,6474,0.13468,0.3129
1099,1099,2010,Single parent,3rd Quintile,Reasonable,1.0,78,6474,0.73126,1.30798
1100,1100,2010,Single parent,4th Quintile,Reasonable,1.0,37,6474,0.73848,1.3811
1101,1101,2010,Couple with children,1st Quintile,Very Inexpensive,0.05629,64,6474,0.04545,0.06842
1102,1102,2010,Couple with children,1st Quintile,Inexpensive,0.21273,211,6474,0.18061,0.2524
1103,1103,2010,Couple with children,1st Quintile,Reasonable,0.46182,409,6474,0.40766,0.52487
1104,1104,2010,Couple with children,1st Quintile,Slightly Expensive,0.21931,205,6474,0.17911,0.26477
1105,1105,2010,Couple with children,1st Quintile,Too Expensive,0.04985,48,6474,0.03558,0.07261
1106,1106,2010,Couple with children,2nd Quintile,Very Inexpensive,0.09691,57,6474,0.06198,0.13887
1107,1107,2010,Couple with children,2nd Quintile,Inexpensive,0.1986,178,6474,0.17046,0.23165
1108,1108,2010,Couple with children,2nd Quintile,Reasonable,0.45504,296,6474,0.38235,0.5344
1109,1109,2010,Couple with children,2nd Quintile,Slightly Expensive,0.24945,127,6474,0.19012,0.31797
1110,1110,2010,Couple with children,3rd Quintile,Very Inexpensive,0.0791,41,6474,0.0448,0.10694
1111,1111,2010,Couple with children,3rd Quintile,Inexpensive,0.29425,122,6474,0.21634,0.38684
1112,1112,2010,Couple with children,3rd Quintile,Reasonable,0.47106,177,6474,0.37683,0.56605
1113,1113,2010,Couple with children,3rd Quintile,Slightly Expensive,0.15558,61,6474,0.10819,0.21075
1114,1114,2010,Couple with children,4th Quintile,Very Inexpensive,0.10322,31,6474,0.04532,0.17677
1115,1115,2010,Couple with children,4th Quintile,Inexpensive,0.21935,66,6474,0.16049,0.28559
1116,1116,2010,Couple with children,4th Quintile,Reasonable,0.45763,131,6474,0.35355,0.54037
1117,1117,2010,Couple with children,4th Quintile,Slightly Expensive,0.2198,54,6474,0.13989,0.33244
1118,1118,2010,Couple with children,5th Quintile,Inexpensive,0.20041,51,6474,0.15627,0.26255
1119,1119,2010,Couple with children,5th Quintile,Reasonable,0.56588,108,6474,0.45754,0.71663
1120,1120,2010,Couple with children,5th Quintile,Slightly Expensive,0.23372,39,6474,0.13075,0.37892
1121,1121,2011,Single-person household,1st Quintile,Very Inexpensive,0.07027,66,7840,0.05929,0.08027
1122,1122,2011,Single-person household,1st Quintile,Inexpensive,0.26985,238,7840,0.24596,0.28891
1123,1123,2011,Single-person household,1st Quintile,Reasonable,0.44453,385,7840,0.41673,0.47793
1124,1124,2011,Single-person household,1st Quintile,Slightly Expensive,0.1828,151,7840,0.16396,0.20417
1125,1125,2011,Single-person household,1st Quintile,Too Expensive,0.03255,32,7840,0.02363,0.04322
1126,1126,2011,Single-person household,2nd Quintile,Inexpensive,0.2818,133,7840,0.25294,0.31717
1127,1127,2011,Single-person household,2nd Quintile,Reasonable,0.5339,229,7840,0.48554,0.5799
1128,1128,2011,Single-person household,2nd Quintile,Slightly Expensive,0.1843,85,7840,0.15805,0.2076
1129,1129,2011,Single-person household,3rd Quintile,Very Inexpensive,0.08367,33,7840,0.06648,0.10278
1130,1130,2011,Single-person household,3rd Quintile,Inexpensive,0.24813,87,7840,0.21873,0.28185
1131,1131,2011,Single-person household,3rd Quintile,Reasonable,0.48988,171,7840,0.44841,0.53246
1132,1132,2011,Single-person household,3rd Quintile,Slightly Expensive,0.17831,61,7840,0.14875,0.21572
1133,1133,2011,Single-person household,4th Quintile,Inexpensive,0.22076,60,7840,0.18617,0.25614
1134,1134,2011,Single-person household,4th Quintile,Reasonable,0.55517,155,7840,0.50129,0.61709
1135,1135,2011,Single-person household,4th Quintile,Slightly Expensive,0.22407,53,7840,0.18568,0.25771
1136,1136,2011,Single-person household,5th Quintile,Inexpensive,0.28141,57,7840,0.22703,0.32714
1137,1137,2011,Single-person household,5th Quintile,Reasonable,0.49993,115,7840,0.43717,0.56148
1138,1138,2011,Single-person household,5th Quintile,Slightly Expensive,0.21866,45,7840,0.17303,0.26156
1139,1139,2011,Couple without children,1st Quintile,Inexpensive,0.30503,84,7840,0.25095,0.3532
1140,1140,2011,Couple without children,1st Quintile,Reasonable,0.4981,156,7840,0.42979,0.5662
1141,1141,2011,Couple without children,1st Quintile,Slightly Expensive,0.19686,58,7840,0.1515,0.24085
1142,1142,2011,Couple without children,2nd Quintile,Inexpensive,0.21519,76,7840,0.17485,0.25674
1143,1143,2011,Couple without children,2nd Quintile,Reasonable,0.60333,199,7840,0.54775,0.66996
1144,1144,2011,Couple without children,2nd Quintile,Slightly Expensive,0.18148,59,7840,0.13847,0.23243
1145,1145,2011,Couple without children,3rd Quintile,Inexpensive,0.23101,70,7840,0.18604,0.28331
1146,1146,2011,Couple without children,3rd Quintile,Reasonable,0.55361,174,7840,0.49074,0.63136
1147,1147,2011,Couple without children,3rd Quintile,Slightly Expensive,0.21539,61,7840,0.17196,0.27024
1148,1148,2011,Couple without children,4th Quintile,Inexpensive,0.30853,101,7840,0.25899,0.37795
1149,1149,2011,Couple without children,4th Quintile,Reasonable,0.5204,170,7840,0.45827,0.58704
1150,1150,2011,Couple without children,4th Quintile,Slightly Expensive,0.17107,57,7840,0.12489,0.21732
1151,1151,2011,Couple without children,5th Quintile,Very Inexpensive,0.08923,32,7840,0.05497,0.12818
1152,1152,2011,Couple without children,5th Quintile,Inexpensive,0.25806,80,7840,0.19989,0.32247
1153,1153,2011,Couple without children,5th Quintile,Reasonable,0.52579,169,7840,0.45503,0.60325
1154,1154,2011,Couple without children,5th Quintile,Slightly Expensive,0.12692,53,7840,0.099,0.16978
1155,1155,2011,Single parent,1st Quintile,Very Inexpensive,0.04702,55,7840,0.0395,0.05701
1156,1156,2011,Single parent,1st Quintile,Inexpensive,0.242,225,7840,0.21612,0.27719
1157,1157,2011,Single parent,1st Quintile,Reasonable,0.42598,383,7840,0.37231,0.47434
1158,1158,2011,Single parent,1st Quintile,Slightly Expensive,0.23266,224,7840,0.21303,0.25359
1159,1159,2011,Single parent,1st Quintile,Too Expensive,0.05234,50,7840,0.04177,0.06384
1160,1160,2011,Single parent,2nd Quintile,Very Inexpensive,0.10874,44,7840,0.08589,0.14677
1161,1161,2011,Single parent,2nd Quintile,Inexpensive,0.2703,111,7840,0.22183,0.31995
1162,1162,2011,Single parent,2nd Quintile,Reasonable,0.40369,173,7840,0.36254,0.45342
