,Unnamed: 0,year,bula_h,hhtyp,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
861,861,2007,North Rhine-Westphalia,Couple with children,Inexpensive,0.25106,68,3254,0.20218,0.29615
862,862,2007,North Rhine-Westphalia,Couple with children,Reasonable,0.49845,154,3254,0.44045,0.55521
863,863,2007,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.25049,64,3254,0.20125,0.29563
864,864,2007,Hesse,Single-person household,Inexpensive,0.39839,33,3254,0.32231,0.46535
865,865,2007,Hesse,Single-person household,Reasonable,0.60161,61,3254,0.50742,0.69632
866,866,2007,Hesse,Couple without children,Inexpensive,0.38129,32,3254,0.28721,0.48055
867,867,2007,Hesse,Couple without children,Reasonable,0.61871,47,3254,0.48787,0.72981
868,868,2007,Hesse,Couple with children,Reasonable,1.0,42,3254,0.75377,1.23748
869,869,2007,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,50,3254,0.83964,1.18019
870,870,2007,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,1.0,31,3254,0.75942,1.30922
871,871,2007,Baden-Wuerttemberg,Single-person household,Inexpensive,0.2766,53,3254,0.23378,0.31871
872,872,2007,Baden-Wuerttemberg,Single-person household,Reasonable,0.53207,103,3254,0.46307,0.59703
873,873,2007,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.19133,42,3254,0.15523,0.22918
874,874,2007,Baden-Wuerttemberg,Couple without children,Inexpensive,0.26544,35,3254,0.2063,0.33586
875,875,2007,Baden-Wuerttemberg,Couple without children,Reasonable,0.73456,68,3254,0.59757,0.86413
876,876,2007,Baden-Wuerttemberg,Single parent,Reasonable,1.0,37,3254,0.79224,1.2527
877,877,2007,Baden-Wuerttemberg,Couple with children,Inexpensive,0.328,37,3254,0.24238,0.40906
878,878,2007,Baden-Wuerttemberg,Couple with children,Reasonable,0.672,83,3254,0.5535,0.80282
879,879,2007,Bavaria,Single-person household,Inexpensive,0.23761,52,3254,0.19899,0.27603
880,880,2007,Bavaria,Single-person household,Reasonable,0.57183,113,3254,0.51859,0.63164
881,881,2007,Bavaria,Single-person household,Slightly Expensive,0.19056,40,3254,0.15096,0.2251
882,882,2007,Bavaria,Couple without children,Inexpensive,0.28351,42,3254,0.22082,0.34995
883,883,2007,Bavaria,Couple without children,Reasonable,0.50499,88,3254,0.42831,0.59413
884,884,2007,Bavaria,Couple without children,Slightly Expensive,0.2115,39,3254,0.15129,0.26145
885,885,2007,Bavaria,Couple with children,Inexpensive,0.27067,45,3254,0.21527,0.32432
886,886,2007,Bavaria,Couple with children,Reasonable,0.52256,78,3254,0.4192,0.63703
887,887,2007,Bavaria,Couple with children,Slightly Expensive,0.20678,32,3254,0.15322,0.26733
888,888,2007,Berlin,Single-person household,Inexpensive,0.29077,35,3254,0.24255,0.33467
889,889,2007,Berlin,Single-person household,Reasonable,0.41345,49,3254,0.3497,0.47859
890,890,2007,Berlin,Single-person household,Slightly Expensive,0.29578,34,3254,0.23125,0.35635
891,891,2007,Berlin,Couple without children,Reasonable,1.0,39,3254,0.79469,1.19065
892,892,2007,Berlin,Couple with children,Reasonable,1.0,34,3254,0.73841,1.31117
893,893,2007,Brandenburg,Single-person household,Reasonable,1.0,46,3254,0.82188,1.19702
894,894,2007,Brandenburg,Couple without children,Reasonable,1.0,34,3254,0.76985,1.28373
895,895,2007,Saxony,Single-person household,Inexpensive,0.31058,45,3254,0.25646,0.37306
896,896,2007,Saxony,Single-person household,Reasonable,0.68942,96,3254,0.59873,0.78595
897,897,2007,Saxony,Couple without children,Inexpensive,0.23736,43,3254,0.19103,0.29069
898,898,2007,Saxony,Couple without children,Reasonable,0.55245,82,3254,0.45873,0.67551
899,899,2007,Saxony,Couple without children,Slightly Expensive,0.2102,33,3254,0.16813,0.26956
900,900,2007,Saxony,Couple with children,Reasonable,1.0,37,3254,0.72954,1.26825
901,901,2007,Saxony-Anhalt,Single-person household,Reasonable,1.0,54,3254,0.83028,1.1601
902,902,2007,Thuringa,Single-person household,Reasonable,1.0,42,3254,0.80944,1.15195
903,903,2007,Thuringa,Couple without children,Reasonable,1.0,33,3254,0.80913,1.25968
904,904,2008,Schleswig-Holstein,Single-person household,Reasonable,1.0,36,2902,0.84712,1.16991
905,905,2008,Hamburg,Single-person household,Reasonable,1.0,31,2902,0.79924,1.17771
906,906,2008,Lower Saxony,Single-person household,Inexpensive,0.34535,36,2902,0.28701,0.40057
907,907,2008,Lower Saxony,Single-person household,Reasonable,0.65465,62,2902,0.56526,0.72592
908,908,2008,Lower Saxony,Couple without children,Reasonable,1.0,51,2902,0.79531,1.20972
909,909,2008,North Rhine-Westphalia,Single-person household,Inexpensive,0.29536,85,2902,0.26239,0.34062
910,910,2008,North Rhine-Westphalia,Single-person household,Reasonable,0.54702,184,2902,0.50792,0.59721
911,911,2008,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.15762,50,2902,0.13162,0.18295
912,912,2008,North Rhine-Westphalia,Couple without children,Inexpensive,0.22629,73,2902,0.18561,0.26668
913,913,2008,North Rhine-Westphalia,Couple without children,Reasonable,0.57412,169,2902,0.51072,0.6352
914,914,2008,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.1996,57,2902,0.15711,0.2351
915,915,2008,North Rhine-Westphalia,Single parent,Reasonable,1.0,44,2902,0.80434,1.21742
916,916,2008,North Rhine-Westphalia,Couple with children,Inexpensive,0.20544,55,2902,0.16412,0.24191
917,917,2008,North Rhine-Westphalia,Couple with children,Reasonable,0.56618,146,2902,0.50984,0.63319
918,918,2008,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.22838,52,2902,0.18139,0.27652
919,919,2008,Hesse,Single-person household,Inexpensive,0.42594,34,2902,0.35559,0.50478
920,920,2008,Hesse,Single-person household,Reasonable,0.57406,42,2902,0.48077,0.66004
921,921,2008,Hesse,Couple without children,Inexpensive,0.42664,32,2902,0.32627,0.52419
922,922,2008,Hesse,Couple without children,Reasonable,0.57336,44,2902,0.46401,0.67674
923,923,2008,Hesse,Couple with children,Reasonable,1.0,33,2902,0.7245,1.28109
924,924,2008,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,35,2902,0.78862,1.26136
925,925,2008,Baden-Wuerttemberg,Single-person household,Inexpensive,0.28371,51,2902,0.24109,0.33098
926,926,2008,Baden-Wuerttemberg,Single-person household,Reasonable,0.50521,100,2902,0.4331,0.57622
927,927,2008,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.21108,33,2902,0.17557,0.25317
928,928,2008,Baden-Wuerttemberg,Couple without children,Inexpensive,0.34082,36,2902,0.26225,0.42305
929,929,2008,Baden-Wuerttemberg,Couple without children,Reasonable,0.65918,67,2902,0.53366,0.78552
930,930,2008,Baden-Wuerttemberg,Couple with children,Inexpensive,0.23651,32,2902,0.18076,0.31517
931,931,2008,Baden-Wuerttemberg,Couple with children,Reasonable,0.47858,59,2902,0.37026,0.58721
932,932,2008,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.28491,36,2902,0.19309,0.38615
933,933,2008,Bavaria,Single-person household,Inexpensive,0.32133,69,2902,0.28091,0.36009
934,934,2008,Bavaria,Single-person household,Reasonable,0.50968,97,2902,0.44817,0.55814
935,935,2008,Bavaria,Single-person household,Slightly Expensive,0.16899,40,2902,0.12513,0.21009
936,936,2008,Bavaria,Couple without children,Inexpensive,0.44056,47,2902,0.34654,0.50449
937,937,2008,Bavaria,Couple without children,Reasonable,0.55944,87,2902,0.45382,0.65766
938,938,2008,Bavaria,Couple with children,Inexpensive,0.46282,48,2902,0.3677,0.57743
939,939,2008,Bavaria,Couple with children,Reasonable,0.53718,50,2902,0.43359,0.68401
940,940,2008,Berlin,Single-person household,Inexpensive,0.37638,34,2902,0.3139,0.43724
941,941,2008,Berlin,Single-person household,Reasonable,0.62362,61,2902,0.53703,0.71072
942,942,2008,Berlin,Couple without children,Reasonable,1.0,44,2902,0.75377,1.22828
943,943,2008,Berlin,Couple with children,Reasonable,1.0,32,2902,0.75911,1.3158
944,944,2008,Brandenburg,Single-person household,Reasonable,1.0,42,2902,0.78925,1.24817
945,945,2008,Brandenburg,Couple without children,Reasonable,1.0,33,2902,0.77001,1.24442
946,946,2008,Saxony,Single-person household,Inexpensive,0.29178,35,2902,0.24911,0.33257
947,947,2008,Saxony,Single-person household,Reasonable,0.70822,94,2902,0.62097,0.79628
948,948,2008,Saxony,Couple without children,Inexpensive,0.27951,43,2902,0.22133,0.35753
949,949,2008,Saxony,Couple without children,Reasonable,0.51875,85,2902,0.4488,0.60713
950,950,2008,Saxony,Couple without children,Slightly Expensive,0.20174,34,2902,0.15429,0.27359
951,951,2008,Saxony,Couple with children,Reasonable,1.0,34,2902,0.71419,1.27266
952,952,2008,Saxony-Anhalt,Single-person household,Reasonable,1.0,50,2902,0.85411,1.19907
953,953,2008,Thuringa,Single-person household,Reasonable,1.0,43,2902,0.8656,1.16263
954,954,2008,Thuringa,Couple without children,Reasonable,1.0,35,2902,0.70264,1.33585
955,955,2009,Lower Saxony,Single-person household,Inexpensive,0.3853,37,2540,0.31437,0.44553
956,956,2009,Lower Saxony,Single-person household,Reasonable,0.6147,70,2540,0.53555,0.70259
957,957,2009,Lower Saxony,Couple without children,Reasonable,1.0,49,2540,0.75704,1.24864
958,958,2009,Lower Saxony,Couple with children,Reasonable,1.0,38,2540,0.75901,1.2694
959,959,2009,North Rhine-Westphalia,Single-person household,Inexpensive,0.31253,98,2540,0.26298,0.35101
960,960,2009,North Rhine-Westphalia,Single-person household,Reasonable,0.55246,177,2540,0.49703,0.6018
961,961,2009,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.13501,43,2540,0.11573,0.15684
962,962,2009,North Rhine-Westphalia,Couple without children,Inexpensive,0.27532,69,2540,0.23389,0.32004
963,963,2009,North Rhine-Westphalia,Couple without children,Reasonable,0.51765,140,2540,0.44771,0.59126
964,964,2009,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.20703,51,2540,0.15861,0.25883
965,965,2009,North Rhine-Westphalia,Single parent,Reasonable,1.0,39,2540,0.82037,1.20449
966,966,2009,North Rhine-Westphalia,Couple with children,Inexpensive,0.22334,53,2540,0.17393,0.28516
967,967,2009,North Rhine-Westphalia,Couple with children,Reasonable,0.57601,132,2540,0.50723,0.65682
968,968,2009,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.20065,52,2540,0.15674,0.24738
969,969,2009,Hesse,Single-person household,Reasonable,1.0,47,2540,0.81954,1.1893
970,970,2009,Hesse,Couple without children,Reasonable,1.0,42,2540,0.80557,1.23333
971,971,2009,Hesse,Couple with children,Reasonable,1.0,32,2540,0.74677,1.24729
972,972,2009,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,32,2540,0.74447,1.27619
973,973,2009,Baden-Wuerttemberg,Single-person household,Inexpensive,0.28957,43,2540,0.22889,0.34573
974,974,2009,Baden-Wuerttemberg,Single-person household,Reasonable,0.71043,98,2540,0.57421,0.80767
975,975,2009,Baden-Wuerttemberg,Couple without children,Reasonable,1.0,68,2540,0.74181,1.25934
976,976,2009,Baden-Wuerttemberg,Couple with children,Reasonable,1.0,63,2540,0.79386,1.22363
977,977,2009,Bavaria,Single-person household,Inexpensive,0.27865,49,2540,0.23592,0.32132
978,978,2009,Bavaria,Single-person household,Reasonable,0.51714,102,2540,0.45034,0.59791
979,979,2009,Bavaria,Single-person household,Slightly Expensive,0.20421,42,2540,0.16097,0.24281
980,980,2009,Bavaria,Couple without children,Inexpensive,0.26496,37,2540,0.20659,0.3272
981,981,2009,Bavaria,Couple without children,Reasonable,0.50446,95,2540,0.4144,0.58995
982,982,2009,Bavaria,Couple without children,Slightly Expensive,0.23058,31,2540,0.17105,0.29336
983,983,2009,Bavaria,Couple with children,Inexpensive,0.25384,31,2540,0.1771,0.31608
984,984,2009,Bavaria,Couple with children,Reasonable,0.74616,59,2540,0.60135,0.88707
985,985,2009,Berlin,Single-person household,Inexpensive,0.28321,37,2540,0.22377,0.34397
986,986,2009,Berlin,Single-person household,Reasonable,0.43037,56,2540,0.35888,0.51396
987,987,2009,Berlin,Single-person household,Slightly Expensive,0.28643,31,2540,0.23889,0.33681
988,988,2009,Berlin,Couple without children,Inexpensive,0.49368,33,2540,0.38106,0.63625
989,989,2009,Berlin,Couple without children,Reasonable,0.50632,45,2540,0.41298,0.61254
990,990,2009,Brandenburg,Single-person household,Reasonable,1.0,48,2540,0.77571,1.25724
991,991,2009,Saxony,Single-person household,Inexpensive,0.38652,44,2540,0.32648,0.45531
992,992,2009,Saxony,Single-person household,Reasonable,0.61348,73,2540,0.51016,0.7393
993,993,2009,Saxony,Couple without children,Inexpensive,0.247,38,2540,0.21153,0.29419
994,994,2009,Saxony,Couple without children,Reasonable,0.44986,67,2540,0.35393,0.56834
995,995,2009,Saxony,Couple without children,Slightly Expensive,0.30313,40,2540,0.21324,0.38675
996,996,2009,Saxony,Couple with children,Reasonable,1.0,34,2540,0.70815,1.33814
997,997,2009,Saxony-Anhalt,Single-person household,Reasonable,1.0,44,2540,0.81435,1.28568
998,998,2009,Saxony-Anhalt,Couple without children,Reasonable,1.0,31,2540,0.76031,1.29502
999,999,2010,Schleswig-Holstein,Couple with children,Reasonable,1.0,31,4695,0.6007,1.70339
1000,1000,2010,Lower Saxony,Single-person household,Inexpensive,0.29773,32,4695,0.23886,0.38559
1001,1001,2010,Lower Saxony,Single-person household,Reasonable,0.70227,61,4695,0.59433,0.78673
1002,1002,2010,Lower Saxony,Couple without children,Reasonable,1.0,51,4695,0.7841,1.24573
1003,1003,2010,Lower Saxony,Single parent,Inexpensive,0.24116,36,4695,0.19384,0.29821
1004,1004,2010,Lower Saxony,Single parent,Reasonable,0.49387,46,4695,0.35722,0.66848
1005,1005,2010,Lower Saxony,Single parent,Slightly Expensive,0.26497,32,4695,0.22453,0.31815
1006,1006,2010,Lower Saxony,Couple with children,Inexpensive,0.2666,53,4695,0.15547,0.43751
1007,1007,2010,Lower Saxony,Couple with children,Reasonable,0.4416,80,4695,0.32935,0.5725
1008,1008,2010,Lower Saxony,Couple with children,Slightly Expensive,0.2918,36,4695,0.16068,0.42564
1009,1009,2010,North Rhine-Westphalia,Single-person household,Inexpensive,0.21304,57,4695,0.18305,0.24507
1010,1010,2010,North Rhine-Westphalia,Single-person household,Reasonable,0.63321,174,4695,0.58238,0.7047
1011,1011,2010,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.15375,40,4695,0.12945,0.18079
1012,1012,2010,North Rhine-Westphalia,Couple without children,Inexpensive,0.35248,84,4695,0.29184,0.40821
1013,1013,2010,North Rhine-Westphalia,Couple without children,Reasonable,0.42987,122,4695,0.37543,0.49162
1014,1014,2010,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.21765,48,4695,0.1678,0.26711
1015,1015,2010,North Rhine-Westphalia,Single parent,Inexpensive,0.25471,70,4695,0.19643,0.34691
1016,1016,2010,North Rhine-Westphalia,Single parent,Reasonable,0.5087,134,4695,0.39241,0.62995
1017,1017,2010,North Rhine-Westphalia,Single parent,Slightly Expensive,0.23659,52,4695,0.15101,0.35732
1018,1018,2010,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.06303,46,4695,0.04016,0.09477
1019,1019,2010,North Rhine-Westphalia,Couple with children,Inexpensive,0.16869,116,4695,0.12598,0.21641
1020,1020,2010,North Rhine-Westphalia,Couple with children,Reasonable,0.56804,326,4695,0.47994,0.65352
1021,1021,2010,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.20024,128,4695,0.14422,0.26192
1022,1022,2010,Hesse,Single-person household,Inexpensive,0.42566,33,4695,0.32909,0.51656
1023,1023,2010,Hesse,Single-person household,Reasonable,0.57434,39,4695,0.45383,0.68051
1024,1024,2010,Hesse,Couple without children,Reasonable,1.0,41,4695,0.78647,1.22052
1025,1025,2010,Hesse,Single parent,Reasonable,1.0,35,4695,0.71911,1.37985
1026,1026,2010,Hesse,Couple with children,Inexpensive,0.25253,59,4695,0.1814,0.32858
1027,1027,2010,Hesse,Couple with children,Reasonable,0.4013,78,4695,0.27866,0.54401
1028,1028,2010,Hesse,Couple with children,Slightly Expensive,0.34617,46,4695,0.20396,0.54387
1029,1029,2010,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,34,4695,0.74807,1.24647
1030,1030,2010,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.45544,34,4695,0.31226,0.65535
1031,1031,2010,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.54456,40,4695,0.33045,0.82062
1032,1032,2010,Baden-Wuerttemberg,Single-person household,Inexpensive,0.32487,48,4695,0.25606,0.40429
1033,1033,2010,Baden-Wuerttemberg,Single-person household,Reasonable,0.67513,90,4695,0.57517,0.77191
1034,1034,2010,Baden-Wuerttemberg,Couple without children,Inexpensive,0.36682,36,4695,0.26836,0.46624
1035,1035,2010,Baden-Wuerttemberg,Couple without children,Reasonable,0.63318,51,4695,0.47466,0.80441
1036,1036,2010,Baden-Wuerttemberg,Single parent,Inexpensive,0.39944,37,4695,0.23784,0.58949
1037,1037,2010,Baden-Wuerttemberg,Single parent,Reasonable,0.60056,73,4695,0.44702,0.78373
1038,1038,2010,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.13831,32,4695,0.07848,0.23311
1039,1039,2010,Baden-Wuerttemberg,Couple with children,Inexpensive,0.2918,80,4695,0.20539,0.39317
1040,1040,2010,Baden-Wuerttemberg,Couple with children,Reasonable,0.42506,125,4695,0.33799,0.51884
1041,1041,2010,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.14484,47,4695,0.09439,0.21968
1042,1042,2010,Bavaria,Single-person household,Inexpensive,0.28091,51,4695,0.23279,0.33045
1043,1043,2010,Bavaria,Single-person household,Reasonable,0.51278,83,4695,0.45033,0.57901
1044,1044,2010,Bavaria,Single-person household,Slightly Expensive,0.20631,35,4695,0.15566,0.26189
1045,1045,2010,Bavaria,Couple without children,Inexpensive,0.23418,37,4695,0.18428,0.28462
1046,1046,2010,Bavaria,Couple without children,Reasonable,0.55591,85,4695,0.45892,0.66249
1047,1047,2010,Bavaria,Couple without children,Slightly Expensive,0.20991,35,4695,0.16148,0.27166
1048,1048,2010,Bavaria,Single parent,Inexpensive,0.25241,51,4695,0.19488,0.34229
1049,1049,2010,Bavaria,Single parent,Reasonable,0.43469,74,4695,0.33478,0.57666
1050,1050,2010,Bavaria,Single parent,Slightly Expensive,0.3129,31,4695,0.12418,0.51927
1051,1051,2010,Bavaria,Couple with children,Very Inexpensive,0.1446,37,4695,0.09564,0.20363
1052,1052,2010,Bavaria,Couple with children,Inexpensive,0.25118,93,4695,0.2064,0.31287
1053,1053,2010,Bavaria,Couple with children,Reasonable,0.44519,145,4695,0.36088,0.56552
1054,1054,2010,Bavaria,Couple with children,Slightly Expensive,0.15903,62,4695,0.11358,0.20944
1055,1055,2010,Berlin,Single-person household,Inexpensive,0.26048,34,4695,0.2124,0.29985
1056,1056,2010,Berlin,Single-person household,Reasonable,0.43972,58,4695,0.37813,0.49621
1057,1057,2010,Berlin,Single-person household,Slightly Expensive,0.2998,36,4695,0.24858,0.35984
1058,1058,2010,Berlin,Couple without children,Inexpensive,0.52919,34,4695,0.40951,0.65516
1059,1059,2010,Berlin,Couple without children,Reasonable,0.47081,39,4695,0.37378,0.58854
1060,1060,2010,Berlin,Couple with children,Inexpensive,0.22582,36,4695,0.15755,0.30499
1061,1061,2010,Berlin,Couple with children,Reasonable,0.77418,61,4695,0.494,1.14761
1062,1062,2010,Brandenburg,Single-person household,Reasonable,1.0,38,4695,0.78172,1.2423
1063,1063,2010,Brandenburg,Couple without children,Reasonable,1.0,37,4695,0.75451,1.34135
1064,1064,2010,Brandenburg,Couple with children,Reasonable,1.0,39,4695,0.60964,1.57017
1065,1065,2010,Saxony,Single-person household,Inexpensive,0.38061,41,4695,0.3192,0.444
1066,1066,2010,Saxony,Single-person household,Reasonable,0.61939,73,4695,0.52239,0.72568
1067,1067,2010,Saxony,Couple without children,Inexpensive,0.37117,37,4695,0.28339,0.47547
1068,1068,2010,Saxony,Couple without children,Reasonable,0.62883,73,4695,0.5193,0.77145
1069,1069,2010,Saxony,Couple with children,Inexpensive,0.23819,51,4695,0.18738,0.29679
1070,1070,2010,Saxony,Couple with children,Reasonable,0.45602,80,4695,0.31299,0.60595
1071,1071,2010,Saxony,Couple with children,Slightly Expensive,0.30579,41,4695,0.17671,0.52026
1072,1072,2010,Saxony-Anhalt,Single-person household,Reasonable,1.0,49,4695,0.80782,1.23428
1073,1073,2010,Saxony-Anhalt,Couple with children,Reasonable,1.0,37,4695,0.72612,1.34681
1074,1074,2010,Thuringa,Single-person household,Reasonable,1.0,32,4695,0.79612,1.25455
1075,1075,2010,Thuringa,Couple with children,Reasonable,1.0,37,4695,0.71318,1.43434
1076,1076,2011,Schleswig-Holstein,Single-person household,Reasonable,1.0,48,5869,0.85556,1.1671
1077,1077,2011,Schleswig-Holstein,Single parent,Reasonable,1.0,37,5869,0.8175,1.17984
1078,1078,2011,Schleswig-Holstein,Couple with children,Reasonable,1.0,37,5869,0.66759,1.47366
1079,1079,2011,Lower Saxony,Single-person household,Inexpensive,0.33927,34,5869,0.26095,0.40599
1080,1080,2011,Lower Saxony,Single-person household,Reasonable,0.66073,74,5869,0.56832,0.75668
1081,1081,2011,Lower Saxony,Couple without children,Reasonable,1.0,72,5869,0.80698,1.18515
1082,1082,2011,Lower Saxony,Single parent,Inexpensive,0.34596,33,5869,0.28501,0.4408
1083,1083,2011,Lower Saxony,Single parent,Reasonable,0.65404,61,5869,0.52658,0.82989
1084,1084,2011,Lower Saxony,Couple with children,Inexpensive,0.268,60,5869,0.21353,0.33167
1085,1085,2011,Lower Saxony,Couple with children,Reasonable,0.50497,89,5869,0.37433,0.68672
1086,1086,2011,Lower Saxony,Couple with children,Slightly Expensive,0.22703,32,5869,0.13612,0.34651
1087,1087,2011,North Rhine-Westphalia,Single-person household,Inexpensive,0.2588,105,5869,0.2323,0.29104
1088,1088,2011,North Rhine-Westphalia,Single-person household,Reasonable,0.56031,212,5869,0.5252,0.60895
1089,1089,2011,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.18089,65,5869,0.15437,0.21147
1090,1090,2011,North Rhine-Westphalia,Couple without children,Inexpensive,0.2668,85,5869,0.22365,0.31936
1091,1091,2011,North Rhine-Westphalia,Couple without children,Reasonable,0.58248,189,5869,0.51516,0.64312
1092,1092,2011,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.15072,54,5869,0.11627,0.18995
1093,1093,2011,North Rhine-Westphalia,Single parent,Inexpensive,0.21434,78,5869,0.18134,0.25281
1094,1094,2011,North Rhine-Westphalia,Single parent,Reasonable,0.53208,166,5869,0.44054,0.65624
1095,1095,2011,North Rhine-Westphalia,Single parent,Slightly Expensive,0.25358,80,5869,0.21165,0.29683
1096,1096,2011,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.07029,41,5869,0.04458,0.10113
1097,1097,2011,North Rhine-Westphalia,Couple with children,Inexpensive,0.19679,140,5869,0.16376,0.24053
1098,1098,2011,North Rhine-Westphalia,Couple with children,Reasonable,0.53824,282,5869,0.45414,0.61408
1099,1099,2011,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.19468,109,5869,0.15329,0.24037
1100,1100,2011,Hesse,Single-person household,Inexpensive,0.35126,34,5869,0.27597,0.42199
1101,1101,2011,Hesse,Single-person household,Reasonable,0.64874,57,5869,0.55784,0.74778
1102,1102,2011,Hesse,Couple without children,Reasonable,1.0,45,5869,0.80154,1.24072
1103,1103,2011,Hesse,Single parent,Reasonable,1.0,53,5869,0.78342,1.35413
1104,1104,2011,Hesse,Couple with children,Inexpensive,0.43155,65,5869,0.29374,0.56619
1105,1105,2011,Hesse,Couple with children,Reasonable,0.40053,84,5869,0.31928,0.50429
1106,1106,2011,Hesse,Couple with children,Slightly Expensive,0.16792,45,5869,0.12188,0.24784
1107,1107,2011,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,47,5869,0.83444,1.1776
1108,1108,2011,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,1.0,33,5869,0.74837,1.28337
1109,1109,2011,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.51316,32,5869,0.35204,0.65891
1110,1110,2011,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.48684,47,5869,0.38053,0.60501
1111,1111,2011,Baden-Wuerttemberg,Single-person household,Inexpensive,0.25868,60,5869,0.21229,0.29996
1112,1112,2011,Baden-Wuerttemberg,Single-person household,Reasonable,0.57673,115,5869,0.49211,0.64723
1113,1113,2011,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.16458,34,5869,0.13183,0.19825
1114,1114,2011,Baden-Wuerttemberg,Couple without children,Inexpensive,0.26781,34,5869,0.20942,0.33456
1115,1115,2011,Baden-Wuerttemberg,Couple without children,Reasonable,0.73219,78,5869,0.60233,0.91413
1116,1116,2011,Baden-Wuerttemberg,Single parent,Inexpensive,0.29503,50,5869,0.22048,0.39027
1117,1117,2011,Baden-Wuerttemberg,Single parent,Reasonable,0.50019,79,5869,0.37518,0.65761
1118,1118,2011,Baden-Wuerttemberg,Single parent,Slightly Expensive,0.20478,33,5869,0.12966,0.29236
1119,1119,2011,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.11433,39,5869,0.07885,0.15958
1120,1120,2011,Baden-Wuerttemberg,Couple with children,Inexpensive,0.27983,70,5869,0.20067,0.36818
1121,1121,2011,Baden-Wuerttemberg,Couple with children,Reasonable,0.47037,135,5869,0.37933,0.55547
1122,1122,2011,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.13547,48,5869,0.09645,0.1861
1123,1123,2011,Bavaria,Single-person household,Inexpensive,0.31092,74,5869,0.26478,0.36013
1124,1124,2011,Bavaria,Single-person household,Reasonable,0.46132,132,5869,0.4144,0.51001
1125,1125,2011,Bavaria,Single-person household,Slightly Expensive,0.22776,54,5869,0.18906,0.27065
1126,1126,2011,Bavaria,Couple without children,Inexpensive,0.28556,50,5869,0.20934,0.3861
1127,1127,2011,Bavaria,Couple without children,Reasonable,0.5124,114,5869,0.42788,0.61224
1128,1128,2011,Bavaria,Couple without children,Slightly Expensive,0.20204,38,5869,0.1498,0.26198
1129,1129,2011,Bavaria,Single parent,Very Inexpensive,0.12694,34,5869,0.08774,0.1828
1130,1130,2011,Bavaria,Single parent,Inexpensive,0.26771,73,5869,0.2287,0.3055
1131,1131,2011,Bavaria,Single parent,Reasonable,0.36321,86,5869,0.28353,0.47372
1132,1132,2011,Bavaria,Single parent,Slightly Expensive,0.24213,52,5869,0.14873,0.37536
1133,1133,2011,Bavaria,Couple with children,Very Inexpensive,0.15075,44,5869,0.0898,0.22058
1134,1134,2011,Bavaria,Couple with children,Inexpensive,0.19872,89,5869,0.16448,0.23528
1135,1135,2011,Bavaria,Couple with children,Reasonable,0.49143,145,5869,0.39251,0.59594
1136,1136,2011,Bavaria,Couple with children,Slightly Expensive,0.1591,60,5869,0.11482,0.23224
1137,1137,2011,Berlin,Single-person household,Inexpensive,0.30081,49,5869,0.25127,0.36057
1138,1138,2011,Berlin,Single-person household,Reasonable,0.44519,74,5869,0.37271,0.51081
1139,1139,2011,Berlin,Single-person household,Slightly Expensive,0.254,36,5869,0.21023,0.30369
1140,1140,2011,Berlin,Couple without children,Inexpensive,0.41445,35,5869,0.3284,0.51283
1141,1141,2011,Berlin,Couple without children,Reasonable,0.58555,55,5869,0.48841,0.69287
1142,1142,2011,Berlin,Couple with children,Inexpensive,0.46996,43,5869,0.28521,0.7198
1143,1143,2011,Berlin,Couple with children,Reasonable,0.53004,52,5869,0.39231,0.66309
