"ple0008","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Gut","2008","(Fach-)Abitur","Ostdeutschland","187","0.478266533959958","0.426879432404083","0.529653635515834"
"Gut","2008","AkademikerIn","Westdeutschland","1378","0.449814850957683","0.431859990615715","0.46776971129965"
"Gut","2008","AkademikerIn","Ostdeutschland","518","0.389266930205376","0.362139311426758","0.416394548983994"
"Zufriedenstellend","2008","(noch) kein Abschluss","Westdeutschland","93","0.23424997078188","0.194899369823266","0.273600571740494"
"Zufriedenstellend","2008","(noch) kein Abschluss","Ostdeutschland","26","","",""
"Zufriedenstellend","2008","Hauptschule","Westdeutschland","2088","0.383368002308271","0.370643924083016","0.396092080533527"
"Zufriedenstellend","2008","Hauptschule","Ostdeutschland","492","0.404335123346373","0.376498429156209","0.432171817536538"
"Zufriedenstellend","2008","Realschule","Westdeutschland","1098","0.338949034351808","0.322941377662337","0.354956691041279"
"Zufriedenstellend","2008","Realschule","Ostdeutschland","581","0.305103343129458","0.283511722901103","0.326694963357812"
"Zufriedenstellend","2008","(Fach-)Abitur","Westdeutschland","490","0.26900729007168","0.248561327454595","0.289453252688765"
"Zufriedenstellend","2008","(Fach-)Abitur","Ostdeutschland","90","0.247739374806973","0.20332981561171","0.292148934002237"
"Zufriedenstellend","2008","AkademikerIn","Westdeutschland","891","0.314389419112914","0.297632914861508","0.33114592336432"
"Zufriedenstellend","2008","AkademikerIn","Ostdeutschland","450","0.36030585806133","0.333595233152259","0.3870164829704"
"Weniger gut","2008","(noch) kein Abschluss","Westdeutschland","75","0.207152738746126","0.169498992594534","0.244806484897717"
"Weniger gut","2008","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Weniger gut","2008","Hauptschule","Westdeutschland","1079","0.195369273227239","0.184993229147703","0.205745317306774"
"Weniger gut","2008","Hauptschule","Ostdeutschland","283","0.23553996736931","0.211471101582136","0.259608833156485"
"Weniger gut","2008","Realschule","Westdeutschland","396","0.112339141157351","0.101660102125224","0.123018180189477"
"Weniger gut","2008","Realschule","Ostdeutschland","208","0.138290480093287","0.122103038062716","0.154477922123858"
"Weniger gut","2008","(Fach-)Abitur","Westdeutschland","200","0.118761093912261","0.103845074471977","0.133677113352545"
"Weniger gut","2008","(Fach-)Abitur","Ostdeutschland","26","","",""
"Weniger gut","2008","AkademikerIn","Westdeutschland","301","0.106123526045535","0.0950073531231323","0.117239698967938"
"Weniger gut","2008","AkademikerIn","Ostdeutschland","158","0.139917530345341","0.12061704129329","0.159218019397392"
"Schlecht","2008","(noch) kein Abschluss","Westdeutschland","14","","",""
"Schlecht","2008","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2008","Hauptschule","Westdeutschland","350","0.0637441765754962","0.0573509088010358","0.0701374443499566"
"Schlecht","2008","Hauptschule","Ostdeutschland","103","0.0858378157124224","0.069948804096717","0.101726827328128"
"Schlecht","2008","Realschule","Westdeutschland","95","0.0333625504931087","0.0272895331770334","0.039435567809184"
"Schlecht","2008","Realschule","Ostdeutschland","42","0.0245041668558537","0.0172542284255087","0.0317541052861987"
"Schlecht","2008","(Fach-)Abitur","Westdeutschland","34","0.020002458195405","0.0135470576645634","0.0264578587262465"
"Schlecht","2008","(Fach-)Abitur","Ostdeutschland","6","","",""
"Schlecht","2008","AkademikerIn","Westdeutschland","47","0.0196145110712413","0.0146095824801183","0.0246194396623642"
"Schlecht","2008","AkademikerIn","Ostdeutschland","31","0.0334046670241358","0.023407242806955","0.0434020912413167"
"Sehr gut","2009","(noch) kein Abschluss","Westdeutschland","77","0.128480673700004","0.0961299058036625","0.160831441596345"
"Sehr gut","2009","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Sehr gut","2009","Hauptschule","Westdeutschland","235","0.051429687830645","0.0453553255115355","0.0575040501497546"
"Sehr gut","2009","Hauptschule","Ostdeutschland","25","","",""
"Sehr gut","2009","Realschule","Westdeutschland","266","0.0861059257840615","0.0762847599152576","0.0959270916528653"
"Sehr gut","2009","Realschule","Ostdeutschland","98","0.0590977632933767","0.0477711846522316","0.0704243419345219"
"Sehr gut","2009","(Fach-)Abitur","Westdeutschland","208","0.117621316496249","0.102109689288778","0.133132943703721"
"Sehr gut","2009","(Fach-)Abitur","Ostdeutschland","45","0.136744978386798","0.100594953237522","0.172895003536074"
"Sehr gut","2009","AkademikerIn","Westdeutschland","315","0.112168063809071","0.10051874458685","0.123817383031291"
"Sehr gut","2009","AkademikerIn","Ostdeutschland","76","0.0723189080668993","0.0576944476927877","0.0869433684410109"
"Gut","2009","(noch) kein Abschluss","Westdeutschland","159","0.359541439271115","0.313149003632829","0.4059338749094"
"Gut","2009","(noch) kein Abschluss","Ostdeutschland","38","0.548201758571044","0.432440991229364","0.663962525912724"
"Gut","2009","Hauptschule","Westdeutschland","1540","0.284463126528852","0.272055520828788","0.296870732228916"
"Gut","2009","Hauptschule","Ostdeutschland","255","0.225703059059302","0.201220231478933","0.250185886639671"
"Gut","2009","Realschule","Westdeutschland","1322","0.400052972739753","0.382901011017888","0.417204934461618"
"Gut","2009","Realschule","Ostdeutschland","747","0.430702066143157","0.406917279857569","0.454486852428745"
"Gut","2009","(Fach-)Abitur","Westdeutschland","754","0.437722379803331","0.413835379685742","0.46160937992092"
"Gut","2009","(Fach-)Abitur","Ostdeutschland","179","0.533886220416826","0.481398987154843","0.586373453678809"
"Gut","2009","AkademikerIn","Westdeutschland","1314","0.459873300567742","0.441475433611797","0.478271167523688"
"Gut","2009","AkademikerIn","Ostdeutschland","489","0.386758360167504","0.359261048208184","0.414255672126824"
"Zufriedenstellend","2009","(noch) kein Abschluss","Westdeutschland","101","0.276739480821858","0.233487089816107","0.319991871827608"
"Zufriedenstellend","2009","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Zufriedenstellend","2009","Hauptschule","Westdeutschland","2038","0.412598161299278","0.399059046223397","0.426137276375159"
"Zufriedenstellend","2009","Hauptschule","Ostdeutschland","478","0.422525715826773","0.393596812020781","0.451454619632764"
"Zufriedenstellend","2009","Realschule","Westdeutschland","1082","0.36103420034973","0.344218631107743","0.377849769591717"
"Zufriedenstellend","2009","Realschule","Ostdeutschland","567","0.343699054036672","0.320886093162794","0.366512014910551"
"Zufriedenstellend","2009","(Fach-)Abitur","Westdeutschland","474","0.311143182142951","0.288852084106952","0.333434280178951"
"Zufriedenstellend","2009","(Fach-)Abitur","Ostdeutschland","92","0.216996210020492","0.17362601649463","0.260366403546355"
"Zufriedenstellend","2009","AkademikerIn","Westdeutschland","863","0.301544180250069","0.284602928398023","0.318485432102114"
"Zufriedenstellend","2009","AkademikerIn","Ostdeutschland","440","0.352385854543678","0.325413307203697","0.379358401883659"
"Weniger gut","2009","(noch) kein Abschluss","Westdeutschland","51","0.172573739413714","0.136041256900957","0.20910622192647"
"Weniger gut","2009","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Weniger gut","2009","Hauptschule","Westdeutschland","966","0.191425706211179","0.180605910058304","0.202245502364055"
"Weniger gut","2009","Hauptschule","Ostdeutschland","269","0.229334007500446","0.204712966727545","0.253955048273347"
"Weniger gut","2009","Realschule","Westdeutschland","374","0.122984023799367","0.111485907516236","0.134482140082498"
"Weniger gut","2009","Realschule","Ostdeutschland","209","0.137651580559802","0.121102534710317","0.154200626409286"
"Weniger gut","2009","(Fach-)Abitur","Westdeutschland","189","0.113939715895294","0.0986409627096858","0.129238469080903"
"Weniger gut","2009","(Fach-)Abitur","Ostdeutschland","24","","",""
"Weniger gut","2009","AkademikerIn","Westdeutschland","271","0.102678534595467","0.0914734687623932","0.113883600428542"
"Weniger gut","2009","AkademikerIn","Ostdeutschland","165","0.155219075174469","0.134773507996231","0.175664642352708"
"Schlecht","2009","(noch) kein Abschluss","Westdeutschland","23","","",""
"Schlecht","2009","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2009","Hauptschule","Westdeutschland","300","0.060083318130046","0.053547791060351","0.0666188451997411"
"Schlecht","2009","Hauptschule","Ostdeutschland","93","0.0943469927043672","0.0772277705684127","0.111466214840322"
"Schlecht","2009","Realschule","Westdeutschland","90","0.0298228773270886","0.0238676426442728","0.0357781120099044"
"Schlecht","2009","Realschule","Ostdeutschland","44","0.0288495359669924","0.0208095803900027","0.0368894915439821"
"Schlecht","2009","(Fach-)Abitur","Westdeutschland","32","0.0195734056621738","0.0129033788934233","0.0262434324309243"
"Schlecht","2009","(Fach-)Abitur","Ostdeutschland","7","","",""
"Schlecht","2009","AkademikerIn","Westdeutschland","56","0.0237359207776509","0.0181165556756763","0.0293552858796254"
"Schlecht","2009","AkademikerIn","Ostdeutschland","35","0.0333178020474493","0.0231848823764583","0.0434507217184404"
"Sehr gut","2010","(noch) kein Abschluss","Westdeutschland","144","0.192782847433342","0.163262910910302","0.222302783956381"
"Sehr gut","2010","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Sehr gut","2010","Hauptschule","Westdeutschland","489","0.0603797858735546","0.0545023244518713","0.0662572472952378"
"Sehr gut","2010","Hauptschule","Ostdeutschland","65","0.0470185343896198","0.0349510672838022","0.0590860014954374"
"Sehr gut","2010","Realschule","Westdeutschland","546","0.0922723780259502","0.0838953097859018","0.100649446265999"
"Sehr gut","2010","Realschule","Ostdeutschland","164","0.0542174835424531","0.044757216654955","0.0636777504299513"
"Sehr gut","2010","(Fach-)Abitur","Westdeutschland","386","0.116312851806889","0.10389372018603","0.128731983427748"
"Sehr gut","2010","(Fach-)Abitur","Ostdeutschland","88","0.180254178787938","0.146493148139189","0.214015209436686"
"Sehr gut","2010","AkademikerIn","Westdeutschland","660","0.134264648047469","0.123671268412266","0.144858027682673"
"Sehr gut","2010","AkademikerIn","Ostdeutschland","150","0.0702732602471235","0.0568648251521036","0.0836816953421435"
"Gut","2010","(noch) kein Abschluss","Westdeutschland","281","0.401174612811625","0.364496848434508","0.437852377188742"
"Gut","2010","(noch) kein Abschluss","Ostdeutschland","37","0.467369203530147","0.360672345486628","0.574066061573666"
"Gut","2010","Hauptschule","Westdeutschland","2075","0.285610629767846","0.274464540866897","0.296756718668794"
"Gut","2010","Hauptschule","Ostdeutschland","302","0.225181961079327","0.201369405161406","0.248994516997247"
"Gut","2010","Realschule","Westdeutschland","1962","0.396075167896556","0.381918577315642","0.41023175847747"
"Gut","2010","Realschule","Ostdeutschland","1071","0.45706097193552","0.43624960197237","0.477872341898671"
"Gut","2010","(Fach-)Abitur","Westdeutschland","1169","0.442139024924356","0.422900555221682","0.46137749462703"
"Gut","2010","(Fach-)Abitur","Ostdeutschland","245","0.426982299857539","0.3835390431693","0.470425556545779"
"Gut","2010","AkademikerIn","Westdeutschland","1858","0.453409201459914","0.437941084603818","0.468877318316009"
"Gut","2010","AkademikerIn","Ostdeutschland","571","0.387351595057714","0.361797311485798","0.41290587862963"
"Zufriedenstellend","2010","(noch) kein Abschluss","Westdeutschland","151","0.19670217632678","0.166956153227793","0.226448199425766"
"Zufriedenstellend","2010","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Zufriedenstellend","2010","Hauptschule","Westdeutschland","2272","0.381709304405073","0.36972175097276","0.393696857837386"
"Zufriedenstellend","2010","Hauptschule","Ostdeutschland","476","0.4263429230761","0.398149678439179","0.454536167713021"
"Zufriedenstellend","2010","Realschule","Westdeutschland","1417","0.347232888760746","0.333452293416588","0.361013484104905"
"Zufriedenstellend","2010","Realschule","Ostdeutschland","643","0.316122245112132","0.296697521986633","0.33554696823763"
"Zufriedenstellend","2010","(Fach-)Abitur","Westdeutschland","717","0.319510412087978","0.301447766596021","0.337573057579934"
"Zufriedenstellend","2010","(Fach-)Abitur","Ostdeutschland","112","0.245323986520789","0.207533394143247","0.283114578898331"
"Zufriedenstellend","2010","AkademikerIn","Westdeutschland","1037","0.282926147565327","0.268930931498127","0.296921363632526"
"Zufriedenstellend","2010","AkademikerIn","Ostdeutschland","455","0.333157937721959","0.308432615651751","0.357883259792167"
"Weniger gut","2010","(noch) kein Abschluss","Westdeutschland","82","0.152417095358202","0.125520706938107","0.179313483778298"
"Weniger gut","2010","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Weniger gut","2010","Hauptschule","Westdeutschland","1130","0.203387992975253","0.193455599711045","0.213320386239461"
"Weniger gut","2010","Hauptschule","Ostdeutschland","246","0.224308416584293","0.200528699839026","0.248088133329561"
"Weniger gut","2010","Realschule","Westdeutschland","544","0.130189919117861","0.120449462465243","0.13993037577048"
"Weniger gut","2010","Realschule","Ostdeutschland","244","0.133879607864173","0.119653555023733","0.148105660704613"
"Weniger gut","2010","(Fach-)Abitur","Westdeutschland","236","0.097667282225609","0.0861675954284068","0.109166969022811"
"Weniger gut","2010","(Fach-)Abitur","Ostdeutschland","49","0.135772707071713","0.10568745552837","0.165857958615056"
"Weniger gut","2010","AkademikerIn","Westdeutschland","358","0.105246233809704","0.0957113331894658","0.114781134429942"
"Weniger gut","2010","AkademikerIn","Ostdeutschland","187","0.173562813572149","0.153695522802359","0.193430104341939"
"Schlecht","2010","(noch) kein Abschluss","Westdeutschland","28","","",""
"Schlecht","2010","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Schlecht","2010","Hauptschule","Westdeutschland","343","0.0689122869782737","0.0626618345145801","0.0751627394419674"
"Schlecht","2010","Hauptschule","Ostdeutschland","93","0.0771481648706605","0.0619368014347281","0.0923595283065929"
"Schlecht","2010","Realschule","Westdeutschland","116","0.0342296461988858","0.0289668498948756","0.0394924425028961"
"Schlecht","2010","Realschule","Ostdeutschland","79","0.0387196915457213","0.0306598029833676","0.046779580108075"
"Schlecht","2010","(Fach-)Abitur","Westdeutschland","52","0.0243704289551684","0.0183972961247318","0.030343561785605"
"Schlecht","2010","(Fach-)Abitur","Ostdeutschland","4","","",""
"Schlecht","2010","AkademikerIn","Westdeutschland","66","0.0241537691175861","0.0193834847260776","0.0289240535090945"
"Schlecht","2010","AkademikerIn","Ostdeutschland","33","0.0356543934010537","0.0259274080677346","0.0453813787343728"
"Sehr gut","2011","(noch) kein Abschluss","Westdeutschland","173","0.19569771700346","0.168171332269252","0.223224101737667"
"Sehr gut","2011","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Sehr gut","2011","Hauptschule","Westdeutschland","500","0.0532109723611357","0.0481376173394516","0.0582843273828197"
"Sehr gut","2011","Hauptschule","Ostdeutschland","54","0.0388416742970911","0.0287168925317268","0.0489664560624554"
"Sehr gut","2011","Realschule","Westdeutschland","556","0.0939355287794065","0.0861442380671669","0.101726819491646"
"Sehr gut","2011","Realschule","Ostdeutschland","205","0.0768721657331975","0.066494074127463","0.087250257338932"
"Sehr gut","2011","(Fach-)Abitur","Westdeutschland","479","0.16227718869235","0.149213486055371","0.175340891329328"
"Sehr gut","2011","(Fach-)Abitur","Ostdeutschland","97","0.20776018788387","0.174425111544055","0.241095264223685"
"Sehr gut","2011","AkademikerIn","Westdeutschland","704","0.141309608311048","0.131293185784046","0.151326030838049"
"Sehr gut","2011","AkademikerIn","Ostdeutschland","136","0.0858643862037063","0.0719661883864685","0.0997625840209442"
"Gut","2011","(noch) kein Abschluss","Westdeutschland","328","0.358425321453334","0.325154034913878","0.391696607992791"
"Gut","2011","(noch) kein Abschluss","Ostdeutschland","39","0.405080584392764","0.309341958613311","0.500819210172217"
"Gut","2011","Hauptschule","Westdeutschland","2447","0.295983369930958","0.285665426014959","0.306301313846957"
"Gut","2011","Hauptschule","Ostdeutschland","378","0.234843853983995","0.212631025218179","0.257056682749811"
"Gut","2011","Realschule","Westdeutschland","2360","0.42469133087233","0.411490475481225","0.437892186263436"
"Gut","2011","Realschule","Ostdeutschland","1084","0.384963116175539","0.366006441385038","0.403919790966039"
"Gut","2011","(Fach-)Abitur","Westdeutschland","1410","0.451159634301255","0.433528692239306","0.468790576363205"
"Gut","2011","(Fach-)Abitur","Ostdeutschland","281","0.433931965271817","0.39320921555056","0.474654714993075"
"Gut","2011","AkademikerIn","Westdeutschland","2192","0.464070013890386","0.449729844860497","0.478410182920274"
"Gut","2011","AkademikerIn","Ostdeutschland","669","0.36051819326953","0.336699149135857","0.384337237403202"
"Zufriedenstellend","2011","(noch) kein Abschluss","Westdeutschland","168","0.237958120278376","0.20841296138428","0.267503279172473"
"Zufriedenstellend","2011","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Zufriedenstellend","2011","Hauptschule","Westdeutschland","2757","0.379520310862197","0.368551757686528","0.390488864037866"
"Zufriedenstellend","2011","Hauptschule","Ostdeutschland","561","0.429226641362743","0.403289959460236","0.45516332326525"
"Zufriedenstellend","2011","Realschule","Westdeutschland","1654","0.312583878868275","0.300204237574797","0.324963520161753"
"Zufriedenstellend","2011","Realschule","Ostdeutschland","829","0.373208565790711","0.354366030111158","0.392051101470264"
"Zufriedenstellend","2011","(Fach-)Abitur","Westdeutschland","783","0.259111601573917","0.24358747395634","0.274635729191495"
"Zufriedenstellend","2011","(Fach-)Abitur","Ostdeutschland","141","0.258559011071107","0.222583241528627","0.294534780613587"
"Zufriedenstellend","2011","AkademikerIn","Westdeutschland","1220","0.265395824754462","0.252699377067548","0.278092272441376"
"Zufriedenstellend","2011","AkademikerIn","Ostdeutschland","511","0.350919938722334","0.327244404019539","0.374595473425128"
"Weniger gut","2011","(noch) kein Abschluss","Westdeutschland","104","0.16612331396483","0.140299947745225","0.191946680184435"
"Weniger gut","2011","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Weniger gut","2011","Hauptschule","Westdeutschland","1390","0.205734667650411","0.196597647307411","0.214871687993411"
"Weniger gut","2011","Hauptschule","Ostdeutschland","293","0.218480709312148","0.196827831082521","0.240133587541774"
"Weniger gut","2011","Realschule","Westdeutschland","664","0.135059693840868","0.125931794025491","0.144187593656245"
"Weniger gut","2011","Realschule","Ostdeutschland","324","0.134340736420223","0.121055191528996","0.14762628131145"
"Weniger gut","2011","(Fach-)Abitur","Westdeutschland","316","0.100943066272038","0.0902692623245883","0.111616870219487"
"Weniger gut","2011","(Fach-)Abitur","Ostdeutschland","42","0.0870523323872103","0.0638887831296179","0.110215881644803"
"Weniger gut","2011","AkademikerIn","Westdeutschland","439","0.106676901723787","0.0978002748074873","0.115553528640086"
"Weniger gut","2011","AkademikerIn","Ostdeutschland","202","0.162588314661631","0.144283690653486","0.180892938669776"
"Schlecht","2011","(noch) kein Abschluss","Westdeutschland","25","","",""
"Schlecht","2011","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2011","Hauptschule","Westdeutschland","425","0.0655506791952985","0.0599565238408889","0.0711448345497081"
"Schlecht","2011","Hauptschule","Ostdeutschland","113","0.0786071210440232","0.0645047348114518","0.0927095072765945"
"Schlecht","2011","Realschule","Westdeutschland","152","0.03372956763912","0.028908206658342","0.038550928619898"
"Schlecht","2011","Realschule","Ostdeutschland","89","0.0306154158803295","0.0239039072256135","0.0373269245350456"
"Schlecht","2011","(Fach-)Abitur","Westdeutschland","72","0.0265085091604399","0.0208167553167471","0.0322002630041327"
"Schlecht","2011","(Fach-)Abitur","Ostdeutschland","8","","",""
"Schlecht","2011","AkademikerIn","Westdeutschland","91","0.022547651320317","0.0182788401862446","0.0268164624543894"
"Schlecht","2011","AkademikerIn","Ostdeutschland","43","0.0401091671427993","0.0303754351657718","0.0498428991198268"
"Sehr gut","2012","(noch) kein Abschluss","Westdeutschland","161","0.167490465982437","0.141418448684323","0.193562483280552"
"Sehr gut","2012","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Sehr gut","2012","Hauptschule","Westdeutschland","503","0.0618643925703665","0.0563266333074864","0.0674021518332467"
"Sehr gut","2012","Hauptschule","Ostdeutschland","57","0.0413106006717542","0.0308411697561706","0.0517800315873379"
"Sehr gut","2012","Realschule","Westdeutschland","531","0.0917280955970552","0.0839462121139053","0.099509979080205"
"Sehr gut","2012","Realschule","Ostdeutschland","159","0.0586251166919005","0.0493417885709334","0.0679084448128675"
"Sehr gut","2012","(Fach-)Abitur","Westdeutschland","422","0.146490707699508","0.133812234414989","0.159169180984026"
"Sehr gut","2012","(Fach-)Abitur","Ostdeutschland","75","0.168117348074516","0.137226403178195","0.199008292970836"
"Sehr gut","2012","AkademikerIn","Westdeutschland","642","0.142136959569276","0.132054781928088","0.152219137210464"
"Sehr gut","2012","AkademikerIn","Ostdeutschland","116","0.0786016538012043","0.0651389138417514","0.0920643937606572"
"Gut","2012","(noch) kein Abschluss","Westdeutschland","304","0.333701894637058","0.300778954854257","0.36662483441986"
"Gut","2012","(noch) kein Abschluss","Ostdeutschland","37","0.34891593533946","0.257750045189667","0.440081825489252"
"Gut","2012","Hauptschule","Westdeutschland","2449","0.308093848693358","0.297480657325323","0.318707040061392"
"Gut","2012","Hauptschule","Ostdeutschland","385","0.245462507825884","0.222821990107802","0.268103025543966"
"Gut","2012","Realschule","Westdeutschland","2253","0.402112087881707","0.38889277000084","0.415331405762574"
"Gut","2012","Realschule","Ostdeutschland","1100","0.415352011973829","0.395878874650914","0.434825149296743"
"Gut","2012","(Fach-)Abitur","Westdeutschland","1383","0.438341014649284","0.420550021015648","0.456132008282919"
"Gut","2012","(Fach-)Abitur","Ostdeutschland","315","0.501253774550447","0.459952587641058","0.542554961459835"
"Gut","2012","AkademikerIn","Westdeutschland","2250","0.476917292231651","0.462496186128327","0.491338398334975"
"Gut","2012","AkademikerIn","Ostdeutschland","676","0.381345003057314","0.357046630106665","0.405643376007962"
"Zufriedenstellend","2012","(noch) kein Abschluss","Westdeutschland","184","0.273859093873881","0.242723366412993","0.304994821334769"
"Zufriedenstellend","2012","(noch) kein Abschluss","Ostdeutschland","28","","",""
"Zufriedenstellend","2012","Hauptschule","Westdeutschland","2707","0.386778449146031","0.375583536116272","0.39797336217579"
"Zufriedenstellend","2012","Hauptschule","Ostdeutschland","525","0.389851581298529","0.364193702278343","0.415509460318714"
"Zufriedenstellend","2012","Realschule","Westdeutschland","1731","0.34561655940866","0.332795054089639","0.358438064727682"
"Zufriedenstellend","2012","Realschule","Ostdeutschland","823","0.366353567112662","0.347314123762481","0.385393010462844"
"Zufriedenstellend","2012","(Fach-)Abitur","Westdeutschland","811","0.289276798128598","0.273018883374692","0.305534712882505"
"Zufriedenstellend","2012","(Fach-)Abitur","Ostdeutschland","118","0.239347798680268","0.204102461019011","0.274593136341525"
"Zufriedenstellend","2012","AkademikerIn","Westdeutschland","1199","0.265422536517487","0.252673435756247","0.278171637278726"
"Zufriedenstellend","2012","AkademikerIn","Ostdeutschland","524","0.357953601187206","0.333971320794097","0.381935881580315"
"Weniger gut","2012","(noch) kein Abschluss","Westdeutschland","103","0.170807459736293","0.144531045943222","0.197083873529365"
"Weniger gut","2012","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Weniger gut","2012","Hauptschule","Westdeutschland","1233","0.18487362650946","0.1759502167035","0.19379703631542"
"Weniger gut","2012","Hauptschule","Ostdeutschland","321","0.251838547440103","0.229002963323466","0.274674131556739"
"Weniger gut","2012","Realschule","Westdeutschland","624","0.129421100206318","0.120371441362151","0.138470759050485"
"Weniger gut","2012","Realschule","Ostdeutschland","304","0.12306696936007","0.110085181596758","0.136048757123383"
"Weniger gut","2012","(Fach-)Abitur","Westdeutschland","311","0.10815240682535","0.0970166122424793","0.11928820140822"
"Weniger gut","2012","(Fach-)Abitur","Ostdeutschland","45","0.0708356975154904","0.0496439759541516","0.0920274190768292"
"Weniger gut","2012","AkademikerIn","Westdeutschland","434","0.0960681362035746","0.0875597070658032","0.104576565341346"
"Weniger gut","2012","AkademikerIn","Ostdeutschland","177","0.148295572259021","0.13051677220515","0.166074372312893"
"Schlecht","2012","(noch) kein Abschluss","Westdeutschland","36","0.0541410857703295","0.0383409200018602","0.0699412515387988"
"Schlecht","2012","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Schlecht","2012","Hauptschule","Westdeutschland","378","0.0583896830807853","0.0529997354103081","0.0637796307512624"
"Schlecht","2012","Hauptschule","Ostdeutschland","100","0.0715367627637303","0.0579786152181379","0.0850949103093227"
"Schlecht","2012","Realschule","Westdeutschland","146","0.0311221569062593","0.0264405499331353","0.0358037638793834"
"Schlecht","2012","Realschule","Ostdeutschland","74","0.0366023348615378","0.0291817569864068","0.0440229127366688"
"Schlecht","2012","(Fach-)Abitur","Westdeutschland","61","0.017739072697261","0.0130060707227017","0.0224720746718204"
"Schlecht","2012","(Fach-)Abitur","Ostdeutschland","10","","",""
"Schlecht","2012","AkademikerIn","Westdeutschland","83","0.0194550754780119","0.015467195639205","0.0234429553168188"
"Schlecht","2012","AkademikerIn","Ostdeutschland","42","0.0338041696952544","0.0247632707037207","0.0428450686867881"
"Sehr gut","2013","(noch) kein Abschluss","Westdeutschland","271","0.198399517530364","0.175558316597134","0.221240718463594"
"Sehr gut","2013","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Sehr gut","2013","Hauptschule","Westdeutschland","683","0.0614770760973767","0.0562288790233367","0.0667252731714167"
"Sehr gut","2013","Hauptschule","Ostdeutschland","70","0.0440339236448937","0.0331854245347058","0.0548824227550816"
"Sehr gut","2013","Realschule","Westdeutschland","614","0.0926104087663906","0.0848993330545035","0.100321484478278"
"Sehr gut","2013","Realschule","Ostdeutschland","156","0.0644193596756297","0.0545020545163945","0.0743366648348648"
"Sehr gut","2013","(Fach-)Abitur","Westdeutschland","668","0.163223306652698","0.151609645145486","0.174836968159909"
"Sehr gut","2013","(Fach-)Abitur","Ostdeutschland","78","0.146727837923217","0.117629112216142","0.175826563630292"
"Sehr gut","2013","AkademikerIn","Westdeutschland","861","0.147931535146487","0.138378704108022","0.157484366184951"
"Sehr gut","2013","AkademikerIn","Ostdeutschland","145","0.0946933696921939","0.0801314041396647","0.109255335244723"
"Gut","2013","(noch) kein Abschluss","Westdeutschland","425","0.356958471547196","0.329517593689209","0.384399349405184"
"Gut","2013","(noch) kein Abschluss","Ostdeutschland","57","0.372838763538033","0.293023000832779","0.452654526243287"
"Gut","2013","Hauptschule","Westdeutschland","2692","0.295404644456367","0.285436607533428","0.305372681379305"
"Gut","2013","Hauptschule","Ostdeutschland","387","0.260662776827133","0.23745061875456","0.283874934899706"
"Gut","2013","Realschule","Westdeutschland","2334","0.401437518716944","0.388398290228995","0.414476747204893"
"Gut","2013","Realschule","Ostdeutschland","963","0.382517789948192","0.362884959965973","0.402150619930411"
"Gut","2013","(Fach-)Abitur","Westdeutschland","1737","0.434424564052943","0.41884785361079","0.450001274495096"
"Gut","2013","(Fach-)Abitur","Ostdeutschland","281","0.487157771334047","0.446052205570133","0.528263337097961"
"Gut","2013","AkademikerIn","Westdeutschland","2434","0.447114731206117","0.433736722723832","0.460492739688401"
"Gut","2013","AkademikerIn","Ostdeutschland","630","0.355427717737847","0.33162240876209","0.379233026713605"
"Zufriedenstellend","2013","(noch) kein Abschluss","Westdeutschland","260","0.227213760176901","0.203213461402833","0.25121405895097"
"Zufriedenstellend","2013","(noch) kein Abschluss","Ostdeutschland","33","0.307261821579475","0.231110508412795","0.383413134746154"
"Zufriedenstellend","2013","Hauptschule","Westdeutschland","2837","0.384288101272781","0.373660179909029","0.394916022636533"
"Zufriedenstellend","2013","Hauptschule","Ostdeutschland","523","0.392824348372456","0.367001086594902","0.41864761015001"
"Zufriedenstellend","2013","Realschule","Westdeutschland","1685","0.335472637950948","0.32291311465074","0.348032161251156"
"Zufriedenstellend","2013","Realschule","Ostdeutschland","824","0.368885242425249","0.34939376899804","0.388376715852457"
"Zufriedenstellend","2013","(Fach-)Abitur","Westdeutschland","987","0.276520278975567","0.262464660352266","0.290575897598867"
"Zufriedenstellend","2013","(Fach-)Abitur","Ostdeutschland","145","0.263412493559622","0.227187836547786","0.299637150571458"
"Zufriedenstellend","2013","AkademikerIn","Westdeutschland","1381","0.266966870319587","0.25506391084711","0.278869829792064"
