year,quintil_oecd,sampreg,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,5th Quintile,East,Poor,0.08502,56,552,0.06173,0.10831
2017,1st Quintile,West,Very good,0.10100,863,4774,0.09245,0.10955
2017,1st Quintile,West,Good,0.30798,1668,4774,0.29488,0.32108
2017,1st Quintile,West,Satisfactory,0.30075,1221,4774,0.28774,0.31376
2017,1st Quintile,West,Poor,0.23062,795,4774,0.21867,0.24257
2017,1st Quintile,West,Bad,0.05965,227,4774,0.05293,0.06637
2017,1st Quintile,East,Very good,0.06460,160,1442,0.05191,0.07729
2017,1st Quintile,East,Good,0.32323,509,1442,0.29908,0.34738
2017,1st Quintile,East,Satisfactory,0.32237,441,1442,0.29823,0.34650
2017,1st Quintile,East,Poor,0.20911,254,1442,0.18811,0.23011
2017,1st Quintile,East,Bad,0.08070,78,1442,0.06664,0.09476
2017,2nd Quintile,West,Very good,0.09401,400,3593,0.08447,0.10355
2017,2nd Quintile,West,Good,0.31469,1310,3593,0.29950,0.32987
2017,2nd Quintile,West,Satisfactory,0.35924,1194,3593,0.34355,0.37493
2017,2nd Quintile,West,Poor,0.19146,563,3593,0.17860,0.20433
2017,2nd Quintile,West,Bad,0.04060,126,3593,0.03415,0.04706
2017,2nd Quintile,East,Very good,0.05214,83,1303,0.04007,0.06422
2017,2nd Quintile,East,Good,0.37774,491,1303,0.35140,0.40407
2017,2nd Quintile,East,Satisfactory,0.36564,483,1303,0.33948,0.39180
2017,2nd Quintile,East,Poor,0.14896,189,1303,0.12962,0.16830
2017,2nd Quintile,East,Bad,0.05552,57,1303,0.04308,0.06796
2017,3rd Quintile,West,Very good,0.08384,353,3429,0.07456,0.09311
2017,3rd Quintile,West,Good,0.36718,1364,3429,0.35104,0.38331
2017,3rd Quintile,West,Satisfactory,0.34362,1148,3429,0.32772,0.35952
2017,3rd Quintile,West,Poor,0.16348,464,3429,0.15110,0.17586
2017,3rd Quintile,West,Bad,0.04189,100,3429,0.03519,0.04860
2017,3rd Quintile,East,Very good,0.04533,53,1001,0.03243,0.05822
2017,3rd Quintile,East,Good,0.38626,393,1001,0.35608,0.41644
2017,3rd Quintile,East,Satisfactory,0.35112,354,1001,0.32154,0.38071
2017,3rd Quintile,East,Poor,0.16831,157,1001,0.14512,0.19150
2017,3rd Quintile,East,Bad,0.04898,44,1001,0.03561,0.06236
2017,4th Quintile,West,Very good,0.09492,402,3643,0.08540,0.10444
2017,4th Quintile,West,Good,0.39348,1499,3643,0.37762,0.40935
2017,4th Quintile,West,Satisfactory,0.36795,1231,3643,0.35229,0.38361
2017,4th Quintile,West,Poor,0.11891,428,3643,0.10840,0.12943
2017,4th Quintile,West,Bad,0.02473,83,3643,0.01968,0.02977
2017,4th Quintile,East,Very good,0.05600,61,687,0.03880,0.07321
2017,4th Quintile,East,Good,0.45167,297,687,0.41442,0.48891
2017,4th Quintile,East,Satisfactory,0.32763,242,687,0.29251,0.36275
2017,4th Quintile,East,Poor,0.12900,87,687,0.10392,0.15408
2017,5th Quintile,West,Very good,0.10808,452,3979,0.09843,0.11773
2017,5th Quintile,West,Good,0.42831,1780,3979,0.41294,0.44369
2017,5th Quintile,West,Satisfactory,0.33322,1279,3979,0.31857,0.34786
2017,5th Quintile,West,Poor,0.11244,404,3979,0.10262,0.12225
2017,5th Quintile,West,Bad,0.01795,64,3979,0.01382,0.02208
2017,5th Quintile,East,Very good,0.09846,49,558,0.07372,0.12320
2017,5th Quintile,East,Good,0.47302,291,558,0.43156,0.51449
2017,5th Quintile,East,Satisfactory,0.35463,177,558,0.31490,0.39436
2017,5th Quintile,East,Poor,0.04647,41,558,0.02899,0.06396
2018,1st Quintile,West,Very good,0.12458,1255,5523,0.11587,0.13329
2018,1st Quintile,West,Good,0.28357,1812,5523,0.27168,0.29545
2018,1st Quintile,West,Satisfactory,0.31253,1393,5523,0.30030,0.32475
2018,1st Quintile,West,Poor,0.20229,789,5523,0.19169,0.21288
2018,1st Quintile,West,Bad,0.07704,274,5523,0.07001,0.08407
2018,1st Quintile,East,Very good,0.10279,263,1649,0.08812,0.11745
2018,1st Quintile,East,Good,0.31737,560,1649,0.29490,0.33984
2018,1st Quintile,East,Satisfactory,0.34651,508,1649,0.32353,0.36948
2018,1st Quintile,East,Poor,0.18144,249,1649,0.16283,0.20005
2018,1st Quintile,East,Bad,0.05190,69,1649,0.04119,0.06260
2018,2nd Quintile,West,Very good,0.09417,483,3863,0.08496,0.10338
2018,2nd Quintile,West,Good,0.35266,1429,3863,0.33759,0.36773
2018,2nd Quintile,West,Satisfactory,0.34110,1254,3863,0.32614,0.35605
2018,2nd Quintile,West,Poor,0.16986,562,3863,0.15801,0.18170
2018,2nd Quintile,West,Bad,0.04221,135,3863,0.03587,0.04856
2018,2nd Quintile,East,Very good,0.04706,95,1451,0.03616,0.05796
2018,2nd Quintile,East,Good,0.38285,540,1451,0.35783,0.40787
2018,2nd Quintile,East,Satisfactory,0.35941,526,1451,0.33471,0.38411
2018,2nd Quintile,East,Poor,0.15025,222,1451,0.13186,0.16864
2018,2nd Quintile,East,Bad,0.06043,68,1451,0.04817,0.07270
2018,3rd Quintile,West,Very good,0.09430,421,3746,0.08494,0.10366
2018,3rd Quintile,West,Good,0.36181,1449,3746,0.34642,0.37720
2018,3rd Quintile,West,Satisfactory,0.35974,1251,3746,0.34437,0.37511
2018,3rd Quintile,West,Poor,0.14975,518,3746,0.13832,0.16118
2018,3rd Quintile,West,Bad,0.03440,107,3746,0.02856,0.04024
2018,3rd Quintile,East,Very good,0.05313,86,1075,0.03971,0.06654
2018,3rd Quintile,East,Good,0.45571,458,1075,0.42593,0.48550
2018,3rd Quintile,East,Satisfactory,0.32833,354,1075,0.30024,0.35642
2018,3rd Quintile,East,Poor,0.13255,139,1075,0.11227,0.15283
2018,3rd Quintile,East,Bad,0.03027,38,1075,0.02003,0.04052
2018,4th Quintile,West,Very good,0.10214,466,3916,0.09266,0.11163
2018,4th Quintile,West,Good,0.39944,1678,3916,0.38410,0.41479
2018,4th Quintile,West,Satisfactory,0.34699,1248,3916,0.33208,0.36190
2018,4th Quintile,West,Poor,0.12923,456,3916,0.11872,0.13973
2018,4th Quintile,West,Bad,0.02220,68,3916,0.01758,0.02681
2018,4th Quintile,East,Very good,0.08780,58,796,0.06813,0.10747
2018,4th Quintile,East,Good,0.47477,371,796,0.44006,0.50948
2018,4th Quintile,East,Satisfactory,0.30304,278,796,0.27110,0.33499
2018,4th Quintile,East,Poor,0.10564,89,796,0.08428,0.12701
2018,5th Quintile,West,Very good,0.11383,554,4464,0.10451,0.12315
2018,5th Quintile,West,Good,0.44228,2027,4464,0.42771,0.45686
2018,5th Quintile,West,Satisfactory,0.31658,1346,4464,0.30293,0.33022
2018,5th Quintile,West,Poor,0.11019,469,4464,0.10101,0.11938
2018,5th Quintile,West,Bad,0.01712,68,4464,0.01331,0.02092
2018,5th Quintile,East,Very good,0.10573,69,596,0.08103,0.13044
2018,5th Quintile,East,Good,0.48265,296,596,0.44250,0.52281
2018,5th Quintile,East,Satisfactory,0.30566,182,596,0.26864,0.34268
2018,5th Quintile,East,Poor,0.10204,49,596,0.07772,0.12636
2019,1st Quintile,West,Very good,0.12513,1208,5497,0.11638,0.13387
2019,1st Quintile,West,Good,0.31057,1921,5497,0.29834,0.32280
2019,1st Quintile,West,Satisfactory,0.29729,1326,5497,0.28521,0.30938
2019,1st Quintile,West,Poor,0.20113,773,5497,0.19053,0.21173
2019,1st Quintile,West,Bad,0.06588,269,5497,0.05932,0.07244
2019,1st Quintile,East,Very good,0.07188,190,1580,0.05914,0.08462
2019,1st Quintile,East,Good,0.35341,581,1580,0.32983,0.37699
2019,1st Quintile,East,Satisfactory,0.31166,467,1580,0.28881,0.33450
2019,1st Quintile,East,Poor,0.17929,252,1580,0.16037,0.19822
2019,1st Quintile,East,Bad,0.08377,90,1580,0.07010,0.09743
2019,2nd Quintile,West,Very good,0.07739,386,3616,0.06868,0.08610
2019,2nd Quintile,West,Good,0.35416,1304,3616,0.33857,0.36975
2019,2nd Quintile,West,Satisfactory,0.35000,1244,3616,0.33445,0.36554
2019,2nd Quintile,West,Poor,0.16703,534,3616,0.15487,0.17919
2019,2nd Quintile,West,Bad,0.05143,148,3616,0.04423,0.05863
2019,2nd Quintile,East,Very good,0.05979,98,1310,0.04695,0.07264
2019,2nd Quintile,East,Good,0.36624,475,1310,0.34014,0.39234
2019,2nd Quintile,East,Satisfactory,0.37329,491,1310,0.34709,0.39949
2019,2nd Quintile,East,Poor,0.16219,190,1310,0.14222,0.18216
2019,2nd Quintile,East,Bad,0.03849,56,1310,0.02807,0.04892
2019,3rd Quintile,West,Very good,0.09423,379,3373,0.08437,0.10409
2019,3rd Quintile,West,Good,0.37203,1320,3373,0.35571,0.38834
2019,3rd Quintile,West,Satisfactory,0.35746,1120,3373,0.34129,0.37364
2019,3rd Quintile,West,Poor,0.14657,476,3373,0.13464,0.15851
2019,3rd Quintile,West,Bad,0.02970,78,3373,0.02397,0.03543
2019,3rd Quintile,East,Very good,0.05717,73,1072,0.04326,0.07107
2019,3rd Quintile,East,Good,0.40256,438,1072,0.37319,0.43194
2019,3rd Quintile,East,Satisfactory,0.34296,362,1072,0.31453,0.37139
2019,3rd Quintile,East,Poor,0.16817,167,1072,0.14577,0.19057
2019,3rd Quintile,East,Bad,0.02913,32,1072,0.01906,0.03921
2019,4th Quintile,West,Very good,0.09881,392,3525,0.08896,0.10867
2019,4th Quintile,West,Good,0.42384,1541,3525,0.40752,0.44015
2019,4th Quintile,West,Satisfactory,0.32271,1122,3525,0.30727,0.33814
2019,4th Quintile,West,Poor,0.13445,410,3525,0.12319,0.14572
2019,4th Quintile,West,Bad,0.02019,60,3525,0.01555,0.02483
2019,4th Quintile,East,Very good,0.07065,73,733,0.05208,0.08921
2019,4th Quintile,East,Good,0.46141,332,733,0.42530,0.49753
2019,4th Quintile,East,Satisfactory,0.32815,226,733,0.29413,0.36216
2019,4th Quintile,East,Poor,0.12298,102,733,0.09919,0.14677
2019,5th Quintile,West,Very good,0.12100,518,4205,0.11114,0.13086
2019,5th Quintile,West,Good,0.45074,1942,4205,0.43570,0.46578
2019,5th Quintile,West,Satisfactory,0.30085,1264,4205,0.28699,0.31471
2019,5th Quintile,West,Poor,0.11153,415,4205,0.10201,0.12104
2019,5th Quintile,West,Bad,0.01588,66,4205,0.01210,0.01966
2019,5th Quintile,East,Very good,0.13647,60,604,0.10907,0.16387
2019,5th Quintile,East,Good,0.47699,310,604,0.43712,0.51686
2019,5th Quintile,East,Satisfactory,0.28686,178,604,0.25076,0.32296
2019,5th Quintile,East,Poor,0.08371,56,604,0.06160,0.10581
2020,1st Quintile,West,Very good,0.12179,1107,5127,0.11284,0.13074
2020,1st Quintile,West,Good,0.30369,1789,5127,0.29110,0.31628
2020,1st Quintile,West,Satisfactory,0.31158,1251,5127,0.29890,0.32426
2020,1st Quintile,West,Poor,0.19209,732,5127,0.18131,0.20288
2020,1st Quintile,West,Bad,0.07085,248,5127,0.06382,0.07787
2020,1st Quintile,East,Very good,0.10029,227,1452,0.08483,0.11575
2020,1st Quintile,East,Good,0.31395,494,1452,0.29007,0.33783
2020,1st Quintile,East,Satisfactory,0.37308,455,1452,0.34820,0.39797
2020,1st Quintile,East,Poor,0.17027,216,1452,0.15093,0.18961
2020,1st Quintile,East,Bad,0.04241,60,1452,0.03204,0.05278
2020,2nd Quintile,West,Very good,0.09301,390,3495,0.08338,0.10265
2020,2nd Quintile,West,Good,0.34760,1322,3495,0.33181,0.36339
2020,2nd Quintile,West,Satisfactory,0.33882,1117,3495,0.32313,0.35452
2020,2nd Quintile,West,Poor,0.18496,545,3495,0.17208,0.19783
2020,2nd Quintile,West,Bad,0.03561,121,3495,0.02946,0.04175
2020,2nd Quintile,East,Very good,0.07894,109,1339,0.06449,0.09338
2020,2nd Quintile,East,Good,0.35149,474,1339,0.32591,0.37707
2020,2nd Quintile,East,Satisfactory,0.35600,489,1339,0.33034,0.38165
2020,2nd Quintile,East,Poor,0.17526,222,1339,0.15488,0.19563
2020,2nd Quintile,East,Bad,0.03832,45,1339,0.02803,0.04861
2020,3rd Quintile,West,Very good,0.10453,380,3287,0.09407,0.11499
2020,3rd Quintile,West,Good,0.37020,1338,3287,0.35369,0.38671
2020,3rd Quintile,West,Satisfactory,0.33345,1023,3287,0.31733,0.34957
2020,3rd Quintile,West,Poor,0.15498,449,3287,0.14261,0.16735
2020,3rd Quintile,West,Bad,0.03684,97,3287,0.03040,0.04328
2020,3rd Quintile,East,Very good,0.07402,81,952,0.05738,0.09066
2020,3rd Quintile,East,Good,0.37978,406,952,0.34894,0.41063
2020,3rd Quintile,East,Satisfactory,0.36918,334,952,0.33851,0.39985
2020,3rd Quintile,East,Poor,0.14260,131,952,0.12038,0.16483
2020,4th Quintile,West,Very good,0.10542,452,3688,0.09551,0.11533
2020,4th Quintile,West,Good,0.41629,1595,3688,0.40038,0.43220
2020,4th Quintile,West,Satisfactory,0.34258,1169,3688,0.32726,0.35790
2020,4th Quintile,West,Poor,0.11426,397,3688,0.10399,0.12453
2020,4th Quintile,West,Bad,0.02145,75,3688,0.01677,0.02613
2020,4th Quintile,East,Very good,0.10238,72,811,0.08150,0.12326
2020,4th Quintile,East,Good,0.45379,395,811,0.41951,0.48808
2020,4th Quintile,East,Satisfactory,0.29173,250,811,0.26043,0.32304
2020,4th Quintile,East,Poor,0.12405,94,811,0.10135,0.14675
2020,5th Quintile,West,Very good,0.12831,746,5075,0.11911,0.13751
2020,5th Quintile,West,Good,0.46205,2438,5075,0.44833,0.47576
2020,5th Quintile,West,Satisfactory,0.29636,1384,5075,0.28380,0.30893
2020,5th Quintile,West,Poor,0.09339,437,5075,0.08538,0.10139
2020,5th Quintile,West,Bad,0.01989,70,5075,0.01605,0.02374
2020,5th Quintile,East,Very good,0.15271,123,865,0.12872,0.17669
2020,5th Quintile,East,Good,0.44006,432,865,0.40696,0.47316
2020,5th Quintile,East,Satisfactory,0.28474,231,865,0.25464,0.31483
2020,5th Quintile,East,Poor,0.10409,79,865,0.08372,0.12445
2021,1st Quintile,West,Very good,0.13730,795,3802,0.12636,0.14824
2021,1st Quintile,West,Good,0.29603,1308,3802,0.28152,0.31054
2021,1st Quintile,West,Satisfactory,0.29078,903,3802,0.27634,0.30522
2021,1st Quintile,West,Poor,0.20382,577,3802,0.19101,0.21662
2021,1st Quintile,West,Bad,0.07207,219,3802,0.06385,0.08029
2021,1st Quintile,East,Very good,0.09651,157,1005,0.07824,0.11477
2021,1st Quintile,East,Good,0.33230,331,1005,0.30316,0.36144
2021,1st Quintile,East,Satisfactory,0.29822,287,1005,0.26992,0.32651
2021,1st Quintile,East,Poor,0.19487,177,1005,0.17036,0.21937
2021,1st Quintile,East,Bad,0.07811,53,1005,0.06151,0.09471
2021,2nd Quintile,West,Very good,0.12284,374,2656,0.11035,0.13532
2021,2nd Quintile,West,Good,0.34728,1025,2656,0.32917,0.36539
2021,2nd Quintile,West,Satisfactory,0.31241,774,2656,0.29478,0.33004
2021,2nd Quintile,West,Poor,0.16736,369,2656,0.15316,0.18156
2021,2nd Quintile,West,Bad,0.05011,114,2656,0.04181,0.05841
2021,2nd Quintile,East,Very good,0.09878,75,898,0.07926,0.11831
2021,2nd Quintile,East,Good,0.34692,321,898,0.31577,0.37807
2021,2nd Quintile,East,Satisfactory,0.34680,312,898,0.31565,0.37795
2021,2nd Quintile,East,Poor,0.16392,155,898,0.13969,0.18814
2021,2nd Quintile,East,Bad,0.04357,35,898,0.03021,0.05693
2021,3rd Quintile,West,Very good,0.10133,317,2456,0.08939,0.11327
2021,3rd Quintile,West,Good,0.35780,954,2456,0.33884,0.37676
2021,3rd Quintile,West,Satisfactory,0.35214,766,2456,0.33324,0.37103
2021,3rd Quintile,West,Poor,0.15327,341,2456,0.13902,0.16752
2021,3rd Quintile,West,Bad,0.03547,78,2456,0.02815,0.04278
2021,3rd Quintile,East,Very good,0.08413,71,675,0.06317,0.10509
2021,3rd Quintile,East,Good,0.45996,321,675,0.42233,0.49758
2021,3rd Quintile,East,Satisfactory,0.30331,209,675,0.26861,0.33802
2021,3rd Quintile,East,Poor,0.12743,74,675,0.10226,0.15261
2021,4th Quintile,West,Very good,0.11930,345,2607,0.10685,0.13174
2021,4th Quintile,West,Good,0.38515,1102,2607,0.36646,0.40383
2021,4th Quintile,West,Satisfactory,0.33615,797,2607,0.31801,0.35429
2021,4th Quintile,West,Poor,0.13425,306,2607,0.12116,0.14734
2021,4th Quintile,West,Bad,0.02515,57,2607,0.01914,0.03116
2021,4th Quintile,East,Very good,0.13721,71,582,0.10923,0.16519
2021,4th Quintile,East,Good,0.43178,271,582,0.39150,0.47206
2021,4th Quintile,East,Satisfactory,0.27646,174,582,0.24010,0.31283
2021,4th Quintile,East,Poor,0.12861,66,582,0.10139,0.15583
2021,5th Quintile,West,Very good,0.13614,597,3634,0.12499,0.14729
2021,5th Quintile,West,Good,0.43536,1644,3634,0.41924,0.45148
2021,5th Quintile,West,Satisfactory,0.30108,989,3634,0.28616,0.31599
2021,5th Quintile,West,Poor,0.10439,345,3634,0.09445,0.11433
2021,5th Quintile,West,Bad,0.02304,59,3634,0.01816,0.02791
2021,5th Quintile,East,Very good,0.20480,107,652,0.17380,0.23580
2021,5th Quintile,East,Good,0.45664,323,652,0.41838,0.49491
2021,5th Quintile,East,Satisfactory,0.22776,171,652,0.19555,0.25998
2021,5th Quintile,East,Poor,0.10246,51,652,0.07917,0.12576
2022,1st Quintile,West,Very good,0.11092,555,3319,0.10024,0.12161
2022,1st Quintile,West,Good,0.29771,1131,3319,0.28215,0.31326
2022,1st Quintile,West,Satisfactory,0.29691,872,3319,0.28136,0.31245
2022,1st Quintile,West,Poor,0.21789,583,3319,0.20384,0.23194
2022,1st Quintile,West,Bad,0.07657,178,3319,0.06752,0.08562
2022,1st Quintile,East,Very good,0.08773,113,951,0.06974,0.10572
2022,1st Quintile,East,Good,0.30731,332,951,0.27797,0.33665
2022,1st Quintile,East,Satisfactory,0.28718,268,951,0.25841,0.31595
2022,1st Quintile,East,Poor,0.22812,171,951,0.20144,0.25481
2022,1st Quintile,East,Bad,0.08966,67,951,0.07149,0.10783
2022,2nd Quintile,West,Very good,0.07356,275,2369,0.06305,0.08408
2022,2nd Quintile,West,Good,0.33306,857,2369,0.31408,0.35205
2022,2nd Quintile,West,Satisfactory,0.35920,758,2369,0.33988,0.37852
2022,2nd Quintile,West,Poor,0.17062,367,2369,0.15546,0.18577
2022,2nd Quintile,West,Bad,0.06356,112,2369,0.05373,0.07339
2022,2nd Quintile,East,Very good,0.09371,83,860,0.07422,0.11320
2022,2nd Quintile,East,Good,0.31300,314,860,0.28199,0.34401
2022,2nd Quintile,East,Satisfactory,0.34465,284,860,0.31287,0.37644
2022,2nd Quintile,East,Poor,0.18169,141,860,0.15591,0.20748
2022,2nd Quintile,East,Bad,0.06694,38,860,0.05023,0.08366
2022,3rd Quintile,West,Very good,0.07278,242,2302,0.06216,0.08339
2022,3rd Quintile,West,Good,0.34946,885,2302,0.32998,0.36894
2022,3rd Quintile,West,Satisfactory,0.35835,762,2302,0.33875,0.37794
2022,3rd Quintile,West,Poor,0.17374,330,2302,0.15826,0.18922
2022,3rd Quintile,West,Bad,0.04568,83,2302,0.03715,0.05421
2022,3rd Quintile,East,Very good,0.08248,46,646,0.06125,0.10371
2022,3rd Quintile,East,Good,0.36030,283,646,0.32325,0.39735
2022,3rd Quintile,East,Satisfactory,0.34794,226,646,0.31118,0.38470
2022,3rd Quintile,East,Poor,0.17494,91,646,0.14562,0.20426
2022,4th Quintile,West,Very good,0.09559,295,2545,0.08416,0.10701
2022,4th Quintile,West,Good,0.36698,1018,2545,0.34825,0.38571
2022,4th Quintile,West,Satisfactory,0.34435,807,2545,0.32588,0.36281
2022,4th Quintile,West,Poor,0.15906,357,2545,0.14485,0.17328
2022,4th Quintile,West,Bad,0.03402,68,2545,0.02698,0.04106
2022,4th Quintile,East,Very good,0.07239,53,559,0.05089,0.09390
2022,4th Quintile,East,Good,0.48030,252,559,0.43885,0.52175
2022,4th Quintile,East,Satisfactory,0.27753,178,559,0.24038,0.31469
2022,4th Quintile,East,Poor,0.14150,76,559,0.11258,0.17042
2022,5th Quintile,West,Very good,0.12228,489,3384,0.11124,0.13332
2022,5th Quintile,West,Good,0.42268,1490,3384,0.40603,0.43933
2022,5th Quintile,West,Satisfactory,0.31275,1015,3384,0.29712,0.32837
2022,5th Quintile,West,Poor,0.11758,324,3384,0.10672,0.12843
2022,5th Quintile,West,Bad,0.02472,66,3384,0.01949,0.02995
2022,5th Quintile,East,Very good,0.09339,83,618,0.07043,0.11635
2022,5th Quintile,East,Good,0.44907,282,618,0.40983,0.48832
2022,5th Quintile,East,Satisfactory,0.35429,200,618,0.31655,0.39203
2022,5th Quintile,East,Poor,0.09741,53,618,0.07402,0.12081
