"ple0008","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger gut","2014","Sachsen-Anhalt","direkter Migrationshintergrund","9","","",""
"Weniger gut","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","1","","",""
"Weniger gut","2014","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2014","Thüringen","kein Migrationshintergrund","133","0.149054964258535","0.126214831191424","0.171895097325645"
"Weniger gut","2014","Thüringen","direkter Migrationshintergrund","5","","",""
"Weniger gut","2014","Thüringen","indirekter Migrationshintergrund","1","","",""
"Weniger gut","2014","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Schleswig-Holstein","kein Migrationshintergrund","28","","",""
"Schlecht","2014","Schleswig-Holstein","direkter Migrationshintergrund","8","","",""
"Schlecht","2014","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Schlecht","2014","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Hamburg","kein Migrationshintergrund","10","","",""
"Schlecht","2014","Hamburg","direkter Migrationshintergrund","3","","",""
"Schlecht","2014","Hamburg","indirekter Migrationshintergrund","","","",""
"Schlecht","2014","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Niedersachsen","kein Migrationshintergrund","61","0.0385819485067692","0.0301538259685175","0.0470100710450209"
"Schlecht","2014","Niedersachsen","direkter Migrationshintergrund","18","","",""
"Schlecht","2014","Niedersachsen","indirekter Migrationshintergrund","3","","",""
"Schlecht","2014","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Bremen","kein Migrationshintergrund","6","","",""
"Schlecht","2014","Bremen","direkter Migrationshintergrund","2","","",""
"Schlecht","2014","Bremen","indirekter Migrationshintergrund","","","",""
"Schlecht","2014","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Nordrhein-Westfalen","kein Migrationshintergrund","134","0.0376157286660109","0.0315252788561054","0.0437061784759165"
"Schlecht","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","59","0.0520642886939913","0.04025732986505","0.0638712475229327"
"Schlecht","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","9","","",""
"Schlecht","2014","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Hessen","kein Migrationshintergrund","42","0.0395518305548615","0.0287815248306477","0.0503221362790752"
"Schlecht","2014","Hessen","direkter Migrationshintergrund","24","","",""
"Schlecht","2014","Hessen","indirekter Migrationshintergrund","","","",""
"Schlecht","2014","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","36","0.0384995575098907","0.0270619304353097","0.0499371845844717"
"Schlecht","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","13","","",""
"Schlecht","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","3","","",""
"Schlecht","2014","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Baden-Württemberg","kein Migrationshintergrund","65","0.0369841121599685","0.029032708751161","0.0449355155687761"
"Schlecht","2014","Baden-Württemberg","direkter Migrationshintergrund","26","","",""
"Schlecht","2014","Baden-Württemberg","indirekter Migrationshintergrund","11","","",""
"Schlecht","2014","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Bayern","kein Migrationshintergrund","100","0.0398463681668325","0.0330862419105716","0.0466064944230935"
"Schlecht","2014","Bayern","direkter Migrationshintergrund","31","0.0335532604892486","0.02174908497074","0.0453574360077573"
"Schlecht","2014","Bayern","indirekter Migrationshintergrund","5","","",""
"Schlecht","2014","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Saarland","kein Migrationshintergrund","","","",""
"Schlecht","2014","Saarland","direkter Migrationshintergrund","","","",""
"Schlecht","2014","Saarland","indirekter Migrationshintergrund","","","",""
"Schlecht","2014","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Berlin","kein Migrationshintergrund","37","0.0698566372264351","0.0521263152079592","0.0875869592449109"
"Schlecht","2014","Berlin","direkter Migrationshintergrund","5","","",""
"Schlecht","2014","Berlin","indirekter Migrationshintergrund","1","","",""
"Schlecht","2014","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Brandenburg","kein Migrationshintergrund","56","0.0690199601399968","0.0525321604049928","0.0855077598750008"
"Schlecht","2014","Brandenburg","direkter Migrationshintergrund","3","","",""
"Schlecht","2014","Brandenburg","indirekter Migrationshintergrund","","","",""
"Schlecht","2014","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Mecklenburg-Vorpommern","kein Migrationshintergrund","18","","",""
"Schlecht","2014","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Schlecht","2014","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Schlecht","2014","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Sachsen","kein Migrationshintergrund","41","0.029380932420243","0.0208717893960004","0.0378900754444856"
"Schlecht","2014","Sachsen","direkter Migrationshintergrund","4","","",""
"Schlecht","2014","Sachsen","indirekter Migrationshintergrund","","","",""
"Schlecht","2014","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Sachsen-Anhalt","kein Migrationshintergrund","39","0.0390897314170641","0.0262408554994957","0.0519386073346326"
"Schlecht","2014","Sachsen-Anhalt","direkter Migrationshintergrund","3","","",""
"Schlecht","2014","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Schlecht","2014","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Thüringen","kein Migrationshintergrund","29","","",""
"Schlecht","2014","Thüringen","direkter Migrationshintergrund","3","","",""
"Schlecht","2014","Thüringen","indirekter Migrationshintergrund","1","","",""
"Schlecht","2014","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Schleswig-Holstein","kein Migrationshintergrund","60","0.0683896400450026","0.0494873197039576","0.0872919603860477"
"Sehr gut","2015","Schleswig-Holstein","direkter Migrationshintergrund","17","","",""
"Sehr gut","2015","Schleswig-Holstein","indirekter Migrationshintergrund","8","","",""
"Sehr gut","2015","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Hamburg","kein Migrationshintergrund","27","","",""
"Sehr gut","2015","Hamburg","direkter Migrationshintergrund","22","","",""
"Sehr gut","2015","Hamburg","indirekter Migrationshintergrund","9","","",""
"Sehr gut","2015","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Niedersachsen","kein Migrationshintergrund","165","0.0795225461791114","0.0673347691542116","0.0917103232040111"
"Sehr gut","2015","Niedersachsen","direkter Migrationshintergrund","127","0.156383839371682","0.12739319850884","0.185374480234524"
"Sehr gut","2015","Niedersachsen","indirekter Migrationshintergrund","23","","",""
"Sehr gut","2015","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Bremen","kein Migrationshintergrund","6","","",""
"Sehr gut","2015","Bremen","direkter Migrationshintergrund","9","","",""
"Sehr gut","2015","Bremen","indirekter Migrationshintergrund","1","","",""
"Sehr gut","2015","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Nordrhein-Westfalen","kein Migrationshintergrund","274","0.0834035401522878","0.0743108384695672","0.0924962418350085"
"Sehr gut","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","261","0.124855599511558","0.108292323198205","0.141418875824911"
"Sehr gut","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","92","0.142208978299493","0.111315870403713","0.173102086195274"
"Sehr gut","2015","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Hessen","kein Migrationshintergrund","98","0.087591241772798","0.0715829590282455","0.10359952451735"
"Sehr gut","2015","Hessen","direkter Migrationshintergrund","93","0.139173992655498","0.109844271570438","0.168503713740558"
"Sehr gut","2015","Hessen","indirekter Migrationshintergrund","24","","",""
"Sehr gut","2015","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","92","0.112578215186428","0.0934691714063662","0.13168725896649"
"Sehr gut","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","53","0.124616712109901","0.0937907907473661","0.155442633472437"
"Sehr gut","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","19","","",""
"Sehr gut","2015","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Baden-Württemberg","kein Migrationshintergrund","238","0.114278030307317","0.10055932856713","0.127996732047503"
"Sehr gut","2015","Baden-Württemberg","direkter Migrationshintergrund","148","0.163219808728879","0.138212944378101","0.188226673079658"
"Sehr gut","2015","Baden-Württemberg","indirekter Migrationshintergrund","59","0.237005735495692","0.18920315253506","0.284808318456324"
"Sehr gut","2015","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Bayern","kein Migrationshintergrund","322","0.0916132989055987","0.0814021017752261","0.101824496035971"
"Sehr gut","2015","Bayern","direkter Migrationshintergrund","219","0.182453252360661","0.15891252248576","0.205993982235562"
"Sehr gut","2015","Bayern","indirekter Migrationshintergrund","47","0.227701012312745","0.17804772309032","0.27735430153517"
"Sehr gut","2015","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Saarland","kein Migrationshintergrund","","","",""
"Sehr gut","2015","Saarland","direkter Migrationshintergrund","","","",""
"Sehr gut","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Sehr gut","2015","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Berlin","kein Migrationshintergrund","71","0.0948171679412463","0.0738505151541661","0.115783820728326"
"Sehr gut","2015","Berlin","direkter Migrationshintergrund","45","0.217916431881366","0.158587956341299","0.277244907421434"
"Sehr gut","2015","Berlin","indirekter Migrationshintergrund","10","","",""
"Sehr gut","2015","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Brandenburg","kein Migrationshintergrund","48","0.0401865204383906","0.0272031550941283","0.0531698857826529"
"Sehr gut","2015","Brandenburg","direkter Migrationshintergrund","27","","",""
"Sehr gut","2015","Brandenburg","indirekter Migrationshintergrund","3","","",""
"Sehr gut","2015","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","44","0.0877943802398018","0.063610000727912","0.111978759751692"
"Sehr gut","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","4","","",""
"Sehr gut","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","5","","",""
"Sehr gut","2015","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Sachsen","kein Migrationshintergrund","88","0.0677572224684085","0.0546850963275594","0.0808293486092576"
"Sehr gut","2015","Sachsen","direkter Migrationshintergrund","11","","",""
"Sehr gut","2015","Sachsen","indirekter Migrationshintergrund","6","","",""
"Sehr gut","2015","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Sachsen-Anhalt","kein Migrationshintergrund","39","0.0623012049753064","0.0457478494646552","0.0788545604859575"
"Sehr gut","2015","Sachsen-Anhalt","direkter Migrationshintergrund","5","","",""
"Sehr gut","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","4","","",""
"Sehr gut","2015","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Thüringen","kein Migrationshintergrund","53","0.0577840136164287","0.0422880674168131","0.0732799598160442"
"Sehr gut","2015","Thüringen","direkter Migrationshintergrund","17","","",""
"Sehr gut","2015","Thüringen","indirekter Migrationshintergrund","2","","",""
"Sehr gut","2015","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Schleswig-Holstein","kein Migrationshintergrund","273","0.416940872696063","0.380017927136963","0.453863818255162"
"Gut","2015","Schleswig-Holstein","direkter Migrationshintergrund","64","0.334239623272569","0.262262570855774","0.406216675689364"
"Gut","2015","Schleswig-Holstein","indirekter Migrationshintergrund","21","","",""
"Gut","2015","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Hamburg","kein Migrationshintergrund","139","0.413928762762197","0.358378946577697","0.469478578946697"
"Gut","2015","Hamburg","direkter Migrationshintergrund","64","0.518830345818087","0.431932696125083","0.605727995511092"
"Gut","2015","Hamburg","indirekter Migrationshintergrund","15","","",""
"Gut","2015","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Niedersachsen","kein Migrationshintergrund","726","0.382148503299893","0.360259251503339","0.404037755096447"
"Gut","2015","Niedersachsen","direkter Migrationshintergrund","265","0.402778622022774","0.363632358670383","0.441924885375166"
"Gut","2015","Niedersachsen","indirekter Migrationshintergrund","56","0.547724505037133","0.455956459162181","0.639492550912085"
"Gut","2015","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Bremen","kein Migrationshintergrund","38","0.270910800585281","0.188232775562753","0.35358882560781"
"Gut","2015","Bremen","direkter Migrationshintergrund","27","","",""
"Gut","2015","Bremen","indirekter Migrationshintergrund","8","","",""
"Gut","2015","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Nordrhein-Westfalen","kein Migrationshintergrund","1374","0.353582570409697","0.3378603613884","0.369304779430995"
"Gut","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","643","0.383038560371547","0.358679942945692","0.407397177797403"
"Gut","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","227","0.511162381594275","0.466947435771305","0.555377327417244"
"Gut","2015","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Hessen","kein Migrationshintergrund","484","0.393494037044855","0.365830589858552","0.421157484231158"
"Gut","2015","Hessen","direkter Migrationshintergrund","222","0.379421516844271","0.33830365388601","0.420539379802532"
"Gut","2015","Hessen","indirekter Migrationshintergrund","78","0.527177485829852","0.447012917544873","0.607342054114832"
"Gut","2015","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","399","0.335071608604296","0.306534958725968","0.363608258482624"
"Gut","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","196","0.400666136276881","0.354930521228427","0.446401751325335"
"Gut","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","52","0.471594090033124","0.380752002316233","0.562436177750015"
"Gut","2015","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Baden-Württemberg","kein Migrationshintergrund","844","0.374731984233251","0.353859390467475","0.395604577999027"
"Gut","2015","Baden-Württemberg","direkter Migrationshintergrund","354","0.363167144624468","0.330625978123885","0.39570831112505"
"Gut","2015","Baden-Württemberg","indirekter Migrationshintergrund","131","0.437618512114068","0.381851850097021","0.493385174131116"
"Gut","2015","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Bayern","kein Migrationshintergrund","1238","0.381342217204529","0.364149492870537","0.398534941538521"
"Gut","2015","Bayern","direkter Migrationshintergrund","423","0.398017117915893","0.368181793269225","0.42785244256256"
"Gut","2015","Bayern","indirekter Migrationshintergrund","120","0.375103000904129","0.317776913901649","0.432429087906609"
"Gut","2015","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Saarland","kein Migrationshintergrund","","","",""
"Gut","2015","Saarland","direkter Migrationshintergrund","","","",""
"Gut","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Gut","2015","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Berlin","kein Migrationshintergrund","256","0.314431951582772","0.281203807935675","0.347660095229869"
"Gut","2015","Berlin","direkter Migrationshintergrund","79","0.395597382231195","0.325325515285438","0.465869249176951"
"Gut","2015","Berlin","indirekter Migrationshintergrund","21","","",""
"Gut","2015","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Brandenburg","kein Migrationshintergrund","316","0.340773488694524","0.309440351091947","0.372106626297101"
"Gut","2015","Brandenburg","direkter Migrationshintergrund","44","0.328386422567082","0.243652089157831","0.413120755976332"
"Gut","2015","Brandenburg","indirekter Migrationshintergrund","6","","",""
"Gut","2015","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","189","0.333765167015757","0.29346661963475","0.374063714396763"
"Gut","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","5","","",""
"Gut","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","4","","",""
"Gut","2015","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Sachsen","kein Migrationshintergrund","594","0.394832663447088","0.369408410821231","0.420256916072946"
"Gut","2015","Sachsen","direkter Migrationshintergrund","28","","",""
"Gut","2015","Sachsen","indirekter Migrationshintergrund","13","","",""
"Gut","2015","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Sachsen-Anhalt","kein Migrationshintergrund","305","0.32363295504142","0.291590651589459","0.355675258493381"
"Gut","2015","Sachsen-Anhalt","direkter Migrationshintergrund","20","","",""
"Gut","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","9","","",""
"Gut","2015","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Thüringen","kein Migrationshintergrund","347","0.397724208839187","0.365220888341504","0.430227529336869"
"Gut","2015","Thüringen","direkter Migrationshintergrund","42","0.382473204103539","0.279759763724386","0.485186644482691"
"Gut","2015","Thüringen","indirekter Migrationshintergrund","6","","",""
"Gut","2015","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Schleswig-Holstein","kein Migrationshintergrund","222","0.324556806511452","0.289494330553412","0.359619282469493"
"Zufriedenstellend","2015","Schleswig-Holstein","direkter Migrationshintergrund","49","0.367943841095046","0.294361310177156","0.441526372012937"
"Zufriedenstellend","2015","Schleswig-Holstein","indirekter Migrationshintergrund","14","","",""
"Zufriedenstellend","2015","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Hamburg","kein Migrationshintergrund","88","0.352426319639076","0.298546841397394","0.406305797880758"
"Zufriedenstellend","2015","Hamburg","direkter Migrationshintergrund","26","","",""
"Zufriedenstellend","2015","Hamburg","indirekter Migrationshintergrund","8","","",""
"Zufriedenstellend","2015","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Niedersachsen","kein Migrationshintergrund","671","0.340322898358896","0.31897849230301","0.361667304414782"
"Zufriedenstellend","2015","Niedersachsen","direkter Migrationshintergrund","133","0.296472236364659","0.260020176899915","0.332924295829402"
"Zufriedenstellend","2015","Niedersachsen","indirekter Migrationshintergrund","28","","",""
"Zufriedenstellend","2015","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Bremen","kein Migrationshintergrund","42","0.418470081061041","0.326699212952519","0.510240949169563"
"Zufriedenstellend","2015","Bremen","direkter Migrationshintergrund","22","","",""
"Zufriedenstellend","2015","Bremen","indirekter Migrationshintergrund","2","","",""
"Zufriedenstellend","2015","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Nordrhein-Westfalen","kein Migrationshintergrund","1206","0.339557474889631","0.323983991115477","0.355130958663785"
"Zufriedenstellend","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","364","0.284638012148254","0.26202742947924","0.307248594817267"
"Zufriedenstellend","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","109","0.217177613659405","0.180706712729601","0.253648514589209"
"Zufriedenstellend","2015","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Hessen","kein Migrationshintergrund","416","0.345515184210544","0.31858724993863","0.372443118482458"
"Zufriedenstellend","2015","Hessen","direkter Migrationshintergrund","129","0.292005182101511","0.253476733772503","0.330533630430519"
"Zufriedenstellend","2015","Hessen","indirekter Migrationshintergrund","35","0.230205100220968","0.162612377282644","0.297797823159292"
"Zufriedenstellend","2015","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","362","0.363888879617478","0.334801967492311","0.392975791742645"
"Zufriedenstellend","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","114","0.276637659253022","0.234887090662849","0.318388227843196"
"Zufriedenstellend","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","30","0.301779023325894","0.218245640965206","0.385312405686582"
"Zufriedenstellend","2015","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Baden-Württemberg","kein Migrationshintergrund","637","0.31296992203062","0.292974889794122","0.332964954267118"
"Zufriedenstellend","2015","Baden-Württemberg","direkter Migrationshintergrund","206","0.286372622468115","0.255783387860617","0.316961857075614"
"Zufriedenstellend","2015","Baden-Württemberg","indirekter Migrationshintergrund","79","0.227374622260271","0.180258799545857","0.274490444974686"
"Zufriedenstellend","2015","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Bayern","kein Migrationshintergrund","1023","0.350076739614557","0.333192765262414","0.3669607139667"
"Zufriedenstellend","2015","Bayern","direkter Migrationshintergrund","266","0.251620755085805","0.225170983887611","0.278070526283999"
"Zufriedenstellend","2015","Bayern","indirekter Migrationshintergrund","79","0.317361567603808","0.262249672695235","0.372473462512382"
"Zufriedenstellend","2015","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Saarland","kein Migrationshintergrund","","","",""
"Zufriedenstellend","2015","Saarland","direkter Migrationshintergrund","","","",""
"Zufriedenstellend","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","2015","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Berlin","kein Migrationshintergrund","259","0.342852399245786","0.308881853880417","0.376822944611155"
"Zufriedenstellend","2015","Berlin","direkter Migrationshintergrund","39","0.165647699218936","0.112220912257592","0.219074486180281"
"Zufriedenstellend","2015","Berlin","indirekter Migrationshintergrund","9","","",""
"Zufriedenstellend","2015","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Brandenburg","kein Migrationshintergrund","309","0.368135049922932","0.336251301743042","0.400018798102823"
"Zufriedenstellend","2015","Brandenburg","direkter Migrationshintergrund","30","0.26865497736181","0.188677870814714","0.348632083908906"
"Zufriedenstellend","2015","Brandenburg","indirekter Migrationshintergrund","3","","",""
"Zufriedenstellend","2015","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","199","0.377666775895233","0.336236187342689","0.419097364447777"
"Zufriedenstellend","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","4","","",""
"Zufriedenstellend","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","2","","",""
"Zufriedenstellend","2015","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Sachsen","kein Migrationshintergrund","482","0.344539171436067","0.31982212391055","0.369256218961584"
"Zufriedenstellend","2015","Sachsen","direkter Migrationshintergrund","20","","",""
"Zufriedenstellend","2015","Sachsen","indirekter Migrationshintergrund","7","","",""
"Zufriedenstellend","2015","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Sachsen-Anhalt","kein Migrationshintergrund","324","0.404088791850821","0.370481360559517","0.437696223142126"
"Zufriedenstellend","2015","Sachsen-Anhalt","direkter Migrationshintergrund","16","","",""
"Zufriedenstellend","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","6","","",""
"Zufriedenstellend","2015","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Thüringen","kein Migrationshintergrund","315","0.337692813717225","0.306285582155269","0.369100045279181"
"Zufriedenstellend","2015","Thüringen","direkter Migrationshintergrund","18","","",""
"Zufriedenstellend","2015","Thüringen","indirekter Migrationshintergrund","3","","",""
"Zufriedenstellend","2015","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Schleswig-Holstein","kein Migrationshintergrund","101","0.153572453452685","0.126573038041532","0.180571868863838"
"Weniger gut","2015","Schleswig-Holstein","direkter Migrationshintergrund","23","","",""
"Weniger gut","2015","Schleswig-Holstein","indirekter Migrationshintergrund","4","","",""
"Weniger gut","2015","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Hamburg","kein Migrationshintergrund","38","0.11894366435656","0.0824332202421804","0.15545410847094"
"Weniger gut","2015","Hamburg","direkter Migrationshintergrund","13","","",""
"Weniger gut","2015","Hamburg","indirekter Migrationshintergrund","2","","",""
"Weniger gut","2015","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Niedersachsen","kein Migrationshintergrund","268","0.151281821590547","0.135140172239434","0.167423470941661"
"Weniger gut","2015","Niedersachsen","direkter Migrationshintergrund","60","0.0928798763354925","0.0697121907870734","0.116047561883912"
"Weniger gut","2015","Niedersachsen","indirekter Migrationshintergrund","5","","",""
"Weniger gut","2015","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Bremen","kein Migrationshintergrund","19","","",""
"Weniger gut","2015","Bremen","direkter Migrationshintergrund","6","","",""
"Weniger gut","2015","Bremen","indirekter Migrationshintergrund","","","",""
"Weniger gut","2015","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Nordrhein-Westfalen","kein Migrationshintergrund","570","0.184120876218865","0.171374813845875","0.196866938591855"
"Weniger gut","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","212","0.158649984225134","0.140343255509771","0.176956712940497"
"Weniger gut","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","55","0.0937107657521747","0.0679335801343184","0.119487951370031"
"Weniger gut","2015","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Hessen","kein Migrationshintergrund","172","0.140743301926511","0.121051066786781","0.16043553706624"
"Weniger gut","2015","Hessen","direkter Migrationshintergrund","66","0.12656293973061","0.0983894733530866","0.154736406108133"
"Weniger gut","2015","Hessen","indirekter Migrationshintergrund","11","","",""
"Weniger gut","2015","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","166","0.15487533897334","0.133002847528118","0.176747830418562"
"Weniger gut","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","61","0.149746062581636","0.116443256532128","0.183048868631145"
"Weniger gut","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","14","","",""
