"m11126","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Zufriedenstellend","2020","17-34","Ostdeutschland","258","0.240233843155603","0.217668695090136","0.262798991221069"
"Zufriedenstellend","2020","35-65","Westdeutschland","3742","0.324100847838838","0.316098546197731","0.332103149479944"
"Zufriedenstellend","2020","35-65","Ostdeutschland","1007","0.330838460105036","0.314809417788197","0.346867502421875"
"Zufriedenstellend","2020","66 +","Westdeutschland","1529","0.43565734232399","0.419721355563523","0.451593329084457"
"Zufriedenstellend","2020","66 +","Ostdeutschland","560","0.44851518920647","0.421021323469181","0.476009054943758"
"Weniger gut","2020","17-34","Westdeutschland","379","0.0644198464010536","0.0587353717203134","0.0701043210817938"
"Weniger gut","2020","17-34","Ostdeutschland","66","0.0406930829297257","0.0302574160928948","0.0511287497665565"
"Weniger gut","2020","35-65","Westdeutschland","1600","0.146798968857146","0.140748053585888","0.152849884128405"
"Weniger gut","2020","35-65","Ostdeutschland","426","0.151579502857108","0.139362634071481","0.163796371642735"
"Weniger gut","2020","66 +","Westdeutschland","740","0.21005577070443","0.196963935624249","0.223147605784611"
"Weniger gut","2020","66 +","Ostdeutschland","272","0.24095197472811","0.217310186407301","0.264593763048919"
"Schlecht","2020","17-34","Westdeutschland","68","0.00950559479913998","0.00725884011528054","0.0117523494829994"
"Schlecht","2020","17-34","Ostdeutschland","13","","",""
"Schlecht","2020","35-65","Westdeutschland","389","0.0320227409545316","0.029012538457458","0.0350329434516053"
"Schlecht","2020","35-65","Ostdeutschland","84","0.0338461329432988","0.0276856924004505","0.040006573486147"
"Schlecht","2020","66 +","Westdeutschland","205","0.0682384232990972","0.0601343773958273","0.0763424692023672"
"Schlecht","2020","66 +","Ostdeutschland","76","0.0605559791240172","0.0473705453790794","0.0737414128689551"
