year,bula_h,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2016,Baden-Wuerttemberg,female,Very good,0.10852,253,27301,0.10824,0.10880
2016,Baden-Wuerttemberg,female,Good,0.37636,689,27301,0.37592,0.37680
2016,Baden-Wuerttemberg,female,Satisfactory,0.29395,469,27301,0.29354,0.29436
2016,Baden-Wuerttemberg,female,Poor,0.17608,254,27301,0.17573,0.17642
2016,Baden-Wuerttemberg,female,Bad,0.04509,58,27301,0.04490,0.04528
2016,Bavaria,male,Very good,0.10998,324,27301,0.10971,0.11025
2016,Bavaria,male,Good,0.43950,840,27301,0.43907,0.43993
2016,Bavaria,male,Satisfactory,0.29092,583,27301,0.29053,0.29132
2016,Bavaria,male,Poor,0.12026,208,27301,0.11998,0.12054
2016,Bavaria,male,Bad,0.03934,55,27301,0.03917,0.03951
2016,Bavaria,female,Very good,0.09040,288,27301,0.09016,0.09064
2016,Bavaria,female,Good,0.39098,927,27301,0.39056,0.39139
2016,Bavaria,female,Satisfactory,0.32538,692,27301,0.32499,0.32578
2016,Bavaria,female,Poor,0.15509,312,27301,0.15478,0.15539
2016,Bavaria,female,Bad,0.03815,68,27301,0.03799,0.03831
2016,Berlin,male,Very good,0.11814,68,27301,0.11760,0.11868
2016,Berlin,male,Good,0.43216,183,27301,0.43133,0.43300
2016,Berlin,male,Satisfactory,0.28912,139,27301,0.28835,0.28988
2016,Berlin,male,Poor,0.16058,63,27301,0.15996,0.16120
2016,Berlin,female,Very good,0.10953,60,27301,0.10902,0.11005
2016,Berlin,female,Good,0.33436,209,27301,0.33359,0.33514
2016,Berlin,female,Satisfactory,0.31119,154,27301,0.31043,0.31196
2016,Berlin,female,Poor,0.24491,106,27301,0.24420,0.24562
2016,Brandenburg,male,Very good,0.08732,61,27301,0.08676,0.08789
2016,Brandenburg,male,Good,0.32587,192,27301,0.32493,0.32681
2016,Brandenburg,male,Satisfactory,0.38762,164,27301,0.38664,0.38860
2016,Brandenburg,male,Poor,0.19918,63,27301,0.19838,0.19999
2016,Brandenburg,female,Very good,0.04631,41,27301,0.04590,0.04672
2016,Brandenburg,female,Good,0.37420,201,27301,0.37326,0.37514
2016,Brandenburg,female,Satisfactory,0.35481,178,27301,0.35388,0.35574
2016,Brandenburg,female,Poor,0.22467,111,27301,0.22386,0.22549
2016,Mecklenburg-Western Pomerania,male,Very good,0.09577,38,27301,0.09504,0.09650
2016,Mecklenburg-Western Pomerania,male,Good,0.45186,120,27301,0.45062,0.45309
2016,Mecklenburg-Western Pomerania,male,Satisfactory,0.32936,73,27301,0.32819,0.33052
2016,Mecklenburg-Western Pomerania,male,Poor,0.12302,39,27301,0.12220,0.12383
2016,Mecklenburg-Western Pomerania,female,Good,0.41611,122,27301,0.41484,0.41739
2016,Mecklenburg-Western Pomerania,female,Satisfactory,0.40354,110,27301,0.40227,0.40481
2016,Mecklenburg-Western Pomerania,female,Poor,0.18035,43,27301,0.17935,0.18134
2016,Saxony,male,Very good,0.07949,80,27301,0.07911,0.07987
2016,Saxony,male,Good,0.42162,312,27301,0.42093,0.42231
2016,Saxony,male,Satisfactory,0.34807,246,27301,0.34741,0.34874
2016,Saxony,male,Poor,0.15081,115,27301,0.15031,0.15132
2016,Saxony,female,Very good,0.07758,73,27301,0.07719,0.07797
2016,Saxony,female,Good,0.35784,318,27301,0.35715,0.35854
2016,Saxony,female,Satisfactory,0.33368,276,27301,0.33300,0.33437
2016,Saxony,female,Poor,0.18842,136,27301,0.18786,0.18899
2016,Saxony,female,Bad,0.04247,35,27301,0.04218,0.04276
2016,Saxony-Anhalt,male,Very good,0.09807,43,27301,0.09743,0.09871
2016,Saxony-Anhalt,male,Good,0.39362,171,27301,0.39257,0.39468
2016,Saxony-Anhalt,male,Satisfactory,0.36322,135,27301,0.36219,0.36426
2016,Saxony-Anhalt,male,Poor,0.14509,53,27301,0.14433,0.14584
2016,Saxony-Anhalt,female,Very good,0.10405,54,27301,0.10345,0.10466
2016,Saxony-Anhalt,female,Good,0.36049,192,27301,0.35954,0.36144
2016,Saxony-Anhalt,female,Satisfactory,0.37253,170,27301,0.37157,0.37348
2016,Saxony-Anhalt,female,Poor,0.16293,76,27301,0.16220,0.16366
2016,Thuringa,male,Very good,0.07478,60,27301,0.07422,0.07534
2016,Thuringa,male,Good,0.46071,198,27301,0.45965,0.46177
2016,Thuringa,male,Satisfactory,0.30063,136,27301,0.29966,0.30161
2016,Thuringa,male,Poor,0.16388,58,27301,0.16310,0.16467
2016,Thuringa,female,Very good,0.08723,46,27301,0.08665,0.08780
2016,Thuringa,female,Good,0.42645,209,27301,0.42544,0.42746
2016,Thuringa,female,Satisfactory,0.30258,161,27301,0.30164,0.30352
2016,Thuringa,female,Poor,0.18375,83,27301,0.18295,0.18454
2017,Schleswig-Holstein,male,Very good,0.12183,130,30606,0.12124,0.12242
2017,Schleswig-Holstein,male,Good,0.42242,226,30606,0.42153,0.42330
2017,Schleswig-Holstein,male,Satisfactory,0.33574,156,30606,0.33489,0.33659
2017,Schleswig-Holstein,male,Poor,0.12001,54,30606,0.11943,0.12060
2017,Schleswig-Holstein,female,Very good,0.09682,96,30606,0.09631,0.09734
2017,Schleswig-Holstein,female,Good,0.35752,234,30606,0.35669,0.35836
2017,Schleswig-Holstein,female,Satisfactory,0.34547,179,30606,0.34464,0.34630
2017,Schleswig-Holstein,female,Poor,0.20018,90,30606,0.19949,0.20088
2017,Hamburg,male,Very good,0.16445,64,30606,0.16357,0.16533
2017,Hamburg,male,Good,0.48752,100,30606,0.48633,0.48871
2017,Hamburg,male,Satisfactory,0.34803,60,30606,0.34689,0.34916
2017,Hamburg,female,Very good,0.11623,52,30606,0.11552,0.11694
2017,Hamburg,female,Good,0.38313,116,30606,0.38205,0.38421
2017,Hamburg,female,Satisfactory,0.34089,82,30606,0.33983,0.34194
2017,Hamburg,female,Poor,0.15976,32,30606,0.15895,0.16057
2017,Lower Saxony,male,Very good,0.11349,309,30606,0.11315,0.11383
2017,Lower Saxony,male,Good,0.38607,590,30606,0.38555,0.38659
2017,Lower Saxony,male,Satisfactory,0.32310,455,30606,0.32260,0.32360
2017,Lower Saxony,male,Poor,0.14904,182,30606,0.14866,0.14942
2017,Lower Saxony,male,Bad,0.02830,37,30606,0.02812,0.02848
2017,Lower Saxony,female,Very good,0.09218,245,30606,0.09187,0.09249
2017,Lower Saxony,female,Good,0.32710,614,30606,0.32660,0.32760
2017,Lower Saxony,female,Satisfactory,0.34845,545,30606,0.34794,0.34896
2017,Lower Saxony,female,Poor,0.18815,244,30606,0.18773,0.18857
2017,Lower Saxony,female,Bad,0.04412,55,30606,0.04390,0.04434
2017,Bremen,male,Good,0.42441,62,30606,0.42229,0.42653
2017,Bremen,male,Satisfactory,0.57559,33,30606,0.57347,0.57771
2017,Bremen,female,Good,0.46296,52,30606,0.46077,0.46514
2017,Bremen,female,Satisfactory,0.53704,48,30606,0.53486,0.53923
2017,North Rhine-Westphalia,male,Very good,0.10860,515,30606,0.10838,0.10883
2017,North Rhine-Westphalia,male,Good,0.38949,1267,30606,0.38915,0.38984
2017,North Rhine-Westphalia,male,Satisfactory,0.32965,915,30606,0.32932,0.32999
2017,North Rhine-Westphalia,male,Poor,0.12996,368,30606,0.12973,0.13020
2017,North Rhine-Westphalia,male,Bad,0.04228,101,30606,0.04214,0.04243
2017,North Rhine-Westphalia,female,Very good,0.08492,424,30606,0.08472,0.08512
2017,North Rhine-Westphalia,female,Good,0.33064,1301,30606,0.33030,0.33097
2017,North Rhine-Westphalia,female,Satisfactory,0.37029,1080,30606,0.36994,0.37063
2017,North Rhine-Westphalia,female,Poor,0.17265,527,30606,0.17239,0.17292
2017,North Rhine-Westphalia,female,Bad,0.04150,137,30606,0.04136,0.04164
2017,Hesse,male,Very good,0.13476,230,30606,0.13434,0.13518
2017,Hesse,male,Good,0.43177,426,30606,0.43115,0.43238
2017,Hesse,male,Satisfactory,0.29473,277,30606,0.29417,0.29529
2017,Hesse,male,Poor,0.13875,112,30606,0.13832,0.13918
2017,Hesse,female,Very good,0.08650,156,30606,0.08616,0.08684
2017,Hesse,female,Good,0.39873,459,30606,0.39813,0.39932
2017,Hesse,female,Satisfactory,0.31844,321,30606,0.31787,0.31900
2017,Hesse,female,Poor,0.17303,159,30606,0.17257,0.17349
2017,Hesse,female,Bad,0.02331,43,30606,0.02313,0.02350
2017,"Rhineland-Palatinate, Saarland",male,Very good,0.10502,150,30606,0.10458,0.10545
2017,"Rhineland-Palatinate, Saarland",male,Good,0.37418,346,30606,0.37349,0.37487
2017,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.37539,259,30606,0.37469,0.37608
2017,"Rhineland-Palatinate, Saarland",male,Poor,0.14542,108,30606,0.14492,0.14592
2017,"Rhineland-Palatinate, Saarland",female,Very good,0.09252,108,30606,0.09212,0.09291
2017,"Rhineland-Palatinate, Saarland",female,Good,0.38338,385,30606,0.38271,0.38405
2017,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.35536,278,30606,0.35470,0.35602
2017,"Rhineland-Palatinate, Saarland",female,Poor,0.16875,140,30606,0.16823,0.16926
2017,Baden-Wuerttemberg,male,Very good,0.15554,315,30606,0.15520,0.15587
2017,Baden-Wuerttemberg,male,Good,0.38678,687,30606,0.38633,0.38723
2017,Baden-Wuerttemberg,male,Satisfactory,0.29943,460,30606,0.29900,0.29985
2017,Baden-Wuerttemberg,male,Poor,0.12414,163,30606,0.12384,0.12445
2017,Baden-Wuerttemberg,male,Bad,0.03411,42,30606,0.03395,0.03428
2017,Baden-Wuerttemberg,female,Very good,0.13505,290,30606,0.13474,0.13536
2017,Baden-Wuerttemberg,female,Good,0.34551,736,30606,0.34508,0.34593
2017,Baden-Wuerttemberg,female,Satisfactory,0.31432,534,30606,0.31390,0.31474
2017,Baden-Wuerttemberg,female,Poor,0.17127,263,30606,0.17093,0.17161
2017,Baden-Wuerttemberg,female,Bad,0.03385,52,30606,0.03369,0.03401
2017,Bavaria,male,Very good,0.12553,385,30606,0.12524,0.12581
2017,Bavaria,male,Good,0.40895,893,30606,0.40853,0.40938
2017,Bavaria,male,Satisfactory,0.31674,649,30606,0.31634,0.31714
2017,Bavaria,male,Poor,0.11959,237,30606,0.11931,0.11987
2017,Bavaria,male,Bad,0.02919,58,30606,0.02904,0.02934
2017,Bavaria,female,Very good,0.10372,332,30606,0.10347,0.10398
2017,Bavaria,female,Good,0.36495,991,30606,0.36454,0.36535
2017,Bavaria,female,Satisfactory,0.34653,760,30606,0.34613,0.34693
2017,Bavaria,female,Poor,0.15927,353,30606,0.15896,0.15958
2017,Bavaria,female,Bad,0.02553,46,30606,0.02540,0.02567
2017,Berlin,male,Very good,0.11350,82,30606,0.11298,0.11402
2017,Berlin,male,Good,0.38149,187,30606,0.38068,0.38229
2017,Berlin,male,Satisfactory,0.32901,171,30606,0.32823,0.32979
2017,Berlin,male,Poor,0.17600,73,30606,0.17537,0.17663
2017,Berlin,female,Very good,0.09536,69,30606,0.09487,0.09585
2017,Berlin,female,Good,0.39475,206,30606,0.39393,0.39556
2017,Berlin,female,Satisfactory,0.27720,156,30606,0.27645,0.27795
2017,Berlin,female,Poor,0.23269,109,30606,0.23199,0.23340
2017,Brandenburg,male,Very good,0.08211,67,30606,0.08155,0.08267
2017,Brandenburg,male,Good,0.41977,239,30606,0.41876,0.42078
2017,Brandenburg,male,Satisfactory,0.37884,158,30606,0.37785,0.37983
2017,Brandenburg,male,Poor,0.11928,71,30606,0.11862,0.11994
2017,Brandenburg,female,Very good,0.04010,44,30606,0.03973,0.04048
2017,Brandenburg,female,Good,0.38691,241,30606,0.38598,0.38783
2017,Brandenburg,female,Satisfactory,0.32980,197,30606,0.32891,0.33070
2017,Brandenburg,female,Poor,0.18173,103,30606,0.18099,0.18246
2017,Brandenburg,female,Bad,0.06146,35,30606,0.06100,0.06192
2017,Mecklenburg-Western Pomerania,male,Very good,0.06807,34,30606,0.06744,0.06870
2017,Mecklenburg-Western Pomerania,male,Good,0.51695,127,30606,0.51570,0.51820
2017,Mecklenburg-Western Pomerania,male,Satisfactory,0.29754,86,30606,0.29639,0.29869
2017,Mecklenburg-Western Pomerania,male,Poor,0.11744,38,30606,0.11663,0.11825
2017,Mecklenburg-Western Pomerania,female,Good,0.45838,149,30606,0.45708,0.45968
2017,Mecklenburg-Western Pomerania,female,Satisfactory,0.37767,110,30606,0.37640,0.37894
2017,Mecklenburg-Western Pomerania,female,Poor,0.16395,38,30606,0.16298,0.16491
2017,Saxony,male,Very good,0.06663,92,30606,0.06627,0.06699
2017,Saxony,male,Good,0.46486,379,30606,0.46414,0.46558
2017,Saxony,male,Satisfactory,0.33636,275,30606,0.33568,0.33704
2017,Saxony,male,Poor,0.13216,111,30606,0.13167,0.13264
2017,Saxony,female,Very good,0.07418,100,30606,0.07379,0.07457
2017,Saxony,female,Good,0.41763,386,30606,0.41690,0.41837
2017,Saxony,female,Satisfactory,0.33723,305,30606,0.33653,0.33794
2017,Saxony,female,Poor,0.17095,138,30606,0.17039,0.17152
2017,Saxony-Anhalt,male,Very good,0.07041,54,30606,0.06986,0.07096
2017,Saxony-Anhalt,male,Good,0.43962,195,30606,0.43856,0.44068
2017,Saxony-Anhalt,male,Satisfactory,0.38229,147,30606,0.38125,0.38333
2017,Saxony-Anhalt,male,Poor,0.10768,52,30606,0.10702,0.10834
2017,Saxony-Anhalt,female,Very good,0.08598,61,30606,0.08543,0.08654
2017,Saxony-Anhalt,female,Good,0.33901,194,30606,0.33806,0.33995
2017,Saxony-Anhalt,female,Satisfactory,0.39965,214,30606,0.39868,0.40063
2017,Saxony-Anhalt,female,Poor,0.17536,82,30606,0.17460,0.17612
2017,Thuringa,male,Very good,0.07631,58,30606,0.07575,0.07688
2017,Thuringa,male,Good,0.42633,206,30606,0.42528,0.42739
2017,Thuringa,male,Satisfactory,0.34288,165,30606,0.34186,0.34389
2017,Thuringa,male,Poor,0.15448,63,30606,0.15371,0.15525
2017,Thuringa,female,Very good,0.07185,52,30606,0.07131,0.07239
2017,Thuringa,female,Good,0.40866,231,30606,0.40763,0.40969
2017,Thuringa,female,Satisfactory,0.35937,193,30606,0.35836,0.36038
2017,Thuringa,female,Poor,0.16012,83,30606,0.15935,0.16089
2018,Schleswig-Holstein,male,Very good,0.10003,101,29301,0.09950,0.10057
2018,Schleswig-Holstein,male,Good,0.43498,221,29301,0.43409,0.43587
2018,Schleswig-Holstein,male,Satisfactory,0.34766,145,29301,0.34681,0.34851
2018,Schleswig-Holstein,male,Poor,0.11732,54,29301,0.11675,0.11790
2018,Schleswig-Holstein,female,Very good,0.07057,70,29301,0.07013,0.07101
2018,Schleswig-Holstein,female,Good,0.40025,231,29301,0.39941,0.40109
2018,Schleswig-Holstein,female,Satisfactory,0.35661,182,29301,0.35579,0.35743
2018,Schleswig-Holstein,female,Poor,0.17257,73,29301,0.17192,0.17322
2018,Hamburg,male,Very good,0.19262,43,29301,0.19167,0.19356
2018,Hamburg,male,Good,0.53827,115,29301,0.53707,0.53947
2018,Hamburg,male,Satisfactory,0.26911,59,29301,0.26805,0.27018
2018,Hamburg,female,Very good,0.10206,46,29301,0.10138,0.10274
2018,Hamburg,female,Good,0.38612,112,29301,0.38503,0.38721
2018,Hamburg,female,Satisfactory,0.25715,77,29301,0.25617,0.25813
2018,Hamburg,female,Poor,0.25467,57,29301,0.25369,0.25565
2018,Lower Saxony,male,Very good,0.12651,304,29301,0.12615,0.12686
2018,Lower Saxony,male,Good,0.37677,554,29301,0.37625,0.37729
2018,Lower Saxony,male,Satisfactory,0.32942,420,29301,0.32891,0.32992
2018,Lower Saxony,male,Poor,0.13433,163,29301,0.13396,0.13469
2018,Lower Saxony,male,Bad,0.03298,34,29301,0.03279,0.03317
2018,Lower Saxony,female,Very good,0.09560,259,29301,0.09529,0.09591
2018,Lower Saxony,female,Good,0.34555,558,29301,0.34505,0.34606
2018,Lower Saxony,female,Satisfactory,0.34957,521,29301,0.34906,0.35008
2018,Lower Saxony,female,Poor,0.16434,240,29301,0.16394,0.16473
2018,Lower Saxony,female,Bad,0.04494,53,29301,0.04472,0.04516
2018,Bremen,male,Very good,0.13265,48,29301,0.13132,0.13398
2018,Bremen,male,Good,0.38922,52,29301,0.38731,0.39113
2018,Bremen,male,Satisfactory,0.47813,31,29301,0.47618,0.48009
2018,Bremen,female,Good,0.49986,61,29301,0.49788,0.50183
2018,Bremen,female,Satisfactory,0.50014,45,29301,0.49817,0.50212
2018,North Rhine-Westphalia,male,Very good,0.12513,539,29301,0.12489,0.12537
2018,North Rhine-Westphalia,male,Good,0.36232,1174,29301,0.36198,0.36266
2018,North Rhine-Westphalia,male,Satisfactory,0.34350,874,29301,0.34316,0.34384
2018,North Rhine-Westphalia,male,Poor,0.13253,349,29301,0.13229,0.13278
2018,North Rhine-Westphalia,male,Bad,0.03651,100,29301,0.03638,0.03665
2018,North Rhine-Westphalia,female,Very good,0.08941,404,29301,0.08921,0.08961
2018,North Rhine-Westphalia,female,Good,0.33328,1191,29301,0.33294,0.33361
2018,North Rhine-Westphalia,female,Satisfactory,0.34136,1063,29301,0.34102,0.34169
2018,North Rhine-Westphalia,female,Poor,0.18545,526,29301,0.18517,0.18572
2018,North Rhine-Westphalia,female,Bad,0.05051,138,29301,0.05035,0.05066
2018,Hesse,male,Very good,0.10560,231,29301,0.10522,0.10598
2018,Hesse,male,Good,0.37242,356,29301,0.37183,0.37301
2018,Hesse,male,Satisfactory,0.37067,305,29301,0.37008,0.37126
2018,Hesse,male,Poor,0.15131,114,29301,0.15087,0.15175
2018,Hesse,female,Very good,0.10164,189,29301,0.10129,0.10200
2018,Hesse,female,Good,0.36242,439,29301,0.36185,0.36299
2018,Hesse,female,Satisfactory,0.32432,295,29301,0.32376,0.32487
2018,Hesse,female,Poor,0.17216,152,29301,0.17171,0.17260
2018,Hesse,female,Bad,0.03946,32,29301,0.03923,0.03969
2018,"Rhineland-Palatinate, Saarland",male,Very good,0.10218,158,29301,0.10175,0.10261
2018,"Rhineland-Palatinate, Saarland",male,Good,0.40246,323,29301,0.40176,0.40315
2018,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.32300,241,29301,0.32233,0.32366
2018,"Rhineland-Palatinate, Saarland",male,Poor,0.13556,101,29301,0.13507,0.13604
2018,"Rhineland-Palatinate, Saarland",male,Bad,0.03681,32,29301,0.03654,0.03708
2018,"Rhineland-Palatinate, Saarland",female,Very good,0.06672,101,29301,0.06638,0.06706
2018,"Rhineland-Palatinate, Saarland",female,Good,0.41151,349,29301,0.41084,0.41218
2018,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.31864,289,29301,0.31801,0.31927
2018,"Rhineland-Palatinate, Saarland",female,Poor,0.16062,132,29301,0.16012,0.16112
2018,"Rhineland-Palatinate, Saarland",female,Bad,0.04251,31,29301,0.04224,0.04278
2018,Baden-Wuerttemberg,male,Very good,0.17121,313,29301,0.17086,0.17157
2018,Baden-Wuerttemberg,male,Good,0.40353,631,29301,0.40307,0.40399
2018,Baden-Wuerttemberg,male,Satisfactory,0.28989,417,29301,0.28947,0.29032
2018,Baden-Wuerttemberg,male,Poor,0.13536,155,29301,0.13504,0.13568
2018,Baden-Wuerttemberg,female,Very good,0.14269,282,29301,0.14238,0.14301
2018,Baden-Wuerttemberg,female,Good,0.36046,674,29301,0.36003,0.36089
2018,Baden-Wuerttemberg,female,Satisfactory,0.32735,475,29301,0.32693,0.32777
2018,Baden-Wuerttemberg,female,Poor,0.13922,200,29301,0.13891,0.13953
2018,Baden-Wuerttemberg,female,Bad,0.03028,49,29301,0.03012,0.03043
2018,Bavaria,male,Very good,0.10970,335,29301,0.10943,0.10997
2018,Bavaria,male,Good,0.41049,840,29301,0.41006,0.41092
2018,Bavaria,male,Satisfactory,0.35997,628,29301,0.35955,0.36038
2018,Bavaria,male,Poor,0.09648,205,29301,0.09622,0.09673
2018,Bavaria,male,Bad,0.02337,56,29301,0.02323,0.02350
2018,Bavaria,female,Very good,0.09755,304,29301,0.09730,0.09780
2018,Bavaria,female,Good,0.36172,925,29301,0.36131,0.36213
2018,Bavaria,female,Satisfactory,0.35497,712,29301,0.35457,0.35538
2018,Bavaria,female,Poor,0.15080,314,29301,0.15050,0.15111
2018,Bavaria,female,Bad,0.03495,73,29301,0.03480,0.03511
2018,Berlin,male,Very good,0.14468,95,29301,0.14412,0.14524
2018,Berlin,male,Good,0.46125,239,29301,0.46046,0.46204
2018,Berlin,male,Satisfactory,0.26940,136,29301,0.26869,0.27010
2018,Berlin,male,Poor,0.12467,70,29301,0.12415,0.12520
2018,Berlin,female,Very good,0.10310,76,29301,0.10259,0.10361
2018,Berlin,female,Good,0.39667,215,29301,0.39586,0.39749
2018,Berlin,female,Satisfactory,0.28986,163,29301,0.28910,0.29062
2018,Berlin,female,Poor,0.21037,97,29301,0.20969,0.21105
2018,Brandenburg,male,Very good,0.09326,95,29301,0.09267,0.09385
2018,Brandenburg,male,Good,0.43700,202,29301,0.43600,0.43800
2018,Brandenburg,male,Satisfactory,0.33578,160,29301,0.33482,0.33673
2018,Brandenburg,male,Poor,0.13396,71,29301,0.13327,0.13465
2018,Brandenburg,female,Very good,0.09541,64,29301,0.09483,0.09598
2018,Brandenburg,female,Good,0.41634,228,29301,0.41537,0.41730
2018,Brandenburg,female,Satisfactory,0.31256,175,29301,0.31166,0.31347
2018,Brandenburg,female,Poor,0.17569,100,29301,0.17495,0.17644
2018,Mecklenburg-Western Pomerania,male,Very good,0.10999,43,29301,0.10921,0.11078
2018,Mecklenburg-Western Pomerania,male,Good,0.42368,119,29301,0.42244,0.42492
2018,Mecklenburg-Western Pomerania,male,Satisfactory,0.35451,91,29301,0.35331,0.35571
2018,Mecklenburg-Western Pomerania,male,Poor,0.11182,36,29301,0.11103,0.11261
2018,Mecklenburg-Western Pomerania,female,Very good,0.10362,42,29301,0.10288,0.10437
2018,Mecklenburg-Western Pomerania,female,Good,0.40326,146,29301,0.40206,0.40446
2018,Mecklenburg-Western Pomerania,female,Satisfactory,0.29578,105,29301,0.29467,0.29690
2018,Mecklenburg-Western Pomerania,female,Poor,0.19733,54,29301,0.19636,0.19831
2018,Saxony,male,Very good,0.07296,90,29301,0.07258,0.07334
2018,Saxony,male,Good,0.46821,376,29301,0.46748,0.46893
2018,Saxony,male,Satisfactory,0.33564,260,29301,0.33495,0.33633
2018,Saxony,male,Poor,0.12319,99,29301,0.12272,0.12367
2018,Saxony,female,Very good,0.04733,80,29301,0.04702,0.04764
2018,Saxony,female,Good,0.44798,375,29301,0.44725,0.44872
2018,Saxony,female,Satisfactory,0.34476,320,29301,0.34406,0.34546
2018,Saxony,female,Poor,0.15993,125,29301,0.15938,0.16047
2018,Saxony-Anhalt,male,Very good,0.08533,50,29301,0.08474,0.08592
2018,Saxony-Anhalt,male,Good,0.41725,188,29301,0.41620,0.41830
2018,Saxony-Anhalt,male,Satisfactory,0.37218,149,29301,0.37116,0.37321
2018,Saxony-Anhalt,male,Poor,0.12524,56,29301,0.12453,0.12594
2018,Saxony-Anhalt,female,Very good,0.06975,49,29301,0.06923,0.07026
2018,Saxony-Anhalt,female,Good,0.29954,181,29301,0.29861,0.30047
2018,Saxony-Anhalt,female,Satisfactory,0.44786,227,29301,0.44685,0.44887
2018,Saxony-Anhalt,female,Poor,0.18285,82,29301,0.18207,0.18364
2018,Thuringa,male,Very good,0.14054,71,29301,0.13979,0.14128
2018,Thuringa,male,Good,0.42972,210,29301,0.42865,0.43078
2018,Thuringa,male,Satisfactory,0.32889,152,29301,0.32788,0.32990
2018,Thuringa,male,Poor,0.10086,50,29301,0.10021,0.10151
2018,Thuringa,female,Very good,0.07220,52,29301,0.07168,0.07273
2018,Thuringa,female,Good,0.41727,224,29301,0.41627,0.41827
2018,Thuringa,female,Satisfactory,0.38556,203,29301,0.38458,0.38655
2018,Thuringa,female,Poor,0.12496,65,29301,0.12429,0.12563
2019,Schleswig-Holstein,male,Very good,0.10148,118,29057,0.10095,0.10201
2019,Schleswig-Holstein,male,Good,0.42810,242,29057,0.42723,0.42897
2019,Schleswig-Holstein,male,Satisfactory,0.36702,167,29057,0.36617,0.36786
2019,Schleswig-Holstein,male,Poor,0.10341,56,29057,0.10287,0.10394
2019,Schleswig-Holstein,female,Very good,0.07323,67,29057,0.07277,0.07369
2019,Schleswig-Holstein,female,Good,0.35638,219,29057,0.35554,0.35723
2019,Schleswig-Holstein,female,Satisfactory,0.39108,188,29057,0.39022,0.39194
2019,Schleswig-Holstein,female,Poor,0.17931,87,29057,0.17863,0.17998
2019,Hamburg,male,Very good,0.21425,55,29057,0.21328,0.21523
2019,Hamburg,male,Good,0.45647,121,29057,0.45529,0.45766
2019,Hamburg,male,Satisfactory,0.32927,75,29057,0.32816,0.33039
2019,Hamburg,female,Very good,0.11870,47,29057,0.11799,0.11940
2019,Hamburg,female,Good,0.32356,123,29057,0.32253,0.32458
2019,Hamburg,female,Satisfactory,0.33636,94,29057,0.33532,0.33739
2019,Hamburg,female,Poor,0.22139,42,29057,0.22048,0.22230
2019,Lower Saxony,male,Very good,0.09889,246,29057,0.09857,0.09921
2019,Lower Saxony,male,Good,0.41459,587,29057,0.41406,0.41512
2019,Lower Saxony,male,Satisfactory,0.28568,393,29057,0.28519,0.28616
2019,Lower Saxony,male,Poor,0.15610,171,29057,0.15571,0.15649
2019,Lower Saxony,male,Bad,0.04474,37,29057,0.04452,0.04497
2019,Lower Saxony,female,Very good,0.08680,215,29057,0.08651,0.08710
2019,Lower Saxony,female,Good,0.36619,577,29057,0.36567,0.36670
2019,Lower Saxony,female,Satisfactory,0.33991,502,29057,0.33941,0.34042
2019,Lower Saxony,female,Poor,0.16206,201,29057,0.16167,0.16245
2019,Lower Saxony,female,Bad,0.04504,48,29057,0.04482,0.04526
2019,Bremen,male,Good,0.45859,60,29057,0.45646,0.46071
2019,Bremen,male,Satisfactory,0.54141,38,29057,0.53929,0.54354
2019,Bremen,female,Good,0.49622,63,29057,0.49421,0.49823
2019,Bremen,female,Satisfactory,0.50378,47,29057,0.50177,0.50579
2019,North Rhine-Westphalia,male,Very good,0.12164,563,29057,0.12141,0.12188
2019,North Rhine-Westphalia,male,Good,0.39712,1238,29057,0.39677,0.39747
2019,North Rhine-Westphalia,male,Satisfactory,0.31588,885,29057,0.31555,0.31622
2019,North Rhine-Westphalia,male,Poor,0.13045,336,29057,0.13021,0.13069
2019,North Rhine-Westphalia,male,Bad,0.03491,105,29057,0.03478,0.03504
2019,North Rhine-Westphalia,female,Very good,0.08775,436,29057,0.08755,0.08795
2019,North Rhine-Westphalia,female,Good,0.34480,1202,29057,0.34446,0.34513
2019,North Rhine-Westphalia,female,Satisfactory,0.33984,970,29057,0.33951,0.34018
2019,North Rhine-Westphalia,female,Poor,0.17687,500,29057,0.17660,0.17714
2019,North Rhine-Westphalia,female,Bad,0.05073,130,29057,0.05058,0.05089
2019,Hesse,male,Very good,0.09570,178,29057,0.09534,0.09605
2019,Hesse,male,Good,0.42846,457,29057,0.42786,0.42906
2019,Hesse,male,Satisfactory,0.35961,291,29057,0.35903,0.36020
2019,Hesse,male,Poor,0.11623,89,29057,0.11584,0.11662
2019,Hesse,female,Very good,0.09915,115,29057,0.09878,0.09951
2019,Hesse,female,Good,0.40533,415,29057,0.40473,0.40593
2019,Hesse,female,Satisfactory,0.34527,295,29057,0.34468,0.34585
2019,Hesse,female,Poor,0.15026,143,29057,0.14982,0.15069
2019,"Rhineland-Palatinate, Saarland",male,Very good,0.08680,123,29057,0.08639,0.08721
2019,"Rhineland-Palatinate, Saarland",male,Good,0.41109,365,29057,0.41037,0.41180
2019,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.35003,221,29057,0.34934,0.35072
