,Unnamed: 0,year,age_gr,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1039,1039,2020,66 and older,male,Very good,0.03056,84,29827,0.02457,0.03773
1040,1040,2020,66 and older,male,Good,0.27105,739,29827,0.24805,0.29118
1041,1041,2020,66 and older,male,Satisfactory,0.45875,1058,29827,0.43513,0.48734
1042,1042,2020,66 and older,male,Poor,0.17018,435,29827,0.1529,0.18539
1043,1043,2020,66 and older,male,Bad,0.06946,135,29827,0.05845,0.08076
1044,1044,2020,66 and older,female,Very good,0.03271,95,29827,0.02637,0.03984
1045,1045,2020,66 and older,female,Good,0.23143,663,29827,0.21408,0.24802
1046,1046,2020,66 and older,female,Satisfactory,0.41983,1007,29827,0.39027,0.44954
1047,1047,2020,66 and older,female,Poor,0.25357,560,29827,0.23593,0.27387
1048,1048,2020,66 and older,female,Bad,0.06246,139,29827,0.0537,0.07095
1049,1049,2021,17-29 y.,male,Very good,0.30032,675,19868,0.26195,0.34528
1050,1050,2021,17-29 y.,male,Good,0.42925,774,19868,0.37923,0.47526
1051,1051,2021,17-29 y.,male,Satisfactory,0.19178,292,19868,0.15885,0.22053
1052,1052,2021,17-29 y.,male,Poor,0.07864,106,19868,0.05355,0.10842
1053,1053,2021,17-29 y.,female,Very good,0.25597,511,19868,0.21751,0.29737
1054,1054,2021,17-29 y.,female,Good,0.44521,758,19868,0.40701,0.50572
1055,1055,2021,17-29 y.,female,Satisfactory,0.19753,348,19868,0.17421,0.22754
1056,1056,2021,17-29 y.,female,Poor,0.10128,136,19868,0.08055,0.12319
1057,1057,2021,30-45 y.,male,Very good,0.1766,584,19868,0.14987,0.20608
1058,1058,2021,30-45 y.,male,Good,0.4919,1151,19868,0.45332,0.53653
1059,1059,2021,30-45 y.,male,Satisfactory,0.20969,505,19868,0.18478,0.23658
1060,1060,2021,30-45 y.,male,Poor,0.09987,211,19868,0.08151,0.12287
1061,1061,2021,30-45 y.,male,Bad,0.02194,47,19868,0.01164,0.03768
1062,1062,2021,30-45 y.,female,Very good,0.15764,469,19868,0.13604,0.18246
1063,1063,2021,30-45 y.,female,Good,0.44739,1297,19868,0.40673,0.48479
1064,1064,2021,30-45 y.,female,Satisfactory,0.2579,690,19868,0.22311,0.29154
1065,1065,2021,30-45 y.,female,Poor,0.10353,316,19868,0.08656,0.12287
1066,1066,2021,30-45 y.,female,Bad,0.03355,78,19868,0.02168,0.04937
1067,1067,2021,46-65 y.,male,Very good,0.07427,393,19868,0.06359,0.08667
1068,1068,2021,46-65 y.,male,Good,0.37803,1453,19868,0.35065,0.40412
1069,1069,2021,46-65 y.,male,Satisfactory,0.3554,1093,19868,0.32681,0.39245
1070,1070,2021,46-65 y.,male,Poor,0.14959,437,19868,0.13073,0.17198
1071,1071,2021,46-65 y.,male,Bad,0.0427,125,19868,0.03066,0.0536
1072,1072,2021,46-65 y.,female,Very good,0.08763,388,19868,0.07456,0.10058
1073,1073,2021,46-65 y.,female,Good,0.3582,1444,19868,0.33314,0.38313
1074,1074,2021,46-65 y.,female,Satisfactory,0.34768,1194,19868,0.32254,0.37497
1075,1075,2021,46-65 y.,female,Poor,0.1625,628,19868,0.14673,0.18091
1076,1076,2021,46-65 y.,female,Bad,0.04399,175,19868,0.03522,0.05327
1077,1077,2021,66 and older,male,Very good,0.04471,90,19868,0.03618,0.05546
1078,1078,2021,66 and older,male,Good,0.28099,587,19868,0.25921,0.30418
1079,1079,2021,66 and older,male,Satisfactory,0.43357,704,19868,0.40189,0.46219
1080,1080,2021,66 and older,male,Poor,0.16986,309,19868,0.14914,0.18733
1081,1081,2021,66 and older,male,Bad,0.07087,114,19868,0.05501,0.08566
1082,1082,2021,66 and older,female,Very good,0.04343,109,19868,0.03649,0.05306
1083,1083,2021,66 and older,female,Good,0.21431,466,19868,0.19341,0.23544
1084,1084,2021,66 and older,female,Satisfactory,0.40856,698,19868,0.37852,0.43877
1085,1085,2021,66 and older,female,Poor,0.26996,404,19868,0.24835,0.29495
1086,1086,2021,66 and older,female,Bad,0.06373,109,19868,0.0515,0.07622
