,Unnamed: 0,year,migback,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1287,1287,2015,Indirect migration background,Upper Secondary Level,Very good,0.15481,111,26265,0.12924,0.18752
1288,1288,2015,Indirect migration background,Upper Secondary Level,Good,0.44765,292,26265,0.38901,0.4998
1289,1289,2015,Indirect migration background,Upper Secondary Level,Satisfactory,0.3076,186,26265,0.25598,0.37388
1290,1290,2015,Indirect migration background,Upper Secondary Level,Poor,0.08994,63,26265,0.06817,0.12
1291,1291,2015,Indirect migration background,Post-secondary Non-tertiary Level,Good,1.0,58,26265,0.76909,1.24961
1292,1292,2015,Indirect migration background,Second Stage of Tertiary Education,Very good,0.268,55,26265,0.19292,0.37228
1293,1293,2015,Indirect migration background,Second Stage of Tertiary Education,Good,0.4961,118,26265,0.38641,0.62472
1294,1294,2015,Indirect migration background,Second Stage of Tertiary Education,Satisfactory,0.2359,46,26265,0.16851,0.31963
1295,1295,2016,No migration background,Pre-primary Level,Very good,0.39179,176,26553,0.32912,0.47777
1296,1296,2016,No migration background,Pre-primary Level,Good,0.48622,236,26553,0.41154,0.57303
1297,1297,2016,No migration background,Pre-primary Level,Satisfactory,0.12199,58,26553,0.08644,0.16965
1298,1298,2016,No migration background,Primary Level,Satisfactory,0.47399,47,26553,0.31774,0.65275
1299,1299,2016,No migration background,Primary Level,Poor,0.52601,37,26553,0.38854,0.68553
1300,1300,2016,No migration background,Lower Secondary Level,Very good,0.0646,140,26553,0.04984,0.08339
1301,1301,2016,No migration background,Lower Secondary Level,Good,0.29062,504,26553,0.26366,0.32381
1302,1302,2016,No migration background,Lower Secondary Level,Satisfactory,0.36141,530,26553,0.33438,0.39274
1303,1303,2016,No migration background,Lower Secondary Level,Poor,0.21521,298,26553,0.19142,0.2418
1304,1304,2016,No migration background,Lower Secondary Level,Bad,0.06816,103,26553,0.05677,0.07991
1305,1305,2016,No migration background,Upper Secondary Level,Very good,0.06615,601,26553,0.0608,0.07306
1306,1306,2016,No migration background,Upper Secondary Level,Good,0.34682,3165,26553,0.3328,0.35998
1307,1307,2016,No migration background,Upper Secondary Level,Satisfactory,0.36662,3229,26553,0.34957,0.38015
1308,1308,2016,No migration background,Upper Secondary Level,Poor,0.17395,1402,26553,0.1645,0.18333
1309,1309,2016,No migration background,Upper Secondary Level,Bad,0.04646,356,26553,0.04179,0.05101
1310,1310,2016,No migration background,Post-secondary Non-tertiary Level,Very good,0.11125,123,26553,0.08782,0.13524
1311,1311,2016,No migration background,Post-secondary Non-tertiary Level,Good,0.46574,524,26553,0.41634,0.53087
1312,1312,2016,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.31287,377,26553,0.27593,0.34897
1313,1313,2016,No migration background,Post-secondary Non-tertiary Level,Poor,0.11014,128,26553,0.08739,0.13287
1314,1314,2016,No migration background,First Stage of Tertiary Education,Very good,0.05131,72,26553,0.0383,0.06481
1315,1315,2016,No migration background,First Stage of Tertiary Education,Good,0.42296,505,26553,0.38311,0.46258
1316,1316,2016,No migration background,First Stage of Tertiary Education,Satisfactory,0.33912,444,26553,0.30372,0.37261
1317,1317,2016,No migration background,First Stage of Tertiary Education,Poor,0.15498,189,26553,0.1343,0.18018
1318,1318,2016,No migration background,First Stage of Tertiary Education,Bad,0.03163,40,26553,0.02356,0.04167
1319,1319,2016,No migration background,Second Stage of Tertiary Education,Very good,0.09822,444,26553,0.08687,0.11089
1320,1320,2016,No migration background,Second Stage of Tertiary Education,Good,0.4408,1998,26553,0.41603,0.46138
1321,1321,2016,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30788,1377,26553,0.29025,0.32394
1322,1322,2016,No migration background,Second Stage of Tertiary Education,Poor,0.12632,513,26553,0.11445,0.13766
1323,1323,2016,No migration background,Second Stage of Tertiary Education,Bad,0.02678,96,26553,0.02175,0.03241
1324,1324,2016,Direct migration background,Pre-primary Level,Very good,0.38706,34,26553,0.25319,0.53522
1325,1325,2016,Direct migration background,Pre-primary Level,Good,0.61294,39,26553,0.38003,0.888
1326,1326,2016,Direct migration background,Primary Level,Very good,0.11277,384,26553,0.08231,0.14511
1327,1327,2016,Direct migration background,Primary Level,Good,0.33453,410,26553,0.24428,0.42483
1328,1328,2016,Direct migration background,Primary Level,Satisfactory,0.28511,238,26553,0.20782,0.39094
1329,1329,2016,Direct migration background,Primary Level,Poor,0.20822,177,26553,0.12514,0.2936
1330,1330,2016,Direct migration background,Primary Level,Bad,0.05937,66,26553,0.02439,0.11474
1331,1331,2016,Direct migration background,Lower Secondary Level,Very good,0.11975,356,26553,0.08674,0.15845
1332,1332,2016,Direct migration background,Lower Secondary Level,Good,0.36534,488,26553,0.31069,0.427
1333,1333,2016,Direct migration background,Lower Secondary Level,Satisfactory,0.26479,286,26553,0.21678,0.32083
1334,1334,2016,Direct migration background,Lower Secondary Level,Poor,0.17786,178,26553,0.13634,0.2109
1335,1335,2016,Direct migration background,Lower Secondary Level,Bad,0.07226,69,26553,0.04593,0.09975
1336,1336,2016,Direct migration background,Upper Secondary Level,Very good,0.10196,427,26553,0.08606,0.119
1337,1337,2016,Direct migration background,Upper Secondary Level,Good,0.38462,864,26553,0.34379,0.42232
1338,1338,2016,Direct migration background,Upper Secondary Level,Satisfactory,0.29216,502,26553,0.24568,0.34438
1339,1339,2016,Direct migration background,Upper Secondary Level,Poor,0.1786,300,26553,0.15307,0.21314
1340,1340,2016,Direct migration background,Upper Secondary Level,Bad,0.04266,79,26553,0.02933,0.05699
1341,1341,2016,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.1368,134,26553,0.10823,0.16821
1342,1342,2016,Direct migration background,Post-secondary Non-tertiary Level,Good,0.43387,334,26553,0.37283,0.51012
1343,1343,2016,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.27925,209,26553,0.22281,0.32417
1344,1344,2016,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.15009,102,26553,0.11511,0.18955
1345,1345,2016,Direct migration background,First Stage of Tertiary Education,Good,0.44938,38,26553,0.27994,0.70644
1346,1346,2016,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.55062,38,26553,0.38284,0.73058
1347,1347,2016,Direct migration background,Second Stage of Tertiary Education,Very good,0.20321,470,26553,0.17683,0.24012
1348,1348,2016,Direct migration background,Second Stage of Tertiary Education,Good,0.42211,777,26553,0.37276,0.47505
1349,1349,2016,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.24819,364,26553,0.21478,0.28581
1350,1350,2016,Direct migration background,Second Stage of Tertiary Education,Poor,0.1069,185,26553,0.08356,0.13443
1351,1351,2016,Direct migration background,Second Stage of Tertiary Education,Bad,0.01959,40,26553,0.01294,0.02911
1352,1352,2016,Indirect migration background,Pre-primary Level,Very good,0.47925,62,26553,0.34596,0.63019
1353,1353,2016,Indirect migration background,Pre-primary Level,Good,0.52075,66,26553,0.37828,0.68993
1354,1354,2016,Indirect migration background,Lower Secondary Level,Very good,0.29681,78,26553,0.21839,0.36343
1355,1355,2016,Indirect migration background,Lower Secondary Level,Good,0.50146,133,26553,0.38561,0.6118
1356,1356,2016,Indirect migration background,Lower Secondary Level,Satisfactory,0.20172,81,26553,0.15587,0.25959
1357,1357,2016,Indirect migration background,Upper Secondary Level,Very good,0.1514,94,26553,0.11933,0.18045
1358,1358,2016,Indirect migration background,Upper Secondary Level,Good,0.45413,273,26553,0.38,0.525
1359,1359,2016,Indirect migration background,Upper Secondary Level,Satisfactory,0.30828,173,26553,0.25258,0.3767
1360,1360,2016,Indirect migration background,Upper Secondary Level,Poor,0.08619,54,26553,0.05342,0.12902
1361,1361,2016,Indirect migration background,Post-secondary Non-tertiary Level,Good,1.0,42,26553,0.69681,1.28735
1362,1362,2016,Indirect migration background,Second Stage of Tertiary Education,Very good,0.21405,42,26553,0.13614,0.30925
1363,1363,2016,Indirect migration background,Second Stage of Tertiary Education,Good,0.4986,103,26553,0.37047,0.62706
1364,1364,2016,Indirect migration background,Second Stage of Tertiary Education,Satisfactory,0.28735,52,26553,0.19911,0.40461
1365,1365,2017,No migration background,Pre-primary Level,Very good,0.38287,200,29881,0.31273,0.44632
1366,1366,2017,No migration background,Pre-primary Level,Good,0.45286,246,29881,0.37857,0.52652
1367,1367,2017,No migration background,Pre-primary Level,Satisfactory,0.16428,69,29881,0.1152,0.22862
1368,1368,2017,No migration background,Primary Level,Good,0.3049,46,29881,0.246,0.37912
1369,1369,2017,No migration background,Primary Level,Satisfactory,0.42712,57,29881,0.32509,0.5706
1370,1370,2017,No migration background,Primary Level,Poor,0.26798,39,29881,0.20672,0.34578
1371,1371,2017,No migration background,Lower Secondary Level,Very good,0.06065,147,29881,0.05051,0.07324
1372,1372,2017,No migration background,Lower Secondary Level,Good,0.28462,579,29881,0.26175,0.30414
1373,1373,2017,No migration background,Lower Secondary Level,Satisfactory,0.39187,635,29881,0.36061,0.42118
1374,1374,2017,No migration background,Lower Secondary Level,Poor,0.20888,321,29881,0.18971,0.22554
1375,1375,2017,No migration background,Lower Secondary Level,Bad,0.05397,95,29881,0.04431,0.06568
1376,1376,2017,No migration background,Upper Secondary Level,Very good,0.06441,736,29881,0.0594,0.07059
1377,1377,2017,No migration background,Upper Secondary Level,Good,0.34186,3535,29881,0.33035,0.35435
1378,1378,2017,No migration background,Upper Secondary Level,Satisfactory,0.36975,3555,29881,0.35692,0.38242
1379,1379,2017,No migration background,Upper Secondary Level,Poor,0.17893,1559,29881,0.17187,0.18777
1380,1380,2017,No migration background,Upper Secondary Level,Bad,0.04506,387,29881,0.0409,0.04955
1381,1381,2017,No migration background,Post-secondary Non-tertiary Level,Very good,0.1156,170,29881,0.09504,0.13447
1382,1382,2017,No migration background,Post-secondary Non-tertiary Level,Good,0.4714,666,29881,0.42968,0.51343
1383,1383,2017,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.29921,427,29881,0.27181,0.33828
1384,1384,2017,No migration background,Post-secondary Non-tertiary Level,Poor,0.11378,146,29881,0.09265,0.13399
1385,1385,2017,No migration background,First Stage of Tertiary Education,Very good,0.06744,95,29881,0.05591,0.08117
1386,1386,2017,No migration background,First Stage of Tertiary Education,Good,0.38033,543,29881,0.34341,0.41645
1387,1387,2017,No migration background,First Stage of Tertiary Education,Satisfactory,0.37205,520,29881,0.34077,0.40936
1388,1388,2017,No migration background,First Stage of Tertiary Education,Poor,0.14535,175,29881,0.12183,0.16676
1389,1389,2017,No migration background,First Stage of Tertiary Education,Bad,0.03484,46,29881,0.02492,0.04644
1390,1390,2017,No migration background,Second Stage of Tertiary Education,Very good,0.1279,627,29881,0.11808,0.14037
1391,1391,2017,No migration background,Second Stage of Tertiary Education,Good,0.43315,2285,29881,0.41448,0.45398
1392,1392,2017,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30372,1503,29881,0.28484,0.32204
1393,1393,2017,No migration background,Second Stage of Tertiary Education,Poor,0.10957,530,29881,0.10123,0.11895
1394,1394,2017,No migration background,Second Stage of Tertiary Education,Bad,0.02566,98,29881,0.02065,0.03078
1395,1395,2017,Direct migration background,Pre-primary Level,Very good,0.44201,34,29881,0.26786,0.64807
1396,1396,2017,Direct migration background,Pre-primary Level,Good,0.55799,35,29881,0.38857,0.77151
1397,1397,2017,Direct migration background,Primary Level,Very good,0.13895,552,29881,0.10162,0.18807
1398,1398,2017,Direct migration background,Primary Level,Good,0.29353,559,29881,0.22484,0.38353
1399,1399,2017,Direct migration background,Primary Level,Satisfactory,0.29526,331,29881,0.20636,0.37725
1400,1400,2017,Direct migration background,Primary Level,Poor,0.21771,205,29881,0.14028,0.30561
1401,1401,2017,Direct migration background,Primary Level,Bad,0.05455,75,29881,0.02644,0.08791
1402,1402,2017,Direct migration background,Lower Secondary Level,Very good,0.11898,436,29881,0.08907,0.15164
1403,1403,2017,Direct migration background,Lower Secondary Level,Good,0.35996,590,29881,0.30169,0.43634
1404,1404,2017,Direct migration background,Lower Secondary Level,Satisfactory,0.27246,333,29881,0.23093,0.31899
1405,1405,2017,Direct migration background,Lower Secondary Level,Poor,0.18816,208,29881,0.15231,0.24035
1406,1406,2017,Direct migration background,Lower Secondary Level,Bad,0.06044,51,29881,0.04056,0.08547
1407,1407,2017,Direct migration background,Upper Secondary Level,Very good,0.09037,434,29881,0.07375,0.10533
1408,1408,2017,Direct migration background,Upper Secondary Level,Good,0.38948,892,29881,0.34073,0.42847
1409,1409,2017,Direct migration background,Upper Secondary Level,Satisfactory,0.3254,599,29881,0.28367,0.36415
1410,1410,2017,Direct migration background,Upper Secondary Level,Poor,0.15332,275,29881,0.12516,0.1815
1411,1411,2017,Direct migration background,Upper Secondary Level,Bad,0.04144,72,29881,0.02643,0.05979
1412,1412,2017,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.12549,115,29881,0.0953,0.15424
1413,1413,2017,Direct migration background,Post-secondary Non-tertiary Level,Good,0.37654,291,29881,0.31526,0.45033
1414,1414,2017,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.35144,223,29881,0.29375,0.4311
1415,1415,2017,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.14653,102,29881,0.10743,0.18719
1416,1416,2017,Direct migration background,First Stage of Tertiary Education,Good,0.52642,36,29881,0.32676,0.82343
1417,1417,2017,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.47358,32,29881,0.27842,0.699
1418,1418,2017,Direct migration background,Second Stage of Tertiary Education,Very good,0.17697,462,29881,0.1483,0.21217
1419,1419,2017,Direct migration background,Second Stage of Tertiary Education,Good,0.45383,865,29881,0.40333,0.50324
1420,1420,2017,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.25788,392,29881,0.21481,0.29574
1421,1421,2017,Direct migration background,Second Stage of Tertiary Education,Poor,0.11132,190,29881,0.0835,0.14466
1422,1422,2017,Indirect migration background,Pre-primary Level,Very good,0.54964,84,29881,0.44875,0.66173
1423,1423,2017,Indirect migration background,Pre-primary Level,Good,0.45036,73,29881,0.34695,0.57485
1424,1424,2017,Indirect migration background,Lower Secondary Level,Very good,0.27512,65,29881,0.21346,0.35982
1425,1425,2017,Indirect migration background,Lower Secondary Level,Good,0.43683,124,29881,0.33533,0.52864
1426,1426,2017,Indirect migration background,Lower Secondary Level,Satisfactory,0.17351,66,29881,0.1265,0.22396
1427,1427,2017,Indirect migration background,Lower Secondary Level,Poor,0.11454,32,29881,0.07264,0.16032
1428,1428,2017,Indirect migration background,Upper Secondary Level,Very good,0.17305,111,29881,0.13434,0.20576
1429,1429,2017,Indirect migration background,Upper Secondary Level,Good,0.44181,297,29881,0.37566,0.50001
1430,1430,2017,Indirect migration background,Upper Secondary Level,Satisfactory,0.28431,203,29881,0.24016,0.32846
1431,1431,2017,Indirect migration background,Upper Secondary Level,Poor,0.10083,67,29881,0.0728,0.13131
1432,1432,2017,Indirect migration background,Post-secondary Non-tertiary Level,Good,0.68503,54,29881,0.47538,0.86463
1433,1433,2017,Indirect migration background,Post-secondary Non-tertiary Level,Satisfactory,0.31497,32,29881,0.18316,0.47986
1434,1434,2017,Indirect migration background,Second Stage of Tertiary Education,Very good,0.21122,51,29881,0.15181,0.2751
1435,1435,2017,Indirect migration background,Second Stage of Tertiary Education,Good,0.55211,133,29881,0.44442,0.69901
1436,1436,2017,Indirect migration background,Second Stage of Tertiary Education,Satisfactory,0.23667,63,29881,0.16426,0.34017
1437,1437,2018,No migration background,Pre-primary Level,Very good,0.39736,174,28476,0.33373,0.46819
1438,1438,2018,No migration background,Pre-primary Level,Good,0.46142,193,28476,0.376,0.55139
1439,1439,2018,No migration background,Pre-primary Level,Satisfactory,0.14122,63,28476,0.10967,0.18102
1440,1440,2018,No migration background,Primary Level,Good,0.32783,48,28476,0.24753,0.4219
1441,1441,2018,No migration background,Primary Level,Satisfactory,0.37521,58,28476,0.29438,0.47402
1442,1442,2018,No migration background,Primary Level,Poor,0.29697,43,28476,0.21177,0.37557
1443,1443,2018,No migration background,Lower Secondary Level,Very good,0.07178,163,28476,0.05675,0.08648
1444,1444,2018,No migration background,Lower Secondary Level,Good,0.28456,572,28476,0.25836,0.31064
1445,1445,2018,No migration background,Lower Secondary Level,Satisfactory,0.36947,623,28476,0.34206,0.39794
1446,1446,2018,No migration background,Lower Secondary Level,Poor,0.21471,316,28476,0.19781,0.24005
1447,1447,2018,No migration background,Lower Secondary Level,Bad,0.05949,89,28476,0.04933,0.07002
1448,1448,2018,No migration background,Upper Secondary Level,Very good,0.07007,734,28476,0.06497,0.07632
1449,1449,2018,No migration background,Upper Secondary Level,Good,0.3465,3398,28476,0.33534,0.36022
1450,1450,2018,No migration background,Upper Secondary Level,Satisfactory,0.37616,3382,28476,0.36392,0.38844
1451,1451,2018,No migration background,Upper Secondary Level,Poor,0.16243,1467,28476,0.15465,0.17161
1452,1452,2018,No migration background,Upper Secondary Level,Bad,0.04484,378,28476,0.04084,0.04962
1453,1453,2018,No migration background,Post-secondary Non-tertiary Level,Very good,0.10158,168,28476,0.08554,0.11899
1454,1454,2018,No migration background,Post-secondary Non-tertiary Level,Good,0.45034,655,28476,0.41275,0.48732
1455,1455,2018,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.30575,395,28476,0.2725,0.34664
1456,1456,2018,No migration background,Post-secondary Non-tertiary Level,Poor,0.14233,164,28476,0.12056,0.16464
1457,1457,2018,No migration background,First Stage of Tertiary Education,Very good,0.05951,72,28476,0.04422,0.07925
1458,1458,2018,No migration background,First Stage of Tertiary Education,Good,0.39827,533,28476,0.35595,0.43919
1459,1459,2018,No migration background,First Stage of Tertiary Education,Satisfactory,0.35549,498,28476,0.31907,0.39039
1460,1460,2018,No migration background,First Stage of Tertiary Education,Poor,0.14834,174,28476,0.129,0.17419
1461,1461,2018,No migration background,First Stage of Tertiary Education,Bad,0.03839,43,28476,0.02633,0.05307
1462,1462,2018,No migration background,Second Stage of Tertiary Education,Very good,0.12452,598,28476,0.11414,0.13709
1463,1463,2018,No migration background,Second Stage of Tertiary Education,Good,0.44023,2282,28476,0.41883,0.46243
1464,1464,2018,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30716,1441,28476,0.29293,0.32769
1465,1465,2018,No migration background,Second Stage of Tertiary Education,Poor,0.11054,515,28476,0.10105,0.12122
1466,1466,2018,No migration background,Second Stage of Tertiary Education,Bad,0.01756,84,28476,0.01411,0.0208
1467,1467,2018,Direct migration background,Pre-primary Level,Very good,1.0,48,28476,0.6468,1.44345
1468,1468,2018,Direct migration background,Primary Level,Very good,0.15485,576,28476,0.1147,0.2082
1469,1469,2018,Direct migration background,Primary Level,Good,0.29866,485,28476,0.23244,0.38448
1470,1470,2018,Direct migration background,Primary Level,Satisfactory,0.28968,336,28476,0.21585,0.37213
1471,1471,2018,Direct migration background,Primary Level,Poor,0.20708,157,28476,0.13668,0.28403
1472,1472,2018,Direct migration background,Primary Level,Bad,0.04972,65,28476,0.02578,0.07676
1473,1473,2018,Direct migration background,Lower Secondary Level,Very good,0.1105,421,28476,0.08243,0.14155
1474,1474,2018,Direct migration background,Lower Secondary Level,Good,0.34363,499,28476,0.27637,0.39742
1475,1475,2018,Direct migration background,Lower Secondary Level,Satisfactory,0.31083,324,28476,0.25907,0.37468
1476,1476,2018,Direct migration background,Lower Secondary Level,Poor,0.18019,185,28476,0.1412,0.22765
1477,1477,2018,Direct migration background,Lower Secondary Level,Bad,0.05486,64,28476,0.03152,0.08123
1478,1478,2018,Direct migration background,Upper Secondary Level,Very good,0.11256,422,28476,0.09338,0.13518
1479,1479,2018,Direct migration background,Upper Secondary Level,Good,0.37655,779,28476,0.33834,0.42099
1480,1480,2018,Direct migration background,Upper Secondary Level,Satisfactory,0.32581,564,28476,0.28303,0.38161
1481,1481,2018,Direct migration background,Upper Secondary Level,Poor,0.15396,263,28476,0.13053,0.1819
1482,1482,2018,Direct migration background,Upper Secondary Level,Bad,0.03112,70,28476,0.0228,0.03995
1483,1483,2018,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.13527,106,28476,0.097,0.17422
1484,1484,2018,Direct migration background,Post-secondary Non-tertiary Level,Good,0.36021,250,28476,0.30087,0.42586
1485,1485,2018,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.37879,214,28476,0.3246,0.47738
1486,1486,2018,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.12573,96,28476,0.09481,0.15915
1487,1487,2018,Direct migration background,First Stage of Tertiary Education,Satisfactory,1.0,40,28476,0.54953,1.45532
1488,1488,2018,Direct migration background,Second Stage of Tertiary Education,Very good,0.17846,439,28476,0.1442,0.21504
1489,1489,2018,Direct migration background,Second Stage of Tertiary Education,Good,0.44998,750,28476,0.38974,0.50573
1490,1490,2018,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.23956,401,28476,0.19593,0.28142
1491,1491,2018,Direct migration background,Second Stage of Tertiary Education,Poor,0.10304,170,28476,0.08188,0.128
1492,1492,2018,Direct migration background,Second Stage of Tertiary Education,Bad,0.02896,37,28476,0.01328,0.05376
1493,1493,2018,Indirect migration background,Pre-primary Level,Very good,0.54847,76,28476,0.43132,0.66697
1494,1494,2018,Indirect migration background,Pre-primary Level,Good,0.45153,58,28476,0.28163,0.63258
1495,1495,2018,Indirect migration background,Lower Secondary Level,Very good,0.39288,88,28476,0.31,0.46966
1496,1496,2018,Indirect migration background,Lower Secondary Level,Good,0.35419,114,28476,0.26933,0.46246
1497,1497,2018,Indirect migration background,Lower Secondary Level,Satisfactory,0.25293,75,28476,0.18254,0.33937
1498,1498,2018,Indirect migration background,Upper Secondary Level,Very good,0.17846,122,28476,0.14832,0.2166
1499,1499,2018,Indirect migration background,Upper Secondary Level,Good,0.42717,282,28476,0.3773,0.49583
1500,1500,2018,Indirect migration background,Upper Secondary Level,Satisfactory,0.29199,181,28476,0.24217,0.33129
1501,1501,2018,Indirect migration background,Upper Secondary Level,Poor,0.10238,72,28476,0.07323,0.13702
1502,1502,2018,Indirect migration background,Post-secondary Non-tertiary Level,Good,0.60301,57,28476,0.42957,0.81097
1503,1503,2018,Indirect migration background,Post-secondary Non-tertiary Level,Satisfactory,0.39699,34,28476,0.28077,0.58056
1504,1504,2018,Indirect migration background,Second Stage of Tertiary Education,Very good,0.24907,63,28476,0.18424,0.33221
1505,1505,2018,Indirect migration background,Second Stage of Tertiary Education,Good,0.50732,120,28476,0.40932,0.62802
1506,1506,2018,Indirect migration background,Second Stage of Tertiary Education,Satisfactory,0.24361,50,28476,0.16144,0.33871
1507,1507,2019,No migration background,Pre-primary Level,Very good,0.36019,138,28326,0.28587,0.44351
1508,1508,2019,No migration background,Pre-primary Level,Good,0.53815,187,28326,0.4382,0.64112
1509,1509,2019,No migration background,Pre-primary Level,Satisfactory,0.10166,53,28326,0.0736,0.13521
1510,1510,2019,No migration background,Primary Level,Good,0.19058,35,28326,0.13445,0.24328
1511,1511,2019,No migration background,Primary Level,Satisfactory,0.43635,54,28326,0.32361,0.55233
1512,1512,2019,No migration background,Primary Level,Poor,0.37307,34,28326,0.24357,0.51889
1513,1513,2019,No migration background,Lower Secondary Level,Very good,0.06919,161,28326,0.05701,0.08408
1514,1514,2019,No migration background,Lower Secondary Level,Good,0.33576,575,28326,0.30431,0.37243
1515,1515,2019,No migration background,Lower Secondary Level,Satisfactory,0.34299,551,28326,0.31547,0.37344
1516,1516,2019,No migration background,Lower Secondary Level,Poor,0.20629,322,28326,0.18065,0.22652
1517,1517,2019,No migration background,Lower Secondary Level,Bad,0.04577,72,28326,0.03769,0.05586
1518,1518,2019,No migration background,Upper Secondary Level,Very good,0.06401,764,28326,0.05839,0.06902
1519,1519,2019,No migration background,Upper Secondary Level,Good,0.35196,3366,28326,0.3381,0.36815
1520,1520,2019,No migration background,Upper Secondary Level,Satisfactory,0.36911,3313,28326,0.35456,0.38303
1521,1521,2019,No migration background,Upper Secondary Level,Poor,0.17176,1417,28326,0.16328,0.18213
1522,1522,2019,No migration background,Upper Secondary Level,Bad,0.04315,365,28326,0.03873,0.04729
1523,1523,2019,No migration background,Post-secondary Non-tertiary Level,Very good,0.1286,183,28326,0.10368,0.15278
1524,1524,2019,No migration background,Post-secondary Non-tertiary Level,Good,0.4356,698,28326,0.39973,0.48639
1525,1525,2019,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.28151,428,28326,0.24681,0.31707
1526,1526,2019,No migration background,Post-secondary Non-tertiary Level,Poor,0.15429,176,28326,0.12729,0.17942
1527,1527,2019,No migration background,First Stage of Tertiary Education,Very good,0.06741,129,28326,0.05168,0.08801
1528,1528,2019,No migration background,First Stage of Tertiary Education,Good,0.42065,648,28326,0.3766,0.46359
1529,1529,2019,No migration background,First Stage of Tertiary Education,Satisfactory,0.35117,526,28326,0.31743,0.38953
1530,1530,2019,No migration background,First Stage of Tertiary Education,Poor,0.1236,179,28326,0.0982,0.1494
1531,1531,2019,No migration background,First Stage of Tertiary Education,Bad,0.03718,39,28326,0.02722,0.04842
1532,1532,2019,No migration background,Second Stage of Tertiary Education,Very good,0.12964,818,28326,0.11803,0.14291
1533,1533,2019,No migration background,Second Stage of Tertiary Education,Good,0.46084,2660,28326,0.43711,0.48556
1534,1534,2019,No migration background,Second Stage of Tertiary Education,Satisfactory,0.27969,1532,28326,0.26017,0.29595
1535,1535,2019,No migration background,Second Stage of Tertiary Education,Poor,0.11136,526,28326,0.10094,0.12046
1536,1536,2019,No migration background,Second Stage of Tertiary Education,Bad,0.01846,93,28326,0.01456,0.02288
1537,1537,2019,Direct migration background,Pre-primary Level,Very good,1.0,36,28326,0.49613,1.79073
1538,1538,2019,Direct migration background,Primary Level,Very good,0.20745,484,28326,0.14073,0.31815
1539,1539,2019,Direct migration background,Primary Level,Good,0.26803,503,28326,0.21266,0.3372
1540,1540,2019,Direct migration background,Primary Level,Satisfactory,0.2192,296,28326,0.15437,0.29123
1541,1541,2019,Direct migration background,Primary Level,Poor,0.24981,186,28326,0.16839,0.34803
1542,1542,2019,Direct migration background,Primary Level,Bad,0.05551,67,28326,0.02797,0.09253
1543,1543,2019,Direct migration background,Lower Secondary Level,Very good,0.09579,344,28326,0.06899,0.12558
1544,1544,2019,Direct migration background,Lower Secondary Level,Good,0.37422,479,28326,0.31134,0.46211
1545,1545,2019,Direct migration background,Lower Secondary Level,Satisfactory,0.26628,245,28326,0.21543,0.32366
1546,1546,2019,Direct migration background,Lower Secondary Level,Poor,0.19752,157,28326,0.15064,0.24345
1547,1547,2019,Direct migration background,Lower Secondary Level,Bad,0.06619,56,28326,0.04363,0.09382
1548,1548,2019,Direct migration background,Upper Secondary Level,Very good,0.09637,315,28326,0.07573,0.12094
1549,1549,2019,Direct migration background,Upper Secondary Level,Good,0.37098,734,28326,0.32483,0.41871
1550,1550,2019,Direct migration background,Upper Secondary Level,Satisfactory,0.37554,513,28326,0.3248,0.43421
1551,1551,2019,Direct migration background,Upper Secondary Level,Poor,0.11751,208,28326,0.09432,0.14759
1552,1552,2019,Direct migration background,Upper Secondary Level,Bad,0.0396,54,28326,0.02453,0.06324
1553,1553,2019,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.10738,73,28326,0.07429,0.15465
1554,1554,2019,Direct migration background,Post-secondary Non-tertiary Level,Good,0.36892,257,28326,0.30867,0.43491
1555,1555,2019,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.32897,172,28326,0.25967,0.41024
1556,1556,2019,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.19473,93,28326,0.14247,0.25283
1557,1557,2019,Direct migration background,First Stage of Tertiary Education,Satisfactory,1.0,35,28326,0.581,1.57534
1558,1558,2019,Direct migration background,Second Stage of Tertiary Education,Very good,0.2176,389,28326,0.18022,0.26788
1559,1559,2019,Direct migration background,Second Stage of Tertiary Education,Good,0.43116,719,28326,0.36515,0.50302
