"m11126","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Zufriedenstellend","2010","Hauptschule","Ostdeutschland","477","0.426550735972549","0.398367648643343","0.454733823301756"
"Zufriedenstellend","2010","Realschule","Westdeutschland","1421","","",""
"Zufriedenstellend","2010","Realschule","Ostdeutschland","643","0.315655307336233","0.296260327312337","0.335050287360128"
"Zufriedenstellend","2010","(Fach-)Abitur","Westdeutschland","717","0.319352027110891","0.301298808355316","0.337405245866466"
"Zufriedenstellend","2010","(Fach-)Abitur","Ostdeutschland","112","","",""
"Zufriedenstellend","2010","AkademikerIn","Westdeutschland","1037","","",""
"Zufriedenstellend","2010","AkademikerIn","Ostdeutschland","455","0.333157937721959","0.308432615651751","0.357883259792167"
"Weniger gut","2010","(noch) kein Abschluss","Westdeutschland","91","0.125422116005271","0.104238426507982","0.146605805502559"
"Weniger gut","2010","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Weniger gut","2010","Hauptschule","Westdeutschland","1130","","",""
"Weniger gut","2010","Hauptschule","Ostdeutschland","246","","",""
"Weniger gut","2010","Realschule","Westdeutschland","544","0.129463357730211","0.119775598762174","0.139151116698248"
"Weniger gut","2010","Realschule","Ostdeutschland","245","","",""
"Weniger gut","2010","(Fach-)Abitur","Westdeutschland","236","","",""
"Weniger gut","2010","(Fach-)Abitur","Ostdeutschland","49","0.135772707071713","0.10568745552837","0.165857958615056"
"Weniger gut","2010","AkademikerIn","Westdeutschland","358","0.105246233809704","0.0957113331894658","0.114781134429942"
"Weniger gut","2010","AkademikerIn","Ostdeutschland","187","","",""
"Schlecht","2010","(noch) kein Abschluss","Westdeutschland","28","","",""
"Schlecht","2010","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Schlecht","2010","Hauptschule","Westdeutschland","343","0.0686228246278762","0.0624003045730315","0.074845344682721"
"Schlecht","2010","Hauptschule","Ostdeutschland","93","0.0771202171920866","0.0619178083905784","0.0923226259935949"
"Schlecht","2010","Realschule","Westdeutschland","116","","",""
"Schlecht","2010","Realschule","Ostdeutschland","79","0.0386624994722959","0.0306174588293674","0.0467075401152243"
"Schlecht","2010","(Fach-)Abitur","Westdeutschland","52","0.0243583482539279","0.0183889904356169","0.0303277060722389"
"Schlecht","2010","(Fach-)Abitur","Ostdeutschland","4","0.0116668277620211","0.0022357462391822","0.02109790928486"
"Schlecht","2010","AkademikerIn","Westdeutschland","66","0.0241537691175861","0.0193834847260776","0.0289240535090945"
"Schlecht","2010","AkademikerIn","Ostdeutschland","33","0.0356543934010537","0.0259274080677346","0.0453813787343728"
"Sehr gut","2011","(noch) kein Abschluss","Westdeutschland","326","0.257891370821965","0.232661835890978","0.283120905752953"
"Sehr gut","2011","(noch) kein Abschluss","Ostdeutschland","46","0.258499572290939","0.191288642075661","0.325710502506217"
"Sehr gut","2011","Hauptschule","Westdeutschland","520","0.0539973508223123","0.0489063417509157","0.0590883598937089"
"Sehr gut","2011","Hauptschule","Ostdeutschland","56","0.039411079352739","0.0292371696205966","0.0495849890848814"
"Sehr gut","2011","Realschule","Westdeutschland","572","0.095744022499735","0.0879135173496876","0.103574527649782"
"Sehr gut","2011","Realschule","Ostdeutschland","208","","",""
"Sehr gut","2011","(Fach-)Abitur","Westdeutschland","479","0.162122636907025","0.149070348825445","0.175174924988605"
"Sehr gut","2011","(Fach-)Abitur","Ostdeutschland","97","0.20776018788387","0.174425111544055","0.241095264223685"
"Sehr gut","2011","AkademikerIn","Westdeutschland","704","0.141309608311048","0.131293185784046","0.151326030838049"
"Sehr gut","2011","AkademikerIn","Ostdeutschland","136","","",""
"Gut","2011","(noch) kein Abschluss","Westdeutschland","489","0.372357888609589","0.344477847116081","0.400237930103096"
"Gut","2011","(noch) kein Abschluss","Ostdeutschland","72","0.45594276401406","0.379483212183464","0.532402315844656"
"Gut","2011","Hauptschule","Westdeutschland","2467","","",""
"Gut","2011","Hauptschule","Ostdeutschland","381","0.235828237993932","0.213630775815378","0.258025700172486"
"Gut","2011","Realschule","Westdeutschland","2375","","",""
"Gut","2011","Realschule","Ostdeutschland","1085","","",""
"Gut","2011","(Fach-)Abitur","Westdeutschland","1411","","",""
"Gut","2011","(Fach-)Abitur","Ostdeutschland","281","","",""
"Gut","2011","AkademikerIn","Westdeutschland","2192","","",""
"Gut","2011","AkademikerIn","Ostdeutschland","669","0.36051819326953","0.336699149135857","0.384337237403202"
"Zufriedenstellend","2011","(noch) kein Abschluss","Westdeutschland","204","","",""
"Zufriedenstellend","2011","(noch) kein Abschluss","Ostdeutschland","30","0.207780088622939","0.145495710986724","0.270064466259154"
"Zufriedenstellend","2011","Hauptschule","Westdeutschland","2767","","",""
"Zufriedenstellend","2011","Hauptschule","Ostdeutschland","562","0.428413284103389","0.402538159087335","0.454288409119443"
"Zufriedenstellend","2011","Realschule","Westdeutschland","1661","","",""
"Zufriedenstellend","2011","Realschule","Ostdeutschland","829","0.37272813117881","0.353909091500323","0.391547170857297"
"Zufriedenstellend","2011","(Fach-)Abitur","Westdeutschland","784","0.259323696956577","0.243803046439634","0.27484434747352"
"Zufriedenstellend","2011","(Fach-)Abitur","Ostdeutschland","141","","",""
"Zufriedenstellend","2011","AkademikerIn","Westdeutschland","1220","","",""
"Zufriedenstellend","2011","AkademikerIn","Ostdeutschland","511","0.350919938722334","0.327244404019539","0.374595473425128"
"Weniger gut","2011","(noch) kein Abschluss","Westdeutschland","108","","",""
"Weniger gut","2011","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Weniger gut","2011","Hauptschule","Westdeutschland","1392","","",""
"Weniger gut","2011","Hauptschule","Ostdeutschland","293","","",""
"Weniger gut","2011","Realschule","Westdeutschland","664","0.134173296466857","0.125102680427061","0.143243912506653"
"Weniger gut","2011","Realschule","Ostdeutschland","325","0.134258619541153","0.120989605817243","0.147527633265064"
"Weniger gut","2011","(Fach-)Abitur","Westdeutschland","317","0.101178018327048","0.0904984298113189","0.111857606842776"
"Weniger gut","2011","(Fach-)Abitur","Ostdeutschland","42","0.0870523323872103","0.0638887831296179","0.110215881644803"
"Weniger gut","2011","AkademikerIn","Westdeutschland","439","0.106676901723787","0.0978002748074873","0.115553528640086"
"Weniger gut","2011","AkademikerIn","Ostdeutschland","202","","",""
"Schlecht","2011","(noch) kein Abschluss","Westdeutschland","28","","",""
"Schlecht","2011","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Schlecht","2011","Hauptschule","Westdeutschland","425","0.0653382023119229","0.0597717011420637","0.0709047034817822"
"Schlecht","2011","Hauptschule","Ostdeutschland","113","","",""
"Schlecht","2011","Realschule","Westdeutschland","152","","",""
"Schlecht","2011","Realschule","Ostdeutschland","89","0.0305760043908974","0.0238752960475853","0.0372767127342094"
"Schlecht","2011","(Fach-)Abitur","Westdeutschland","72","0.0264832626211694","0.0207969327829672","0.0321695924593717"
"Schlecht","2011","(Fach-)Abitur","Ostdeutschland","8","0.0126965033859947","0.00349710637442148","0.021895900397568"
"Schlecht","2011","AkademikerIn","Westdeutschland","91","0.022547651320317","0.0182788401862446","0.0268164624543894"
"Schlecht","2011","AkademikerIn","Ostdeutschland","43","0.0401091671427993","0.0303754351657718","0.0498428991198268"
"Sehr gut","2012","(noch) kein Abschluss","Westdeutschland","327","0.237259280373031","0.212862824491609","0.261655736254453"
"Sehr gut","2012","(noch) kein Abschluss","Ostdeutschland","53","0.262201743138257","0.194472350132899","0.329931136143614"
"Sehr gut","2012","Hauptschule","Westdeutschland","516","0.0628755155848502","0.0573090772409871","0.0684419539287133"
"Sehr gut","2012","Hauptschule","Ostdeutschland","57","0.0412927158706838","0.0308329869720703","0.0517524447692974"
"Sehr gut","2012","Realschule","Westdeutschland","548","0.0928117762238461","0.0850203631983229","0.100603189249369"
"Sehr gut","2012","Realschule","Ostdeutschland","165","","",""
"Sehr gut","2012","(Fach-)Abitur","Westdeutschland","422","0.146490707699508","0.133812234414989","0.159169180984026"
"Sehr gut","2012","(Fach-)Abitur","Ostdeutschland","76","0.168605246602261","0.137706012042501","0.199504481162021"
"Sehr gut","2012","AkademikerIn","Westdeutschland","642","0.142136959569276","0.132054781928088","0.152219137210464"
"Sehr gut","2012","AkademikerIn","Ostdeutschland","116","","",""
"Gut","2012","(noch) kein Abschluss","Westdeutschland","472","0.365387671019714","0.337771855884382","0.393003486155047"
"Gut","2012","(noch) kein Abschluss","Ostdeutschland","57","0.34095828606812","0.267962521732376","0.413954050403863"
"Gut","2012","Hauptschule","Westdeutschland","2465","","",""
"Gut","2012","Hauptschule","Ostdeutschland","387","0.245789173445078","0.223154801586098","0.268423545304058"
"Gut","2012","Realschule","Westdeutschland","2274","","",""
"Gut","2012","Realschule","Ostdeutschland","1104","","",""
"Gut","2012","(Fach-)Abitur","Westdeutschland","1383","","",""
"Gut","2012","(Fach-)Abitur","Ostdeutschland","315","0.500959789601892","0.459695179757656","0.542224399446128"
"Gut","2012","AkademikerIn","Westdeutschland","2250","","",""
"Gut","2012","AkademikerIn","Ostdeutschland","676","0.381345003057314","0.357046630106665","0.405643376007962"
"Zufriedenstellend","2012","(noch) kein Abschluss","Westdeutschland","219","","",""
"Zufriedenstellend","2012","(noch) kein Abschluss","Ostdeutschland","32","0.242633889139176","0.176622442922017","0.308645335356334"
"Zufriedenstellend","2012","Hauptschule","Westdeutschland","2713","","",""
"Zufriedenstellend","2012","Hauptschule","Ostdeutschland","525","0.389682800940337","0.364045392972412","0.415320208908261"
"Zufriedenstellend","2012","Realschule","Westdeutschland","1736","","",""
"Zufriedenstellend","2012","Realschule","Ostdeutschland","825","0.365641094946664","0.346655733111132","0.384626456782197"
"Zufriedenstellend","2012","(Fach-)Abitur","Westdeutschland","811","0.289276798128598","0.273018883374692","0.305534712882505"
"Zufriedenstellend","2012","(Fach-)Abitur","Ostdeutschland","118","","",""
"Zufriedenstellend","2012","AkademikerIn","Westdeutschland","1199","","",""
"Zufriedenstellend","2012","AkademikerIn","Ostdeutschland","524","0.357953601187206","0.333971320794097","0.381935881580315"
"Weniger gut","2012","(noch) kein Abschluss","Westdeutschland","112","","",""
"Weniger gut","2012","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Weniger gut","2012","Hauptschule","Westdeutschland","1233","","",""
"Weniger gut","2012","Hauptschule","Ostdeutschland","321","0.251729517741924","0.228913645856032","0.274545389627816"
"Weniger gut","2012","Realschule","Westdeutschland","624","0.128827222135256","0.119831791640482","0.13782265263003"
"Weniger gut","2012","Realschule","Ostdeutschland","304","0.122637215880845","0.109706439436773","0.135567992324916"
"Weniger gut","2012","(Fach-)Abitur","Westdeutschland","311","0.10815240682535","0.0970166122424793","0.11928820140822"
"Weniger gut","2012","(Fach-)Abitur","Ostdeutschland","45","0.0707941524340422","0.0496269628567983","0.0919613420112861"
"Weniger gut","2012","AkademikerIn","Westdeutschland","434","0.0960681362035746","0.0875597070658032","0.104576565341346"
"Weniger gut","2012","AkademikerIn","Ostdeutschland","177","","",""
"Schlecht","2012","(noch) kein Abschluss","Westdeutschland","38","0.0407291667738097","0.0293934221778651","0.0520649113697544"
"Schlecht","2012","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Schlecht","2012","Hauptschule","Westdeutschland","378","0.0582042815722658","0.0528352766359569","0.0635732865085747"
"Schlecht","2012","Hauptschule","Ostdeutschland","100","","",""
"Schlecht","2012","Realschule","Westdeutschland","146","","",""
"Schlecht","2012","Realschule","Ostdeutschland","74","0.0364745184308877","0.0290844196511664","0.0438646172106089"
"Schlecht","2012","(Fach-)Abitur","Westdeutschland","61","0.017739072697261","0.0130060707227017","0.0224720746718204"
"Schlecht","2012","(Fach-)Abitur","Ostdeutschland","10","","",""
"Schlecht","2012","AkademikerIn","Westdeutschland","83","0.0194550754780119","0.015467195639205","0.0234429553168188"
"Schlecht","2012","AkademikerIn","Ostdeutschland","42","0.0338041696952544","0.0247632707037207","0.0428450686867881"
"Sehr gut","2013","(noch) kein Abschluss","Westdeutschland","453","0.266942373962448","0.244848821735773","0.289035926189122"
"Sehr gut","2013","(noch) kein Abschluss","Ostdeutschland","64","0.255545735496356","0.197778795409049","0.313312675583664"
"Sehr gut","2013","Hauptschule","Westdeutschland","700","0.0629299478037277","0.0576350555669466","0.0682248400405087"
"Sehr gut","2013","Hauptschule","Ostdeutschland","70","0.0440057072553298","0.0331802036155568","0.0548312108951027"
"Sehr gut","2013","Realschule","Westdeutschland","639","0.0952545735155244","0.0874827253641821","0.103026421666867"
"Sehr gut","2013","Realschule","Ostdeutschland","156","","",""
"Sehr gut","2013","(Fach-)Abitur","Westdeutschland","670","0.163407119015514","0.151792674114249","0.175021563916779"
"Sehr gut","2013","(Fach-)Abitur","Ostdeutschland","78","0.146609408847343","0.117545983072588","0.175672834622098"
"Sehr gut","2013","AkademikerIn","Westdeutschland","861","0.147931535146487","0.138378704108022","0.157484366184951"
"Sehr gut","2013","AkademikerIn","Ostdeutschland","145","","",""
"Gut","2013","(noch) kein Abschluss","Westdeutschland","564","0.363629640357405","0.33960414556934","0.387655135145471"
"Gut","2013","(noch) kein Abschluss","Ostdeutschland","88","0.3922987458237","0.327632215466265","0.456965276181136"
"Gut","2013","Hauptschule","Westdeutschland","2703","","",""
"Gut","2013","Hauptschule","Ostdeutschland","391","0.260787522457637","0.237613895761321","0.283961149153953"
"Gut","2013","Realschule","Westdeutschland","2352","","",""
"Gut","2013","Realschule","Ostdeutschland","971","0.383648293036684","0.364050216240491","0.403246369832876"
"Gut","2013","(Fach-)Abitur","Westdeutschland","1737","","",""
"Gut","2013","(Fach-)Abitur","Ostdeutschland","281","","",""
"Gut","2013","AkademikerIn","Westdeutschland","2434","","",""
"Gut","2013","AkademikerIn","Ostdeutschland","630","0.355427717737847","0.33162240876209","0.379233026713605"
"Zufriedenstellend","2013","(noch) kein Abschluss","Westdeutschland","293","","",""
"Zufriedenstellend","2013","(noch) kein Abschluss","Ostdeutschland","43","0.238990073301279","0.182507935540413","0.295472211062146"
"Zufriedenstellend","2013","Hauptschule","Westdeutschland","2841","","",""
"Zufriedenstellend","2013","Hauptschule","Ostdeutschland","524","0.392921643874219","0.367144113407122","0.418699174341316"
"Zufriedenstellend","2013","Realschule","Westdeutschland","1692","","",""
"Zufriedenstellend","2013","Realschule","Ostdeutschland","826","0.368048893928483","0.348611993221147","0.387485794635819"
"Zufriedenstellend","2013","(Fach-)Abitur","Westdeutschland","987","0.276389310011483","0.262341164498816","0.290437455524149"
"Zufriedenstellend","2013","(Fach-)Abitur","Ostdeutschland","146","","",""
"Zufriedenstellend","2013","AkademikerIn","Westdeutschland","1381","","",""
"Zufriedenstellend","2013","AkademikerIn","Ostdeutschland","533","0.36097804652728","0.337091099436411","0.384864993618149"
"Weniger gut","2013","(noch) kein Abschluss","Westdeutschland","169","","",""
"Weniger gut","2013","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Weniger gut","2013","Hauptschule","Westdeutschland","1404","","",""
"Weniger gut","2013","Hauptschule","Ostdeutschland","288","","",""
"Weniger gut","2013","Realschule","Westdeutschland","664","0.138610915430362","0.129463116969186","0.147758713891537"
"Weniger gut","2013","Realschule","Ostdeutschland","335","0.138092104198365","0.124187860476487","0.151996347920243"
"Weniger gut","2013","(Fach-)Abitur","Westdeutschland","411","0.105749587637422","0.0960896392729145","0.11540953600193"
"Weniger gut","2013","(Fach-)Abitur","Ostdeutschland","50","0.0841740652521971","0.0613607932859755","0.106987337218419"
"Weniger gut","2013","AkademikerIn","Westdeutschland","523","0.113224123377603","0.104698210572354","0.121750036182852"
"Weniger gut","2013","AkademikerIn","Ostdeutschland","203","","",""
"Schlecht","2013","(noch) kein Abschluss","Westdeutschland","61","0.0472811895302968","0.0366809837134921","0.0578813953471015"
"Schlecht","2013","(noch) kein Abschluss","Ostdeutschland","4","0.0265157480189907","0.00523717792046247","0.0477943181175189"
"Schlecht","2013","Hauptschule","Westdeutschland","432","0.0654075688234161","0.0600165910181012","0.070798546628731"
"Schlecht","2013","Hauptschule","Ostdeutschland","106","","",""
"Schlecht","2013","Realschule","Westdeutschland","134","","",""
"Schlecht","2013","Realschule","Ostdeutschland","77","0.0459629025550761","0.0375233606685214","0.0544024444416308"
"Schlecht","2013","(Fach-)Abitur","Westdeutschland","88","0.0202351768326349","0.0158121424789729","0.0246582111862969"
"Schlecht","2013","(Fach-)Abitur","Ostdeutschland","14","","",""
"Schlecht","2013","AkademikerIn","Westdeutschland","107","","",""
"Schlecht","2013","AkademikerIn","Ostdeutschland","42","0.0335835887852916","0.0246235876830555","0.0425435898875278"
"Sehr gut","2014","(noch) kein Abschluss","Westdeutschland","352","0.25120377587461","0.227246902887196","0.275160648862023"
"Sehr gut","2014","(noch) kein Abschluss","Ostdeutschland","52","0.197015769773829","0.138086227234343","0.255945312313315"
"Sehr gut","2014","Hauptschule","Westdeutschland","489","0.0601962954437146","0.0546236093423643","0.0657689815450649"
"Sehr gut","2014","Hauptschule","Ostdeutschland","53","0.0512041023327847","0.0390289612191714","0.0633792434463979"
"Sehr gut","2014","Realschule","Westdeutschland","469","0.0819001139052504","0.0741564412224023","0.0896437865880984"
"Sehr gut","2014","Realschule","Ostdeutschland","131","","",""
"Sehr gut","2014","(Fach-)Abitur","Westdeutschland","515","0.166032132196008","0.153575563829643","0.178488700562372"
"Sehr gut","2014","(Fach-)Abitur","Ostdeutschland","66","0.114566464861453","0.0872701520749481","0.141862777647958"
"Sehr gut","2014","AkademikerIn","Westdeutschland","645","0.143392911041003","0.133458471021591","0.153327351060415"
"Sehr gut","2014","AkademikerIn","Ostdeutschland","126","","",""
"Gut","2014","(noch) kein Abschluss","Westdeutschland","470","0.359527126356504","0.333020684823615","0.386033567889393"
"Gut","2014","(noch) kein Abschluss","Ostdeutschland","69","0.396660783056094","0.324180567414523","0.469140998697664"
"Gut","2014","Hauptschule","Westdeutschland","2266","","",""
"Gut","2014","Hauptschule","Ostdeutschland","335","0.221646869972192","0.198703650189846","0.244590089754537"
"Gut","2014","Realschule","Westdeutschland","2024","","",""
"Gut","2014","Realschule","Ostdeutschland","882","0.385467962401859","0.364769540101912","0.406166384701806"
"Gut","2014","(Fach-)Abitur","Westdeutschland","1535","","",""
"Gut","2014","(Fach-)Abitur","Ostdeutschland","274","","",""
"Gut","2014","AkademikerIn","Westdeutschland","2243","","",""
"Gut","2014","AkademikerIn","Ostdeutschland","648","0.401759706624594","0.376438297839276","0.427081115409912"
"Zufriedenstellend","2014","(noch) kein Abschluss","Westdeutschland","256","","",""
"Zufriedenstellend","2014","(noch) kein Abschluss","Ostdeutschland","34","0.248840336453066","0.18478496027943","0.312895712626702"
"Zufriedenstellend","2014","Hauptschule","Westdeutschland","2553","","",""
"Zufriedenstellend","2014","Hauptschule","Ostdeutschland","491","0.394881027137517","0.367879474051579","0.421882580223455"
"Zufriedenstellend","2014","Realschule","Westdeutschland","1578","","",""
"Zufriedenstellend","2014","Realschule","Ostdeutschland","750","0.367315813726155","0.346814384532067","0.387817242920243"
"Zufriedenstellend","2014","(Fach-)Abitur","Westdeutschland","941","0.263746185794866","0.248994741041489","0.278497630548244"
"Zufriedenstellend","2014","(Fach-)Abitur","Ostdeutschland","133","","",""
"Zufriedenstellend","2014","AkademikerIn","Westdeutschland","1303","","",""
"Zufriedenstellend","2014","AkademikerIn","Ostdeutschland","445","0.337034848027508","0.312620248828504","0.361449447226512"
"Weniger gut","2014","(noch) kein Abschluss","Westdeutschland","131","","",""
"Weniger gut","2014","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Weniger gut","2014","Hauptschule","Westdeutschland","1311","","",""
"Weniger gut","2014","Hauptschule","Ostdeutschland","275","","",""
"Weniger gut","2014","Realschule","Westdeutschland","627","0.147339817701482","0.137330422812644","0.157349212590321"
"Weniger gut","2014","Realschule","Ostdeutschland","301","0.144941013321918","0.129969540738518","0.159912485905319"
"Weniger gut","2014","(Fach-)Abitur","Westdeutschland","362","0.105527652270599","0.0952428894195914","0.115812415121607"
"Weniger gut","2014","(Fach-)Abitur","Ostdeutschland","44","0.0828864118140019","0.0592571322665785","0.106515691361425"
"Weniger gut","2014","AkademikerIn","Westdeutschland","505","0.111450056235044","0.102529954922807","0.12037015754728"
"Weniger gut","2014","AkademikerIn","Ostdeutschland","178","","",""
"Schlecht","2014","(noch) kein Abschluss","Westdeutschland","50","0.0519103964336031","0.0396561364248853","0.0641646564423209"
"Schlecht","2014","(noch) kein Abschluss","Ostdeutschland","4","0.0212902819319381","-9.65631344959673e-05","0.0426771269983721"
"Schlecht","2014","Hauptschule","Westdeutschland","379","0.0594415803946399","0.0539017153705472","0.0649814454187326"
"Schlecht","2014","Hauptschule","Ostdeutschland","105","","",""
"Schlecht","2014","Realschule","Westdeutschland","119","","",""
"Schlecht","2014","Realschule","Ostdeutschland","60","0.0366965630859711","0.028700704856022","0.0446924213159202"
"Schlecht","2014","(Fach-)Abitur","Westdeutschland","75","0.0223801493817332","0.0174285650437939","0.0273317337196724"
"Schlecht","2014","(Fach-)Abitur","Ostdeutschland","6","0.00927236905269343","0.00105808458615034","0.0174866535192365"
"Schlecht","2014","AkademikerIn","Westdeutschland","85","0.0224396514084337","0.018241398853253","0.0266379039636144"
"Schlecht","2014","AkademikerIn","Ostdeutschland","43","0.0346351924804239","0.0251908575793972","0.0440795273814506"
"Sehr gut","2015","(noch) kein Abschluss","Westdeutschland","305","0.240602615220679","0.216224065684796","0.264981164756563"
"Sehr gut","2015","(noch) kein Abschluss","Ostdeutschland","54","0.277063421765374","0.212042653994976","0.342084189535772"
"Sehr gut","2015","Hauptschule","Westdeutschland","509","0.0555010585570624","0.0499998505846211","0.0610022665295037"
"Sehr gut","2015","Hauptschule","Ostdeutschland","61","0.058076068420608","0.0448867867367299","0.0712653501044861"
"Sehr gut","2015","Realschule","Westdeutschland","451","0.0897486321762101","0.0815041621569768","0.0979931021954435"
"Sehr gut","2015","Realschule","Ostdeutschland","107","","",""
"Sehr gut","2015","(Fach-)Abitur","Westdeutschland","595","0.157748161481586","0.145903575615534","0.169592747347637"
"Sehr gut","2015","(Fach-)Abitur","Ostdeutschland","80","0.125011329297138","0.0967743207718256","0.153248337822451"
"Sehr gut","2015","AkademikerIn","Westdeutschland","771","0.147798423589567","0.137955369093436","0.157641478085699"
"Sehr gut","2015","AkademikerIn","Ostdeutschland","130","","",""
"Gut","2015","(noch) kein Abschluss","Westdeutschland","472","0.357626890292646","0.330291083153727","0.384962697431564"
"Gut","2015","(noch) kein Abschluss","Ostdeutschland","72","0.315648978014937","0.248125617084796","0.383172338945077"
"Gut","2015","Hauptschule","Westdeutschland","2165","","",""
"Gut","2015","Hauptschule","Ostdeutschland","311","0.213702044075809","0.190586052084374","0.236818036067244"
"Gut","2015","Realschule","Westdeutschland","1973","","",""
"Gut","2015","Realschule","Ostdeutschland","827","0.379511582037092","0.358355059199685","0.400668104874499"
"Gut","2015","(Fach-)Abitur","Westdeutschland","1619","","",""
"Gut","2015","(Fach-)Abitur","Ostdeutschland","247","","",""
"Gut","2015","AkademikerIn","Westdeutschland","2333","","",""
"Gut","2015","AkademikerIn","Ostdeutschland","602","0.407798855245725","0.382211771631287","0.433385938860163"
"Zufriedenstellend","2015","(noch) kein Abschluss","Westdeutschland","214","","",""
"Zufriedenstellend","2015","(noch) kein Abschluss","Ostdeutschland","32","0.216479946639241","0.156646187169351","0.276313706109132"
"Zufriedenstellend","2015","Hauptschule","Westdeutschland","2423","","",""
"Zufriedenstellend","2015","Hauptschule","Ostdeutschland","478","0.398332330397795","0.370725551300329","0.425939109495261"
"Zufriedenstellend","2015","Realschule","Westdeutschland","1470","","",""
"Zufriedenstellend","2015","Realschule","Ostdeutschland","730","0.376542558284794","0.355418596394911","0.397666520174677"
"Zufriedenstellend","2015","(Fach-)Abitur","Westdeutschland","989","0.301006921177711","0.286101597128957","0.315912245226465"
"Zufriedenstellend","2015","(Fach-)Abitur","Ostdeutschland","143","","",""
"Zufriedenstellend","2015","AkademikerIn","Westdeutschland","1312","","",""
"Zufriedenstellend","2015","AkademikerIn","Ostdeutschland","476","0.328173987192305","0.303725969540722","0.352622004843888"
"Weniger gut","2015","(noch) kein Abschluss","Westdeutschland","150","","",""
"Weniger gut","2015","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Weniger gut","2015","Hauptschule","Westdeutschland","1215","","",""
"Weniger gut","2015","Hauptschule","Ostdeutschland","268","","",""
"Weniger gut","2015","Realschule","Westdeutschland","615","0.141062866576421","0.131022369928334","0.151103363224508"
"Weniger gut","2015","Realschule","Ostdeutschland","286","","",""
"Weniger gut","2015","(Fach-)Abitur","Westdeutschland","365","0.0973731021815605","0.0877394628634972","0.107006741499624"
"Weniger gut","2015","(Fach-)Abitur","Ostdeutschland","45","0.0845488967519951","0.0607961229965521","0.108301670507438"
"Weniger gut","2015","AkademikerIn","Westdeutschland","499","0.109697403916794","0.101029964459387","0.118364843374202"
"Weniger gut","2015","AkademikerIn","Ostdeutschland","165","","",""
"Schlecht","2015","(noch) kein Abschluss","Westdeutschland","40","0.0673740887402251","0.0530777992747816","0.0816703782056685"
"Schlecht","2015","(noch) kein Abschluss","Ostdeutschland","4","0.0107785636209932","-0.00422310615213144","0.0257802333941179"
"Schlecht","2015","Hauptschule","Westdeutschland","342","0.0621143451650599","0.0563150181994206","0.0679136721306992"
"Schlecht","2015","Hauptschule","Ostdeutschland","90","0.0893834822316514","0.073295150195944","0.105471814267359"
"Schlecht","2015","Realschule","Westdeutschland","108","","",""
"Schlecht","2015","Realschule","Ostdeutschland","71","0.0460534396026655","0.0369152956862037","0.0551915835191272"
"Schlecht","2015","(Fach-)Abitur","Westdeutschland","70","0.0238658701689932","0.0189061162479903","0.0288256240899961"
"Schlecht","2015","(Fach-)Abitur","Ostdeutschland","12","","",""
"Schlecht","2015","AkademikerIn","Westdeutschland","79","0.0196490089110995","0.0157996806969197","0.0234983371252794"
"Schlecht","2015","AkademikerIn","Ostdeutschland","44","0.040113987084777","0.0298970454429142","0.0503309287266398"
"Sehr gut","2016","(noch) kein Abschluss","Westdeutschland","589","0.235150601995335","0.216116440202738","0.254184763787933"
"Sehr gut","2016","(noch) kein Abschluss","Ostdeutschland","91","0.213586121217887","0.170953109488917","0.256219132946856"
"Sehr gut","2016","Hauptschule","Westdeutschland","624","0.0516468938517342","0.0462592272024164","0.0570345605010519"
"Sehr gut","2016","Hauptschule","Ostdeutschland","103","","",""
"Sehr gut","2016","Realschule","Westdeutschland","406","0.0847452471624831","0.0763335400599839","0.0931569542649824"
"Sehr gut","2016","Realschule","Ostdeutschland","105","","",""
"Sehr gut","2016","(Fach-)Abitur","Westdeutschland","665","0.141900263104743","0.130564314089476","0.15323621212001"
"Sehr gut","2016","(Fach-)Abitur","Ostdeutschland","106","","",""
"Sehr gut","2016","AkademikerIn","Westdeutschland","811","0.124205378322865","0.115103481880276","0.133307274765455"
"Sehr gut","2016","AkademikerIn","Ostdeutschland","145","","",""
"Gut","2016","(noch) kein Abschluss","Westdeutschland","686","0.389762349823433","0.367873538060065","0.411651161586802"
"Gut","2016","(noch) kein Abschluss","Ostdeutschland","139","","",""
"Gut","2016","Hauptschule","Westdeutschland","2095","","",""
"Gut","2016","Hauptschule","Ostdeutschland","308","0.254053755561228","0.229236375694298","0.278871135428158"
"Gut","2016","Realschule","Westdeutschland","1744","","",""
"Gut","2016","Realschule","Ostdeutschland","780","0.388252830935042","0.366373706286058","0.410131955584027"
"Gut","2016","(Fach-)Abitur","Westdeutschland","1558","","",""
"Gut","2016","(Fach-)Abitur","Ostdeutschland","281","","",""
"Gut","2016","AkademikerIn","Westdeutschland","2259","","",""
"Gut","2016","AkademikerIn","Ostdeutschland","619","0.415845908562841","0.39038952108552","0.441302296040161"
