year,bula_h,migback,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Saxony-Anhalt,No migration background,Bad,0.04455,37,864,0.03078,0.05831
2017,Saxony-Anhalt,Direct migration background,Very good,0.12958,51,144,0.07454,0.18463
2017,Saxony-Anhalt,Direct migration background,Good,0.18615,56,144,0.12235,0.24995
2017,Saxony-Anhalt,Direct migration background,Satisfactory,0.29336,37,144,0.21873,0.36799
2017,Thuringa,No migration background,Very good,0.06639,60,898,0.05010,0.08269
2017,Thuringa,No migration background,Good,0.38706,354,898,0.35518,0.41894
2017,Thuringa,No migration background,Satisfactory,0.34899,322,898,0.31780,0.38018
2017,Thuringa,No migration background,Poor,0.15934,127,898,0.13539,0.18329
2017,Thuringa,No migration background,Bad,0.03822,35,898,0.02567,0.05076
2017,Thuringa,Direct migration background,Very good,0.15366,48,152,0.09614,0.21118
2017,Thuringa,Direct migration background,Good,0.49036,69,152,0.41062,0.57010
2017,Thuringa,Direct migration background,Satisfactory,0.26529,35,152,0.19487,0.33570
2018,Schleswig-Holstein,No migration background,Very good,0.06968,66,725,0.05113,0.08822
2018,Schleswig-Holstein,No migration background,Good,0.40095,325,725,0.36525,0.43665
2018,Schleswig-Holstein,No migration background,Satisfactory,0.35695,242,725,0.32205,0.39185
2018,Schleswig-Holstein,No migration background,Poor,0.14598,92,725,0.12026,0.17170
2018,Schleswig-Holstein,Direct migration background,Very good,0.12755,91,302,0.08987,0.16524
2018,Schleswig-Holstein,Direct migration background,Good,0.38028,104,302,0.32544,0.43513
2018,Schleswig-Holstein,Direct migration background,Satisfactory,0.30826,75,302,0.25609,0.36042
2018,Schleswig-Holstein,Direct migration background,Poor,0.12097,32,302,0.08413,0.15781
2018,Hamburg,No migration background,Very good,0.12034,37,310,0.08406,0.15662
2018,Hamburg,No migration background,Good,0.44259,140,310,0.38721,0.49797
2018,Hamburg,No migration background,Satisfactory,0.20352,77,310,0.15863,0.24841
2018,Hamburg,No migration background,Poor,0.20787,56,310,0.16263,0.25312
2018,Hamburg,Direct migration background,Very good,0.18881,47,152,0.12639,0.25124
2018,Hamburg,Direct migration background,Good,0.26432,59,152,0.19398,0.33465
2018,Hamburg,Direct migration background,Satisfactory,0.36582,46,152,0.28899,0.44265
2018,Lower Saxony,No migration background,Very good,0.08771,195,1979,0.07525,0.10018
2018,Lower Saxony,No migration background,Good,0.36678,778,1979,0.34554,0.38802
2018,Lower Saxony,No migration background,Satisfactory,0.34331,669,1979,0.32239,0.36424
2018,Lower Saxony,No migration background,Poor,0.16397,283,1979,0.14765,0.18029
2018,Lower Saxony,No migration background,Bad,0.03822,54,1979,0.02977,0.04667
2018,Lower Saxony,Direct migration background,Very good,0.19007,322,980,0.16549,0.21464
2018,Lower Saxony,Direct migration background,Good,0.32521,274,980,0.29586,0.35455
2018,Lower Saxony,Direct migration background,Satisfactory,0.33975,240,980,0.31008,0.36942
2018,Lower Saxony,Direct migration background,Poor,0.09375,112,980,0.07549,0.11201
2018,Lower Saxony,Direct migration background,Bad,0.05122,32,980,0.03741,0.06503
2018,Lower Saxony,Indirect migration background,Very good,0.31064,47,139,0.23343,0.38785
2018,Lower Saxony,Indirect migration background,Good,0.39691,60,139,0.31528,0.47854
2018,Lower Saxony,Indirect migration background,Satisfactory,0.24632,32,139,0.17443,0.31820
2018,Bremen,No migration background,Good,0.30271,58,107,0.21525,0.39017
2018,Bremen,No migration background,Satisfactory,0.41952,49,107,0.32558,0.51347
2018,Bremen,Direct migration background,Very good,0.11926,43,93,0.05303,0.18548
2018,Bremen,Direct migration background,Good,0.40559,50,93,0.30525,0.50592
2018,North Rhine-Westphalia,No migration background,Very good,0.08858,356,3708,0.07944,0.09773
2018,North Rhine-Westphalia,No migration background,Good,0.34288,1401,3708,0.32760,0.35816
2018,North Rhine-Westphalia,No migration background,Satisfactory,0.35750,1256,3708,0.34207,0.37293
2018,North Rhine-Westphalia,No migration background,Poor,0.16915,566,3708,0.15708,0.18121
2018,North Rhine-Westphalia,No migration background,Bad,0.04189,129,3708,0.03544,0.04834
2018,North Rhine-Westphalia,Direct migration background,Very good,0.11051,457,2119,0.09716,0.12386
2018,North Rhine-Westphalia,Direct migration background,Good,0.36436,766,2119,0.34387,0.38486
2018,North Rhine-Westphalia,Direct migration background,Satisfactory,0.31203,538,2119,0.29230,0.33177
2018,North Rhine-Westphalia,Direct migration background,Poor,0.15639,262,2119,0.14092,0.17185
2018,North Rhine-Westphalia,Direct migration background,Bad,0.05671,96,2119,0.04686,0.06655
2018,North Rhine-Westphalia,Indirect migration background,Very good,0.24459,130,518,0.20754,0.28165
2018,North Rhine-Westphalia,Indirect migration background,Good,0.36123,198,518,0.31982,0.40264
2018,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.27915,143,518,0.24048,0.31782
2018,North Rhine-Westphalia,Indirect migration background,Poor,0.07978,47,518,0.05642,0.10313
2018,Hesse,No migration background,Very good,0.08903,135,1202,0.07293,0.10514
2018,Hesse,No migration background,Good,0.34255,479,1202,0.31571,0.36939
2018,Hesse,No migration background,Satisfactory,0.38431,420,1202,0.35680,0.41183
2018,Hesse,No migration background,Poor,0.15108,168,1202,0.13082,0.17133
2018,Hesse,Direct migration background,Very good,0.12732,251,739,0.10327,0.15136
2018,Hesse,Direct migration background,Good,0.35833,249,739,0.32374,0.39293
2018,Hesse,Direct migration background,Satisfactory,0.24168,150,739,0.21079,0.27257
2018,Hesse,Direct migration background,Poor,0.21930,89,739,0.18945,0.24916
2018,Hesse,Indirect migration background,Very good,0.16871,34,101,0.09531,0.24211
2018,Hesse,Indirect migration background,Good,0.54496,67,101,0.44735,0.64256
2018,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.07964,115,1066,0.06338,0.09590
2018,"Rhineland-Palatinate, Saarland",No migration background,Good,0.39406,404,1066,0.36472,0.42341
2018,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.33835,364,1066,0.30993,0.36677
2018,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.14197,142,1066,0.12101,0.16293
2018,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.04598,41,1066,0.03340,0.05856
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Very good,0.07121,119,569,0.05006,0.09236
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.46925,230,569,0.42821,0.51030
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.28034,141,569,0.24340,0.31728
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Poor,0.15511,79,569,0.12534,0.18488
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,Good,0.38972,38,38,0.23258,0.54686
2018,Baden-Wuerttemberg,No migration background,Very good,0.13111,269,1988,0.11627,0.14595
2018,Baden-Wuerttemberg,No migration background,Good,0.38863,838,1988,0.36720,0.41006
2018,Baden-Wuerttemberg,No migration background,Satisfactory,0.31241,598,1988,0.29203,0.33279
2018,Baden-Wuerttemberg,No migration background,Poor,0.13925,239,1988,0.12402,0.15447
2018,Baden-Wuerttemberg,No migration background,Bad,0.02860,44,1988,0.02127,0.03593
2018,Baden-Wuerttemberg,Direct migration background,Very good,0.18269,253,961,0.15825,0.20714
2018,Baden-Wuerttemberg,Direct migration background,Good,0.32549,371,961,0.29585,0.35513
2018,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.30366,234,961,0.27457,0.33275
2018,Baden-Wuerttemberg,Direct migration background,Poor,0.16522,103,961,0.14173,0.18872
2018,Baden-Wuerttemberg,Indirect migration background,Very good,0.28822,73,229,0.22943,0.34702
2018,Baden-Wuerttemberg,Indirect migration background,Good,0.42450,96,229,0.36034,0.48866
2018,Baden-Wuerttemberg,Indirect migration background,Satisfactory,0.23936,60,229,0.18397,0.29474
2018,Bavaria,No migration background,Very good,0.09115,344,2996,0.08084,0.10146
2018,Bavaria,No migration background,Good,0.37962,1200,2996,0.36224,0.39700
2018,Bavaria,No migration background,Satisfactory,0.37550,1000,2996,0.35816,0.39284
2018,Bavaria,No migration background,Poor,0.12350,373,2996,0.11172,0.13529
2018,Bavaria,No migration background,Bad,0.03023,79,2996,0.02409,0.03636
2018,Bavaria,Direct migration background,Very good,0.13505,246,1131,0.11513,0.15498
2018,Bavaria,Direct migration background,Good,0.38935,441,1131,0.36092,0.41778
2018,Bavaria,Direct migration background,Satisfactory,0.32128,282,1131,0.29406,0.34851
2018,Bavaria,Direct migration background,Poor,0.12439,121,1131,0.10515,0.14363
2018,Bavaria,Direct migration background,Bad,0.02992,41,1131,0.01999,0.03985
2018,Bavaria,Indirect migration background,Very good,0.17596,49,231,0.12674,0.22517
2018,Bavaria,Indirect migration background,Good,0.43911,124,231,0.37497,0.50325
2018,Bavaria,Indirect migration background,Satisfactory,0.24132,58,231,0.18602,0.29662
2018,Berlin,No migration background,Very good,0.11548,93,791,0.09319,0.13777
2018,Berlin,No migration background,Good,0.37168,300,791,0.33798,0.40538
2018,Berlin,No migration background,Satisfactory,0.27211,219,791,0.24108,0.30315
2018,Berlin,No migration background,Poor,0.16973,136,791,0.14355,0.19591
2018,Berlin,No migration background,Bad,0.07100,43,791,0.05309,0.08890
2018,Berlin,Direct migration background,Very good,0.11379,67,265,0.07548,0.15210
2018,Berlin,Direct migration background,Good,0.59860,130,265,0.53947,0.65773
2018,Berlin,Direct migration background,Satisfactory,0.19050,68,265,0.14313,0.23787
2018,Brandenburg,No migration background,Very good,0.07482,73,928,0.05789,0.09176
2018,Brandenburg,No migration background,Good,0.40566,359,928,0.37405,0.43727
2018,Brandenburg,No migration background,Satisfactory,0.32422,302,928,0.29408,0.35435
2018,Brandenburg,No migration background,Poor,0.15274,146,928,0.12959,0.17590
2018,Brandenburg,No migration background,Bad,0.04256,48,928,0.02956,0.05555
2018,Brandenburg,Direct migration background,Very good,0.25824,81,170,0.19225,0.32422
2018,Brandenburg,Direct migration background,Good,0.38072,58,170,0.30751,0.45393
2018,Brandenburg,Direct migration background,Satisfactory,0.16743,31,170,0.11114,0.22372
2018,Mecklenburg-Western Pomerania,No migration background,Very good,0.09091,46,553,0.06693,0.11489
2018,Mecklenburg-Western Pomerania,No migration background,Good,0.39516,242,553,0.35438,0.43595
2018,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.31845,181,553,0.27959,0.35732
2018,Mecklenburg-Western Pomerania,No migration background,Poor,0.15248,84,553,0.12249,0.18247
2018,Mecklenburg-Western Pomerania,Direct migration background,Very good,0.51134,37,37,0.34805,0.67463
2018,Saxony,No migration background,Very good,0.05443,118,1529,0.04305,0.06580
2018,Saxony,No migration background,Good,0.44645,660,1529,0.42153,0.47138
2018,Saxony,No migration background,Satisfactory,0.33139,508,1529,0.30779,0.35499
2018,Saxony,No migration background,Poor,0.14176,204,1529,0.12427,0.15925
2018,Saxony,No migration background,Bad,0.02597,39,1529,0.01799,0.03394
2018,Saxony,Direct migration background,Very good,0.09343,44,182,0.05103,0.13583
2018,Saxony,Direct migration background,Good,0.38328,77,182,0.31245,0.45411
2018,Saxony,Direct migration background,Satisfactory,0.41863,61,182,0.34676,0.49050
2018,Saxony-Anhalt,No migration background,Very good,0.06752,62,855,0.05069,0.08435
2018,Saxony-Anhalt,No migration background,Good,0.34498,304,855,0.31310,0.37686
2018,Saxony-Anhalt,No migration background,Satisfactory,0.39951,333,855,0.36666,0.43236
2018,Saxony-Anhalt,No migration background,Poor,0.13920,118,855,0.11599,0.16242
2018,Saxony-Anhalt,No migration background,Bad,0.04879,38,855,0.03434,0.06323
2018,Saxony-Anhalt,Direct migration background,Very good,0.13267,33,127,0.07344,0.19190
2018,Saxony-Anhalt,Direct migration background,Good,0.19038,56,127,0.12183,0.25894
2018,Saxony-Anhalt,Direct migration background,Satisfactory,0.29854,38,127,0.21863,0.37844
2018,Thuringa,No migration background,Very good,0.09384,73,859,0.07433,0.11335
2018,Thuringa,No migration background,Good,0.39655,337,859,0.36382,0.42928
2018,Thuringa,No migration background,Satisfactory,0.36250,321,859,0.33033,0.39466
2018,Thuringa,No migration background,Poor,0.11414,96,859,0.09286,0.13541
2018,Thuringa,No migration background,Bad,0.03298,32,859,0.02103,0.04493
2018,Thuringa,Direct migration background,Very good,0.20958,47,165,0.14729,0.27188
2018,Thuringa,Direct migration background,Good,0.53683,87,165,0.46051,0.61314
2018,Thuringa,Direct migration background,Satisfactory,0.17794,31,165,0.11940,0.23647
2019,Schleswig-Holstein,No migration background,Very good,0.08154,90,771,0.06221,0.10087
2019,Schleswig-Holstein,No migration background,Good,0.37385,313,771,0.33968,0.40803
2019,Schleswig-Holstein,No migration background,Satisfactory,0.37279,269,771,0.33864,0.40695
2019,Schleswig-Holstein,No migration background,Poor,0.13871,99,771,0.11429,0.16312
2019,Schleswig-Holstein,Direct migration background,Very good,0.07444,82,325,0.04586,0.10302
2019,Schleswig-Holstein,Direct migration background,Good,0.39703,129,325,0.34375,0.45031
2019,Schleswig-Holstein,Direct migration background,Satisfactory,0.40798,73,325,0.35446,0.46149
2019,Schleswig-Holstein,Direct migration background,Poor,0.10536,41,325,0.07193,0.13879
2019,Hamburg,No migration background,Very good,0.11906,47,365,0.08579,0.15234
2019,Hamburg,No migration background,Good,0.37746,157,365,0.32766,0.42726
2019,Hamburg,No migration background,Satisfactory,0.33894,115,365,0.29031,0.38757
2019,Hamburg,No migration background,Poor,0.14124,46,365,0.10546,0.17702
2019,Hamburg,Direct migration background,Very good,0.15584,38,149,0.09740,0.21428
2019,Hamburg,Direct migration background,Good,0.40632,69,149,0.32719,0.48545
2019,Hamburg,Direct migration background,Satisfactory,0.23085,42,149,0.16296,0.29874
2019,Lower Saxony,No migration background,Very good,0.07327,209,2012,0.06188,0.08466
2019,Lower Saxony,No migration background,Good,0.40546,818,2012,0.38400,0.42692
2019,Lower Saxony,No migration background,Satisfactory,0.31130,662,2012,0.29106,0.33154
2019,Lower Saxony,No migration background,Poor,0.16678,266,2012,0.15049,0.18307
2019,Lower Saxony,No migration background,Bad,0.04319,57,2012,0.03431,0.05208
2019,Lower Saxony,Direct migration background,Very good,0.17244,227,810,0.14641,0.19847
2019,Lower Saxony,Direct migration background,Good,0.29719,283,810,0.26570,0.32869
2019,Lower Saxony,Direct migration background,Satisfactory,0.34204,203,810,0.30935,0.37473
2019,Lower Saxony,Direct migration background,Poor,0.13829,97,810,0.11450,0.16208
2019,Lower Saxony,Indirect migration background,Good,0.46796,63,63,0.34375,0.59216
2019,Bremen,No migration background,Good,0.30233,57,105,0.21407,0.39060
2019,Bremen,No migration background,Satisfactory,0.38851,48,105,0.29483,0.48219
2019,Bremen,Direct migration background,Good,0.44819,61,94,0.34712,0.54927
2019,Bremen,Direct migration background,Satisfactory,0.23267,33,94,0.14680,0.31855
2019,North Rhine-Westphalia,No migration background,Very good,0.08815,426,3883,0.07923,0.09707
2019,North Rhine-Westphalia,No migration background,Good,0.36704,1504,3883,0.35188,0.38221
2019,North Rhine-Westphalia,No migration background,Satisfactory,0.33206,1272,3883,0.31724,0.34687
2019,North Rhine-Westphalia,No migration background,Poor,0.16713,536,3883,0.15540,0.17887
2019,North Rhine-Westphalia,No migration background,Bad,0.04562,145,3883,0.03905,0.05218
2019,North Rhine-Westphalia,Direct migration background,Very good,0.10517,459,1980,0.09165,0.11868
2019,North Rhine-Westphalia,Direct migration background,Good,0.37500,723,1980,0.35367,0.39633
2019,North Rhine-Westphalia,Direct migration background,Satisfactory,0.33625,461,1980,0.31544,0.35707
2019,North Rhine-Westphalia,Direct migration background,Poor,0.14579,257,1980,0.13025,0.16134
2019,North Rhine-Westphalia,Direct migration background,Bad,0.03778,80,1980,0.02938,0.04618
2019,North Rhine-Westphalia,Indirect migration background,Very good,0.23321,114,494,0.19588,0.27054
2019,North Rhine-Westphalia,Indirect migration background,Good,0.40793,213,494,0.36455,0.45132
2019,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.24580,122,494,0.20780,0.28381
2019,North Rhine-Westphalia,Indirect migration background,Poor,0.07738,45,494,0.05379,0.10097
2019,Hesse,No migration background,Very good,0.08526,135,1313,0.07015,0.10037
2019,Hesse,No migration background,Good,0.40390,565,1313,0.37735,0.43045
2019,Hesse,No migration background,Satisfactory,0.35005,419,1313,0.32424,0.37586
2019,Hesse,No migration background,Poor,0.13562,163,1313,0.11709,0.15415
2019,Hesse,No migration background,Bad,0.02517,31,1313,0.01670,0.03365
2019,Hesse,Direct migration background,Very good,0.12724,131,573,0.09993,0.15455
2019,Hesse,Direct migration background,Good,0.33169,249,573,0.29311,0.37027
2019,Hesse,Direct migration background,Satisfactory,0.33702,137,573,0.29828,0.37576
2019,Hesse,Direct migration background,Poor,0.11679,56,573,0.09047,0.14311
2019,Hesse,Indirect migration background,Good,0.57067,58,58,0.44217,0.69917
2019,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.06984,105,1042,0.05435,0.08532
2019,"Rhineland-Palatinate, Saarland",No migration background,Good,0.41998,473,1042,0.39000,0.44996
2019,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.30938,318,1042,0.28130,0.33746
2019,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.17641,146,1042,0.15326,0.19957
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Very good,0.08836,103,503,0.06353,0.11319
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.43663,224,503,0.39325,0.48002
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.30448,117,503,0.26423,0.34474
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Poor,0.15152,59,503,0.12015,0.18288
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Good,0.44964,40,40,0.29352,0.60577
2019,Baden-Wuerttemberg,No migration background,Very good,0.12641,309,2064,0.11207,0.14075
2019,Baden-Wuerttemberg,No migration background,Good,0.38508,864,2064,0.36408,0.40608
2019,Baden-Wuerttemberg,No migration background,Satisfactory,0.30999,619,2064,0.29003,0.32995
2019,Baden-Wuerttemberg,No migration background,Poor,0.15061,224,2064,0.13517,0.16604
2019,Baden-Wuerttemberg,No migration background,Bad,0.02792,48,2064,0.02081,0.03502
2019,Baden-Wuerttemberg,Direct migration background,Very good,0.19795,245,895,0.17183,0.22407
2019,Baden-Wuerttemberg,Direct migration background,Good,0.35543,356,895,0.32405,0.38680
2019,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.25838,187,895,0.22968,0.28707
2019,Baden-Wuerttemberg,Direct migration background,Poor,0.15027,107,895,0.12685,0.17369
2019,Baden-Wuerttemberg,Indirect migration background,Very good,0.19812,52,216,0.14484,0.25140
2019,Baden-Wuerttemberg,Indirect migration background,Good,0.46975,107,216,0.40304,0.53646
2019,Baden-Wuerttemberg,Indirect migration background,Satisfactory,0.24223,57,216,0.18496,0.29950
2019,Bavaria,No migration background,Very good,0.10848,407,3064,0.09747,0.11949
2019,Bavaria,No migration background,Good,0.39274,1266,3064,0.37544,0.41003
2019,Bavaria,No migration background,Satisfactory,0.34329,956,3064,0.32647,0.36010
2019,Bavaria,No migration background,Poor,0.12799,360,3064,0.11616,0.13983
2019,Bavaria,No migration background,Bad,0.02750,75,3064,0.02171,0.03329
2019,Bavaria,Direct migration background,Very good,0.13543,240,1029,0.11451,0.15635
2019,Bavaria,Direct migration background,Good,0.39373,408,1029,0.36387,0.42360
2019,Bavaria,Direct migration background,Satisfactory,0.28333,266,1029,0.25578,0.31088
2019,Bavaria,Direct migration background,Poor,0.16796,115,1029,0.14511,0.19082
2019,Bavaria,Indirect migration background,Very good,0.18017,57,231,0.13050,0.22984
2019,Bavaria,Indirect migration background,Good,0.44346,114,231,0.37925,0.50766
2019,Bavaria,Indirect migration background,Satisfactory,0.30392,60,231,0.24448,0.36336
2019,Berlin,No migration background,Very good,0.09366,100,817,0.07367,0.11365
2019,Berlin,No migration background,Good,0.39079,305,817,0.35731,0.42427
2019,Berlin,No migration background,Satisfactory,0.30270,241,817,0.27118,0.33422
2019,Berlin,No migration background,Poor,0.15336,137,817,0.12863,0.17808
2019,Berlin,No migration background,Bad,0.05949,34,817,0.04326,0.07572
2019,Berlin,Direct migration background,Very good,0.23430,51,230,0.17944,0.28916
2019,Berlin,Direct migration background,Good,0.41157,107,230,0.34783,0.47531
2019,Berlin,Direct migration background,Satisfactory,0.21963,72,230,0.16601,0.27325
2019,Brandenburg,No migration background,Very good,0.05964,84,1019,0.04509,0.07419
2019,Brandenburg,No migration background,Good,0.38660,401,1019,0.35669,0.41651
2019,Brandenburg,No migration background,Satisfactory,0.35616,325,1019,0.32674,0.38558
2019,Brandenburg,No migration background,Poor,0.15380,158,1019,0.13163,0.17596
2019,Brandenburg,No migration background,Bad,0.04381,51,1019,0.03123,0.05638
2019,Brandenburg,Direct migration background,Very good,0.16492,42,159,0.10705,0.22278
2019,Brandenburg,Direct migration background,Good,0.49547,75,159,0.41751,0.57344
2019,Brandenburg,Direct migration background,Satisfactory,0.21640,42,159,0.15219,0.28062
2019,Mecklenburg-Western Pomerania,No migration background,Very good,0.05898,51,570,0.03962,0.07833
2019,Mecklenburg-Western Pomerania,No migration background,Good,0.39356,241,570,0.35342,0.43371
2019,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.35106,199,570,0.31184,0.39028
2019,Mecklenburg-Western Pomerania,No migration background,Poor,0.16432,79,570,0.13387,0.19476
2019,Saxony,No migration background,Very good,0.07589,140,1548,0.06269,0.08908
2019,Saxony,No migration background,Good,0.40995,636,1548,0.38544,0.43446
2019,Saxony,No migration background,Satisfactory,0.33754,528,1548,0.31398,0.36110
2019,Saxony,No migration background,Poor,0.15119,207,1548,0.13334,0.16905
2019,Saxony,No migration background,Bad,0.02543,37,1548,0.01758,0.03327
2019,Saxony,Direct migration background,Very good,0.13897,40,142,0.08187,0.19607
2019,Saxony,Direct migration background,Good,0.39932,63,142,0.31848,0.48016
2019,Saxony,Direct migration background,Satisfactory,0.26683,39,142,0.19382,0.33983
2019,Saxony-Anhalt,No migration background,Very good,0.05824,63,849,0.04247,0.07400
2019,Saxony-Anhalt,No migration background,Good,0.37480,350,849,0.34222,0.40739
2019,Saxony-Anhalt,No migration background,Satisfactory,0.36785,279,849,0.33539,0.40030
2019,Saxony-Anhalt,No migration background,Poor,0.15605,125,849,0.13162,0.18048
2019,Saxony-Anhalt,No migration background,Bad,0.04306,32,849,0.02940,0.05673
2019,Saxony-Anhalt,Direct migration background,Very good,0.13200,42,110,0.06845,0.19555
2019,Saxony-Anhalt,Direct migration background,Good,0.55638,68,110,0.46311,0.64965
2019,Thuringa,No migration background,Very good,0.08460,73,835,0.06571,0.10348
2019,Thuringa,No migration background,Good,0.40128,366,835,0.36801,0.43455
2019,Thuringa,No migration background,Satisfactory,0.30253,274,835,0.27135,0.33371
2019,Thuringa,No migration background,Poor,0.17065,122,835,0.14512,0.19618
2019,Thuringa,Direct migration background,Good,0.61794,72,72,0.50492,0.73097
2020,Schleswig-Holstein,No migration background,Very good,0.07502,65,705,0.05556,0.09447
2020,Schleswig-Holstein,No migration background,Good,0.40387,330,705,0.36762,0.44012
2020,Schleswig-Holstein,No migration background,Satisfactory,0.35300,226,705,0.31769,0.38830
2020,Schleswig-Holstein,No migration background,Poor,0.13646,84,705,0.11111,0.16182
2020,Schleswig-Holstein,Direct migration background,Very good,0.14815,81,273,0.10593,0.19037
2020,Schleswig-Holstein,Direct migration background,Good,0.43102,146,273,0.37217,0.48987
2020,Schleswig-Holstein,Direct migration background,Satisfactory,0.18509,46,273,0.13894,0.23124
2020,Hamburg,No migration background,Very good,0.16270,59,344,0.12364,0.20176
2020,Hamburg,No migration background,Good,0.37829,149,344,0.32696,0.42961
2020,Hamburg,No migration background,Satisfactory,0.29124,94,344,0.24316,0.33932
2020,Hamburg,No migration background,Poor,0.13940,42,344,0.10274,0.17605
2020,Hamburg,Direct migration background,Very good,0.14808,65,181,0.09619,0.19996
2020,Hamburg,Direct migration background,Good,0.29830,78,181,0.23146,0.36514
2020,Hamburg,Direct migration background,Satisfactory,0.16186,38,181,0.10805,0.21567
2020,Lower Saxony,No migration background,Very good,0.08261,178,1854,0.07008,0.09515
2020,Lower Saxony,No migration background,Good,0.39679,781,1854,0.37452,0.41907
2020,Lower Saxony,No migration background,Satisfactory,0.33659,598,1854,0.31507,0.35811
2020,Lower Saxony,No migration background,Poor,0.13667,236,1854,0.12103,0.15231
2020,Lower Saxony,No migration background,Bad,0.04733,61,1854,0.03767,0.05700
2020,Lower Saxony,Direct migration background,Very good,0.13172,264,921,0.10987,0.15357
2020,Lower Saxony,Direct migration background,Good,0.31737,389,921,0.28730,0.34745
2020,Lower Saxony,Direct migration background,Satisfactory,0.29810,174,921,0.26854,0.32766
2020,Lower Saxony,Direct migration background,Poor,0.19983,94,921,0.17399,0.22567
2020,Lower Saxony,Indirect migration background,Good,0.50155,76,76,0.38839,0.61472
2020,Bremen,No migration background,Good,0.31952,58,97,0.22625,0.41280
2020,Bremen,No migration background,Satisfactory,0.35339,39,97,0.25777,0.44902
2020,Bremen,Direct migration background,Very good,0.09264,52,127,0.04201,0.14326
2020,Bremen,Direct migration background,Good,0.49203,75,127,0.40474,0.57933
2020,North Rhine-Westphalia,No migration background,Very good,0.09837,377,3562,0.08859,0.10815
2020,North Rhine-Westphalia,No migration background,Good,0.35126,1407,3562,0.33558,0.36694
2020,North Rhine-Westphalia,No migration background,Satisfactory,0.34608,1147,3562,0.33045,0.36170
2020,North Rhine-Westphalia,No migration background,Poor,0.16542,516,3562,0.15322,0.17763
2020,North Rhine-Westphalia,No migration background,Bad,0.03887,115,3562,0.03252,0.04522
2020,North Rhine-Westphalia,Direct migration background,Very good,0.11754,671,2619,0.10520,0.12987
2020,North Rhine-Westphalia,Direct migration background,Good,0.38274,1115,2619,0.36412,0.40136
2020,North Rhine-Westphalia,Direct migration background,Satisfactory,0.31797,511,2619,0.30013,0.33581
2020,North Rhine-Westphalia,Direct migration background,Poor,0.16474,255,2619,0.15053,0.17895
2020,North Rhine-Westphalia,Direct migration background,Bad,0.01702,67,2619,0.01206,0.02197
2020,North Rhine-Westphalia,Indirect migration background,Very good,0.22433,107,466,0.18641,0.26224
2020,North Rhine-Westphalia,Indirect migration background,Good,0.39076,192,466,0.34641,0.43511
2020,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.26081,121,466,0.22090,0.30072
2020,North Rhine-Westphalia,Indirect migration background,Poor,0.09927,46,466,0.07209,0.12645
2020,Hesse,No migration background,Very good,0.08451,134,1180,0.06863,0.10039
2020,Hesse,No migration background,Good,0.39605,512,1180,0.36814,0.42397
2020,Hesse,No migration background,Satisfactory,0.36733,403,1180,0.33981,0.39485
2020,Hesse,No migration background,Poor,0.11966,131,1180,0.10114,0.13819
2020,Hesse,Direct migration background,Very good,0.14696,264,760,0.12177,0.17215
2020,Hesse,Direct migration background,Good,0.31204,281,760,0.27908,0.34501
2020,Hesse,Direct migration background,Satisfactory,0.27418,138,760,0.24245,0.30592
2020,Hesse,Direct migration background,Poor,0.20299,77,760,0.17438,0.23161
2020,Hesse,Indirect migration background,Good,0.70037,66,66,0.58900,0.81173
2020,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.09209,85,947,0.07366,0.11051
2020,"Rhineland-Palatinate, Saarland",No migration background,Good,0.37984,367,947,0.34891,0.41077
2020,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.34586,339,947,0.31555,0.37617
2020,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.14701,124,947,0.12445,0.16958
2020,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.03520,32,947,0.02346,0.04695
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Very good,0.10971,210,557,0.08373,0.13568
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.40146,177,557,0.36071,0.44221
