,Unnamed: 0,year,quintil_oecd,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1021,1021,2013,4th Quintile,female,Satisfactory,0.35316,817,26212,0.33089,0.37701
1022,1022,2013,4th Quintile,female,Poor,0.14156,337,26212,0.12954,0.15414
1023,1023,2013,4th Quintile,female,Bad,0.03582,69,26212,0.02897,0.04333
1024,1024,2013,5th Quintile,male,Very good,0.11433,322,26212,0.10154,0.13026
1025,1025,2013,5th Quintile,male,Good,0.45019,1233,26212,0.41884,0.48169
1026,1026,2013,5th Quintile,male,Satisfactory,0.3072,872,26212,0.2916,0.33019
1027,1027,2013,5th Quintile,male,Poor,0.10952,292,26212,0.09415,0.12476
1028,1028,2013,5th Quintile,male,Bad,0.01876,47,26212,0.01269,0.02601
1029,1029,2013,5th Quintile,female,Very good,0.10678,335,26212,0.09578,0.11944
1030,1030,2013,5th Quintile,female,Good,0.42226,1254,26212,0.39883,0.44305
1031,1031,2013,5th Quintile,female,Satisfactory,0.33207,822,26212,0.30645,0.35681
1032,1032,2013,5th Quintile,female,Poor,0.11695,298,26212,0.10208,0.13149
1033,1033,2013,5th Quintile,female,Bad,0.02195,54,26212,0.0177,0.02711
1034,1034,2014,1st Quintile,male,Very good,0.13795,357,27620,0.11864,0.15893
1035,1035,2014,1st Quintile,male,Good,0.31813,874,27620,0.28997,0.34611
1036,1036,2014,1st Quintile,male,Satisfactory,0.28818,711,27620,0.26249,0.312
1037,1037,2014,1st Quintile,male,Poor,0.18335,382,27620,0.16451,0.2003
1038,1038,2014,1st Quintile,male,Bad,0.07239,151,27620,0.06104,0.08455
1039,1039,2014,1st Quintile,female,Very good,0.09028,362,27620,0.07862,0.10354
1040,1040,2014,1st Quintile,female,Good,0.27999,1170,27620,0.26014,0.30207
1041,1041,2014,1st Quintile,female,Satisfactory,0.33467,1112,27620,0.31137,0.36467
1042,1042,2014,1st Quintile,female,Poor,0.22667,679,27620,0.20785,0.24488
1043,1043,2014,1st Quintile,female,Bad,0.06839,195,27620,0.05918,0.07801
1044,1044,2014,2nd Quintile,male,Very good,0.10416,302,27620,0.08902,0.12065
1045,1045,2014,2nd Quintile,male,Good,0.36174,989,27620,0.33488,0.39562
1046,1046,2014,2nd Quintile,male,Satisfactory,0.3188,814,27620,0.29557,0.34177
1047,1047,2014,2nd Quintile,male,Poor,0.16704,335,27620,0.14634,0.18616
1048,1048,2014,2nd Quintile,male,Bad,0.04825,110,27620,0.04126,0.05545
1049,1049,2014,2nd Quintile,female,Very good,0.08343,280,27620,0.06844,0.0975
1050,1050,2014,2nd Quintile,female,Good,0.32662,1184,27620,0.30336,0.34834
1051,1051,2014,2nd Quintile,female,Satisfactory,0.35365,1033,27620,0.32781,0.37917
1052,1052,2014,2nd Quintile,female,Poor,0.1855,493,27620,0.17038,0.2041
1053,1053,2014,2nd Quintile,female,Bad,0.0508,124,27620,0.04238,0.05822
1054,1054,2014,3rd Quintile,male,Very good,0.10972,275,27620,0.09582,0.12734
1055,1055,2014,3rd Quintile,male,Good,0.38641,1010,27620,0.36117,0.41986
1056,1056,2014,3rd Quintile,male,Satisfactory,0.34149,787,27620,0.31603,0.36736
1057,1057,2014,3rd Quintile,male,Poor,0.13193,299,27620,0.11798,0.14716
1058,1058,2014,3rd Quintile,male,Bad,0.03046,65,27620,0.02383,0.03704
1059,1059,2014,3rd Quintile,female,Very good,0.07293,256,27620,0.06201,0.08698
1060,1060,2014,3rd Quintile,female,Good,0.35304,1108,27620,0.33196,0.3805
1061,1061,2014,3rd Quintile,female,Satisfactory,0.34958,936,27620,0.3204,0.37375
1062,1062,2014,3rd Quintile,female,Poor,0.18417,444,27620,0.16889,0.1976
1063,1063,2014,3rd Quintile,female,Bad,0.04029,94,27620,0.03444,0.04668
1064,1064,2014,4th Quintile,male,Very good,0.10444,269,27620,0.08803,0.12267
1065,1065,2014,4th Quintile,male,Good,0.41588,1136,27620,0.3886,0.4436
1066,1066,2014,4th Quintile,male,Satisfactory,0.34241,776,27620,0.31775,0.37002
1067,1067,2014,4th Quintile,male,Poor,0.11597,277,27620,0.10336,0.12677
1068,1068,2014,4th Quintile,male,Bad,0.0213,52,27620,0.01612,0.02671
1069,1069,2014,4th Quintile,female,Very good,0.09557,262,27620,0.08013,0.10823
1070,1070,2014,4th Quintile,female,Good,0.38692,1160,27620,0.35827,0.40792
1071,1071,2014,4th Quintile,female,Satisfactory,0.34895,887,27620,0.32752,0.37777
1072,1072,2014,4th Quintile,female,Poor,0.13892,352,27620,0.12671,0.15351
1073,1073,2014,4th Quintile,female,Bad,0.02963,61,27620,0.02445,0.03584
1074,1074,2014,5th Quintile,male,Very good,0.12285,348,27620,0.1059,0.13667
1075,1075,2014,5th Quintile,male,Good,0.46656,1269,27620,0.43723,0.49335
1076,1076,2014,5th Quintile,male,Satisfactory,0.29965,828,27620,0.27906,0.31919
1077,1077,2014,5th Quintile,male,Poor,0.09692,265,27620,0.08483,0.1106
1078,1078,2014,5th Quintile,male,Bad,0.01403,33,27620,0.01001,0.01833
1079,1079,2014,5th Quintile,female,Very good,0.11349,328,27620,0.10055,0.12914
1080,1080,2014,5th Quintile,female,Good,0.42634,1215,27620,0.39817,0.454
1081,1081,2014,5th Quintile,female,Satisfactory,0.30523,802,27620,0.27904,0.33271
1082,1082,2014,5th Quintile,female,Poor,0.1294,315,27620,0.11369,0.146
1083,1083,2014,5th Quintile,female,Bad,0.02554,54,27620,0.02004,0.03318
1084,1084,2015,1st Quintile,male,Very good,0.1189,269,25632,0.10132,0.13373
1085,1085,2015,1st Quintile,male,Good,0.34372,818,25632,0.31325,0.37943
1086,1086,2015,1st Quintile,male,Satisfactory,0.28295,615,25632,0.25985,0.31369
1087,1087,2015,1st Quintile,male,Poor,0.17651,355,25632,0.15936,0.19768
1088,1088,2015,1st Quintile,male,Bad,0.07792,124,25632,0.06178,0.09303
1089,1089,2015,1st Quintile,female,Very good,0.07899,275,25632,0.06734,0.08932
1090,1090,2015,1st Quintile,female,Good,0.2938,995,25632,0.26222,0.32165
1091,1091,2015,1st Quintile,female,Satisfactory,0.32231,971,25632,0.29967,0.34206
1092,1092,2015,1st Quintile,female,Poor,0.22374,613,25632,0.20582,0.24224
1093,1093,2015,1st Quintile,female,Bad,0.08115,183,25632,0.0697,0.09334
1094,1094,2015,2nd Quintile,male,Very good,0.09752,244,25632,0.07988,0.11234
1095,1095,2015,2nd Quintile,male,Good,0.37113,931,25632,0.34472,0.40061
1096,1096,2015,2nd Quintile,male,Satisfactory,0.33009,773,25632,0.30338,0.35487
1097,1097,2015,2nd Quintile,male,Poor,0.1497,323,25632,0.13589,0.16534
1098,1098,2015,2nd Quintile,male,Bad,0.05155,90,25632,0.04149,0.0635
1099,1099,2015,2nd Quintile,female,Very good,0.0752,262,25632,0.06353,0.08731
1100,1100,2015,2nd Quintile,female,Good,0.31761,1105,25632,0.29883,0.34469
1101,1101,2015,2nd Quintile,female,Satisfactory,0.35233,1050,25632,0.33166,0.37305
1102,1102,2015,2nd Quintile,female,Poor,0.20058,517,25632,0.18189,0.22185
1103,1103,2015,2nd Quintile,female,Bad,0.05428,122,25632,0.0452,0.06294
1104,1104,2015,3rd Quintile,male,Very good,0.09218,268,25632,0.07946,0.10588
1105,1105,2015,3rd Quintile,male,Good,0.37573,940,25632,0.34927,0.40423
1106,1106,2015,3rd Quintile,male,Satisfactory,0.35207,775,25632,0.33049,0.37816
1107,1107,2015,3rd Quintile,male,Poor,0.13984,269,25632,0.12368,0.1578
1108,1108,2015,3rd Quintile,male,Bad,0.04019,69,25632,0.03148,0.04926
1109,1109,2015,3rd Quintile,female,Very good,0.08626,247,25632,0.0719,0.10136
1110,1110,2015,3rd Quintile,female,Good,0.36138,1050,25632,0.32994,0.38509
1111,1111,2015,3rd Quintile,female,Satisfactory,0.33934,877,25632,0.31429,0.3674
1112,1112,2015,3rd Quintile,female,Poor,0.17843,419,25632,0.1605,0.19801
1113,1113,2015,3rd Quintile,female,Bad,0.03459,77,25632,0.02873,0.04048
1114,1114,2015,4th Quintile,male,Very good,0.10009,243,25632,0.08613,0.11894
1115,1115,2015,4th Quintile,male,Good,0.41898,1004,25632,0.38757,0.45135
1116,1116,2015,4th Quintile,male,Satisfactory,0.3468,781,25632,0.32243,0.37584
1117,1117,2015,4th Quintile,male,Poor,0.10732,240,25632,0.09548,0.12099
1118,1118,2015,4th Quintile,male,Bad,0.02681,51,25632,0.01984,0.03579
1119,1119,2015,4th Quintile,female,Very good,0.0826,236,25632,0.07045,0.09631
1120,1120,2015,4th Quintile,female,Good,0.40446,1105,25632,0.37545,0.42672
1121,1121,2015,4th Quintile,female,Satisfactory,0.32942,797,25632,0.30725,0.354
1122,1122,2015,4th Quintile,female,Poor,0.14762,330,25632,0.13421,0.1621
1123,1123,2015,4th Quintile,female,Bad,0.0359,61,25632,0.02808,0.04288
1124,1124,2015,5th Quintile,male,Very good,0.12392,296,25632,0.10721,0.14651
1125,1125,2015,5th Quintile,male,Good,0.43352,1178,25632,0.40167,0.46465
1126,1126,2015,5th Quintile,male,Satisfactory,0.33134,807,25632,0.30892,0.35539
1127,1127,2015,5th Quintile,male,Poor,0.0976,259,25632,0.0837,0.11203
1128,1128,2015,5th Quintile,male,Bad,0.01361,37,25632,0.00892,0.01769
1129,1129,2015,5th Quintile,female,Very good,0.13467,319,25632,0.11763,0.15692
1130,1130,2015,5th Quintile,female,Good,0.41851,1136,25632,0.38842,0.44882
1131,1131,2015,5th Quintile,female,Satisfactory,0.30902,791,25632,0.28509,0.33593
1132,1132,2015,5th Quintile,female,Poor,0.12387,296,25632,0.1098,0.13903
1133,1133,2015,5th Quintile,female,Bad,0.01394,39,25632,0.01004,0.01847
1134,1134,2016,1st Quintile,male,Very good,0.13508,324,24780,0.11515,0.15764
1135,1135,2016,1st Quintile,male,Good,0.31271,778,24780,0.27903,0.34753
1136,1136,2016,1st Quintile,male,Satisfactory,0.30273,619,24780,0.27596,0.33273
1137,1137,2016,1st Quintile,male,Poor,0.19304,335,24780,0.17168,0.21796
1138,1138,2016,1st Quintile,male,Bad,0.05644,115,24780,0.04685,0.06936
1139,1139,2016,1st Quintile,female,Very good,0.08385,304,24780,0.07163,0.10087
1140,1140,2016,1st Quintile,female,Good,0.30363,1044,24780,0.28248,0.32779
1141,1141,2016,1st Quintile,female,Satisfactory,0.30021,904,24780,0.27604,0.3279
1142,1142,2016,1st Quintile,female,Poor,0.23052,574,24780,0.21139,0.25152
1143,1143,2016,1st Quintile,female,Bad,0.0818,199,24780,0.0683,0.09517
1144,1144,2016,2nd Quintile,male,Very good,0.09843,253,24780,0.08282,0.11576
1145,1145,2016,2nd Quintile,male,Good,0.39273,960,24780,0.36849,0.42169
1146,1146,2016,2nd Quintile,male,Satisfactory,0.3093,723,24780,0.28816,0.33537
1147,1147,2016,2nd Quintile,male,Poor,0.15493,337,24780,0.1381,0.17372
1148,1148,2016,2nd Quintile,male,Bad,0.04461,79,24780,0.0353,0.05491
1149,1149,2016,2nd Quintile,female,Very good,0.0818,285,24780,0.06925,0.09758
1150,1150,2016,2nd Quintile,female,Good,0.32577,1056,24780,0.30233,0.34775
1151,1151,2016,2nd Quintile,female,Satisfactory,0.34669,967,24780,0.32104,0.3796
1152,1152,2016,2nd Quintile,female,Poor,0.19644,512,24780,0.17865,0.21391
1153,1153,2016,2nd Quintile,female,Bad,0.04929,127,24780,0.04125,0.05793
1154,1154,2016,3rd Quintile,male,Very good,0.08584,238,24780,0.07161,0.09765
1155,1155,2016,3rd Quintile,male,Good,0.4069,883,24780,0.37147,0.44654
1156,1156,2016,3rd Quintile,male,Satisfactory,0.33333,751,24780,0.30694,0.36024
1157,1157,2016,3rd Quintile,male,Poor,0.13582,251,24780,0.11725,0.15197
1158,1158,2016,3rd Quintile,male,Bad,0.0381,67,24780,0.02957,0.04659
1159,1159,2016,3rd Quintile,female,Very good,0.07975,233,24780,0.06575,0.09411
1160,1160,2016,3rd Quintile,female,Good,0.35275,983,24780,0.32462,0.37769
1161,1161,2016,3rd Quintile,female,Satisfactory,0.34814,856,24780,0.32201,0.37309
1162,1162,2016,3rd Quintile,female,Poor,0.17471,385,24780,0.15854,0.19278
1163,1163,2016,3rd Quintile,female,Bad,0.04465,92,24780,0.03549,0.0539
1164,1164,2016,4th Quintile,male,Very good,0.0966,243,24780,0.08326,0.11099
1165,1165,2016,4th Quintile,male,Good,0.4212,981,24780,0.39015,0.45139
1166,1166,2016,4th Quintile,male,Satisfactory,0.3429,728,24780,0.31758,0.36543
1167,1167,2016,4th Quintile,male,Poor,0.11361,230,24780,0.09752,0.12895
1168,1168,2016,4th Quintile,male,Bad,0.0257,55,24780,0.01997,0.0329
1169,1169,2016,4th Quintile,female,Very good,0.08801,264,24780,0.07527,0.10246
1170,1170,2016,4th Quintile,female,Good,0.41886,1048,24780,0.39062,0.44931
1171,1171,2016,4th Quintile,female,Satisfactory,0.32536,748,24780,0.30084,0.34549
1172,1172,2016,4th Quintile,female,Poor,0.13836,317,24780,0.12597,0.15231
1173,1173,2016,4th Quintile,female,Bad,0.0294,52,24780,0.02361,0.0367
1174,1174,2016,5th Quintile,male,Very good,0.1012,266,24780,0.08804,0.11816
1175,1175,2016,5th Quintile,male,Good,0.47251,1119,24780,0.43902,0.50412
1176,1176,2016,5th Quintile,male,Satisfactory,0.31992,756,24780,0.29017,0.34797
1177,1177,2016,5th Quintile,male,Poor,0.09029,242,24780,0.07852,0.10093
1178,1178,2016,5th Quintile,male,Bad,0.01608,37,24780,0.01088,0.02451
1179,1179,2016,5th Quintile,female,Very good,0.11098,298,24780,0.09912,0.12448
1180,1180,2016,5th Quintile,female,Good,0.41445,1061,24780,0.38309,0.4433
1181,1181,2016,5th Quintile,female,Satisfactory,0.32761,768,24780,0.30696,0.35546
1182,1182,2016,5th Quintile,female,Poor,0.12624,286,24780,0.1083,0.14377
1183,1183,2016,5th Quintile,female,Bad,0.02073,47,24780,0.01553,0.02699
1184,1184,2017,1st Quintile,male,Very good,0.11655,668,24970,0.10075,0.13287
1185,1185,2017,1st Quintile,male,Good,0.33771,1082,24970,0.30618,0.37679
1186,1186,2017,1st Quintile,male,Satisfactory,0.29052,688,24970,0.25798,0.32207
1187,1187,2017,1st Quintile,male,Poor,0.19305,392,24970,0.16862,0.22065
1188,1188,2017,1st Quintile,male,Bad,0.06216,124,24970,0.04753,0.07895
1189,1189,2017,1st Quintile,female,Very good,0.08964,464,24970,0.07413,0.10537
1190,1190,2017,1st Quintile,female,Good,0.27866,1149,24970,0.25649,0.30406
1191,1191,2017,1st Quintile,female,Satisfactory,0.32626,998,24970,0.29852,0.34958
1192,1192,2017,1st Quintile,female,Poor,0.24332,656,24970,0.22004,0.26768
1193,1193,2017,1st Quintile,female,Bad,0.06212,181,24970,0.0518,0.07442
1194,1194,2017,2nd Quintile,male,Very good,0.10794,290,24970,0.09351,0.12242
1195,1195,2017,2nd Quintile,male,Good,0.35788,865,24970,0.32544,0.38721
1196,1196,2017,2nd Quintile,male,Satisfactory,0.33379,726,24970,0.3062,0.3614
1197,1197,2017,2nd Quintile,male,Poor,0.151,302,24970,0.13482,0.16893
1198,1198,2017,2nd Quintile,male,Bad,0.04938,82,24970,0.04079,0.05974
1199,1199,2017,2nd Quintile,female,Very good,0.06785,245,24970,0.05722,0.08076
1200,1200,2017,2nd Quintile,female,Good,0.31911,1041,24970,0.29277,0.34365
1201,1201,2017,2nd Quintile,female,Satisfactory,0.36528,959,24970,0.33558,0.39561
1202,1202,2017,2nd Quintile,female,Poor,0.20178,467,24970,0.18345,0.2218
1203,1203,2017,2nd Quintile,female,Bad,0.04598,101,24970,0.03749,0.05458
1204,1204,2017,3rd Quintile,male,Very good,0.09929,218,24970,0.08409,0.11432
1205,1205,2017,3rd Quintile,male,Good,0.38804,837,24970,0.35544,0.42074
1206,1206,2017,3rd Quintile,male,Satisfactory,0.33717,698,24970,0.31362,0.36543
1207,1207,2017,3rd Quintile,male,Poor,0.13666,245,24970,0.12027,0.15214
1208,1208,2017,3rd Quintile,male,Bad,0.03884,60,24970,0.02846,0.04972
1209,1209,2017,3rd Quintile,female,Very good,0.06779,216,24970,0.05701,0.07924
1210,1210,2017,3rd Quintile,female,Good,0.35925,961,24970,0.33046,0.38483
1211,1211,2017,3rd Quintile,female,Satisfactory,0.35308,834,24970,0.32421,0.38029
1212,1212,2017,3rd Quintile,female,Poor,0.18765,368,24970,0.16928,0.20992
1213,1213,2017,3rd Quintile,female,Bad,0.03222,76,24970,0.02591,0.03989
1214,1214,2017,4th Quintile,male,Very good,0.09665,240,24970,0.08196,0.11233
1215,1215,2017,4th Quintile,male,Good,0.42225,882,24970,0.38949,0.45984
1216,1216,2017,4th Quintile,male,Satisfactory,0.35811,712,24970,0.33258,0.38416
1217,1217,2017,4th Quintile,male,Poor,0.09889,221,24970,0.08835,0.11111
1218,1218,2017,4th Quintile,male,Bad,0.0241,52,24970,0.01993,0.02889
1219,1219,2017,4th Quintile,female,Very good,0.095,259,24970,0.08016,0.10707
1220,1220,2017,4th Quintile,female,Good,0.37886,922,24970,0.35162,0.40124
1221,1221,2017,4th Quintile,female,Satisfactory,0.34285,738,24970,0.31858,0.37114
1222,1222,2017,4th Quintile,female,Poor,0.15053,308,24970,0.13491,0.16667
1223,1223,2017,4th Quintile,female,Bad,0.03275,56,24970,0.02414,0.04273
1224,1224,2017,5th Quintile,male,Very good,0.09668,242,24970,0.08187,0.11459
1225,1225,2017,5th Quintile,male,Good,0.45104,1048,24970,0.41782,0.48831
1226,1226,2017,5th Quintile,male,Satisfactory,0.33557,754,24970,0.30862,0.36236
1227,1227,2017,5th Quintile,male,Poor,0.09824,216,24970,0.08413,0.11495
1228,1228,2017,5th Quintile,male,Bad,0.01847,33,24970,0.01134,0.02757
1229,1229,2017,5th Quintile,female,Very good,0.11776,269,24970,0.10307,0.13295
1230,1230,2017,5th Quintile,female,Good,0.40962,1036,24970,0.38194,0.44295
1231,1231,2017,5th Quintile,female,Satisfactory,0.33862,715,24970,0.31317,0.36157
1232,1232,2017,5th Quintile,female,Poor,0.10939,226,24970,0.09572,0.12312
1233,1233,2017,5th Quintile,female,Bad,0.02461,48,24970,0.01783,0.03425
1234,1234,2018,1st Quintile,male,Very good,0.14945,972,27624,0.12873,0.17089
1235,1235,2018,1st Quintile,male,Good,0.30121,1180,27624,0.27263,0.33112
1236,1236,2018,1st Quintile,male,Satisfactory,0.30991,815,27624,0.27809,0.34229
1237,1237,2018,1st Quintile,male,Poor,0.16795,399,27624,0.14818,0.19001
1238,1238,2018,1st Quintile,male,Bad,0.07148,146,27624,0.05661,0.08583
1239,1239,2018,1st Quintile,female,Very good,0.10287,632,27624,0.08958,0.11912
1240,1240,2018,1st Quintile,female,Good,0.29424,1253,27624,0.26621,0.32556
1241,1241,2018,1st Quintile,female,Satisfactory,0.31356,1079,27624,0.2916,0.33965
1242,1242,2018,1st Quintile,female,Poor,0.2182,636,27624,0.19572,0.2438
1243,1243,2018,1st Quintile,female,Bad,0.07112,193,27624,0.05729,0.08324
1244,1244,2018,2nd Quintile,male,Very good,0.11185,335,27624,0.09697,0.13091
1245,1245,2018,2nd Quintile,male,Good,0.38627,961,27624,0.35896,0.4123
1246,1246,2018,2nd Quintile,male,Satisfactory,0.32261,787,27624,0.29476,0.35141
1247,1247,2018,2nd Quintile,male,Poor,0.13591,317,27624,0.11737,0.15055
1248,1248,2018,2nd Quintile,male,Bad,0.04336,99,27624,0.03465,0.05204
1249,1249,2018,2nd Quintile,female,Very good,0.07136,316,27624,0.06286,0.0802
1250,1250,2018,2nd Quintile,female,Good,0.32703,1103,27624,0.30218,0.34932
1251,1251,2018,2nd Quintile,female,Satisfactory,0.367,1046,27624,0.34485,0.39115
1252,1252,2018,2nd Quintile,female,Poor,0.18996,487,27624,0.17411,0.20798
1253,1253,2018,2nd Quintile,female,Bad,0.04464,123,27624,0.03656,0.05331
1254,1254,2018,3rd Quintile,male,Very good,0.11559,296,27624,0.10055,0.13116
1255,1255,2018,3rd Quintile,male,Good,0.38453,915,27624,0.35357,0.4164
1256,1256,2018,3rd Quintile,male,Satisfactory,0.34596,720,27624,0.31771,0.37499
1257,1257,2018,3rd Quintile,male,Poor,0.12738,266,27624,0.10992,0.14606
1258,1258,2018,3rd Quintile,male,Bad,0.02654,57,27624,0.01913,0.03417
1259,1259,2018,3rd Quintile,female,Very good,0.07162,245,27624,0.06108,0.08282
1260,1260,2018,3rd Quintile,female,Good,0.37971,1047,27624,0.35208,0.40639
1261,1261,2018,3rd Quintile,female,Satisfactory,0.35685,888,27624,0.3328,0.38235
1262,1262,2018,3rd Quintile,female,Poor,0.15467,392,27624,0.14133,0.17092
1263,1263,2018,3rd Quintile,female,Bad,0.03715,75,27624,0.02835,0.0454
1264,1264,2018,4th Quintile,male,Very good,0.09778,254,27624,0.08274,0.11056
1265,1265,2018,4th Quintile,male,Good,0.41576,994,27624,0.38537,0.44048
1266,1266,2018,4th Quintile,male,Satisfactory,0.35789,737,27624,0.32532,0.38484
1267,1267,2018,4th Quintile,male,Poor,0.11184,233,27624,0.09632,0.12558
1268,1268,2018,4th Quintile,male,Bad,0.01673,32,27624,0.0128,0.02063
1269,1269,2018,4th Quintile,female,Very good,0.09585,274,27624,0.08228,0.10837
1270,1270,2018,4th Quintile,female,Good,0.39887,1022,27624,0.36824,0.42811
1271,1271,2018,4th Quintile,female,Satisfactory,0.32707,783,27624,0.30573,0.35056
1272,1272,2018,4th Quintile,female,Poor,0.14875,309,27624,0.13313,0.16619
1273,1273,2018,4th Quintile,female,Bad,0.02945,56,27624,0.02232,0.03631
1274,1274,2018,5th Quintile,male,Very good,0.11658,327,27624,0.09955,0.13514
1275,1275,2018,5th Quintile,male,Good,0.46191,1214,27624,0.43285,0.48982
1276,1276,2018,5th Quintile,male,Satisfactory,0.31152,778,27624,0.29125,0.34126
1277,1277,2018,5th Quintile,male,Poor,0.09623,249,27624,0.08647,0.10641
1278,1278,2018,5th Quintile,male,Bad,0.01376,34,27624,0.0087,0.02044
1279,1279,2018,5th Quintile,female,Very good,0.12327,339,27624,0.11093,0.13951
1280,1280,2018,5th Quintile,female,Good,0.42297,1136,27624,0.39773,0.45056
1281,1281,2018,5th Quintile,female,Satisfactory,0.31415,760,27624,0.28626,0.34298
1282,1282,2018,5th Quintile,female,Poor,0.12027,271,27624,0.10402,0.13467
1283,1283,2018,5th Quintile,female,Bad,0.01935,42,27624,0.01297,0.02951
1284,1284,2019,1st Quintile,male,Very good,0.15418,904,26001,0.13136,0.17659
1285,1285,2019,1st Quintile,male,Good,0.33393,1242,26001,0.30443,0.37525
1286,1286,2019,1st Quintile,male,Satisfactory,0.27831,804,26001,0.24805,0.31059
1287,1287,2019,1st Quintile,male,Poor,0.16323,400,26001,0.14224,0.18324
1288,1288,2019,1st Quintile,male,Bad,0.07035,157,26001,0.05718,0.08529
1289,1289,2019,1st Quintile,female,Very good,0.08793,593,26001,0.07522,0.10049
1290,1290,2019,1st Quintile,female,Good,0.31152,1295,26001,0.28602,0.33957
1291,1291,2019,1st Quintile,female,Satisfactory,0.31216,999,26001,0.28584,0.33712
1292,1292,2019,1st Quintile,female,Poor,0.22088,620,26001,0.19747,0.24514
1293,1293,2019,1st Quintile,female,Bad,0.06751,197,26001,0.05638,0.08066
1294,1294,2019,2nd Quintile,male,Very good,0.08578,263,26001,0.07284,0.1017
1295,1295,2019,2nd Quintile,male,Good,0.37852,857,26001,0.34816,0.42213
1296,1296,2019,2nd Quintile,male,Satisfactory,0.34432,738,26001,0.31459,0.37622
1297,1297,2019,2nd Quintile,male,Poor,0.14057,284,26001,0.12109,0.16206
1298,1298,2019,2nd Quintile,male,Bad,0.05081,104,26001,0.04029,0.06162
1299,1299,2019,2nd Quintile,female,Very good,0.07088,253,26001,0.06055,0.08194
1300,1300,2019,2nd Quintile,female,Good,0.33853,990,26001,0.30585,0.36529
1301,1301,2019,2nd Quintile,female,Satisfactory,0.36987,995,26001,0.34387,0.39379
1302,1302,2019,2nd Quintile,female,Poor,0.18119,448,26001,0.16296,0.20206
1303,1303,2019,2nd Quintile,female,Bad,0.03952,97,26001,0.03081,0.04935
1304,1304,2019,3rd Quintile,male,Very good,0.09984,245,26001,0.08756,0.11334
1305,1305,2019,3rd Quintile,male,Good,0.38947,858,26001,0.35669,0.41732
1306,1306,2019,3rd Quintile,male,Satisfactory,0.35018,678,26001,0.31644,0.38167
1307,1307,2019,3rd Quintile,male,Poor,0.13012,284,26001,0.11411,0.15171
1308,1308,2019,3rd Quintile,male,Bad,0.03038,51,26001,0.02098,0.04123
1309,1309,2019,3rd Quintile,female,Very good,0.08479,251,26001,0.07225,0.09736
1310,1310,2019,3rd Quintile,female,Good,0.37334,963,26001,0.34448,0.40271
1311,1311,2019,3rd Quintile,female,Satisfactory,0.33642,818,26001,0.30942,0.36382
1312,1312,2019,3rd Quintile,female,Poor,0.17417,381,26001,0.15662,0.1907
1313,1313,2019,3rd Quintile,female,Bad,0.03128,65,26001,0.02274,0.04108
1314,1314,2019,4th Quintile,male,Very good,0.09323,218,26001,0.0809,0.10867
1315,1315,2019,4th Quintile,male,Good,0.43395,917,26001,0.39966,0.46749
1316,1316,2019,4th Quintile,male,Satisfactory,0.33632,659,26001,0.30975,0.36599
1317,1317,2019,4th Quintile,male,Poor,0.1181,219,26001,0.09975,0.13611
1318,1318,2019,4th Quintile,male,Bad,0.0184,37,26001,0.01374,0.02309
1319,1319,2019,4th Quintile,female,Very good,0.08912,241,26001,0.07795,0.10169
1320,1320,2019,4th Quintile,female,Good,0.42194,956,26001,0.39359,0.45185
1321,1321,2019,4th Quintile,female,Satisfactory,0.32204,746,26001,0.29591,0.34899
1322,1322,2019,4th Quintile,female,Poor,0.14296,301,26001,0.12254,0.16264
1323,1323,2019,4th Quintile,female,Bad,0.02395,39,26001,0.01839,0.0302
1324,1324,2019,5th Quintile,male,Very good,0.13265,305,26001,0.11474,0.14964
1325,1325,2019,5th Quintile,male,Good,0.46181,1163,26001,0.43159,0.49156
1326,1326,2019,5th Quintile,male,Satisfactory,0.30195,724,26001,0.2722,0.3303
1327,1327,2019,5th Quintile,male,Poor,0.08782,205,26001,0.07522,0.10011
1328,1328,2019,5th Quintile,male,Bad,0.01576,35,26001,0.01063,0.02162
1329,1329,2019,5th Quintile,female,Very good,0.1186,298,26001,0.1025,0.13645
1330,1330,2019,5th Quintile,female,Good,0.43385,1102,26001,0.40599,0.46984
1331,1331,2019,5th Quintile,female,Satisfactory,0.29652,696,26001,0.26876,0.31741
1332,1332,2019,5th Quintile,female,Poor,0.13206,260,26001,0.11392,0.15098
1333,1333,2019,5th Quintile,female,Bad,0.01897,46,26001,0.01425,0.02443
1334,1334,2020,1st Quintile,male,Very good,0.15017,857,26571,0.129,0.17373
1335,1335,2020,1st Quintile,male,Good,0.33955,1192,26571,0.30714,0.37532
1336,1336,2020,1st Quintile,male,Satisfactory,0.28975,713,26571,0.26139,0.32282
1337,1337,2020,1st Quintile,male,Poor,0.15689,375,26571,0.13296,0.17882
1338,1338,2020,1st Quintile,male,Bad,0.06364,140,26571,0.04809,0.07795
1339,1339,2020,1st Quintile,female,Very good,0.10255,532,26571,0.08608,0.11994
1340,1340,2020,1st Quintile,female,Good,0.2929,1178,26571,0.26733,0.32091
1341,1341,2020,1st Quintile,female,Satisfactory,0.33028,991,26571,0.30308,0.36163
1342,1342,2020,1st Quintile,female,Poor,0.20914,584,26571,0.18591,0.23184
1343,1343,2020,1st Quintile,female,Bad,0.06513,173,26571,0.05269,0.0783
1344,1344,2020,2nd Quintile,male,Very good,0.11995,292,26571,0.1032,0.13973
1345,1345,2020,2nd Quintile,male,Good,0.35646,827,26571,0.3271,0.38969
