"m11126","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Zufriedenstellend","2013","Realschule","kein Migrationshintergrund","2274","0.349700454705723","0.338377706488027","0.36102320292342"
"Zufriedenstellend","2013","Realschule","direkter Migrationshintergrund","119","0.265623118464307","0.226832575955309","0.304413660973306"
"Zufriedenstellend","2013","Realschule","indirekter Migrationshintergrund","125","0.291454071841878","0.252910981818835","0.32999716186492"
"Zufriedenstellend","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2013","(Fach-)Abitur","kein Migrationshintergrund","688","0.281669909318519","0.264403189891115","0.298936628745923"
"Zufriedenstellend","2013","(Fach-)Abitur","direkter Migrationshintergrund","368","0.274174581594447","0.251424260813362","0.296924902375532"
"Zufriedenstellend","2013","(Fach-)Abitur","indirekter Migrationshintergrund","77","0.198796686209847","0.158564083384035","0.239029289035658"
"Zufriedenstellend","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2013","AkademikerIn","kein Migrationshintergrund","1545","0.298898244964262","0.286446421387747","0.311350068540778"
"Zufriedenstellend","2013","AkademikerIn","direkter Migrationshintergrund","305","0.238520530045473","0.215710509080254","0.261330551010691"
"Zufriedenstellend","2013","AkademikerIn","indirekter Migrationshintergrund","64","0.177877679965502","0.13636619793123","0.219389161999774"
"Zufriedenstellend","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2013","(noch) kein Abschluss","kein Migrationshintergrund","75","0.0971329739990741","0.0779133046882528","0.116352643309895"
"Weniger gut","2013","(noch) kein Abschluss","direkter Migrationshintergrund","97","0.227112130527314","0.192034017508852","0.262190243545776"
"Weniger gut","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Weniger gut","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2013","Hauptschule","kein Migrationshintergrund","1266","0.198893191998109","0.189195252084384","0.208591131911834"
"Weniger gut","2013","Hauptschule","direkter Migrationshintergrund","368","0.205676403868388","0.189410368369512","0.221942439367264"
"Weniger gut","2013","Hauptschule","indirekter Migrationshintergrund","58","0.102961840891105","0.078207440137477","0.127716241644734"
"Weniger gut","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2013","Realschule","kein Migrationshintergrund","907","0.14211654945572","0.133825996483231","0.150407102428209"
"Weniger gut","2013","Realschule","direkter Migrationshintergrund","46","0.117163149284161","0.0889163551697091","0.145409943398613"
"Weniger gut","2013","Realschule","indirekter Migrationshintergrund","46","0.0805123273875737","0.0574352073758234","0.103589447399324"
"Weniger gut","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2013","(Fach-)Abitur","kein Migrationshintergrund","277","0.111579836449027","0.0994939185685894","0.123665754329464"
"Weniger gut","2013","(Fach-)Abitur","direkter Migrationshintergrund","168","0.0962978125246829","0.0812532791848033","0.111342345864563"
"Weniger gut","2013","(Fach-)Abitur","indirekter Migrationshintergrund","16","","",""
"Weniger gut","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2013","AkademikerIn","kein Migrationshintergrund","571","0.126327580478936","0.117290999365427","0.135364161592444"
"Weniger gut","2013","AkademikerIn","direkter Migrationshintergrund","137","0.112513751544486","0.0956008811392676","0.129426621949705"
"Weniger gut","2013","AkademikerIn","indirekter Migrationshintergrund","18","","",""
"Weniger gut","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2013","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Schlecht","2013","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.0875660871286933","0.0638999981545281","0.111232176102859"
"Schlecht","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Schlecht","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2013","Hauptschule","kein Migrationshintergrund","412","0.0723945376755319","0.0660986225160429","0.078690452835021"
"Schlecht","2013","Hauptschule","direkter Migrationshintergrund","112","0.0539516965624531","0.0448598948104669","0.0630434983144394"
"Schlecht","2013","Hauptschule","indirekter Migrationshintergrund","14","","",""
"Schlecht","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2013","Realschule","kein Migrationshintergrund","198","0.0372199088993734","0.0327252345665866","0.0417145832321601"
"Schlecht","2013","Realschule","direkter Migrationshintergrund","6","","",""
"Schlecht","2013","Realschule","indirekter Migrationshintergrund","7","","",""
"Schlecht","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2013","(Fach-)Abitur","kein Migrationshintergrund","52","0.017704334675397","0.0126421440573879","0.022766525293406"
"Schlecht","2013","(Fach-)Abitur","direkter Migrationshintergrund","48","0.0312650294637248","0.0223895923055536","0.0401404666218961"
"Schlecht","2013","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Schlecht","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2013","AkademikerIn","kein Migrationshintergrund","111","0.0277007782221197","0.023236752346428","0.0321648040978113"
"Schlecht","2013","AkademikerIn","direkter Migrationshintergrund","31","0.0238535690615973","0.0156864690853507","0.0320206690378439"
"Schlecht","2013","AkademikerIn","indirekter Migrationshintergrund","7","","",""
"Schlecht","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2014","(noch) kein Abschluss","kein Migrationshintergrund","234","0.288310816451472","0.256274458932033","0.32034717397091"
"Sehr gut","2014","(noch) kein Abschluss","direkter Migrationshintergrund","75","0.114739425908693","0.0843676766990916","0.145111175118293"
"Sehr gut","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","95","0.340919291902323","0.281320145058651","0.400518438745996"
"Sehr gut","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2014","Hauptschule","kein Migrationshintergrund","296","0.0505053461705235","0.0449185422864614","0.0560921500545857"
"Sehr gut","2014","Hauptschule","direkter Migrationshintergrund","172","0.0804244272763501","0.0681510255822243","0.092697828970476"
"Sehr gut","2014","Hauptschule","indirekter Migrationshintergrund","74","0.148864994023522","0.116650064303862","0.181079923743181"
"Sehr gut","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2014","Realschule","kein Migrationshintergrund","451","0.0711538575894481","0.0646923820393734","0.0776153331395227"
"Sehr gut","2014","Realschule","direkter Migrationshintergrund","67","0.12547033018428","0.0930082841047138","0.157932376263845"
"Sehr gut","2014","Realschule","indirekter Migrationshintergrund","82","0.157656047090382","0.124354130934209","0.190957963246555"
"Sehr gut","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2014","(Fach-)Abitur","kein Migrationshintergrund","320","0.148093896752068","0.133962742142833","0.162225051361303"
"Sehr gut","2014","(Fach-)Abitur","direkter Migrationshintergrund","171","0.146887681479815","0.126689936622416","0.167085426337215"
"Sehr gut","2014","(Fach-)Abitur","indirekter Migrationshintergrund","90","0.322913176870858","0.273501006020089","0.372325347721627"
"Sehr gut","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2014","AkademikerIn","kein Migrationshintergrund","532","0.111979532660609","0.103096497873874","0.120862567447344"
"Sehr gut","2014","AkademikerIn","direkter Migrationshintergrund","179","0.198588290670173","0.175119470226982","0.222057111113363"
"Sehr gut","2014","AkademikerIn","indirekter Migrationshintergrund","60","0.289323167552548","0.235236043003674","0.343410292101422"
"Sehr gut","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2014","(noch) kein Abschluss","kein Migrationshintergrund","297","0.359930831185707","0.325984686350847","0.393876976020567"
"Gut","2014","(noch) kein Abschluss","direkter Migrationshintergrund","147","0.346730023991112","0.301375565977028","0.392084482005195"
"Gut","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","95","0.407196804699837","0.345423277060413","0.468970332339261"
"Gut","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2014","Hauptschule","kein Migrationshintergrund","1699","0.266945869140823","0.25566017922414","0.278231559057507"
"Gut","2014","Hauptschule","direkter Migrationshintergrund","703","0.326049535360956","0.304893561187431","0.34720550953448"
"Gut","2014","Hauptschule","indirekter Migrationshintergrund","199","0.447771755353114","0.402767940921357","0.49277556978487"
"Gut","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2014","Realschule","kein Migrationshintergrund","2507","0.387376056305508","0.375132038304828","0.399620074306189"
"Gut","2014","Realschule","direkter Migrationshintergrund","186","0.459849216358565","0.411008353717991","0.50869007899914"
"Gut","2014","Realschule","indirekter Migrationshintergrund","213","0.435406340100196","0.390097332707406","0.480715347492986"
"Gut","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2014","(Fach-)Abitur","kein Migrationshintergrund","1162","0.470216810921551","0.450359914732153","0.490073707110949"
"Gut","2014","(Fach-)Abitur","direkter Migrationshintergrund","491","0.426937127177496","0.398714971355229","0.455159282999763"
"Gut","2014","(Fach-)Abitur","indirekter Migrationshintergrund","156","0.425575858422576","0.373327373246686","0.477824343598466"
"Gut","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2014","AkademikerIn","kein Migrationshintergrund","2258","0.438710998872644","0.424732418204677","0.452689579540611"
"Gut","2014","AkademikerIn","direkter Migrationshintergrund","502","0.40262375273379","0.373772792444381","0.431474713023199"
"Gut","2014","AkademikerIn","indirekter Migrationshintergrund","131","0.426164646268802","0.367178697538644","0.48515059499896"
"Gut","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2014","(noch) kein Abschluss","kein Migrationshintergrund","155","0.214400125599355","0.185374559322758","0.243425691875952"
"Zufriedenstellend","2014","(noch) kein Abschluss","direkter Migrationshintergrund","97","0.245826905120927","0.204794390628384","0.28685941961347"
"Zufriedenstellend","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","38","0.193347694459878","0.14369330539376","0.243002083525995"
"Zufriedenstellend","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2014","Hauptschule","kein Migrationshintergrund","2320","0.395641256006921","0.383166080064433","0.408116431949409"
"Zufriedenstellend","2014","Hauptschule","direkter Migrationshintergrund","592","0.330379616945439","0.309152148598307","0.351607085292572"
"Zufriedenstellend","2014","Hauptschule","indirekter Migrationshintergrund","132","0.277445769186198","0.236924228721803","0.317967309650592"
"Zufriedenstellend","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2014","Realschule","kein Migrationshintergrund","2103","0.357404400292641","0.34535932801009","0.369449472575192"
"Zufriedenstellend","2014","Realschule","direkter Migrationshintergrund","104","0.296911187388486","0.252136097122931","0.341686277654042"
"Zufriedenstellend","2014","Realschule","indirekter Migrationshintergrund","121","0.313558598148125","0.271162072600829","0.355955123695422"
"Zufriedenstellend","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2014","(Fach-)Abitur","kein Migrationshintergrund","660","0.258153698968141","0.24074327500673","0.275564122929552"
"Zufriedenstellend","2014","(Fach-)Abitur","direkter Migrationshintergrund","343","0.292905326192364","0.266939060007254","0.318871592377474"
"Zufriedenstellend","2014","(Fach-)Abitur","indirekter Migrationshintergrund","71","0.157162967019381","0.11870239102183","0.195623543016932"
"Zufriedenstellend","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2014","AkademikerIn","kein Migrationshintergrund","1392","0.300722395980605","0.287804605217346","0.313640186743863"
"Zufriedenstellend","2014","AkademikerIn","direkter Migrationshintergrund","292","0.258658269801699","0.232897489762598","0.2844190498408"
"Zufriedenstellend","2014","AkademikerIn","indirekter Migrationshintergrund","64","0.247495503383531","0.196019548082999","0.298971458684063"
"Zufriedenstellend","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2014","(noch) kein Abschluss","kein Migrationshintergrund","61","0.108224099475635","0.0862527193801822","0.130195479571087"
"Weniger gut","2014","(noch) kein Abschluss","direkter Migrationshintergrund","75","0.186695334277725","0.149561373744584","0.223829294810866"
"Weniger gut","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Weniger gut","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2014","Hauptschule","kein Migrationshintergrund","1217","0.222104972183952","0.211500522721232","0.232709421646672"
"Weniger gut","2014","Hauptschule","direkter Migrationshintergrund","321","0.204463750426495","0.186261906130791","0.222665594722198"
"Weniger gut","2014","Hauptschule","indirekter Migrationshintergrund","48","0.0898954359952585","0.0640087689792915","0.115782103011226"
"Weniger gut","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2014","Realschule","kein Migrationshintergrund","851","0.151435321638913","0.142425490395932","0.160445152881895"
"Weniger gut","2014","Realschule","direkter Migrationshintergrund","39","0.109002322831612","0.0784619554050099","0.139542690258214"
"Weniger gut","2014","Realschule","indirekter Migrationshintergrund","38","0.0852623171630905","0.0597414148037135","0.110783219522467"
"Weniger gut","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2014","(Fach-)Abitur","kein Migrationshintergrund","246","0.103198728435497","0.0910955765437322","0.115301880327262"
"Weniger gut","2014","(Fach-)Abitur","direkter Migrationshintergrund","138","0.110175153785522","0.0923102293259427","0.128040078245101"
"Weniger gut","2014","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Weniger gut","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2014","AkademikerIn","kein Migrationshintergrund","563","0.125554474196032","0.116220576714912","0.134888371677153"
"Weniger gut","2014","AkademikerIn","direkter Migrationshintergrund","107","0.098960581922411","0.0813939048741474","0.116527258970675"
"Weniger gut","2014","AkademikerIn","indirekter Migrationshintergrund","13","","",""
"Weniger gut","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Schlecht","2014","(noch) kein Abschluss","direkter Migrationshintergrund","29","","",""
"Schlecht","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Schlecht","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Hauptschule","kein Migrationshintergrund","370","0.0648025564977809","0.0585220276667418","0.07108308532882"
"Schlecht","2014","Hauptschule","direkter Migrationshintergrund","98","0.05868266999076","0.0480754834456956","0.0692898565358245"
"Schlecht","2014","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Schlecht","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","Realschule","kein Migrationshintergrund","169","0.0326303641734897","0.0281648880102519","0.0370958403367276"
"Schlecht","2014","Realschule","direkter Migrationshintergrund","4","","",""
"Schlecht","2014","Realschule","indirekter Migrationshintergrund","6","","",""
"Schlecht","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","(Fach-)Abitur","kein Migrationshintergrund","39","0.0203368649227433","0.0147212982520046","0.025952431593482"
"Schlecht","2014","(Fach-)Abitur","direkter Migrationshintergrund","37","0.0230947113648028","0.0145245383973027","0.0316648843323028"
"Schlecht","2014","(Fach-)Abitur","indirekter Migrationshintergrund","5","","",""
"Schlecht","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2014","AkademikerIn","kein Migrationshintergrund","96","0.0230325982901097","0.0188069625924147","0.0272582339878047"
"Schlecht","2014","AkademikerIn","direkter Migrationshintergrund","30","0.0411691048719272","0.0294810208902866","0.0528571888535677"
"Schlecht","2014","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Schlecht","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","(noch) kein Abschluss","kein Migrationshintergrund","190","0.293745365105764","0.259536339672502","0.327954390539027"
"Sehr gut","2015","(noch) kein Abschluss","direkter Migrationshintergrund","108","0.11774753229481","0.0887929727661891","0.146702091823431"
"Sehr gut","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","61","0.323186678341508","0.25931980499094","0.387053551692077"
"Sehr gut","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Hauptschule","kein Migrationshintergrund","261","0.043140666069657","0.0377539947140478","0.0485273374252661"
"Sehr gut","2015","Hauptschule","direkter Migrationshintergrund","239","0.0939651165747322","0.0810739763698498","0.106856256779615"
"Sehr gut","2015","Hauptschule","indirekter Migrationshintergrund","70","0.149502670024963","0.115759926052493","0.183245413997433"
"Sehr gut","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","Realschule","kein Migrationshintergrund","416","0.0706078395425937","0.0640231312327325","0.077192547852455"
"Sehr gut","2015","Realschule","direkter Migrationshintergrund","65","0.15159464100486","0.115678279841586","0.187511002168134"
"Sehr gut","2015","Realschule","indirekter Migrationshintergrund","77","0.164873837920492","0.130241587383612","0.199506088457372"
"Sehr gut","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","(Fach-)Abitur","kein Migrationshintergrund","312","0.141010946443373","0.126981369235957","0.155040523650789"
"Sehr gut","2015","(Fach-)Abitur","direkter Migrationshintergrund","294","0.179110018942824","0.159508404562694","0.198711633322953"
"Sehr gut","2015","(Fach-)Abitur","indirekter Migrationshintergrund","69","0.193279798663406","0.150740650148439","0.235818947178374"
"Sehr gut","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2015","AkademikerIn","kein Migrationshintergrund","497","0.115635116111438","0.10647418988896","0.124796042333916"
"Sehr gut","2015","AkademikerIn","direkter Migrationshintergrund","349","0.231081413927439","0.20951113696211","0.252651690892767"
"Sehr gut","2015","AkademikerIn","indirekter Migrationshintergrund","55","0.241869026349507","0.190116391570951","0.293621661128063"
"Sehr gut","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","(noch) kein Abschluss","kein Migrationshintergrund","281","0.352496517905452","0.316614818402191","0.388378217408712"
"Gut","2015","(noch) kein Abschluss","direkter Migrationshintergrund","167","0.324190374136137","0.282141259191496","0.366239489080778"
"Gut","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","96","0.417590615955079","0.350245822057472","0.484935409852685"
"Gut","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Hauptschule","kein Migrationshintergrund","1532","0.268963770385042","0.257207505835974","0.28072003493411"
"Gut","2015","Hauptschule","direkter Migrationshintergrund","779","0.346796048201622","0.325768094327113","0.367824002076131"
"Gut","2015","Hauptschule","indirekter Migrationshintergrund","165","0.384393549840574","0.338361631776833","0.430425467904315"
"Gut","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","Realschule","kein Migrationshintergrund","2417","0.396738144651397","0.384162927622836","0.409313361679958"
"Gut","2015","Realschule","direkter Migrationshintergrund","174","0.399209138136672","0.350162346878786","0.448255929394558"
"Gut","2015","Realschule","indirekter Migrationshintergrund","209","0.518808766788906","0.472175987221563","0.565441546356248"
"Gut","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","(Fach-)Abitur","kein Migrationshintergrund","1073","0.429918181339392","0.409961613345438","0.449874749333347"
"Gut","2015","(Fach-)Abitur","direkter Migrationshintergrund","636","0.417533832782049","0.39232396245136","0.442743703112737"
"Gut","2015","(Fach-)Abitur","indirekter Migrationshintergrund","157","0.481838405207771","0.428009268990461","0.53566754142508"
"Gut","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2015","AkademikerIn","kein Migrationshintergrund","2136","0.436032046282607","0.421826262888671","0.450237829676544"
"Gut","2015","AkademikerIn","direkter Migrationshintergrund","674","0.421492040636741","0.396223370135611","0.44676071113787"
"Gut","2015","AkademikerIn","indirekter Migrationshintergrund","125","0.458497245724129","0.398277500010467","0.51871699143779"
"Gut","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","(noch) kein Abschluss","kein Migrationshintergrund","130","0.198991168949161","0.16900575223082","0.228976585667502"
"Zufriedenstellend","2015","(noch) kein Abschluss","direkter Migrationshintergrund","88","0.249750966031519","0.210864280731256","0.288637651331781"
"Zufriedenstellend","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","28","","",""
"Zufriedenstellend","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Hauptschule","kein Migrationshintergrund","2209","0.394532724405309","0.381574668143319","0.407490780667299"
"Zufriedenstellend","2015","Hauptschule","direkter Migrationshintergrund","557","0.305361943631975","0.285013917532405","0.325709969731544"
"Zufriedenstellend","2015","Hauptschule","indirekter Migrationshintergrund","135","0.323470661783264","0.279203649522126","0.367737674044403"
"Zufriedenstellend","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","Realschule","kein Migrationshintergrund","1995","0.350277485634123","0.338014939698648","0.362540031569597"
"Zufriedenstellend","2015","Realschule","direkter Migrationshintergrund","95","0.261502961977583","0.217491946515939","0.305513977439226"
"Zufriedenstellend","2015","Realschule","indirekter Migrationshintergrund","110","0.234019485218815","0.194504332280285","0.273534638157345"
"Zufriedenstellend","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","(Fach-)Abitur","kein Migrationshintergrund","698","0.308018782453027","0.289408193884565","0.32662937102149"
"Zufriedenstellend","2015","(Fach-)Abitur","direkter Migrationshintergrund","358","0.278266125933312","0.255357020073041","0.301175231793583"
"Zufriedenstellend","2015","(Fach-)Abitur","indirekter Migrationshintergrund","76","0.242636977611017","0.196455838983245","0.288818116238789"
"Zufriedenstellend","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2015","AkademikerIn","kein Migrationshintergrund","1429","0.304229895072872","0.291049980463281","0.317409809682463"
"Zufriedenstellend","2015","AkademikerIn","direkter Migrationshintergrund","305","0.236324288429544","0.214585181303061","0.258063395556026"
"Zufriedenstellend","2015","AkademikerIn","indirekter Migrationshintergrund","54","0.223970838894934","0.173585408148406","0.274356269641461"
"Zufriedenstellend","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","(noch) kein Abschluss","kein Migrationshintergrund","65","0.120474319117336","0.0960261670798535","0.144922471154818"
"Weniger gut","2015","(noch) kein Abschluss","direkter Migrationshintergrund","87","0.197075159799807","0.161339812655506","0.232810506944107"
"Weniger gut","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","18","","",""
"Weniger gut","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Hauptschule","kein Migrationshintergrund","1134","0.226615959632118","0.215516652812771","0.237715266451464"
"Weniger gut","2015","Hauptschule","direkter Migrationshintergrund","303","0.184166702347858","0.16704125940197","0.201292145293745"
"Weniger gut","2015","Hauptschule","indirekter Migrationshintergrund","46","0.116953558001185","0.086543451807415","0.147363664194956"
"Weniger gut","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Realschule","kein Migrationshintergrund","817","0.14656111527076","0.137470230121056","0.155652000420463"
"Weniger gut","2015","Realschule","direkter Migrationshintergrund","43","0.150195494699878","0.114415796625575","0.185975192774181"
"Weniger gut","2015","Realschule","indirekter Migrationshintergrund","41","0.0737561016303041","0.0493616840710917","0.0981505191895165"
"Weniger gut","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","(Fach-)Abitur","kein Migrationshintergrund","238","0.0958052953375515","0.0839407775556857","0.107669813119417"
"Weniger gut","2015","(Fach-)Abitur","direkter Migrationshintergrund","144","0.100577945055322","0.0852026814949228","0.11595320861572"
"Weniger gut","2015","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"Weniger gut","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","AkademikerIn","kein Migrationshintergrund","522","0.119253061291309","0.10996897625117","0.128537146331448"
"Weniger gut","2015","AkademikerIn","direkter Migrationshintergrund","116","0.091847666501998","0.0770686188575507","0.106626714146445"
"Weniger gut","2015","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Weniger gut","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Schlecht","2015","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Schlecht","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Schlecht","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Hauptschule","kein Migrationshintergrund","329","0.0667468795078748","0.0601297716044979","0.0733639874112516"
"Schlecht","2015","Hauptschule","direkter Migrationshintergrund","90","0.0697101892438139","0.0584591456619475","0.0809612328256803"
"Schlecht","2015","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Schlecht","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Realschule","kein Migrationshintergrund","169","0.0358154149011271","0.0310387402398023","0.040592089562452"
"Schlecht","2015","Realschule","direkter Migrationshintergrund","6","","",""
"Schlecht","2015","Realschule","indirekter Migrationshintergrund","4","","",""
"Schlecht","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","(Fach-)Abitur","kein Migrationshintergrund","43","0.0252467944266556","0.0189230426729712","0.03157054618034"
"Schlecht","2015","(Fach-)Abitur","direkter Migrationshintergrund","38","0.0245120772864943","0.0166072855784569","0.0324168689945317"
"Schlecht","2015","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Schlecht","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","AkademikerIn","kein Migrationshintergrund","97","0.0248498812417735","0.0203904787905726","0.0293092836929745"
"Schlecht","2015","AkademikerIn","direkter Migrationshintergrund","23","","",""
"Schlecht","2015","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Schlecht","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","(noch) kein Abschluss","kein Migrationshintergrund","190","0.274397004782699","0.240041225441899","0.308752784123499"
"Sehr gut","2016","(noch) kein Abschluss","direkter Migrationshintergrund","430","0.118262004953884","0.101525203323865","0.134998806583904"
"Sehr gut","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","60","0.332650485715664","0.264571992515053","0.400728978916276"
"Sehr gut","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Hauptschule","kein Migrationshintergrund","237","0.0385089032013495","0.033182805431058","0.043835000971641"
"Sehr gut","2016","Hauptschule","direkter Migrationshintergrund","434","0.0835527562668978","0.0721442707157657","0.0949612418180298"
"Sehr gut","2016","Hauptschule","indirekter Migrationshintergrund","56","0.146440567648026","0.111352183234721","0.181528952061331"
