,Unnamed: 0,year,pgisced97,regtyp,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
852,852,2009,Second Stage of Tertiary Education,Urban regions,Very good,0.10999,306,17590,0.09736,0.12463
853,853,2009,Second Stage of Tertiary Education,Urban regions,Good,0.45676,1299,17590,0.42892,0.48719
854,854,2009,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.2967,860,17590,0.27678,0.31901
855,855,2009,Second Stage of Tertiary Education,Urban regions,Poor,0.10962,280,17590,0.09744,0.1226
856,856,2009,Second Stage of Tertiary Education,Urban regions,Bad,0.02693,67,17590,0.02164,0.03343
857,857,2009,Second Stage of Tertiary Education,Rural regions,Very good,0.08637,85,17590,0.06566,0.10968
858,858,2009,Second Stage of Tertiary Education,Rural regions,Good,0.41435,504,17590,0.37496,0.45148
859,859,2009,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.36776,443,17590,0.33063,0.40516
860,860,2009,Second Stage of Tertiary Education,Rural regions,Poor,0.13152,156,17590,0.11024,0.15586
861,861,2010,Pre-primary Level,Urban regions,Very good,0.37003,184,23786,0.3184,0.43032
862,862,2010,Pre-primary Level,Urban regions,Good,0.48107,204,23786,0.39101,0.59994
863,863,2010,Pre-primary Level,Urban regions,Satisfactory,0.1489,66,23786,0.10569,0.18828
864,864,2010,Pre-primary Level,Rural regions,Very good,0.29786,78,23786,0.23457,0.38165
865,865,2010,Pre-primary Level,Rural regions,Good,0.5464,109,23786,0.43649,0.67857
866,866,2010,Pre-primary Level,Rural regions,Satisfactory,0.15574,32,23786,0.10034,0.21564
867,867,2010,Primary Level,Urban regions,Very good,0.13194,35,23786,0.07601,0.19912
868,868,2010,Primary Level,Urban regions,Good,0.28327,73,23786,0.21234,0.37842
869,869,2010,Primary Level,Urban regions,Satisfactory,0.28331,77,23786,0.19999,0.38695
870,870,2010,Primary Level,Urban regions,Poor,0.30149,46,23786,0.19999,0.42184
871,871,2010,Primary Level,Rural regions,Good,0.37551,31,23786,0.23216,0.552
872,872,2010,Primary Level,Rural regions,Satisfactory,0.62449,31,23786,0.39473,0.94806
873,873,2010,Lower Secondary Level,Urban regions,Very good,0.09472,213,23786,0.0782,0.11686
874,874,2010,Lower Secondary Level,Urban regions,Good,0.30241,577,23786,0.27222,0.33407
875,875,2010,Lower Secondary Level,Urban regions,Satisfactory,0.30088,494,23786,0.27024,0.3337
876,876,2010,Lower Secondary Level,Urban regions,Poor,0.20265,289,23786,0.17868,0.22484
877,877,2010,Lower Secondary Level,Urban regions,Bad,0.09934,110,23786,0.08192,0.11501
878,878,2010,Lower Secondary Level,Rural regions,Very good,0.08325,78,23786,0.06457,0.11438
879,879,2010,Lower Secondary Level,Rural regions,Good,0.26897,272,23786,0.23079,0.31184
880,880,2010,Lower Secondary Level,Rural regions,Satisfactory,0.41253,295,23786,0.35675,0.46748
881,881,2010,Lower Secondary Level,Rural regions,Poor,0.17421,136,23786,0.14933,0.20445
882,882,2010,Lower Secondary Level,Rural regions,Bad,0.06103,42,23786,0.04431,0.07808
883,883,2010,Upper Secondary Level,Urban regions,Very good,0.08102,704,23786,0.07395,0.08863
884,884,2010,Upper Secondary Level,Urban regions,Good,0.34751,2729,23786,0.33405,0.36772
885,885,2010,Upper Secondary Level,Urban regions,Satisfactory,0.35862,2317,23786,0.34242,0.37302
886,886,2010,Upper Secondary Level,Urban regions,Poor,0.16888,1069,23786,0.15893,0.18086
887,887,2010,Upper Secondary Level,Urban regions,Bad,0.04397,270,23786,0.03985,0.04871
888,888,2010,Upper Secondary Level,Rural regions,Very good,0.07369,438,23786,0.06099,0.08457
889,889,2010,Upper Secondary Level,Rural regions,Good,0.36964,1910,23786,0.34464,0.39448
890,890,2010,Upper Secondary Level,Rural regions,Satisfactory,0.35959,1532,23786,0.34114,0.38065
891,891,2010,Upper Secondary Level,Rural regions,Poor,0.15225,591,23786,0.13722,0.16882
892,892,2010,Upper Secondary Level,Rural regions,Bad,0.04482,179,23786,0.03899,0.05169
893,893,2010,Post-secondary Non-tertiary Level,Urban regions,Very good,0.10685,177,23786,0.08656,0.13256
894,894,2010,Post-secondary Non-tertiary Level,Urban regions,Good,0.44025,569,23786,0.38968,0.49747
895,895,2010,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.33781,356,23786,0.30271,0.39065
896,896,2010,Post-secondary Non-tertiary Level,Urban regions,Poor,0.11509,121,23786,0.0914,0.14199
897,897,2010,Post-secondary Non-tertiary Level,Rural regions,Very good,0.13874,67,23786,0.08888,0.19996
898,898,2010,Post-secondary Non-tertiary Level,Rural regions,Good,0.44717,222,23786,0.38274,0.5258
899,899,2010,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.31737,118,23786,0.24776,0.40011
900,900,2010,Post-secondary Non-tertiary Level,Rural regions,Poor,0.09672,39,23786,0.06148,0.13739
901,901,2010,First Stage of Tertiary Education,Urban regions,Very good,0.0603,77,23786,0.04381,0.08311
902,902,2010,First Stage of Tertiary Education,Urban regions,Good,0.36606,374,23786,0.32797,0.41161
903,903,2010,First Stage of Tertiary Education,Urban regions,Satisfactory,0.42392,355,23786,0.37221,0.47561
904,904,2010,First Stage of Tertiary Education,Urban regions,Poor,0.14972,140,23786,0.12584,0.17767
905,905,2010,First Stage of Tertiary Education,Rural regions,Very good,0.0396,47,23786,0.02433,0.0579
906,906,2010,First Stage of Tertiary Education,Rural regions,Good,0.39823,265,23786,0.335,0.46221
907,907,2010,First Stage of Tertiary Education,Rural regions,Satisfactory,0.39414,223,23786,0.32738,0.46019
908,908,2010,First Stage of Tertiary Education,Rural regions,Poor,0.16803,80,23786,0.13701,0.20835
909,909,2010,Second Stage of Tertiary Education,Urban regions,Very good,0.12908,619,23786,0.1145,0.14884
910,910,2010,Second Stage of Tertiary Education,Urban regions,Good,0.44964,1814,23786,0.42016,0.47797
911,911,2010,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.28004,1019,23786,0.25942,0.29843
912,912,2010,Second Stage of Tertiary Education,Urban regions,Poor,0.11512,379,23786,0.10026,0.1302
913,913,2010,Second Stage of Tertiary Education,Urban regions,Bad,0.02611,69,23786,0.01899,0.03265
914,914,2010,Second Stage of Tertiary Education,Rural regions,Very good,0.09799,191,23786,0.07782,0.12482
915,915,2010,Second Stage of Tertiary Education,Rural regions,Good,0.4195,615,23786,0.37461,0.47138
916,916,2010,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.34412,473,23786,0.31166,0.38504
917,917,2010,Second Stage of Tertiary Education,Rural regions,Poor,0.13839,166,23786,0.11525,0.16317
918,918,2011,Pre-primary Level,Urban regions,Very good,0.41682,229,28115,0.36093,0.48247
919,919,2011,Pre-primary Level,Urban regions,Good,0.46134,284,28115,0.39189,0.55665
920,920,2011,Pre-primary Level,Urban regions,Satisfactory,0.12184,74,28115,0.09811,0.14388
921,921,2011,Pre-primary Level,Rural regions,Very good,0.45023,114,28115,0.38293,0.52119
922,922,2011,Pre-primary Level,Rural regions,Good,0.54977,136,28115,0.48328,0.64606
923,923,2011,Primary Level,Urban regions,Good,0.31891,85,28115,0.24157,0.39083
924,924,2011,Primary Level,Urban regions,Satisfactory,0.36205,83,28115,0.28304,0.43837
925,925,2011,Primary Level,Urban regions,Poor,0.31904,70,28115,0.2238,0.40487
926,926,2011,Primary Level,Rural regions,Good,0.4275,41,28115,0.27104,0.63348
927,927,2011,Primary Level,Rural regions,Satisfactory,0.5725,44,28115,0.37888,0.87218
928,928,2011,Lower Secondary Level,Urban regions,Very good,0.08314,199,28115,0.06984,0.09546
929,929,2011,Lower Secondary Level,Urban regions,Good,0.30795,658,28115,0.28276,0.33153
930,930,2011,Lower Secondary Level,Urban regions,Satisfactory,0.30032,604,28115,0.27463,0.3238
931,931,2011,Lower Secondary Level,Urban regions,Poor,0.22777,356,28115,0.20389,0.25228
932,932,2011,Lower Secondary Level,Urban regions,Bad,0.08082,133,28115,0.07093,0.09052
933,933,2011,Lower Secondary Level,Rural regions,Very good,0.07728,107,28115,0.05959,0.09587
934,934,2011,Lower Secondary Level,Rural regions,Good,0.27762,365,28115,0.25506,0.31104
935,935,2011,Lower Secondary Level,Rural regions,Satisfactory,0.41454,394,28115,0.36584,0.46025
936,936,2011,Lower Secondary Level,Rural regions,Poor,0.17415,174,28115,0.15091,0.20025
937,937,2011,Lower Secondary Level,Rural regions,Bad,0.05641,54,28115,0.04372,0.07332
938,938,2011,Upper Secondary Level,Urban regions,Very good,0.0926,793,28115,0.08556,0.09965
939,939,2011,Upper Secondary Level,Urban regions,Good,0.36134,3189,28115,0.34693,0.37469
940,940,2011,Upper Secondary Level,Urban regions,Satisfactory,0.33759,2706,28115,0.32392,0.34809
941,941,2011,Upper Secondary Level,Urban regions,Poor,0.16295,1245,28115,0.15395,0.17169
942,942,2011,Upper Secondary Level,Urban regions,Bad,0.04551,336,28115,0.04181,0.04982
943,943,2011,Upper Secondary Level,Rural regions,Very good,0.07593,479,28115,0.06738,0.08401
944,944,2011,Upper Secondary Level,Rural regions,Good,0.35551,2196,28115,0.33892,0.37443
945,945,2011,Upper Secondary Level,Rural regions,Satisfactory,0.36602,1900,28115,0.34948,0.38455
946,946,2011,Upper Secondary Level,Rural regions,Poor,0.15619,816,28115,0.14472,0.16796
947,947,2011,Upper Secondary Level,Rural regions,Bad,0.04636,231,28115,0.04099,0.05354
948,948,2011,Post-secondary Non-tertiary Level,Urban regions,Very good,0.13383,194,28115,0.11053,0.1599
949,949,2011,Post-secondary Non-tertiary Level,Urban regions,Good,0.43448,671,28115,0.39462,0.47965
950,950,2011,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.28972,388,28115,0.26111,0.32523
951,951,2011,Post-secondary Non-tertiary Level,Urban regions,Poor,0.11403,157,28115,0.09048,0.13358
952,952,2011,Post-secondary Non-tertiary Level,Urban regions,Bad,0.02793,38,28115,0.02012,0.03633
953,953,2011,Post-secondary Non-tertiary Level,Rural regions,Very good,0.12677,70,28115,0.08917,0.17072
954,954,2011,Post-secondary Non-tertiary Level,Rural regions,Good,0.4917,267,28115,0.42089,0.56744
955,955,2011,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.29687,155,28115,0.23183,0.3553
956,956,2011,Post-secondary Non-tertiary Level,Rural regions,Poor,0.08466,47,28115,0.05133,0.12499
957,957,2011,First Stage of Tertiary Education,Urban regions,Very good,0.06643,83,28115,0.05458,0.08157
958,958,2011,First Stage of Tertiary Education,Urban regions,Good,0.36779,426,28115,0.32456,0.40678
959,959,2011,First Stage of Tertiary Education,Urban regions,Satisfactory,0.38547,393,28115,0.34739,0.42257
960,960,2011,First Stage of Tertiary Education,Urban regions,Poor,0.13596,153,28115,0.11585,0.15298
961,961,2011,First Stage of Tertiary Education,Urban regions,Bad,0.04434,36,28115,0.03453,0.05737
962,962,2011,First Stage of Tertiary Education,Rural regions,Very good,0.05501,53,28115,0.03785,0.08319
963,963,2011,First Stage of Tertiary Education,Rural regions,Good,0.42796,329,28115,0.37345,0.48272
964,964,2011,First Stage of Tertiary Education,Rural regions,Satisfactory,0.35836,256,28115,0.30242,0.40905
965,965,2011,First Stage of Tertiary Education,Rural regions,Poor,0.15867,97,28115,0.12817,0.19228
966,966,2011,Second Stage of Tertiary Education,Urban regions,Very good,0.14316,652,28115,0.12837,0.1581
967,967,2011,Second Stage of Tertiary Education,Urban regions,Good,0.45706,2095,28115,0.43656,0.47982
968,968,2011,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.26189,1181,28115,0.24591,0.27536
969,969,2011,Second Stage of Tertiary Education,Urban regions,Poor,0.11331,431,28115,0.10127,0.1258
970,970,2011,Second Stage of Tertiary Education,Urban regions,Bad,0.02458,93,28115,0.02056,0.0296
971,971,2011,Second Stage of Tertiary Education,Rural regions,Very good,0.09331,188,28115,0.07704,0.10729
972,972,2011,Second Stage of Tertiary Education,Rural regions,Good,0.40102,766,28115,0.36903,0.44467
973,973,2011,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.34247,550,28115,0.31062,0.3749
974,974,2011,Second Stage of Tertiary Education,Rural regions,Poor,0.13267,210,28115,0.11268,0.15713
975,975,2011,Second Stage of Tertiary Education,Rural regions,Bad,0.03054,41,28115,0.02329,0.04012
976,976,2012,Pre-primary Level,Urban regions,Very good,0.38516,230,27491,0.32205,0.44354
977,977,2012,Pre-primary Level,Urban regions,Good,0.47109,282,27491,0.40335,0.53249
978,978,2012,Pre-primary Level,Urban regions,Satisfactory,0.14375,76,27491,0.11216,0.17559
979,979,2012,Pre-primary Level,Rural regions,Very good,0.41849,115,27491,0.3361,0.55708
980,980,2012,Pre-primary Level,Rural regions,Good,0.44396,124,27491,0.3678,0.5149
981,981,2012,Pre-primary Level,Rural regions,Satisfactory,0.13756,37,27491,0.09854,0.18709
982,982,2012,Primary Level,Urban regions,Good,0.28757,74,27491,0.22313,0.38119
983,983,2012,Primary Level,Urban regions,Satisfactory,0.4121,86,27491,0.32646,0.4994
984,984,2012,Primary Level,Urban regions,Poor,0.30033,55,27491,0.23275,0.38597
985,985,2012,Primary Level,Rural regions,Satisfactory,0.51026,44,27491,0.35373,0.70505
986,986,2012,Primary Level,Rural regions,Poor,0.48974,33,27491,0.35059,0.68401
987,987,2012,Lower Secondary Level,Urban regions,Very good,0.07788,209,27491,0.06877,0.0903
988,988,2012,Lower Secondary Level,Urban regions,Good,0.31996,620,27491,0.29461,0.34788
989,989,2012,Lower Secondary Level,Urban regions,Satisfactory,0.35061,613,27491,0.32587,0.37234
990,990,2012,Lower Secondary Level,Urban regions,Poor,0.19366,351,27491,0.17609,0.21271
991,991,2012,Lower Secondary Level,Urban regions,Bad,0.05789,101,27491,0.04962,0.06525
992,992,2012,Lower Secondary Level,Rural regions,Very good,0.10022,113,27491,0.0745,0.12967
993,993,2012,Lower Secondary Level,Rural regions,Good,0.3004,375,27491,0.27718,0.32819
994,994,2012,Lower Secondary Level,Rural regions,Satisfactory,0.35607,374,27491,0.3246,0.38947
995,995,2012,Lower Secondary Level,Rural regions,Poor,0.20708,188,27491,0.18134,0.23105
996,996,2012,Lower Secondary Level,Rural regions,Bad,0.03623,41,27491,0.02724,0.04962
997,997,2012,Upper Secondary Level,Urban regions,Very good,0.08545,689,27491,0.0775,0.09277
998,998,2012,Upper Secondary Level,Urban regions,Good,0.35933,3099,27491,0.34687,0.37399
999,999,2012,Upper Secondary Level,Urban regions,Satisfactory,0.35885,2724,27491,0.3454,0.37158
1000,1000,2012,Upper Secondary Level,Urban regions,Poor,0.15321,1126,27491,0.14404,0.1618
1001,1001,2012,Upper Secondary Level,Urban regions,Bad,0.04317,317,27491,0.03952,0.04664
1002,1002,2012,Upper Secondary Level,Rural regions,Very good,0.07915,452,27491,0.07116,0.08724
1003,1003,2012,Upper Secondary Level,Rural regions,Good,0.36566,2232,27491,0.34727,0.38288
1004,1004,2012,Upper Secondary Level,Rural regions,Satisfactory,0.3598,1917,27491,0.34225,0.37495
1005,1005,2012,Upper Secondary Level,Rural regions,Poor,0.14462,749,27491,0.13286,0.15671
1006,1006,2012,Upper Secondary Level,Rural regions,Bad,0.05078,229,27491,0.04494,0.05726
1007,1007,2012,Post-secondary Non-tertiary Level,Urban regions,Very good,0.11371,161,27491,0.09562,0.13113
1008,1008,2012,Post-secondary Non-tertiary Level,Urban regions,Good,0.44401,685,27491,0.40307,0.49208
1009,1009,2012,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.31784,380,27491,0.28524,0.34654
1010,1010,2012,Post-secondary Non-tertiary Level,Urban regions,Poor,0.12444,150,27491,0.10158,0.1455
1011,1011,2012,Post-secondary Non-tertiary Level,Rural regions,Very good,0.12784,54,27491,0.08706,0.1795
1012,1012,2012,Post-secondary Non-tertiary Level,Rural regions,Good,0.48348,281,27491,0.4142,0.55531
1013,1013,2012,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.26488,143,27491,0.22463,0.31524
1014,1014,2012,Post-secondary Non-tertiary Level,Rural regions,Poor,0.1238,66,27491,0.08611,0.16654
1015,1015,2012,First Stage of Tertiary Education,Urban regions,Very good,0.06391,76,27491,0.04943,0.0804
1016,1016,2012,First Stage of Tertiary Education,Urban regions,Good,0.4166,441,27491,0.36749,0.46437
1017,1017,2012,First Stage of Tertiary Education,Urban regions,Satisfactory,0.38005,373,27491,0.33861,0.42448
1018,1018,2012,First Stage of Tertiary Education,Urban regions,Poor,0.13943,137,27491,0.1167,0.16159
1019,1019,2012,First Stage of Tertiary Education,Rural regions,Very good,0.07111,63,27491,0.05365,0.09351
1020,1020,2012,First Stage of Tertiary Education,Rural regions,Good,0.38738,311,27491,0.33624,0.43753
1021,1021,2012,First Stage of Tertiary Education,Rural regions,Satisfactory,0.39906,260,27491,0.35222,0.46829
1022,1022,2012,First Stage of Tertiary Education,Rural regions,Poor,0.14245,92,27491,0.11638,0.17139
1023,1023,2012,Second Stage of Tertiary Education,Urban regions,Very good,0.14148,579,27491,0.12968,0.15435
1024,1024,2012,Second Stage of Tertiary Education,Urban regions,Good,0.46602,2116,27491,0.44211,0.49477
1025,1025,2012,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.26588,1172,27491,0.24956,0.2812
1026,1026,2012,Second Stage of Tertiary Education,Urban regions,Poor,0.10474,429,27491,0.09513,0.11429
1027,1027,2012,Second Stage of Tertiary Education,Urban regions,Bad,0.02187,79,27491,0.01722,0.02758
1028,1028,2012,Second Stage of Tertiary Education,Rural regions,Very good,0.08974,179,27491,0.07675,0.10297
1029,1029,2012,Second Stage of Tertiary Education,Rural regions,Good,0.43523,810,27491,0.40121,0.47109
1030,1030,2012,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.34028,551,27491,0.31067,0.37249
1031,1031,2012,Second Stage of Tertiary Education,Rural regions,Poor,0.10991,182,27491,0.09213,0.12606
1032,1032,2012,Second Stage of Tertiary Education,Rural regions,Bad,0.02484,46,27491,0.01974,0.03093
1033,1033,2013,Pre-primary Level,Urban regions,Very good,0.39134,299,30525,0.34421,0.43177
1034,1034,2013,Pre-primary Level,Urban regions,Good,0.42929,284,30525,0.35937,0.49793
1035,1035,2013,Pre-primary Level,Urban regions,Satisfactory,0.13836,91,30525,0.10751,0.18075
1036,1036,2013,Pre-primary Level,Urban regions,Poor,0.04101,32,30525,0.02875,0.05481
1037,1037,2013,Pre-primary Level,Rural regions,Very good,0.48539,157,30525,0.37996,0.62271
1038,1038,2013,Pre-primary Level,Rural regions,Good,0.42485,152,30525,0.34214,0.51435
1039,1039,2013,Pre-primary Level,Rural regions,Satisfactory,0.08976,44,30525,0.06171,0.12574
1040,1040,2013,Primary Level,Urban regions,Very good,0.07093,39,30525,0.04844,0.10566
1041,1041,2013,Primary Level,Urban regions,Good,0.33009,152,30525,0.27467,0.41233
1042,1042,2013,Primary Level,Urban regions,Satisfactory,0.23165,118,30525,0.18458,0.28391
1043,1043,2013,Primary Level,Urban regions,Poor,0.25591,98,30525,0.20497,0.31826
1044,1044,2013,Primary Level,Urban regions,Bad,0.11141,45,30525,0.07744,0.15045
1045,1045,2013,Primary Level,Rural regions,Good,0.28713,48,30525,0.20776,0.3873
1046,1046,2013,Primary Level,Rural regions,Satisfactory,0.41903,57,30525,0.30852,0.56313
1047,1047,2013,Primary Level,Rural regions,Poor,0.29384,43,30525,0.19736,0.38861
1048,1048,2013,Lower Secondary Level,Urban regions,Very good,0.10159,358,30525,0.08933,0.11288
1049,1049,2013,Lower Secondary Level,Urban regions,Good,0.3035,902,30525,0.2827,0.33221
1050,1050,2013,Lower Secondary Level,Urban regions,Satisfactory,0.3201,723,30525,0.29912,0.34479
1051,1051,2013,Lower Secondary Level,Urban regions,Poor,0.20752,439,30525,0.18548,0.22523
1052,1052,2013,Lower Secondary Level,Urban regions,Bad,0.0673,143,30525,0.05929,0.07461
1053,1053,2013,Lower Secondary Level,Rural regions,Very good,0.10364,172,30525,0.08063,0.12694
1054,1054,2013,Lower Secondary Level,Rural regions,Good,0.2825,420,30525,0.24833,0.31247
1055,1055,2013,Lower Secondary Level,Rural regions,Satisfactory,0.34711,387,30525,0.30942,0.38121
1056,1056,2013,Lower Secondary Level,Rural regions,Poor,0.20043,200,30525,0.17389,0.22839
1057,1057,2013,Lower Secondary Level,Rural regions,Bad,0.06632,57,30525,0.05068,0.08438
1058,1058,2013,Upper Secondary Level,Urban regions,Very good,0.08878,922,30525,0.08117,0.09596
1059,1059,2013,Upper Secondary Level,Urban regions,Good,0.34787,3252,30525,0.33551,0.36256
1060,1060,2013,Upper Secondary Level,Urban regions,Satisfactory,0.35695,2842,30525,0.34434,0.37037
1061,1061,2013,Upper Secondary Level,Urban regions,Poor,0.15875,1242,30525,0.1494,0.16794
1062,1062,2013,Upper Secondary Level,Urban regions,Bad,0.04765,325,30525,0.04258,0.05302
1063,1063,2013,Upper Secondary Level,Rural regions,Very good,0.08046,475,30525,0.07057,0.08946
1064,1064,2013,Upper Secondary Level,Rural regions,Good,0.3646,2188,30525,0.34952,0.38372
1065,1065,2013,Upper Secondary Level,Rural regions,Satisfactory,0.35908,1882,30525,0.33912,0.37542
1066,1066,2013,Upper Secondary Level,Rural regions,Poor,0.14896,810,30525,0.14026,0.1611
1067,1067,2013,Upper Secondary Level,Rural regions,Bad,0.0469,217,30525,0.04072,0.05292
1068,1068,2013,Post-secondary Non-tertiary Level,Urban regions,Very good,0.11145,219,30525,0.09167,0.13068
1069,1069,2013,Post-secondary Non-tertiary Level,Urban regions,Good,0.4335,795,30525,0.39888,0.4729
1070,1070,2013,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.30239,465,30525,0.26793,0.33253
1071,1071,2013,Post-secondary Non-tertiary Level,Urban regions,Poor,0.12765,196,30525,0.1014,0.15322
1072,1072,2013,Post-secondary Non-tertiary Level,Urban regions,Bad,0.025,52,30525,0.01844,0.03586
1073,1073,2013,Post-secondary Non-tertiary Level,Rural regions,Very good,0.10719,80,30525,0.08339,0.13714
1074,1074,2013,Post-secondary Non-tertiary Level,Rural regions,Good,0.53527,304,30525,0.46409,0.62559
1075,1075,2013,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.2623,171,30525,0.21234,0.31785
1076,1076,2013,Post-secondary Non-tertiary Level,Rural regions,Poor,0.09524,69,30525,0.06655,0.12713
1077,1077,2013,First Stage of Tertiary Education,Urban regions,Very good,0.07778,90,30525,0.05877,0.10437
1078,1078,2013,First Stage of Tertiary Education,Urban regions,Good,0.3783,407,30525,0.33993,0.41463
1079,1079,2013,First Stage of Tertiary Education,Urban regions,Satisfactory,0.37138,363,30525,0.32717,0.41459
1080,1080,2013,First Stage of Tertiary Education,Urban regions,Poor,0.131,141,30525,0.1128,0.15032
1081,1081,2013,First Stage of Tertiary Education,Urban regions,Bad,0.04154,33,30525,0.02749,0.06162
1082,1082,2013,First Stage of Tertiary Education,Rural regions,Very good,0.05062,41,30525,0.03382,0.07183
1083,1083,2013,First Stage of Tertiary Education,Rural regions,Good,0.41614,282,30525,0.36171,0.47408
1084,1084,2013,First Stage of Tertiary Education,Rural regions,Satisfactory,0.39032,261,30525,0.35203,0.4397
1085,1085,2013,First Stage of Tertiary Education,Rural regions,Poor,0.14292,82,30525,0.11302,0.17054
1086,1086,2013,Second Stage of Tertiary Education,Urban regions,Very good,0.14829,773,30525,0.13351,0.16029
1087,1087,2013,Second Stage of Tertiary Education,Urban regions,Good,0.44064,2278,30525,0.42173,0.46116
1088,1088,2013,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.26609,1328,30525,0.25199,0.27885
1089,1089,2013,Second Stage of Tertiary Education,Urban regions,Poor,0.11745,509,30525,0.10756,0.13044
1090,1090,2013,Second Stage of Tertiary Education,Urban regions,Bad,0.02753,112,30525,0.02316,0.03334
1091,1091,2013,Second Stage of Tertiary Education,Rural regions,Very good,0.10511,233,30525,0.09069,0.12362
1092,1092,2013,Second Stage of Tertiary Education,Rural regions,Good,0.39374,786,30525,0.36323,0.42898
1093,1093,2013,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.34368,586,30525,0.31394,0.3759
1094,1094,2013,Second Stage of Tertiary Education,Rural regions,Poor,0.13207,217,30525,0.11302,0.15536
1095,1095,2013,Second Stage of Tertiary Education,Rural regions,Bad,0.0254,37,30525,0.01736,0.03367
1096,1096,2014,Pre-primary Level,Urban regions,Very good,0.40874,245,26902,0.35036,0.4697
1097,1097,2014,Pre-primary Level,Urban regions,Good,0.43734,246,26902,0.37724,0.50432
1098,1098,2014,Pre-primary Level,Urban regions,Satisfactory,0.15392,78,26902,0.11213,0.2023
1099,1099,2014,Pre-primary Level,Rural regions,Very good,0.40587,109,26902,0.29415,0.53367
1100,1100,2014,Pre-primary Level,Rural regions,Good,0.4468,131,26902,0.38679,0.54293
1101,1101,2014,Pre-primary Level,Rural regions,Satisfactory,0.14733,41,26902,0.10339,0.19677
1102,1102,2014,Primary Level,Urban regions,Very good,0.07189,31,26902,0.04781,0.10061
1103,1103,2014,Primary Level,Urban regions,Good,0.3083,110,26902,0.237,0.3907
1104,1104,2014,Primary Level,Urban regions,Satisfactory,0.2486,104,26902,0.20639,0.29595
1105,1105,2014,Primary Level,Urban regions,Poor,0.26217,76,26902,0.20986,0.32532
1106,1106,2014,Primary Level,Urban regions,Bad,0.10903,34,26902,0.07049,0.15691
1107,1107,2014,Primary Level,Rural regions,Good,0.38305,47,26902,0.24955,0.54761
1108,1108,2014,Primary Level,Rural regions,Satisfactory,0.29125,43,26902,0.19764,0.37516
1109,1109,2014,Primary Level,Rural regions,Poor,0.32569,35,26902,0.20629,0.4864
1110,1110,2014,Lower Secondary Level,Urban regions,Very good,0.11226,272,26902,0.09673,0.13173
1111,1111,2014,Lower Secondary Level,Urban regions,Good,0.27929,720,26902,0.26022,0.30342
1112,1112,2014,Lower Secondary Level,Urban regions,Satisfactory,0.32718,634,26902,0.30423,0.35257
1113,1113,2014,Lower Secondary Level,Urban regions,Poor,0.21402,389,26902,0.1902,0.23787
1114,1114,2014,Lower Secondary Level,Urban regions,Bad,0.06726,122,26902,0.05695,0.0751
1115,1115,2014,Lower Secondary Level,Rural regions,Very good,0.10853,132,26902,0.08429,0.13883
1116,1116,2014,Lower Secondary Level,Rural regions,Good,0.28459,370,26902,0.25469,0.32249
1117,1117,2014,Lower Secondary Level,Rural regions,Satisfactory,0.36815,358,26902,0.32322,0.41778
1118,1118,2014,Lower Secondary Level,Rural regions,Poor,0.18756,185,26902,0.15672,0.21811
1119,1119,2014,Lower Secondary Level,Rural regions,Bad,0.05117,46,26902,0.03707,0.07001
1120,1120,2014,Upper Secondary Level,Urban regions,Very good,0.07796,644,26902,0.07177,0.08455
1121,1121,2014,Upper Secondary Level,Urban regions,Good,0.35585,2886,26902,0.34104,0.37146
1122,1122,2014,Upper Secondary Level,Urban regions,Satisfactory,0.35251,2550,26902,0.33823,0.36559
1123,1123,2014,Upper Secondary Level,Urban regions,Poor,0.16982,1189,26902,0.15936,0.17873
1124,1124,2014,Upper Secondary Level,Urban regions,Bad,0.04386,304,26902,0.03984,0.0476
1125,1125,2014,Upper Secondary Level,Rural regions,Very good,0.07734,375,26902,0.06688,0.08792
1126,1126,2014,Upper Secondary Level,Rural regions,Good,0.3533,1874,26902,0.3358,0.37207
1127,1127,2014,Upper Secondary Level,Rural regions,Satisfactory,0.35386,1782,26902,0.33622,0.37039
1128,1128,2014,Upper Secondary Level,Rural regions,Poor,0.17104,738,26902,0.15958,0.18214
1129,1129,2014,Upper Secondary Level,Rural regions,Bad,0.04446,192,26902,0.03828,0.05094
1130,1130,2014,Post-secondary Non-tertiary Level,Urban regions,Very good,0.12043,165,26902,0.09891,0.14913
1131,1131,2014,Post-secondary Non-tertiary Level,Urban regions,Good,0.41317,661,26902,0.36952,0.45741
