year,quintil_oecd,regtyp,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2014,1st Quintile,Urban regions,Good,0.30545,1302,27596,0.30515,0.30576
2014,1st Quintile,Urban regions,Satisfactory,0.30635,1108,27596,0.30604,0.30666
2014,1st Quintile,Urban regions,Poor,0.20192,676,27596,0.20165,0.20219
2014,1st Quintile,Urban regions,Bad,0.06991,231,27596,0.06974,0.07008
2014,1st Quintile,Rural regions,Very good,0.10192,234,27596,0.10163,0.10220
2014,1st Quintile,Rural regions,Good,0.28012,742,27596,0.27970,0.28055
2014,1st Quintile,Rural regions,Satisfactory,0.32908,715,27596,0.32863,0.32952
2014,1st Quintile,Rural regions,Poor,0.21818,385,27596,0.21778,0.21857
2014,1st Quintile,Rural regions,Bad,0.07071,115,27596,0.07047,0.07095
2014,2nd Quintile,Urban regions,Very good,0.09776,391,27596,0.09756,0.09796
2014,2nd Quintile,Urban regions,Good,0.34701,1340,27596,0.34669,0.34733
2014,2nd Quintile,Urban regions,Satisfactory,0.32150,1066,27596,0.32119,0.32182
2014,2nd Quintile,Urban regions,Poor,0.18196,523,27596,0.18170,0.18222
2014,2nd Quintile,Urban regions,Bad,0.05176,148,27596,0.05161,0.05191
2014,2nd Quintile,Rural regions,Very good,0.08499,191,27596,0.08474,0.08523
2014,2nd Quintile,Rural regions,Good,0.33593,833,27596,0.33552,0.33635
2014,2nd Quintile,Rural regions,Satisfactory,0.36485,781,27596,0.36443,0.36528
2014,2nd Quintile,Rural regions,Poor,0.16829,305,27596,0.16796,0.16862
2014,2nd Quintile,Rural regions,Bad,0.04594,86,27596,0.04575,0.04612
2014,3rd Quintile,Urban regions,Very good,0.09026,342,27596,0.09007,0.09045
2014,3rd Quintile,Urban regions,Good,0.36156,1286,27596,0.36124,0.36188
2014,3rd Quintile,Urban regions,Satisfactory,0.35103,1043,27596,0.35071,0.35135
2014,3rd Quintile,Urban regions,Poor,0.16061,477,27596,0.16036,0.16085
2014,3rd Quintile,Urban regions,Bad,0.03654,95,27596,0.03642,0.03667
2014,3rd Quintile,Rural regions,Very good,0.09193,189,27596,0.09168,0.09219
2014,3rd Quintile,Rural regions,Good,0.38269,832,27596,0.38226,0.38311
2014,3rd Quintile,Rural regions,Satisfactory,0.33632,680,27596,0.33590,0.33673
2014,3rd Quintile,Rural regions,Poor,0.15538,266,27596,0.15506,0.15570
2014,3rd Quintile,Rural regions,Bad,0.03368,64,27596,0.03352,0.03384
2014,4th Quintile,Urban regions,Very good,0.11037,367,27596,0.11017,0.11058
2014,4th Quintile,Urban regions,Good,0.39663,1502,27596,0.39632,0.39695
2014,4th Quintile,Urban regions,Satisfactory,0.33881,1043,27596,0.33850,0.33911
2014,4th Quintile,Urban regions,Poor,0.12627,412,27596,0.12606,0.12648
2014,4th Quintile,Urban regions,Bad,0.02792,76,27596,0.02781,0.02803
2014,4th Quintile,Rural regions,Very good,0.07962,164,27596,0.07937,0.07986
2014,4th Quintile,Rural regions,Good,0.41163,794,27596,0.41119,0.41208
2014,4th Quintile,Rural regions,Satisfactory,0.35917,620,27596,0.35873,0.35961
2014,4th Quintile,Rural regions,Poor,0.12920,217,27596,0.12889,0.12950
2014,4th Quintile,Rural regions,Bad,0.02038,37,27596,0.02026,0.02051
2014,5th Quintile,Urban regions,Very good,0.11925,509,27596,0.11906,0.11944
2014,5th Quintile,Urban regions,Good,0.45007,1851,27596,0.44978,0.45037
2014,5th Quintile,Urban regions,Satisfactory,0.29565,1217,27596,0.29538,0.29592
2014,5th Quintile,Urban regions,Poor,0.11784,435,27596,0.11765,0.11802
2014,5th Quintile,Urban regions,Bad,0.01719,63,27596,0.01711,0.01727
2014,5th Quintile,Rural regions,Very good,0.11905,167,27596,0.11869,0.11940
2014,5th Quintile,Rural regions,Good,0.45206,633,27596,0.45152,0.45260
2014,5th Quintile,Rural regions,Satisfactory,0.33320,413,27596,0.33269,0.33372
2014,5th Quintile,Rural regions,Poor,0.09569,145,27596,0.09537,0.09601
2015,1st Quintile,Urban regions,Very good,0.10450,376,25614,0.10430,0.10471
2015,1st Quintile,Urban regions,Good,0.32719,1160,25614,0.32688,0.32751
2015,1st Quintile,Urban regions,Satisfactory,0.29369,949,25614,0.29338,0.29400
2015,1st Quintile,Urban regions,Poor,0.18975,617,25614,0.18949,0.19002
2015,1st Quintile,Urban regions,Bad,0.08486,209,25614,0.08467,0.08505
2015,1st Quintile,Rural regions,Very good,0.08288,168,25614,0.08261,0.08315
2015,1st Quintile,Rural regions,Good,0.29564,653,25614,0.29520,0.29608
2015,1st Quintile,Rural regions,Satisfactory,0.32557,637,25614,0.32512,0.32603
2015,1st Quintile,Rural regions,Poor,0.22691,351,25614,0.22650,0.22732
2015,1st Quintile,Rural regions,Bad,0.06900,98,25614,0.06875,0.06924
2015,2nd Quintile,Urban regions,Very good,0.09038,327,25614,0.09018,0.09057
2015,2nd Quintile,Urban regions,Good,0.34442,1223,25614,0.34410,0.34475
2015,2nd Quintile,Urban regions,Satisfactory,0.34255,1063,25614,0.34222,0.34287
2015,2nd Quintile,Urban regions,Poor,0.17581,493,25614,0.17555,0.17607
2015,2nd Quintile,Urban regions,Bad,0.04684,115,25614,0.04669,0.04698
2015,2nd Quintile,Rural regions,Very good,0.07690,179,25614,0.07667,0.07713
2015,2nd Quintile,Rural regions,Good,0.33737,813,25614,0.33696,0.33779
2015,2nd Quintile,Rural regions,Satisfactory,0.34190,760,25614,0.34148,0.34231
2015,2nd Quintile,Rural regions,Poor,0.18060,347,25614,0.18027,0.18094
2015,2nd Quintile,Rural regions,Bad,0.06323,97,25614,0.06301,0.06344
2015,3rd Quintile,Urban regions,Very good,0.09875,342,25614,0.09855,0.09895
2015,3rd Quintile,Urban regions,Good,0.36200,1238,25614,0.36168,0.36232
2015,3rd Quintile,Urban regions,Satisfactory,0.34096,1002,25614,0.34064,0.34127
2015,3rd Quintile,Urban regions,Poor,0.16806,454,25614,0.16782,0.16831
2015,3rd Quintile,Urban regions,Bad,0.03023,81,25614,0.03012,0.03035
2015,3rd Quintile,Rural regions,Very good,0.07136,173,25614,0.07113,0.07159
2015,3rd Quintile,Rural regions,Good,0.37982,752,25614,0.37938,0.38026
2015,3rd Quintile,Rural regions,Satisfactory,0.35374,650,25614,0.35330,0.35417
2015,3rd Quintile,Rural regions,Poor,0.14484,234,25614,0.14452,0.14515
2015,3rd Quintile,Rural regions,Bad,0.05025,65,25614,0.05005,0.05044
2015,4th Quintile,Urban regions,Very good,0.09665,302,25614,0.09646,0.09684
2015,4th Quintile,Urban regions,Good,0.38682,1322,25614,0.38651,0.38714
2015,4th Quintile,Urban regions,Satisfactory,0.34974,1030,25614,0.34944,0.35005
2015,4th Quintile,Urban regions,Poor,0.13221,389,25614,0.13199,0.13242
2015,4th Quintile,Urban regions,Bad,0.03458,69,25614,0.03446,0.03470
2015,4th Quintile,Rural regions,Very good,0.08125,177,25614,0.08100,0.08150
2015,4th Quintile,Rural regions,Good,0.46189,787,25614,0.46144,0.46235
2015,4th Quintile,Rural regions,Satisfactory,0.31537,548,25614,0.31495,0.31580
2015,4th Quintile,Rural regions,Poor,0.11683,181,25614,0.11654,0.11712
2015,4th Quintile,Rural regions,Bad,0.02465,43,25614,0.02451,0.02480
2015,5th Quintile,Urban regions,Very good,0.13491,466,25614,0.13471,0.13512
2015,5th Quintile,Urban regions,Good,0.43241,1724,25614,0.43212,0.43271
2015,5th Quintile,Urban regions,Satisfactory,0.30815,1150,25614,0.30788,0.30842
2015,5th Quintile,Urban regions,Poor,0.10990,411,25614,0.10971,0.11008
2015,5th Quintile,Urban regions,Bad,0.01463,58,25614,0.01455,0.01470
2015,5th Quintile,Rural regions,Very good,0.11095,149,25614,0.11062,0.11129
2015,5th Quintile,Rural regions,Good,0.41156,590,25614,0.41103,0.41209
2015,5th Quintile,Rural regions,Satisfactory,0.36598,448,25614,0.36547,0.36650
2015,5th Quintile,Rural regions,Poor,0.11150,144,25614,0.11117,0.11184
2016,1st Quintile,Urban regions,Very good,0.11630,424,24751,0.11608,0.11651
2016,1st Quintile,Urban regions,Good,0.30012,1128,24751,0.29981,0.30043
2016,1st Quintile,Urban regions,Satisfactory,0.28819,925,24751,0.28788,0.28850
2016,1st Quintile,Urban regions,Poor,0.21889,577,24751,0.21861,0.21917
2016,1st Quintile,Urban regions,Bad,0.07651,208,24751,0.07633,0.07669
2016,1st Quintile,Rural regions,Very good,0.09036,204,24751,0.09009,0.09063
2016,1st Quintile,Rural regions,Good,0.32274,694,24751,0.32230,0.32318
2016,1st Quintile,Rural regions,Satisfactory,0.32694,598,24751,0.32649,0.32738
2016,1st Quintile,Rural regions,Poor,0.20227,332,24751,0.20189,0.20265
2016,1st Quintile,Rural regions,Bad,0.05769,106,24751,0.05747,0.05791
2016,2nd Quintile,Urban regions,Very good,0.09979,358,24751,0.09960,0.09999
2016,2nd Quintile,Urban regions,Good,0.35484,1207,24751,0.35453,0.35516
2016,2nd Quintile,Urban regions,Satisfactory,0.33492,1030,24751,0.33461,0.33523
2016,2nd Quintile,Urban regions,Poor,0.16511,513,24751,0.16487,0.16536
2016,2nd Quintile,Urban regions,Bad,0.04533,119,24751,0.04519,0.04547
2016,2nd Quintile,Rural regions,Very good,0.07043,180,24751,0.07020,0.07066
2016,2nd Quintile,Rural regions,Good,0.36075,809,24751,0.36032,0.36119
2016,2nd Quintile,Rural regions,Satisfactory,0.31885,660,24751,0.31843,0.31927
2016,2nd Quintile,Rural regions,Poor,0.19953,336,24751,0.19917,0.19989
2016,2nd Quintile,Rural regions,Bad,0.05044,87,24751,0.05024,0.05063
2016,3rd Quintile,Urban regions,Very good,0.08685,317,24751,0.08667,0.08704
2016,3rd Quintile,Urban regions,Good,0.38325,1166,24751,0.38293,0.38357
2016,3rd Quintile,Urban regions,Satisfactory,0.32765,940,24751,0.32734,0.32796
2016,3rd Quintile,Urban regions,Poor,0.16249,405,24751,0.16225,0.16274
2016,3rd Quintile,Urban regions,Bad,0.03975,97,24751,0.03962,0.03988
2016,3rd Quintile,Rural regions,Very good,0.07505,154,24751,0.07482,0.07528
2016,3rd Quintile,Rural regions,Good,0.36991,700,24751,0.36948,0.37034
2016,3rd Quintile,Rural regions,Satisfactory,0.36536,667,24751,0.36494,0.36579
2016,3rd Quintile,Rural regions,Poor,0.14492,231,24751,0.14461,0.14523
2016,3rd Quintile,Rural regions,Bad,0.04476,62,24751,0.04458,0.04494
2016,4th Quintile,Urban regions,Very good,0.10038,362,24751,0.10019,0.10057
2016,4th Quintile,Urban regions,Good,0.42059,1322,24751,0.42028,0.42090
2016,4th Quintile,Urban regions,Satisfactory,0.32404,937,24751,0.32375,0.32434
2016,4th Quintile,Urban regions,Poor,0.12760,368,24751,0.12739,0.12781
2016,4th Quintile,Urban regions,Bad,0.02739,74,24751,0.02728,0.02749
2016,4th Quintile,Rural regions,Very good,0.07560,145,24751,0.07536,0.07584
2016,4th Quintile,Rural regions,Good,0.41890,707,24751,0.41846,0.41935
2016,4th Quintile,Rural regions,Satisfactory,0.35547,539,24751,0.35504,0.35591
2016,4th Quintile,Rural regions,Poor,0.12218,179,24751,0.12188,0.12248
2016,4th Quintile,Rural regions,Bad,0.02784,33,24751,0.02769,0.02799
2016,5th Quintile,Urban regions,Very good,0.10861,410,24751,0.10843,0.10879
2016,5th Quintile,Urban regions,Good,0.44191,1579,24751,0.44162,0.44221
2016,5th Quintile,Urban regions,Satisfactory,0.32051,1131,24751,0.32023,0.32078
2016,5th Quintile,Urban regions,Poor,0.11219,413,24751,0.11200,0.11237
2016,5th Quintile,Urban regions,Bad,0.01678,55,24751,0.01670,0.01685
2016,5th Quintile,Rural regions,Very good,0.09913,154,24751,0.09881,0.09944
2016,5th Quintile,Rural regions,Good,0.46723,601,24751,0.46671,0.46776
2016,5th Quintile,Rural regions,Satisfactory,0.34054,393,24751,0.34004,0.34104
2016,5th Quintile,Rural regions,Poor,0.09310,115,24751,0.09279,0.09340
2017,1st Quintile,Urban regions,Very good,0.10870,818,24945,0.10847,0.10892
2017,1st Quintile,Urban regions,Good,0.31104,1417,24945,0.31070,0.31137
2017,1st Quintile,Urban regions,Satisfactory,0.29757,1064,24945,0.29724,0.29789
2017,1st Quintile,Urban regions,Poor,0.21875,697,24945,0.21846,0.21905
2017,1st Quintile,Urban regions,Bad,0.06395,199,24945,0.06377,0.06412
2017,1st Quintile,Rural regions,Very good,0.08801,314,24945,0.08772,0.08831
2017,1st Quintile,Rural regions,Good,0.29486,814,24945,0.29438,0.29533
2017,1st Quintile,Rural regions,Satisfactory,0.33553,622,24945,0.33504,0.33602
2017,1st Quintile,Rural regions,Poor,0.22326,351,24945,0.22283,0.22369
2017,1st Quintile,Rural regions,Bad,0.05834,106,24945,0.05810,0.05858
2017,2nd Quintile,Urban regions,Very good,0.10039,361,24945,0.10018,0.10060
2017,2nd Quintile,Urban regions,Good,0.32402,1127,24945,0.32369,0.32435
2017,2nd Quintile,Urban regions,Satisfactory,0.34783,998,24945,0.34749,0.34817
2017,2nd Quintile,Urban regions,Poor,0.18419,482,24945,0.18392,0.18447
2017,2nd Quintile,Urban regions,Bad,0.04356,103,24945,0.04342,0.04371
2017,2nd Quintile,Rural regions,Very good,0.06056,174,24945,0.06033,0.06079
2017,2nd Quintile,Rural regions,Good,0.36115,779,24945,0.36068,0.36161
2017,2nd Quintile,Rural regions,Satisfactory,0.35602,687,24945,0.35556,0.35648
2017,2nd Quintile,Rural regions,Poor,0.16734,287,24945,0.16698,0.16770
2017,2nd Quintile,Rural regions,Bad,0.05493,80,24945,0.05472,0.05515
2017,3rd Quintile,Urban regions,Very good,0.09053,290,24945,0.09032,0.09073
2017,3rd Quintile,Urban regions,Good,0.36755,1116,24945,0.36721,0.36789
2017,3rd Quintile,Urban regions,Satisfactory,0.33890,888,24945,0.33857,0.33924
2017,3rd Quintile,Urban regions,Poor,0.16815,396,24945,0.16788,0.16841
2017,3rd Quintile,Urban regions,Bad,0.03487,77,24945,0.03474,0.03500
2017,3rd Quintile,Rural regions,Very good,0.06710,144,24945,0.06686,0.06734
2017,3rd Quintile,Rural regions,Good,0.38100,682,24945,0.38054,0.38146
2017,3rd Quintile,Rural regions,Satisfactory,0.35828,644,24945,0.35782,0.35873
2017,3rd Quintile,Rural regions,Poor,0.15774,217,24945,0.15740,0.15809
2017,3rd Quintile,Rural regions,Bad,0.03588,59,24945,0.03571,0.03606
2017,4th Quintile,Urban regions,Very good,0.10996,358,24945,0.10975,0.11017
2017,4th Quintile,Urban regions,Good,0.39117,1156,24945,0.39084,0.39150
2017,4th Quintile,Urban regions,Satisfactory,0.34849,941,24945,0.34817,0.34882
2017,4th Quintile,Urban regions,Poor,0.12062,345,24945,0.12040,0.12084
2017,4th Quintile,Urban regions,Bad,0.02975,75,24945,0.02964,0.02987
2017,4th Quintile,Rural regions,Very good,0.06551,141,24945,0.06527,0.06576
2017,4th Quintile,Rural regions,Good,0.42202,648,24945,0.42153,0.42251
2017,4th Quintile,Rural regions,Satisfactory,0.35522,509,24945,0.35474,0.35569
2017,4th Quintile,Rural regions,Poor,0.13193,184,24945,0.13159,0.13227
2017,4th Quintile,Rural regions,Bad,0.02533,33,24945,0.02517,0.02548
2017,5th Quintile,Urban regions,Very good,0.11836,405,24945,0.11815,0.11856
2017,5th Quintile,Urban regions,Good,0.43198,1531,24945,0.43167,0.43229
2017,5th Quintile,Urban regions,Satisfactory,0.32774,1085,24945,0.32744,0.32804
2017,5th Quintile,Urban regions,Poor,0.10292,332,24945,0.10273,0.10311
2017,5th Quintile,Urban regions,Bad,0.01900,56,24945,0.01891,0.01909
2017,5th Quintile,Rural regions,Very good,0.06987,106,24945,0.06957,0.07017
2017,5th Quintile,Rural regions,Good,0.44184,553,24945,0.44126,0.44243
2017,5th Quintile,Rural regions,Satisfactory,0.37935,384,24945,0.37878,0.37993
2017,5th Quintile,Rural regions,Poor,0.10893,110,24945,0.10857,0.10930
2018,1st Quintile,Urban regions,Very good,0.13292,1126,27604,0.13269,0.13316
2018,1st Quintile,Urban regions,Good,0.30354,1632,27604,0.30322,0.30386
2018,1st Quintile,Urban regions,Satisfactory,0.29151,1176,27604,0.29119,0.29182
2018,1st Quintile,Urban regions,Poor,0.19853,652,27604,0.19825,0.19881
2018,1st Quintile,Urban regions,Bad,0.07350,215,27604,0.07332,0.07368
2018,1st Quintile,Rural regions,Very good,0.10878,478,27604,0.10848,0.10907
2018,1st Quintile,Rural regions,Good,0.28611,801,27604,0.28569,0.28654
2018,1st Quintile,Rural regions,Satisfactory,0.35011,718,27604,0.34966,0.35056
2018,1st Quintile,Rural regions,Poor,0.18787,383,27604,0.18750,0.18824
2018,1st Quintile,Rural regions,Bad,0.06713,124,27604,0.06689,0.06736
2018,2nd Quintile,Urban regions,Very good,0.10104,448,27604,0.10083,0.10124
2018,2nd Quintile,Urban regions,Good,0.34987,1233,27604,0.34955,0.35019
2018,2nd Quintile,Urban regions,Satisfactory,0.33670,1111,27604,0.33639,0.33702
2018,2nd Quintile,Urban regions,Poor,0.17164,497,27604,0.17139,0.17190
2018,2nd Quintile,Urban regions,Bad,0.04075,132,27604,0.04062,0.04088
2018,2nd Quintile,Rural regions,Very good,0.06847,203,27604,0.06824,0.06871
2018,2nd Quintile,Rural regions,Good,0.36300,831,27604,0.36256,0.36345
2018,2nd Quintile,Rural regions,Satisfactory,0.36579,722,27604,0.36534,0.36624
2018,2nd Quintile,Rural regions,Poor,0.15223,307,27604,0.15190,0.15257
2018,2nd Quintile,Rural regions,Bad,0.05050,90,27604,0.05029,0.05070
2018,3rd Quintile,Urban regions,Very good,0.10616,379,27604,0.10596,0.10637
2018,3rd Quintile,Urban regions,Good,0.37100,1195,27604,0.37068,0.37132
2018,3rd Quintile,Urban regions,Satisfactory,0.34175,953,27604,0.34144,0.34207
2018,3rd Quintile,Urban regions,Poor,0.14978,425,27604,0.14955,0.15002
2018,3rd Quintile,Urban regions,Bad,0.03130,78,27604,0.03118,0.03141
2018,3rd Quintile,Rural regions,Very good,0.06699,162,27604,0.06677,0.06722
2018,3rd Quintile,Rural regions,Good,0.40187,767,27604,0.40143,0.40231
2018,3rd Quintile,Rural regions,Satisfactory,0.36986,655,27604,0.36943,0.37029
2018,3rd Quintile,Rural regions,Poor,0.12751,233,27604,0.12722,0.12781
2018,3rd Quintile,Rural regions,Bad,0.03376,54,27604,0.03360,0.03392
2018,4th Quintile,Urban regions,Very good,0.10628,368,27604,0.10608,0.10647
2018,4th Quintile,Urban regions,Good,0.40877,1323,27604,0.40846,0.40908
2018,4th Quintile,Urban regions,Satisfactory,0.33153,965,27604,0.33124,0.33183
2018,4th Quintile,Urban regions,Poor,0.13119,355,27604,0.13097,0.13140
2018,4th Quintile,Urban regions,Bad,0.02223,55,27604,0.02214,0.02232
2018,4th Quintile,Rural regions,Very good,0.07553,160,27604,0.07528,0.07578
2018,4th Quintile,Rural regions,Good,0.40430,693,27604,0.40383,0.40476
2018,4th Quintile,Rural regions,Satisfactory,0.36765,555,27604,0.36720,0.36811
2018,4th Quintile,Rural regions,Poor,0.12771,187,27604,0.12739,0.12802
2018,4th Quintile,Rural regions,Bad,0.02482,33,27604,0.02468,0.02497
2018,5th Quintile,Urban regions,Very good,0.12685,507,27604,0.12665,0.12705
2018,5th Quintile,Urban regions,Good,0.44559,1709,27604,0.44529,0.44588
2018,5th Quintile,Urban regions,Satisfactory,0.30151,1084,27604,0.30124,0.30178
2018,5th Quintile,Urban regions,Poor,0.11031,392,27604,0.11012,0.11049
2018,5th Quintile,Urban regions,Bad,0.01574,56,27604,0.01567,0.01582
2018,5th Quintile,Rural regions,Very good,0.09936,159,27604,0.09905,0.09968
2018,5th Quintile,Rural regions,Good,0.44770,641,27604,0.44718,0.44822
2018,5th Quintile,Rural regions,Satisfactory,0.35339,454,27604,0.35289,0.35389
2018,5th Quintile,Rural regions,Poor,0.09955,128,27604,0.09923,0.09986
2019,1st Quintile,Urban regions,Very good,0.13512,1106,25964,0.13489,0.13534
2019,1st Quintile,Urban regions,Good,0.32080,1696,25964,0.32049,0.32111
2019,1st Quintile,Urban regions,Satisfactory,0.28839,1133,25964,0.28809,0.28869
2019,1st Quintile,Urban regions,Poor,0.18329,667,25964,0.18303,0.18354
2019,1st Quintile,Urban regions,Bad,0.07240,244,25964,0.07223,0.07258
2019,1st Quintile,Rural regions,Very good,0.08070,391,25964,0.08043,0.08097
2019,1st Quintile,Rural regions,Good,0.32432,841,25964,0.32385,0.32479
2019,1st Quintile,Rural regions,Satisfactory,0.31506,670,25964,0.31460,0.31553
2019,1st Quintile,Rural regions,Poor,0.21927,353,25964,0.21885,0.21968
2019,1st Quintile,Rural regions,Bad,0.06065,110,25964,0.06041,0.06089
2019,2nd Quintile,Urban regions,Very good,0.08863,332,25964,0.08843,0.08882
2019,2nd Quintile,Urban regions,Good,0.35633,1089,25964,0.35600,0.35665
2019,2nd Quintile,Urban regions,Satisfactory,0.34984,1031,25964,0.34952,0.35017
2019,2nd Quintile,Urban regions,Poor,0.15706,445,25964,0.15681,0.15731
2019,2nd Quintile,Urban regions,Bad,0.04814,129,25964,0.04800,0.04829
2019,2nd Quintile,Rural regions,Very good,0.05925,184,25964,0.05904,0.05946
2019,2nd Quintile,Rural regions,Good,0.35792,758,25964,0.35750,0.35835
2019,2nd Quintile,Rural regions,Satisfactory,0.37217,702,25964,0.37175,0.37260
2019,2nd Quintile,Rural regions,Poor,0.17177,287,25964,0.17143,0.17210
2019,2nd Quintile,Rural regions,Bad,0.03889,72,25964,0.03872,0.03906
2019,3rd Quintile,Urban regions,Very good,0.10647,346,25964,0.10627,0.10668
2019,3rd Quintile,Urban regions,Good,0.38684,1117,25964,0.38652,0.38715
2019,3rd Quintile,Urban regions,Satisfactory,0.33103,914,25964,0.33073,0.33134
2019,3rd Quintile,Urban regions,Poor,0.14868,408,25964,0.14845,0.14891
2019,3rd Quintile,Urban regions,Bad,0.02698,61,25964,0.02687,0.02708
2019,3rd Quintile,Rural regions,Very good,0.06241,150,25964,0.06218,0.06263
2019,3rd Quintile,Rural regions,Good,0.36916,704,25964,0.36871,0.36960
2019,3rd Quintile,Rural regions,Satisfactory,0.36723,582,25964,0.36678,0.36768
2019,3rd Quintile,Rural regions,Poor,0.16247,257,25964,0.16213,0.16281
2019,3rd Quintile,Rural regions,Bad,0.03874,55,25964,0.03856,0.03892
2019,4th Quintile,Urban regions,Very good,0.09072,294,25964,0.09054,0.09091
2019,4th Quintile,Urban regions,Good,0.43501,1206,25964,0.43469,0.43533
2019,4th Quintile,Urban regions,Satisfactory,0.31822,903,25964,0.31792,0.31852
2019,4th Quintile,Urban regions,Poor,0.13439,335,25964,0.13417,0.13461
2019,4th Quintile,Urban regions,Bad,0.02166,52,25964,0.02157,0.02176
2019,4th Quintile,Rural regions,Very good,0.09397,165,25964,0.09369,0.09424
2019,4th Quintile,Rural regions,Good,0.42186,667,25964,0.42139,0.42232
2019,4th Quintile,Rural regions,Satisfactory,0.35884,502,25964,0.35839,0.35928
2019,4th Quintile,Rural regions,Poor,0.12534,185,25964,0.12503,0.12565
2019,5th Quintile,Urban regions,Very good,0.13358,458,25964,0.13338,0.13378
2019,5th Quintile,Urban regions,Good,0.44875,1657,25964,0.44845,0.44905
2019,5th Quintile,Urban regions,Satisfactory,0.28636,1004,25964,0.28608,0.28663
2019,5th Quintile,Urban regions,Poor,0.11197,345,25964,0.11178,0.11216
2019,5th Quintile,Urban regions,Bad,0.01935,68,25964,0.01927,0.01943
2019,5th Quintile,Rural regions,Very good,0.10440,145,25964,0.10407,0.10472
2019,5th Quintile,Rural regions,Good,0.45438,608,25964,0.45385,0.45491
2019,5th Quintile,Rural regions,Satisfactory,0.34365,416,25964,0.34315,0.34416
2019,5th Quintile,Rural regions,Poor,0.09757,120,25964,0.09725,0.09788
2020,1st Quintile,Urban regions,Very good,0.13578,1002,26558,0.13555,0.13601
2020,1st Quintile,Urban regions,Good,0.32499,1581,26558,0.32467,0.32530
2020,1st Quintile,Urban regions,Satisfactory,0.28743,1061,26558,0.28713,0.28774
2020,1st Quintile,Urban regions,Poor,0.18620,639,26558,0.18594,0.18646
2020,1st Quintile,Urban regions,Bad,0.06560,201,26558,0.06544,0.06577
2020,1st Quintile,Rural regions,Very good,0.09696,388,26558,0.09667,0.09725
2020,1st Quintile,Rural regions,Good,0.28770,790,26558,0.28726,0.28814
2020,1st Quintile,Rural regions,Satisfactory,0.36797,646,26558,0.36750,0.36844
2020,1st Quintile,Rural regions,Poor,0.18552,320,26558,0.18514,0.18589
2020,1st Quintile,Rural regions,Bad,0.06185,112,26558,0.06162,0.06209
2020,2nd Quintile,Urban regions,Very good,0.11104,342,26558,0.11083,0.11125
2020,2nd Quintile,Urban regions,Good,0.35391,1072,26558,0.35358,0.35423
2020,2nd Quintile,Urban regions,Satisfactory,0.32020,913,26558,0.31989,0.32051
2020,2nd Quintile,Urban regions,Poor,0.17795,460,26558,0.17769,0.17821
2020,2nd Quintile,Urban regions,Bad,0.03690,101,26558,0.03677,0.03703
2020,2nd Quintile,Rural regions,Very good,0.07245,172,26558,0.07222,0.07268
2020,2nd Quintile,Rural regions,Good,0.34120,719,26558,0.34078,0.34161
2020,2nd Quintile,Rural regions,Satisfactory,0.37535,681,26558,0.37492,0.37577
2020,2nd Quintile,Rural regions,Poor,0.16884,283,26558,0.16852,0.16917
2020,2nd Quintile,Rural regions,Bad,0.04216,70,26558,0.04198,0.04234
2020,3rd Quintile,Urban regions,Very good,0.10515,338,26558,0.10495,0.10535
2020,3rd Quintile,Urban regions,Good,0.36994,1132,26558,0.36963,0.37026
2020,3rd Quintile,Urban regions,Satisfactory,0.33809,892,26558,0.33778,0.33839
2020,3rd Quintile,Urban regions,Poor,0.14878,379,26558,0.14855,0.14901
2020,3rd Quintile,Urban regions,Bad,0.03805,85,26558,0.03792,0.03817
2020,3rd Quintile,Rural regions,Very good,0.07702,155,26558,0.07678,0.07726
2020,3rd Quintile,Rural regions,Good,0.37799,675,26558,0.37755,0.37843
2020,3rd Quintile,Rural regions,Satisfactory,0.35272,541,26558,0.35229,0.35315
2020,3rd Quintile,Rural regions,Poor,0.15985,220,26558,0.15951,0.16018
2020,3rd Quintile,Rural regions,Bad,0.03242,44,26558,0.03226,0.03258
2020,4th Quintile,Urban regions,Very good,0.10836,372,26558,0.10816,0.10855
2020,4th Quintile,Urban regions,Good,0.41959,1300,26558,0.41928,0.41990
2020,4th Quintile,Urban regions,Satisfactory,0.32810,887,26558,0.32781,0.32840
2020,4th Quintile,Urban regions,Poor,0.12417,325,26558,0.12396,0.12438
2020,4th Quintile,Urban regions,Bad,0.01978,56,26558,0.01969,0.01987
2020,4th Quintile,Rural regions,Very good,0.09723,163,26558,0.09695,0.09750
2020,4th Quintile,Rural regions,Good,0.44990,723,26558,0.44944,0.45036
2020,4th Quintile,Rural regions,Satisfactory,0.32321,474,26558,0.32278,0.32365
2020,4th Quintile,Rural regions,Poor,0.10789,159,26558,0.10760,0.10817
2020,4th Quintile,Rural regions,Bad,0.02177,34,26558,0.02164,0.02191
2020,5th Quintile,Urban regions,Very good,0.14725,706,26558,0.14704,0.14746
2020,5th Quintile,Urban regions,Good,0.45069,2101,26558,0.45040,0.45099
2020,5th Quintile,Urban regions,Satisfactory,0.29367,1197,26558,0.29340,0.29394
2020,5th Quintile,Urban regions,Poor,0.09183,369,26558,0.09166,0.09201
2020,5th Quintile,Urban regions,Bad,0.01656,55,26558,0.01648,0.01663
2020,5th Quintile,Rural regions,Very good,0.11449,208,26558,0.11417,0.11482
2020,5th Quintile,Rural regions,Good,0.44748,791,26558,0.44696,0.44799
2020,5th Quintile,Rural regions,Satisfactory,0.33100,465,26558,0.33051,0.33149
