,Unnamed: 0,year,age_gr,quintil_oecd,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1780,1780,2015,17-29 y.,5th Quintile,Good,0.44605,231,25448,0.39087,0.51284
1781,1781,2015,17-29 y.,5th Quintile,Satisfactory,0.21515,102,25448,0.17796,0.26789
1782,1782,2015,17-29 y.,5th Quintile,Poor,0.08389,32,25448,0.05517,0.11845
1783,1783,2015,30-45 y.,1st Quintile,Very good,0.10265,140,25448,0.08337,0.12695
1784,1784,2015,30-45 y.,1st Quintile,Good,0.39539,627,25448,0.34526,0.4536
1785,1785,2015,30-45 y.,1st Quintile,Satisfactory,0.27404,480,25448,0.24253,0.30783
1786,1786,2015,30-45 y.,1st Quintile,Poor,0.1597,265,25448,0.13545,0.18637
1787,1787,2015,30-45 y.,1st Quintile,Bad,0.06822,66,25448,0.04748,0.09652
1788,1788,2015,30-45 y.,2nd Quintile,Very good,0.10795,162,25448,0.08613,0.12915
1789,1789,2015,30-45 y.,2nd Quintile,Good,0.47809,794,25448,0.43082,0.52645
1790,1790,2015,30-45 y.,2nd Quintile,Satisfactory,0.28958,483,25448,0.25724,0.32907
1791,1791,2015,30-45 y.,2nd Quintile,Poor,0.10607,186,25448,0.09006,0.12312
1792,1792,2015,30-45 y.,2nd Quintile,Bad,0.01832,32,25448,0.01228,0.02596
1793,1793,2015,30-45 y.,3rd Quintile,Very good,0.12262,185,25448,0.10217,0.15013
1794,1794,2015,30-45 y.,3rd Quintile,Good,0.49053,759,25448,0.44629,0.54814
1795,1795,2015,30-45 y.,3rd Quintile,Satisfactory,0.28532,434,25448,0.24742,0.3242
1796,1796,2015,30-45 y.,3rd Quintile,Poor,0.10153,134,25448,0.07872,0.12494
1797,1797,2015,30-45 y.,4th Quintile,Very good,0.12013,160,25448,0.09241,0.15089
1798,1798,2015,30-45 y.,4th Quintile,Good,0.5245,728,25448,0.47716,0.57794
1799,1799,2015,30-45 y.,4th Quintile,Satisfactory,0.28707,365,25448,0.25108,0.32196
1800,1800,2015,30-45 y.,4th Quintile,Poor,0.0683,100,25448,0.05221,0.08573
1801,1801,2015,30-45 y.,5th Quintile,Very good,0.18419,215,25448,0.14828,0.22416
1802,1802,2015,30-45 y.,5th Quintile,Good,0.52821,670,25448,0.47446,0.57543
1803,1803,2015,30-45 y.,5th Quintile,Satisfactory,0.23872,279,25448,0.20319,0.27521
1804,1804,2015,30-45 y.,5th Quintile,Poor,0.04888,67,25448,0.03707,0.06296
1805,1805,2015,46-65 y.,1st Quintile,Very good,0.04157,57,25448,0.02979,0.05436
1806,1806,2015,46-65 y.,1st Quintile,Good,0.20124,381,25448,0.17748,0.22825
1807,1807,2015,46-65 y.,1st Quintile,Satisfactory,0.3635,513,25448,0.33007,0.40679
1808,1808,2015,46-65 y.,1st Quintile,Poor,0.26967,377,25448,0.23786,0.30475
1809,1809,2015,46-65 y.,1st Quintile,Bad,0.12402,152,25448,0.10266,0.15005
1810,1810,2015,46-65 y.,2nd Quintile,Very good,0.02788,69,25448,0.02173,0.03454
1811,1811,2015,46-65 y.,2nd Quintile,Good,0.30186,479,25448,0.27509,0.33544
1812,1812,2015,46-65 y.,2nd Quintile,Satisfactory,0.37232,562,25448,0.3364,0.40423
1813,1813,2015,46-65 y.,2nd Quintile,Poor,0.22603,291,25448,0.19922,0.25478
1814,1814,2015,46-65 y.,2nd Quintile,Bad,0.07191,78,25448,0.0551,0.08557
1815,1815,2015,46-65 y.,3rd Quintile,Very good,0.0404,74,25448,0.03003,0.05467
1816,1816,2015,46-65 y.,3rd Quintile,Good,0.32912,556,25448,0.29558,0.36572
1817,1817,2015,46-65 y.,3rd Quintile,Satisfactory,0.42147,625,25448,0.38591,0.4571
1818,1818,2015,46-65 y.,3rd Quintile,Poor,0.17339,249,25448,0.14937,0.19467
1819,1819,2015,46-65 y.,3rd Quintile,Bad,0.03563,52,25448,0.02674,0.04686
1820,1820,2015,46-65 y.,4th Quintile,Very good,0.04956,105,25448,0.03697,0.06155
1821,1821,2015,46-65 y.,4th Quintile,Good,0.39437,776,25448,0.3693,0.42351
1822,1822,2015,46-65 y.,4th Quintile,Satisfactory,0.38847,722,25448,0.35924,0.41661
1823,1823,2015,46-65 y.,4th Quintile,Poor,0.13972,245,25448,0.12214,0.15751
1824,1824,2015,46-65 y.,4th Quintile,Bad,0.02788,49,25448,0.02046,0.03411
1825,1825,2015,46-65 y.,5th Quintile,Very good,0.10136,215,25448,0.08481,0.11668
1826,1826,2015,46-65 y.,5th Quintile,Good,0.41668,1097,25448,0.38819,0.4469
1827,1827,2015,46-65 y.,5th Quintile,Satisfactory,0.36483,843,25448,0.3386,0.3976
1828,1828,2015,46-65 y.,5th Quintile,Poor,0.11713,295,25448,0.10365,0.13412
1829,1829,2015,66 and older,1st Quintile,Good,0.18948,138,25448,0.16418,0.21394
1830,1830,2015,66 and older,1st Quintile,Satisfactory,0.42123,307,25448,0.37954,0.46805
1831,1831,2015,66 and older,1st Quintile,Poor,0.29007,209,25448,0.25742,0.31584
1832,1832,2015,66 and older,1st Quintile,Bad,0.09923,69,25448,0.0799,0.11541
1833,1833,2015,66 and older,2nd Quintile,Good,0.23045,285,25448,0.20803,0.24891
1834,1834,2015,66 and older,2nd Quintile,Satisfactory,0.43422,579,25448,0.40953,0.45904
1835,1835,2015,66 and older,2nd Quintile,Poor,0.24957,299,25448,0.23149,0.27047
1836,1836,2015,66 and older,2nd Quintile,Bad,0.08577,97,25448,0.07302,0.09773
1837,1837,2015,66 and older,3rd Quintile,Good,0.25161,262,25448,0.22583,0.27846
1838,1838,2015,66 and older,3rd Quintile,Satisfactory,0.40466,438,25448,0.37147,0.44053
1839,1839,2015,66 and older,3rd Quintile,Poor,0.27178,261,25448,0.24929,0.30213
1840,1840,2015,66 and older,3rd Quintile,Bad,0.07194,68,25448,0.05887,0.08651
1841,1841,2015,66 and older,4th Quintile,Good,0.29052,246,25448,0.25689,0.323
1842,1842,2015,66 and older,4th Quintile,Satisfactory,0.42141,372,25448,0.38136,0.46269
1843,1843,2015,66 and older,4th Quintile,Poor,0.21211,188,25448,0.18755,0.23767
1844,1844,2015,66 and older,4th Quintile,Bad,0.07595,51,25448,0.06241,0.08907
1845,1845,2015,66 and older,5th Quintile,Very good,0.05871,42,25448,0.04563,0.07362
1846,1846,2015,66 and older,5th Quintile,Good,0.32015,316,25448,0.28425,0.35562
1847,1847,2015,66 and older,5th Quintile,Satisfactory,0.38762,374,25448,0.34903,0.42647
1848,1848,2015,66 and older,5th Quintile,Poor,0.19111,161,25448,0.16577,0.21664
1849,1849,2015,66 and older,5th Quintile,Bad,0.0424,33,25448,0.03087,0.05577
1850,1850,2016,17-29 y.,1st Quintile,Very good,0.26046,372,24602,0.22319,0.30888
1851,1851,2016,17-29 y.,1st Quintile,Good,0.44739,662,24602,0.40236,0.4968
1852,1852,2016,17-29 y.,1st Quintile,Satisfactory,0.19722,281,24602,0.16767,0.23033
1853,1853,2016,17-29 y.,1st Quintile,Poor,0.09493,128,24602,0.07491,0.11329
1854,1854,2016,17-29 y.,2nd Quintile,Very good,0.25644,264,24602,0.21904,0.31228
1855,1855,2016,17-29 y.,2nd Quintile,Good,0.48921,477,24602,0.43148,0.54883
1856,1856,2016,17-29 y.,2nd Quintile,Satisfactory,0.18432,186,24602,0.15578,0.22316
1857,1857,2016,17-29 y.,2nd Quintile,Poor,0.07003,68,24602,0.05287,0.09342
1858,1858,2016,17-29 y.,3rd Quintile,Very good,0.23349,210,24602,0.19301,0.27511
1859,1859,2016,17-29 y.,3rd Quintile,Good,0.54606,396,24602,0.48604,0.61833
1860,1860,2016,17-29 y.,3rd Quintile,Satisfactory,0.17774,134,24602,0.13412,0.2259
1861,1861,2016,17-29 y.,3rd Quintile,Poor,0.04271,34,24602,0.02881,0.0586
1862,1862,2016,17-29 y.,4th Quintile,Very good,0.28919,188,24602,0.24168,0.34516
1863,1863,2016,17-29 y.,4th Quintile,Good,0.50205,320,24602,0.43012,0.56639
1864,1864,2016,17-29 y.,4th Quintile,Satisfactory,0.1683,107,24602,0.135,0.20053
1865,1865,2016,17-29 y.,4th Quintile,Poor,0.04047,31,24602,0.02853,0.05809
1866,1866,2016,17-29 y.,5th Quintile,Very good,0.24581,137,24602,0.2062,0.30389
1867,1867,2016,17-29 y.,5th Quintile,Good,0.61553,246,24602,0.5404,0.7166
1868,1868,2016,17-29 y.,5th Quintile,Satisfactory,0.13866,65,24602,0.10006,0.17403
1869,1869,2016,30-45 y.,1st Quintile,Very good,0.10466,182,24602,0.08257,0.12691
1870,1870,2016,30-45 y.,1st Quintile,Good,0.37591,679,24602,0.33483,0.42387
1871,1871,2016,30-45 y.,1st Quintile,Satisfactory,0.26832,438,24602,0.23359,0.30868
1872,1872,2016,30-45 y.,1st Quintile,Poor,0.20445,251,24602,0.16953,0.2416
1873,1873,2016,30-45 y.,1st Quintile,Bad,0.04665,78,24602,0.03648,0.05771
1874,1874,2016,30-45 y.,2nd Quintile,Very good,0.11772,177,24602,0.09088,0.14828
1875,1875,2016,30-45 y.,2nd Quintile,Good,0.46099,744,24602,0.41727,0.51112
1876,1876,2016,30-45 y.,2nd Quintile,Satisfactory,0.2685,435,24602,0.23584,0.31034
1877,1877,2016,30-45 y.,2nd Quintile,Poor,0.12503,200,24602,0.09949,0.15479
1878,1878,2016,30-45 y.,2nd Quintile,Bad,0.02776,47,24602,0.01898,0.03871
1879,1879,2016,30-45 y.,3rd Quintile,Very good,0.12526,179,24602,0.09862,0.15345
1880,1880,2016,30-45 y.,3rd Quintile,Good,0.53168,686,24602,0.47493,0.60058
1881,1881,2016,30-45 y.,3rd Quintile,Satisfactory,0.25911,390,24602,0.22418,0.29775
1882,1882,2016,30-45 y.,3rd Quintile,Poor,0.08394,124,24602,0.06303,0.10436
1883,1883,2016,30-45 y.,4th Quintile,Very good,0.1046,184,24602,0.08967,0.12133
1884,1884,2016,30-45 y.,4th Quintile,Good,0.53755,730,24602,0.49053,0.59832
1885,1885,2016,30-45 y.,4th Quintile,Satisfactory,0.27623,329,24602,0.2379,0.3172
1886,1886,2016,30-45 y.,4th Quintile,Poor,0.08163,97,24602,0.06334,0.10052
1887,1887,2016,30-45 y.,5th Quintile,Very good,0.1735,204,24602,0.14385,0.20574
1888,1888,2016,30-45 y.,5th Quintile,Good,0.53579,564,24602,0.47369,0.60986
1889,1889,2016,30-45 y.,5th Quintile,Satisfactory,0.21963,254,24602,0.18696,0.25704
1890,1890,2016,30-45 y.,5th Quintile,Poor,0.07108,90,24602,0.05399,0.08669
1891,1891,2016,46-65 y.,1st Quintile,Very good,0.03688,61,24602,0.02721,0.04661
1892,1892,2016,46-65 y.,1st Quintile,Good,0.23775,360,24602,0.20823,0.26759
1893,1893,2016,46-65 y.,1st Quintile,Satisfactory,0.33372,497,24602,0.2978,0.3687
1894,1894,2016,46-65 y.,1st Quintile,Poor,0.28447,344,24602,0.25506,0.31698
1895,1895,2016,46-65 y.,1st Quintile,Bad,0.10718,155,24602,0.08455,0.12583
1896,1896,2016,46-65 y.,2nd Quintile,Very good,0.03484,73,24602,0.02699,0.04547
1897,1897,2016,46-65 y.,2nd Quintile,Good,0.31389,507,24602,0.28785,0.34805
1898,1898,2016,46-65 y.,2nd Quintile,Satisfactory,0.37501,554,24602,0.33248,0.41151
1899,1899,2016,46-65 y.,2nd Quintile,Poor,0.21965,286,24602,0.19143,0.25083
1900,1900,2016,46-65 y.,2nd Quintile,Bad,0.05662,67,24602,0.04174,0.07159
1901,1901,2016,46-65 y.,3rd Quintile,Very good,0.03259,66,24602,0.02126,0.04501
1902,1902,2016,46-65 y.,3rd Quintile,Good,0.32088,543,24602,0.2878,0.3543
1903,1903,2016,46-65 y.,3rd Quintile,Satisfactory,0.42151,624,24602,0.38189,0.45864
1904,1904,2016,46-65 y.,3rd Quintile,Poor,0.18556,242,24602,0.15827,0.21601
1905,1905,2016,46-65 y.,3rd Quintile,Bad,0.03946,57,24602,0.02955,0.05059
1906,1906,2016,46-65 y.,4th Quintile,Very good,0.05003,109,24602,0.03989,0.06225
1907,1907,2016,46-65 y.,4th Quintile,Good,0.3792,717,24602,0.34978,0.41006
1908,1908,2016,46-65 y.,4th Quintile,Satisfactory,0.39067,698,24602,0.35941,0.42354
1909,1909,2016,46-65 y.,4th Quintile,Poor,0.15426,267,24602,0.13471,0.17517
1910,1910,2016,46-65 y.,4th Quintile,Bad,0.02585,41,24602,0.01817,0.03479
1911,1911,2016,46-65 y.,5th Quintile,Very good,0.07071,180,24602,0.06022,0.08303
1912,1912,2016,46-65 y.,5th Quintile,Good,0.42345,1056,24602,0.397,0.45231
1913,1913,2016,46-65 y.,5th Quintile,Satisfactory,0.37974,797,24602,0.35068,0.40489
1914,1914,2016,46-65 y.,5th Quintile,Poor,0.10743,257,24602,0.09576,0.12082
1915,1915,2016,46-65 y.,5th Quintile,Bad,0.01867,45,24602,0.01273,0.02616
1916,1916,2016,66 and older,1st Quintile,Good,0.16356,121,24602,0.13925,0.18392
1917,1917,2016,66 and older,1st Quintile,Satisfactory,0.43439,307,24602,0.39435,0.47989
1918,1918,2016,66 and older,1st Quintile,Poor,0.28525,186,24602,0.24824,0.31816
1919,1919,2016,66 and older,1st Quintile,Bad,0.1168,64,24602,0.09308,0.13788
1920,1920,2016,66 and older,2nd Quintile,Good,0.25019,288,24602,0.22767,0.27495
1921,1921,2016,66 and older,2nd Quintile,Satisfactory,0.42833,515,24602,0.40028,0.45979
1922,1922,2016,66 and older,2nd Quintile,Poor,0.24544,295,24602,0.22505,0.27106
1923,1923,2016,66 and older,2nd Quintile,Bad,0.07604,82,24602,0.06253,0.0895
1924,1924,2016,66 and older,3rd Quintile,Good,0.22332,241,24602,0.20214,0.24813
1925,1925,2016,66 and older,3rd Quintile,Satisfactory,0.42968,459,24602,0.3981,0.46052
1926,1926,2016,66 and older,3rd Quintile,Poor,0.26121,236,24602,0.23331,0.28898
1927,1927,2016,66 and older,3rd Quintile,Bad,0.08579,79,24602,0.07228,0.1003
1928,1928,2016,66 and older,4th Quintile,Good,0.31885,262,24602,0.28414,0.35704
1929,1929,2016,66 and older,4th Quintile,Satisfactory,0.42659,342,24602,0.3927,0.46704
1930,1930,2016,66 and older,4th Quintile,Poor,0.18978,152,24602,0.16202,0.21401
1931,1931,2016,66 and older,4th Quintile,Bad,0.06478,48,24602,0.05273,0.07877
1932,1932,2016,66 and older,5th Quintile,Very good,0.04849,43,24602,0.03809,0.06161
1933,1933,2016,66 and older,5th Quintile,Good,0.325,314,24602,0.29152,0.36708
1934,1934,2016,66 and older,5th Quintile,Satisfactory,0.40619,408,24602,0.37232,0.44877
1935,1935,2016,66 and older,5th Quintile,Poor,0.17457,155,24602,0.14807,0.20934
1936,1936,2016,66 and older,5th Quintile,Bad,0.04576,34,24602,0.03214,0.06389
1937,1937,2017,17-29 y.,1st Quintile,Very good,0.24874,620,24769,0.21289,0.28156
1938,1938,2017,17-29 y.,1st Quintile,Good,0.45296,778,24769,0.40489,0.50734
1939,1939,2017,17-29 y.,1st Quintile,Satisfactory,0.19421,331,24769,0.1616,0.2235
1940,1940,2017,17-29 y.,1st Quintile,Poor,0.10408,155,24769,0.08766,0.12507
1941,1941,2017,17-29 y.,2nd Quintile,Very good,0.24225,246,24769,0.20818,0.2825
1942,1942,2017,17-29 y.,2nd Quintile,Good,0.4654,446,24769,0.41029,0.52863
1943,1943,2017,17-29 y.,2nd Quintile,Satisfactory,0.2168,175,24769,0.17289,0.26929
1944,1944,2017,17-29 y.,2nd Quintile,Poor,0.07555,69,24769,0.05372,0.09815
1945,1945,2017,17-29 y.,3rd Quintile,Very good,0.26729,191,24769,0.21496,0.32573
1946,1946,2017,17-29 y.,3rd Quintile,Good,0.49373,392,24769,0.43924,0.54292
1947,1947,2017,17-29 y.,3rd Quintile,Satisfactory,0.15044,121,24769,0.12005,0.17626
1948,1948,2017,17-29 y.,3rd Quintile,Poor,0.08854,50,24769,0.06798,0.11374
1949,1949,2017,17-29 y.,4th Quintile,Very good,0.26799,197,24769,0.22846,0.31151
1950,1950,2017,17-29 y.,4th Quintile,Good,0.51173,300,24769,0.44709,0.58867
1951,1951,2017,17-29 y.,4th Quintile,Satisfactory,0.17833,109,24769,0.13921,0.22607
1952,1952,2017,17-29 y.,4th Quintile,Poor,0.04196,34,24769,0.029,0.05752
1953,1953,2017,17-29 y.,5th Quintile,Very good,0.29792,134,24769,0.24327,0.35968
1954,1954,2017,17-29 y.,5th Quintile,Good,0.48093,207,24769,0.40533,0.58745
1955,1955,2017,17-29 y.,5th Quintile,Satisfactory,0.22114,85,24769,0.16062,0.28392
1956,1956,2017,30-45 y.,1st Quintile,Very good,0.09403,408,24769,0.07099,0.11982
1957,1957,2017,30-45 y.,1st Quintile,Good,0.39323,897,24769,0.33885,0.44629
1958,1958,2017,30-45 y.,1st Quintile,Satisfactory,0.27418,571,24769,0.24194,0.31486
1959,1959,2017,30-45 y.,1st Quintile,Poor,0.18594,306,24769,0.15552,0.22489
1960,1960,2017,30-45 y.,1st Quintile,Bad,0.05262,77,24769,0.03502,0.07389
1961,1961,2017,30-45 y.,2nd Quintile,Very good,0.11689,192,24769,0.09854,0.1421
1962,1962,2017,30-45 y.,2nd Quintile,Good,0.46762,726,24769,0.41581,0.52661
1963,1963,2017,30-45 y.,2nd Quintile,Satisfactory,0.29357,446,24769,0.25845,0.33463
1964,1964,2017,30-45 y.,2nd Quintile,Poor,0.12191,163,24769,0.08991,0.15171
1965,1965,2017,30-45 y.,3rd Quintile,Very good,0.10882,152,24769,0.08961,0.13244
1966,1966,2017,30-45 y.,3rd Quintile,Good,0.51123,595,24769,0.45949,0.57519
1967,1967,2017,30-45 y.,3rd Quintile,Satisfactory,0.27181,374,24769,0.23326,0.3057
1968,1968,2017,30-45 y.,3rd Quintile,Poor,0.10813,111,24769,0.08246,0.14048
1969,1969,2017,30-45 y.,4th Quintile,Very good,0.13007,154,24769,0.09585,0.16105
1970,1970,2017,30-45 y.,4th Quintile,Good,0.56957,611,24769,0.51368,0.63327
1971,1971,2017,30-45 y.,4th Quintile,Satisfactory,0.25349,290,24769,0.21901,0.28435
1972,1972,2017,30-45 y.,4th Quintile,Poor,0.04687,80,24769,0.03634,0.0608
1973,1973,2017,30-45 y.,5th Quintile,Very good,0.16979,170,24769,0.13702,0.20263
1974,1974,2017,30-45 y.,5th Quintile,Good,0.52781,524,24769,0.47322,0.58031
1975,1975,2017,30-45 y.,5th Quintile,Satisfactory,0.27194,243,24769,0.22973,0.32348
1976,1976,2017,30-45 y.,5th Quintile,Poor,0.03046,47,24769,0.02048,0.04067
1977,1977,2017,46-65 y.,1st Quintile,Very good,0.04017,92,24769,0.02995,0.05582
1978,1978,2017,46-65 y.,1st Quintile,Good,0.19357,419,24769,0.16551,0.2154
1979,1979,2017,46-65 y.,1st Quintile,Satisfactory,0.35622,487,24769,0.31686,0.39692
1980,1980,2017,46-65 y.,1st Quintile,Poor,0.29094,400,24769,0.25425,0.3242
1981,1981,2017,46-65 y.,1st Quintile,Bad,0.11911,154,24769,0.09665,0.14148
1982,1982,2017,46-65 y.,2nd Quintile,Very good,0.03969,71,24769,0.02779,0.05438
1983,1983,2017,46-65 y.,2nd Quintile,Good,0.29774,460,24769,0.26273,0.33457
1984,1984,2017,46-65 y.,2nd Quintile,Satisfactory,0.37998,540,24769,0.34406,0.42407
1985,1985,2017,46-65 y.,2nd Quintile,Poor,0.21254,278,24769,0.1844,0.2484
1986,1986,2017,46-65 y.,2nd Quintile,Bad,0.07006,80,24769,0.05662,0.08486
1987,1987,2017,46-65 y.,3rd Quintile,Very good,0.03679,68,24769,0.02731,0.04548
1988,1988,2017,46-65 y.,3rd Quintile,Good,0.35321,556,24769,0.32022,0.38954
1989,1989,2017,46-65 y.,3rd Quintile,Satisfactory,0.4142,585,24769,0.37819,0.45373
1990,1990,2017,46-65 y.,3rd Quintile,Poor,0.15836,221,24769,0.13836,0.17756
1991,1991,2017,46-65 y.,3rd Quintile,Bad,0.03744,51,24769,0.02412,0.0511
1992,1992,2017,46-65 y.,4th Quintile,Very good,0.05272,124,24769,0.04355,0.06285
1993,1993,2017,46-65 y.,4th Quintile,Good,0.36289,680,24769,0.33565,0.39738
1994,1994,2017,46-65 y.,4th Quintile,Satisfactory,0.41427,687,24769,0.38901,0.45142
1995,1995,2017,46-65 y.,4th Quintile,Poor,0.1494,247,24769,0.13292,0.16744
1996,1996,2017,46-65 y.,4th Quintile,Bad,0.02072,36,24769,0.01278,0.02897
1997,1997,2017,46-65 y.,5th Quintile,Very good,0.07515,174,24769,0.0637,0.08895
1998,1998,2017,46-65 y.,5th Quintile,Good,0.42817,1039,24769,0.39572,0.45842
1999,1999,2017,46-65 y.,5th Quintile,Satisfactory,0.36325,752,24769,0.33735,0.3906
2000,2000,2017,46-65 y.,5th Quintile,Poor,0.11638,231,24769,0.09958,0.13334
2001,2001,2017,46-65 y.,5th Quintile,Bad,0.01705,41,24769,0.01103,0.02477
2002,2002,2017,66 and older,1st Quintile,Good,0.18975,137,24769,0.16632,0.21985
2003,2003,2017,66 and older,1st Quintile,Satisfactory,0.42869,297,24769,0.3888,0.47771
2004,2004,2017,66 and older,1st Quintile,Poor,0.30915,187,24769,0.27555,0.35654
2005,2005,2017,66 and older,1st Quintile,Bad,0.07242,55,24769,0.05959,0.09027
2006,2006,2017,66 and older,2nd Quintile,Good,0.23028,274,24769,0.20912,0.25739
2007,2007,2017,66 and older,2nd Quintile,Satisfactory,0.44819,524,24769,0.41819,0.47899
2008,2008,2017,66 and older,2nd Quintile,Poor,0.24791,259,24769,0.2241,0.27002
2009,2009,2017,66 and older,2nd Quintile,Bad,0.07361,78,24769,0.06022,0.08761
2010,2010,2017,66 and older,3rd Quintile,Good,0.24906,255,24769,0.22181,0.27202
2011,2011,2017,66 and older,3rd Quintile,Satisfactory,0.4322,452,24769,0.40224,0.46503
2012,2012,2017,66 and older,3rd Quintile,Poor,0.25102,231,24769,0.22699,0.2786
2013,2013,2017,66 and older,3rd Quintile,Bad,0.06772,66,24769,0.05503,0.08283
2014,2014,2017,66 and older,4th Quintile,Good,0.23949,213,24769,0.20932,0.2687
2015,2015,2017,66 and older,4th Quintile,Satisfactory,0.46804,364,24769,0.41659,0.51635
2016,2016,2017,66 and older,4th Quintile,Poor,0.21955,168,24769,0.19253,0.25276
2017,2017,2017,66 and older,4th Quintile,Bad,0.07293,53,24769,0.05824,0.08729
2018,2018,2017,66 and older,5th Quintile,Very good,0.02961,33,24769,0.02024,0.04179
2019,2019,2017,66 and older,5th Quintile,Good,0.33677,314,24769,0.30371,0.37836
2020,2020,2017,66 and older,5th Quintile,Satisfactory,0.41643,389,24769,0.37178,0.45394
2021,2021,2017,66 and older,5th Quintile,Poor,0.1706,138,24769,0.14292,0.19746
2022,2022,2017,66 and older,5th Quintile,Bad,0.04659,32,24769,0.03275,0.0616
2023,2023,2018,17-29 y.,1st Quintile,Very good,0.30524,895,27365,0.26898,0.34197
2024,2024,2018,17-29 y.,1st Quintile,Good,0.37444,811,27365,0.34174,0.41372
2025,2025,2018,17-29 y.,1st Quintile,Satisfactory,0.21447,365,27365,0.17785,0.24876
2026,2026,2018,17-29 y.,1st Quintile,Poor,0.10586,158,27365,0.08468,0.12453
2027,2027,2018,17-29 y.,2nd Quintile,Very good,0.26983,315,27365,0.23562,0.30373
2028,2028,2018,17-29 y.,2nd Quintile,Good,0.48733,507,27365,0.43864,0.54973
2029,2029,2018,17-29 y.,2nd Quintile,Satisfactory,0.20019,231,27365,0.17584,0.22875
2030,2030,2018,17-29 y.,2nd Quintile,Poor,0.04266,50,27365,0.03432,0.05405
2031,2031,2018,17-29 y.,3rd Quintile,Very good,0.23238,225,27365,0.19283,0.27657
2032,2032,2018,17-29 y.,3rd Quintile,Good,0.52263,403,27365,0.46527,0.58053
2033,2033,2018,17-29 y.,3rd Quintile,Satisfactory,0.16047,156,27365,0.13614,0.18301
2034,2034,2018,17-29 y.,3rd Quintile,Poor,0.08452,57,27365,0.06484,0.1102
2035,2035,2018,17-29 y.,4th Quintile,Very good,0.2434,189,27365,0.20701,0.28211
2036,2036,2018,17-29 y.,4th Quintile,Good,0.5321,337,27365,0.46683,0.5892
2037,2037,2018,17-29 y.,4th Quintile,Satisfactory,0.14708,108,27365,0.11732,0.18581
2038,2038,2018,17-29 y.,4th Quintile,Poor,0.07742,36,27365,0.05636,0.09987
2039,2039,2018,17-29 y.,5th Quintile,Very good,0.3121,180,27365,0.26933,0.3587
2040,2040,2018,17-29 y.,5th Quintile,Good,0.53674,256,27365,0.46331,0.61786
2041,2041,2018,17-29 y.,5th Quintile,Satisfactory,0.15116,70,27365,0.10926,0.1922
2042,2042,2018,30-45 y.,1st Quintile,Very good,0.13296,573,27365,0.10589,0.16092
2043,2043,2018,30-45 y.,1st Quintile,Good,0.40386,986,27365,0.35488,0.46978
2044,2044,2018,30-45 y.,1st Quintile,Satisfactory,0.2654,601,27365,0.22663,0.30032
2045,2045,2018,30-45 y.,1st Quintile,Poor,0.16217,297,27365,0.1314,0.19485
2046,2046,2018,30-45 y.,1st Quintile,Bad,0.03561,73,27365,0.02049,0.0519
2047,2047,2018,30-45 y.,2nd Quintile,Very good,0.13592,226,27365,0.1092,0.17111
2048,2048,2018,30-45 y.,2nd Quintile,Good,0.50958,747,27365,0.45495,0.56241
2049,2049,2018,30-45 y.,2nd Quintile,Satisfactory,0.25533,442,27365,0.22578,0.28619
2050,2050,2018,30-45 y.,2nd Quintile,Poor,0.09917,156,27365,0.07905,0.11859
2051,2051,2018,30-45 y.,3rd Quintile,Very good,0.14298,198,27365,0.1171,0.16399
2052,2052,2018,30-45 y.,3rd Quintile,Good,0.4952,634,27365,0.44895,0.54252
2053,2053,2018,30-45 y.,3rd Quintile,Satisfactory,0.27985,359,27365,0.24745,0.32338
2054,2054,2018,30-45 y.,3rd Quintile,Poor,0.08197,132,27365,0.06944,0.09497
2055,2055,2018,30-45 y.,4th Quintile,Very good,0.14571,183,27365,0.12064,0.1689
2056,2056,2018,30-45 y.,4th Quintile,Good,0.46429,610,27365,0.42264,0.50467
2057,2057,2018,30-45 y.,4th Quintile,Satisfactory,0.28259,305,27365,0.2426,0.32062
2058,2058,2018,30-45 y.,4th Quintile,Poor,0.1074,100,27365,0.08583,0.13607
2059,2059,2018,30-45 y.,5th Quintile,Very good,0.17901,202,27365,0.14828,0.21747
2060,2060,2018,30-45 y.,5th Quintile,Good,0.49852,558,27365,0.45669,0.55145
2061,2061,2018,30-45 y.,5th Quintile,Satisfactory,0.2784,253,27365,0.2378,0.31965
2062,2062,2018,30-45 y.,5th Quintile,Poor,0.04407,56,27365,0.03093,0.05659
2063,2063,2018,46-65 y.,1st Quintile,Very good,0.03442,119,27365,0.02529,0.04638
2064,2064,2018,46-65 y.,1st Quintile,Good,0.2337,493,27365,0.20776,0.26432
2065,2065,2018,46-65 y.,1st Quintile,Satisfactory,0.33464,614,27365,0.29147,0.37051
2066,2066,2018,46-65 y.,1st Quintile,Poor,0.26688,408,27365,0.23444,0.30276
2067,2067,2018,46-65 y.,1st Quintile,Bad,0.13036,179,27365,0.10985,0.1578
2068,2068,2018,46-65 y.,2nd Quintile,Very good,0.0309,84,27365,0.02295,0.04148
2069,2069,2018,46-65 y.,2nd Quintile,Good,0.30763,539,27365,0.27767,0.34473
2070,2070,2018,46-65 y.,2nd Quintile,Satisfactory,0.39641,623,27365,0.36038,0.4344
2071,2071,2018,46-65 y.,2nd Quintile,Poor,0.20748,324,27365,0.18495,0.22745
2072,2072,2018,46-65 y.,2nd Quintile,Bad,0.05758,100,27365,0.04394,0.07238
