,Unnamed: 0,year,pgisced97,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
929,929,2010,Lower Secondary Level,female,Good,0.2295,516,23814,0.20766,0.25326
930,930,2010,Lower Secondary Level,female,Satisfactory,0.37454,567,23814,0.34529,0.406
931,931,2010,Lower Secondary Level,female,Poor,0.22704,325,23814,0.20356,0.2501
932,932,2010,Lower Secondary Level,female,Bad,0.10003,113,23814,0.08452,0.11966
933,933,2010,Upper Secondary Level,male,Very good,0.07149,479,23814,0.06398,0.08239
934,934,2010,Upper Secondary Level,male,Good,0.37038,2091,23814,0.34973,0.39241
935,935,2010,Upper Secondary Level,male,Satisfactory,0.36134,1754,23814,0.34422,0.37965
936,936,2010,Upper Secondary Level,male,Poor,0.15586,737,23814,0.14375,0.16998
937,937,2010,Upper Secondary Level,male,Bad,0.04093,204,23814,0.03545,0.04557
938,938,2010,Upper Secondary Level,female,Very good,0.08505,663,23814,0.0746,0.09667
939,939,2010,Upper Secondary Level,female,Good,0.34096,2548,23814,0.3254,0.35764
940,940,2010,Upper Secondary Level,female,Satisfactory,0.3567,2095,23814,0.33843,0.37326
941,941,2010,Upper Secondary Level,female,Poor,0.16985,923,23814,0.15761,0.18039
942,942,2010,Upper Secondary Level,female,Bad,0.04745,245,23814,0.042,0.05321
943,943,2010,Post-secondary Non-tertiary Level,male,Very good,0.12624,79,23814,0.08653,0.16717
944,944,2010,Post-secondary Non-tertiary Level,male,Good,0.43406,276,23814,0.37088,0.50925
945,945,2010,Post-secondary Non-tertiary Level,male,Satisfactory,0.34714,177,23814,0.27802,0.41621
946,946,2010,Post-secondary Non-tertiary Level,male,Poor,0.09257,50,23814,0.06498,0.12297
947,947,2010,Post-secondary Non-tertiary Level,female,Very good,0.10603,165,23814,0.08772,0.13097
948,948,2010,Post-secondary Non-tertiary Level,female,Good,0.44786,515,23814,0.39282,0.4935
949,949,2010,Post-secondary Non-tertiary Level,female,Satisfactory,0.32204,297,23814,0.27881,0.37132
950,950,2010,Post-secondary Non-tertiary Level,female,Poor,0.12407,110,23814,0.09789,0.15168
951,951,2010,First Stage of Tertiary Education,male,Very good,0.05491,69,23814,0.03696,0.07466
952,952,2010,First Stage of Tertiary Education,male,Good,0.35583,381,23814,0.31267,0.40381
953,953,2010,First Stage of Tertiary Education,male,Satisfactory,0.39716,343,23814,0.3496,0.44938
954,954,2010,First Stage of Tertiary Education,male,Poor,0.14884,132,23814,0.12445,0.17518
955,955,2010,First Stage of Tertiary Education,male,Bad,0.04326,35,23814,0.02839,0.056
956,956,2010,First Stage of Tertiary Education,female,Very good,0.04729,55,23814,0.03129,0.06967
957,957,2010,First Stage of Tertiary Education,female,Good,0.38431,258,23814,0.31646,0.44982
958,958,2010,First Stage of Tertiary Education,female,Satisfactory,0.41197,235,23814,0.34824,0.47602
959,959,2010,First Stage of Tertiary Education,female,Poor,0.15643,88,23814,0.12386,0.18696
960,960,2010,Second Stage of Tertiary Education,male,Very good,0.12287,385,23814,0.10259,0.14226
961,961,2010,Second Stage of Tertiary Education,male,Good,0.43663,1269,23814,0.40578,0.46653
962,962,2010,Second Stage of Tertiary Education,male,Satisfactory,0.2874,789,23814,0.2631,0.31394
963,963,2010,Second Stage of Tertiary Education,male,Poor,0.12601,272,23814,0.10927,0.14113
964,964,2010,Second Stage of Tertiary Education,male,Bad,0.02709,53,23814,0.01906,0.03737
965,965,2010,Second Stage of Tertiary Education,female,Very good,0.11731,425,23814,0.10179,0.13749
966,966,2010,Second Stage of Tertiary Education,female,Good,0.44158,1160,23814,0.40386,0.48541
967,967,2010,Second Stage of Tertiary Education,female,Satisfactory,0.30215,703,23814,0.27655,0.33133
968,968,2010,Second Stage of Tertiary Education,female,Poor,0.11285,273,23814,0.09639,0.12818
969,969,2010,Second Stage of Tertiary Education,female,Bad,0.02611,46,23814,0.0196,0.03314
970,970,2011,Pre-primary Level,male,Very good,0.49831,206,28163,0.42699,0.58729
971,971,2011,Pre-primary Level,male,Good,0.39057,194,28163,0.32303,0.47413
972,972,2011,Pre-primary Level,male,Satisfactory,0.11111,43,28163,0.08412,0.14235
973,973,2011,Pre-primary Level,female,Very good,0.31599,137,28163,0.26782,0.37566
974,974,2011,Pre-primary Level,female,Good,0.56214,226,28163,0.48689,0.64691
975,975,2011,Pre-primary Level,female,Satisfactory,0.12187,56,28163,0.0938,0.15943
976,976,2011,Primary Level,male,Good,0.39799,55,28163,0.27901,0.54347
977,977,2011,Primary Level,male,Satisfactory,0.43334,52,28163,0.31327,0.5844
978,978,2011,Primary Level,male,Poor,0.16867,31,28163,0.10155,0.25181
979,979,2011,Primary Level,female,Good,0.26211,71,28163,0.19006,0.34805
980,980,2011,Primary Level,female,Satisfactory,0.34242,75,28163,0.27705,0.40175
981,981,2011,Primary Level,female,Poor,0.39547,67,28163,0.30521,0.50288
982,982,2011,Lower Secondary Level,male,Very good,0.13628,166,28163,0.11502,0.1578
983,983,2011,Lower Secondary Level,male,Good,0.38377,391,28163,0.3429,0.41984
984,984,2011,Lower Secondary Level,male,Satisfactory,0.2978,263,28163,0.2652,0.33589
985,985,2011,Lower Secondary Level,male,Poor,0.13791,130,28163,0.11629,0.16258
986,986,2011,Lower Secondary Level,male,Bad,0.04424,46,28163,0.0319,0.06012
987,987,2011,Lower Secondary Level,female,Very good,0.05195,140,28163,0.04184,0.06163
988,988,2011,Lower Secondary Level,female,Good,0.25222,632,28163,0.2348,0.27098
989,989,2011,Lower Secondary Level,female,Satisfactory,0.36008,735,28163,0.33469,0.38785
990,990,2011,Lower Secondary Level,female,Poor,0.24801,400,28163,0.22651,0.27086
991,991,2011,Lower Secondary Level,female,Bad,0.08774,141,28163,0.07567,0.10015
992,992,2011,Upper Secondary Level,male,Very good,0.09152,552,28163,0.08351,0.09887
993,993,2011,Upper Secondary Level,male,Good,0.36403,2387,28163,0.3491,0.37955
994,994,2011,Upper Secondary Level,male,Satisfactory,0.35372,2114,28163,0.34089,0.36876
995,995,2011,Upper Secondary Level,male,Poor,0.14483,841,28163,0.13512,0.15232
996,996,2011,Upper Secondary Level,male,Bad,0.04589,266,28163,0.04147,0.05101
997,997,2011,Upper Secondary Level,female,Very good,0.08201,720,28163,0.07441,0.08906
998,998,2011,Upper Secondary Level,female,Good,0.35479,2998,28163,0.34037,0.36841
999,999,2011,Upper Secondary Level,female,Satisfactory,0.3424,2492,28163,0.32826,0.35414
1000,1000,2011,Upper Secondary Level,female,Poor,0.17505,1220,28163,0.16662,0.18437
1001,1001,2011,Upper Secondary Level,female,Bad,0.04575,301,28163,0.0412,0.04999
1002,1002,2011,Post-secondary Non-tertiary Level,male,Very good,0.15089,89,28163,0.11226,0.1985
1003,1003,2011,Post-secondary Non-tertiary Level,male,Good,0.42749,297,28163,0.36628,0.4913
1004,1004,2011,Post-secondary Non-tertiary Level,male,Satisfactory,0.30701,195,28163,0.25341,0.35605
1005,1005,2011,Post-secondary Non-tertiary Level,male,Poor,0.11461,65,28163,0.07852,0.15718
1006,1006,2011,Post-secondary Non-tertiary Level,female,Very good,0.12051,175,28163,0.10131,0.14053
1007,1007,2011,Post-secondary Non-tertiary Level,female,Good,0.46778,641,28163,0.41957,0.5125
1008,1008,2011,Post-secondary Non-tertiary Level,female,Satisfactory,0.28383,348,28163,0.24622,0.32636
1009,1009,2011,Post-secondary Non-tertiary Level,female,Poor,0.10273,139,28163,0.08531,0.11851
1010,1010,2011,Post-secondary Non-tertiary Level,female,Bad,0.02515,33,28163,0.01846,0.03149
1011,1011,2011,First Stage of Tertiary Education,male,Very good,0.06237,83,28163,0.04827,0.08068
1012,1012,2011,First Stage of Tertiary Education,male,Good,0.38864,457,28163,0.34356,0.43446
1013,1013,2011,First Stage of Tertiary Education,male,Satisfactory,0.37017,401,28163,0.32424,0.41479
1014,1014,2011,First Stage of Tertiary Education,male,Poor,0.14799,165,28163,0.12306,0.17024
1015,1015,2011,First Stage of Tertiary Education,male,Bad,0.03082,36,28163,0.02342,0.04011
1016,1016,2011,First Stage of Tertiary Education,female,Very good,0.06401,53,28163,0.04312,0.08524
1017,1017,2011,First Stage of Tertiary Education,female,Good,0.39981,298,28163,0.3361,0.46651
1018,1018,2011,First Stage of Tertiary Education,female,Satisfactory,0.3957,248,28163,0.33583,0.45197
1019,1019,2011,First Stage of Tertiary Education,female,Poor,0.14048,85,28163,0.11283,0.17159
1020,1020,2011,Second Stage of Tertiary Education,male,Very good,0.13632,411,28163,0.11931,0.14989
1021,1021,2011,Second Stage of Tertiary Education,male,Good,0.43224,1466,28163,0.40287,0.4585
1022,1022,2011,Second Stage of Tertiary Education,male,Satisfactory,0.29698,951,28163,0.27781,0.31507
1023,1023,2011,Second Stage of Tertiary Education,male,Poor,0.10672,304,28163,0.09219,0.11929
1024,1024,2011,Second Stage of Tertiary Education,male,Bad,0.02775,73,28163,0.02195,0.03344
1025,1025,2011,Second Stage of Tertiary Education,female,Very good,0.1229,429,28163,0.11004,0.14144
1026,1026,2011,Second Stage of Tertiary Education,female,Good,0.45483,1395,28163,0.42568,0.48554
1027,1027,2011,Second Stage of Tertiary Education,female,Satisfactory,0.26581,780,28163,0.24696,0.2871
1028,1028,2011,Second Stage of Tertiary Education,female,Poor,0.13228,337,28163,0.11595,0.14825
1029,1029,2011,Second Stage of Tertiary Education,female,Bad,0.02419,61,28163,0.01842,0.03084
1030,1030,2012,Pre-primary Level,male,Very good,0.44238,174,27556,0.36169,0.53887
1031,1031,2012,Pre-primary Level,male,Good,0.44142,207,27556,0.38907,0.5226
1032,1032,2012,Pre-primary Level,male,Satisfactory,0.11621,45,27556,0.0859,0.15382
1033,1033,2012,Pre-primary Level,female,Very good,0.34534,171,27556,0.29373,0.41072
1034,1034,2012,Pre-primary Level,female,Good,0.48627,199,27556,0.41975,0.56167
1035,1035,2012,Pre-primary Level,female,Satisfactory,0.1684,68,27556,0.12007,0.22024
1036,1036,2012,Primary Level,male,Good,0.38847,48,27556,0.26532,0.5421
1037,1037,2012,Primary Level,male,Satisfactory,0.61153,51,27556,0.44341,0.78268
1038,1038,2012,Primary Level,female,Good,0.21471,53,27556,0.13982,0.28812
1039,1039,2012,Primary Level,female,Satisfactory,0.35989,79,27556,0.27812,0.45633
1040,1040,2012,Primary Level,female,Poor,0.4254,58,27556,0.32806,0.53488
1041,1041,2012,Lower Secondary Level,male,Very good,0.13506,177,27556,0.1169,0.15755
1042,1042,2012,Lower Secondary Level,male,Good,0.36424,390,27556,0.32844,0.40047
1043,1043,2012,Lower Secondary Level,male,Satisfactory,0.34677,291,27556,0.30981,0.38906
1044,1044,2012,Lower Secondary Level,male,Poor,0.12829,134,27556,0.10528,0.1527
1045,1045,2012,Lower Secondary Level,male,Bad,0.02564,34,27556,0.01714,0.03595
1046,1046,2012,Lower Secondary Level,female,Very good,0.05808,145,27556,0.04361,0.07321
1047,1047,2012,Lower Secondary Level,female,Good,0.28497,605,27556,0.26494,0.31003
1048,1048,2012,Lower Secondary Level,female,Satisfactory,0.35566,696,27556,0.32588,0.38117
1049,1049,2012,Lower Secondary Level,female,Poor,0.23707,405,27556,0.21719,0.25836
1050,1050,2012,Lower Secondary Level,female,Bad,0.06422,108,27556,0.05506,0.07301
1051,1051,2012,Upper Secondary Level,male,Very good,0.09019,509,27556,0.0828,0.09907
1052,1052,2012,Upper Secondary Level,male,Good,0.37362,2400,27556,0.35836,0.38939
1053,1053,2012,Upper Secondary Level,male,Satisfactory,0.35241,2058,27556,0.33717,0.36984
1054,1054,2012,Upper Secondary Level,male,Poor,0.13794,804,27556,0.12983,0.14816
1055,1055,2012,Upper Secondary Level,male,Bad,0.04583,261,27556,0.04184,0.05041
1056,1056,2012,Upper Secondary Level,female,Very good,0.07656,632,27556,0.06913,0.08293
1057,1057,2012,Upper Secondary Level,female,Good,0.35042,2931,27556,0.3374,0.36458
1058,1058,2012,Upper Secondary Level,female,Satisfactory,0.36554,2583,27556,0.3517,0.38018
1059,1059,2012,Upper Secondary Level,female,Poor,0.16143,1071,27556,0.15252,0.17145
1060,1060,2012,Upper Secondary Level,female,Bad,0.04605,285,27556,0.04106,0.05135
1061,1061,2012,Post-secondary Non-tertiary Level,male,Very good,0.11501,78,27556,0.08225,0.15166
1062,1062,2012,Post-secondary Non-tertiary Level,male,Good,0.42951,318,27556,0.36928,0.49862
1063,1063,2012,Post-secondary Non-tertiary Level,male,Satisfactory,0.31812,187,27556,0.26298,0.37878
1064,1064,2012,Post-secondary Non-tertiary Level,male,Poor,0.13736,72,27556,0.10835,0.16888
1065,1065,2012,Post-secondary Non-tertiary Level,female,Very good,0.1162,137,27556,0.09594,0.14018
1066,1066,2012,Post-secondary Non-tertiary Level,female,Good,0.46088,648,27556,0.41819,0.50116
1067,1067,2012,Post-secondary Non-tertiary Level,female,Satisfactory,0.28697,336,27556,0.25109,0.32326
1068,1068,2012,Post-secondary Non-tertiary Level,female,Poor,0.11195,144,27556,0.0884,0.13293
1069,1069,2012,Post-secondary Non-tertiary Level,female,Bad,0.02399,33,27556,0.01772,0.03154
1070,1070,2012,First Stage of Tertiary Education,male,Very good,0.06707,88,27556,0.05212,0.08378
1071,1071,2012,First Stage of Tertiary Education,male,Good,0.39299,447,27556,0.35248,0.43476
1072,1072,2012,First Stage of Tertiary Education,male,Satisfactory,0.37795,404,27556,0.33809,0.42182
1073,1073,2012,First Stage of Tertiary Education,male,Poor,0.12687,143,27556,0.10478,0.14866
1074,1074,2012,First Stage of Tertiary Education,male,Bad,0.03513,35,27556,0.0217,0.04644
1075,1075,2012,First Stage of Tertiary Education,female,Very good,0.06128,51,27556,0.0427,0.0775
1076,1076,2012,First Stage of Tertiary Education,female,Good,0.40401,305,27556,0.34666,0.45607
1077,1077,2012,First Stage of Tertiary Education,female,Satisfactory,0.37851,229,27556,0.32883,0.43324
1078,1078,2012,First Stage of Tertiary Education,female,Poor,0.15619,86,27556,0.1249,0.18983
1079,1079,2012,Second Stage of Tertiary Education,male,Very good,0.12308,370,27556,0.10974,0.13753
1080,1080,2012,Second Stage of Tertiary Education,male,Good,0.46321,1485,27556,0.43092,0.49595
1081,1081,2012,Second Stage of Tertiary Education,male,Satisfactory,0.2845,921,27556,0.26642,0.30007
1082,1082,2012,Second Stage of Tertiary Education,male,Poor,0.10655,307,27556,0.09237,0.11876
1083,1083,2012,Second Stage of Tertiary Education,male,Bad,0.02267,64,27556,0.01726,0.03108
1084,1084,2012,Second Stage of Tertiary Education,female,Very good,0.13504,388,27556,0.12051,0.15189
1085,1085,2012,Second Stage of Tertiary Education,female,Good,0.45281,1441,27556,0.42309,0.47892
1086,1086,2012,Second Stage of Tertiary Education,female,Satisfactory,0.28419,802,27556,0.26601,0.30823
1087,1087,2012,Second Stage of Tertiary Education,female,Poor,0.10542,304,27556,0.09213,0.11975
1088,1088,2012,Second Stage of Tertiary Education,female,Bad,0.02254,61,27556,0.01721,0.02704
1089,1089,2013,Pre-primary Level,male,Very good,0.47633,258,30463,0.40934,0.53482
1090,1090,2013,Pre-primary Level,male,Good,0.42476,204,30463,0.3427,0.51842
1091,1091,2013,Pre-primary Level,male,Satisfactory,0.09891,51,30463,0.06695,0.13838
1092,1092,2013,Pre-primary Level,female,Very good,0.38512,198,30463,0.32186,0.45901
1093,1093,2013,Pre-primary Level,female,Good,0.45735,232,30463,0.37738,0.53761
1094,1094,2013,Pre-primary Level,female,Satisfactory,0.15754,84,30463,0.12144,0.20861
1095,1095,2013,Primary Level,male,Good,0.44897,95,30463,0.33817,0.59084
1096,1096,2013,Primary Level,male,Satisfactory,0.36304,74,30463,0.26314,0.45247
1097,1097,2013,Primary Level,male,Poor,0.18798,51,30463,0.12682,0.25413
1098,1098,2013,Primary Level,female,Very good,0.08757,32,30463,0.0582,0.12274
1099,1099,2013,Primary Level,female,Good,0.24659,105,30463,0.20539,0.29292
1100,1100,2013,Primary Level,female,Satisfactory,0.22693,101,30463,0.17813,0.27985
1101,1101,2013,Primary Level,female,Poor,0.32319,90,30463,0.24249,0.40651
1102,1102,2013,Primary Level,female,Bad,0.11573,32,30463,0.07481,0.16998
1103,1103,2013,Lower Secondary Level,male,Very good,0.17489,296,30463,0.15254,0.20224
1104,1104,2013,Lower Secondary Level,male,Good,0.37275,590,30463,0.33854,0.41763
1105,1105,2013,Lower Secondary Level,male,Satisfactory,0.26926,344,30463,0.24008,0.29398
1106,1106,2013,Lower Secondary Level,male,Poor,0.13707,162,30463,0.11175,0.16273
1107,1107,2013,Lower Secondary Level,male,Bad,0.04603,58,30463,0.03364,0.06237
1108,1108,2013,Lower Secondary Level,female,Very good,0.05931,234,30463,0.05187,0.06821
1109,1109,2013,Lower Secondary Level,female,Good,0.25163,732,30463,0.23177,0.27446
1110,1110,2013,Lower Secondary Level,female,Satisfactory,0.36421,766,30463,0.34069,0.38953
1111,1111,2013,Lower Secondary Level,female,Poor,0.24549,477,30463,0.22465,0.26415
1112,1112,2013,Lower Secondary Level,female,Bad,0.07936,142,30463,0.06964,0.09054
1113,1113,2013,Upper Secondary Level,male,Very good,0.08868,654,30463,0.07963,0.09986
1114,1114,2013,Upper Secondary Level,male,Good,0.3698,2430,30463,0.351,0.38741
1115,1115,2013,Upper Secondary Level,male,Satisfactory,0.34929,2153,30463,0.33395,0.3627
1116,1116,2013,Upper Secondary Level,male,Poor,0.14434,851,30463,0.13494,0.15481
1117,1117,2013,Upper Secondary Level,male,Bad,0.04789,262,30463,0.04196,0.05373
1118,1118,2013,Upper Secondary Level,female,Very good,0.08295,743,30463,0.07575,0.09015
1119,1119,2013,Upper Secondary Level,female,Good,0.33969,3010,30463,0.32499,0.35365
1120,1120,2013,Upper Secondary Level,female,Satisfactory,0.36548,2571,30463,0.34526,0.38
1121,1121,2013,Upper Secondary Level,female,Poor,0.16498,1201,30463,0.15638,0.17604
1122,1122,2013,Upper Secondary Level,female,Bad,0.0469,280,30463,0.04143,0.05231
1123,1123,2013,Post-secondary Non-tertiary Level,male,Very good,0.13157,105,30463,0.10314,0.16098
1124,1124,2013,Post-secondary Non-tertiary Level,male,Good,0.4673,401,30463,0.40527,0.52498
1125,1125,2013,Post-secondary Non-tertiary Level,male,Satisfactory,0.29128,235,30463,0.24126,0.34585
1126,1126,2013,Post-secondary Non-tertiary Level,male,Poor,0.10985,86,30463,0.08341,0.14071
1127,1127,2013,Post-secondary Non-tertiary Level,female,Very good,0.09596,194,30463,0.07945,0.11005
1128,1128,2013,Post-secondary Non-tertiary Level,female,Good,0.45544,698,30463,0.41726,0.51343
1129,1129,2013,Post-secondary Non-tertiary Level,female,Satisfactory,0.29748,401,30463,0.25481,0.3405
1130,1130,2013,Post-secondary Non-tertiary Level,female,Poor,0.12893,179,30463,0.10547,0.1549
1131,1131,2013,Post-secondary Non-tertiary Level,female,Bad,0.02219,42,30463,0.01487,0.03066
1132,1132,2013,First Stage of Tertiary Education,male,Very good,0.07133,84,30463,0.05566,0.08858
1133,1133,2013,First Stage of Tertiary Education,male,Good,0.40641,427,30463,0.36782,0.44369
1134,1134,2013,First Stage of Tertiary Education,male,Satisfactory,0.36487,393,30463,0.32286,0.40958
1135,1135,2013,First Stage of Tertiary Education,male,Poor,0.11659,132,30463,0.09943,0.13849
1136,1136,2013,First Stage of Tertiary Education,male,Bad,0.0408,33,30463,0.02757,0.05923
1137,1137,2013,First Stage of Tertiary Education,female,Very good,0.06222,47,30463,0.04284,0.0845
1138,1138,2013,First Stage of Tertiary Education,female,Good,0.36439,262,30463,0.32085,0.42489
1139,1139,2013,First Stage of Tertiary Education,female,Satisfactory,0.40313,231,30463,0.33898,0.47594
1140,1140,2013,First Stage of Tertiary Education,female,Poor,0.17025,91,30463,0.14094,0.20492
1141,1141,2013,Second Stage of Tertiary Education,male,Very good,0.14195,492,30463,0.12696,0.15666
1142,1142,2013,Second Stage of Tertiary Education,male,Good,0.418,1495,30463,0.39428,0.4444
1143,1143,2013,Second Stage of Tertiary Education,male,Satisfactory,0.29556,1019,30463,0.27885,0.31457
1144,1144,2013,Second Stage of Tertiary Education,male,Poor,0.1186,358,30463,0.10538,0.13296
1145,1145,2013,Second Stage of Tertiary Education,male,Bad,0.0259,73,30463,0.02015,0.03322
1146,1146,2013,Second Stage of Tertiary Education,female,Very good,0.1316,514,30463,0.11807,0.14315
1147,1147,2013,Second Stage of Tertiary Education,female,Good,0.44102,1569,30463,0.41148,0.46951
1148,1148,2013,Second Stage of Tertiary Education,female,Satisfactory,0.27486,895,30463,0.25314,0.29508
1149,1149,2013,Second Stage of Tertiary Education,female,Poor,0.12428,368,30463,0.10948,0.14015
1150,1150,2013,Second Stage of Tertiary Education,female,Bad,0.02825,76,30463,0.02263,0.03455
1151,1151,2014,Pre-primary Level,male,Very good,0.45429,202,26834,0.37608,0.56302
1152,1152,2014,Pre-primary Level,male,Good,0.39719,172,26834,0.3385,0.46881
1153,1153,2014,Pre-primary Level,male,Satisfactory,0.14852,46,26834,0.09955,0.20082
1154,1154,2014,Pre-primary Level,female,Very good,0.35718,152,26834,0.29349,0.42903
1155,1155,2014,Pre-primary Level,female,Good,0.48733,205,26834,0.4164,0.58478
1156,1156,2014,Pre-primary Level,female,Satisfactory,0.1555,73,26834,0.11865,0.2127
1157,1157,2014,Primary Level,male,Good,0.44691,81,26834,0.32577,0.62974
1158,1158,2014,Primary Level,male,Satisfactory,0.29403,55,26834,0.22281,0.37715
1159,1159,2014,Primary Level,male,Poor,0.25906,39,26834,0.17381,0.3595
1160,1160,2014,Primary Level,female,Good,0.31842,76,26834,0.23922,0.39539
1161,1161,2014,Primary Level,female,Satisfactory,0.30561,92,26834,0.24086,0.3783
1162,1162,2014,Primary Level,female,Poor,0.37598,72,26834,0.28613,0.47777
1163,1163,2014,Lower Secondary Level,male,Very good,0.18671,237,26834,0.15601,0.21447
1164,1164,2014,Lower Secondary Level,male,Good,0.32277,471,26834,0.29536,0.354
1165,1165,2014,Lower Secondary Level,male,Satisfactory,0.29754,340,26834,0.26302,0.33964
1166,1166,2014,Lower Secondary Level,male,Poor,0.15398,166,26834,0.12906,0.17799
1167,1167,2014,Lower Secondary Level,male,Bad,0.039,46,26834,0.0278,0.05104
1168,1168,2014,Lower Secondary Level,female,Very good,0.06228,167,26834,0.04967,0.077
1169,1169,2014,Lower Secondary Level,female,Good,0.25423,619,26834,0.23394,0.27804
1170,1170,2014,Lower Secondary Level,female,Satisfactory,0.36892,652,26834,0.34592,0.40158
1171,1171,2014,Lower Secondary Level,female,Poor,0.23802,408,26834,0.21668,0.26177
1172,1172,2014,Lower Secondary Level,female,Bad,0.07655,122,26834,0.06735,0.08607
1173,1173,2014,Upper Secondary Level,male,Very good,0.08418,490,26834,0.07555,0.09237
1174,1174,2014,Upper Secondary Level,male,Good,0.37234,2217,26834,0.35397,0.38993
1175,1175,2014,Upper Secondary Level,male,Satisfactory,0.34265,1914,26834,0.32659,0.36046
1176,1176,2014,Upper Secondary Level,male,Poor,0.1591,798,26834,0.14869,0.16778
1177,1177,2014,Upper Secondary Level,male,Bad,0.04173,237,26834,0.0369,0.04742
1178,1178,2014,Upper Secondary Level,female,Very good,0.07183,529,26834,0.06393,0.07961
1179,1179,2014,Upper Secondary Level,female,Good,0.33898,2543,26834,0.32401,0.3531
1180,1180,2014,Upper Secondary Level,female,Satisfactory,0.36247,2418,26834,0.34967,0.3761
1181,1181,2014,Upper Secondary Level,female,Poor,0.18049,1129,26834,0.17047,0.19072
1182,1182,2014,Upper Secondary Level,female,Bad,0.04623,259,26834,0.04087,0.05137
1183,1183,2014,Post-secondary Non-tertiary Level,male,Very good,0.12855,96,26834,0.09893,0.16277
1184,1184,2014,Post-secondary Non-tertiary Level,male,Good,0.48647,346,26834,0.42857,0.56019
1185,1185,2014,Post-secondary Non-tertiary Level,male,Satisfactory,0.29772,222,26834,0.24513,0.35034
1186,1186,2014,Post-secondary Non-tertiary Level,male,Poor,0.08726,70,26834,0.06743,0.10909
1187,1187,2014,Post-secondary Non-tertiary Level,female,Very good,0.12554,138,26834,0.10258,0.15931
1188,1188,2014,Post-secondary Non-tertiary Level,female,Good,0.39733,573,26834,0.35819,0.43708
1189,1189,2014,Post-secondary Non-tertiary Level,female,Satisfactory,0.32108,393,26834,0.28312,0.36183
1190,1190,2014,Post-secondary Non-tertiary Level,female,Poor,0.12358,160,26834,0.10362,0.14903
1191,1191,2014,Post-secondary Non-tertiary Level,female,Bad,0.03247,34,26834,0.02126,0.04845
1192,1192,2014,First Stage of Tertiary Education,male,Very good,0.05112,57,26834,0.03852,0.06786
1193,1193,2014,First Stage of Tertiary Education,male,Good,0.4339,404,26834,0.39233,0.47996
1194,1194,2014,First Stage of Tertiary Education,male,Satisfactory,0.3947,379,26834,0.35705,0.43795
1195,1195,2014,First Stage of Tertiary Education,male,Poor,0.12029,114,26834,0.0989,0.14085
1196,1196,2014,First Stage of Tertiary Education,female,Very good,0.06974,44,26834,0.0523,0.09141
1197,1197,2014,First Stage of Tertiary Education,female,Good,0.37622,250,26834,0.31916,0.43606
1198,1198,2014,First Stage of Tertiary Education,female,Satisfactory,0.34342,206,26834,0.28583,0.40368
1199,1199,2014,First Stage of Tertiary Education,female,Poor,0.21063,100,26834,0.16964,0.25674
1200,1200,2014,Second Stage of Tertiary Education,male,Very good,0.13611,376,26834,0.11737,0.1551
1201,1201,2014,Second Stage of Tertiary Education,male,Good,0.43727,1445,26834,0.40883,0.4644
1202,1202,2014,Second Stage of Tertiary Education,male,Satisfactory,0.28641,886,26834,0.26746,0.30913
1203,1203,2014,Second Stage of Tertiary Education,male,Poor,0.109,328,26834,0.09752,0.12082
1204,1204,2014,Second Stage of Tertiary Education,male,Bad,0.0312,64,26834,0.02439,0.0372
1205,1205,2014,Second Stage of Tertiary Education,female,Very good,0.12191,395,26834,0.10671,0.1374
1206,1206,2014,Second Stage of Tertiary Education,female,Good,0.4327,1446,26834,0.40342,0.46308
1207,1207,2014,Second Stage of Tertiary Education,female,Satisfactory,0.29771,862,26834,0.27372,0.32012
1208,1208,2014,Second Stage of Tertiary Education,female,Poor,0.12938,355,26834,0.11594,0.14455
1209,1209,2014,Second Stage of Tertiary Education,female,Bad,0.0183,64,26834,0.01454,0.02227
1210,1210,2015,Pre-primary Level,male,Very good,0.41878,139,26558,0.33137,0.50782
1211,1211,2015,Pre-primary Level,male,Good,0.49663,174,26558,0.41576,0.61403
1212,1212,2015,Pre-primary Level,male,Satisfactory,0.08459,36,26558,0.05598,0.12869
1213,1213,2015,Pre-primary Level,female,Very good,0.44566,149,26558,0.33957,0.55499
1214,1214,2015,Pre-primary Level,female,Good,0.43121,184,26558,0.36569,0.51107
1215,1215,2015,Pre-primary Level,female,Satisfactory,0.12313,60,26558,0.08774,0.1594
1216,1216,2015,Primary Level,male,Very good,0.13412,36,26558,0.0785,0.20076
1217,1217,2015,Primary Level,male,Good,0.30669,75,26558,0.21887,0.40267
1218,1218,2015,Primary Level,male,Satisfactory,0.36686,51,26558,0.2671,0.50826
1219,1219,2015,Primary Level,male,Poor,0.19232,39,26558,0.14375,0.25234
1220,1220,2015,Primary Level,female,Very good,0.0817,33,26558,0.03905,0.13358
1221,1221,2015,Primary Level,female,Good,0.2849,94,26558,0.22254,0.36334
1222,1222,2015,Primary Level,female,Satisfactory,0.28935,81,26558,0.21799,0.37134
1223,1223,2015,Primary Level,female,Poor,0.34406,86,26558,0.26754,0.4289
1224,1224,2015,Lower Secondary Level,male,Very good,0.14011,225,26558,0.11274,0.16614
1225,1225,2015,Lower Secondary Level,male,Good,0.41648,533,26558,0.37366,0.4661
1226,1226,2015,Lower Secondary Level,male,Satisfactory,0.27159,308,26558,0.24117,0.31167
1227,1227,2015,Lower Secondary Level,male,Poor,0.12551,149,26558,0.10351,0.15135
